year,rgn_id,n_cells,n_cells_tot,n_cells_cum,a_tot_km2,a_prot_km2,pct_prot,lsp_status
1895,5,0,9667,0,2416.75,0,0,0
1896,5,0,9667,0,2416.75,0,0,0
1897,5,0,9667,0,2416.75,0,0,0
1898,5,0,9667,0,2416.75,0,0,0
1899,5,0,9667,0,2416.75,0,0,0
1900,5,0,9667,0,2416.75,0,0,0
1901,5,0,9667,0,2416.75,0,0,0
1902,5,0,9667,0,2416.75,0,0,0
1903,5,0,9667,0,2416.75,0,0,0
1904,5,0,9667,0,2416.75,0,0,0
1905,5,0,9667,0,2416.75,0,0,0
1906,5,0,9667,0,2416.75,0,0,0
1907,5,0,9667,0,2416.75,0,0,0
1908,5,0,9667,0,2416.75,0,0,0
1909,5,0,9667,0,2416.75,0,0,0
1910,5,0,9667,0,2416.75,0,0,0
1911,5,0,9667,0,2416.75,0,0,0
1912,5,0,9667,0,2416.75,0,0,0
1913,5,0,9667,0,2416.75,0,0,0
1914,5,0,9667,0,2416.75,0,0,0
1915,5,0,9667,0,2416.75,0,0,0
1916,5,0,9667,0,2416.75,0,0,0
1917,5,0,9667,0,2416.75,0,0,0
1918,5,0,9667,0,2416.75,0,0,0
1919,5,0,9667,0,2416.75,0,0,0
1920,5,0,9667,0,2416.75,0,0,0
1921,5,0,9667,0,2416.75,0,0,0
1922,5,0,9667,0,2416.75,0,0,0
1923,5,0,9667,0,2416.75,0,0,0
1924,5,0,9667,0,2416.75,0,0,0
1925,5,0,9667,0,2416.75,0,0,0
1926,5,0,9667,0,2416.75,0,0,0
1927,5,0,9667,0,2416.75,0,0,0
1928,5,0,9667,0,2416.75,0,0,0
1929,5,0,9667,0,2416.75,0,0,0
1930,5,0,9667,0,2416.75,0,0,0
1931,5,0,9667,0,2416.75,0,0,0
1932,5,0,9667,0,2416.75,0,0,0
1933,5,0,9667,0,2416.75,0,0,0
1934,5,0,9667,0,2416.75,0,0,0
1935,5,0,9667,0,2416.75,0,0,0
1936,5,0,9667,0,2416.75,0,0,0
1937,5,0,9667,0,2416.75,0,0,0
1938,5,0,9667,0,2416.75,0,0,0
1939,5,0,9667,0,2416.75,0,0,0
1940,5,0,9667,0,2416.75,0,0,0
1941,5,6,9667,6,2416.75,1.5,0.000620668252818868,0.206889417606289
1942,5,0,9667,6,2416.75,1.5,0.000620668252818868,0.206889417606289
1943,5,0,9667,6,2416.75,1.5,0.000620668252818868,0.206889417606289
1944,5,0,9667,6,2416.75,1.5,0.000620668252818868,0.206889417606289
1945,5,0,9667,6,2416.75,1.5,0.000620668252818868,0.206889417606289
1946,5,0,9667,6,2416.75,1.5,0.000620668252818868,0.206889417606289
1947,5,0,9667,6,2416.75,1.5,0.000620668252818868,0.206889417606289
1948,5,0,9667,6,2416.75,1.5,0.000620668252818868,0.206889417606289
1949,5,0,9667,6,2416.75,1.5,0.000620668252818868,0.206889417606289
1950,5,1,9667,7,2416.75,1.75,0.000724112961622013,0.241370987207338
1951,5,0,9667,7,2416.75,1.75,0.000724112961622013,0.241370987207338
1952,5,0,9667,7,2416.75,1.75,0.000724112961622013,0.241370987207338
1953,5,0,9667,7,2416.75,1.75,0.000724112961622013,0.241370987207338
1954,5,0,9667,7,2416.75,1.75,0.000724112961622013,0.241370987207338
1955,5,0,9667,7,2416.75,1.75,0.000724112961622013,0.241370987207338
1956,5,0,9667,7,2416.75,1.75,0.000724112961622013,0.241370987207338
1957,5,0,9667,7,2416.75,1.75,0.000724112961622013,0.241370987207338
1958,5,0,9667,7,2416.75,1.75,0.000724112961622013,0.241370987207338
1959,5,0,9667,7,2416.75,1.75,0.000724112961622013,0.241370987207338
1960,5,0,9667,7,2416.75,1.75,0.000724112961622013,0.241370987207338
1961,5,0,9667,7,2416.75,1.75,0.000724112961622013,0.241370987207338
1962,5,0,9667,7,2416.75,1.75,0.000724112961622013,0.241370987207338
1963,5,0,9667,7,2416.75,1.75,0.000724112961622013,0.241370987207338
1964,5,0,9667,7,2416.75,1.75,0.000724112961622013,0.241370987207338
1965,5,0,9667,7,2416.75,1.75,0.000724112961622013,0.241370987207338
1966,5,0,9667,7,2416.75,1.75,0.000724112961622013,0.241370987207338
1967,5,0,9667,7,2416.75,1.75,0.000724112961622013,0.241370987207338
1968,5,0,9667,7,2416.75,1.75,0.000724112961622013,0.241370987207338
1969,5,0,9667,7,2416.75,1.75,0.000724112961622013,0.241370987207338
1970,5,0,9667,7,2416.75,1.75,0.000724112961622013,0.241370987207338
1971,5,0,9667,7,2416.75,1.75,0.000724112961622013,0.241370987207338
1972,5,34,9667,41,2416.75,10.25,0.00424123306092893,1.41374435364298
1973,5,0,9667,41,2416.75,10.25,0.00424123306092893,1.41374435364298
1974,5,0,9667,41,2416.75,10.25,0.00424123306092893,1.41374435364298
1975,5,0,9667,41,2416.75,10.25,0.00424123306092893,1.41374435364298
1976,5,0,9667,41,2416.75,10.25,0.00424123306092893,1.41374435364298
1977,5,0,9667,41,2416.75,10.25,0.00424123306092893,1.41374435364298
1978,5,0,9667,41,2416.75,10.25,0.00424123306092893,1.41374435364298
1979,5,0,9667,41,2416.75,10.25,0.00424123306092893,1.41374435364298
1980,5,0,9667,41,2416.75,10.25,0.00424123306092893,1.41374435364298
1981,5,0,9667,41,2416.75,10.25,0.00424123306092893,1.41374435364298
1982,5,0,9667,41,2416.75,10.25,0.00424123306092893,1.41374435364298
1983,5,0,9667,41,2416.75,10.25,0.00424123306092893,1.41374435364298
1984,5,0,9667,41,2416.75,10.25,0.00424123306092893,1.41374435364298
1985,5,0,9667,41,2416.75,10.25,0.00424123306092893,1.41374435364298
1986,5,0,9667,41,2416.75,10.25,0.00424123306092893,1.41374435364298
1987,5,0,9667,41,2416.75,10.25,0.00424123306092893,1.41374435364298
1988,5,0,9667,41,2416.75,10.25,0.00424123306092893,1.41374435364298
1989,5,43,9667,84,2416.75,21,0.00868935553946416,2.89645184648805
1990,5,0,9667,84,2416.75,21,0.00868935553946416,2.89645184648805
1991,5,0,9667,84,2416.75,21,0.00868935553946416,2.89645184648805
1992,5,0,9667,84,2416.75,21,0.00868935553946416,2.89645184648805
1993,5,0,9667,84,2416.75,21,0.00868935553946416,2.89645184648805
1994,5,0,9667,84,2416.75,21,0.00868935553946416,2.89645184648805
1995,5,0,9667,84,2416.75,21,0.00868935553946416,2.89645184648805
1996,5,0,9667,84,2416.75,21,0.00868935553946416,2.89645184648805
1997,5,0,9667,84,2416.75,21,0.00868935553946416,2.89645184648805
1998,5,0,9667,84,2416.75,21,0.00868935553946416,2.89645184648805
1999,5,0,9667,84,2416.75,21,0.00868935553946416,2.89645184648805
2000,5,0,9667,84,2416.75,21,0.00868935553946416,2.89645184648805
2001,5,0,9667,84,2416.75,21,0.00868935553946416,2.89645184648805
2002,5,0,9667,84,2416.75,21,0.00868935553946416,2.89645184648805
2003,5,0,9667,84,2416.75,21,0.00868935553946416,2.89645184648805
2004,5,0,9667,84,2416.75,21,0.00868935553946416,2.89645184648805
2005,5,0,9667,84,2416.75,21,0.00868935553946416,2.89645184648805
2006,5,0,9667,84,2416.75,21,0.00868935553946416,2.89645184648805
2007,5,0,9667,84,2416.75,21,0.00868935553946416,2.89645184648805
2008,5,0,9667,84,2416.75,21,0.00868935553946416,2.89645184648805
2009,5,1151,9667,1235,2416.75,308.75,0.127754215371884,42.5847384572946
2010,5,0,9667,1235,2416.75,308.75,0.127754215371884,42.5847384572946
2011,5,0,9667,1235,2416.75,308.75,0.127754215371884,42.5847384572946
2012,5,0,9667,1235,2416.75,308.75,0.127754215371884,42.5847384572946
2013,5,0,9667,1235,2416.75,308.75,0.127754215371884,42.5847384572946
2014,5,317,9667,1552,2416.75,388,0.160546188062481,53.5153960208269
2015,5,0,9667,1552,2416.75,388,0.160546188062481,53.5153960208269
0,6,4,10392,4,2598,1,0.000384911470361817,0.128303823453939
1819,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1840,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1848,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1864,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1865,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1867,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1872,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1875,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1876,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1877,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1878,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1879,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1881,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1882,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1883,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1884,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1885,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1886,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1887,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1888,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1889,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1890,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1891,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1892,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1893,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1894,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1895,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1896,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1897,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1898,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1899,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1900,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1901,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1902,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1903,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1904,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1905,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1906,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1907,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1908,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1909,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1910,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1911,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1912,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1913,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1914,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1915,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1916,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1917,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1918,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1919,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1920,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1921,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1922,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1923,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1924,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1925,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1926,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1927,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1928,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1929,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1930,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1931,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1932,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1933,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1934,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1935,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1936,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1937,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1938,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1939,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1940,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1941,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1942,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1943,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1944,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1945,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1946,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1947,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1948,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1949,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1950,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1951,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1952,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1953,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1954,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1955,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1956,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1957,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1958,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1959,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1960,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1961,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1962,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1963,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1964,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1965,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1966,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1967,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1968,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1969,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1970,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1971,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1972,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1973,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1974,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1975,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1976,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1977,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1978,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1979,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1980,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1981,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1982,6,0,10392,4,2598,1,0.000384911470361817,0.128303823453939
1983,6,6,10392,10,2598,2.5,0.000962278675904542,0.320759558634847
1984,6,13,10392,23,2598,5.75,0.00221324095458045,0.737746984860149
1985,6,0,10392,23,2598,5.75,0.00221324095458045,0.737746984860149
1986,6,0,10392,23,2598,5.75,0.00221324095458045,0.737746984860149
1987,6,0,10392,23,2598,5.75,0.00221324095458045,0.737746984860149
1988,6,0,10392,23,2598,5.75,0.00221324095458045,0.737746984860149
1989,6,0,10392,23,2598,5.75,0.00221324095458045,0.737746984860149
1990,6,0,10392,23,2598,5.75,0.00221324095458045,0.737746984860149
1991,6,0,10392,23,2598,5.75,0.00221324095458045,0.737746984860149
1992,6,0,10392,23,2598,5.75,0.00221324095458045,0.737746984860149
1993,6,0,10392,23,2598,5.75,0.00221324095458045,0.737746984860149
1994,6,36,10392,59,2598,14.75,0.0056774441878368,1.8924813959456
1995,6,0,10392,59,2598,14.75,0.0056774441878368,1.8924813959456
1996,6,0,10392,59,2598,14.75,0.0056774441878368,1.8924813959456
1997,6,0,10392,59,2598,14.75,0.0056774441878368,1.8924813959456
1998,6,0,10392,59,2598,14.75,0.0056774441878368,1.8924813959456
1999,6,0,10392,59,2598,14.75,0.0056774441878368,1.8924813959456
2000,6,0,10392,59,2598,14.75,0.0056774441878368,1.8924813959456
2001,6,0,10392,59,2598,14.75,0.0056774441878368,1.8924813959456
2002,6,0,10392,59,2598,14.75,0.0056774441878368,1.8924813959456
2003,6,0,10392,59,2598,14.75,0.0056774441878368,1.8924813959456
2004,6,84,10392,143,2598,35.75,0.0137605850654349,4.58686168847832
2005,6,0,10392,143,2598,35.75,0.0137605850654349,4.58686168847832
2006,6,301,10392,444,2598,111,0.0427251732101617,14.2417244033872
2007,6,0,10392,444,2598,111,0.0427251732101617,14.2417244033872
2008,6,0,10392,444,2598,111,0.0427251732101617,14.2417244033872
2009,6,0,10392,444,2598,111,0.0427251732101617,14.2417244033872
2010,6,0,10392,444,2598,111,0.0427251732101617,14.2417244033872
2011,6,0,10392,444,2598,111,0.0427251732101617,14.2417244033872
2012,6,0,10392,444,2598,111,0.0427251732101617,14.2417244033872
2013,6,0,10392,444,2598,111,0.0427251732101617,14.2417244033872
2014,6,0,10392,444,2598,111,0.0427251732101617,14.2417244033872
2015,6,0,10392,444,2598,111,0.0427251732101617,14.2417244033872
0,7,12,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1819,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1840,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1848,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1864,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1865,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1867,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1872,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1875,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1876,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1877,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1878,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1879,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1881,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1882,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1883,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1884,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1885,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1886,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1887,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1888,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1889,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1890,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1891,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1892,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1893,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1894,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1895,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1896,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1897,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1898,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1899,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1900,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1901,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1902,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1903,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1904,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1905,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1906,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1907,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1908,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1909,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1910,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1911,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1912,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1913,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1914,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1915,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1916,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1917,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1918,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1919,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1920,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1921,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1922,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1923,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1924,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1925,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1926,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1927,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1928,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1929,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1930,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1931,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1932,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1933,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1934,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1935,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1936,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1937,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1938,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1939,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1940,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1941,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1942,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1943,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1944,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1945,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1946,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1947,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1948,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1949,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1950,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1951,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1952,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1953,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1954,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1955,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1956,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1957,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1958,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1959,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1960,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1961,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1962,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1963,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1964,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1965,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1966,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1967,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1968,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1969,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1970,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1971,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1972,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1973,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1974,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1975,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1976,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1977,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1978,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1979,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1980,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1981,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1982,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1983,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1984,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1985,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1986,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1987,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1988,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1989,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1990,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1991,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1992,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1993,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1994,7,0,24577,12,6144.25,3,0.000488261382593482,0.162753794197827
1995,7,4,24577,16,6144.25,4,0.000651015176791309,0.217005058930436
1996,7,0,24577,16,6144.25,4,0.000651015176791309,0.217005058930436
1997,7,0,24577,16,6144.25,4,0.000651015176791309,0.217005058930436
1998,7,3,24577,19,6144.25,4.75,0.000773080522439679,0.257693507479893
1999,7,0,24577,19,6144.25,4.75,0.000773080522439679,0.257693507479893
2000,7,0,24577,19,6144.25,4.75,0.000773080522439679,0.257693507479893
2001,7,0,24577,19,6144.25,4.75,0.000773080522439679,0.257693507479893
2002,7,217,24577,236,6144.25,59,0.00960247385767181,3.20082461922394
2003,7,22,24577,258,6144.25,64.5,0.0104976197257599,3.49920657525329
2004,7,5,24577,263,6144.25,65.75,0.0107010619685071,3.56702065616905
2005,7,0,24577,263,6144.25,65.75,0.0107010619685071,3.56702065616905
