"layer","region_id","value"
"fishing.v4.eez",11,0.477247471599861
"fishing.v4.eez",12,0.565564349436725
"fishing.v4.eez",13,0.328980054200134
"fishing.v4.eez",14,0.29313098479649
"fishing.v4.eez",15,0.274729063327662
"fishing.v4.eez",16,0.499673373951162
"fishing.v4.eez",17,0.400825600582535
"fishing.v4.eez",18,0.502544482523664
"fishing.v4.eez",19,0.481907010449055
"fishing.v4.eez",20,0.438837699080747
"fishing.v4.eez",21,0.414478421099328
"fishing.v4.eez",22,0.446805138020401
"fishing.v4.eez",23,0.432220400373113
"fishing.v4.eez",24,0.444264922757605
"fishing.v4.eez",25,0.307135078728882
"fishing.v4.eez",26,0.472037654989028
"fishing.v4.eez",27,0.433655236224664
"fishing.v4.eez",28,0.432851247260942
"fishing.v4.eez",29,0.515260184517139
"fishing.v4.eez",30,0.293823836914111
"fishing.v4.eez",31,0.42911740754102
"fishing.v4.eez",32,0.385407617212719
"fishing.v4.eez",33,0.338342696141278
"fishing.v4.eez",34,0.295392499732778
"fishing.v4.eez",35,0.327461984260583
"fishing.v4.eez",36,0.451224496953652
"fishing.v4.eez",37,0.369029671717167
"fishing.v4.eez",38,0.355207556332994
"fishing.v4.eez",39,0.417934046149298
"fishing.v4.eez",40,0.406556400646687
"fishing.v4.eez",41,0.432639631895779
"fishing.v4.eez",42,0.487804660360207
"fishing.v4.eez",43,0.448071646093297
"fishing.v4.eez",44,0.461017907247063
"fishing.v4.eez",45,0.514320924719147
"fishing.v4.eez",46,0.187714075928995
"fishing.v4.eez",47,0.498856184196472
"fishing.v4.eez",48,0.502637746512763
"fishing.v4.eez",49,0.453303011098434
"fishing.v4.eez",50,0.280248466810972
"fishing.v4.eez",51,0.417989449377277
"fishing.v4.eez",52,0.469330099941232
"fishing.v4.eez",53,0.452757124819619
"fishing.v4.eez",54,0.343817233178333
"fishing.v4.eez",55,0.441741833012674
"fishing.v4.eez",56,0.441734776576929
"fishing.v4.eez",57,0.386184453663611
"fishing.v4.eez",58,0.450162786905374
"fishing.v4.eez",59,0.522485724676179
"fishing.v4.eez",60,0.50085388229227
"fishing.v4.eez",61,0.5137633377425
"fishing.v4.eez",62,0.468111758854551
"fishing.v4.eez",63,0.483773278934047
"fishing.v4.eez",64,0.516953418455697
"fishing.v4.eez",65,0.447705450670742
"fishing.v4.eez",66,0.446929786925522
"fishing.v4.eez",67,0.524840317354688
"fishing.v4.eez",68,0.53915973182684
"fishing.v4.eez",69,0.48173204598901
"fishing.v4.eez",70,0.363778928605625
"fishing.v4.eez",71,0.344074608519057
"fishing.v4.eez",72,0.388996262225409
"fishing.v4.eez",73,0.410039858690446
"fishing.v4.eez",74,0.505929082491591
"fishing.v4.eez",75,0.527532919966773
"fishing.v4.eez",76,0.299012328977594
"fishing.v4.eez",77,0.324784768986153
"fishing.v4.eez",78,0.418085083640627
"fishing.v4.eez",79,0.462315458184635
"fishing.v4.eez",80,0.46633521946048
"fishing.v4.eez",81,0.553458707658413
"fishing.v4.eez",82,0.323488335738333
"fishing.v4.eez",83,0.405332104467694
"fishing.v4.eez",84,0.293802913950741
"fishing.v4.eez",85,0.458311366103121
"fishing.v4.eez",86,0.376194064083232
"fishing.v4.eez",87,0.465611147854204
"fishing.v4.eez",88,0.512196759259248
"fishing.v4.eez",89,0.464335374812218
"fishing.v4.eez",90,0.478336202634806
"fishing.v4.eez",91,0.444056517556525
"fishing.v4.eez",92,0.43094562845241
"fishing.v4.eez",93,0.456183514846543
"fishing.v4.eez",94,0.460125943817856
"fishing.v4.eez",95,0.48325277329941
"fishing.v4.eez",96,0.459575742882817
"fishing.v4.eez",97,0.370359143685519
"fishing.v4.eez",98,0.431854377104356
"fishing.v4.eez",99,0.484553244748544
"fishing.v4.eez",100,0.472778504834966
"fishing.v4.eez",101,0.458726206885492
"fishing.v4.eez",102,0.424800214446038
"fishing.v4.eez",103,0.473695312142543
"fishing.v4.eez",104,0.441405045828659
"fishing.v4.eez",105,0.333273047939694
"fishing.v4.eez",106,0.486027726574221
"fishing.v4.eez",107,0.354473047271664
"fishing.v4.eez",108,0.526403748220103
"fishing.v4.eez",109,0.502445047910825
"fishing.v4.eez",110,0.323250046004137
"fishing.v4.eez",111,0.303098701900955
"fishing.v4.eez",112,0.558564710551687
"fishing.v4.eez",113,0.378027720993028
"fishing.v4.eez",114,0.326126514062423
"fishing.v4.eez",115,0.55580157874696
"fishing.v4.eez",116,0.338834881678724
"fishing.v4.eez",117,0.542828322911694
"fishing.v4.eez",118,0.315164527963237
"fishing.v4.eez",119,0.412902500534452
"fishing.v4.eez",120,0.341267579899528
"fishing.v4.eez",121,0.440908888380473
"fishing.v4.eez",122,0.467116421706543
"fishing.v4.eez",123,0.494050585098361
"fishing.v4.eez",124,0.456263337978968
"fishing.v4.eez",125,0.48974695205131
"fishing.v4.eez",126,0.463326748896501
"fishing.v4.eez",127,0.526369397317878
"fishing.v4.eez",128,0.45030585225817
"fishing.v4.eez",129,0.474403853815825
"fishing.v4.eez",130,0.519209195520654
"fishing.v4.eez",131,0.547672295524381
"fishing.v4.eez",132,0.49638619328204
"fishing.v4.eez",133,0.418695567622311
"fishing.v4.eez",134,0.454604539085548
"fishing.v4.eez",135,0.415979134195549
"fishing.v4.eez",136,0.359268677944219
"fishing.v4.eez",137,0.293938220572525
"fishing.v4.eez",138,0.405549114509336
"fishing.v4.eez",139,0.488849734419113
"fishing.v4.eez",140,0.513438166669206
"fishing.v4.eez",141,0.478745551958296
"fishing.v4.eez",142,0.444588896035056
"fishing.v4.eez",143,0.334160044174383
"fishing.v4.eez",144,0.485439844877346
"fishing.v4.eez",145,0.380368950750881
"fishing.v4.eez",146,0.45277198239004
"fishing.v4.eez",147,0.317158052081639
"fishing.v4.eez",148,0.414229630965732
"fishing.v4.eez",149,0.354646374458861
"fishing.v4.eez",150,0.401938495403781
"fishing.v4.eez",151,0.384026825797672
"fishing.v4.eez",152,0.480285501731063
"fishing.v4.eez",153,0.477578727581931
"fishing.v4.eez",154,0.461283880471384
"fishing.v4.eez",155,0.394349830981773
"fishing.v4.eez",156,0.500640865626508
"fishing.v4.eez",157,0.458600093640678
"fishing.v4.eez",158,0.387897865384292
"fishing.v4.eez",159,0.552717880294056
"fishing.v4.eez",160,0.388839877765098
"fishing.v4.eez",161,0.351466816132211
"fishing.v4.eez",162,2.9345950387e-05
"fishing.v4.eez",163,0.538661670516251
"fishing.v4.eez",164,0.789318406902186
"fishing.v4.eez",165,0.455616408218526
"fishing.v4.eez",166,0.490650223532085
"fishing.v4.eez",167,0.475607941184343
"fishing.v4.eez",168,0.44365183648051
"fishing.v4.eez",169,0.537093909091114
"fishing.v4.eez",170,0.554792065090383
"fishing.v4.eez",171,0.314310493550646
"fishing.v4.eez",172,0.341302865138442
"habitat",1,0.999995500573863
"habitat",2,0.999995500573863
"habitat",3,0.522395480102563
"habitat",4,0.681818181818182
"habitat",5,0.954545454545455
"habitat",6,0.909090909090909
"habitat",7,0.5
"habitat",8,0.5
"habitat",9,0.5
"habitat",10,0.944270004300699
"habitat",11,0.909090909090909
"habitat",12,1
"habitat",13,0.5
"habitat",14,0.5
"habitat",15,0.5
"habitat",16,0.818181818181818
"habitat",17,0.772727272727273
"habitat",18,0.909090909090909
"habitat",19,0.818181818181818
"habitat",20,0.909090909090909
"habitat",21,0.822984718191418
"habitat",22,0.954545454545455
"habitat",23,0.909090909090909
"habitat",24,0.877726977267482
"habitat",25,0.5
"habitat",26,1
"habitat",27,0.909090909090909
"habitat",28,0.909090909090909
"habitat",29,1
"habitat",30,0.5
"habitat",31,0.727272727272727
"habitat",32,0.772727272727273
"habitat",33,0.5
"habitat",34,0.5
"habitat",35,0.5
"habitat",36,0.954545454545455
"habitat",37,0.5
"habitat",38,0.5
"habitat",39,0.727272727272727
"habitat",40,0.727272727272727
"habitat",41,0.863636363636364
"habitat",42,0.954545454545455
"habitat",43,0.754590087454058
"habitat",44,0.772727272727273
"habitat",45,1
"habitat",46,0.159095560719484
"habitat",47,1
"habitat",48,0.954545454545455
"habitat",49,0.863636363636364
"habitat",50,0.5
"habitat",51,0.727272727272727
"habitat",52,0.863636363636364
"habitat",53,0.772727272727273
"habitat",54,0.5
"habitat",55,0.772727272727273
"habitat",56,0.727272727272727
"habitat",57,0.5
"habitat",58,0.772727272727273
"habitat",59,0.954545454545455
"habitat",60,0.863636363636364
"habitat",61,1
"habitat",62,0.772727272727273
"habitat",63,0.909090909090909
"habitat",64,0.954545454545455
"habitat",65,0.727272727272727
"habitat",66,0.727272727272727
"habitat",67,0.906167686855546
"habitat",68,0.906167686855546
"habitat",69,0.863636363636364
"habitat",70,0.681818181818182
"habitat",71,0.636363636363636
"habitat",72,0.727272727272727
"habitat",73,0.772727272727273
"habitat",74,0.772727272727273
"habitat",75,0.954545454545455
"habitat",76,0.5
"habitat",77,0.5
"habitat",78,0.863636363636364
"habitat",79,0.638087289287079
"habitat",80,0.772727272727273
"habitat",81,0.954545454545455
"habitat",82,0.5
"habitat",83,0.681818181818182
"habitat",84,0.295681846276086
"habitat",85,0.795681846276086
"habitat",86,0.5
"habitat",87,0.863636363636364
"habitat",88,0.909090909090909
"habitat",89,0.772727272727273
"habitat",90,1
"habitat",91,0.909090909090909
"habitat",92,0.772727272727273
"habitat",93,0.954545454545455
"habitat",94,0.795681846276086
"habitat",95,1
"habitat",96,0.954545454545455
"habitat",97,0.681818181818182
"habitat",98,0.818181818181818
"habitat",99,1
"habitat",100,0.818181818181818
"habitat",101,0.954545454545455
"habitat",102,0.863636363636364
"habitat",103,0.909090909090909
"habitat",104,0.727272727272727
"habitat",105,0.5
"habitat",106,0.795681846276086
"habitat",107,0.5
"habitat",108,0.940541894452552
"habitat",109,0.940541894452552
"habitat",110,0.138087289287079
"habitat",111,0.138087289287079
"habitat",112,1
"habitat",113,0.5
"habitat",114,0.138087289287079
"habitat",115,0.999866056221634
"habitat",116,0.363636363636364
"habitat",117,1
"habitat",118,0.5
"habitat",119,0.772727272727273
"habitat",120,0.5
"habitat",121,0.854202845596751
"habitat",122,0.909090909090909
"habitat",123,0.863636363636364
"habitat",124,0.772727272727273
"habitat",125,0.909090909090909
"habitat",126,0.727272727272727
"habitat",127,0.954545454545455
"habitat",128,0.818181818181818
"habitat",129,0.818181818181818
"habitat",130,0.954545454545455
"habitat",131,1
"habitat",132,0.954545454545455
"habitat",133,0.727272727272727
"habitat",134,0.863636363636364
"habitat",135,0.727272727272727
"habitat",136,0.5
"habitat",137,0.254590087454058
"habitat",138,0.818181818181818
"habitat",139,0.909090909090909
"habitat",140,0.909090909090909
"habitat",141,0.863636363636364
"habitat",142,0.727272727272727
"habitat",143,0.5
"habitat",144,0.954545454545455
"habitat",145,0.727272727272727
"habitat",146,0.954545454545455
"habitat",147,0.5
"habitat",148,0.863636363636364
"habitat",149,0.5
"habitat",150,0.727272727272727
"habitat",151,0.681818181818182
"habitat",152,0.818181818181818
"habitat",153,1
"habitat",154,0.818181818181818
"habitat",155,0.818181818181818
"habitat",156,0.954545454545455
"habitat",157,0.863636363636364
"habitat",158,0.681818181818182
"habitat",159,0.954545454545455
"habitat",160,0.772727272727273
"habitat",161,0.488378270686678
"habitat",162,0
"habitat",163,1
"habitat",164,0.909090909090909
"habitat",165,1
"habitat",166,0.863636363636364
"habitat",167,0.863636363636364
"habitat",168,0.909090909090909
"habitat",169,1
"habitat",170,1
"habitat",171,0.5
"habitat",172,0.5
"habitat.combo",1,0.999997750286931
"habitat.combo",2,0.507287708369672
"habitat.combo",3,0.270321674894683
"habitat.combo",4,0.341838372574363
"habitat.combo",5,0.477272727272727
"habitat.combo",6,0.454545454545455
"habitat.combo",7,0.25
"habitat.combo",8,0.25
"habitat.combo",9,0.25
"habitat.combo",10,0.49594452595982
"habitat.combo",11,0.569647011182171
"habitat.combo",12,0.856626192326329
"habitat.combo",13,0.285040150172027
"habitat.combo",14,0.250121983946913
"habitat.combo",15,0.25
"habitat.combo",16,0.625562484790671
"habitat.combo",17,0.386363636363636
"habitat.combo",18,0.527580803654611
"habitat.combo",19,0.66041068191524
"habitat.combo",20,0.454545454545455
"habitat.combo",21,0.411492359095709
"habitat.combo",22,0.592557958837047
"habitat.combo",23,0.48945335710037
"habitat.combo",24,0.938863488633741
"habitat.combo",25,0.25
"habitat.combo",26,0.527096216503753
"habitat.combo",27,0.623877606672174
"habitat.combo",28,0.46302435042659
"habitat.combo",29,0.755968169761272
"habitat.combo",30,0.25
"habitat.combo",31,0.363636363636364
"habitat.combo",32,0.398384931228843
"habitat.combo",33,0.25
"habitat.combo",34,0.343771092469417
"habitat.combo",35,0.25
"habitat.combo",36,0.50335307547119
"habitat.combo",37,0.25
"habitat.combo",38,0.25
"habitat.combo",39,0.408279220779116
"habitat.combo",40,0.363636363636364
"habitat.combo",41,0.431818181818182
"habitat.combo",42,0.477272727272727
"habitat.combo",43,0.377295043727029
"habitat.combo",44,0.386974360682678
"habitat.combo",45,0.518033581863315
"habitat.combo",46,0.354340459097907
"habitat.combo",47,1
"habitat.combo",48,0.477272727272727
"habitat.combo",49,0.840109639105079
"habitat.combo",50,0.25
"habitat.combo",51,0.415249266862033
"habitat.combo",52,0.712170624890341
"habitat.combo",53,0.886363636363636
"habitat.combo",54,0.280965391621115
"habitat.combo",55,0.886363636363636
"habitat.combo",56,0.626427106582111
"habitat.combo",57,0.25
"habitat.combo",58,0.538144958828069
"habitat.combo",59,0.477272727272727
"habitat.combo",60,0.431818181818182
"habitat.combo",61,0.5
"habitat.combo",62,0.398293963254566
"habitat.combo",63,0.500659180534416
"habitat.combo",64,0.481671554252196
"habitat.combo",65,0.383381866049744
"habitat.combo",66,0.364083730880134
"habitat.combo",67,0.453083843427773
"habitat.combo",68,0.454588841605934
"habitat.combo",69,0.431818181818182
"habitat.combo",70,0.353756210189661
"habitat.combo",71,0.318181818181818
"habitat.combo",72,0.363636363636364
"habitat.combo",73,0.886363636363636
"habitat.combo",74,0.398419091457067
"habitat.combo",75,0.796014758722275
"habitat.combo",76,0.25
"habitat.combo",77,0.444820210428933
"habitat.combo",78,0.434459491907981
"habitat.combo",79,0.31904364464354
"habitat.combo",80,0.391821543646049
"habitat.combo",81,0.626451681551797
"habitat.combo",82,0.277207618133116
"habitat.combo",83,0.340909090909091
"habitat.combo",84,0.175748737326009
"habitat.combo",85,0.470413495710685
"habitat.combo",86,0.25
"habitat.combo",87,0.554691527753862
"habitat.combo",88,0.456582944358004
"habitat.combo",89,0.386363636363636
"habitat.combo",90,0.5
"habitat.combo",91,0.454545454545455
"habitat.combo",92,0.401396709123683
"habitat.combo",93,0.477272727272727
"habitat.combo",94,0.415623606483701
"habitat.combo",95,0.680899248784468
"habitat.combo",96,0.623174666533609
"habitat.combo",97,0.735069674851138
"habitat.combo",98,0.571976857420892
"habitat.combo",99,0.566567312469126
"habitat.combo",100,0.51331522194801
"habitat.combo",101,0.973288185525814
"habitat.combo",102,0.831755934697651
"habitat.combo",103,0.954545454545455
"habitat.combo",104,0.449507218390535
"habitat.combo",105,0.590479626193646
"habitat.combo",106,0.405134029233554
"habitat.combo",107,0.258324267299627
"habitat.combo",108,0.470270947226276
"habitat.combo",109,0.470270947226276
"habitat.combo",110,0.56904364464354
"habitat.combo",111,0.15624623184599
"habitat.combo",112,0.5
"habitat.combo",113,0.253011141222525
"habitat.combo",114,0.56904364464354
"habitat.combo",115,0.580098193493781
"habitat.combo",116,0.658648007330141
"habitat.combo",117,0.862053832650693
"habitat.combo",118,0.551912568306192
"habitat.combo",119,0.386363636363636
"habitat.combo",120,0.75
"habitat.combo",121,0.65972676595659
"habitat.combo",122,0.910909766542717
"habitat.combo",123,0.465232030449473
"habitat.combo",124,0.415833966909245
"habitat.combo",125,0.577437961376512
"habitat.combo",126,0.863636363636364
"habitat.combo",127,0.977272727272727
"habitat.combo",128,0.909090909090909
"habitat.combo",129,0.426988586758093
"habitat.combo",130,0.581247344603104
"habitat.combo",131,0.835010367117668
"habitat.combo",132,0.482404021474351
"habitat.combo",133,0.371690652973856
"habitat.combo",134,0.500416809845235
"habitat.combo",135,0.717514567037485
"habitat.combo",136,0.25
"habitat.combo",137,0.127295043727029
"habitat.combo",138,0.442222874998962
"habitat.combo",139,0.502854633289432
"habitat.combo",140,0.490286613311482
"habitat.combo",141,0.434628749552858
"habitat.combo",142,0.494075397565994
"habitat.combo",143,0.25
"habitat.combo",144,0.977272727272727
"habitat.combo",145,0.676678898359335
"habitat.combo",146,0.504023134344147
"habitat.combo",147,0.262158054711246
"habitat.combo",148,0.452811883707592
"habitat.combo",149,0.499613998970675
"habitat.combo",150,0.547309833023893
"habitat.combo",151,0.348441526499074
"habitat.combo",152,0.909090909090909
"habitat.combo",153,0.564211159079644
"habitat.combo",154,0.444042365401565
"habitat.combo",155,0.421454261511526
"habitat.combo",156,0.496879484914723
"habitat.combo",157,0.591016364428316
"habitat.combo",158,0.340909090909091
"habitat.combo",159,0.501572836593484
"habitat.combo",160,0.73696059706313
"habitat.combo",161,0.455042095241494
"habitat.combo",162,0.00016868526703
"habitat.combo",163,0.841664644503671
"habitat.combo",164,0.454545454545455
"habitat.combo",165,0.597998262116795
"habitat.combo",166,0.486355388912999
"habitat.combo",167,0.431818181818182
"habitat.combo",168,0.665406593742997
"habitat.combo",169,0.939795497492299
"habitat.combo",170,0.67047279837942
"habitat.combo",171,0.25
"habitat.combo",172,0.25
"habitat.combo.eez",1,0.499997750286931
"habitat.combo.eez",2,0.499997750286931
"habitat.combo.eez",3,0.261233973378212
"habitat.combo.eez",4,0.340986903204029
"habitat.combo.eez",5,0.477287857598038
"habitat.combo.eez",6,0.454634345350897
"habitat.combo.eez",7,0.250002322371855
"habitat.combo.eez",8,0.25
"habitat.combo.eez",9,0.250033249053304
"habitat.combo.eez",10,0.472246903511043
"habitat.combo.eez",11,0.455457682267542
"habitat.combo.eez",12,0.500269518984295
"habitat.combo.eez",13,0.25000277430166
"habitat.combo.eez",14,0.250044300667568
"habitat.combo.eez",15,0.250079230112534
"habitat.combo.eez",16,0.409090909090909
"habitat.combo.eez",17,0.386363636363636
"habitat.combo.eez",18,0.454545454545455
"habitat.combo.eez",19,0.410612705227833
"habitat.combo.eez",20,0.454545454545455
"habitat.combo.eez",21,0.411547617040188
"habitat.combo.eez",22,0.477272727272727
"habitat.combo.eez",23,0.454554496262752
"habitat.combo.eez",24,0.438863488633741
"habitat.combo.eez",25,0.250149217019073
"habitat.combo.eez",26,0.5
"habitat.combo.eez",27,0.454545454545455
"habitat.combo.eez",28,0.454545454545455
"habitat.combo.eez",29,0.5
"habitat.combo.eez",30,0.25
"habitat.combo.eez",31,0.363636363636364
"habitat.combo.eez",32,0.388727492415803
"habitat.combo.eez",33,0.25
"habitat.combo.eez",34,0.25
"habitat.combo.eez",35,0.25
"habitat.combo.eez",36,0.477272727272727
"habitat.combo.eez",37,0.25
"habitat.combo.eez",38,0.25
"habitat.combo.eez",39,0.363636363636364
"habitat.combo.eez",40,0.363636363636364
"habitat.combo.eez",41,0.431818920546877
"habitat.combo.eez",42,0.477272727272727
"habitat.combo.eez",43,0.378193304102153
"habitat.combo.eez",44,0.386363636363636
"habitat.combo.eez",45,0.50030858264547
"habitat.combo.eez",46,0.079547780359742
"habitat.combo.eez",47,0.5
"habitat.combo.eez",48,0.477272727272727
"habitat.combo.eez",49,0.434191735061942
"habitat.combo.eez",50,0.25
"habitat.combo.eez",51,0.36363717230225
"habitat.combo.eez",52,0.431818181818182
"habitat.combo.eez",53,0.386363636363636
"habitat.combo.eez",54,0.25
"habitat.combo.eez",55,0.386363636363636
"habitat.combo.eez",56,0.363768981844706
"habitat.combo.eez",57,0.25
"habitat.combo.eez",58,0.391468311550978
"habitat.combo.eez",59,0.48089195181306
"habitat.combo.eez",60,0.439866496638646
"habitat.combo.eez",61,0.5
"habitat.combo.eez",62,0.387210993460639
"habitat.combo.eez",63,0.454564499930654
"habitat.combo.eez",64,0.477286078060296
"habitat.combo.eez",65,0.363636363636364
"habitat.combo.eez",66,0.363989823285495
"habitat.combo.eez",67,0.453083843427773
"habitat.combo.eez",68,0.453092947708205
"habitat.combo.eez",69,0.431818181818182
"habitat.combo.eez",70,0.343549811258604
"habitat.combo.eez",71,0.318181818181818
"habitat.combo.eez",72,0.363636363636364
"habitat.combo.eez",73,0.386363636363636
"habitat.combo.eez",74,0.386363636363636
"habitat.combo.eez",75,0.477316880601623
"habitat.combo.eez",76,0.25
"habitat.combo.eez",77,0.25
"habitat.combo.eez",78,0.431818181818182
"habitat.combo.eez",79,0.31904364464354
"habitat.combo.eez",80,0.389109025078178
"habitat.combo.eez",81,0.478029366401869
"habitat.combo.eez",82,0.25
"habitat.combo.eez",83,0.346767331585332
"habitat.combo.eez",84,0.151476883084416
"habitat.combo.eez",85,0.397947198785359
"habitat.combo.eez",86,0.253008493311014
"habitat.combo.eez",87,0.431818181818182
"habitat.combo.eez",88,0.454545454545455
"habitat.combo.eez",89,0.386566659500701
"habitat.combo.eez",90,0.5
"habitat.combo.eez",91,0.454545454545455
"habitat.combo.eez",92,0.386365918428199
"habitat.combo.eez",93,0.478535839249148
"habitat.combo.eez",94,0.399452750736797
"habitat.combo.eez",95,0.500196925902323
"habitat.combo.eez",96,0.481521232169351
"habitat.combo.eez",97,0.340909090909091
"habitat.combo.eez",98,0.409090909090909
"habitat.combo.eez",99,0.50171117524369
"habitat.combo.eez",100,0.4093709448827
"habitat.combo.eez",101,0.477273029965093
"habitat.combo.eez",102,0.431818181818182
"habitat.combo.eez",103,0.454680417579773
"habitat.combo.eez",104,0.363636363636364
"habitat.combo.eez",105,0.25
"habitat.combo.eez",106,0.412218714464503
"habitat.combo.eez",107,0.25
"habitat.combo.eez",108,0.470270947226276
"habitat.combo.eez",109,0.470309852117827
"habitat.combo.eez",110,0.06904364464354
"habitat.combo.eez",111,0.069053182882586
"habitat.combo.eez",112,0.50012806029603
"habitat.combo.eez",113,0.25
"habitat.combo.eez",114,0.072091206963028
"habitat.combo.eez",115,0.499942019238862
"habitat.combo.eez",116,0.197096758945825
"habitat.combo.eez",117,0.5
"habitat.combo.eez",118,0.251082535291022
"habitat.combo.eez",119,0.386363636363636
"habitat.combo.eez",120,0.25
"habitat.combo.eez",121,0.427101422798376
"habitat.combo.eez",122,0.454781249322711
"habitat.combo.eez",123,0.438917653541417
"habitat.combo.eez",124,0.386438021438535
"habitat.combo.eez",125,0.464443996098424
"habitat.combo.eez",126,0.363743493415508
"habitat.combo.eez",127,0.512429111008066
"habitat.combo.eez",128,0.410892841238005
"habitat.combo.eez",129,0.414522161796362
"habitat.combo.eez",130,0.478782280233836
"habitat.combo.eez",131,0.519882914486113
"habitat.combo.eez",132,0.477272727272727
"habitat.combo.eez",133,0.36604004133781
"habitat.combo.eez",134,0.431848646111599
"habitat.combo.eez",135,0.370576179848698
"habitat.combo.eez",136,0.25
"habitat.combo.eez",137,0.127295043727029
"habitat.combo.eez",138,0.415495589352588
"habitat.combo.eez",139,0.464131134642794
"habitat.combo.eez",140,0.488559165989017
"habitat.combo.eez",141,0.436268395077068
"habitat.combo.eez",142,0.364260127762667
"habitat.combo.eez",143,0.25
"habitat.combo.eez",144,0.477272727272727
"habitat.combo.eez",145,0.363636363636364
"habitat.combo.eez",146,0.477272727272727
"habitat.combo.eez",147,0.25
"habitat.combo.eez",148,0.431818181818182
"habitat.combo.eez",149,0.25
"habitat.combo.eez",150,0.363636363636364
"habitat.combo.eez",151,0.340909090909091
"habitat.combo.eez",152,0.409091938062344
"habitat.combo.eez",153,0.504362034129978
"habitat.combo.eez",154,0.409090909090909
"habitat.combo.eez",155,0.409090909090909
"habitat.combo.eez",156,0.480972857482595
"habitat.combo.eez",157,0.431818181818182
"habitat.combo.eez",158,0.360381057750469
"habitat.combo.eez",159,0.478221786971459
"habitat.combo.eez",160,0.386400824944897
"habitat.combo.eez",161,0.244343365597152
"habitat.combo.eez",162,4.4018925581e-05
"habitat.combo.eez",163,0.506815522649501
"habitat.combo.eez",164,0.954545454545455
"habitat.combo.eez",165,0.501617052603581
"habitat.combo.eez",166,0.432170887045753
"habitat.combo.eez",167,0.431818181818182
"habitat.combo.eez",168,0.456561564044182
"habitat.combo.eez",169,0.503010583821427
"habitat.combo.eez",170,0.500030105334669
"habitat.combo.eez",171,0.25
"habitat.combo.eez",172,0.25
"li.gci",1,0.6691666665
"li.gci",2,0.6691666665
"li.gci",10,0.701666667
"li.gci",11,0.493333333
"li.gci",12,0.685
"li.gci",16,0.655
"li.gci",17,0.68125
"li.gci",18,0.438333333
"li.gci",19,0.585
"li.gci",20,0.4436666668
"li.gci",21,0.4436666668
"li.gci",22,0.4436666668
"li.gci",23,0.553333333
"li.gci",24,0.4946666666
"li.gci",25,0.4946666666
"li.gci",26,0.541666667
"li.gci",27,0.386666667
"li.gci",28,0.41
"li.gci",29,0.441666667
"li.gci",30,0.4436666668
"li.gci",31,0.4436666668
"li.gci",32,0.4436666668
"li.gci",33,0.578076923076923
"li.gci",34,0.601666667
"li.gci",35,0.5143333332
"li.gci",36,0.658333333
"li.gci",37,0.598333333
"li.gci",38,0.59
"li.gci",39,0.413333333
"li.gci",40,0.648333333
"li.gci",41,0.418333333
"li.gci",42,0.678333333
"li.gci",43,0.530925926
"li.gci",44,0.608333333
"li.gci",45,0.513333333
"li.gci",46,0.5143333332
"li.gci",47,0.356666667
"li.gci",48,0.483333333
"li.gci",49,0.445
"li.gci",50,0.456666667
"li.gci",51,0.556666667
"li.gci",52,0.523333333
"li.gci",53,0.601666667
"li.gci",54,0.521666667
"li.gci",55,0.526666667
"li.gci",56,0.54
"li.gci",57,0.476666667
"li.gci",58,0.483333333
"li.gci",59,0.541666667
"li.gci",60,0.465
"li.gci",61,0.481666667
"li.gci",62,0.651666667
"li.gci",63,0.498333333
"li.gci",64,0.583333333
"li.gci",65,0.49
"li.gci",66,0.493333333
"li.gci",67,0.6531666665
"li.gci",68,0.6531666665
"li.gci",69,0.420833333375
"li.gci",70,0.420833333375
"li.gci",71,0.420833333375
"li.gci",72,0.448333333
"li.gci",73,0.3758333335
"li.gci",74,0.515
"li.gci",75,0.553333333
"li.gci",76,0.3758333335
"li.gci",77,0.3758333335
"li.gci",78,0.426666667
"li.gci",80,0.516
"li.gci",81,0.516
"li.gci",82,0.516
"li.gci",83,0.453333333
"li.gci",84,0.581666667
"li.gci",85,0.516
"li.gci",86,0.516
"li.gci",87,0.516
"li.gci",88,0.516
"li.gci",89,0.516
"li.gci",90,0.575
"li.gci",91,0.516
"li.gci",92,0.495
"li.gci",93,0.516
"li.gci",94,0.516
"li.gci",95,0.555
"li.gci",96,0.551666667
"li.gci",97,0.428333333
"li.gci",98,0.523333333
"li.gci",99,0.481666667
"li.gci",100,0.498333333
"li.gci",101,0.531666667
"li.gci",102,0.506666667
"li.gci",103,0.441666667
"li.gci",104,0.518333333
"li.gci",105,0.413333333
"li.gci",106,0.516
"li.gci",107,0.613333333
"li.gci",115,0.653333333
"li.gci",116,0.738333333
"li.gci",117,0.507619047714286
"li.gci",118,0.475
"li.gci",119,0.436666667
"li.gci",120,0.502777777777778
"li.gci",121,0.502777777777778
"li.gci",122,0.546666667
"li.gci",123,0.491666667
"li.gci",124,0.538333333
"li.gci",125,0.728333333
"li.gci",126,0.72
"li.gci",127,0.731666667
"li.gci",128,0.721666667
"li.gci",129,0.585
"li.gci",130,0.688333333
"li.gci",131,0.708333333
"li.gci",132,0.623333333
"li.gci",133,0.581666667
"li.gci",134,0.563333333
"li.gci",135,0.561666667
"li.gci",136,0.705
"li.gci",137,0.530925926
"li.gci",138,0.506666667
"li.gci",139,0.57
"li.gci",140,0.563333333
"li.gci",141,0.683333333
"li.gci",142,0.523333333
"li.gci",143,0.578076923076923
"li.gci",144,0.420833333375
