"country","comname","sciname","ico_trend","ico_gl","ico_category","iucn_sid","am_sid","popn_trend","iucn_category","spatial_source","parent_sid","subpop_sid","ico_rgn_id","rgn_id"
"Congo","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,NA
"Cyprus","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,81
"Cyprus","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,81
"Democratic Republic of the Congo","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,199
"Democratic Republic of the Congo","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,199
"Denmark","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,175
"Denmark","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,175
"Egypt","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,214
"Egypt","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,214
"Falkland Islands","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,95
"Falkland Islands","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,95
"Faroe Islands","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,NA
"Faroe Islands","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,NA
"Fiji","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,18
"Fiji","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,18
"France","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,179
"France","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,179
"French Polynesia","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,147
"French Polynesia","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,147
"French Southern Territories (the)","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,NA
"French Southern Territories (the)","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,NA
"Germany","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,176
"Germany","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,176
"Gibraltar","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,60
"Gibraltar","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,60
"Greece","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,80
"Greece","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,80
"Greenland","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,145
"Greenland","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,145
"Iceland","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,143
"Iceland","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,143
"Ireland","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,181
"Ireland","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,181
"Israel","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,79
"Israel","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,79
"Italy","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,184
"Italy","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,184
"Japan","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,210
"Japan","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,210
"Korea, Democratic People's Republic of","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,NA
"Korea, Democratic People's Republic of","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,NA
"Korea, Republic of","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,NA
"Korea, Republic of","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,NA
"Lebanon","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,78
"Lebanon","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,78
"Libyan Arab Jamahiriya","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,NA
"Libyan Arab Jamahiriya","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,NA
"Madagascar","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,42
"Madagascar","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,42
"Malta","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,68
"Malta","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,68
"Mexico","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,135
"Mexico","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,135
"Monaco","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,185
"Monaco","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,185
"Morocco","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,62
"Morocco","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,62
"Mozambique","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,41
"Mozambique","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,41
"Namibia","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,101
"Namibia","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,101
"Netherlands","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,177
"Netherlands","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,177
"New Caledonia","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,5
"New Caledonia","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,5
"New Zealand","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,162
"New Zealand","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,162
"Niue","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,154
"Niue","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,154
"Northern Mariana Islands","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,NA
"Northern Mariana Islands","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,NA
"Norway","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,223
"Norway","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,223
"Peru","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,138
"Peru","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,138
"Philippines","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,15
"Philippines","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,15
"Pitcairn","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,146
"Pitcairn","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,146
"Portugal","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,183
"Portugal","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,183
"R_union","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,32
"R_union","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,32
"Russia","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,73
"Russia","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,73
"Saint Pierre and Miquelon","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,219
"Saint Pierre and Miquelon","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,219
"South Africa","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,102
"South Africa","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,102
"South Georgia and the South Sandwich Islands","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,89
"South Georgia and the South Sandwich Islands","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,89
"Spain","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,182
"Spain","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,182
"Sweden","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,222
"Sweden","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,222
"Syria","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,77
"Syria","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,77
"Taiwan","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,14
"Taiwan","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,14
"Togo","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,98
"Togo","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,98
"Tunisia","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,61
"Tunisia","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,61
"Turkey","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,76
"Turkey","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,76
"Tuvalu","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,19
"Tuvalu","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,19
"United Kingdom","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,180
"United Kingdom","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,180
"United States","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,163
"United States","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,163
"Uruguay","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,173
"Uruguay","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,173
"Vanuatu","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,6
"Vanuatu","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,6
"Western Sahara","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224,NA,63
"Western Sahara","Fin whale","Balaenoptera physalus","unknown",TRUE,"EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA,NA,63
"Argentina","Franciscana","Pontoporia blainvillei","decreasing",TRUE,"VU",41761,"ITS-180411","Decreasing","VU","iucn_subpop",17978,NA,NA,172
"Argentina","Franciscana","Pontoporia blainvillei","decreasing",TRUE,"VU",17978,"ITS-180411","Decreasing","VU","iucn_parent",NA,41761,NA,172
"Brazil","Franciscana","Pontoporia blainvillei","decreasing",TRUE,"VU",41761,"ITS-180411","Decreasing","VU","iucn_subpop",17978,NA,NA,171
"Brazil","Franciscana","Pontoporia blainvillei","decreasing",TRUE,"VU",17978,"ITS-180411","Decreasing","VU","iucn_parent",NA,41761,NA,171
"Uruguay","Franciscana","Pontoporia blainvillei","decreasing",TRUE,"VU",41761,"ITS-180411","Decreasing","VU","iucn_subpop",17978,NA,NA,173
"Uruguay","Franciscana","Pontoporia blainvillei","decreasing",TRUE,"VU",17978,"ITS-180411","Decreasing","VU","iucn_parent",NA,41761,NA,173
"Canada","Gray Whale","Eschrichtius robustus","stable",TRUE,"LC",8099,"ITS-180521","Increasing","CR","iucn_subpop",8097,NA,NA,218
"Canada","Gray Whale","Eschrichtius robustus","stable",TRUE,"LC",8097,"ITS-180521","Stable","LC","iucn_parent",NA,8099,NA,218
"China","Gray Whale","Eschrichtius robustus","stable",TRUE,"LC",8099,"ITS-180521","Increasing","CR","iucn_subpop",8097,NA,NA,209
"China","Gray Whale","Eschrichtius robustus","stable",TRUE,"LC",8097,"ITS-180521","Stable","LC","iucn_parent",NA,8099,NA,209
"Iceland","Gray Whale","Eschrichtius robustus","stable",TRUE,"EX",8099,"ITS-180521","Increasing","CR","iucn_subpop",8097,NA,NA,143
"Iceland","Gray Whale","Eschrichtius robustus","stable",TRUE,"EX",8097,"ITS-180521","Stable","LC","iucn_parent",NA,8099,NA,143
"Japan","Gray Whale","Eschrichtius robustus","stable",TRUE,"LC",8099,"ITS-180521","Increasing","CR","iucn_subpop",8097,NA,NA,210
"Japan","Gray Whale","Eschrichtius robustus","stable",TRUE,"LC",8097,"ITS-180521","Stable","LC","iucn_parent",NA,8099,NA,210
"Mexico","Gray Whale","Eschrichtius robustus","stable",TRUE,"LC",8099,"ITS-180521","Increasing","CR","iucn_subpop",8097,NA,NA,135
"Mexico","Gray Whale","Eschrichtius robustus","stable",TRUE,"LC",8097,"ITS-180521","Stable","LC","iucn_parent",NA,8099,NA,135
"North Korea","Gray Whale","Eschrichtius robustus","stable",TRUE,"LC",8099,"ITS-180521","Increasing","CR","iucn_subpop",8097,NA,NA,21
"North Korea","Gray Whale","Eschrichtius robustus","stable",TRUE,"LC",8097,"ITS-180521","Stable","LC","iucn_parent",NA,8099,NA,21
"Russia","Gray Whale","Eschrichtius robustus","stable",TRUE,"LC",8099,"ITS-180521","Increasing","CR","iucn_subpop",8097,NA,NA,73
"Russia","Gray Whale","Eschrichtius robustus","stable",TRUE,"LC",8097,"ITS-180521","Stable","LC","iucn_parent",NA,8099,NA,73
"South Korea","Gray Whale","Eschrichtius robustus","stable",TRUE,"LC",8099,"ITS-180521","Increasing","CR","iucn_subpop",8097,NA,NA,20
"South Korea","Gray Whale","Eschrichtius robustus","stable",TRUE,"LC",8097,"ITS-180521","Stable","LC","iucn_parent",NA,8099,NA,20
"United States","Gray Whale","Eschrichtius robustus","stable",TRUE,"LC",8099,"ITS-180521","Increasing","CR","iucn_subpop",8097,NA,NA,163
"United States","Gray Whale","Eschrichtius robustus","stable",TRUE,"LC",8097,"ITS-180521","Stable","LC","iucn_parent",NA,8099,NA,163
"New Zealand","Hector's Dolphin","Cephalorhynchus hectori","decreasing",TRUE,"EN",4162,"ITS-180452","Decreasing","EN","iucn_parent",NA,39427,NA,162
"American Samoa","Humpback Whale","Megaptera novaeangliae","increasing",TRUE,"LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835,NA,151
"American Samoa","Humpback Whale","Megaptera novaeangliae","increasing",TRUE,"LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA,NA,151
"American Samoa","Humpback Whale","Megaptera novaeangliae","increasing",TRUE,"LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA,NA,151
"Angola","Humpback Whale","Megaptera novaeangliae","increasing",TRUE,"LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835,NA,200
"Angola","Humpback Whale","Megaptera novaeangliae","increasing",TRUE,"LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA,NA,200
