"rgn_id","sciname","comname","ico_trend","ico_category","iucn_sid","am_sid","popn_trend","iucn_category","spatial_source","parent_sid","subpop_sid"
122,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
123,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
123,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
123,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
123,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
123,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
123,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
123,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
123,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
123,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
124,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
124,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
124,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
124,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
124,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
124,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
124,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
124,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
124,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
125,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
125,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
125,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
125,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
125,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
125,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
125,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
125,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
125,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
126,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
126,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
126,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
126,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
126,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
126,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
126,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
126,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
126,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
127,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
127,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
127,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
127,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
127,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
127,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
127,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
127,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
127,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
129,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
129,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
129,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
129,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
129,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
129,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
129,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
129,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
129,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
130,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
130,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
130,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
130,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
130,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
130,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
130,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
130,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
130,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
131,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
131,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
131,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
131,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
131,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
131,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
131,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
131,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
131,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
132,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
132,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
132,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
132,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
132,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
132,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
132,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
132,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
132,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
133,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
133,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
133,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
133,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
133,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
133,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
133,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
133,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
133,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
134,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
134,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
134,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
134,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
134,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
134,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
134,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
134,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
134,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
135,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
135,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
135,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
135,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
135,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
135,"Eschrichtius robustus","Gray Whale","stable","LC",8099,"ITS-180521","Increasing","CR","iucn_subpop",8097,NA
135,"Eschrichtius robustus","Gray Whale","stable","LC",8097,"ITS-180521","Stable","LC","iucn_parent",NA,8099
135,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
135,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
135,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
135,"Phocoena sinus","Vaquita","decreasing","CR",17028,"ITS-180474","Decreasing","CR","iucn",NA,NA
135,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
136,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
136,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
136,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
136,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
136,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
136,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
136,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
136,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
136,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
137,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
137,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
137,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
137,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
137,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
137,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
137,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
137,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
137,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
138,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
138,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
138,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
138,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
138,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
138,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
138,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
138,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
138,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
139,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
139,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
139,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
139,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
139,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
139,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
139,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
139,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
139,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
140,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
140,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
140,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
140,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
140,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
140,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
140,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
140,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
140,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
141,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
141,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
141,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
141,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
141,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
141,"Eubalaena glacialis","North Atlantic Right Whale","unknown","EN",41712,"ITS-180537","Unknown","EN","iucn",NA,NA
141,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
141,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
141,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
143,"Balaena mysticetus","Bowhead whale","increasing","LC",2472,"ITS-180533","Unknown","CR","iucn_subpop",2467,NA
143,"Balaena mysticetus","Bowhead whale","increasing","LC",2468,"ITS-180533",NA,"NT","iucn_subpop",2467,NA
143,"Balaena mysticetus","Bowhead whale","increasing","LC",2469,"ITS-180533","Unknown","EN","iucn_subpop",2467,NA
143,"Balaena mysticetus","Bowhead whale","increasing","LC",2467,"ITS-180533","Increasing","LC","iucn_parent",NA,2468
143,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
143,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
143,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
143,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
143,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
143,"Eschrichtius robustus","Gray Whale","stable","LC",8099,"ITS-180521","Increasing","CR","iucn_subpop",8097,NA
143,"Eschrichtius robustus","Gray Whale","stable","LC",8097,"ITS-180521","Stable","LC","iucn_parent",NA,8099
143,"Eubalaena glacialis","North Atlantic Right Whale","unknown","EN",41712,"ITS-180537","Unknown","EN","iucn",NA,NA
143,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
143,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
143,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
143,"Ursus maritimus","Polar bear","decreasing","VU",22823,NA,"Decreasing","VU","iucn",NA,NA
144,"Balaena mysticetus","Bowhead whale","increasing","LC",2472,"ITS-180533","Unknown","CR","iucn_subpop",2467,NA
144,"Balaena mysticetus","Bowhead whale","increasing","LC",2468,"ITS-180533",NA,"NT","iucn_subpop",2467,NA
144,"Balaena mysticetus","Bowhead whale","increasing","LC",2469,"ITS-180533","Unknown","EN","iucn_subpop",2467,NA
144,"Balaena mysticetus","Bowhead whale","increasing","LC",2467,"ITS-180533","Increasing","LC","iucn_parent",NA,2468
144,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
144,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
144,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
144,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
144,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
144,"Eubalaena glacialis","North Atlantic Right Whale","unknown","EN",41712,"ITS-180537","Unknown","EN","iucn",NA,NA
144,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
144,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
144,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
144,"Ursus maritimus","Polar bear","decreasing","VU",22823,NA,"Decreasing","VU","iucn",NA,NA
145,"Balaena mysticetus","Bowhead whale","increasing","LC",2472,"ITS-180533","Unknown","CR","iucn_subpop",2467,NA
145,"Balaena mysticetus","Bowhead whale","increasing","LC",2468,"ITS-180533",NA,"NT","iucn_subpop",2467,NA
145,"Balaena mysticetus","Bowhead whale","increasing","LC",2469,"ITS-180533","Unknown","EN","iucn_subpop",2467,NA
145,"Balaena mysticetus","Bowhead whale","increasing","LC",2467,"ITS-180533","Increasing","LC","iucn_parent",NA,2468
145,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
145,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
145,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
145,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
145,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
145,"Eubalaena glacialis","North Atlantic Right Whale","unknown","EN",41712,"ITS-180537","Unknown","EN","iucn",NA,NA
145,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
145,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
145,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
145,"Ursus maritimus","Polar bear","decreasing","VU",22823,NA,"Decreasing","VU","iucn",NA,NA
146,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
146,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
146,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
146,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
146,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
146,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
146,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
146,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
146,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
147,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
147,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
147,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
147,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
147,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
147,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
147,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
147,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
147,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
148,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
148,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
148,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
