am_sid,iucn_sid,sciname,popn_category,popn_trend,rgn_id,rgn_name,n_cells,presence,spatial_source
"NA",22697748,Aptenodytes patagonicus,LC,Increasing,248300,Antarctica,177,1,iucn
"NA",22697748,Aptenodytes patagonicus,LC,Increasing,258441,Antarctica,578,1,iucn
"NA",22697748,Aptenodytes patagonicus,LC,Increasing,258442,Antarctica,683,1,iucn
"NA",22697748,Aptenodytes patagonicus,LC,Increasing,248400,Antarctica,167,1,iucn
"NA",22697748,Aptenodytes patagonicus,LC,Increasing,248600,Antarctica,2024,1,iucn
"NA",22697748,Aptenodytes patagonicus,LC,Increasing,258432,Antarctica,295,1,iucn
"NA",22697748,Aptenodytes patagonicus,LC,Increasing,258410,Antarctica,1283,1,iucn
"NA",22697748,Aptenodytes patagonicus,LC,Increasing,258431,Antarctica,243,1,iucn
"NA",22697748,Aptenodytes patagonicus,LC,Increasing,248200,Antarctica,441,1,iucn
"NA",22697748,Aptenodytes patagonicus,LC,Increasing,248100,Antarctica,51,1,iucn
"NA",22697748,Aptenodytes patagonicus,LC,Increasing,288100,Antarctica,131,1,iucn
"NA",22697748,Aptenodytes patagonicus,LC,Increasing,248500,Antarctica,48,1,iucn
"NA",22697752,Aptenodytes forsteri,NT,Stable,248200,Antarctica,51,1,iucn
"NA",22697752,Aptenodytes forsteri,NT,Stable,248600,Antarctica,2208,1,iucn
"NA",22697752,Aptenodytes forsteri,NT,Stable,258441,Antarctica,100,1,iucn
"NA",22697752,Aptenodytes forsteri,NT,Stable,248100,Antarctica,508,1,iucn
"NA",22697752,Aptenodytes forsteri,NT,Stable,258442,Antarctica,29,1,iucn
"NA",22697752,Aptenodytes forsteri,NT,Stable,258410,Antarctica,1359,1,iucn
"NA",22697752,Aptenodytes forsteri,NT,Stable,288100,Antarctica,1749,1,iucn
"NA",22697752,Aptenodytes forsteri,NT,Stable,258420,Antarctica,1169,1,iucn
"NA",22697752,Aptenodytes forsteri,NT,Stable,258432,Antarctica,69,1,iucn
"NA",22697752,Aptenodytes forsteri,NT,Stable,288300,Antarctica,947,1,iucn
"NA",22697752,Aptenodytes forsteri,NT,Stable,248400,Antarctica,3,1,iucn
"NA",22697752,Aptenodytes forsteri,NT,Stable,248500,Antarctica,1963,1,iucn
"NA",22697752,Aptenodytes forsteri,NT,Stable,288200,Antarctica,1570,1,iucn
"NA",22697755,Pygoscelis papua,NT,Decreasing,258600,Antarctica,181,1,iucn
"NA",22697755,Pygoscelis papua,NT,Decreasing,258510,Antarctica,149,1,iucn
"NA",22697755,Pygoscelis papua,NT,Decreasing,258700,Antarctica,26,1,iucn
"NA",22697755,Pygoscelis papua,NT,Decreasing,258520,Antarctica,160,1,iucn
"NA",22697755,Pygoscelis papua,NT,Decreasing,248300,Antarctica,114,1,iucn
"NA",22697755,Pygoscelis papua,NT,Decreasing,248600,Antarctica,2472,1,iucn
"NA",22697755,Pygoscelis papua,NT,Decreasing,258441,Antarctica,624,1,iucn
"NA",22697755,Pygoscelis papua,NT,Decreasing,258442,Antarctica,795,1,iucn
"NA",22697755,Pygoscelis papua,NT,Decreasing,248400,Antarctica,101,1,iucn
"NA",22697755,Pygoscelis papua,NT,Decreasing,258432,Antarctica,376,1,iucn
"NA",22697755,Pygoscelis papua,NT,Decreasing,258410,Antarctica,1808,1,iucn
"NA",22697755,Pygoscelis papua,NT,Decreasing,258431,Antarctica,323,1,iucn
"NA",22697755,Pygoscelis papua,NT,Decreasing,248200,Antarctica,476,1,iucn
"NA",22697755,Pygoscelis papua,NT,Decreasing,288100,Antarctica,1170,1,iucn
"NA",22697755,Pygoscelis papua,NT,Decreasing,288200,Antarctica,1799,1,iucn
"NA",22697755,Pygoscelis papua,NT,Decreasing,288300,Antarctica,840,1,iucn
"NA",22697755,Pygoscelis papua,NT,Decreasing,248100,Antarctica,459,1,iucn
"NA",22697755,Pygoscelis papua,NT,Decreasing,258420,Antarctica,155,1,iucn
"NA",22697755,Pygoscelis papua,NT,Decreasing,248500,Antarctica,333,1,iucn
"NA",22697758,Pygoscelis adeliae,NT,Increasing,248600,Antarctica,2802,1,iucn
"NA",22697758,Pygoscelis adeliae,NT,Increasing,248200,Antarctica,350,1,iucn
"NA",22697758,Pygoscelis adeliae,NT,Increasing,258442,Antarctica,196,1,iucn
"NA",22697758,Pygoscelis adeliae,NT,Increasing,258431,Antarctica,131,1,iucn
"NA",22697758,Pygoscelis adeliae,NT,Increasing,248400,Antarctica,86,1,iucn
"NA",22697758,Pygoscelis adeliae,NT,Increasing,258410,Antarctica,1854,1,iucn
"NA",22697758,Pygoscelis adeliae,NT,Increasing,248100,Antarctica,394,1,iucn
"NA",22697758,Pygoscelis adeliae,NT,Increasing,258441,Antarctica,62,1,iucn
"NA",22697758,Pygoscelis adeliae,NT,Increasing,258432,Antarctica,182,1,iucn
"NA",22697758,Pygoscelis adeliae,NT,Increasing,288100,Antarctica,1847,1,iucn
"NA",22697758,Pygoscelis adeliae,NT,Increasing,258420,Antarctica,1225,1,iucn
"NA",22697758,Pygoscelis adeliae,NT,Increasing,288300,Antarctica,1204,1,iucn
"NA",22697758,Pygoscelis adeliae,NT,Increasing,248500,Antarctica,1963,1,iucn
"NA",22697758,Pygoscelis adeliae,NT,Increasing,288200,Antarctica,2147,1,iucn
"NA",22697761,Pygoscelis antarcticus,LC,Increasing,258700,Antarctica,17,1,iucn
"NA",22697761,Pygoscelis antarcticus,LC,Increasing,248300,Antarctica,132,1,iucn
"NA",22697761,Pygoscelis antarcticus,LC,Increasing,248400,Antarctica,238,1,iucn
"NA",22697761,Pygoscelis antarcticus,LC,Increasing,248600,Antarctica,3135,1,iucn
"NA",22697761,Pygoscelis antarcticus,LC,Increasing,258441,Antarctica,618,1,iucn
"NA",22697761,Pygoscelis antarcticus,LC,Increasing,258442,Antarctica,687,1,iucn
"NA",22697761,Pygoscelis antarcticus,LC,Increasing,258510,Antarctica,2,1,iucn
"NA",22697761,Pygoscelis antarcticus,LC,Increasing,258520,Antarctica,103,1,iucn
"NA",22697761,Pygoscelis antarcticus,LC,Increasing,258432,Antarctica,437,1,iucn
"NA",22697761,Pygoscelis antarcticus,LC,Increasing,258410,Antarctica,3130,1,iucn
"NA",22697761,Pygoscelis antarcticus,LC,Increasing,258431,Antarctica,323,1,iucn
"NA",22697761,Pygoscelis antarcticus,LC,Increasing,248200,Antarctica,476,1,iucn
"NA",22697761,Pygoscelis antarcticus,LC,Increasing,288100,Antarctica,1712,1,iucn
"NA",22697761,Pygoscelis antarcticus,LC,Increasing,288200,Antarctica,2087,1,iucn
"NA",22697761,Pygoscelis antarcticus,LC,Increasing,288300,Antarctica,1147,1,iucn
"NA",22697761,Pygoscelis antarcticus,LC,Increasing,248100,Antarctica,497,1,iucn
"NA",22697761,Pygoscelis antarcticus,LC,Increasing,258420,Antarctica,1106,1,iucn
"NA",22697761,Pygoscelis antarcticus,LC,Increasing,248500,Antarctica,803,1,iucn
"NA",22697793,Eudyptes chrysolophus,VU,Decreasing,258700,Antarctica,74,1,iucn
"NA",22697793,Eudyptes chrysolophus,VU,Decreasing,258600,Antarctica,186,1,iucn
"NA",22697793,Eudyptes chrysolophus,VU,Decreasing,258510,Antarctica,247,1,iucn
"NA",22697793,Eudyptes chrysolophus,VU,Decreasing,258520,Antarctica,127,1,iucn
"NA",22697793,Eudyptes chrysolophus,VU,Decreasing,248300,Antarctica,184,1,iucn
"NA",22697793,Eudyptes chrysolophus,VU,Decreasing,248400,Antarctica,235,1,iucn
"NA",22697793,Eudyptes chrysolophus,VU,Decreasing,248600,Antarctica,1764,1,iucn
"NA",22697793,Eudyptes chrysolophus,VU,Decreasing,258441,Antarctica,367,1,iucn
"NA",22697793,Eudyptes chrysolophus,VU,Decreasing,258442,Antarctica,597,1,iucn
"NA",22697793,Eudyptes chrysolophus,VU,Decreasing,258431,Antarctica,258,1,iucn
"NA",22697793,Eudyptes chrysolophus,VU,Decreasing,258432,Antarctica,45,1,iucn
"NA",22697793,Eudyptes chrysolophus,VU,Decreasing,248200,Antarctica,467,1,iucn
"NA",22697793,Eudyptes chrysolophus,VU,Decreasing,288300,Antarctica,216,1,iucn
"NA",22697793,Eudyptes chrysolophus,VU,Decreasing,248100,Antarctica,464,1,iucn
"NA",22697793,Eudyptes chrysolophus,VU,Decreasing,248500,Antarctica,100,1,iucn
ITS-174594,22697852,Macronectes giganteus,LC,Increasing,258700,Antarctica,74,1,iucn
ITS-174594,22697852,Macronectes giganteus,LC,Increasing,258600,Antarctica,186,1,iucn
ITS-174594,22697852,Macronectes giganteus,LC,Increasing,258510,Antarctica,284,1,iucn
ITS-174594,22697852,Macronectes giganteus,LC,Increasing,258520,Antarctica,161,1,iucn
ITS-174594,22697852,Macronectes giganteus,LC,Increasing,248300,Antarctica,184,1,iucn
ITS-174594,22697852,Macronectes giganteus,LC,Increasing,248400,Antarctica,258,1,iucn
ITS-174594,22697852,Macronectes giganteus,LC,Increasing,248600,Antarctica,4050,1,iucn
ITS-174594,22697852,Macronectes giganteus,LC,Increasing,258441,Antarctica,624,1,iucn
ITS-174594,22697852,Macronectes giganteus,LC,Increasing,258442,Antarctica,816,1,iucn
ITS-174594,22697852,Macronectes giganteus,LC,Increasing,258432,Antarctica,437,1,iucn
ITS-174594,22697852,Macronectes giganteus,LC,Increasing,258410,Antarctica,3130,1,iucn
ITS-174594,22697852,Macronectes giganteus,LC,Increasing,258431,Antarctica,323,1,iucn
ITS-174594,22697852,Macronectes giganteus,LC,Increasing,248200,Antarctica,476,1,iucn
ITS-174594,22697852,Macronectes giganteus,LC,Increasing,288100,Antarctica,2160,1,iucn
ITS-174594,22697852,Macronectes giganteus,LC,Increasing,288200,Antarctica,4140,1,iucn
ITS-174594,22697852,Macronectes giganteus,LC,Increasing,288300,Antarctica,1932,1,iucn
ITS-174594,22697852,Macronectes giganteus,LC,Increasing,248100,Antarctica,556,1,iucn
ITS-174594,22697852,Macronectes giganteus,LC,Increasing,258420,Antarctica,1264,1,iucn
ITS-174594,22697852,Macronectes giganteus,LC,Increasing,248500,Antarctica,1232,1,iucn
"NA",22697859,Macronectes halli,LC,Increasing,258700,Antarctica,74,1,iucn
"NA",22697859,Macronectes halli,LC,Increasing,258600,Antarctica,186,1,iucn
"NA",22697859,Macronectes halli,LC,Increasing,258510,Antarctica,284,1,iucn
"NA",22697859,Macronectes halli,LC,Increasing,258520,Antarctica,161,1,iucn
"NA",22697859,Macronectes halli,LC,Increasing,248300,Antarctica,184,1,iucn
"NA",22697859,Macronectes halli,LC,Increasing,248400,Antarctica,258,1,iucn
"NA",22697859,Macronectes halli,LC,Increasing,248600,Antarctica,2690,1,iucn
"NA",22697859,Macronectes halli,LC,Increasing,258441,Antarctica,624,1,iucn
"NA",22697859,Macronectes halli,LC,Increasing,258442,Antarctica,816,1,iucn
"NA",22697859,Macronectes halli,LC,Increasing,258432,Antarctica,437,1,iucn
"NA",22697859,Macronectes halli,LC,Increasing,258410,Antarctica,2094,1,iucn
"NA",22697859,Macronectes halli,LC,Increasing,258431,Antarctica,323,1,iucn
"NA",22697859,Macronectes halli,LC,Increasing,248200,Antarctica,476,1,iucn
"NA",22697859,Macronectes halli,LC,Increasing,288100,Antarctica,681,1,iucn
"NA",22697859,Macronectes halli,LC,Increasing,288200,Antarctica,1327,1,iucn
"NA",22697859,Macronectes halli,LC,Increasing,288300,Antarctica,675,1,iucn
"NA",22697859,Macronectes halli,LC,Increasing,248100,Antarctica,403,1,iucn
"NA",22697859,Macronectes halli,LC,Increasing,258420,Antarctica,357,1,iucn
"NA",22697859,Macronectes halli,LC,Increasing,248500,Antarctica,295,1,iucn
"NA",22697870,Fulmarus glacialoides,LC,Stable,258700,Antarctica,74,1,iucn
"NA",22697870,Fulmarus glacialoides,LC,Stable,258600,Antarctica,186,1,iucn
"NA",22697870,Fulmarus glacialoides,LC,Stable,258510,Antarctica,284,1,iucn
"NA",22697870,Fulmarus glacialoides,LC,Stable,258520,Antarctica,161,1,iucn
"NA",22697870,Fulmarus glacialoides,LC,Stable,248300,Antarctica,184,1,iucn
"NA",22697870,Fulmarus glacialoides,LC,Stable,248400,Antarctica,258,1,iucn
"NA",22697870,Fulmarus glacialoides,LC,Stable,248600,Antarctica,4051,1,iucn
"NA",22697870,Fulmarus glacialoides,LC,Stable,258441,Antarctica,624,1,iucn
"NA",22697870,Fulmarus glacialoides,LC,Stable,258442,Antarctica,816,1,iucn
"NA",22697870,Fulmarus glacialoides,LC,Stable,258432,Antarctica,437,1,iucn
"NA",22697870,Fulmarus glacialoides,LC,Stable,258410,Antarctica,3130,1,iucn
"NA",22697870,Fulmarus glacialoides,LC,Stable,258431,Antarctica,323,1,iucn
"NA",22697870,Fulmarus glacialoides,LC,Stable,248200,Antarctica,476,1,iucn
"NA",22697870,Fulmarus glacialoides,LC,Stable,288100,Antarctica,2152,1,iucn
"NA",22697870,Fulmarus glacialoides,LC,Stable,288200,Antarctica,4148,1,iucn
"NA",22697870,Fulmarus glacialoides,LC,Stable,288300,Antarctica,1929,1,iucn
"NA",22697870,Fulmarus glacialoides,LC,Stable,248100,Antarctica,556,1,iucn
"NA",22697870,Fulmarus glacialoides,LC,Stable,258420,Antarctica,1264,1,iucn
"NA",22697870,Fulmarus glacialoides,LC,Stable,248500,Antarctica,2143,1,iucn
"NA",22697875,Thalassoica antarctica,LC,Stable,258700,Antarctica,74,1,iucn
"NA",22697875,Thalassoica antarctica,LC,Stable,258600,Antarctica,186,1,iucn
"NA",22697875,Thalassoica antarctica,LC,Stable,258510,Antarctica,284,1,iucn
"NA",22697875,Thalassoica antarctica,LC,Stable,258520,Antarctica,161,1,iucn
"NA",22697875,Thalassoica antarctica,LC,Stable,248300,Antarctica,184,1,iucn
"NA",22697875,Thalassoica antarctica,LC,Stable,248400,Antarctica,258,1,iucn
"NA",22697875,Thalassoica antarctica,LC,Stable,248600,Antarctica,4051,1,iucn
"NA",22697875,Thalassoica antarctica,LC,Stable,258441,Antarctica,624,1,iucn
"NA",22697875,Thalassoica antarctica,LC,Stable,258442,Antarctica,816,1,iucn
"NA",22697875,Thalassoica antarctica,LC,Stable,258432,Antarctica,437,1,iucn
"NA",22697875,Thalassoica antarctica,LC,Stable,258410,Antarctica,3130,1,iucn
"NA",22697875,Thalassoica antarctica,LC,Stable,258431,Antarctica,323,1,iucn
"NA",22697875,Thalassoica antarctica,LC,Stable,248200,Antarctica,476,1,iucn
"NA",22697875,Thalassoica antarctica,LC,Stable,288100,Antarctica,2944,1,iucn
"NA",22697875,Thalassoica antarctica,LC,Stable,288200,Antarctica,4540,1,iucn
"NA",22697875,Thalassoica antarctica,LC,Stable,288300,Antarctica,1929,1,iucn
"NA",22697875,Thalassoica antarctica,LC,Stable,248100,Antarctica,556,1,iucn
"NA",22697875,Thalassoica antarctica,LC,Stable,258420,Antarctica,1264,1,iucn
"NA",22697875,Thalassoica antarctica,LC,Stable,248500,Antarctica,1903,1,iucn
"NA",22697879,Daption capense,LC,Stable,258700,Antarctica,74,1,iucn
"NA",22697879,Daption capense,LC,Stable,258600,Antarctica,186,1,iucn
"NA",22697879,Daption capense,LC,Stable,258510,Antarctica,284,1,iucn
"NA",22697879,Daption capense,LC,Stable,258520,Antarctica,161,1,iucn
"NA",22697879,Daption capense,LC,Stable,248300,Antarctica,184,1,iucn
"NA",22697879,Daption capense,LC,Stable,248400,Antarctica,258,1,iucn
"NA",22697879,Daption capense,LC,Stable,248600,Antarctica,4051,1,iucn
"NA",22697879,Daption capense,LC,Stable,258441,Antarctica,624,1,iucn
"NA",22697879,Daption capense,LC,Stable,258442,Antarctica,816,1,iucn
"NA",22697879,Daption capense,LC,Stable,258432,Antarctica,437,1,iucn
"NA",22697879,Daption capense,LC,Stable,258410,Antarctica,3130,1,iucn
"NA",22697879,Daption capense,LC,Stable,258431,Antarctica,323,1,iucn
"NA",22697879,Daption capense,LC,Stable,248200,Antarctica,476,1,iucn
"NA",22697879,Daption capense,LC,Stable,288100,Antarctica,3061,1,iucn
"NA",22697879,Daption capense,LC,Stable,288200,Antarctica,4756,1,iucn
"NA",22697879,Daption capense,LC,Stable,288300,Antarctica,1929,1,iucn
"NA",22697879,Daption capense,LC,Stable,248100,Antarctica,556,1,iucn
"NA",22697879,Daption capense,LC,Stable,258420,Antarctica,1264,1,iucn
"NA",22697879,Daption capense,LC,Stable,248500,Antarctica,2932,1,iucn
"NA",22697885,Pagodroma nivea,LC,Stable,248300,Antarctica,184,1,iucn
"NA",22697885,Pagodroma nivea,LC,Stable,248400,Antarctica,258,1,iucn
"NA",22697885,Pagodroma nivea,LC,Stable,248600,Antarctica,3366,1,iucn
"NA",22697885,Pagodroma nivea,LC,Stable,258410,Antarctica,2399,1,iucn
"NA",22697885,Pagodroma nivea,LC,Stable,248200,Antarctica,476,1,iucn
"NA",22697885,Pagodroma nivea,LC,Stable,258441,Antarctica,161,1,iucn
"NA",22697885,Pagodroma nivea,LC,Stable,258442,Antarctica,124,1,iucn
"NA",22697885,Pagodroma nivea,LC,Stable,288100,Antarctica,2248,1,iucn
"NA",22697885,Pagodroma nivea,LC,Stable,288200,Antarctica,4182,1,iucn
"NA",22697885,Pagodroma nivea,LC,Stable,288300,Antarctica,1872,1,iucn
"NA",22697885,Pagodroma nivea,LC,Stable,248100,Antarctica,536,1,iucn
"NA",22697885,Pagodroma nivea,LC,Stable,258431,Antarctica,54,1,iucn
"NA",22697885,Pagodroma nivea,LC,Stable,258432,Antarctica,156,1,iucn
"NA",22697885,Pagodroma nivea,LC,Stable,258420,Antarctica,1264,1,iucn
"NA",22697885,Pagodroma nivea,LC,Stable,248500,Antarctica,1901,1,iucn
"NA, NA, NA",22697888,"Aphrodroma brevirostris, Lugensa brevirostris, Pterodroma brevirostris",LC,Stable,258700,Antarctica,74,1,iucn
"NA, NA, NA",22697888,"Aphrodroma brevirostris, Lugensa brevirostris, Pterodroma brevirostris",LC,Stable,258600,Antarctica,186,1,iucn
"NA, NA, NA",22697888,"Aphrodroma brevirostris, Lugensa brevirostris, Pterodroma brevirostris",LC,Stable,258510,Antarctica,284,1,iucn
"NA, NA, NA",22697888,"Aphrodroma brevirostris, Lugensa brevirostris, Pterodroma brevirostris",LC,Stable,258520,Antarctica,126,1,iucn
"NA, NA, NA",22697888,"Aphrodroma brevirostris, Lugensa brevirostris, Pterodroma brevirostris",LC,Stable,248300,Antarctica,184,1,iucn
"NA, NA, NA",22697888,"Aphrodroma brevirostris, Lugensa brevirostris, Pterodroma brevirostris",LC,Stable,248400,Antarctica,223,1,iucn
"NA, NA, NA",22697888,"Aphrodroma brevirostris, Lugensa brevirostris, Pterodroma brevirostris",LC,Stable,248600,Antarctica,1249,1,iucn
"NA, NA, NA",22697888,"Aphrodroma brevirostris, Lugensa brevirostris, Pterodroma brevirostris",LC,Stable,258441,Antarctica,286,1,iucn
"NA, NA, NA",22697888,"Aphrodroma brevirostris, Lugensa brevirostris, Pterodroma brevirostris",LC,Stable,258442,Antarctica,374,1,iucn
"NA, NA, NA",22697888,"Aphrodroma brevirostris, Lugensa brevirostris, Pterodroma brevirostris",LC,Stable,258410,Antarctica,564,1,iucn
"NA, NA, NA",22697888,"Aphrodroma brevirostris, Lugensa brevirostris, Pterodroma brevirostris",LC,Stable,248200,Antarctica,467,1,iucn
"NA, NA, NA",22697888,"Aphrodroma brevirostris, Lugensa brevirostris, Pterodroma brevirostris",LC,Stable,288100,Antarctica,1532,1,iucn
"NA, NA, NA",22697888,"Aphrodroma brevirostris, Lugensa brevirostris, Pterodroma brevirostris",LC,Stable,288200,Antarctica,3133,1,iucn
"NA, NA, NA",22697888,"Aphrodroma brevirostris, Lugensa brevirostris, Pterodroma brevirostris",LC,Stable,288300,Antarctica,1385,1,iucn
"NA, NA, NA",22697888,"Aphrodroma brevirostris, Lugensa brevirostris, Pterodroma brevirostris",LC,Stable,248100,Antarctica,208,1,iucn
"NA, NA, NA",22697888,"Aphrodroma brevirostris, Lugensa brevirostris, Pterodroma brevirostris",LC,Stable,248500,Antarctica,107,1,iucn
"NA",22697963,Pterodroma inexpectata,NT,Decreasing,258410,Antarctica,1138,1,iucn
"NA",22697963,Pterodroma inexpectata,NT,Decreasing,288100,Antarctica,1486,1,iucn
"NA",22697963,Pterodroma inexpectata,NT,Decreasing,288200,Antarctica,2956,1,iucn
"NA",22697963,Pterodroma inexpectata,NT,Decreasing,288300,Antarctica,864,1,iucn
"NA",22698005,Pterodroma arminjoniana,VU,Stable,248300,Antarctica,6,1,iucn
"NA, NA",22698055,"Pterodroma lessoni, Pterodroma lessonii",LC,Decreasing,258700,Antarctica,74,1,iucn
"NA, NA",22698055,"Pterodroma lessoni, Pterodroma lessonii",LC,Decreasing,258600,Antarctica,186,1,iucn
"NA, NA",22698055,"Pterodroma lessoni, Pterodroma lessonii",LC,Decreasing,258510,Antarctica,284,1,iucn
"NA, NA",22698055,"Pterodroma lessoni, Pterodroma lessonii",LC,Decreasing,258520,Antarctica,161,1,iucn
"NA, NA",22698055,"Pterodroma lessoni, Pterodroma lessonii",LC,Decreasing,248300,Antarctica,184,1,iucn
"NA, NA",22698055,"Pterodroma lessoni, Pterodroma lessonii",LC,Decreasing,248400,Antarctica,258,1,iucn
"NA, NA",22698055,"Pterodroma lessoni, Pterodroma lessonii",LC,Decreasing,248600,Antarctica,2616,1,iucn
"NA, NA",22698055,"Pterodroma lessoni, Pterodroma lessonii",LC,Decreasing,258441,Antarctica,624,1,iucn
"NA, NA",22698055,"Pterodroma lessoni, Pterodroma lessonii",LC,Decreasing,258442,Antarctica,816,1,iucn
"NA, NA",22698055,"Pterodroma lessoni, Pterodroma lessonii",LC,Decreasing,258432,Antarctica,385,1,iucn
"NA, NA",22698055,"Pterodroma lessoni, Pterodroma lessonii",LC,Decreasing,258410,Antarctica,1879,1,iucn
"NA, NA",22698055,"Pterodroma lessoni, Pterodroma lessonii",LC,Decreasing,258431,Antarctica,323,1,iucn
"NA, NA",22698055,"Pterodroma lessoni, Pterodroma lessonii",LC,Decreasing,248200,Antarctica,476,1,iucn
"NA, NA",22698055,"Pterodroma lessoni, Pterodroma lessonii",LC,Decreasing,288100,Antarctica,1295,1,iucn
"NA, NA",22698055,"Pterodroma lessoni, Pterodroma lessonii",LC,Decreasing,288200,Antarctica,2578,1,iucn
"NA, NA",22698055,"Pterodroma lessoni, Pterodroma lessonii",LC,Decreasing,288300,Antarctica,1124,1,iucn
"NA, NA",22698055,"Pterodroma lessoni, Pterodroma lessonii",LC,Decreasing,248100,Antarctica,402,1,iucn
"NA, NA",22698055,"Pterodroma lessoni, Pterodroma lessonii",LC,Decreasing,258420,Antarctica,130,1,iucn
"NA, NA",22698055,"Pterodroma lessoni, Pterodroma lessonii",LC,Decreasing,248500,Antarctica,120,1,iucn
ITS-174590,22698080,Pterodroma mollis,LC,Stable,258700,Antarctica,74,1,iucn
ITS-174590,22698080,Pterodroma mollis,LC,Stable,258600,Antarctica,186,1,iucn
ITS-174590,22698080,Pterodroma mollis,LC,Stable,258510,Antarctica,284,1,iucn
ITS-174590,22698080,Pterodroma mollis,LC,Stable,258520,Antarctica,132,1,iucn
ITS-174590,22698080,Pterodroma mollis,LC,Stable,248300,Antarctica,166,1,iucn
ITS-174590,22698080,Pterodroma mollis,LC,Stable,248400,Antarctica,153,1,iucn
ITS-174590,22698080,Pterodroma mollis,LC,Stable,248600,Antarctica,773,1,iucn
ITS-174590,22698080,Pterodroma mollis,LC,Stable,258441,Antarctica,214,1,iucn
ITS-174590,22698080,Pterodroma mollis,LC,Stable,258442,Antarctica,318,1,iucn
ITS-174590,22698080,Pterodroma mollis,LC,Stable,258432,Antarctica,24,1,iucn
ITS-174590,22698080,Pterodroma mollis,LC,Stable,258410,Antarctica,421,1,iucn
"NA",22698102,Halobaena caerulea,LC,Stable,258700,Antarctica,74,1,iucn
"NA",22698102,Halobaena caerulea,LC,Stable,258600,Antarctica,186,1,iucn
"NA",22698102,Halobaena caerulea,LC,Stable,258510,Antarctica,284,1,iucn
"NA",22698102,Halobaena caerulea,LC,Stable,258520,Antarctica,161,1,iucn
"NA",22698102,Halobaena caerulea,LC,Stable,248300,Antarctica,184,1,iucn
"NA",22698102,Halobaena caerulea,LC,Stable,248400,Antarctica,258,1,iucn
"NA",22698102,Halobaena caerulea,LC,Stable,248600,Antarctica,3136,1,iucn
"NA",22698102,Halobaena caerulea,LC,Stable,258441,Antarctica,624,1,iucn
"NA",22698102,Halobaena caerulea,LC,Stable,258442,Antarctica,816,1,iucn
"NA",22698102,Halobaena caerulea,LC,Stable,258432,Antarctica,376,1,iucn
"NA",22698102,Halobaena caerulea,LC,Stable,258410,Antarctica,1981,1,iucn
"NA",22698102,Halobaena caerulea,LC,Stable,258431,Antarctica,323,1,iucn
"NA",22698102,Halobaena caerulea,LC,Stable,248200,Antarctica,456,1,iucn
"NA",22698102,Halobaena caerulea,LC,Stable,288100,Antarctica,1010,1,iucn
"NA",22698102,Halobaena caerulea,LC,Stable,288200,Antarctica,1890,1,iucn
"NA",22698102,Halobaena caerulea,LC,Stable,288300,Antarctica,1011,1,iucn
"NA",22698102,Halobaena caerulea,LC,Stable,248100,Antarctica,131,1,iucn
"NA",22698102,Halobaena caerulea,LC,Stable,258420,Antarctica,302,1,iucn
"NA",22698102,Halobaena caerulea,LC,Stable,248500,Antarctica,285,1,iucn
"NA",22698106,Pachyptila vittata,LC,Decreasing,258700,Antarctica,74,1,iucn
"NA",22698106,Pachyptila vittata,LC,Decreasing,258600,Antarctica,186,1,iucn
"NA",22698106,Pachyptila vittata,LC,Decreasing,258510,Antarctica,284,1,iucn
"NA",22698106,Pachyptila vittata,LC,Decreasing,258520,Antarctica,142,1,iucn
"NA",22698106,Pachyptila vittata,LC,Decreasing,248600,Antarctica,627,1,iucn
"NA",22698106,Pachyptila vittata,LC,Decreasing,258441,Antarctica,245,1,iucn
"NA",22698106,Pachyptila vittata,LC,Decreasing,258442,Antarctica,363,1,iucn
"NA",22698106,Pachyptila vittata,LC,Decreasing,258410,Antarctica,40,1,iucn
"NA",22698106,Pachyptila vittata,LC,Decreasing,288100,Antarctica,43,1,iucn
"NA",22698110,Pachyptila salvini,LC,Stable,258700,Antarctica,60,1,iucn
"NA",22698110,Pachyptila salvini,LC,Stable,258600,Antarctica,186,1,iucn
"NA",22698110,Pachyptila salvini,LC,Stable,258510,Antarctica,284,1,iucn
"NA",22698110,Pachyptila salvini,LC,Stable,258520,Antarctica,113,1,iucn
"NA",22698110,Pachyptila salvini,LC,Stable,258441,Antarctica,88,1,iucn
"NA",22698110,Pachyptila salvini,LC,Stable,258442,Antarctica,278,1,iucn
"NA",22698110,Pachyptila salvini,LC,Stable,258432,Antarctica,56,1,iucn
"NA",22698110,Pachyptila salvini,LC,Stable,258410,Antarctica,1369,1,iucn
"NA",22698110,Pachyptila salvini,LC,Stable,288100,Antarctica,30,1,iucn
"NA",22698114,Pachyptila desolata,LC,Decreasing,258700,Antarctica,74,1,iucn
"NA",22698114,Pachyptila desolata,LC,Decreasing,258600,Antarctica,186,1,iucn
"NA",22698114,Pachyptila desolata,LC,Decreasing,258510,Antarctica,284,1,iucn
"NA",22698114,Pachyptila desolata,LC,Decreasing,258520,Antarctica,161,1,iucn
"NA",22698114,Pachyptila desolata,LC,Decreasing,248300,Antarctica,184,1,iucn
"NA",22698114,Pachyptila desolata,LC,Decreasing,248400,Antarctica,258,1,iucn
"NA",22698114,Pachyptila desolata,LC,Decreasing,248600,Antarctica,3201,1,iucn
"NA",22698114,Pachyptila desolata,LC,Decreasing,258441,Antarctica,624,1,iucn
"NA",22698114,Pachyptila desolata,LC,Decreasing,258442,Antarctica,816,1,iucn
"NA",22698114,Pachyptila desolata,LC,Decreasing,258432,Antarctica,437,1,iucn
