"rgn_id","commodity","product","value_ext","rgn_name","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011"
20,"Oyster shells","shells",FALSE,"South Korea",,,,,,,,,,,,,689,456,294,267,217,226,161,203,139,87,87,58,28,23,12,38,6,13,44,24,13,,0,0
20,"Sea snail shells","shells",FALSE,"South Korea",,,,,,,,,,,,,41,298,323,46,,,13,8,8,,,4,62,37,130,115,72,29,39,28,65,35,0,0
20,"Shark liver oil","fish_oil",FALSE,"South Korea",3,0,20,10,0,0,0,2,0,14,0,0,0,41,0,10,131,0,0,68,53,20,0,0,0,0,0,0,0,0,42,,0,93,106,485
20,"Shells nei","shells",FALSE,"South Korea",,,,,,,773,813,942,1474,2466,3184,382,205,257,214,161,148,238,145,129,591,299,236,205,148,140,51,163,73,55,140,71,100,226,46
20,"Trochus shells","shells",FALSE,"South Korea",,,,,,,,,,,,,,10,317,123,185,243,4,275,68,5,1,6,4,0,3,5,12,37,216,287,59,133,109,0
20,"Undaria pinnafitida (brown algae)","seaweeds",FALSE,"South Korea",,,,,,,,,,37834,,48808,51092,69741,73051,74523,64279,60509,61917,56319,46534,41970,32557,33775,29747,21160,20399,21900,35884,29868,21760,17667,20584,16812,19039,40761
20,"Z_TOTAL","fish_oil",FALSE,"South Korea",27,87,47,10,0,0,0,2,21,14,0,21,23,56,2,252,368,423,685,1735,1240,1012,1645,730,1289,1933,1399,2209,3411,2213,1639,3485,3550,2177,3067,3612
20,"Z_TOTAL","ornamentals",FALSE,"South Korea",,1131,303,284,387,135,172,397,213,160,83,101,3,0,0,0,0,12,10,25,13,22,88,76,155,217,394,268,214,308,216,404,386,371,407,126
20,"Z_TOTAL","seaweeds",FALSE,"South Korea",,,,,,12957,10088,10719,8855,60284,11745,64593,113880,135274,127846,130148,137272,139242,156712,141749,109895,101939,110064,110488,98987,93162,88984,95283,102889,103386,107021,85199,105747,87565,106647,148672
20,"Z_TOTAL","shells",FALSE,"South Korea",,,,,,,773,813,942,1474,2466,3193,3331,2800,4329,3279,2591,2795,3107,4102,3017,3261,2261,2002,2418,1022,924,1477,1738,1162,1414,1625,1343,1595,1210,1109
20,"Z_TOTAL","sponges",FALSE,"South Korea",,,,,,,,,,,,,,,,,,,,,,,34,0,0,0,0,27,8,0,0,0,0,0,0,0
21,"Agar agar nei","seaweeds",FALSE,"North Korea",,,,,,,,,,,,,,,,,,,,,,1,4,,,5,9,6,10,,,,,,5,1
21,"Coral and the like","corals",FALSE,"North Korea",,,,,,,,,,,,,,,290,,,,,,,,5,9,9,9,17,42,39,132,66,57,36,46,44,84
21,"Fish body oils, nei","fish_oil",FALSE,"North Korea",,,,,,,,,,,,,,,,,,,27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Fish liver oils, nei","fish_oil",FALSE,"North Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
21,"Hizikia fusiforme (brown algae)","seaweeds",FALSE,"North Korea",,,,,,,,,,,,,,,,,,,,,,,,,,5,13,4,6,0,0,0,0,0,0,0
21,"Miscellaneous corals and shells","shells",FALSE,"North Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,4,4,7,0,0,0,0,0
21,"Ornamental fish nei","ornamentals",FALSE,"North Korea",,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Other edible seaweeds","seaweeds",FALSE,"North Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,0
21,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"North Korea",,,,,,,,,,,,,,,,,,,,,,644,396,775,478,270,465,502,887,1290,1343,245,29,72,33,16
21,"Z_TOTAL","corals",FALSE,"North Korea",,,,,,,,,,,,,,,290,,,,,,,,5,9,9,9,17,42,39,132,66,57,36,46,44,84
21,"Z_TOTAL","fish_oil",FALSE,"North Korea",,,,,,,,,,,,,,,,,,,27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Z_TOTAL","ornamentals",FALSE,"North Korea",,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Z_TOTAL","seaweeds",FALSE,"North Korea",,,,,,,,,,,,,,,,,,,,,,645,400,775,478,280,487,512,903,1290,1343,245,29,72,85,17
21,"Z_TOTAL","shells",FALSE,"North Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,4,4,7,0,0,0,0,0
24,"Coral and the like","corals",FALSE,"Cambodia",,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
24,"Ornamental fish nei","ornamentals",FALSE,"Cambodia",,,,,,,,,,,,,,,,,,,,,,,,,2327,3237,2435,1147,502,318,119,233,7,34,87,113
24,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Cambodia",,,,,,,,,,,,,,,,,,,,,,,,,24,142,91,250,869,710,64,0,0,0,11,0
24,"Z_TOTAL","corals",FALSE,"Cambodia",,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
24,"Z_TOTAL","ornamentals",FALSE,"Cambodia",,,,,,,,,,,,,,,,,,,,,,,,,2327,3237,2435,1147,502,318,119,233,7,34,87,113
24,"Z_TOTAL","seaweeds",FALSE,"Cambodia",,,,,,,,,,,,,,,,,,,,,,,,,24,142,91,250,869,710,64,0,0,0,11,0
25,"Agar agar nei","seaweeds",FALSE,"Thailand",,,,,,,,,,,,,,,,,,,155,456,243,643,630,616,455,469,634,643,734,685,655,1009,995,1050,1288,1244
25,"Cod liver oil","fish_oil",FALSE,"Thailand",,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
25,"Coral and the like","corals",FALSE,"Thailand",,,,,,,,,,,,,,,,,,,6,,,2,2,,,,,,,21,113,104,2,1,36,3
25,"Fish body oils, nei","fish_oil",FALSE,"Thailand",,,,,1,1,1,,1,,,,,51,,,4,48,421,188,10,782,262,341,1304,422,857,1533,1334,2147,1636,4342,5192,4161,7923,13455
25,"Fish liver oils, nei","fish_oil",FALSE,"Thailand",,,,2,153,,,,,,,,,114,165,97,18,125,209,324,438,760,941,450,89,42,31,13,2,,6,336,120,6,11,12
25,"Mother of pearl shells","shells",FALSE,"Thailand",,,,,,,,,,,,,,,,,,,7,2,5,21,,10,8,55,77,59,69,113,160,9,9,3,,7
25,"Natural sponges raw","sponges",FALSE,"Thailand",,,,,,,,,,,,,,,,,,,169,84,11,22,16,39,32,31,16,35,25,14,23,,,,,
25,"Ornamental fish nei","ornamentals",FALSE,"Thailand",492,668,593,577,686,682,728,677,1043,1076,1444,2081,375,171,218,222,322,373,555,642,1328,2483,1663,2084,2446,3370,5245,7392,9864,12534,13697,,,,,
25,"Ornamental saltwater fish","ornamentals",FALSE,"Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2765,6780,2586,3743,4848
25,"Other edible seaweeds","seaweeds",FALSE,"Thailand",,,,,,,,,,,,,,,,,,,1,19,,3,,3,,19,2,,,121,104,7008,6754,2222,2236,1709
25,"Other inedible seaweeds","seaweeds",FALSE,"Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,25,20,93,173
25,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Thailand",,,,,,,,,,,,,,,1327,1249,1222,1240,1607,1630,1298,1219,649,604,693,164,296,227,162,411,4547,,,,,2596
25,"Shells nei","shells",FALSE,"Thailand",,,,,,,,,,,,,,,997,1274,1064,1219,945,906,499,1146,1225,1376,1228,1236,1245,1290,1341,1359,1142,1269,1494,2875,4570,4341
25,"Z_TOTAL","corals",FALSE,"Thailand",,,,,,,,,,,,,,,,,,,6,,,2,2,,,,,,,21,113,104,2,1,36,3
25,"Z_TOTAL","fish_oil",FALSE,"Thailand",,,,5,154,1,1,0,1,0,0,0,0,165,165,97,22,173,630,512,448,1542,1203,791,1393,464,888,1546,1336,2147,1642,4678,5312,4167,7934,13467
25,"Z_TOTAL","ornamentals",FALSE,"Thailand",492,668,593,577,686,682,728,677,1043,1076,1444,2081,375,171,218,222,322,373,555,642,1328,2483,1663,2084,2446,3370,5245,7392,9864,12534,13697,2765,6780,2586,3743,4848
25,"Z_TOTAL","seaweeds",FALSE,"Thailand",,,,,,,,,,,,,,,1327,1249,1222,1240,1763,2105,1541,1865,1279,1223,1148,652,932,870,896,1217,5306,8026,7774,3292,3617,5722
25,"Z_TOTAL","shells",FALSE,"Thailand",,,,,,,,,,,,,,,997,1274,1064,1219,952,908,504,1167,1225,1386,1236,1291,1322,1349,1410,1472,1302,1278,1503,2878,4570,4348
25,"Z_TOTAL","sponges",FALSE,"Thailand",,,,,,,,,,,,,,,,,,,169,84,11,22,16,39,32,31,16,35,25,14,23,,,,,
28,"Miscellaneous corals and shells","shells",FALSE,"Comoro Islands",,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
28,"Ornamental fish nei","ornamentals",FALSE,"Comoro Islands",,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0
28,"Z_TOTAL","ornamentals",FALSE,"Comoro Islands",,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0
28,"Z_TOTAL","shells",FALSE,"Comoro Islands",,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
29,"Miscellaneous corals and shells","shells",FALSE,"Mayotte",,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0
29,"Ornamental fish nei","ornamentals",FALSE,"Mayotte",,,,,,,,,,,,,,,,,,,,,3,,,,,4,4,,,,250,108,77,,,
29,"Z_TOTAL","ornamentals",FALSE,"Mayotte",,,,,,,,,,,,,,,,,,,,,3,,,,,4,4,,,,250,108,77,,,
29,"Z_TOTAL","shells",FALSE,"Mayotte",,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0
31,"Fish body oils, nei","fish_oil",FALSE,"Seychelles",,,,,,,,,,,,,,,,,,,,,,,,,,26,75,,,,226,1512,3081,3763,3182,4506
31,"Miscellaneous corals and shells","shells",FALSE,"Seychelles",,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0
31,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Seychelles",,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
31,"Z_TOTAL","fish_oil",FALSE,"Seychelles",,,,,,,,,,,,,,,,,,,,,,,,,,26,75,,,,226,1512,3081,3763,3182,4506
31,"Z_TOTAL","seaweeds",FALSE,"Seychelles",,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
31,"Z_TOTAL","shells",FALSE,"Seychelles",,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0
32,"Fish body oils, nei","fish_oil",FALSE,"Reunion",,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
32,"Z_TOTAL","fish_oil",FALSE,"Reunion",,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
37,"Agar agar nei","seaweeds",FALSE,"Mauritius",,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,,,0,0,0,0,0,0
37,"Coral and the like","corals",FALSE,"Mauritius",,,,,,,,,,,,,,,,,,,1,4,1,0,2,0,0,0,0,0,84,0,0,0,0,0,,
37,"Fish body oils, nei","fish_oil",FALSE,"Mauritius",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,261,764,1634
37,"Fish liver oils, nei","fish_oil",FALSE,"Mauritius",,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,93,50,42
37,"Natural sponges nei","sponges",FALSE,"Mauritius",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
37,"Ornamental fish nei","ornamentals",FALSE,"Mauritius",,,,,,,,,,,,,,,,,69,72,74,52,83,53,56,55,61,62,87,79,63,96,115,95,103,70,76,38
37,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Mauritius",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0
37,"Z_TOTAL","corals",FALSE,"Mauritius",,,,,,,,,,,,,,,,,,,1,4,1,0,2,0,0,0,0,0,84,0,0,0,0,0,,
37,"Z_TOTAL","fish_oil",FALSE,"Mauritius",,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3,13,354,814,1676
37,"Z_TOTAL","ornamentals",FALSE,"Mauritius",,,,,,,,,,,,,,,,,69,72,74,52,83,53,56,55,61,62,87,79,63,96,115,95,103,70,76,38
37,"Z_TOTAL","seaweeds",FALSE,"Mauritius",,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,1,0,0,0,0,0,0,0
37,"Z_TOTAL","sponges",FALSE,"Mauritius",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
39,"Coral and the like","corals",FALSE,"Maldives",,,,,,,,,,,,,,,,,,,,,12,24,9,17,32,33,39,30,14,0,0,0,0,1,0,0
39,"Fish liver oils, nei","fish_oil",FALSE,"Maldives",,,,,,,,,,,,,,,,,,,,,,,,,,5,20,19,0,0,24,5,11,71,0,0
39,"Miscellaneous corals and shells","shells",FALSE,"Maldives",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
39,"Ornamental saltwater fish","ornamentals",FALSE,"Maldives",,,,,40,54,61,52,42,78,113,99,181,145,132,337,300,341,604,375,481,479,296,296,411,524,508,548,566,630,688,588,553,541,587,547
39,"Shark liver oil","fish_oil",FALSE,"Maldives",,,,,15,88,278,253,342,267,174,114,73,80,126,177,82,18,12,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"Shells nei","shells",FALSE,"Maldives",,,,,,,,,,,,,,,,,,,,,58,51,1,19,,5,11,8,12,7,1,2,0,0,0,
39,"Shells nei","shells",TRUE,"Maldives",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,"Z_TOTAL","corals",FALSE,"Maldives",,,,,,,,,,,,,,,,,,,,,12,24,9,17,32,33,39,30,14,0,0,0,0,1,0,0
39,"Z_TOTAL","fish_oil",FALSE,"Maldives",,,,,15,88,278,253,342,267,174,114,73,80,126,177,82,18,12,0,18,2,0,0,0,5,20,19,0,0,24,5,11,71,0,0
39,"Z_TOTAL","ornamentals",FALSE,"Maldives",,,,,40,54,61,52,42,78,113,99,181,145,132,337,300,341,604,375,481,479,296,296,411,524,508,548,566,630,688,588,553,541,587,547
39,"Z_TOTAL","shells",FALSE,"Maldives",,,,,,,,,,,,,,,,,,,,,58,51,1,19,,5,11,8,12,7,1,2,0,0,0,
39,"Z_TOTAL","shells",TRUE,"Maldives",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,"Agar agar nei","seaweeds",FALSE,"Sri Lanka",,,,,,,,,,,,,,,,,,,,2,2,6,1,,,,,,1,2,1,2,2,,1,1
40,"Coral and the like","corals",FALSE,"Sri Lanka",,,,,,,,,,,,,,,294,309,323,419,511,540,743,1087,1225,1336,0,1041,613,1257,948,1247,1155,1312,1809,72,56,127
40,"Fish body oils, nei","fish_oil",FALSE,"Sri Lanka",,,,,,,,,,212,128,,16,14,,,,,,,,,,,,,,,,,0,0,43,0,0,0
40,"Fish liver oils, nei","fish_oil",FALSE,"Sri Lanka",,,,,,,,,,200,232,0,95,97,73,61,269,304,68,28,81,146,106,15,89,114,151,143,258,50,81,259,815,429,144,267
40,"Miscellaneous corals and shells","shells",FALSE,"Sri Lanka",,,,,,,,,,,,,,,,,,,,,,,,,1171,,,,,,0,0,,2247,3640,2049
40,"Ornamental fish nei","ornamentals",FALSE,"Sri Lanka",,,,,,,,,,,,,,,1425,1059,1477,861,945,3378,4973,0,0,0,7714,0,0,0,0,0,0,0,0,0,0,0
40,"Ornamental saltwater fish","ornamentals",FALSE,"Sri Lanka",,,,,,,,,,,,,,,,,,,,,,7773,7883,7921,,5761,5517,6450,7337,7432,8427,8001,8536,8201,7592,9669
40,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Sri Lanka",,,,,,,,,,,,,,,,,,,,,11,16,8,12,0,0,4,43,3,6,15,9,74,41,47,32
40,"Z_TOTAL","corals",FALSE,"Sri Lanka",,,,,,,,,,,,,,,294,309,323,419,511,540,743,1087,1225,1336,0,1041,613,1257,948,1247,1155,1312,1809,72,56,127
40,"Z_TOTAL","fish_oil",FALSE,"Sri Lanka",,,,,,,,,,412,360,0,111,111,73,61,269,304,68,28,81,146,106,15,89,114,151,143,258,50,81,259,858,429,144,267
40,"Z_TOTAL","ornamentals",FALSE,"Sri Lanka",,,,,,,,,,,,,,,1425,1059,1477,861,945,3378,4973,7773,7883,7921,7714,5761,5517,6450,7337,7432,8427,8001,8536,8201,7592,9669
40,"Z_TOTAL","seaweeds",FALSE,"Sri Lanka",,,,,,,,,,,,,,,,,,,,2,13,22,9,12,0,0,4,43,4,8,16,11,76,41,48,33
40,"Z_TOTAL","shells",FALSE,"Sri Lanka",,,,,,,,,,,,,,,,,,,,,,,,,1171,,,,,,0,0,,2247,3640,2049
41,"Agar agar nei","seaweeds",FALSE,"Mozambique",,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
41,"Fish body oils, nei","fish_oil",FALSE,"Mozambique",,,,,,,,,,,,,,,,,,,133,,,,,,,,,,,,,,1095,83,0,0
41,"Fish liver oils, nei","fish_oil",FALSE,"Mozambique",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781,0,380
41,"Miscellaneous corals and shells","shells",FALSE,"Mozambique",,,,,,,,,,,,,,,,,,,52,,134,129,145,247,184,20,361,49,63,71,60,83,131,142,86,56
41,"Ornamental fish nei","ornamentals",FALSE,"Mozambique",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,2,0,0,0
41,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Mozambique",,,,,,,,,,,,,,,,,,,,,,,,,,,86,114,0,0,0,0,0,0,0,0
41,"Z_TOTAL","fish_oil",FALSE,"Mozambique",,,,,,,,,,,,,,,,,,,133,,,,,,,,,,,,,,1095,864,0,380
41,"Z_TOTAL","ornamentals",FALSE,"Mozambique",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,2,0,0,0
41,"Z_TOTAL","seaweeds",FALSE,"Mozambique",,,,,,,,,,,,,,,,,,,,,,,,,,,86,114,0,0,0,0,0,0,0,0
41,"Z_TOTAL","shells",FALSE,"Mozambique",,,,,,,,,,,,,,,,,,,52,,134,129,145,247,184,20,361,49,63,71,60,83,131,142,86,56
42,"Coral and the like","corals",FALSE,"Madagascar",,,,,,,,,,,,,,,487,144,20,39,101,313,99,0,257,317,686,0,0,58,68,151,165,128,80,91,131,142
42,"Fish body oils, nei","fish_oil",FALSE,"Madagascar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,22,
42,"Fish body oils, nei","fish_oil",TRUE,"Madagascar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
42,"Fish liver oils, nei","fish_oil",FALSE,"Madagascar",,,,,,,,,,,,,,,,,,,,,,,,,6,28,29,14,0,0,0,0,0,0,0,0
42,"Natural sponges nei","sponges",FALSE,"Madagascar",,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,0
42,"Natural sponges raw","sponges",FALSE,"Madagascar",,,,,,,,,,,,,,,145,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"Ornamental fish nei","ornamentals",FALSE,"Madagascar",,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,0,1,0,,,11,6
42,"Other edible seaweeds","seaweeds",FALSE,"Madagascar",,,,,,,,,,,,74,88,41,49,90,196,233,460,589,295,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Madagascar",,,,,,,,,,,,,,,60,107,298,228,441,494,127,0,159,32,99,211,94,58,50,227,496,667,893,1578,1128,368
42,"Shark oil","fish_oil",FALSE,"Madagascar",,,,,,,,,,,,,,,,,46,35,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"Z_TOTAL","corals",FALSE,"Madagascar",,,,,,,,,,,,,,,487,144,20,39,101,313,99,0,257,317,686,0,0,58,68,151,165,128,80,91,131,142
42,"Z_TOTAL","fish_oil",FALSE,"Madagascar",,,,,,,,,,,,,,,,,46,35,25,2,0,0,0,0,6,28,29,14,0,0,0,0,0,20,22,
42,"Z_TOTAL","fish_oil",TRUE,"Madagascar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
42,"Z_TOTAL","ornamentals",FALSE,"Madagascar",,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,0,1,0,,,11,6
42,"Z_TOTAL","seaweeds",FALSE,"Madagascar",,,,,,,,,,,,74,88,41,109,197,494,461,901,1083,422,143,159,32,99,211,94,58,50,227,496,667,893,1578,1128,368
42,"Z_TOTAL","sponges",FALSE,"Madagascar",,,,,,,,,,,,,,,145,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,"Agar agar nei","seaweeds",FALSE,"Kenya",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,0,0,0,0,1
43,"Coral and the like","corals",FALSE,"Kenya",,,,,,,,,,,,,,,,,,,,,,,,,,,68,0,0,0,0,0,0,0,0,0
43,"Fish body oils, nei","fish_oil",FALSE,"Kenya",,,,,,,,,,7,,,,,,,,,,,,,,,,,,24,0,0,0,1,38,21,3,0
43,"Fish liver oils, nei","fish_oil",FALSE,"Kenya",,,,,,,,,,,,,,,,,,,,,,8,,,25,,,,,,,86,9,,0,3
43,"Miscellaneous corals and shells","shells",FALSE,"Kenya",,,,,,,,,,,,,,,,,,,,,,,,,,,,115,162,108,154,166,207,195,188,135
43,"Natural sponges nei","sponges",FALSE,"Kenya",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,0,0,0,0
43,"Ornamental fish nei","ornamentals",FALSE,"Kenya",,,,,,,,,,,,,,,,,,,,,,,,,,,,141,1106,50,89,15,78,108,43,36
43,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Kenya",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,6
43,"Z_TOTAL","corals",FALSE,"Kenya",,,,,,,,,,,,,,,,,,,,,,,,,,,68,0,0,0,0,0,0,0,0,0
43,"Z_TOTAL","fish_oil",FALSE,"Kenya",,,,,,,,,,7,,,,,,,,,,,,8,,,25,,,24,0,0,0,87,47,21,3,3
43,"Z_TOTAL","ornamentals",FALSE,"Kenya",,,,,,,,,,,,,,,,,,,,,,,,,,,,141,1106,50,89,15,78,108,43,36
43,"Z_TOTAL","seaweeds",FALSE,"Kenya",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,1,1,0,0,0,7
43,"Z_TOTAL","shells",FALSE,"Kenya",,,,,,,,,,,,,,,,,,,,,,,,,,,,115,162,108,154,166,207,195,188,135
43,"Z_TOTAL","sponges",FALSE,"Kenya",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,0,0,0,0
44,"Coral and the like","corals",FALSE,"Somalia",,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,,93,43,,13,0
44,"Miscellaneous corals and shells","shells",FALSE,"Somalia",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,5,52,61,80,,4,0
44,"Ornamental fish nei","ornamentals",FALSE,"Somalia",,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,0,
44,"Ornamental fish nei","ornamentals",TRUE,"Somalia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
44,"Shells nei","shells",FALSE,"Somalia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,2,0,0
44,"Z_TOTAL","corals",FALSE,"Somalia",,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,,93,43,,13,0
44,"Z_TOTAL","ornamentals",FALSE,"Somalia",,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,0,
44,"Z_TOTAL","ornamentals",TRUE,"Somalia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
44,"Z_TOTAL","shells",FALSE,"Somalia",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,5,62,61,90,2,4,0
45,"Coral and the like","corals",FALSE,"Eritrea",,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,51,0,22,0,0,0,0
45,"Miscellaneous corals and shells","shells",FALSE,"Eritrea",,,,,,,,,,,,,,,,,,,,,,,,,,,,574,62,0,0,0,0,0,0,0
45,"Ornamental fish nei","ornamentals",FALSE,"Eritrea",,,,,,,,,,,,,,,,,,,,53,119,98,14,5,,,,,,,,,150,114,8,4
45,"Ornamental saltwater fish","ornamentals",FALSE,"Eritrea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,13,0,0
45,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Eritrea",,,,,,,,,,,,,,,,,,,,,,,,,,,,45,1,21,0,0,0,0,0,0
45,"Z_TOTAL","corals",FALSE,"Eritrea",,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,51,0,22,0,0,0,0
45,"Z_TOTAL","ornamentals",FALSE,"Eritrea",,,,,,,,,,,,,,,,,,,,53,119,98,14,5,,,,,,,,,183,127,8,4
45,"Z_TOTAL","seaweeds",FALSE,"Eritrea",,,,,,,,,,,,,,,,,,,,,,,,,,,,45,1,21,0,0,0,0,0,0
45,"Z_TOTAL","shells",FALSE,"Eritrea",,,,,,,,,,,,,,,,,,,,,,,,,,,,574,62,0,0,0,0,0,0,0
46,"Agar agar nei","seaweeds",FALSE,"Djibouti",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0
46,"Miscellaneous corals and shells","shells",FALSE,"Djibouti",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,1,0,,1
46,"Ornamental fish nei","ornamentals",FALSE,"Djibouti",,,,,,,,,,,,,,,,,,,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,"Z_TOTAL","ornamentals",FALSE,"Djibouti",,,,,,,,,,,,,,,,,,,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,"Z_TOTAL","seaweeds",FALSE,"Djibouti",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0
46,"Z_TOTAL","shells",FALSE,"Djibouti",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,1,0,,1
47,"Agar agar nei","seaweeds",FALSE,"Yemen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0
47,"Fish body oils, nei","fish_oil",FALSE,"Yemen",,,,,72,148,55,3,,,,,,,,,,,,,,,,,,,,,,,,,13,2,0,62
47,"Fish liver oils, nei","fish_oil",FALSE,"Yemen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,1,10,7,35,28
47,"Miscellaneous corals and shells","shells",FALSE,"Yemen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,15,19,10,0,,4
