SBID,SpeciesCode,CatchWeight,season year,calendar month nr,ASD,TargetSpeciesCode,GearCode,FishingCode
773,MZZ,314000,1984,1,483,MZZ,OTB,C
773,NOR,31000,1984,1,483,MZZ,OTB,C
773,NOT,2412000,1984,1,483,MZZ,OTB,C
774,ANI,20000,1984,2,483,MZZ,OTB,C
774,MZZ,115000,1984,2,483,MZZ,OTB,C
774,NOG,16000,1984,2,483,MZZ,OTB,C
775,ANI,1113000,1984,4,483,MZZ,OTB,C
775,NOT,3000,1984,4,483,MZZ,OTB,C
776,ANI,840000,1984,5,483,MZZ,OTB,C
776,NOT,8000,1984,5,483,MZZ,OTB,C
777,ANI,664000,1984,7,483,MZZ,OTB,C
777,KRI,130000,1984,7,483,MZZ,OTB,C
777,TOP,4000,1984,7,483,MZZ,OTB,C
778,ANI,2082000,1983,8,483,MZZ,OTM,C
778,KRI,1540000,1983,8,483,MZZ,OTM,C
778,MZZ,124000,1983,8,483,MZZ,OTM,C
779,ANI,495000,1983,9,483,MZZ,OTM,C
779,KRI,1904000,1983,9,483,MZZ,OTM,C
779,MZZ,207000,1983,9,483,MZZ,OTM,C
780,ANI,14076000,1983,11,483,MZZ,OTM,C
780,MZZ,329000,1983,11,483,MZZ,OTM,C
780,NOR,245000,1983,11,483,MZZ,OTM,C
780,TOP,102000,1983,11,483,MZZ,OTM,C
781,ANI,18604000,1983,12,483,MZZ,OTM,C
781,LXX,743000,1983,12,483,MZZ,OTM,C
781,MZZ,383000,1983,12,483,MZZ,OTM,C
782,ANI,9279000,1984,1,483,MZZ,OTM,C
782,LXX,724000,1984,1,483,MZZ,OTM,C
782,MZZ,545000,1984,1,483,MZZ,OTM,C
782,NOG,48000,1984,1,483,MZZ,OTM,C
782,NOR,2313000,1984,1,483,MZZ,OTM,C
782,NOT,2705000,1984,1,483,MZZ,OTM,C
783,ANI,2962000,1984,2,483,MZZ,OTM,C
783,KRI,2624000,1984,2,483,MZZ,OTM,C
783,NOG,400000,1984,2,483,MZZ,OTM,C
783,NOT,3036000,1984,2,483,MZZ,OTM,C
784,ANI,273000,1984,3,483,MZZ,OTM,C
784,KRI,165000,1984,3,483,MZZ,OTM,C
784,NOG,460000,1984,3,483,MZZ,OTM,C
784,NOT,2392000,1984,3,483,MZZ,OTM,C
785,ANI,279000,1984,4,483,MZZ,OTM,C
785,NOG,600000,1984,4,483,MZZ,OTM,C
786,ANI,1189000,1984,5,483,MZZ,OTM,C
786,NOG,832000,1984,5,483,MZZ,OTM,C
786,NOT,30000,1984,5,483,MZZ,OTM,C
787,ANI,178000,1984,6,483,MZZ,OTM,C
788,ANI,309000,1984,7,483,MZZ,OTM,C
793,KRI,56000,1984,1,584,KRI,OTM,C
794,KRI,1228000,1984,2,584,KRI,OTM,C
795,KRI,6645000,1984,3,584,KRI,OTM,C
796,KRI,3036000,1984,4,584,KRI,OTM,C
797,KRI,1003000,1984,5,584,KRI,OTM,C
798,KRI,77000,1984,6,584,KRI,OTM,C
799,ANI,161000,1983,11,585,MZZ,OTB,C
799,NOR,378000,1983,11,585,MZZ,OTB,C
799,NOS,1000,1983,11,585,MZZ,OTB,C
799,TOP,4000,1983,11,585,MZZ,OTB,C
800,ANI,1389000,1983,12,585,MZZ,OTB,C
800,NOR,64000,1983,12,585,MZZ,OTB,C
800,TOP,23000,1983,12,585,MZZ,OTB,C
801,ANI,2596000,1984,1,585,MZZ,OTB,C
801,MZZ,232000,1984,1,585,MZZ,OTB,C
801,NOR,149000,1984,1,585,MZZ,OTB,C
801,NOS,702000,1984,1,585,MZZ,OTB,C
801,TOP,16000,1984,1,585,MZZ,OTB,C
802,ANI,1599000,1984,2,585,MZZ,OTB,C
802,MZZ,360000,1984,2,585,MZZ,OTB,C
802,NOR,20000,1984,2,585,MZZ,OTB,C
802,NOS,1514000,1984,2,585,MZZ,OTB,C
802,TOP,66000,1984,2,585,MZZ,OTB,C
803,ANI,93000,1984,3,585,MZZ,OTB,C
803,MZZ,19000,1984,3,585,MZZ,OTB,C
803,NOR,9000,1984,3,585,MZZ,OTB,C
803,NOS,1370000,1984,3,585,MZZ,OTB,C
803,TOP,11000,1984,3,585,MZZ,OTB,C
804,ANI,365000,1984,4,585,MZZ,OTB,C
804,NOR,15000,1984,4,585,MZZ,OTB,C
804,NOS,203000,1984,4,585,MZZ,OTB,C
804,TOP,6000,1984,4,585,MZZ,OTB,C
805,KRI,15000,1984,3,88,MZZ,OTM,C
805,MZZ,2000,1984,3,88,MZZ,OTM,C
806,LXX,129000,1984,5,88,MZZ,OTM,C
807,ANI,131000,1985,2,482,MZZ,OT,S
807,KRI,786000,1985,2,482,MZZ,OT,S
807,NOG,280000,1985,2,482,MZZ,OT,S
807,NOR,30000,1985,2,482,MZZ,OT,S
807,NOS,100000,1985,2,482,MZZ,OT,S
808,KRI,1000000,1985,3,482,MZZ,OT,S
808,TOP,9000,1985,3,482,MZZ,OT,S
809,KRI,68000,1985,4,482,MZZ,OT,S
810,ANI,165000,1985,1,482,MZZ,OTB,C
810,NOG,170000,1985,1,482,MZZ,OTB,C
810,NOR,17000,1985,1,482,MZZ,OTB,C
811,NOG,339000,1984,12,482,KRI,OTM,C
811,NOR,11000,1984,12,482,KRI,OTM,C
812,ANI,510000,1985,1,482,KRI,OTM,C
812,KRI,9824000,1985,1,482,KRI,OTM,C
812,NOG,3126000,1985,1,482,KRI,OTM,C
813,ANI,1047000,1985,2,482,KRI,OTM,C
813,KRI,23527000,1985,2,482,KRI,OTM,C
813,MZZ,209000,1985,2,482,KRI,OTM,C
813,NOG,1632000,1985,2,482,KRI,OTM,C
813,NOS,94000,1985,2,482,KRI,OTM,C
814,ANI,508000,1985,3,482,KRI,OTM,C
814,KRI,8047000,1985,3,482,KRI,OTM,C
814,NOG,175000,1985,3,482,KRI,OTM,C
815,KRI,9746000,1985,4,482,KRI,OTM,C
816,KRI,24081000,1985,5,482,KRI,OTM,C
817,KRI,23185000,1985,6,482,KRI,OTM,C
817,MZZ,313000,1985,6,482,KRI,OTM,C
818,KRI,1256000,1985,7,482,KRI,OTM,C
819,ANI,533000,1984,8,483,MZZ,OTB,C
819,MZZ,107000,1984,8,483,MZZ,OTB,C
819,NOT,4000,1984,8,483,MZZ,OTB,C
819,TOP,2000,1984,8,483,MZZ,OTB,C
820,ANI,69000,1984,10,483,MZZ,OTB,C
820,KRI,65000,1984,10,483,MZZ,OTB,C
820,NOS,410000,1984,10,483,MZZ,OTB,C
820,NOT,664000,1984,10,483,MZZ,OTB,C
820,TOP,62000,1984,10,483,MZZ,OTB,C
821,ANI,59000,1984,11,483,MZZ,OTB,C
821,MZZ,123000,1984,11,483,MZZ,OTB,C
821,NOS,20000,1984,11,483,MZZ,OTB,C
821,NOT,760000,1984,11,483,MZZ,OTB,C
821,TOP,27000,1984,11,483,MZZ,OTB,C
822,ANI,4806000,1984,8,483,MZZ,OTM,C
822,MZZ,194000,1984,8,483,MZZ,OTM,C
822,NOT,400000,1984,8,483,MZZ,OTM,C
822,TOP,7000,1984,8,483,MZZ,OTM,C
823,ANI,3810000,1984,9,483,MZZ,OTM,C
823,MZZ,811000,1984,9,483,MZZ,OTM,C
824,ANI,3025000,1984,10,483,MZZ,OTM,C
824,MZZ,801000,1984,10,483,MZZ,OTM,C
824,NOS,834000,1984,10,483,MZZ,OTM,C
824,NOT,2705000,1984,10,483,MZZ,OTM,C
825,ANI,1381000,1984,11,483,MZZ,OTM,C
825,NOT,1750000,1984,11,483,MZZ,OTM,C
825,TOP,56000,1984,11,483,MZZ,OTM,C
826,MZZ,739000,1984,12,483,MZZ,OTM,C
826,NOR,182000,1984,12,483,MZZ,OTM,C
826,TOP,20000,1984,12,483,MZZ,OTM,C
827,ANI,16000,1985,1,483,MZZ,OTM,C
827,MZZ,847000,1985,1,483,MZZ,OTM,C
827,NOR,396000,1985,1,483,MZZ,OTM,C
827,NOS,25000,1985,1,483,MZZ,OTM,C
828,ANI,10000,1985,2,483,MZZ,OTM,C
828,KRI,371000,1985,2,483,MZZ,OTM,C
828,LXX,245000,1985,2,483,MZZ,OTM,C
828,MZZ,3000,1985,2,483,MZZ,OTM,C
828,NOG,4000,1985,2,483,MZZ,OTM,C
828,NOT,3858000,1985,2,483,MZZ,OTM,C
828,TOP,5000,1985,2,483,MZZ,OTM,C
829,ANI,11000,1985,3,483,MZZ,OTM,C
829,KRI,516000,1985,3,483,MZZ,OTM,C
829,LXX,278000,1985,3,483,MZZ,OTM,C
829,MZZ,8000,1985,3,483,MZZ,OTM,C
829,NOG,3000,1985,3,483,MZZ,OTM,C
829,NOT,1782000,1985,3,483,MZZ,OTM,C
829,TOP,4000,1985,3,483,MZZ,OTM,C
830,KRI,28000,1985,6,483,MZZ,OTM,C
830,MZZ,2000,1985,6,483,MZZ,OTM,C
830,NOG,40000,1985,6,483,MZZ,OTM,C
830,TOP,14000,1985,6,483,MZZ,OTM,C
831,ANI,4000,1985,7,483,MZZ,OTM,C
831,KRI,44355000,1985,7,483,MZZ,OTM,C
831,MZZ,69000,1985,7,483,MZZ,OTM,C
831,NOG,249000,1985,7,483,MZZ,OTM,C
832,KRI,879000,1985,4,584,MZZ,OTB,C
833,KRI,149000,1985,5,584,MZZ,OTB,C
834,KRI,436000,1985,6,584,MZZ,OTB,C
834,MZZ,11000,1985,6,584,MZZ,OTB,C
835,KRI,254000,1985,1,584,MZZ,OTM,C
836,KRI,306000,1985,2,584,MZZ,OTM,C
837,KRI,165000,1985,3,584,MZZ,OTM,C
838,KRI,402000,1985,4,584,MZZ,OTM,C
839,KRI,75000,1985,5,584,MZZ,OTM,C
840,KRI,1017000,1985,6,584,MZZ,OTM,C
841,NOS,496000,1984,10,585,MZZ,OTB,C
841,TOP,25000,1984,10,585,MZZ,OTB,C
842,ANI,30000,1984,11,585,MZZ,OTB,C
842,NOR,2000,1984,11,585,MZZ,OTB,C
842,TOP,2046000,1984,11,585,MZZ,OTB,C
843,ANI,21000,1984,12,585,MZZ,OTB,C
843,NOS,1000,1984,12,585,MZZ,OTB,C
843,TOP,2505000,1984,12,585,MZZ,OTB,C
844,ANI,166000,1985,1,585,MZZ,OTB,C
844,NOR,191000,1985,1,585,MZZ,OTB,C
844,NOS,2601000,1985,1,585,MZZ,OTB,C
844,TOP,655000,1985,1,585,MZZ,OTB,C
845,ANI,804000,1985,2,585,MZZ,OTB,C
845,NOR,317000,1985,2,585,MZZ,OTB,C
845,NOS,926000,1985,2,585,MZZ,OTB,C
845,TOP,922000,1985,2,585,MZZ,OTB,C
846,ANI,2199000,1985,3,585,MZZ,OTB,C
846,NOS,1556000,1985,3,585,MZZ,OTB,C
846,TOP,103000,1985,3,585,MZZ,OTB,C
847,ANI,2709000,1985,4,585,MZZ,OTB,C
847,NOS,385000,1985,4,585,MZZ,OTB,C
847,TOP,141000,1985,4,585,MZZ,OTB,C
848,ANI,1539000,1985,5,585,MZZ,OTB,C
848,NOR,4000,1985,5,585,MZZ,OTB,C
848,NOS,2000,1985,5,585,MZZ,OTB,C
848,TOP,178000,1985,5,585,MZZ,OTB,C
849,ANI,2000,1984,8,585,MZZ,OTM,C
849,NOR,28000,1984,8,585,MZZ,OTM,C
849,NOS,159000,1984,8,585,MZZ,OTM,C
849,TOP,1000,1984,8,585,MZZ,OTM,C
850,NOR,193000,1984,9,585,MZZ,OTM,C
850,NOS,590000,1984,9,585,MZZ,OTM,C
850,TOP,3000,1984,9,585,MZZ,OTM,C
851,ANI,94000,1984,10,585,MZZ,OTM,C
851,MZZ,7000,1984,10,585,MZZ,OTM,C
851,NOR,970000,1984,10,585,MZZ,OTM,C
851,NOS,677000,1984,10,585,MZZ,OTM,C
851,TOP,34000,1984,10,585,MZZ,OTM,C
852,ANI,380000,1986,4,482,MZZ,OTB,C
852,NOG,218000,1986,4,482,MZZ,OTB,C
853,MZZ,100000,1985,12,482,MZZ,OTM,C
854,ANI,22000,1986,1,482,MZZ,OTM,C
854,NOG,52000,1986,1,482,MZZ,OTM,C
855,ANI,165000,1986,2,482,MZZ,OTM,C
855,NOG,54000,1986,2,482,MZZ,OTM,C
856,ANI,745000,1986,3,482,MZZ,OTM,C
856,NOG,17000,1986,3,482,MZZ,OTM,C
857,ANI,1370000,1986,4,482,MZZ,OTM,C
858,KRI,366000,1985,8,482,KRI,OTM,C
859,KRI,542000,1985,10,482,KRI,OTM,C
860,KRI,1319000,1985,11,482,KRI,OTM,C
861,KRI,14151000,1985,12,482,KRI,OTM,C
862,KRI,9500000,1986,1,482,KRI,OTM,C
863,KRI,25940000,1986,2,482,KRI,OTM,C
864,KRI,25238000,1986,3,482,KRI,OTM,C
865,KRI,65497000,1986,4,482,KRI,OTM,C
866,KRI,49563000,1986,5,482,KRI,OTM,C
867,KRI,32628000,1986,6,482,KRI,OTM,C
868,KRI,75000,1985,8,483,KRI,OT,S
869,KRI,56000,1985,9,483,KRI,OT,S
870,KRI,240000,1985,11,483,KRI,OT,S
871,KRI,299000,1985,12,483,KRI,OT,S
872,ANI,125000,1985,11,483,ANI,OTB,C
873,ANI,1953000,1986,6,483,ANI,OTB,C
874,LXX,498000,1985,8,483,MZZ,OTM,C
874,NOG,14000,1985,8,483,MZZ,OTM,C
874,TOP,102000,1985,8,483,MZZ,OTM,C
875,NOG,33000,1985,9,483,MZZ,OTM,C
875,TOP,28000,1985,9,483,MZZ,OTM,C
876,NOG,7000,1985,10,483,MZZ,OTM,C
877,ANI,125000,1985,11,483,MZZ,OTM,C
877,MZZ,53000,1985,11,483,MZZ,OTM,C
877,NOG,458000,1985,11,483,MZZ,OTM,C
877,NOS,41000,1985,11,483,MZZ,OTM,C
877,NOT,141000,1985,11,483,MZZ,OTM,C
877,TOP,263000,1985,11,483,MZZ,OTM,C
878,ANI,230000,1985,12,483,MZZ,OTM,C
878,MZZ,27000,1985,12,483,MZZ,OTM,C
878,NOG,192000,1985,12,483,MZZ,OTM,C
878,NOT,1055000,1985,12,483,MZZ,OTM,C
878,TOP,82000,1985,12,483,MZZ,OTM,C
879,ANI,90000,1986,1,483,MZZ,OTM,C
879,LXX,629000,1986,1,483,MZZ,OTM,C
879,MZZ,38000,1986,1,483,MZZ,OTM,C
879,NOG,191000,1986,1,483,MZZ,OTM,C
879,NOT,13895000,1986,1,483,MZZ,OTM,C
879,TOP,6000,1986,1,483,MZZ,OTM,C
880,ANI,247000,1986,2,483,MZZ,OTM,C
880,NOT,211000,1986,2,483,MZZ,OTM,C
881,ANI,5575000,1986,5,483,MZZ,OTM,C
881,LXX,60000,1986,5,483,MZZ,OTM,C
882,ANI,161000,1986,6,483,MZZ,OTM,C
882,NOG,27000,1986,6,483,MZZ,OTM,C
882,NOT,190000,1986,6,483,MZZ,OTM,C
883,ANI,95000,1986,7,483,MZZ,OTM,C
883,MZZ,94000,1986,7,483,MZZ,OTM,C
883,NOT,510000,1986,7,483,MZZ,OTM,C
883,TOP,54000,1986,7,483,MZZ,OTM,C
884,KRI,36268000,1985,8,483,KRI,OTM,C
885,KRI,14292000,1985,9,483,KRI,OTM,C
886,KRI,497000,1985,10,483,KRI,OTM,C
887,KRI,4677000,1985,11,483,KRI,OTM,C
888,KRI,4180000,1985,12,483,KRI,OTM,C
889,KRI,4078000,1986,1,483,KRI,OTM,C
890,KRI,48000,1986,5,483,KRI,OTM,C
891,KRI,31938000,1986,6,483,KRI,OTM,C
892,KRI,45346000,1986,7,483,KRI,OTM,C
893,ANI,228000,1985,11,585,MZZ,OTB,C
893,NOR,2000,1985,11,585,MZZ,OTB,C
893,TOP,11000,1985,11,585,MZZ,OTB,C
894,ANI,111000,1985,12,585,MZZ,OTB,C
895,ANI,540000,1986,1,585,MZZ,OTB,C
895,NOR,24000,1986,1,585,MZZ,OTB,C
895,NOS,17000,1986,1,585,MZZ,OTB,C
895,TOP,9000,1986,1,585,MZZ,OTB,C
896,ANI,130000,1986,2,585,MZZ,OTB,C
896,NOS,1701000,1986,2,585,MZZ,OTB,C
896,TOP,50000,1986,2,585,MZZ,OTB,C
897,ANI,2332000,1985,11,585,MZZ,OTM,C
897,NOR,111000,1985,11,585,MZZ,OTM,C
897,NOS,1000,1985,11,585,MZZ,OTM,C
897,TOP,363000,1985,11,585,MZZ,OTM,C
898,ANI,7741000,1985,12,585,MZZ,OTM,C
898,NOR,29000,1985,12,585,MZZ,OTM,C
898,NOS,4000,1985,12,585,MZZ,OTM,C
898,TOP,9000,1985,12,585,MZZ,OTM,C
899,ANI,4963000,1986,1,585,MZZ,OTM,C
899,NOR,627000,1986,1,585,MZZ,OTM,C
899,NOS,739000,1986,1,585,MZZ,OTM,C
899,TOP,8000,1986,1,585,MZZ,OTM,C
900,KRI,350000,1986,3,88,KRI,OTM,C
901,KRI,1201000,1986,4,88,KRI,OTM,C
902,KRI,282000,1986,5,88,KRI,OTM,C
903,KRI,51000,1986,6,88,KRI,OTM,C
912,KRI,110000,1985,9,584,KRI,OTM,C
913,KRI,192000,1985,11,584,KRI,OTM,C
914,KRI,182000,1985,12,584,KRI,OTM,C
915,KRI,26000,1986,1,584,KRI,OTM,C
916,KRI,2412000,1986,2,584,KRI,OTM,C
917,KRI,5254000,1986,3,584,KRI,OTM,C
918,KRI,1157000,1986,4,584,KRI,OTM,C
919,KRI,862000,1986,5,584,KRI,OTM,C
920,KRI,453000,1986,6,584,KRI,OTM,C
921,ANI,60000,1986,12,481,MZZ,OT,S
921,NOG,54000,1986,12,481,MZZ,OT,S
922,ANI,29000,1986,12,482,ANI,OTB,C
923,KRI,319000,1987,1,481,KRI,OT,S
924,KRI,669000,1986,11,482,KRI,OTM,C
925,KRI,1091000,1986,12,482,KRI,OTM,C
926,KRI,139000,1987,1,482,KRI,OTM,C
927,KRI,1983000,1987,2,482,KRI,OTM,C
928,KRI,1876000,1987,3,482,KRI,OTM,C
929,KRI,1406000,1987,4,482,KRI,OTM,C
930,NOG,2000,1986,11,483,MZZ,OT,S
930,NOS,28000,1986,11,483,MZZ,OT,S
930,NOT,50000,1986,11,483,MZZ,OT,S
930,TOP,17000,1986,11,483,MZZ,OT,S
931,NOG,45000,1986,12,483,MZZ,OT,S
931,NOS,5000,1986,12,483,MZZ,OT,S
931,TOP,15000,1986,12,483,MZZ,OT,S
932,NOG,58000,1987,1,483,MZZ,OT,S
932,NOT,411000,1987,1,483,MZZ,OT,S
933,KRI,40000,1986,12,482,KRI,OTM,C
934,KRI,1241000,1987,1,482,KRI,OTM,C
935,KRI,1286000,1987,4,482,KRI,OTM,C
936,KRI,750000,1986,10,483,KRI,OT,S
937,KRI,853000,1986,11,483,KRI,OT,S
938,ANI,74000,1986,10,483,MZZ,OTB,C
939,ANI,536000,1986,11,483,MZZ,OTB,C
940,ANI,117000,1986,12,483,MZZ,OTB,C
940,MZZ,152000,1986,12,483,MZZ,OTB,C
940,NOR,35000,1986,12,483,MZZ,OTB,C
940,TOP,228000,1986,12,483,MZZ,OTB,C
941,ANI,6169000,1987,1,483,MZZ,OTB,C
941,MZZ,102000,1987,1,483,MZZ,OTB,C
941,TOP,300000,1987,1,483,MZZ,OTB,C
942,ANI,12178000,1987,2,483,MZZ,OTB,C
942,MZZ,198000,1987,2,483,MZZ,OTB,C
942,NOG,80000,1987,2,483,MZZ,OTB,C
942,NOT,2816000,1987,2,483,MZZ,OTB,C
942,TOP,41000,1987,2,483,MZZ,OTB,C
943,ANI,11842000,1987,3,483,MZZ,OTB,C
943,MZZ,115000,1987,3,483,MZZ,OTB,C
943,NOG,25000,1987,3,483,MZZ,OTB,C
943,NOT,2134000,1987,3,483,MZZ,OTB,C
943,TOP,31000,1987,3,483,MZZ,OTB,C
944,ANI,7135000,1987,4,483,MZZ,OTB,C
944,MZZ,27000,1987,4,483,MZZ,OTB,C
944,NOG,112000,1987,4,483,MZZ,OTB,C
944,NOT,886000,1987,4,483,MZZ,OTB,C
944,TOP,33000,1987,4,483,MZZ,OTB,C
945,ANI,2459000,1987,5,483,MZZ,OTB,C
946,ANI,1800000,1987,6,483,MZZ,OTB,C
946,MZZ,15000,1987,6,483,MZZ,OTB,C
947,ANI,1932000,1987,7,483,MZZ,OTB,C
947,MZZ,54000,1987,7,483,MZZ,OTB,C
947,NOG,3000,1987,7,483,MZZ,OTB,C
947,NOT,11000,1987,7,483,MZZ,OTB,C
947,TOP,82000,1987,7,483,MZZ,OTB,C
948,ANI,64000,1986,10,483,MZZ,OTB,C
949,ANI,245000,1986,11,483,MZZ,OTB,C
950,ANI,21000,1986,12,483,MZZ,OTB,C
950,MZZ,148000,1986,12,483,MZZ,OTB,C
950,NOR,33000,1986,12,483,MZZ,OTB,C
951,ANI,1816000,1987,1,483,MZZ,OTB,C
951,MZZ,96000,1987,1,483,MZZ,OTB,C
951,NOT,6000,1987,1,483,MZZ,OTB,C
952,ANI,4226000,1987,2,483,MZZ,OTB,C
952,MZZ,93000,1987,2,483,MZZ,OTB,C
952,NOT,731000,1987,2,483,MZZ,OTB,C
952,TOP,7000,1987,2,483,MZZ,OTB,C
953,ANI,4036000,1987,3,483,MZZ,OTB,C
953,MZZ,58000,1987,3,483,MZZ,OTB,C
953,NOT,1410000,1987,3,483,MZZ,OTB,C
953,TOP,3000,1987,3,483,MZZ,OTB,C
954,ANI,3137000,1987,4,483,MZZ,OTB,C
954,MZZ,27000,1987,4,483,MZZ,OTB,C
954,NOT,8000,1987,4,483,MZZ,OTB,C
955,ANI,167000,1987,7,483,MZZ,OTB,C
956,ANI,819000,1986,8,483,MZZ,OTM,C
956,MZZ,36000,1986,8,483,MZZ,OTM,C
957,ANI,4857000,1986,9,483,MZZ,OTM,C
957,MZZ,195000,1986,9,483,MZZ,OTM,C
957,NOG,10000,1986,9,483,MZZ,OTM,C
957,TOP,18000,1986,9,483,MZZ,OTM,C
958,ANI,81000,1986,10,483,MZZ,OTM,C
958,MZZ,107000,1986,10,483,MZZ,OTM,C
958,NOG,125000,1986,10,483,MZZ,OTM,C
958,NOR,63000,1986,10,483,MZZ,OTM,C
958,NOS,5000,1986,10,483,MZZ,OTM,C
958,TOP,43000,1986,10,483,MZZ,OTM,C
959,ANI,255000,1986,11,483,MZZ,OTM,C
959,MZZ,110000,1986,11,483,MZZ,OTM,C
959,NOG,588000,1986,11,483,MZZ,OTM,C
959,NOR,46000,1986,11,483,MZZ,OTM,C
959,TOP,13000,1986,11,483,MZZ,OTM,C
960,ANI,115000,1986,12,483,MZZ,OTM,C
960,MZZ,135000,1986,12,483,MZZ,OTM,C
960,NOG,407000,1986,12,483,MZZ,OTM,C
960,NOR,16000,1986,12,483,MZZ,OTM,C
960,NOS,11000,1986,12,483,MZZ,OTM,C
960,TOP,15000,1986,12,483,MZZ,OTM,C
961,ANI,963000,1987,1,483,MZZ,OTM,C
961,MZZ,179000,1987,1,483,MZZ,OTM,C
961,NOG,179000,1987,1,483,MZZ,OTM,C
961,NOT,236000,1987,1,483,MZZ,OTM,C
961,TOP,9000,1987,1,483,MZZ,OTM,C
962,KRI,8012000,1986,8,483,KRI,OTM,C
963,KRI,845000,1986,9,483,KRI,OTM,C
964,KRI,360000,1986,10,483,KRI,OTM,C
965,KRI,148000,1986,11,483,KRI,OTM,C
966,KRI,32000,1986,12,483,KRI,OTM,C
967,KRI,58000,1987,1,483,KRI,OTM,C
968,KRI,11526000,1987,2,483,KRI,OTM,C
969,KRI,9906000,1987,3,483,KRI,OTM,C
970,KRI,13785000,1987,4,483,KRI,OTM,C
971,KRI,36265000,1987,5,483,KRI,OTM,C
972,KRI,30929000,1987,6,483,KRI,OTM,C
973,KRI,23868000,1987,7,483,KRI,OTM,C
974,KRI,8502000,1986,8,483,KRI,OTM,C
975,KRI,3675000,1986,9,483,KRI,OTM,C
976,KRI,5262000,1986,10,483,KRI,OTM,C
977,KRI,747000,1986,11,483,KRI,OTM,C
978,KRI,5448000,1987,2,483,KRI,OTM,C
979,KRI,6192000,1987,3,483,KRI,OTM,C
980,KRI,1823000,1987,4,483,KRI,OTM,C
981,KRI,28055000,1987,5,483,KRI,OTM,C
982,KRI,35951000,1987,6,483,KRI,OTM,C
983,KRI,21488000,1987,7,483,KRI,OTM,C
984,ANI,937000,1986,8,483,MZZ,OTM,C
984,LXX,100000,1986,8,483,MZZ,OTM,C
985,ANI,1652000,1986,9,483,MZZ,OTM,C
985,LXX,1000000,1986,9,483,MZZ,OTM,C
985,TOP,11000,1986,9,483,MZZ,OTM,C
986,ANI,10000,1986,10,483,MZZ,OTM,C
986,NOG,13000,1986,10,483,MZZ,OTM,C
986,NOR,5000,1986,10,483,MZZ,OTM,C
986,NOS,12000,1986,10,483,MZZ,OTM,C
986,TOP,99000,1986,10,483,MZZ,OTM,C
987,ANI,292000,1986,11,483,MZZ,OTM,C
987,NOG,604000,1986,11,483,MZZ,OTM,C
987,NOS,38000,1986,11,483,MZZ,OTM,C
987,TOP,108000,1986,11,483,MZZ,OTM,C
988,ANI,69000,1986,12,483,MZZ,OTM,C
988,NOG,160000,1986,12,483,MZZ,OTM,C
988,NOR,7000,1986,12,483,MZZ,OTM,C
988,NOS,54000,1986,12,483,MZZ,OTM,C
988,TOP,99000,1986,12,483,MZZ,OTM,C
989,ANI,361000,1987,1,483,MZZ,OTM,C
989,NOG,100000,1987,1,483,MZZ,OTM,C
989,NOS,2000,1987,1,483,MZZ,OTM,C
989,NOT,99000,1987,1,483,MZZ,OTM,C
989,TOP,20000,1987,1,483,MZZ,OTM,C
992,MZZ,9000,1987,2,584,MZZ,OT,S
992,WIC,108000,1987,2,584,MZZ,OT,S
993,MZZ,8000,1987,3,584,MZZ,OT,S
993,WIC,701000,1987,3,584,MZZ,OT,S
994,MZZ,5000,1987,4,584,MZZ,OT,S
994,WIC,290000,1987,4,584,MZZ,OT,S
995,KRI,5285000,1987,2,584,KRI,OTM,C
996,KRI,6543000,1987,3,584,KRI,OTM,C
997,KRI,6725000,1987,4,584,KRI,OTM,C
998,KRI,7030000,1987,5,584,KRI,OTM,C
999,ANI,4000,1986,11,585,MZZ,OTB,C
999,NOR,27000,1986,11,585,MZZ,OTB,C
999,TOP,1178000,1986,11,585,MZZ,OTB,C
1000,ANI,1982000,1986,12,585,MZZ,OTB,C
1000,NOR,41000,1986,12,585,MZZ,OTB,C
1000,TOP,792000,1986,12,585,MZZ,OTB,C
1001,ANI,519000,1987,1,585,MZZ,OTB,C
1001,NOR,384000,1987,1,585,MZZ,OTB,C
1001,NOS,1527000,1987,1,585,MZZ,OTB,C
1001,TOP,530000,1987,1,585,MZZ,OTB,C
1002,ANI,2000,1987,2,585,MZZ,OTB,C
1002,NOR,19000,1987,2,585,MZZ,OTB,C
1002,NOS,96000,1987,2,585,MZZ,OTB,C
1002,TOP,215000,1987,2,585,MZZ,OTB,C
1003,ANI,2000,1987,3,585,MZZ,OTB,C
1003,NOR,4000,1987,3,585,MZZ,OTB,C
1003,NOS,1000,1987,3,585,MZZ,OTB,C
1004,ANI,38000,1987,4,585,MZZ,OTB,C
1004,NOR,3000,1987,4,585,MZZ,OTB,C
1004,NOS,11000,1987,4,585,MZZ,OTB,C
1004,TOP,21000,1987,4,585,MZZ,OTB,C
1005,KRI,58000,1987,4,881,KRI,OTM,C
1006,KRI,199000,1987,5,881,KRI,OTM,C
1007,KRI,31000,1987,2,883,KRI,OTM,C
1008,ANI,27000,1988,2,482,NOG,OTB,C
1008,NOG,135000,1988,2,482,NOG,OTB,C
1009,ANI,198000,1988,3,482,NOG,OTB,C
1009,NOG,425000,1988,3,482,NOG,OTB,C
1010,ANI,33000,1988,4,482,NOG,OTB,C
1010,NOG,101000,1988,4,482,NOG,OTB,C
1011,NOG,93000,1988,2,482,NOG,OTB,C
1012,ANI,163000,1988,3,482,NOG,OTB,C
1012,NOG,1455000,1988,3,482,NOG,OTB,C
1013,ANI,595000,1988,4,482,NOG,OTB,C
