stockid,tsn,scientificname,commonname,areaid,stocklong,region,inmyersdb,myersstockid,OHI_rgn,OHI_name,FAO,check
SWORDNATL,172482,Xiphias gladius,Swordfish,multinational-ICCAT-NATL,Swordfish North Atlantic,Atlantic Ocean,1,SWORDNA,263,"Atlantic, Western-Central",31,
SWORDNATL,172482,Xiphias gladius,Swordfish,multinational-ICCAT-NATL,Swordfish North Atlantic,Atlantic Ocean,1,SWORDNA,264,"Atlantic, Eastern Central",34,
SWORDNATL,172482,Xiphias gladius,Swordfish,multinational-ICCAT-NATL,Swordfish North Atlantic,Atlantic Ocean,1,SWORDNA,262,"Atlantic, Northeast",27,
SWORDSATL,172482,Xiphias gladius,Swordfish,multinational-ICCAT-SATL,Swordfish South Atlantic,Atlantic Ocean,1,SWORDSA,266,"Atlantic, Southwest",41,
SWORDSATL,172482,Xiphias gladius,Swordfish,multinational-ICCAT-SATL,Swordfish South Atlantic,Atlantic Ocean,1,SWORDSA,267,"Atlantic, Southeast",47,
SWORDIO,172482,Xiphias gladius,swordfish,multinational-IOTC-IO,Swordfish Indian Ocean,Indian Ocean,0,,NA,NA,57,
SWORDIO,172482,Xiphias gladius,swordfish,multinational-IOTC-IO,Swordfish Indian Ocean,Indian Ocean,0,,NA,NA,51,
SWORDNPAC,172482,Xiphias gladius,swordfish,Multinational-ISC-NPAC,Swordfish North Pacific,Pacific Ocean,0,,NA,NA,67,
STMARLINWCNPAC,768127,Kajikia audax,striped marlin,Multinational-ISC-WCNPAC,Striped marlin Western and Central North Pacific,Pacific Ocean,0,,NA,NA,77,
STMARLINWCNPAC,768127,Kajikia audax,striped marlin,Multinational-ISC-WCNPAC,Striped marlin Western and Central North Pacific,Pacific Ocean,0,,NA,NA,67,
GHAL01ABCDEF,172930,Reinhardtius hippoglossoides,Greenland halibut,multinational-NAFO-01ABCDEF,Greenland halibut NAFO 01ABCDEF,European Union,0,NA,145,Greenland,21,
GHAL01ABCDEF,172930,Reinhardtius hippoglossoides,Greenland halibut,multinational-NAFO-01ABCDEF,Greenland halibut NAFO 01ABCDEF,European Union,0,NA,218,Canada,21,
REDFISHSPP1,166705,Sebastes spp,Redfish species,multinational-NAFO-1,Redfish species NAFO 1,European Union,0,NA,145,Greenland,21,
GHAL23KLMNO,172930,Reinhardtius hippoglossoides,Greenland halibut,multinational-NAFO-23KLMNO,Greenland halibut NAFO 23KLMNO,Canada East Coast,1,GHALNAFO23,218,Canada,21,
REDFISHSPP3LN,166705,Sebastes spp,Redfish species,multinational-NAFO-3LN,Redfish species NAFO 3LN,Canada East Coast,0,NA,218,Canada,21,
AMPL3LNO,172877,Hippoglossoides platessoides,American Plaice,multinational-NAFO-3LNO,American Plaice NAFO-3LNO,Canada East Coast,1,AMPL3LNO,218,Canada,21,
YELL3LNO,172909,Limanda ferruginea,Yellowtail Flounder,multinational-NAFO-3LNO,Yellowtail Flounder NAFO 3LNO,Canada East Coast,1,YELL3LNO,218,Canada,21,
AMPL3M,172877,Hippoglossoides platessoides,American Plaice,multinational-NAFO-3M,American Plaice NAFO-3M,Canada East Coast,1,AMPL3M,218,Canada,21,
COD3M,164712,Gadus morhua,Atlantic cod,multinational-NAFO-3M,Atlantic cod NAFO 3M,Canada East Coast,1,COD3M,218,Canada,21,
COD3M,164712,Gadus morhua,Atlantic cod,multinational-NAFO-3M,Atlantic cod NAFO 3M,Canada East Coast,1,COD3M,219,Saint Pierre and Miquelon,21,
REDFISHSPP3M,166705,Sebastes spp,Redfish species,multinational-NAFO-3M,Redfish species NAFO 3M,Canada East Coast,1,RED3M,218,Canada,21,
REDFISHSPP3M,166705,Sebastes spp,Redfish species,multinational-NAFO-3M,Redfish species NAFO 3M,Canada East Coast,1,RED3M,219,Saint Pierre and Miquelon,21,
COD3NO,164712,Gadus morhua,Atlantic cod,multinational-NAFO-3NO,Atlantic cod NAFO 3NO,Canada East Coast,1,COD3NO,218,Canada,21,
COD3NO,164712,Gadus morhua,Atlantic cod,multinational-NAFO-3NO,Atlantic cod NAFO 3NO,Canada East Coast,1,COD3NO,219,Saint Pierre and Miquelon,21,
AFLONCH,166156,Beryx splendens,Alfonsino,multinational-SPRFMO-CH,Alfonsino Chile,South America,0,NA,224,Chile,87,
BSQLOBSTERCH,-992,Cervimunida Johni,Blue squat lobster,multinational-SPRFMO-CH,Blue Squat Lobster Chilean,South America,0,NA,224,Chile,87,"called ""yellow squat lobster"" i think https://www.msc.org/newsroom/news/chile-squat-lobsters-and-nylon-shrimp-fishery-enters-msc-full-assessment-process"
BWHITCH,164774,Micromesistius poutassou,blue whiting,multinational-SPRFMO-CH,Blue Whiting Chile,South America,0,,224,Chile,87,?Micromesistius australis
CHTRACCH,168597,Trachurus murphyi,Chilean jack mackerel,multinational-SPRFMO-CH,Chilean jack mackerel Chilean EEZ and offshore,South America,0,,224,Chile,87,
CHTRACCH,168597,Trachurus murphyi,Chilean jack mackerel,multinational-SPRFMO-CH,Chilean jack mackerel Chilean EEZ and offshore,South America,0,,NA,NA,87,
HMACKCH,168588,Trachurus trachurus,Horse mackerel,multinational-SPRFMO-CH,Horse Mackerel Chile,South America,0,NA,224,Chile,87,
NSHRIMPCH,97075,Heterocarpus reedi,Nylon shrimp,multinational-SPRFMO-CH,Nylon Shrimp Chile,South America,0,NA,224,Chile,87,
OROUGHYCH,166139,Hoplostethus atlanticus,Orange roughy,multinational-SPRFMO-CH,Orange Rough Chile,South America,0,NA,224,Chile,87,
PATGRENADIERCH,550662,Macruronus magellanicus,hoki or grenadier,multinational-SPRFMO-CH,Patagonian grenadier Chile,South America,0,,224,Chile,87,
PCEELCH,165000,Genypterus blacodes,Pink cusk-eel ,multinational-SPRFMO-CH,Pink Cusk-eel Chile,South America,0,NA,224,Chile,87,
PTOOTHFISHCH,642807,Dissostichus eleginoides,Patagonian toothfish,multinational-SPRFMO-CH,Patagonian Toothfish Chile,South America,0,NA,224,Chile,87,
SBREAMCH,168307,Epigonus crassicaudus,Deepwater cardinalfish,multinational-SPRFMO-CH,Deepwater Cardinalfish Chile,South America,0,NA,224,Chile,87,
SOUTHHAKECH,164797,Merluccius australis,southern hake,multinational-SPRFMO-CH,South Hake Chile,South America,0,,224,Chile,87,
SPHAKECH,164799,Merluccius gayi,south pacific hake,multinational-SPRFMO-CH,South Pacific Hake Chile,South America,0,,224,Chile,87,
SSARDCH,-994,Sprattus fuengensis,Southern sardine,multinational-SPRFMO-CH,Southern Sardine Chile,South America,0,NA,224,Chile,87,
YNOSESKACH,-991,Zearaja chilensis,Yellownose skate,multinational-SPRFMO-CH,Yellownose Skate Chile,South America,0,NA,224,Chile,87,
PANCHNCH,551340,Engraulis ringens,Peruvian anchoveta,multinational-SPRFMO-NCH,Peruvian Anchoveta North Chile,South America,0,NA,224,Chile,87,
PANCHSCH,551340,Engraulis ringens,Peruvian anchoveta,multinational-SPRFMO-SCH,Peruvian Anchoveta South Chile,South America,0,NA,224,Chile,87,
RSQLOBSTERCH,-993,Pleuroncodes monodon,Red squat lobster,multinational-SPRFMO-V-VIII,Red Squat Lobster Chile Region V-VIII,South America,0,NA,224,Chile,87,
CHERRCHVX,615818,Clupea bentincki,Chilean herring,multinational-SPRFMO-V-X,Chilean Herring Chile Region V-X,South America,0,NA,224,Chile,87,
PANCHCHVX,551340,Engraulis ringens,Peruvian anchoveta,multinational-SPRFMO-V-X,Peruvian Anchoveta Chile Region V-X,South America,0,NA,224,Chile,87,
WHITBLACK,164758,Merlangius merlangus,Whiting,multinational-STECF-BLACK,Whiting Black Sea,European Union,0,NA,,,37,
SFMAKONWPAC,159924,Isurus oxyrinchus,Shortfin mako,multinational-UNKNOWN-NWPAC,Shortfin mako Nothwest Pacific Ocean,Pacific Ocean,0,,NA,NA,61,
BIGEYECWPAC,172428,Thunnus obesus,bigeye tuna,multinational-WCPFC-CWPAC,Bigeye tuna Central Western Pacific,Pacific Ocean,0,,NA,NA,71,
SKJCWPAC,172401,Katsuwonus pelamis,Skipjack tuna,multinational-WCPFC-CWPAC,Skipjack tuna Central Western Pacific,Pacific Ocean,0,NA,NA,NA,71,
YFINCWPAC,172423,Thunnus albacares,Yellowfin tuna,multinational-WCPFC-CWPAC,Yellowfin tuna Central Western Pacific,Pacific Ocean,0,NA,NA,NA,71,
ALBASPAC,172419,Thunnus alalunga,Albacore tuna,multinational-WCPFC-SPAC,Albacore tuna South Pacific Ocean,Pacific Ocean,1,ALBASPAC,NA,NA,87,
ALBASPAC,172419,Thunnus alalunga,Albacore tuna,multinational-WCPFC-SPAC,Albacore tuna South Pacific Ocean,Pacific Ocean,1,ALBASPAC,NA,NA,77,
ALBASPAC,172419,Thunnus alalunga,Albacore tuna,multinational-WCPFC-SPAC,Albacore tuna South Pacific Ocean,Pacific Ocean,1,ALBASPAC,NA,NA,81,
ALBASPAC,172419,Thunnus alalunga,Albacore tuna,multinational-WCPFC-SPAC,Albacore tuna South Pacific Ocean,Pacific Ocean,1,ALBASPAC,NA,NA,71,
BIGEYEWPO,172428,Thunnus obesus,Bigeye tuna,multinational-WCPFC-WPO,Bigeye tuna Western Pacific Ocean,Pacific Ocean,0,NA,NA,NA,71,
BIGEYEWPO,172428,Thunnus obesus,Bigeye tuna,multinational-WCPFC-WPO,Bigeye tuna Western Pacific Ocean,Pacific Ocean,0,NA,NA,NA,61,
BIGEYEWPO,172428,Thunnus obesus,Bigeye tuna,multinational-WCPFC-WPO,Bigeye tuna Western Pacific Ocean,Pacific Ocean,0,NA,NA,NA,81,
STMARLINSWPO,768127,Kajikia audax,Striped marlin,multinational-WCPFC-WPO,Striped marlin Southwestern Pacific Ocean,Pacific Ocean,0,NULL,NA,NA,81,
NZSNAPNZ8,169231,Chrysophrys auratus,New Zealand snapper,New Zealand-MFish-8,New Zealand snapper New Zealand Area 8,New Zealand,0,,162,New Zealand,81,
SCMPBP,552935,Metanephrops challengeri,Scampi,New Zealand-MFish-BOP,Scampi Bay of Plenty,New Zealand,0,,162,New Zealand,81,
SMOOTHOREOBP,625280,Pseudocyttus maculatus,Smooth oreo,New Zealand-MFish-BP,Smooth Oreo Bounty Plateau,New Zealand,0,,162,New Zealand,81,
SBWHITACIR,164775,Micromesistius australis,Southern blue whiting,New Zealand-MFish-CIR,Southern blue whiting Campbell Island Rise,New Zealand,0,,162,New Zealand,81,
OROUGHYCR,166139,Hoplostethus atlanticus,orange roughy,New Zealand-MFish-CR,Orange Roughy Chatham Rise,New Zealand,0,,162,New Zealand,81,
SMOOTHOREOCR,625280,Pseudocyttus maculatus,Smooth oreo,New Zealand-MFish-CR,Smooth oreo Chatham Rise,New Zealand,0,,162,New Zealand,81,
SOUTHHAKECR,164797,Merluccius australis,Southern hake,New Zealand-MFish-CR,Southern hake Chatham Rise,New Zealand,0,,162,New Zealand,81,
RROCKLOBSTERCRA1,660225,Jasus edwardsii,Red rock lobster,New Zealand-MFish-CRA1,Red rock lobster New Zealand area CRA1,New Zealand,0,,162,New Zealand,81,
RROCKLOBSTERCRA2,660225,Jasus edwardsii,Red rock lobster,New Zealand-MFish-CRA2,Red rock lobster New Zealand area CRA2,New Zealand,0,,162,New Zealand,81,
RROCKLOBSTERCRA3,660225,Jasus edwardsii,Red rock lobster,New Zealand-MFish-CRA3,Red rock lobster New Zealand area CRA3,New Zealand,0,,162,New Zealand,81,
RROCKLOBSTERCRA4,660225,Jasus edwardsii,Red rock lobster,New Zealand-MFish-CRA4,Red rock lobster New Zealand area CRA4,New Zealand,0,,162,New Zealand,81,
RROCKLOBSTERCRA5,660225,Jasus edwardsii,Red rock lobster,New Zealand-MFish-CRA5,Red rock lobster New Zealand area CRA5,New Zealand,0,,162,New Zealand,81,
RROCKLOBSTERCRA7,660225,Jasus edwardsii,Red rock lobster,New Zealand-MFish-CRA7,Red rock lobster New Zealand area CRA7,New Zealand,0,,162,New Zealand,81,
RROCKLOBSTERCRA8,660225,Jasus edwardsii,Red rock lobster,New Zealand-MFish-CRA8,Red rock lobster New Zealand area CRA8,New Zealand,0,,162,New Zealand,81,
BKCDLFENI,168298,Epigonus telescopus,Black cardinalfish,New Zealand-MFish-ENI,Black cardinalfish East coast of North Island,New Zealand,0,,162,New Zealand,81,
HOKIENZ,623193,Macruronus novaezelandiae,Hoki,New Zealand-MFish-ENZ,Hoki Eastern New Zealand,New Zealand,0,NA,162,New Zealand,81,
SMOOTHOREOEPR,625280,Pseudocyttus maculatus,Smooth oreo,New Zealand-MFish-EPR,Smooth Oreo East Pukaki Rise,New Zealand,0,,162,New Zealand,81,
NZLINGLIN3-4,165000,Genypterus blacodes,Ling,New Zealand-MFish-LIN3-4,New Zealand ling New Zealand Areas LIN 3 and 4,New Zealand,0,,162,New Zealand,81,
NZLINGLIN5-6,165000,Genypterus blacodes,Ling,New Zealand-MFish-LIN5-6,New Zealand ling New Zealand Areas LIN 5 and 6,New Zealand,0,,162,New Zealand,81,
NZLINGLIN6b,165000,Genypterus blacodes,Ling,New Zealand-MFish-LIN6b,New Zealand ling New Zealand Area LIN 6b,New Zealand,0,,162,New Zealand,81,
NZLINGLIN72,165000,Genypterus blacodes,Ling,New Zealand-MFish-LIN72,New Zealand ling New Zealand Area LIN 72,New Zealand,0,,162,New Zealand,81,
NZLINGLIN7WC,165000,Genypterus blacodes,Ling,New Zealand-MFish-LIN7WC-WCSI,New Zealand ling New Zealand Area LIN 7WC - WCSI,New Zealand,0,,162,New Zealand,81,
PAUANPAU5A,-996,Haliotis iris,black foot paua,New Zealand-MFish-NPAU5A,Black Foot Paua NZ North PAUA5A,New Zealand,0,,162,New Zealand,81,
AUSSALMONNZ,168827,Arripis trutta,Australian salmon,New Zealand-MFish-NZ,Australian salmon New Zealand,New Zealand,0,,162,New Zealand,81,
BNSNZ,172514,Hyperoglyphe antarctica,Bluenose,New Zealand-MFish-NZ,Bluenose New Zealand,New Zealand,0,,162,New Zealand,81,
GEMFISHNZ,550883,Rexea solandri,common gemfish,New Zealand-MFish-NZ,common gemfish New Zealand,New Zealand,0,,162,New Zealand,81,
OROUGHYNZMEC,166139,Hoplostethus atlanticus,Orange roughy,New Zealand-MFish-NZMEC,Orange roughy New Zealand Mid East Coast,New Zealand,0,,162,New Zealand,81,
PAUAPAU5B,-997,Haliotis iris,New Zealand abalone species,New Zealand-MFish-PAU5B,New Zealand abalone species New Zealand Area PAU 5B,New Zealand,0,,162,New Zealand,81,
PAUAPAU5D,-997,Haliotis iris,New Zealand abalone species,New Zealand-MFish-PAU5D,New Zealand abalone species New Zealand Area PAU 5D,New Zealand,0,,162,New Zealand,81,
PAUAPAU7,-997,Haliotis iris,New Zealand abalone species,New Zealand-MFish-PAU7,New Zealand abalone species New Zealand Area PAU 7,New Zealand,0,,162,New Zealand,81,
BLACKOREOPR,625296,Allocyttus niger,Black oreo,New Zealand-MFish-PR,Black Oreo Pukaki Rise,New Zealand,0,,162,New Zealand,81,
SOUTHHAKESA,164797,Merluccius australis,Southern hake,New Zealand-MFish-SA,Southern hake Sub-Antarctic,New Zealand,0,,162,New Zealand,81,
TARAKNZ,170262,Nemadactylus macropterus,Tarakihi,New Zealand-MFish-SA,Tarakihi New Zealand,New Zealand,0,,162,New Zealand,81,
SMOOTHOREOSLD,625280,Pseudocyttus maculatus,Smooth oreo,New Zealand-MFish-SLD,Smooth Oreo Southland,New Zealand,0,,162,New Zealand,81,
PAUASPAU5A,-996,Haliotis iris,black foot paua,New Zealand-MFish-SPAU5A,Black Foot Paua NZ South PAUA5A,New Zealand,0,,162,New Zealand,81,
GSTRGZRSTA7,171064,Kathetostoma giganteum,Giant stargazer,New Zealand-MFish-STA7,Giant stargazer NZ Area STA7,New Zealand,0,,162,New Zealand,81,
TREVALLYTRE7,168641,Pseudocaranx dentex,Trevally,New Zealand-MFish-TRE7,Trevally New Zealand Areas TRE 7,New Zealand,0,,162,New Zealand,81,
BLACKOREOWECR,625296,Allocyttus niger,Black oreo,New Zealand-MFish-WECR,Black oreo West end of Chatham Rise,New Zealand,0,,162,New Zealand,81,
SMOOTHOREOWECR,625280,Pseudocyttus maculatus,Smooth oreo,New Zealand-MFish-WECR,Smooth oreo West end of Chatham Rise,New Zealand,0,,162,New Zealand,81,
SCMPWHB,552935,Metanephrops challengeri,Scampi,New Zealand-MFish-WHB,Scampi Wairapa/Hawke Bay,New Zealand,0,,162,New Zealand,81,
HOKIWNZ,623193,Macruronus novaezelandiae,Hoki,New Zealand-MFish-WNZ,Hoki Western New Zealand,New Zealand,0,NA,162,New Zealand,81,
PANCHPERUNC,551340,Engraulis ringens,Peruvian anchoveta,Peru-IMARPE-NC,Peruvian anchoveta North-Central Peru,South America,1,PANCHNCS,,Peru,87,
WPOLLNAVAR,164722,Theragra chalcogramma,Walleye pollock,Russia-RFFA-NAVAR,Walleye Pollock Navarinsky,Russia Japan,0,,,Russia,61,
WPOLLNSO,164722,Theragra chalcogramma,Walleye pollock,Russia-RFFA-NSO,Walleye pollock Northern Sea of Okhotsk,Russia Japan,0,,,Russia,61,
WPOLLWBS,164722,Theragra chalcogramma,Walleye pollock,Russia-RFFA-WBS,Walleye pollock Western Bering Sea,Russia Japan,0,,,Russia,61,
CRLOBSTERSA12,552953,Jasus lalandii,South African west coast rock lobster,South Africa-DETMCM-1-2,West coast rock lobster South Africa Areas 1-2,South Africa,0,,102,South Africa,47,
CRLOBSTERSA34,552953,Jasus lalandii,South African west coast rock lobster,South Africa-DETMCM-3-4,West coast rock lobster South Africa Areas 3-4,South Africa,0,,102,South Africa,47,
CRLOBSTERSA56,552953,Jasus lalandii,South African west coast rock lobster,South Africa-DETMCM-5-6,West coast rock lobster South Africa Areas 5-6,South Africa,0,,102,South Africa,47,
CRLOBSTERSA7,552953,Jasus lalandii,South African west coast rock lobster,South Africa-DETMCM-7,West coast rock lobster South Africa Area 7,South Africa,0,,102,South Africa,47,
CRLOBSTERSA8,552953,Jasus lalandii,South African west coast rock lobster,South Africa-DETMCM-8,West coast rock lobster South Africa Area 8,South Africa,0,,102,South Africa,47,
PTOOTHFISHPEI,642807,Dissostichus eleginoides,Patagonian toothfish,South Africa-DETMCM-PEI,Patagonian toothfish South Africa Subantarctic Prince Edward Islands,South Africa,0,,102,South Africa,47,
CHAKESA,164798,Merluccius capensis,Shallow-water cape hake,South Africa-DETMCM-SA,Shallow-water cape hake South Africa,South Africa,0,,102,South Africa,47,
DEEPCHAKESA,164796,Merluccius paradoxus,Deep-water cape hake,South Africa-DETMCM-SA,Deep-water cape hake South Africa,South Africa,0,,102,South Africa,47,
KINGKLIPSA,165001,Genypterus capensis,Kingklip,South Africa-DETMCM-SA,Kingklip South Africa,South Africa,0,,102,South Africa,47,
SAABALONESA,-995,Haliotis midae,South African abalone,South Africa-DETMCM-SA,Abalone South Africa,South Africa,0,,102,South Africa,47,
SARDSA,161729,Sardinops sagax,Sardine,South Africa-DETMCM-SA,Sardine South Africa,South Africa,1,SAPILCH,102,South Africa,47,
CTRACSA,168598,Trachurus capensis,Cape horse mackerel,South Africa-DETMCM-SASC,Cape horse mackerel South Africa South coast,South Africa,1,SAHMACK,102,South Africa,47,range unknown
SSLOBSTERSASC,552965,Palinurus gilchristi,Southern spiny lobster,South Africa-DETMCM-SASC,Southern spiny lobster South Africa South coast,South Africa,0,NA,102,South Africa,47,
CODGOM,164712,Gadus morhua,Atlantic cod,USA-NMFS-5Y,Atlantic cod Gulf of Maine,US East Coast,0,NA,163,United States,21,
HAD5Y,164744,Melanogrammus aeglefinus,Haddock,USA-NMFS-5Y,Haddock NAFO-5Y,US East Coast,1,HAD5Y,163,United States,21,
LOBSTERGOM,97314,Homarus americanus,American lobster,USA-NMFS-5Y,American lobster Gulf of Maine,US East Coast,0,,163,United States,21,
PANDALGOM,96967,Pandalus borealis,Northern shrimp,USA-NMFS-5Y,Northern shrimp Gulf of Maine,US East Coast,0,,163,United States,21,
WINFLOUND5Y,172905,Pseudopleuronectes americanus,Winter Flounder,USA-NMFS-5Y,Winter Flounder NAFO-5Y,US East Coast,0,NA,163,United States,21,
WITFLOUN5Y,172873,Glyptocephalus cynoglossus,Witch Flounder,USA-NMFS-5Y,Witch Flounder NAFO-5Y,US East Coast,0,NA,163,United States,21,
BUTTERGOMCHATT,172567,Peprilus triacanthus,Atlantic butterfish,USA-NMFS-5YCHATT,Atlantic butterfish Gulf of Maine / Cape Hatteras,US East Coast,1,BUTTER56,163,United States,21,
LSKAT5YCHATT,564130,Leucoraja erinacea,Little skate,USA-NMFS-5YCHATT,Little skate Gulf of Maine / Cape Hatteras,US East Coast,0,,163,United States,21,
STRIPEDBASSGOMCHATT,167680,Morone saxatilis,Striped bass,USA-NMFS-5YCHATT,Striped bass Gulf of Maine / Cape Hatteras,US East Coast,1,STRIPEDBASSUSA,163,United States,21,
WSKAT5YCHATT,564145,Leucoraja ocellata,Winter skate,USA-NMFS-5YCHATT,Winter skate Gulf of Maine / Cape Hatteras,US East Coast,0,,163,United States,21,
ACADREDGOMGB,166774,Sebastes fasciatus,Acadian redfish,USA-NMFS-5YZ,Acadian redfish Gulf of Maine / Georges Bank,US East Coast,0,NA,163,United States,21,
AMPL5YZ,172877,Hippoglossoides platessoides,American Plaice,USA-NMFS-5YZ,American Plaice NAFO-5YZ,US East Coast,1,AMPL5YZ,163,United States,21,
ATHAL5YZ,172933,Hippoglossus hippoglossus,Atlantic Halibut,USA-NMFS-5YZ,Atlantic Halibut NAFO-5YZ,US East Coast,0,NA,163,United States,21,
POLL5YZ,164727,Pollachius virens,Pollock,USA-NMFS-5YZ,Pollock NAFO-5YZ,US East Coast,0,NA,163,United States,21,
SHAKEGOMNGB,164791,Merluccius bilinearis,Silver Hake,USA-NMFS-5YZ,Silver hake Gulf of Maine / Northern Georges Bank,US East Coast,0,NA,163,United States,21,
WHAKEGBGOM,164732,Urophycis tenuis,White hake,USA-NMFS-5YZ,White hake Georges Bank / Gulf of Maine,US East Coast,0,NA,163,United States,21,
WINDOWGOMGB,172746,Scophthalmus aquosus,Windowpane,USA-NMFS-5YZ,Windowpane flounder - Gulf of Maine / Georges Bank,US East Coast,0,NA,163,United States,21,
BSKAT5YZSNE,564139,Dipturus laevis,Barndoor skate,USA-NMFS-5YZSNE,Barndoor skate Gulf of Marine / Georges Bank-Southern New England,US East Coast,0,,163,United States,21,
SSKAT5YZSNE,564151,Malacoraja senta,Smooth skate,USA-NMFS-5YZSNE,Smooth skate Gulf of Marine / Georges Bank-Southern New England,US East Coast,0,,163,United States,21,
TSKAT5YZSNE,564149,Amblyraja radiata,Thorny skate,USA-NMFS-5YZSNE,Thorny skate Gulf of Marine / Georges Bank-Southern New England,US East Coast,0,,163,United States,21,
CODGB,164712,Gadus morhua,Atlantic cod,USA-NMFS-5Z,Atlantic cod Georges Bank,US East Coast,1,COD5Z,163,United States,21,
HADGB,164744,Melanogrammus aeglefinus,Haddock,USA-NMFS-5Z,Haddock Georges Bank,US East Coast,1,HAD5Z,163,United States,21,
LOBSTERGB,97314,Homarus americanus,American lobster,USA-NMFS-5Z,American lobster Georges Bank,US East Coast,0,,163,United States,21,
WINFLOUN5Z,172905,Pseudopleuronectes americanus,Winter Flounder,USA-NMFS-5Z,Winter Flounder NAFO-5Z,US East Coast,0,NA,163,United States,21,
YELLGB,172909,Limanda ferruginea,Yellowtail flounder,USA-NMFS-5Z,Yellowtail flounder Georges Bank,US East Coast,1,YELL5Z,163,United States,21,
SCALL5ZMAB,79718,Placopecten magellanicus,Sea scallop,USA-NMFS-5ZMAB,Sea scallop Georges Bank and Mid-Atlantic Bight,US East Coast,0,NA,163,United States,21,
WPOLLAI,164722,Theragra chalcogramma,Walleye pollock,USA-NMFS-AI,Walleye pollock Aleutian Islands,US Alaska,0,NA,163,United States,21,
BHEADSHARATL,160502,Sphyrna tiburo,Bonnethead shark,USA-NMFS-ATL,Bonnethead shark Atlantic,Atlantic Ocean,0,NA,163,United States,67,
BNOSESHARATL,160304,Carcharhinus acronotus,Blacknose shark,USA-NMFS-ATL,Blacknose shark Atlantic,Atlantic Ocean,0,NA,163,United States,31,
BTIPSHARATL,160318,Carcharhinus limbatus,Blacktip shark,USA-NMFS-ATL,Blacktip shark Atlantic,Atlantic Ocean,0,NA,163,United States,21,
BTIPSHARATL,160318,Carcharhinus limbatus,Blacktip shark,USA-NMFS-ATL,Blacktip shark Atlantic,Atlantic Ocean,0,NA,218,Canada,21,
FTOOTHSHARATL,160409,Carcharhinus isodon,Finetooth shark,USA-NMFS-ATL,Finetooth shark Atlantic,Atlantic Ocean,0,NA,163,United States,31,
FTOOTHSHARATL,160409,Carcharhinus isodon,Finetooth shark,USA-NMFS-ATL,Finetooth shark Atlantic,Atlantic Ocean,0,NA,135,Mexico,31,
FTOOTHSHARATL,160409,Carcharhinus isodon,Finetooth shark,USA-NMFS-ATL,Finetooth shark Atlantic,Atlantic Ocean,0,NA,112,Cuba,31,
MENATLAN,161732,Brevoortia tyrannus,Atlantic menhaden,USA-NMFS-ATL,Atlantic menhaden Atlantic,US East Coast,1,MENATLAN,163,United States,21,
MENATLAN,161732,Brevoortia tyrannus,Atlantic menhaden,USA-NMFS-ATL,Atlantic menhaden Atlantic,US East Coast,1,MENATLAN,163,United States,31,
SBARSHARATL,160289,Carcharhinus plumbeus,Sandbar shark,USA-NMFS-ATL,Sandbar shark Atlantic,Atlantic Ocean,0,NA,163,United States,21,
SBARSHARATL,160289,Carcharhinus plumbeus,Sandbar shark,USA-NMFS-ATL,Sandbar shark Atlantic,Atlantic Ocean,0,NA,163,United States,31,
SNOSESHARATL,160200,Rhizoprionodon terraenovae,Atlantic sharpnose shark,USA-NMFS-ATL,Atlantic sharpnose shark Atlantic,Atlantic Ocean,0,NA,163,United States,21,
SNOSESHARATL,160200,Rhizoprionodon terraenovae,Atlantic sharpnose shark,USA-NMFS-ATL,Atlantic sharpnose shark Atlantic,Atlantic Ocean,0,NA,163,United States,31,
BLUEFISHATLC,168559,Pomatomus saltatrix,Bluefish,USA-NMFS-ATLC,Bluefish Atlantic Coast,US East Coast,0,NA,163,United States,21,
BLUEFISHATLC,168559,Pomatomus saltatrix,Bluefish,USA-NMFS-ATLC,Bluefish Atlantic Coast,US East Coast,0,NA,163,United States,31,
LISQUIDATLC,82372,Loligo pealeii,Longfin inshore squid,USA-NMFS-ATLC,Longfin inshore squid Atlantic Coast,US Southeast/Gulf,0,NA,163,United States,21,
LISQUIDATLC,82372,Loligo pealeii,Longfin inshore squid,USA-NMFS-ATLC,Longfin inshore squid Atlantic Coast,US Southeast/Gulf,0,NA,163,United States,31,
QUAHATLC,81343,Arctica islandica,Ocean quahog,USA-NMFS-ATLC,Ocean quahog Atlantic Coast,US East Coast,0,NA,163,United States,21,
QUAHATLC,81343,Arctica islandica,Ocean quahog,USA-NMFS-ATLC,Ocean quahog Atlantic Coast,US East Coast,0,NA,163,United States,31,
SDOGATLC,160617,Squalus acanthias,Spiny dogfish,USA-NMFS-ATLC,Spiny dogfish Atlantic Coast,US East Coast,1,SDOGNWATL,163,United States,21,
SDOGATLC,160617,Squalus acanthias,Spiny dogfish,USA-NMFS-ATLC,Spiny dogfish Atlantic Coast,US East Coast,1,SDOGNWATL,163,United States,31,
WEAKFISHATLC,169241,Cynoscion regalis,Weakfish,USA-NMFS-ATLC,Weakfish Atlantic Coast,US East Coast,0,,163,United States,21,
WEAKFISHATLC,169241,Cynoscion regalis,Weakfish,USA-NMFS-ATLC,Weakfish Atlantic Coast,US East Coast,0,,163,United States,31,
RKCRABBB,97935,Paralithodes camtschaticus,Red king crab,USA-NMFS-BB,Red king crab Bristol Bay,US Alaska,1,RKCRABBRIS,163,United States,67,
SNOWCRABBS,98428,Chionoecetes opilio,Snow crab,USA-NMFS-BS,Snow crab Bering Sea,US Alaska,0,NA,163,United States,67,
