loiczid,rgn_id,rgn_name,mean_risk,n_spp
95667,210,Japan,0.04024767801857586,323
95668,210,Japan,0.041269841269841276,315
95669,210,Japan,0.040776699029126215,309
95670,210,Japan,0.04186046511627907,301
95671,210,Japan,0.041721854304635764,302
95672,210,Japan,0.04256756756756756,296
95673,210,Japan,0.04228187919463087,298
95674,210,Japan,0.04064516129032258,310
95675,210,Japan,0.042281879194630875,298
95676,210,Japan,0.04473684210526316,304
95677,210,Japan,0.044370860927152325,302
95678,210,Japan,0.044370860927152325,302
95679,210,Japan,0.044224422442244234,303
95680,210,Japan,0.044370860927152325,302
95681,210,Japan,0.044966442953020144,298
95682,210,Japan,0.05499276410998553,691
95683,210,Japan,0.054160789844851905,709
95684,210,Japan,0.05203679369250986,761
95685,210,Japan,0.054016620498614956,722
95686,210,Japan,0.046464646464646465,297
95687,210,Japan,0.04709897610921502,293
95688,210,Japan,0.049110320284697515,281
95689,210,Japan,0.04964028776978417,278
95690,210,Japan,0.04842105263157895,285
95691,210,Japan,0.04825174825174825,286
95701,210,Japan,0.047386759581881537,287
95702,210,Japan,0.04331210191082803,314
95703,210,Japan,0.04788732394366198,284
95704,210,Japan,0.04345047923322684,313
95705,210,Japan,0.0489795918367347,294
95706,210,Japan,0.047682119205298024,302
95707,210,Japan,0.03765903307888041,393
95708,210,Japan,0.04293785310734464,354
95709,210,Japan,0.04233983286908078,359
95710,210,Japan,0.044057971014492756,345
95711,210,Japan,0.05496183206106871,262
95712,210,Japan,0.05217391304347827,276
95713,210,Japan,0.05140845070422536,284
95714,210,Japan,0.0536764705882353,272
95715,210,Japan,0.025474860335195533,895
95716,210,Japan,0.0536764705882353,272
95948,112,Cuba,0.029139072847682117,453
95949,112,Cuba,0.030344827586206893,435
95950,112,Cuba,0.04200913242009133,657
95951,112,Cuba,0.043464566929133856,635
95952,112,Cuba,0.046104928457869634,629
95953,112,Cuba,0.041690962099125366,686
95954,112,Cuba,0.030428134556574928,1308
95955,112,Cuba,0.029963636363636366,1375
95956,112,Cuba,0.030434782608695653,1380
95957,112,Cuba,0.030635838150289023,1384
95958,112,Cuba,0.030400000000000003,1375
95959,112,Cuba,0.03013293943870015,1354
95960,112,Cuba,0.029640718562874254,1336
95961,112,Cuba,0.03109311740890688,1235
95962,112,Cuba,0.04059139784946236,744
95963,112,Cuba,0.032848588537211294,1169
96366,210,Japan,0.028335301062573794,847
96367,210,Japan,0.06428571428571428,1316
96368,210,Japan,0.06314984709480123,1308
96369,210,Japan,0.06273909716908951,1307
96370,210,Japan,0.06218097447795823,1293
96371,210,Japan,0.03928571428571429,336
96372,210,Japan,0.0391566265060241,332
96373,210,Japan,0.03963414634146342,328
96374,210,Japan,0.04088050314465409,318
96375,210,Japan,0.04100946372239748,317
96376,210,Japan,0.04290220820189275,317
96377,210,Japan,0.0437299035369775,311
96378,210,Japan,0.044299674267100984,307
96379,210,Japan,0.044444444444444446,306
96380,210,Japan,0.044736842105263165,304
96381,210,Japan,0.0437299035369775,311
96382,210,Japan,0.044155844155844164,308
96383,210,Japan,0.03228699551569507,446
96384,210,Japan,0.04350649350649351,308
96385,210,Japan,0.043086816720257236,311
96386,210,Japan,0.04227129337539432,317
96387,210,Japan,0.04294871794871795,312
96388,210,Japan,0.041800643086816726,311
96389,210,Japan,0.04090909090909091,308
96390,210,Japan,0.04104234527687296,307
96391,210,Japan,0.04242424242424243,297
96392,210,Japan,0.043298969072164954,291
96393,210,Japan,0.04214046822742475,299
96394,210,Japan,0.04242424242424243,297
96395,210,Japan,0.04242424242424243,297
96396,210,Japan,0.04594594594594595,296
96397,210,Japan,0.04563758389261745,298
96398,210,Japan,0.044444444444444446,306
96399,210,Japan,0.044444444444444446,306
96400,210,Japan,0.044518272425249174,301
96401,210,Japan,0.04542372881355932,295
96402,210,Japan,0.030227743271221533,483
96403,210,Japan,0.053260869565217396,736
96404,210,Japan,0.045413870246085015,894
96405,210,Japan,0.029940119760479042,501
96406,210,Japan,0.045098039215686274,306
96407,210,Japan,0.04693877551020408,294
96408,210,Japan,0.04791666666666667,288
96409,210,Japan,0.04791666666666667,288
96410,210,Japan,0.04946236559139785,279
96421,210,Japan,0.047386759581881537,287
96422,210,Japan,0.048226950354609936,282
96423,210,Japan,0.04857142857142858,280
96424,210,Japan,0.04755244755244756,286
96425,210,Japan,0.05018450184501846,271
96426,210,Japan,0.044299674267100984,307
96427,210,Japan,0.037092731829573934,399
96428,210,Japan,0.038196286472148545,377
96429,210,Japan,0.04198250728862974,343
96430,210,Japan,0.05151515151515152,264
96431,210,Japan,0.04771929824561404,285
96432,210,Japan,0.04945454545454546,275
96433,210,Japan,0.05207547169811321,265
96434,210,Japan,0.04964028776978417,278
96435,210,Japan,0.04775086505190312,289
96668,112,Cuba,0.02787878787878788,495
96669,112,Cuba,0.039634146341463415,656
96670,112,Cuba,0.04192546583850932,644
96671,112,Cuba,0.04197901049475263,667
96672,112,Cuba,0.02936857562408223,1362
96673,112,Cuba,0.030351906158357776,1364
96674,112,Cuba,0.032937450514647665,1263
96675,112,Cuba,0.030221518987341774,1264
96676,112,Cuba,0.030856219709208405,1238
96677,112,Cuba,0.030917874396135265,1242
96680,112,Cuba,0.045454545454545456,792
96681,112,Cuba,0.03199369582348306,1269
96682,112,Cuba,0.03215130023640662,1269
96683,112,Cuba,0.031191222570532914,1276
96684,112,Cuba,0.031464174454828665,1284
96685,112,Cuba,0.037485448195576254,859
96686,112,Cuba,0.031175468483816016,1174
96687,112,Cuba,0.032620320855614976,1122
97086,210,Japan,0.03788300835654596,359
97087,210,Japan,0.039655172413793106,348
97088,210,Japan,0.04144144144144144,333
97089,210,Japan,0.03916913946587538,337
97090,210,Japan,0.03927492447129909,331
97091,210,Japan,0.03892215568862276,334
97092,210,Japan,0.03903903903903904,333
97093,210,Japan,0.039156626506024104,332
97094,210,Japan,0.041666666666666664,312
97095,210,Japan,0.04331210191082803,314
97096,210,Japan,0.04290220820189275,317
97097,210,Japan,0.04303797468354431,316
97098,210,Japan,0.04317460317460318,315
97099,210,Japan,0.04387096774193549,310
97100,210,Japan,0.044518272425249174,301
97101,210,Japan,0.04466666666666667,300
97102,210,Japan,0.04636678200692042,289
97103,210,Japan,0.04527027027027027,296
97104,210,Japan,0.04527027027027027,296
97105,210,Japan,0.044816053511705686,299
97106,210,Japan,0.04554455445544555,303
97107,210,Japan,0.04437086092715232,302
97108,210,Japan,0.04379084967320262,306
97109,210,Japan,0.044816053511705686,299
97110,210,Japan,0.042345276872964174,307
97111,210,Japan,0.04377104377104378,297
97112,210,Japan,0.04482758620689656,290
97113,210,Japan,0.04391891891891893,296
97114,210,Japan,0.04377104377104378,297
97115,210,Japan,0.04276315789473685,304
97116,210,Japan,0.04391891891891892,296
97117,210,Japan,0.044966442953020144,298
97118,210,Japan,0.04666666666666667,300
97119,210,Japan,0.04590163934426229,305
97120,210,Japan,0.04560260586319218,307
97121,210,Japan,0.046357615894039736,302
97122,210,Japan,0.04686468646864687,303
97123,210,Japan,0.046056782334384865,317
97124,210,Japan,0.044171779141104296,326
97125,210,Japan,0.047524752475247525,303
97126,210,Japan,0.04457478005865103,341
97127,210,Japan,0.04565916398713827,311
97128,210,Japan,0.04813559322033899,295
97142,210,Japan,0.048920863309352525,278
97143,210,Japan,0.048056537102473505,283
97144,210,Japan,0.04857142857142858,280
97145,210,Japan,0.050557620817843874,269
97146,210,Japan,0.05112781954887219,266
97147,210,Japan,0.04689655172413794,290
97148,210,Japan,0.04771929824561404,285
97149,210,Japan,0.04945454545454546,275
97150,210,Japan,0.05018181818181818,275
97151,210,Japan,0.050364963503649635,274
97152,210,Japan,0.050922509225092255,271
97153,210,Japan,0.05168539325842697,267
97154,210,Japan,0.05054151624548737,277
97155,210,Japan,0.05090909090909091,275
97388,112,Cuba,0.03337066069428891,893
97389,112,Cuba,0.04,655
97390,112,Cuba,0.039888423988842396,717
97391,112,Cuba,0.02972181551976574,1366
97392,112,Cuba,0.03475298126064736,1174
97393,112,Cuba,0.031309904153354634,1252
97394,112,Cuba,0.032067510548523206,1185
97395,112,Cuba,0.029831595829991984,1247
97396,112,Cuba,0.031475409836065574,1220
97397,112,Cuba,0.03110047846889952,1254
97398,112,Cuba,0.031369426751592364,1256
97399,112,Cuba,0.030634920634920636,1260
97400,112,Cuba,0.03165584415584415,1232
97402,112,Cuba,0.04299287410926366,842
97403,112,Cuba,0.0369377990430622,1045
97404,112,Cuba,0.03599632690541782,1089
97405,112,Cuba,0.03040123456790124,1296
97406,112,Cuba,0.028974158183241974,1277
97407,112,Cuba,0.0296,1250
97807,210,Japan,0.038616714697406344,347
97808,210,Japan,0.04011976047904192,334
97809,210,Japan,0.0392749244712991,331
97810,210,Japan,0.03987730061349693,326
97811,210,Japan,0.0392749244712991,331
97812,210,Japan,0.03951367781155016,329
97813,210,Japan,0.04184615384615385,325
97814,210,Japan,0.04317460317460318,315
97815,210,Japan,0.04345047923322684,313
97816,210,Japan,0.0437299035369775,311
97817,210,Japan,0.04294871794871795,312
97818,210,Japan,0.043225806451612905,310
97819,210,Japan,0.04437086092715232,302
97820,210,Japan,0.04527027027027027,296
97821,210,Japan,0.04573378839590444,293
97822,210,Japan,0.04589041095890411,292
97823,210,Japan,0.04557823129251701,294
97824,210,Japan,0.04527027027027027,296
97825,210,Japan,0.04584717607973422,301
97826,210,Japan,0.04584717607973422,301
97827,210,Japan,0.04554455445544555,303
97828,210,Japan,0.04527027027027027,296
97829,210,Japan,0.04573378839590444,293
97830,210,Japan,0.04290429042904291,303
97831,210,Japan,0.04391891891891893,296
97832,210,Japan,0.04467353951890035,291
97833,210,Japan,0.04421768707482994,294
97834,210,Japan,0.04290429042904291,303
97835,210,Japan,0.04377104377104378,297
97836,210,Japan,0.04391891891891892,296
97837,210,Japan,0.04481605351170569,299
97838,210,Japan,0.044370860927152325,302
97839,210,Japan,0.044224422442244234,303
97840,210,Japan,0.0439344262295082,305
97841,210,Japan,0.043934426229508196,305
97842,210,Japan,0.044816053511705686,299
97843,210,Japan,0.04563758389261745,298
97844,210,Japan,0.04384384384384385,333
97845,210,Japan,0.0438871473354232,319
97846,210,Japan,0.04565916398713827,311
97847,210,Japan,0.04418604651162791,344
97862,210,Japan,0.04928571428571429,280
97863,210,Japan,0.04876325088339223,283
97864,210,Japan,0.05207547169811321,265
97865,210,Japan,0.052671755725190846,262
97866,210,Japan,0.052272727272727276,264
97867,210,Japan,0.052272727272727276,264
97868,210,Japan,0.05207547169811321,265
97869,210,Japan,0.04825174825174825,286
97870,210,Japan,0.05073529411764706,272
97871,210,Japan,0.05054945054945055,273
97872,210,Japan,0.05207547169811321,265
97873,210,Japan,0.052272727272727276,264
97874,210,Japan,0.052671755725190846,262
98109,112,Cuba,0.04122137404580153,655
98110,112,Cuba,0.03982035928143712,668
98111,112,Cuba,0.029008746355685133,1372
98112,112,Cuba,0.02897897897897898,1332
98113,112,Cuba,0.027975270479134468,1294
98114,112,Cuba,0.030406504065040654,1230
98115,112,Cuba,0.030720000000000004,1250
98116,112,Cuba,0.03052464228934817,1258
98117,112,Cuba,0.028355957767722473,1326
98118,112,Cuba,0.028550185873605954,1345
98119,112,Cuba,0.028502802241793437,1249
98120,112,Cuba,0.028985507246376812,1311
98121,112,Cuba,0.030421216848673948,1282
98122,112,Cuba,0.036097560975609753,1025
98123,112,Cuba,0.03119415109666938,1231
98125,112,Cuba,0.03274853801169591,1197
98126,112,Cuba,0.028933631618195378,1341
98127,112,Cuba,0.029472025216706072,1269
98128,112,Cuba,0.0402332361516035,686
98129,112,Cuba,0.02900531511009871,1317
98130,112,Cuba,0.030016313213703096,1226
98529,210,Japan,0.03963414634146342,328
98530,210,Japan,0.03975535168195719,327
98531,210,Japan,0.03987730061349694,326
98532,210,Japan,0.04171779141104295,326
98533,210,Japan,0.04303797468354431,316
98534,210,Japan,0.0437299035369775,311
98535,210,Japan,0.04336569579288026,309
98536,210,Japan,0.04364820846905538,307
98538,210,Japan,0.04350649350649351,308
98539,210,Japan,0.04466666666666667,300
98540,210,Japan,0.04604810996563574,291
98541,210,Japan,0.04527027027027027,296
98542,210,Japan,0.04511784511784512,297
98543,210,Japan,0.04496644295302014,298
98544,210,Japan,0.044518272425249174,301
98545,210,Japan,0.0456953642384106,302
98546,210,Japan,0.046,300
98547,210,Japan,0.046464646464646465,297
98548,210,Japan,0.0456953642384106,302
98549,210,Japan,0.04496644295302014,298
98550,210,Japan,0.04496644295302014,298
98551,210,Japan,0.043189368770764125,301
98552,210,Japan,0.0440677966101695,295
98553,210,Japan,0.04276315789473685,304
98554,210,Japan,0.041269841269841276,315
98555,210,Japan,0.04333333333333334,300
98556,210,Japan,0.04391891891891892,296
98557,210,Japan,0.04406779661016949,295
98558,210,Japan,0.044518272425249174,301
98559,210,Japan,0.04437086092715232,302
98560,210,Japan,0.04379084967320262,306
98561,210,Japan,0.04527027027027027,296
98562,210,Japan,0.046621621621621624,296
98563,210,Japan,0.04693877551020408,294
98564,210,Japan,0.046103896103896105,308
98565,210,Japan,0.04417910447761194,335
98566,210,Japan,0.04655737704918033,305
98583,210,Japan,0.05247148288973384,263
98584,210,Japan,0.05168539325842697,267
98585,210,Japan,0.05390625,256
98586,210,Japan,0.052272727272727276,264
98587,210,Japan,0.051111111111111114,270
98588,210,Japan,0.052272727272727276,264
98589,210,Japan,0.050922509225092255,271
98590,210,Japan,0.0518796992481203,266
98591,210,Japan,0.052272727272727276,264
98592,210,Japan,0.052671755725190846,262
98593,210,Japan,0.05307692307692308,260
98594,210,Japan,0.051111111111111114,270
98829,112,Cuba,0.04036418816388468,659
98830,112,Cuba,0.04242424242424243,627
98831,112,Cuba,0.04433333333333333,600
98832,112,Cuba,0.043708609271523174,604
98833,112,Cuba,0.04378109452736318,603
98834,112,Cuba,0.035949367088607596,790
98835,112,Cuba,0.027626745040411457,1361
98836,112,Cuba,0.037660485021398,701
98837,112,Cuba,0.04285714285714286,616
98838,112,Cuba,0.04403973509933774,604
98839,112,Cuba,0.04227642276422764,615
98840,112,Cuba,0.04,660
98841,112,Cuba,0.028110599078341014,1302
98842,112,Cuba,0.031085526315789477,1216
98843,112,Cuba,0.03112529928172386,1253
98846,112,Cuba,0.01671826625386997,323
98847,112,Cuba,0.029562594268476624,1326
98848,112,Cuba,0.029345372460496615,1329
98849,112,Cuba,0.02947368421052632,1330
98850,112,Cuba,0.03753424657534246,730
98851,112,Cuba,0.04192546583850932,644
98852,112,Cuba,0.042675159235668794,628
99250,210,Japan,0.042367601246105925,321
99251,210,Japan,0.041846153846153845,325
99252,210,Japan,0.04123076923076923,325
99253,210,Japan,0.04213836477987422,318
99260,210,Japan,0.04652777777777778,288
99261,210,Japan,0.04557823129251701,294
99262,210,Japan,0.04604810996563574,291
99263,210,Japan,0.04604810996563574,291
99264,210,Japan,0.04709897610921502,293
99265,210,Japan,0.046308724832214765,298
99266,210,Japan,0.046621621621621624,296
99267,210,Japan,0.046308724832214765,298
99268,210,Japan,0.046621621621621624,296
99269,210,Japan,0.04758620689655173,290
99270,210,Japan,0.046689895470383276,287
99271,210,Japan,0.04545454545454546,286
99272,210,Japan,0.04529616724738677,287
99273,210,Japan,0.042622950819672135,305
99274,210,Japan,0.042345276872964174,307
99275,210,Japan,0.04276315789473685,304
99276,210,Japan,0.0429042904290429,303
99277,210,Japan,0.04422442244224423,303
99278,210,Japan,0.04437086092715232,302
99279,210,Japan,0.04524590163934426,305
99280,210,Japan,0.04554455445544555,303
99281,210,Japan,0.04693877551020408,294
99282,210,Japan,0.04589041095890411,292
99283,210,Japan,0.04557823129251701,294
99284,210,Japan,0.046153846153846156,299
99285,210,Japan,0.045394736842105265,304
99305,210,Japan,0.05307692307692308,260
99306,210,Japan,0.0518796992481203,266
99307,210,Japan,0.04758620689655173,290
99308,210,Japan,0.050364963503649635,274
99309,210,Japan,0.050922509225092255,271
99310,210,Japan,0.04808362369337979,287
99311,210,Japan,0.04946236559139785,279
99312,210,Japan,0.05390625,256
99549,112,Cuba,0.03962558502340093,641
99550,112,Cuba,0.04406196213425129,581
99551,112,Cuba,0.04413793103448276,580
99552,112,Cuba,0.04421416234887737,579
99553,112,Cuba,0.04413793103448276,580
99554,112,Cuba,0.044633730834752985,587
99555,112,Cuba,0.04517241379310345,580
99556,112,Cuba,0.045724258289703314,573
99557,112,Cuba,0.04539249146757679,586
99558,112,Cuba,0.04440677966101695,590
99559,112,Cuba,0.0445578231292517,588
99560,112,Cuba,0.04232633279483037,619
99561,112,Cuba,0.04249201277955271,626
99562,112,Cuba,0.02767857142857143,1344
99563,112,Cuba,0.028210838901262063,1347
99564,112,Cuba,0.030513833992094862,1265
99565,112,Cuba,0.03557237464522233,1057
99566,112,Cuba,0.03424408014571949,1098
99569,112,Cuba,0.03202614379084968,1224
99570,112,Cuba,0.030030487804878048,1312
99571,112,Cuba,0.029983792544570502,1234
99572,112,Cuba,0.039301310043668124,687
99573,112,Cuba,0.031345826235093695,1174
99986,210,Japan,0.04693877551020408,294
99987,210,Japan,0.04709897610921502,293
99988,210,Japan,0.04709897610921502,293
99989,210,Japan,0.04775086505190312,289
99990,210,Japan,0.04842105263157895,285
99991,210,Japan,0.04734982332155477,283
99992,210,Japan,0.04347826086956522,299
99993,210,Japan,0.04437086092715232,302
99994,210,Japan,0.04422442244224423,303
99995,210,Japan,0.04511784511784512,297
99996,210,Japan,0.04437086092715232,302
99997,210,Japan,0.04422442244224423,303
99998,210,Japan,0.043046357615894044,302
99999,210,Japan,0.043046357615894044,302
1e5,210,Japan,0.044518272425249174,301
100002,210,Japan,0.046206896551724136,290
100003,210,Japan,0.04557823129251701,294
100028,210,Japan,0.05054945054945055,273
100029,210,Japan,0.05168539325842697,267
100270,112,Cuba,0.03303834808259587,339
100271,112,Cuba,0.03294117647058823,340
100272,112,Cuba,0.03274853801169591,342
100273,112,Cuba,0.032,350
100274,112,Cuba,0.03218390804597701,348
100275,112,Cuba,0.041573033707865165,356
100276,112,Cuba,0.04343257443082312,571
100277,112,Cuba,0.043280977312390924,573
100281,112,Cuba,0.04364820846905538,614
100282,112,Cuba,0.042405063291139244,632
100283,112,Cuba,0.04144427001569859,637
100284,112,Cuba,0.02894308943089431,1230
100285,112,Cuba,0.030452022204599527,1261
100286,112,Cuba,0.03374777975133215,1126
100290,112,Cuba,0.017834394904458598,314
100291,112,Cuba,0.03194562446898896,1177
100292,112,Cuba,0.031281198003327786,1202
100293,112,Cuba,0.03754789272030651,783
100706,210,Japan,0.04709897610921502,293
100707,210,Japan,0.04825174825174825,286
100708,210,Japan,0.04775086505190312,289
100709,210,Japan,0.04775086505190312,289
100710,210,Japan,0.04896551724137931,290
100711,210,Japan,0.0484641638225256,293
100712,210,Japan,0.04584717607973422,301
100713,210,Japan,0.0223062381852552,1058
100714,210,Japan,0.044518272425249174,301
100715,210,Japan,0.044518272425249174,301
100716,210,Japan,0.043934426229508196,305
100717,210,Japan,0.043046357615894044,302
100718,210,Japan,0.043046357615894044,302
100719,210,Japan,0.043046357615894044,302
100720,210,Japan,0.04276315789473685,304
100991,112,Cuba,0.03323442136498516,337
100992,112,Cuba,0.03303834808259587,339
100993,112,Cuba,0.032276657060518736,347
100994,112,Cuba,0.03305322128851541,357
100995,112,Cuba,0.03542857142857143,350
101003,112,Cuba,0.039580209895052475,667
101004,112,Cuba,0.03808139534883721,688
101005,112,Cuba,0.029983249581239536,1194
101006,112,Cuba,0.029769033361847736,1169
101007,112,Cuba,0.029743589743589746,1170
101008,112,Cuba,0.030103806228373706,1156
101009,112,Cuba,0.029863481228668942,1172
101010,112,Cuba,0.030612244897959183,1176
101011,112,Cuba,0.02980524978831499,1181
101012,112,Cuba,0.037057220708446865,734
101013,112,Cuba,0.04030075187969925,665
101426,210,Japan,0.049253731343283584,268
101427,210,Japan,0.05037037037037038,270
101428,210,Japan,0.050557620817843874,269
101429,210,Japan,0.04945454545454546,275
101430,210,Japan,0.04817518248175183,274
101431,210,Japan,0.046975088967971534,281
101432,210,Japan,0.0435374149659864,294
101433,210,Japan,0.04183006535947713,306
101434,210,Japan,0.044755244755244755,286
101435,210,Japan,0.0445993031358885,287
101436,210,Japan,0.044444444444444446,288
101437,210,Japan,0.04429065743944637,289
101438,210,Japan,0.04413793103448277,290
101439,210,Japan,0.04413793103448277,290
101440,210,Japan,0.043986254295532656,291
101713,112,Cuba,0.03197831978319783,369
101723,112,Cuba,0.04372881355932203,590
101724,112,Cuba,0.04307178631051753,599
101725,112,Cuba,0.04375,608
101726,112,Cuba,0.04318181818181818,616
101727,112,Cuba,0.042222222222222223,630
101728,112,Cuba,0.041521394611727415,631
101729,112,Cuba,0.040887480190174325,631
101730,112,Cuba,0.041280000000000004,625
101731,112,Cuba,0.04043887147335423,638
101732,112,Cuba,0.039090909090909086,660
102146,210,Japan,0.05074626865671642,268
102147,210,Japan,0.04907063197026023,269
102148,210,Japan,0.04748201438848921,278
102149,210,Japan,0.04852941176470588,272
102150,210,Japan,0.04888888888888889,270
102151,210,Japan,0.04748201438848921,278
102152,210,Japan,0.04536082474226805,291
102153,210,Japan,0.04413793103448276,290
102154,210,Japan,0.04413793103448276,290
102155,210,Japan,0.044444444444444446,288
102156,210,Japan,0.044444444444444446,288
102157,210,Japan,0.04429065743944637,289
102158,210,Japan,0.04459930313588851,287
102159,210,Japan,0.04429065743944637,289
102449,112,Cuba,0.034166666666666665,960
102450,112,Cuba,0.039636913767019666,661
102866,210,Japan,0.049624060150375945,266
102867,210,Japan,0.049624060150375945,266
102868,210,Japan,0.049624060150375945,266
102869,210,Japan,0.049624060150375945,266
102870,210,Japan,0.04943820224719102,267
102871,210,Japan,0.04765342960288809,277
102872,210,Japan,0.046643109540636045,283
102873,210,Japan,0.04731182795698925,279
102874,210,Japan,0.04539007092198582,282
102875,210,Japan,0.04522968197879859,283
102876,210,Japan,0.04522968197879859,283
102877,210,Japan,0.04620938628158845,277
102878,210,Japan,0.044912280701754397,285
102879,210,Japan,0.04507042253521128,284
103587,210,Japan,0.048484848484848485,264
103588,210,Japan,0.048484848484848485,264
103589,210,Japan,0.048,275
103590,210,Japan,0.04748201438848921,278
103591,210,Japan,0.04731182795698925,279
103592,210,Japan,0.04748201438848921,278
103593,210,Japan,0.04599303135888502,287
103594,210,Japan,0.04555160142348755,281
103595,210,Japan,0.04555160142348755,281
103596,210,Japan,0.04539007092198582,282
103597,210,Japan,0.0460431654676259,278
103598,210,Japan,0.045551601423487555,281
104308,210,Japan,0.046886446886446886,273
104309,210,Japan,0.047058823529411764,272
104310,210,Japan,0.045878136200716846,279
104311,210,Japan,0.045878136200716846,279
104312,210,Japan,0.04539007092198582,282
104313,210,Japan,0.04782608695652174,276
104314,210,Japan,0.04748201438848921,278
104315,210,Japan,0.04671532846715329,274
104316,210,Japan,0.04620938628158845,277
104317,210,Japan,0.0460431654676259,278
105029,210,Japan,0.047058823529411764,272
105030,210,Japan,0.04671532846715329,274
105031,210,Japan,0.04620938628158845,277
105032,210,Japan,0.0463768115942029,276
105033,210,Japan,0.047058823529411764,272
105034,210,Japan,0.04671532846715329,274
105035,210,Japan,0.045421245421245426,273
105036,210,Japan,0.0460431654676259,278
166323,162,New Zealand,0.034782608695652174,391
166324,162,New Zealand,0.040119760479041915,334
166325,162,New Zealand,0.038505747126436785,348
166326,162,New Zealand,0.03422982885085575,409
167041,162,New Zealand,0.03581267217630854,363
167042,162,New Zealand,0.03526448362720404,397
167043,162,New Zealand,0.03636363636363637,374
167044,162,New Zealand,0.039762611275964393,337
167045,162,New Zealand,0.03929618768328445,341
167046,162,New Zealand,0.03611111111111111,360
167047,162,New Zealand,0.0377906976744186,344
167048,162,New Zealand,0.03857566765578635,337
167049,162,New Zealand,0.041935483870967745,310
167760,162,New Zealand,0.039762611275964393,337
167761,162,New Zealand,0.038461538461538464,338
167762,162,New Zealand,0.03571428571428572,392
167763,162,New Zealand,0.03691460055096419,363
167764,162,New Zealand,0.038461538461538464,338
167765,162,New Zealand,0.038011695906432746,342
167766,162,New Zealand,0.03611111111111111,360
167767,162,New Zealand,0.037463976945244955,347
167768,162,New Zealand,0.040372670807453416,322
167769,162,New Zealand,0.04262295081967213,305
167770,162,New Zealand,0.04276315789473684,304
168479,162,New Zealand,0.04048338368580061,331
168480,162,New Zealand,0.040606060606060604,330
168481,162,New Zealand,0.034605597964376594,393
168482,162,New Zealand,0.03664921465968586,382
168483,162,New Zealand,0.038011695906432746,342
168484,162,New Zealand,0.03880597014925373,335
168485,162,New Zealand,0.03857566765578635,337
168486,162,New Zealand,0.03596730245231608,367
168487,162,New Zealand,0.038922155688622756,334
168488,162,New Zealand,0.04234527687296417,307
168489,162,New Zealand,0.04300341296928328,293
168490,162,New Zealand,0.04256756756756757,296
168491,162,New Zealand,0.038538205980066444,301
169198,162,New Zealand,0.04085365853658537,328
169199,162,New Zealand,0.04110429447852761,326
169200,162,New Zealand,0.04085365853658536,328
169201,162,New Zealand,0.034375,384
169202,162,New Zealand,0.03446475195822454,383
169203,162,New Zealand,0.03812316715542522,341
169204,162,New Zealand,0.03823529411764706,340
169205,162,New Zealand,0.0353887399463807,373
169206,162,New Zealand,0.036211699164345405,359
169207,162,New Zealand,0.03865030674846626,326
169208,162,New Zealand,0.03986928104575163,306
169209,162,New Zealand,0.041780821917808214,292
169210,162,New Zealand,0.039862542955326465,291
169211,162,New Zealand,0.03918918918918919,296
169212,162,New Zealand,0.03473053892215569,334
169918,162,New Zealand,0.04072948328267477,329
169919,162,New Zealand,0.04072948328267477,329
169920,162,New Zealand,0.038953488372093024,344
169921,162,New Zealand,0.03487738419618529,367
169922,162,New Zealand,0.03571428571428571,448
169923,162,New Zealand,0.037037037037037035,378
169924,162,New Zealand,0.03735224586288416,423
169925,162,New Zealand,0.0351288056206089,427
169926,162,New Zealand,0.03631961259079903,413
169927,162,New Zealand,0.039747634069400635,317
169928,162,New Zealand,0.041721854304635764,302
169929,162,New Zealand,0.04344827586206897,290
169930,162,New Zealand,0.041379310344827586,290
169931,162,New Zealand,0.041379310344827586,290
169932,162,New Zealand,0.041237113402061855,291
170637,162,New Zealand,0.040729483282674776,329
170638,162,New Zealand,0.041104294478527606,326
170639,162,New Zealand,0.041230769230769224,325
170640,162,New Zealand,0.03988095238095238,336
170641,162,New Zealand,0.03280423280423281,378
170642,162,New Zealand,0.037388724035608306,337
170643,162,New Zealand,0.036138613861386136,404
170644,162,New Zealand,0.03427230046948357,426
170645,162,New Zealand,0.03300589390962672,509
170646,162,New Zealand,0.03560975609756097,410
170647,162,New Zealand,0.038006230529595016,321
170648,162,New Zealand,0.040666666666666663,300
170649,162,New Zealand,0.03986254295532646,291
170650,162,New Zealand,0.03972602739726028,292
170651,162,New Zealand,0.039862542955326465,291
170652,162,New Zealand,0.0410958904109589,292
171357,162,New Zealand,0.04097859327217125,327
171358,162,New Zealand,0.041104294478527606,326
171359,162,New Zealand,0.03976261127596439,337
171360,162,New Zealand,0.03823529411764706,340
171361,162,New Zealand,0.03166666666666667,360
171362,162,New Zealand,0.034408602150537634,372
171363,162,New Zealand,0.036318407960199,402
171364,162,New Zealand,0.03271221532091098,483
171365,162,New Zealand,0.02843256379100851,823
171366,162,New Zealand,0.0365,400
171367,162,New Zealand,0.038485804416403785,317
171368,162,New Zealand,0.03918918918918919,296
171369,162,New Zealand,0.040138408304498274,289
171370,162,New Zealand,0.03945578231292517,294
171371,162,New Zealand,0.03932203389830509,295
171372,162,New Zealand,0.04041811846689895,287
172076,162,New Zealand,0.037804878048780494,328
172077,162,New Zealand,0.037920489296636085,327
172078,162,New Zealand,0.03987730061349693,326
172079,162,New Zealand,0.03927492447129909,331
172080,162,New Zealand,0.034408602150537634,372
172081,162,New Zealand,0.03138297872340426,376
