"rgn_id","year","gapfill","method"
190,2017,1,"bhn_2, op_0, fw_0"
191,2017,1,"NA"
192,2017,1,"bhn_0, op_1, fw_0"
193,2017,1,"bhn_1, op_1, fw_0"
194,2017,1,"NA"
195,2017,1,"NA"
196,2017,1,"NA"
197,2017,1,"NA"
198,2017,1,"bhn_0, op_0, fw_1"
199,2017,1,"bhn_2, op_0, fw_0"
200,2017,1,"NA"
202,2017,1,"NA"
203,2017,1,"NA"
204,2017,1,"NA"
205,2017,1,"NA"
206,2017,1,"NA"
207,2017,1,"bhn_0, op_0, fw_1"
208,2017,1,"bhn_2, op_0, fw_0"
209,2017,1,"NA bhn_4, op_3, fw_3 bhn_4, op_4, fw_3"
210,2017,1,"NA"
212,2017,1,"UN georgn & WGI"
214,2017,1,"NA"
215,2017,1,"NA"
216,2017,1,"NA"
218,2017,1,"NA"
219,2017,1,"UN georgn & WGI"
220,2017,1,"UN georgn & WGI"
221,2017,1,"UN georgn & WGI"
222,2017,1,"NA"
223,2017,1,"NA"
224,2017,1,"NA"
227,2017,1,"UN georgn & WGI"
228,2017,1,"UN georgn & WGI"
231,2017,1,"bhn_0, op_1, fw_1"
232,2017,1,"bhn_0, op_0, fw_1"
237,2017,1,"UN georgn & WGI"
244,2017,1,"UN georgn & WGI"
245,2017,1,"UN georgn & WGI"
247,2017,1,"UN georgn & WGI"
248,2017,1,"UN georgn & WGI"
249,2017,1,"UN georgn & WGI"
250,2017,1,"UN georgn & WGI"
