���Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Value,Flag,FlagD
RF,Fertilizers,57,Belarus,5157,Consumption,310510,NPK complex <=10kg,2009,811,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310510,NPK complex <=10kg,2010,206,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310510,NPK complex <=10kg,2011,125,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310510,NPK complex <=10kg,2012,108,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310520,NPK complex >10kg,2002,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310520,NPK complex >10kg,2003,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310520,NPK complex >10kg,2004,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310520,NPK complex >10kg,2005,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310520,NPK complex >10kg,2006,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310520,NPK complex >10kg,2007,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310520,NPK complex >10kg,2008,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310520,NPK complex >10kg,2009,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310520,NPK complex >10kg,2010,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310520,NPK complex >10kg,2011,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310520,NPK complex >10kg,2012,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310530,Diammonium phosphate (DAP),2002,365,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310530,Diammonium phosphate (DAP),2003,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310530,Diammonium phosphate (DAP),2004,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310530,Diammonium phosphate (DAP),2005,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310530,Diammonium phosphate (DAP),2006,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310530,Diammonium phosphate (DAP),2007,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310530,Diammonium phosphate (DAP),2008,176,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310530,Diammonium phosphate (DAP),2009,144,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310530,Diammonium phosphate (DAP),2010,174,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310530,Diammonium phosphate (DAP),2011,142,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310530,Diammonium phosphate (DAP),2012,150,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310540,Monoammonium phosphate (MAP),2002,44170,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310540,Monoammonium phosphate (MAP),2003,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310540,Monoammonium phosphate (MAP),2004,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310540,Monoammonium phosphate (MAP),2005,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310540,Monoammonium phosphate (MAP),2006,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310540,Monoammonium phosphate (MAP),2007,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310540,Monoammonium phosphate (MAP),2008,165841,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310540,Monoammonium phosphate (MAP),2009,175600,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310540,Monoammonium phosphate (MAP),2010,220768,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310540,Monoammonium phosphate (MAP),2011,313536,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310540,Monoammonium phosphate (MAP),2012,260069,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310551,Other nitrogen & phosphates compounds,2002,16240,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310551,Other nitrogen & phosphates compounds,2003,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310551,Other nitrogen & phosphates compounds,2004,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310551,Other nitrogen & phosphates compounds,2005,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310551,Other nitrogen & phosphates compounds,2006,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310551,Other nitrogen & phosphates compounds,2007,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310551,Other nitrogen & phosphates compounds,2008,193,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310551,Other nitrogen & phosphates compounds,2009,1,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310551,Other nitrogen & phosphates compounds,2010,305,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310551,Other nitrogen & phosphates compounds,2011,34,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310551,Other nitrogen & phosphates compounds,2012,522,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310559,Other nitrogen & phosphorus compounds,2002,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310559,Other nitrogen & phosphorus compounds,2003,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310559,Other nitrogen & phosphorus compounds,2004,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310559,Other nitrogen & phosphorus compounds,2005,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310559,Other nitrogen & phosphorus compounds,2006,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310559,Other nitrogen & phosphorus compounds,2007,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310559,Other nitrogen & phosphorus compounds,2008,72352,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310559,Other nitrogen & phosphorus compounds,2009,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310559,Other nitrogen & phosphorus compounds,2010,84553,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310559,Other nitrogen & phosphorus compounds,2011,44011,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310559,Other nitrogen & phosphorus compounds,2012,42186,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310560,PK compounds,2002,22,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310560,PK compounds,2003,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310560,PK compounds,2004,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310560,PK compounds,2005,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310560,PK compounds,2006,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310560,PK compounds,2007,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310560,PK compounds,2008,87,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310560,PK compounds,2009,49,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310560,PK compounds,2010,13,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310560,PK compounds,2011,51,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310560,PK compounds,2012,54,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310610,NPK complex,2002,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310610,NPK complex,2003,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310610,NPK complex,2004,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310610,NPK complex,2005,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310610,NPK complex,2006,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310610,NPK complex,2007,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310610,NPK complex,2008,184488,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310610,NPK complex,2009,281498,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310610,NPK complex,2010,314654,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310610,NPK complex,2011,342639,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310610,NPK complex,2012,385647,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,31031010,Superphosphate above 35%,2002,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,31031010,Superphosphate above 35%,2003,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,31031010,Superphosphate above 35%,2004,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,31031010,Superphosphate above 35%,2005,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,31031010,Superphosphate above 35%,2006,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,31031010,Superphosphate above 35%,2007,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,31031010,Superphosphate above 35%,2008,0,NR,Not reported by country
RF,Fertilizers,57,Belarus,5157,Consumption,31031010,Superphosphate above 35%,2009,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,31031010,Superphosphate above 35%,2010,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,31031010,Superphosphate above 35%,2011,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,31031010,Superphosphate above 35%,2012,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,31031090,Superphosphate other,2002,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,31031090,Superphosphate other,2003,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,31031090,Superphosphate other,2004,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,31031090,Superphosphate other,2005,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,31031090,Superphosphate other,2006,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,31031090,Superphosphate other,2007,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,31031090,Superphosphate other,2008,472133,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,31031090,Superphosphate other,2009,508538,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,31031090,Superphosphate other,2010,541388,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,31031090,Superphosphate other,2011,495364,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,31031090,Superphosphate other,2012,124,NV,Not available
RF,Fertilizers,58,Ecuador,5157,Consumption,283421,Potassium nitrate,2002,8147,Fb,Data obtained as a balance
RF,Fertilizers,58,Ecuador,5157,Consumption,283421,Potassium nitrate,2003,7695,Fb,Data obtained as a balance
RF,Fertilizers,58,Ecuador,5157,Consumption,283421,Potassium nitrate,2004,7496,Fb,Data obtained as a balance
RF,Fertilizers,58,Ecuador,5157,Consumption,283421,Potassium nitrate,2005,9840,Fb,Data obtained as a balance
RF,Fertilizers,58,Ecuador,5157,Consumption,283421,Potassium nitrate,2006,9152,Fb,Data obtained as a balance
RF,Fertilizers,58,Ecuador,5157,Consumption,283421,Potassium nitrate,2007,0,NV,Not available
RF,Fertilizers,58,Ecuador,5157,Consumption,283421,Potassium nitrate,2008,6978,Fb,Data obtained as a balance
RF,Fertilizers,58,Ecuador,5157,Consumption,283421,Potassium nitrate,2009,3753,Fb,Data obtained as a balance
RF,Fertilizers,58,Ecuador,5157,Consumption,283421,Potassium nitrate,2010,7281,Fb,Data obtained as a balance
RF,Fertilizers,58,Ecuador,5157,Consumption,283421,Potassium nitrate,2011,6530,Fb,Data obtained as a balance
RF,Fertilizers,58,Ecuador,5157,Consumption,283421,Potassium nitrate,2012,7581,Fb,Data obtained as a balance
RF,Fertilizers,58,Ecuador,5157,Consumption,310210,Urea,2002,223056,Fb,Data obtained as a balance
RF,Fertilizers,58,Ecuador,5157,Consumption,310210,Urea,2003,199664,Fb,Data obtained as a balance
RF,Fertilizers,58,Ecuador,5157,Consumption,310210,Urea,2004,205393,Fb,Data obtained as a balance
RF,Fertilizers,58,Ecuador,5157,Consumption,310210,Urea,2005,192026,Fb,Data obtained as a balance
RF,Fertilizers,58,Ecuador,5157,Consumption,310210,Urea,2006,202335,Fb,Data obtained as a balance
RF,Fertilizers,58,Ecuador,5157,Consumption,310210,Urea,2007,6248224,Qm,Official data from questionnaires and/or national sources and/or COMTRADE (reporters)
RF,Fertilizers,58,Ecuador,5157,Consumption,310210,Urea,2008,0,NV,Not available
RF,Fertilizers,58,Ecuador,5157,Consumption,310210,Urea,2009,269885,Fb,Data obtained as a balance
RF,Fertilizers,58,Ecuador,5157,Consumption,310210,Urea,2010,274179,Fb,Data obtained as a balance
RF,Fertilizers,58,Ecuador,5157,Consumption,310210,Urea,2011,290754,Fb,Data obtained as a balance
RF,Fertilizers,58,Ecuador,5157,Consumption,310210,Urea,2012,274549,Fb,Data obtained as a balance
RF,Fertilizers,58,Ecuador,5157,Consumption,310221,Ammonium sulphate,2002,16553,Fb,Data obtained as a balance
RF,Fertilizers,58,Ecuador,5157,Consumption,310221,Ammonium sulphate,2003,10610,Fb,Data obtained as a balance
RF,Fertilizers,58,Ecuador,5157,Consumption,310221,Ammonium sulphate,2004,33855,Fb,Data obtained as a balance
RF,Fertilizers,58,Ecuador,5157,Consumption,310221,Ammonium sulphate,2005,6639,Fb,Data obtained as a balance
RF,Fertilizers,58,Ecuador,5157,Consumption,310221,Ammonium sulphate,2006,17375,Fb,Data obtained as a balance
RF,Fertilizers,58,Ecuador,5157,Consumption,310221,Ammonium sulphate,2007,25728,Qm,Official data from questionnaires and/or national sources and/or COMTRADE (reporters)
RF,Fertilizers,58,Ecuador,5157,Consumption,310221,Ammonium sulphate,2008,0,NV,Not available
RF,Fertilizers,58,Ecuador,5157,Consumption,310221,Ammonium sulphate,2009,16675,Fb,Data obtained as a balance
RF,Fertilizers,58,Ecuador,5157,Consumption,310221,Ammonium sulphate,2010,19677,Fb,Data obtained as a balance
RF,Fertilizers,58,Ecuador,5157,Consumption,310221,Ammonium sulphate,2011,18891,Fb,Data obtained as a balance
RF,Fertilizers,58,Ecuador,5157,Consumption,310221,Ammonium sulphate,2012,26567,Fb,Data obtained as a balance
RF,Fertilizers,58,Ecuador,5157,Consumption,310230,Ammonium nitrate,2002,26591,Fb,Data obtained as a balance
RF,Fertilizers,58,Ecuador,5157,Consumption,310230,Ammonium nitrate,2003,37171,Fb,Data obtained as a balance
RF,Fertilizers,58,Ecuador,5157,Consumption,310230,Ammonium nitrate,2004,47648,Fb,Data obtained as a balance
RF,Fertilizers,58,Ecuador,5157,Consumption,310230,Ammonium nitrate,2005,30510,Fb,Data obtained as a balance
RF,Fertilizers,58,Ecuador,5157,Consumption,310230,Ammonium nitrate,2006,37128,Fb,Data obtained as a balance
RF,Fertilizers,58,Ecuador,5157,Consumption,310230,Ammonium nitrate,2007,64777,Qm,Official data from questionnaires and/or national sources and/or COMTRADE (reporters)
RF,Fertilizers,58,Ecuador,5157,Consumption,310230,Ammonium nitrate,2008,0,NV,Not available
RF,Fertilizers,58,Ecuador,5157,Consumption,310230,Ammonium nitrate,2009,33732,Fb,Data obtained as a balance
RF,Fertilizers,58,Ecuador,5157,Consumption,310230,Ammonium nitrate,2010,41293,Fb,Data obtained as a balance
RF,Fertilizers,58,Ecuador,5157,Consumption,310230,Ammonium nitrate,2011,77408,Fb,Data obtained as a balance
RF,Fertilizers,58,Ecuador,5157,Consumption,310230,Ammonium nitrate,2012,59175,Fb,Data obtained as a balance
RF,Fertilizers,58,Ecuador,5157,Consumption,310240,Calcium ammonium nitrate,2002,0,NV,Not available
RF,Fertilizers,58,Ecuador,5157,Consumption,310240,Calcium ammonium nitrate,2003,0,NV,Not available
RF,Fertilizers,58,Ecuador,5157,Consumption,310240,Calcium ammonium nitrate,2004,0,NV,Not available
RF,Fertilizers,58,Ecuador,5157,Consumption,310240,Calcium ammonium nitrate,2005,0,NV,Not available
RF,Fertilizers,58,Ecuador,5157,Consumption,310240,Calcium ammonium nitrate,2006,0,NV,Not available
RF,Fertilizers,58,Ecuador,5157,Consumption,310240,Calcium ammonium nitrate,2007,609800,Qm,Official data from questionnaires and/or national sources and/or COMTRADE (reporters)
RF,Fertilizers,58,Ecuador,5157,Consumption,310240,Calcium ammonium nitrate,2008,0,NV,Not available
RF,Fertilizers,58,Ecuador,5157,Consumption,310240,Calcium ammonium nitrate,2009,0,NV,Not available
RF,Fertilizers,58,Ecuador,5157,Consumption,310240,Calcium ammonium nitrate,2010,0,NV,Not available
RF,Fertilizers,58,Ecuador,5157,Consumption,310240,Calcium ammonium nitrate,2011,0,NV,Not available
RF,Fertilizers,58,Ecuador,5157,Consumption,310240,Calcium ammonium nitrate,2012,0,NV,Not available
RF,Fertilizers,58,Ecuador,5157,Consumption,310280,Urea and ammonium nitrate solutions,2002,0,NV,Not available
RF,Fertilizers,58,Ecuador,5157,Consumption,310280,Urea and ammonium nitrate solutions,2003,0,NV,Not available
RF,Fertilizers,58,Ecuador,5157,Consumption,310280,Urea and ammonium nitrate solutions,2004,0,NV,Not available
RF,Fertilizers,58,Ecuador,5157,Consumption,310280,Urea and ammonium nitrate solutions,2005,0,NV,Not available
RF,Fertilizers,58,Ecuador,5157,Consumption,310280,Urea and ammonium nitrate solutions,2006,0,NV,Not available
RF,Fertilizers,58,Ecuador,5157,Consumption,310280,Urea and ammonium nitrate solutions,2007,0,NV,Not available
RF,Fertilizers,58,Ecuador,5157,Consumption,310280,Urea and ammonium nitrate solutions,2008,0,NV,Not available
RF,Fertilizers,58,Ecuador,5157,Consumption,310280,Urea and ammonium nitrate solutions,2009,0,NV,Not available
RF,Fertilizers,58,Ecuador,5157,Consumption,310280,Urea and ammonium nitrate solutions,2010,1,Fb,Data obtained as a balance
