"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Netherlands","NLD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18740.0765878989","19680.4889068238","20318.3170582641","20917.0235394831","21862.5109700417","22900.5570833371","23981.0037270758","25522.2102710833","27262.6186295993","28791.5530137611","31581.5554114663","32759.0526709715","33885.4470738188","33680.7047822017","35166.9731404831","36967.6409693693","40434.1000094296","43339.5791510769","45897.1427107986","44408.6134820501","44742.9858280209","46388.293591692","46053.8562326424","46162.0916473842","",
"High income: nonOECD","NOC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11140.9439071917","11463.2007174914","11184.3837224203","11255.1772923233","11196.023597465","11405.9880143838","11764.0831198807","12415.9111455412","12494.6361750507","13073.1334670261","14405.6464081822","15029.8508956827","15813.2434101503","17373.4769310838","19174.8498889788","21244.7638707352","24423.1020185711","26631.0381550247","29591.5300301673","28843.9676094011","30662.3916316847","33184.4221838395","35039.5810226048","36485.2865254946","",
"Norway","NOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17913.8788334238","18994.2854737585","19995.961069171","20917.2888224103","22314.1243567848","23610.2743691325","26053.9413327743","27942.7938045348","27403.2022111865","29800.7435043739","36149.1007186404","37111.1021070012","37058.8124938622","38332.4053229386","42486.755545549","47626.2816594012","53871.1636442548","55812.2422561386","61342.0999938449","55090.0191909293","57732.5834298959","61811.0583064253","65103.6980367701","64405.7122213084","",
"Nepal","NPL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","802.338701269498","859.96825565619","892.560324614196","924.709405057363","995.764712089594","1025.1585872471","1071.96183722337","1117.30617579436","1135.78362803707","1175.59044484286","1249.72530467563","1312.86865952592","1309.82209224439","1364.70087483579","1444.50835308264","1520.27367744528","1598.11129965178","1676.0367044538","1791.98832312725","1866.96523409827","1958.66227729236","2043.86049565589","2156.34759474604","2244.79962842638","",
"New Zealand","NZL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14697.5974736304","14323.214534048","14695.2113993928","15665.5455525505","16776.1277463345","17623.0344352494","18145.4339149975","18854.4225851458","19076.9544841593","20374.1702147085","21316.9672757106","22308.4696218792","23094.0453470919","23740.9625296593","24827.5731631895","25469.0836621931","27362.4788917695","28866.4740806509","29229.0438210169","30114.3243869535","30640.0282309035","31836.6591245567","32425.3391070062","34731.5690656862","",
"High income: OECD","OEC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18360.6236262587","19053.728521808","19750.5455028231","20345.3939950846","21315.1146665023","22240.939919626","23212.1314620543","24285.2528677843","25101.6532383561","26174.5067902602","27787.1238929677","28765.3305456369","29655.4707022502","30563.1251970208","32165.9709946331","33770.07757384","35921.9230490709","37641.6802996467","38445.1642945445","37442.3773427218","38665.2384079227","39972.1084971058","40986.7753224674","41797.1367986397","",
"OECD members","OED","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16556.2043289327","17170.6880373545","17785.6311595375","18452.6763392618","19287.854336085","20007.9973439503","20871.1839715466","21844.2052955953","22684.5215051365","23596.9809892911","25061.3371136772","25852.2797835697","26605.3010326053","27390.3815601928","28865.6429706652","30358.134806506","32354.1442394455","33901.2190492112","34693.9228472945","33775.1458924846","34942.5717610796","36239.1079555761","37118.5779128537","37820.6331297129","",
"Oman","OMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22769.3972760727","23961.2356005514","25480.943529338","26604.43817598","27348.3618147813","28697.4087486852","29814.3452166191","32131.7225553607","33439.6456971808","33858.0560817299","36163.2220913205","37842.3368563832","36857.8882683041","35353.1011175583","35675.614212193","36867.7225821404","39531.6006029505","42148.0823969974","46057.6630966939","47968.9481507298","48355.5044518788","46131.8509115556","45333.7502649033","","",
"Other small states","OSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3239.10142729106","3435.40725782896","3524.07655969441","3622.01226669394","3744.14634181822","3929.04805831724","4125.17179174338","4456.04985829971","4567.72608896228","4645.82940461953","4839.00100547206","5150.59881525907","5356.02184266399","5626.8521641396","6172.30608815464","6587.66631787427","6957.25731176879","7618.10397081566","8052.42768576393","7779.49684352085","8110.52993174177","8543.74790600721","8854.70842726684","9102.22751233446","",
"Pakistan","PAK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1915.73395292623","2022.29830019912","2169.64941868831","2203.18883733233","2275.19663603","2375.64580134526","2470.00318237108","2471.24094429108","2495.59134018149","2559.73763298775","2667.90837656168","2725.44259133554","2802.35696761062","2943.12952694105","3189.65565157187","3481.41979658711","3740.60786464313","3951.71071622432","4020.94142753184","4091.78322960561","4134.23534021461","4261.27357410279","4415.05354756394","4601.68894303447","",
"Panama","PAN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4828.06792446838","5345.40884995999","5794.83100788331","6129.36469159644","6307.0937416891","6418.06690720405","6581.39408103065","6981.4250711074","7420.77648789631","7663.56203746182","7889.9800281619","7955.59590273644","8096.51124403827","8439.62748387671","9147.28617093375","9932.32607021166","10907.8150287849","12330.2441179564","13476.6648302963","13879.1014360426","14619.5856062578","16253.6827286197","17944.2007825774","19416.2320170688","",
"Peru","PER","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3415.77528923242","3535.66881858308","3527.48418384515","3729.75133816005","4199.61806648963","4522.75166301667","4651.17242880112","4951.50424557573","4903.13590117393","4967.91763344873","5140.06914119395","5214.94227959285","5509.03567890554","5778.61353676295","6156.60989494227","6676.25279473322","7318.37744843716","8067.85244196844","8882.20364205838","8949.63398734638","9714.63746838078","10429.3886903468","11108.9169407444","11774.1883417434","",
"Philippines","PHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2594.39741487284","2600.76908925451","2606.64518144751","2662.93591759162","2774.83806887419","2899.03738865107","3055.16424673825","3197.19246638393","3143.59673847847","3216.6137119504","3362.78335490625","3465.45032374148","3572.30686084891","3748.16221441268","4029.72334386715","4277.34736872422","4557.88323405926","4904.3261704823","5120.36674093202","5133.91351776833","5500.23720045335","5720.68446665964","6113.3694592409","6535.87586381471","",
"Palau","PLW","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10776.1990998565","10042.0048512762","8767.88746977309","9344.77968180548","10303.8370297472","11294.7348653224","11475.7714061858","11576.105581706","10899.478809679","11168.0274635037","11519.8655713514","12155.5036067415","12337.3206516528","13627.9061141481","14100.5930546794","14239.4248976278","14811.0027736712","14184.6615399106","12686.660046943","13184.340767888","14079.9588742885","15041.9527543021","15095.9881392384","",
"Papua New Guinea","PNG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1039.48845250345","1147.79972427502","1303.74159925823","1538.62721169128","1622.83418757627","1561.02382242518","1668.1496738115","1588.02331026701","1504.28596518742","1513.67804470196","1470.74962452179","1464.37810504113","1447.42571918026","1471.05017851117","1514.70852234318","1622.40573941974","1669.59863891567","1793.11711246207","1902.95635712967","1989.0021252495","2119.18998749338","2341.11840881834","2520.62616923842","2642.90578071692","",
"Poland","POL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6002.7036655368","5746.95168943255","6007.32674621143","6363.95939005223","6828.96570900811","7445.92827741518","8074.55867828756","8805.23789789874","9393.29375678664","9920.35949517642","10599.694744707","10986.49046962","11592.2803284225","12043.8516729575","13053.0185610087","13806.8284829299","15153.0152269642","16892.0402476767","18046.1515894378","19145.6318516382","20680.8298283002","22060.567192753","22867.9480612373","23689.9023666708","",
"Puerto Rico","PRI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16352.1336416885","16918.3830812803","17890.8321989985","18863.1607334848","19845.8977322161","20892.0382219041","21644.1178695601","22501.2229924424","24140.4564230609","24867.1857927132","25747.3800437434","28865.6130895786","29789.7628317096","30726.7382757633","32120.3045664311","33390.2809379846","34255.0674401778","34198.5118142552","34432.6937295239","34069.9894768135","33759.9986811032","34122.8450883533","34097.8012163944","34752.376062686","",
"Korea, Dem. Rep.","PRK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11198.2355537157","12104.2972659499","12524.8406053906","12545.4564709849","12901.3043408888","13686.9865753091","14196.5707214519","15058.9653244526","15812.3357846204","16806.0815665999","17852.1453836301","18584.4579447874","19331.7294021468","19821.8776558351","20303.0480664551","22072.6507506885","23887.0354398294","25224.0958821067","26095.7814080004","26217.2538206752","26924.4352313993","26932.4081275165","27204.0595139981","27804.1561094391","",
"Paraguay","PRY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3872.28807030754","4035.40436926843","4093.64750682421","4292.04551760062","4507.77337137855","4803.11888817271","4856.50406899858","5037.2860391167","4986.69023314678","4884.63925855063","4780.08817543563","4750.18589863502","4726.17841884539","4930.44414747696","5170.46800588147","5348.33997813972","5671.46327538298","6027.62704368605","6418.59640147001","6103.62360539773","6865.88463755604","7185.75452722007","7100.97982778527","8092.67275665026","",
"Pacific island small states","PSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2609.87645213062","2637.02888897371","2784.88539526692","2867.1509945886","3019.26706137293","3150.3296410673","3279.38291981217","3246.40902123353","3300.78680985736","3486.65992600586","3495.09990828399","3585.07573706857","3685.08859872764","3793.86247270233","4030.19217384143","4186.33053342431","4354.82467056153","4457.42138660836","4552.89811772754","4450.77620239732","4582.31104852167","4784.8917367876","4915.36241165563","5044.23109779761","",
"French Polynesia","PYF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55338.2762024701","57151.0163068307","59395.9891232034","76026.5672296343","82230.8057510397","83668.9377480437","89092.4758091486","91870.3732036654","97132.0130789134","98007.6336486036","110030.143213988","107097.305089751","118198.731574306","120210.170877168","122250.184201231","119869.247182013","126613.791255917","133733.867707273","134289.773572159","136727.253610167","",
"Romania","ROU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5193.42757099406","4714.21811876003","4435.36656829275","4615.96024458344","4908.29210699264","5380.41810082969","5729.30666847357","5502.1921920187","5336.85730212178","5340.53051881308","5707.34210166169","6486.82383624362","7061.77009401641","7746.240911665","8864.75782032417","9524.45713848717","11349.5483101488","13172.0299676228","15694.2698560608","15529.5985389457","16252.2312005374","17362.8878896532","18136.7852672559","18974.4057849472","",
"Russian Federation","RUS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8013.59757625382","7843.86377983375","6853.96988324743","6416.2810241889","5736.03026808857","5620.54992133716","5515.98203748607","5697.31708111704","5460.34837548116","5914.28494364972","6825.39588337191","7367.59203525093","8023.49114634094","9252.34767043933","10248.9156247418","11855.7972899572","14975.0435458187","16729.4387991554","20275.2232575062","19506.266208827","20564.727736701","22570.4994107822","24083.6265049384","25247.9400353489","",
"Rwanda","RWA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","553.590519269462","576.834184869754","665.539154680797","675.568863310421","363.488753021229","507.512820078908","556.516171471794","590.604489788712","586.533838249665","584.338022190146","605.53834042504","645.020176660339","724.579761748535","738.357519143227","800.101365812674","866.530093439021","952.269466440931","1023.77300317331","1126.55466049792","1171.45682253665","1236.47603787227","1323.51815700208","1425.63849954096","1473.63801166274","",
"South Asia","SAS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1197.1475099931","1234.49773115142","1307.53240578738","1367.34413344124","1450.3068577091","1551.23210548391","1654.58663503526","1713.05314170899","1793.36362331142","1923.44048525157","2012.42386753432","2110.51005701904","2185.93805372792","2351.51925373472","2559.23865392869","2829.07219068234","3120.65678303907","3440.55541104664","3590.97184103143","3839.27443268781","4175.88720438671","4467.39563944949","4718.61485452614","5036.19462206167","",
"Saudi Arabia","SAU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22798.3360289557","24879.0009916459","25816.5369933056","25702.3808318747","25785.6799519085","25850.8727679176","26806.9713803832","27663.3552847989","28424.8207632685","28123.3696330331","29379.2245843486","29132.5123639315","28350.4018832985","29730.9673424095","31993.1052674735","34197.9314183462","36214.5469273609","38581.3360505628","41910.8124550591","42323.5353336161","45247.3848473516","49229.7725339303","52042.469058139","53644.1269250098","",
"Sudan","SDN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1203.29830828071","1297.97990236165","1372.42583441481","1424.53934386035","1425.31329640424","1497.58213138932","1570.06346928476","1717.97311071728","1763.07881812785","1794.44700824145","1898.73442475375","2011.09672377573","2112.61112369711","2256.20770025078","2340.37423056121","2523.43213563634","2782.07134506527","3095.54228046559","3159.43197865076","3197.22500070449","3259.40729655606","3524.0486136321","3608.90503447267","3372.97200690061","",
"Senegal","SEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1201.07533583981","1233.93782614298","1239.16973428153","1247.17701222013","1237.21060717996","1294.77104153559","1310.48078734688","1341.11130813555","1401.40951514582","1475.60000285631","1518.93662753323","1583.36183107018","1575.98546953625","1669.27868476334","1767.15205488646","1874.72242328487","1926.55662069878","2019.45599766696","2076.00797064464","2083.81443331205","2137.58032036766","2163.27688343848","2212.63257763075","2241.99652516017","",
"Singapore","SGP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22127.5435310388","23705.2803158408","25196.0723679443","28053.6812555695","30799.0233721296","32644.5564261199","34319.4560214451","36556.5876903587","34923.7566089523","37283.8051615984","40813.1758934861","40245.0892645436","42196.0525410197","45614.4192839054","50703.6017342507","54947.3552090331","59754.6699020027","64206.8196064169","63163.1711934027","61396.687679292","70364.2080762772","74593.9429944563","75951.6704862205","78763.3849443771","",
"Solomon Islands","SLB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1149.18572126397","1223.59224751014","1370.91443623309","1418.5287997075","1537.64038692193","1651.61161815156","1661.51561179296","1620.07202156696","1621.47418540081","1592.58035217341","1359.18284761978","1245.41719942078","1197.03638217393","1266.88321002535","1331.17733793006","1413.06037800048","1520.60190423943","1636.60278050343","1746.10536036458","1639.47126541324","1750.3005890518","1935.17911095525","2022.11064712186","2068.96106224769","",
"Sierra Leone","SLE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","862.413891347824","909.581645908663","757.467462084137","794.112977204129","803.214605144329","759.08348388004","787.957171463618","752.757960706006","767.945651031242","750.531235358161","797.089038526233","729.555161517244","894.243050234096","951.129068729253","994.519228006007","1030.88300817495","1088.42942965367","1177.20473182719","1237.28008043906","1261.42678015668","1319.25680357963","1396.60951653459","1469.29961288955","1544.18323961817","",
"El Salvador","SLV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2881.66581101998","3037.60197385771","3289.19850750464","3560.07371716551","3801.05119858807","4078.1574043907","4180.58406679136","4396.39782529398","4579.55836271193","4777.94425992355","4966.92929482013","5143.98251160461","5324.69282963864","5536.33073697667","5773.66186726977","6149.1236297464","6559.95703357962","6963.47669978795","7154.58640573882","6949.23468849771","7090.63380171767","7352.4078611568","7575.65668095091","7764.14274460714","",
"San Marino","SMR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4925.36470149157","5141.9016377435","5621.89144301749","5843.10898942319","5225.73960404654","5778.00619856663","6215.32427643339","6762.80303300096","7220.87177632094","8109.3453731866","8860.55613042103","9895.79521199716","10453.593381064","11892.8189722207","11806.1506969005","11805.2835209324","12571.8903612042","12805.7522884016","13019.8207194707","",
"Sub-Saharan Africa (developing only)","SSA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1629.90343956144","1639.28804699814","1608.56166103453","1609.45922553489","1627.58482616565","1668.66554839071","1739.36983481007","1784.1980625654","1800.25054964286","1817.53356202904","1873.97487289278","1939.19906367065","1988.16456310098","2074.24880084621","2326.00585716438","2463.46668138604","2649.0172614701","2833.86661934115","2956.0412397208","2996.26207375083","3126.8741744851","3244.16529973991","3318.3773795604","3428.53608036583","",
"South Sudan","SSD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3626.2016407815","3676.88457638418","3760.37712297892","3504.74815873904","1842.65990720433","2029.7334400689","",
"Sub-Saharan Africa (all income levels)","SSF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1629.17228664032","1638.54053500426","1608.00116846861","1608.96136085233","1627.18347268014","1668.368820785","1739.66458511834","1786.89766417043","1803.82674910133","1822.29557151778","1879.78594740987","1949.5369698106","2000.61834667222","2088.48774199115","2346.1047143078","2487.2697444377","2671.51665349832","2859.4449645705","2984.70496798164","3021.89219326132","3151.65433082398","3270.02728799446","3344.82974908412","3453.19325339735","",
"Small states","SST","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3987.03424852201","4190.06520872834","4280.63465777044","4424.13677689654","4585.10287001178","4785.73604517598","4982.17177296478","5242.75456075066","5374.75692820279","5518.61483359692","5742.40475044643","6033.93160813774","6304.33485747614","6701.39918497711","7299.73685158893","7786.78634063016","8253.9999856611","8874.64229683775","9262.82992037667","8944.15202377115","9197.52689827842","9564.51709191635","9866.34695200372","10125.6000922129","",
"Sao Tome and Principe","STP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1709.37464176546","1774.10899164609","1803.28719557712","1923.0631971351","2019.38165283658","2066.67708757256","2336.18467976853","2377.70873717007","2567.10676606073","2613.94825133331","2687.97368979504","2801.28079620916","2888.16339215126","2971.06707976578","",
"Suriname","SUR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6874.09146751241","7191.37705317377","7238.61161176249","6782.31190199999","7057.44388392077","7186.72415141245","7310.99659125821","7757.3980068667","7856.31140881025","7791.31576545761","7853.32027932629","8280.00326671498","8644.57820610273","9216.85741584872","10209.7666495717","10884.6845893227","11519.6675483075","12303.5581345268","12935.390856463","13306.2929831581","14034.922518723","14942.4104752726","15528.7870784733","16071.3846314326","",
"Slovak Republic","SVK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6996.91236125184","7285.10699539171","7870.75169290238","8479.59422433251","9213.72041555866","9962.32610403856","10510.1909224633","10566.4901325933","11159.5902065085","12232.4830086295","13159.7093758531","13928.4142343606","15015.9278670219","16574.0334566385","18838.7690737784","21431.1421298449","23786.7344789826","23172.6349579723","24432.2109757388","25066.0826753902","25718.4666732932","26496.6154491917","",
"Slovenia","SVN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13242.7120087504","14047.4356421123","15074.9565464458","15956.807210117","16997.6022564943","17882.3880414684","18792.1690962611","20127.9622992721","20943.5984676057","22695.5313952738","23887.7807471623","25885.3106246306","27680.610221553","29598.1314195238","27515.1262120771","27563.6996968651","28491.9371172131","28449.9588475827","28858.6813467723","",
"Sweden","SWE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20099.4469184321","20391.0329182927","20493.6504532651","20428.8397162665","21562.6182361963","22778.3622589025","23621.4357324175","24523.3715612066","25562.9960621191","27184.585412362","29384.5369567219","29811.3731710934","30790.5051760393","32061.6022678092","34268.9976028748","34332.3259363865","37594.4639558308","40564.9984515769","41880.8407716078","39669.9368730829","41727.1761199766","43709.2114536214","43869.3843700346","44658.2317867812","",
"Swaziland","SWZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3475.25889979813","3552.70790230421","3665.45422525823","3793.00636758801","3890.95228440104","4080.87630850173","4222.51441817769","4330.55709879387","4395.75306860123","4505.04131244181","4620.22739699118","4731.03670456826","4855.46173853059","5036.43300659779","5292.00348733234","5546.72637003093","5834.12336031768","6108.18703601242","6269.12683349004","6289.89282480791","6379.98841648319","6366.94992103557","6505.31418956229","6685.33811734131","",
"Sint Maarten (Dutch part)","SXM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9077.77331705647","9534.78496918434","10319.1008855618","11057.019320239","11017.7323082705","10950.6412245248","11528.1386154083","12976.0230143932","13943.6470325951","14127.7803290335","14538.2697931734","14518.95733105","14475.2070579639","14045.5925016942","14071.1073770446","15755.3744150087","17465.915086408","19635.8787348456","19153.1557500648","19015.5936282405","19831.5775771442","22424.7148134973","23239.5893125738","24587.4855947311","",
"Syrian Arab Republic","SYR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","719.050426859834","781.226647825588","836.244819512036","699.222018953125","761.647761627134","761.814012850916","766.94869484372","796.969495425921","832.506855574751","809.464593633011","791.147997984496","869.987121190584","922.076775365705","1038.20397548254","1373.28275774473","1605.1197426624","1610.12279085874","1653.2517223982","1683.65170363343","1715.5066977797","1913.05095983978","1896.03294779771","2039.44434401399","2088.5918355193","",
"Togo","TGO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","873.333836720182","872.899514235701","836.263576789294","709.658158255637","813.572726228615","874.187670322341","945.021408471592","1072.12372289128","1032.150576456","1045.69211227091","1034.14816622245","1013.92551720547","993.820136857251","1036.48140787514","1059.54166865696","1078.10335091873","1126.65349761389","1152.98087761176","1170.74399190449","1190.19024649178","1220.82196730842","1273.29175514453","1337.57912899972","1390.51971095318","",
"Thailand","THA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4120.36811474147","4572.67713474977","5013.23564394629","5517.09332087687","6096.38722131275","6741.78867283416","7199.19249677857","7145.29507689815","6389.8066420424","6690.43812864189","7085.17453873416","7318.39927318492","7736.41750652632","8363.4866848881","9054.32275022019","9705.54937471841","10461.5403553202","11249.3153377624","11731.9604810827","11532.9059646736","12562.4326667675","12798.0283917588","13983.3851982419","14393.5307035565","",
"Tajikistan","TJK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2351.93025071489","2207.268132613","1572.24117922791","1323.28967249159","1047.54484948906","923.57477379792","772.933531366583","789.522219534142","829.796642535666","861.113375189945","939.736111878166","1041.79650495994","1151.01481291088","1278.04802143009","1419.22269734013","1530.47761007476","1651.808503846","1787.89319902587","1921.96868815937","1964.25011371524","2067.61944914898","2212.06486019877","2362.0779610899","2512.24756635","",
"Turkmenistan","TKM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5404.21464912564","5178.91902509927","4377.08584853401","4423.32653981679","3641.30061532157","3373.49021406911","3596.68358641129","3190.43702038952","3407.41869907968","3977.48240383725","4241.0771087969","4476.0277741071","4508.44044907843","4699.71063363086","5017.57222808742","5791.51078786267","6550.02323660141","7381.29772749355","8525.30723909561","9004.47602326553","9828.80755406094","11360.5110478323","12684.2579491562","14004.160056658","",
"Timor-Leste","TLS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1047.59023416432","1221.38742971742","1121.64595660104","1076.77651559847","1073.32697045348","1157.93889111113","1107.11765825845","1246.26286587146","1427.21215532715","1598.63882141497","1741.1961713096","1939.6144229816","2076.43707854128","","",
