TaxonKey,TaxonName,CommonName,TargetGrpNum,Description
627650,Rhinogobius carpenteri,Rhinogobius carpenteri,13,Small Benthopelagics (<30 cm)
627663,Pseudanos gracilis,Pseudanos gracilis,13,Small Benthopelagics (<30 cm)
627664,Leporinus desmotes,Leporinus desmotes,13,Small Benthopelagics (<30 cm)
627665,Leporinus octofasciatus,Leporinus octofasciatus,13,Small Benthopelagics (<30 cm)
627666,Leporinus pellegrinii,Leporinus pellegrinii,13,Small Benthopelagics (<30 cm)
627667,Aphyocharax dentatus,Aphyocharax dentatus,13,Small Benthopelagics (<30 cm)
627668,Brycon melanopterus,Brycon melanopterus,13,Small Benthopelagics (<30 cm)
627669,Triportheus pictus,Triportheus pictus,13,Small Benthopelagics (<30 cm)
627691,Gambusia puncticulata puncticulata,Caribbean gambusia,13,Small Benthopelagics (<30 cm)
627692,Gambusia wrayi,Wrays gambusia,13,Small Benthopelagics (<30 cm)
627693,Gambusia xanthosoma,Cayman gambusia,13,Small Benthopelagics (<30 cm)
627694,Girardinus creolus,Creole topminnow,13,Small Benthopelagics (<30 cm)
627695,Girardinus cubensis,Cuban topminnow,13,Small Benthopelagics (<30 cm)
627698,Girardinus microdactylus,Smallfinger topminnow,13,Small Benthopelagics (<30 cm)
627725,Poecilia elegans,Elegant molly,13,Small Benthopelagics (<30 cm)
627726,Coryphaenoides brevibarbis,Coryphaenoides brevibarbis,8,Medium Bathypelagics (30 - 90 cm)
627727,Poecilia hispaniolana,Hispaniola molly,13,Small Benthopelagics (<30 cm)
627732,Cyprinodon bondi,Hispaniola pupfish,13,Small Benthopelagics (<30 cm)
627733,Laemonema latifrons,Laemonema latifrons,13,Small Benthopelagics (<30 cm)
627736,Lycenchelys platyrhina,Lycenchelys platyrhina,10,Small Bathydemersals (<30 cm)
627737,Bythites islandicus,Bythites islandicus,13,Small Benthopelagics (<30 cm)
627739,Rivulus roloffi,Hispaniolan rivulus,13,Small Benthopelagics (<30 cm)
627741,Cichlasoma tetracanthus,Biajaca,13,Small Benthopelagics (<30 cm)
627744,Gambusia puncticulata yucatana,Gambusia puncticulata yucatana,13,Small Benthopelagics (<30 cm)
627746,Psychrolutes subspinosus,Psychrolutes subspinosus,10,Small Bathydemersals (<30 cm)
627747,Rhodichthys regina,Threadfin seasnail,11,Medium Bathydemersals (30 - 90 cm)
627759,Neocyttus helgae,False boarfish,7,Small Bathypelagics (<30 cm)
627760,Rivulus insulaepinorum,Isle of Pines rivulus,13,Small Benthopelagics (<30 cm)
627786,Gymnothorax conspersus,Gymnothorax conspersus,11,Medium Bathydemersals (30 - 90 cm)
627787,Dysommina rugosa,Dysommina rugosa,11,Medium Bathydemersals (30 - 90 cm)
627788,Coloconger meadi,Coloconger meadi,11,Medium Bathydemersals (30 - 90 cm)
627790,Bathycongrus bullisi,Bathycongrus bullisi,11,Medium Bathydemersals (30 - 90 cm)
627806,Zesticelus ochotensis,Zesticelus ochotensis,10,Small Bathydemersals (<30 cm)
627808,Argonectes longiceps,Argonectes longiceps,13,Small Benthopelagics (<30 cm)
627809,Bivibranchia bimaculata,Bivibranchia bimaculata,13,Small Benthopelagics (<30 cm)
627812,Selenoscopus turbisquamatus,Selenoscopus turbisquamatus,11,Medium Bathydemersals (30 - 90 cm)
627814,Parodon guyanensis,Parodon guyanensis,13,Small Benthopelagics (<30 cm)
627823,Curimata cyprinoides,Curimata cyprinoides,13,Small Benthopelagics (<30 cm)
627824,Muraenichthys profundorum,Muraenichthys profundorum,11,Medium Bathydemersals (30 - 90 cm)
627825,Curimatopsis crypticus,Curimatopsis crypticus,13,Small Benthopelagics (<30 cm)
627826,Cyphocharax helleri,Cyphocharax helleri,13,Small Benthopelagics (<30 cm)
627827,Cyphocharax punctatus,Cyphocharax punctatus,13,Small Benthopelagics (<30 cm)
627828,Cyphocharax spilurus,Cyphocharax spilurus,13,Small Benthopelagics (<30 cm)
627830,Semaprochilodus varii,Semaprochilodus varii,13,Small Benthopelagics (<30 cm)
627831,Adontosternarchus devenanzii,Adontosternarchus devenanzii,13,Small Benthopelagics (<30 cm)
627835,Anostomus brevior,Anostomus brevior,13,Small Benthopelagics (<30 cm)
627837,Leporinus despaxi,Leporinus despaxi,13,Small Benthopelagics (<30 cm)
627838,Leporinus melanostictus,Leporinus melanostictus,13,Small Benthopelagics (<30 cm)
627839,Garra ghorensis,Garra ghorensis,13,Small Benthopelagics (<30 cm)
627840,Leporinus gossei,Leporinus gossei,13,Small Benthopelagics (<30 cm)
627848,Leporinus granti,Leporinus granti,13,Small Benthopelagics (<30 cm)
627849,Leporinus nijsseni,Leporinus nijsseni,13,Small Benthopelagics (<30 cm)
627850,Hoplias aimara,Hoplias aimara,15,Large Benthopelagics (>=90 cm)
627857,Aphanius sirhani,Aphanius sirhani,13,Small Benthopelagics (<30 cm)
627858,Charax pauciradiatus,Charax pauciradiatus,13,Small Benthopelagics (<30 cm)
627860,Cynopotamus essequibensis,Cynopotamus essequibensis,13,Small Benthopelagics (<30 cm)
627863,Barbus apoensis,Barbus apoensis,13,Small Benthopelagics (<30 cm)
627870,Cyprinion acinaces acinaces,Cyprinion acinaces acinaces,13,Small Benthopelagics (<30 cm)
627871,Cyprinion acinaces hijazi,Cyprinion acinaces hijazi,13,Small Benthopelagics (<30 cm)
627872,Cyprinion mhalensis,Cyprinion mhalensis,13,Small Benthopelagics (<30 cm)
627878,Cyprinion microphthalmum muscatensis,Cyprinion microphthalmum muscatensis,13,Small Benthopelagics (<30 cm)
627885,Garra barreimiae shawkahensis,Garra barreimiae shawkahensis,13,Small Benthopelagics (<30 cm)
627886,Garra buettikeri,Garra buettikeri,13,Small Benthopelagics (<30 cm)
627887,Garra mamshuqa,Garra mamshuqa,13,Small Benthopelagics (<30 cm)
627894,Lonchopisthus lemur,Lonchopisthus lemur,10,Small Bathydemersals (<30 cm)
627898,Cichlasoma taenia,Brown coscarob,13,Small Benthopelagics (<30 cm)
627914,Piabucus dentatus,Piabucus dentatus,13,Small Benthopelagics (<30 cm)
627921,Poptella brevispina,Poptella brevispina,13,Small Benthopelagics (<30 cm)
627928,Hemibrycon surinamensis,Hemibrycon surinamensis,13,Small Benthopelagics (<30 cm)
627931,Garra sahilia sahilia,Garra sahilia sahilia,13,Small Benthopelagics (<30 cm)
627932,Garra sahilia gharbia,Garra sahilia gharbia,13,Small Benthopelagics (<30 cm)
627934,Astyanax abramoides,Astyanax abramoides,13,Small Benthopelagics (<30 cm)
627937,Astyanax leopoldi,Astyanax leopoldi,13,Small Benthopelagics (<30 cm)
627940,Astyanax validus,Astyanax validus,13,Small Benthopelagics (<30 cm)
627954,Sundasalanx mesops,Sundasalanx mesops,13,Small Benthopelagics (<30 cm)
627957,Bryconops cyrtogaster,Bryconops cyrtogaster,13,Small Benthopelagics (<30 cm)
627958,Bryconops melanurus,Bryconops melanurus,13,Small Benthopelagics (<30 cm)
627961,Hemigrammus bellottii,Hemigrammus bellottii,13,Small Benthopelagics (<30 cm)
627968,Careproctus simus,Careproctus simus,10,Small Bathydemersals (<30 cm)
627972,Hemigrammus boesemani,Hemigrammus boesemani,13,Small Benthopelagics (<30 cm)
627973,Hemigrammus guyanensis,Hemigrammus guyanensis,13,Small Benthopelagics (<30 cm)
627974,Trachonurus robinsi,Trachonurus robinsi,10,Small Bathydemersals (<30 cm)
627977,Trachonurus gagates,Trachonurus gagates,11,Medium Bathydemersals (30 - 90 cm)
627988,Johnius fuscolineatus,Bellfish,13,Small Benthopelagics (<30 cm)
627990,Hyphessobrycon copelandi,Hyphessobrycon copelandi,13,Small Benthopelagics (<30 cm)
627992,Moenkhausia chrysargyrea,Moenkhausia chrysargyrea,13,Small Benthopelagics (<30 cm)
627993,Moenkhausia georgiae,Moenkhausia georgiae,13,Small Benthopelagics (<30 cm)
627994,Moenkhausia grandisquamis,Moenkhausia grandisquamis,13,Small Benthopelagics (<30 cm)
627995,Moenkhausia hemigrammoides,Moenkhausia hemigrammoides,13,Small Benthopelagics (<30 cm)
627996,Moenkhausia inrai,Moenkhausia inrai,13,Small Benthopelagics (<30 cm)
627997,Moenkhausia moisae,Moenkhausia moisae,13,Small Benthopelagics (<30 cm)
627998,Moenkhausia surinamensis,Moenkhausia surinamensis,13,Small Benthopelagics (<30 cm)
628003,Creagrutus melanzonus,Creagrutus melanzonus,13,Small Benthopelagics (<30 cm)
628004,Creagrutus planquettei,Creagrutus planquettei,13,Small Benthopelagics (<30 cm)
628005,Aphyocharacidium melandetum,Aphyocharacidium melandetum,13,Small Benthopelagics (<30 cm)
628006,Odontostilbe gracilis,Odontostilbe gracilis,13,Small Benthopelagics (<30 cm)
628009,Hyphessobrycon roseus,Hyphessobrycon roseus,13,Small Benthopelagics (<30 cm)
628011,Hyphessobrycon simulatus,Hyphessobrycon simulatus,13,Small Benthopelagics (<30 cm)
628025,Characidium zebra,Characidium zebra,13,Small Benthopelagics (<30 cm)
628026,Characidium pellucidum,Characidium pellucidum,13,Small Benthopelagics (<30 cm)
628027,Melanocharacidium dispilomma,Melanocharacidium dispilomma,13,Small Benthopelagics (<30 cm)
628029,Acnodon oligacanthus,Acnodon oligacanthus,13,Small Benthopelagics (<30 cm)
628031,Myleus ternetzi,Myleus ternetzi,13,Small Benthopelagics (<30 cm)
628032,Serrasalmus striolatus,Serrasalmus striolatus,13,Small Benthopelagics (<30 cm)
628034,Hypopomus artedi,Hypopomus artedi,14,Medium Benthopelagics (30 - 90 cm)
628035,Hypopygus lepturus,Hypopygus lepturus,13,Small Benthopelagics (<30 cm)
628038,Brachyhypopomus beebei,Brachyhypopomus beebei,14,Medium Benthopelagics (30 - 90 cm)
628039,Brachyhypopomus pinnicaudatus,Brachyhypopomus pinnicaudatus,13,Small Benthopelagics (<30 cm)
628040,Rhamphichthys rostratus,Rhamphichthys rostratus,15,Large Benthopelagics (>=90 cm)
628042,Sternarchorhynchus oxyrhynchus,Sternarchorhynchus oxyrhynchus,14,Medium Benthopelagics (30 - 90 cm)
628043,Porotergus gymnotus,Porotergus gymnotus,14,Medium Benthopelagics (30 - 90 cm)
628044,Gymnotus anguillaris,Gymnotus anguillaris,14,Medium Benthopelagics (30 - 90 cm)
628054,Siniperca chuatsi,Chinese perch,14,Medium Benthopelagics (30 - 90 cm)
628089,Centrodraco gegonipus,Centrodraco gegonipus,10,Small Bathydemersals (<30 cm)
628090,Centrodraco oregonus oregonus,Centrodraco oregonus oregonus,10,Small Bathydemersals (<30 cm)
628091,Centrodraco oregonus lineatus,Centrodraco oregonus lineatus,10,Small Bathydemersals (<30 cm)
628094,Centrodraco rubellus,Centrodraco rubellus,10,Small Bathydemersals (<30 cm)
628117,Centrodraco striatus,Centrodraco striatus,10,Small Bathydemersals (<30 cm)
628141,Epigonus merleni,Epigonus merleni,10,Small Bathydemersals (<30 cm)
628143,Peprilus paru,American harvestfish,14,Medium Benthopelagics (30 - 90 cm)
628151,Cichlasoma hogaboomorum,Cichlasoma hogaboomorum,13,Small Benthopelagics (<30 cm)
628194,Leporinus friderici acutidens,Leporinus friderici acutidens,14,Medium Benthopelagics (30 - 90 cm)
628205,Cichlasoma microphthalmus,Cichlasoma microphthalmus,13,Small Benthopelagics (<30 cm)
628217,Physiculus fulvus,Hakeling,13,Small Benthopelagics (<30 cm)
628218,Laemonema barbatulum,Laemonema barbatulum,13,Small Benthopelagics (<30 cm)
628219,Nezumia suilla,Nezumia suilla,13,Small Benthopelagics (<30 cm)
628220,Nezumia cyrano,Nezumia cyrano,8,Medium Bathypelagics (30 - 90 cm)
628223,Porichthys bathoiketes,Porichthys bathoiketes,10,Small Bathydemersals (<30 cm)
628225,Monomitopus agassizi,Monomitopus agassizi,13,Small Benthopelagics (<30 cm)
628227,Cichlasoma argentea,Cichlasoma argentea,14,Medium Benthopelagics (30 - 90 cm)
628234,Aequidens coeruleopunctatus,Aequidens coeruleopunctatus,13,Small Benthopelagics (<30 cm)
628241,Osteochilus salsburyi,Osteochilus salsburyi,13,Small Benthopelagics (<30 cm)
628245,Gigantactis macronema,Gigantactis macronema,7,Small Bathypelagics (<30 cm)
628248,Rondeletia bicolor,Rondeletia bicolor,7,Small Bathypelagics (<30 cm)
628251,Brycon argenteus,Brycon argenteus,13,Small Benthopelagics (<30 cm)
628252,Hydrolycus pectoralis,Hydrolycus pectoralis,13,Small Benthopelagics (<30 cm)
628254,Pyrrhulina semifasciata,Pyrrhulina semifasciata,13,Small Benthopelagics (<30 cm)
628259,Apareiodon piracicabae,Apareiodon piracicabae,13,Small Benthopelagics (<30 cm)
628262,Parodon suborbitalis,Parodon suborbitalis,13,Small Benthopelagics (<30 cm)
628263,Saccodon dariensis,Saccodon dariensis,13,Small Benthopelagics (<30 cm)
646035,Stiphodon allen,Stiphodon allen,13,Small Benthopelagics (<30 cm)
646036,Stiphodon atratus,Stiphodon atratus,13,Small Benthopelagics (<30 cm)
646037,Stiphodon birdsong,Stiphodon birdsong,13,Small Benthopelagics (<30 cm)
646038,Stiphodon larson,Stiphodon larson,13,Small Benthopelagics (<30 cm)
646039,Stiphodon rutilaureus,Stiphodon rutilaureus,13,Small Benthopelagics (<30 cm)
646094,Barbus graellsii,Barbus graellsii,14,Medium Benthopelagics (30 - 90 cm)
646107,Bryx veleronis,Bryx veleronis,13,Small Benthopelagics (<30 cm)
646117,Cosmocampus investigatoris,Cosmocampus investigatoris,13,Small Benthopelagics (<30 cm)
646148,Barbus tyberinus,Barbus tyberinus,14,Medium Benthopelagics (30 - 90 cm)
646230,Peristedion ecuadorensis,Peristedion ecuadorensis,10,Small Bathydemersals (<30 cm)
646234,Rivulus tecminae,Rivulus tecminae,13,Small Benthopelagics (<30 cm)
646237,Rivulus gransabanae,Rivulus gransabanae,13,Small Benthopelagics (<30 cm)
646242,Melanochromis dialeptos,Melanochromis dialeptos,13,Small Benthopelagics (<30 cm)
646243,Melanochromis cyaneorhabdos,Melanochromis cyaneorhabdos,13,Small Benthopelagics (<30 cm)
646256,Melanochromis elastodema,Melanochromis elastodema,13,Small Benthopelagics (<30 cm)
646259,Melanochromis perileucos,Melanochromis perileucos,13,Small Benthopelagics (<30 cm)
646260,Melanochromis baliodigma,Melanochromis baliodigma,13,Small Benthopelagics (<30 cm)
646261,Melanochromis xanthodigma,Melanochromis xanthodigma,13,Small Benthopelagics (<30 cm)
646262,Melanochromis benetos,Melanochromis benetos,13,Small Benthopelagics (<30 cm)
646263,Melanochromis lepidiadaptes,Melanochromis lepidiadaptes,13,Small Benthopelagics (<30 cm)
646273,Aethiomastacembelus traversi,Aethiomastacembelus traversi,14,Medium Benthopelagics (30 - 90 cm)
646274,Rasbora laticlavia,Rasbora laticlavia,13,Small Benthopelagics (<30 cm)
646277,Pontinus helena,Pontinus helena,10,Small Bathydemersals (<30 cm)
646280,Hyphessobrycon epicharis,Hyphessobrycon epicharis,13,Small Benthopelagics (<30 cm)
646282,Lepidion guentheri,Lepidion guentheri,14,Medium Benthopelagics (30 - 90 cm)
646283,Lycodes luetkenii,Lycodes luetkenii,11,Medium Bathydemersals (30 - 90 cm)
646285,Barathrites iris,Barathrites iris,14,Medium Benthopelagics (30 - 90 cm)
646286,Holcomycteronus squamosus,Holcomycteronus squamosus,13,Small Benthopelagics (<30 cm)
646291,Hyphessobrycon micropterus,Hyphessobrycon micropterus,13,Small Benthopelagics (<30 cm)
646294,Hyphessobrycon eques,Hyphessobrycon eques,13,Small Benthopelagics (<30 cm)
646296,Hyphessobrycon compressus,Mayan tetra,13,Small Benthopelagics (<30 cm)
646303,Barathronus parfaiti,Barathronus parfaiti,13,Small Benthopelagics (<30 cm)
646306,Hyphessobrycon milleri,Hyphessobrycon milleri,13,Small Benthopelagics (<30 cm)
646307,Hyphessobrycon panamensis,Hyphessobrycon panamensis,13,Small Benthopelagics (<30 cm)
646310,Cheirodon troemneri,Cheirodon troemneri,13,Small Benthopelagics (<30 cm)
646313,Hyphessobrycon uruguayensis,Hyphessobrycon uruguayensis,13,Small Benthopelagics (<30 cm)
646316,Hyphessobrycon haraldschultzi,Hyphessobrycon haraldschultzi,13,Small Benthopelagics (<30 cm)
646317,Hyphessobrycon georgettae,Hyphessobrycon georgettae,13,Small Benthopelagics (<30 cm)
646318,Hyphessobrycon werneri,Hyphessobrycon werneri,13,Small Benthopelagics (<30 cm)
646319,Hyphessobrycon pyrrhonotus,Hyphessobrycon pyrrhonotus,13,Small Benthopelagics (<30 cm)
646320,Hyphessobrycon loweae,Hyphessobrycon loweae,13,Small Benthopelagics (<30 cm)
646321,Hyphessobrycon hasemani,Hyphessobrycon hasemani,13,Small Benthopelagics (<30 cm)
646335,Gobius roulei,Roules goby,10,Small Bathydemersals (<30 cm)
646347,Pseudoscopelus scriptus,Pseudoscopelus scriptus,7,Small Bathypelagics (<30 cm)
646349,Sciadonus cryptophthalmus,Sciadonus cryptophthalmus,13,Small Benthopelagics (<30 cm)
646350,Sciadonus galatheae,Sciadonus galatheae,13,Small Benthopelagics (<30 cm)
646351,Crenicichla cincta,Crenicichla cincta,13,Small Benthopelagics (<30 cm)
646377,Moolgarda pedaraki,Longfin mullet,14,Medium Benthopelagics (30 - 90 cm)
646381,Callionymus carebares,Indian deepwater dragonet,10,Small Bathydemersals (<30 cm)
646385,Chondrostoma arrigonis,Chondrostoma arrigonis,13,Small Benthopelagics (<30 cm)
646433,Canthidermis macrolepis,Large-scale triggerfish,14,Medium Benthopelagics (30 - 90 cm)
646468,Spectrolebias semiocellatus,Spectrolebias semiocellatus,13,Small Benthopelagics (<30 cm)
646472,Barbus sublimus,Barbus sublimus,13,Small Benthopelagics (<30 cm)
646476,Crenicichla rosemariae,Crenicichla rosemariae,13,Small Benthopelagics (<30 cm)
646480,Cnesterodon carnegiei,Cnesterodon carnegiei,13,Small Benthopelagics (<30 cm)
646515,Gobio benacensis,Gobio benacensis,13,Small Benthopelagics (<30 cm)
646542,Petroscirtes marginatus,Petroscirtes marginatus,10,Small Bathydemersals (<30 cm)
646544,Thymallus arcticus grubii,Amur grayling,14,Medium Benthopelagics (30 - 90 cm)
646549,Leuciscus waleckii waleckii,Amur ide,14,Medium Benthopelagics (30 - 90 cm)
646560,Phoxinus lagowskii,Amur minnow,13,Small Benthopelagics (<30 cm)
646571,Guianacara geayi,Guianacara geayi,13,Small Benthopelagics (<30 cm)
646574,Aequidens hoehnei,Aequidens hoehnei,13,Small Benthopelagics (<30 cm)
646581,Aequidens pallidus,Aequidens pallidus,13,Small Benthopelagics (<30 cm)
646594,Aequidens potaroensis,Aequidens potaroensis,13,Small Benthopelagics (<30 cm)
646595,Apistogramma brevis,Apistogramma brevis,13,Small Benthopelagics (<30 cm)
646597,Pseudaspius leptocephalus,Redfin,14,Medium Benthopelagics (30 - 90 cm)
646601,Apistogramma caetei,Apistogramma caetei,13,Small Benthopelagics (<30 cm)
646608,Apistogramma elizabethae,Apistogramma elizabethae,13,Small Benthopelagics (<30 cm)
646610,Culter dabryi,Humpback,14,Medium Benthopelagics (30 - 90 cm)
646615,Apistogramma geisleri,Apistogramma geisleri,13,Small Benthopelagics (<30 cm)
646618,Apistogramma gephyra,Apistogramma gephyra,13,Small Benthopelagics (<30 cm)
646624,Apistogramma gibbiceps,Apistogramma gibbiceps,13,Small Benthopelagics (<30 cm)
646627,Apistogramma gossei,Apistogramma gossei,13,Small Benthopelagics (<30 cm)
646631,Apistogramma hippolytae,Apistogramma hippolytae,13,Small Benthopelagics (<30 cm)
646633,Apistogramma hongsloi,Apistogramma hongsloi,13,Small Benthopelagics (<30 cm)
646636,Gambusia vittata,Gambusia vittata,13,Small Benthopelagics (<30 cm)
646637,Gambusia atrora,Gambusia atrora,13,Small Benthopelagics (<30 cm)
646638,Gambusia aurata,Gambusia aurata,13,Small Benthopelagics (<30 cm)
646639,Gambusia krumholzi,Gambusia krumholzi,13,Small Benthopelagics (<30 cm)
646640,Gambusia lemaitrei,Gambusia lemaitrei,13,Small Benthopelagics (<30 cm)
646641,Gambusia luma,Sleek mosquitofish,13,Small Benthopelagics (<30 cm)
646642,Gambusia nicaraguensis,Nicaraguan mosquitofish,13,Small Benthopelagics (<30 cm)
646645,Gambusia panuco,Gambusia panuco,13,Small Benthopelagics (<30 cm)
646647,Gambusia puncticulata baracoana,Gambusia puncticulata baracoana,13,Small Benthopelagics (<30 cm)
646648,Apistogramma inconspicua,Apistogramma inconspicua,13,Small Benthopelagics (<30 cm)
646650,Apistogramma iniridae,Apistogramma iniridae,13,Small Benthopelagics (<30 cm)
646654,Apistogramma linkei,Apistogramma linkei,13,Small Benthopelagics (<30 cm)
646655,Gambusia regani,Gambusia regani,13,Small Benthopelagics (<30 cm)
646660,Apistogramma macmasteri,Apistogramma macmasteri,13,Small Benthopelagics (<30 cm)
646662,Apistogramma meinkeni,Apistogramma meinkeni,13,Small Benthopelagics (<30 cm)
646664,Heterandria attenuata,Heterandria attenuata,13,Small Benthopelagics (<30 cm)
646666,Apistogramma norberti,Apistogramma norberti,13,Small Benthopelagics (<30 cm)
646667,Heterandria bimaculata,Twospot livebearer,13,Small Benthopelagics (<30 cm)
646668,Apistogramma ortmanni,Apistogramma ortmanni,13,Small Benthopelagics (<30 cm)
646669,Heterandria cataractae,Heterandria cataractae,13,Small Benthopelagics (<30 cm)
646671,Heterandria dirempta,Heterandria dirempta,13,Small Benthopelagics (<30 cm)
