"rgn_id","rgn_nam","year","units","layer","value"
15,"Philippines","1998","usd","gdp",72207022471.5942
15,"Philippines","1999","usd","gdp",82995145600.7289
15,"Philippines","2000","usd","gdp",81026294681.2438
15,"Philippines","2001","usd","gdp",76261998622.8918
15,"Philippines","2002","usd","gdp",81357657790.4137
15,"Philippines","2003","usd","gdp",83908205719.8012
15,"Philippines","2004","usd","gdp",91371236939.2189
15,"Philippines","2005","usd","gdp",103065972407.859
15,"Philippines","2006","usd","gdp",122210719245.942
15,"Philippines","2007","usd","gdp",149359920006.4
15,"Philippines","2008","usd","gdp",173602533345.577
15,"Philippines","2009","usd","gdp",168333540385.114
15,"Philippines","2010","usd","gdp",199589447424.074
15,"Philippines","2011","usd","gdp",224095219329.238
15,"Philippines","2012","usd","gdp",250182019476.324
15,"Philippines","1960","count","tlf",
15,"Philippines","1961","count","tlf",
15,"Philippines","1962","count","tlf",
15,"Philippines","1963","count","tlf",
15,"Philippines","1964","count","tlf",
15,"Philippines","1965","count","tlf",
15,"Philippines","1966","count","tlf",
15,"Philippines","1967","count","tlf",
15,"Philippines","1968","count","tlf",
15,"Philippines","1969","count","tlf",
15,"Philippines","1970","count","tlf",
15,"Philippines","1971","count","tlf",
15,"Philippines","1972","count","tlf",
15,"Philippines","1973","count","tlf",
15,"Philippines","1974","count","tlf",
15,"Philippines","1975","count","tlf",
15,"Philippines","1976","count","tlf",
15,"Philippines","1977","count","tlf",
15,"Philippines","1978","count","tlf",
15,"Philippines","1979","count","tlf",
15,"Philippines","1980","count","tlf",
15,"Philippines","1981","count","tlf",
15,"Philippines","1982","count","tlf",
15,"Philippines","1983","count","tlf",
15,"Philippines","1984","count","tlf",
15,"Philippines","1985","count","tlf",
15,"Philippines","1986","count","tlf",
15,"Philippines","1987","count","tlf",
15,"Philippines","1988","count","tlf",
15,"Philippines","1989","count","tlf",
15,"Philippines","1990","count","tlf",23929731.5972129
15,"Philippines","1991","count","tlf",24603260.7198666
15,"Philippines","1992","count","tlf",25475776.7240428
15,"Philippines","1993","count","tlf",26010521.1304801
15,"Philippines","1994","count","tlf",26713752.2929592
15,"Philippines","1995","count","tlf",27894882.5685594
15,"Philippines","1996","count","tlf",28602845.8734007
15,"Philippines","1997","count","tlf",29281525.7014709
15,"Philippines","1998","count","tlf",30288277.4384186
15,"Philippines","1999","count","tlf",30993791.3941298
15,"Philippines","2000","count","tlf",31131874.6916116
15,"Philippines","2001","count","tlf",33254696.5258476
15,"Philippines","2002","count","tlf",33497187.7127678
15,"Philippines","2003","count","tlf",34592776.4499819
15,"Philippines","2004","count","tlf",35124577.1368926
15,"Philippines","2005","count","tlf",34994459.0977204
15,"Philippines","2006","count","tlf",35315304.1710243
15,"Philippines","2007","count","tlf",35784409.1987707
15,"Philippines","2008","count","tlf",36883230.4121177
15,"Philippines","2009","count","tlf",37896522.4818027
15,"Philippines","2010","count","tlf",39126595.0447178
15,"Philippines","2011","count","tlf",40340543.6586857
15,"Philippines","2012","count","tlf",41278566.7588603
15,"Philippines","1960","perc","uem",
15,"Philippines","1961","perc","uem",
15,"Philippines","1962","perc","uem",
15,"Philippines","1963","perc","uem",
15,"Philippines","1964","perc","uem",
15,"Philippines","1965","perc","uem",
15,"Philippines","1966","perc","uem",
15,"Philippines","1967","perc","uem",
15,"Philippines","1968","perc","uem",
15,"Philippines","1969","perc","uem",
15,"Philippines","1970","perc","uem",
15,"Philippines","1971","perc","uem",
15,"Philippines","1972","perc","uem",
15,"Philippines","1973","perc","uem",
15,"Philippines","1974","perc","uem",
15,"Philippines","1975","perc","uem",
15,"Philippines","1976","perc","uem",
15,"Philippines","1977","perc","uem",
15,"Philippines","1978","perc","uem",
15,"Philippines","1979","perc","uem",
15,"Philippines","1980","perc","uem",4.80000019073486
15,"Philippines","1981","perc","uem",5.40000009536743
15,"Philippines","1982","perc","uem",5.5
15,"Philippines","1983","perc","uem",4.90000009536743
15,"Philippines","1984","perc","uem",7
15,"Philippines","1985","perc","uem",6.09999990463257
15,"Philippines","1986","perc","uem",6.40000009536743
15,"Philippines","1987","perc","uem",9.10000038146973
15,"Philippines","1988","perc","uem",8.30000019073486
15,"Philippines","1989","perc","uem",8.39999961853027
15,"Philippines","1990","perc","uem",8.10000038146973
15,"Philippines","1991","perc","uem",9
15,"Philippines","1992","perc","uem",8.60000038146973
15,"Philippines","1993","perc","uem",8.89999961853027
15,"Philippines","1994","perc","uem",8.39999961853027
15,"Philippines","1995","perc","uem",8.39999961853027
15,"Philippines","1996","perc","uem",7.40000009536743
15,"Philippines","1997","perc","uem",7.90000009536743
15,"Philippines","1998","perc","uem",9.39999961853027
15,"Philippines","1999","perc","uem",9.39999961853027
15,"Philippines","2000","perc","uem",11.1999998092651
15,"Philippines","2001","perc","uem",11
15,"Philippines","2002","perc","uem",11.5
15,"Philippines","2003","perc","uem",11.1999998092651
15,"Philippines","2004","perc","uem",11.8999996185303
15,"Philippines","2005","perc","uem",7.69999980926514
15,"Philippines","2006","perc","uem",8
15,"Philippines","2007","perc","uem",7.40000009536743
15,"Philippines","2008","perc","uem",7.30000019073486
15,"Philippines","2009","perc","uem",7.5
15,"Philippines","2010","perc","uem",7.30000019073486
15,"Philippines","2011","perc","uem",7
15,"Philippines","2012","perc","uem",7
16,"Australia","1960","usd","gdp",18609026766.7152
16,"Australia","1961","usd","gdp",19689774890.8052
16,"Australia","1962","usd","gdp",19923843655.5045
16,"Australia","1963","usd","gdp",21542165976.0331
16,"Australia","1964","usd","gdp",23803337439.8029
16,"Australia","1965","usd","gdp",25978273042.8939
16,"Australia","1966","usd","gdp",27305409340.3517
16,"Australia","1967","usd","gdp",30440138873.3341
16,"Australia","1968","usd","gdp",32709149960.8019
16,"Australia","1969","usd","gdp",36681599283.2344
16,"Australia","1970","usd","gdp",41330496136.1855
16,"Australia","1971","usd","gdp",45212229812.969
16,"Australia","1972","usd","gdp",52035046728.972
16,"Australia","1973","usd","gdp",63818065342.729
16,"Australia","1974","usd","gdp",88959469417.8335
16,"Australia","1975","usd","gdp",97278437798.7164
16,"Australia","1976","usd","gdp",105025841421.908
16,"Australia","1977","usd","gdp",110320027529.25
16,"Australia","1978","usd","gdp",118458154748.477
16,"Australia","1979","usd","gdp",134858570941.724
16,"Australia","1980","usd","gdp",149957660167.131
16,"Australia","1981","usd","gdp",176884941367.7
16,"Australia","1982","usd","gdp",194047224980.691
16,"Australia","1983","usd","gdp",177255966307.908
16,"Australia","1984","usd","gdp",193593551892.773
16,"Australia","1985","usd","gdp",180551507248.6
16,"Australia","1986","usd","gdp",182504896474.538
16,"Australia","1987","usd","gdp",189718766543.145
16,"Australia","1988","usd","gdp",236924476135.041
16,"Australia","1989","usd","gdp",300881035746.275
16,"Australia","1990","usd","gdp",311393612928.049
16,"Australia","1991","usd","gdp",325581979436.465
16,"Australia","1992","usd","gdp",325389525494.117
16,"Australia","1993","usd","gdp",311965289488.477
16,"Australia","1994","usd","gdp",322830854375.649
16,"Australia","1995","usd","gdp",368222453222.453
16,"Australia","1996","usd","gdp",401579666160.85
16,"Australia","1997","usd","gdp",435828768195.336
16,"Australia","1998","usd","gdp",399523163535.237
16,"Australia","1999","usd","gdp",388867652588.044
16,"Australia","2000","usd","gdp",415208189411.543
16,"Australia","2001","usd","gdp",378642266824.085
16,"Australia","2002","usd","gdp",394442235244.872
16,"Australia","2003","usd","gdp",466663366336.634
16,"Australia","2004","usd","gdp",613161189358.372
16,"Australia","2005","usd","gdp",693662607126.748
16,"Australia","2006","usd","gdp",747463312368.973
16,"Australia","2007","usd","gdp",853854910889.534
16,"Australia","2008","usd","gdp",1055506156996.89
16,"Australia","2009","usd","gdp",926710311519.414
16,"Australia","2010","usd","gdp",1141793593834.25
16,"Australia","2011","usd","gdp",1386889147177.31
16,"Australia","2012","usd","gdp",1532407884934.19
16,"Australia","1960","count","tlf",
16,"Australia","1961","count","tlf",
16,"Australia","1962","count","tlf",
16,"Australia","1963","count","tlf",
16,"Australia","1964","count","tlf",
16,"Australia","1965","count","tlf",
16,"Australia","1966","count","tlf",
16,"Australia","1967","count","tlf",
16,"Australia","1968","count","tlf",
16,"Australia","1969","count","tlf",
16,"Australia","1970","count","tlf",
16,"Australia","1971","count","tlf",
16,"Australia","1972","count","tlf",
16,"Australia","1973","count","tlf",
16,"Australia","1974","count","tlf",
16,"Australia","1975","count","tlf",
16,"Australia","1976","count","tlf",
16,"Australia","1977","count","tlf",
16,"Australia","1978","count","tlf",
16,"Australia","1979","count","tlf",
16,"Australia","1980","count","tlf",
16,"Australia","1981","count","tlf",
16,"Australia","1982","count","tlf",
16,"Australia","1983","count","tlf",
16,"Australia","1984","count","tlf",
16,"Australia","1985","count","tlf",
16,"Australia","1986","count","tlf",
16,"Australia","1987","count","tlf",
16,"Australia","1988","count","tlf",
16,"Australia","1989","count","tlf",
16,"Australia","1990","count","tlf",8502257.2376624
16,"Australia","1991","count","tlf",8548009.83955109
16,"Australia","1992","count","tlf",8623259.2268672
16,"Australia","1993","count","tlf",8675173.96713999
16,"Australia","1994","count","tlf",8832056.7815984
16,"Australia","1995","count","tlf",9049690.60133477
16,"Australia","1996","count","tlf",9154738.87401517
16,"Australia","1997","count","tlf",9230553.51244578
16,"Australia","1998","count","tlf",9331220.93134805
16,"Australia","1999","count","tlf",9428919.40496579
16,"Australia","2000","count","tlf",9624371.09563752
16,"Australia","2001","count","tlf",9793325.97715115
16,"Australia","2002","count","tlf",9937597.923161
16,"Australia","2003","count","tlf",10101918.7886251
16,"Australia","2004","count","tlf",10229628.7328409
16,"Australia","2005","count","tlf",10555735.4092887
16,"Australia","2006","count","tlf",10806942.7576191
16,"Australia","2007","count","tlf",11085529.445708
16,"Australia","2008","count","tlf",11357176.9552842
16,"Australia","2009","count","tlf",11568762.1800529
16,"Australia","2010","count","tlf",11732823.4893901
16,"Australia","2011","count","tlf",11873749.9220517
16,"Australia","2012","count","tlf",12005996.5146073
16,"Australia","1960","perc","uem",
16,"Australia","1961","perc","uem",
16,"Australia","1962","perc","uem",
16,"Australia","1963","perc","uem",
16,"Australia","1964","perc","uem",
16,"Australia","1965","perc","uem",
16,"Australia","1966","perc","uem",
16,"Australia","1967","perc","uem",
16,"Australia","1968","perc","uem",
16,"Australia","1969","perc","uem",
16,"Australia","1970","perc","uem",
16,"Australia","1971","perc","uem",
16,"Australia","1972","perc","uem",
16,"Australia","1973","perc","uem",
16,"Australia","1974","perc","uem",
16,"Australia","1975","perc","uem",
16,"Australia","1976","perc","uem",
16,"Australia","1977","perc","uem",
16,"Australia","1978","perc","uem",
16,"Australia","1979","perc","uem",
16,"Australia","1980","perc","uem",6.09999990463257
16,"Australia","1981","perc","uem",5.80000019073486
16,"Australia","1982","perc","uem",7.19999980926514
16,"Australia","1983","perc","uem",10
16,"Australia","1984","perc","uem",9
16,"Australia","1985","perc","uem",8.30000019073486
16,"Australia","1986","perc","uem",8.10000038146973
16,"Australia","1987","perc","uem",8.10000038146973
16,"Australia","1988","perc","uem",7.19999980926514
16,"Australia","1989","perc","uem",6.19999980926514
16,"Australia","1990","perc","uem",6.90000009536743
16,"Australia","1991","perc","uem",9.60000038146973
16,"Australia","1992","perc","uem",10.8000001907349
16,"Australia","1993","perc","uem",10.8999996185303
16,"Australia","1994","perc","uem",9.69999980926514
16,"Australia","1995","perc","uem",8.5
16,"Australia","1996","perc","uem",8.5
16,"Australia","1997","perc","uem",8.5
16,"Australia","1998","perc","uem",7.69999980926514
16,"Australia","1999","perc","uem",6.90000009536743
16,"Australia","2000","perc","uem",6.30000019073486
16,"Australia","2001","perc","uem",6.80000019073486
16,"Australia","2002","perc","uem",6.40000009536743
16,"Australia","2003","perc","uem",5.90000009536743
16,"Australia","2004","perc","uem",5.40000009536743
16,"Australia","2005","perc","uem",5
16,"Australia","2006","perc","uem",4.80000019073486
16,"Australia","2007","perc","uem",4.40000009536743
16,"Australia","2008","perc","uem",4.19999980926514
16,"Australia","2009","perc","uem",5.59999990463257
16,"Australia","2010","perc","uem",5.19999980926514
16,"Australia","2011","perc","uem",5.09999990463257
16,"Australia","2012","perc","uem",5.19999980926514
17,"Papua New Guinea","1960","usd","gdp",230496032.972722
17,"Papua New Guinea","1961","usd","gdp",244832035.023504
17,"Papua New Guinea","1962","usd","gdp",261184037.362676
17,"Papua New Guinea","1963","usd","gdp",275968039.477545
17,"Papua New Guinea","1964","usd","gdp",305312043.675238
17,"Papua New Guinea","1965","usd","gdp",344159480.344943
17,"Papua New Guinea","1966","usd","gdp",390973233.284802
17,"Papua New Guinea","1967","usd","gdp",441706905.588532
17,"Papua New Guinea","1968","usd","gdp",485160819.80065
17,"Papua New Guinea","1969","usd","gdp",551237325.568373
17,"Papua New Guinea","1970","usd","gdp",645537157.576436
17,"Papua New Guinea","1971","usd","gdp",717716139.555958
17,"Papua New Guinea","1972","usd","gdp",858802050.299401
17,"Papua New Guinea","1973","usd","gdp",1299105286.18094
17,"Papua New Guinea","1974","usd","gdp",1467346105.92795
17,"Papua New Guinea","1975","usd","gdp",1356591218.74591
17,"Papua New Guinea","1976","usd","gdp",1511856629.667
17,"Papua New Guinea","1977","usd","gdp",1640763164.01314
17,"Papua New Guinea","1978","usd","gdp",1947947479.19312
17,"Papua New Guinea","1979","usd","gdp",2293621893.79039
17,"Papua New Guinea","1980","usd","gdp",2545982960.20271
17,"Papua New Guinea","1981","usd","gdp",2498068350.66865
17,"Papua New Guinea","1982","usd","gdp",2368584969.53284
17,"Papua New Guinea","1983","usd","gdp",2562492486.54467
17,"Papua New Guinea","1984","usd","gdp",2552526258.62453
17,"Papua New Guinea","1985","usd","gdp",2423373084.07478
17,"Papua New Guinea","1986","usd","gdp",2648033798.64114
17,"Papua New Guinea","1987","usd","gdp",3143848335.71979
17,"Papua New Guinea","1988","usd","gdp",3655979665.55184
17,"Papua New Guinea","1989","usd","gdp",3546460176.99115
17,"Papua New Guinea","1990","usd","gdp",3219730365
17,"Papua New Guinea","1991","usd","gdp",3787352286.66667
17,"Papua New Guinea","1992","usd","gdp",4377984100
17,"Papua New Guinea","1993","usd","gdp",4974662910
17,"Papua New Guinea","1994","usd","gdp",5502648500
17,"Papua New Guinea","1995","usd","gdp",4636113480.00002
17,"Papua New Guinea","1996","usd","gdp",5155485419.7
17,"Papua New Guinea","1997","usd","gdp",4936605079.99998
17,"Papua New Guinea","1998","usd","gdp",3789428160.00001
17,"Papua New Guinea","1999","usd","gdp",3477060138.33333
17,"Papua New Guinea","2000","usd","gdp",3521348154.79666
17,"Papua New Guinea","2001","usd","gdp",3081029665.98233
17,"Papua New Guinea","2002","usd","gdp",2999542369.42117
17,"Papua New Guinea","2003","usd","gdp",3536459119.8821
17,"Papua New Guinea","2004","usd","gdp",3927114456.84311
17,"Papua New Guinea","2005","usd","gdp",4901584516.12903
17,"Papua New Guinea","2006","usd","gdp",5598700444.44444
17,"Papua New Guinea","2007","usd","gdp",6329292929.29293
17,"Papua New Guinea","2008","usd","gdp",8010370370.37037
17,"Papua New Guinea","2009","usd","gdp",7914594202.89855
17,"Papua New Guinea","2010","usd","gdp",9480047958.80839
17,"Papua New Guinea","2011","usd","gdp",12393604089.4569
17,"Papua New Guinea","2012","usd","gdp",15653921367.2759
17,"Papua New Guinea","1960","count","tlf",
17,"Papua New Guinea","1961","count","tlf",
17,"Papua New Guinea","1962","count","tlf",
17,"Papua New Guinea","1963","count","tlf",
17,"Papua New Guinea","1964","count","tlf",
17,"Papua New Guinea","1965","count","tlf",
17,"Papua New Guinea","1966","count","tlf",
17,"Papua New Guinea","1967","count","tlf",
17,"Papua New Guinea","1968","count","tlf",
17,"Papua New Guinea","1969","count","tlf",
17,"Papua New Guinea","1970","count","tlf",
17,"Papua New Guinea","1971","count","tlf",
17,"Papua New Guinea","1972","count","tlf",
17,"Papua New Guinea","1973","count","tlf",
17,"Papua New Guinea","1974","count","tlf",
17,"Papua New Guinea","1975","count","tlf",
17,"Papua New Guinea","1976","count","tlf",
17,"Papua New Guinea","1977","count","tlf",
17,"Papua New Guinea","1978","count","tlf",
17,"Papua New Guinea","1979","count","tlf",
17,"Papua New Guinea","1980","count","tlf",
17,"Papua New Guinea","1981","count","tlf",
17,"Papua New Guinea","1982","count","tlf",
17,"Papua New Guinea","1983","count","tlf",
17,"Papua New Guinea","1984","count","tlf",
17,"Papua New Guinea","1985","count","tlf",
17,"Papua New Guinea","1986","count","tlf",
17,"Papua New Guinea","1987","count","tlf",
17,"Papua New Guinea","1988","count","tlf",
17,"Papua New Guinea","1989","count","tlf",
17,"Papua New Guinea","1990","count","tlf",1739144.99466161
17,"Papua New Guinea","1991","count","tlf",1784833.18970475
17,"Papua New Guinea","1992","count","tlf",1819943.18134434
17,"Papua New Guinea","1993","count","tlf",1851628.20843435
17,"Papua New Guinea","1994","count","tlf",1904396.71519352
17,"Papua New Guinea","1995","count","tlf",1974801.43900304
17,"Papua New Guinea","1996","count","tlf",2024155.68571451
17,"Papua New Guinea","1997","count","tlf",2100649.36899387
17,"Papua New Guinea","1998","count","tlf",2178949.72685786
17,"Papua New Guinea","1999","count","tlf",2243118.63166403
17,"Papua New Guinea","2000","count","tlf",2320640.0684531
17,"Papua New Guinea","2001","count","tlf",2389406.34924941
17,"Papua New Guinea","2002","count","tlf",2459054.20406093
17,"Papua New Guinea","2003","count","tlf",2526615.70945033
17,"Papua New Guinea","2004","count","tlf",2596065.55079826
17,"Papua New Guinea","2005","count","tlf",2667938.83385991
17,"Papua New Guinea","2006","count","tlf",2738585.45291656
17,"Papua New Guinea","2007","count","tlf",2807714.06189958
17,"Papua New Guinea","2008","count","tlf",2875289.50541488
17,"Papua New Guinea","2009","count","tlf",2953484.83779739
17,"Papua New Guinea","2010","count","tlf",3026382.30829869
17,"Papua New Guinea","2011","count","tlf",3106319.02663783
17,"Papua New Guinea","2012","count","tlf",3193447.77752376
17,"Papua New Guinea","1960","perc","uem",
17,"Papua New Guinea","1961","perc","uem",
17,"Papua New Guinea","1962","perc","uem",
17,"Papua New Guinea","1963","perc","uem",
17,"Papua New Guinea","1964","perc","uem",
17,"Papua New Guinea","1965","perc","uem",
17,"Papua New Guinea","1966","perc","uem",
17,"Papua New Guinea","1967","perc","uem",
17,"Papua New Guinea","1968","perc","uem",
17,"Papua New Guinea","1969","perc","uem",
17,"Papua New Guinea","1970","perc","uem",
17,"Papua New Guinea","1971","perc","uem",
17,"Papua New Guinea","1972","perc","uem",
17,"Papua New Guinea","1973","perc","uem",
17,"Papua New Guinea","1974","perc","uem",
17,"Papua New Guinea","1975","perc","uem",
17,"Papua New Guinea","1976","perc","uem",
17,"Papua New Guinea","1977","perc","uem",
17,"Papua New Guinea","1978","perc","uem",
17,"Papua New Guinea","1979","perc","uem",
17,"Papua New Guinea","1980","perc","uem",
17,"Papua New Guinea","1981","perc","uem",
17,"Papua New Guinea","1982","perc","uem",
17,"Papua New Guinea","1983","perc","uem",
17,"Papua New Guinea","1984","perc","uem",
17,"Papua New Guinea","1985","perc","uem",
17,"Papua New Guinea","1986","perc","uem",
17,"Papua New Guinea","1987","perc","uem",
17,"Papua New Guinea","1988","perc","uem",
17,"Papua New Guinea","1989","perc","uem",
17,"Papua New Guinea","1990","perc","uem",7.69999980926514
17,"Papua New Guinea","1991","perc","uem",
17,"Papua New Guinea","1992","perc","uem",
17,"Papua New Guinea","1993","perc","uem",
17,"Papua New Guinea","1994","perc","uem",
17,"Papua New Guinea","1995","perc","uem",
17,"Papua New Guinea","1996","perc","uem",
17,"Papua New Guinea","1997","perc","uem",
17,"Papua New Guinea","1998","perc","uem",
17,"Papua New Guinea","1999","perc","uem",
17,"Papua New Guinea","2000","perc","uem",2.86020994186401
17,"Papua New Guinea","2001","perc","uem",
17,"Papua New Guinea","2002","perc","uem",
17,"Papua New Guinea","2003","perc","uem",
17,"Papua New Guinea","2004","perc","uem",
17,"Papua New Guinea","2005","perc","uem",
17,"Papua New Guinea","2006","perc","uem",
17,"Papua New Guinea","2007","perc","uem",
17,"Papua New Guinea","2008","perc","uem",
17,"Papua New Guinea","2009","perc","uem",
17,"Papua New Guinea","2010","perc","uem",
17,"Papua New Guinea","2011","perc","uem",
17,"Papua New Guinea","2012","perc","uem",
18,"Fiji","1960","usd","gdp",112334368.396772
18,"Fiji","1961","usd","gdp",116993977.848207
18,"Fiji","1962","usd","gdp",122912941.205436
18,"Fiji","1963","usd","gdp",129461581.515562
18,"Fiji","1964","usd","gdp",140040154.324227
18,"Fiji","1965","usd","gdp",147084750.031482
18,"Fiji","1966","usd","gdp",150603925.515853
18,"Fiji","1967","usd","gdp",162625885.863484
18,"Fiji","1968","usd","gdp",166952937.135005
18,"Fiji","1969","usd","gdp",182182067.703568
18,"Fiji","1970","usd","gdp",219878482.173564
18,"Fiji","1971","usd","gdp",247749327.721267
18,"Fiji","1972","usd","gdp",316650508.967523
18,"Fiji","1973","usd","gdp",425963354.318811
18,"Fiji","1974","usd","gdp",558589870.903674
18,"Fiji","1975","usd","gdp",684268314.880156
18,"Fiji","1976","usd","gdp",694552425.086332
18,"Fiji","1977","usd","gdp",719533150.207107
18,"Fiji","1978","usd","gdp",829239489.844119
18,"Fiji","1979","usd","gdp",1019743927.24662
18,"Fiji","1980","usd","gdp",1202567354.52323
18,"Fiji","1981","usd","gdp",1235899836.18067
18,"Fiji","1982","usd","gdp",1194015409.69541
18,"Fiji","1983","usd","gdp",1123107240.90462
18,"Fiji","1984","usd","gdp",1177997413.63384
18,"Fiji","1985","usd","gdp",1141210124.82663
18,"Fiji","1986","usd","gdp",1290228616.82408
18,"Fiji","1987","usd","gdp",1177908191.97685
18,"Fiji","1988","usd","gdp",1109976927.91722
18,"Fiji","1989","usd","gdp",1182686577.22645
18,"Fiji","1990","usd","gdp",1337024782.22702
18,"Fiji","1991","usd","gdp",1383843860.1247
18,"Fiji","1992","usd","gdp",1531803060.54558
18,"Fiji","1993","usd","gdp",1635426125.30808
18,"Fiji","1994","usd","gdp",1825285158.11761
18,"Fiji","1995","usd","gdp",1970347720.96992
18,"Fiji","1996","usd","gdp",2129266728.42585
18,"Fiji","1997","usd","gdp",2093994597.21549
18,"Fiji","1998","usd","gdp",1656784779.545
18,"Fiji","1999","usd","gdp",1942170999.18765
18,"Fiji","2000","usd","gdp",1684109743.49338
18,"Fiji","2001","usd","gdp",1660102345.60309
18,"Fiji","2002","usd","gdp",1842691481.09196
18,"Fiji","2003","usd","gdp",2315935752.71653
18,"Fiji","2004","usd","gdp",2727507212.92556
18,"Fiji","2005","usd","gdp",3006725014.78415
18,"Fiji","2006","usd","gdp",3103099942.22992
18,"Fiji","2007","usd","gdp",3405050611.68726
18,"Fiji","2008","usd","gdp",3629936625.46276
18,"Fiji","2009","usd","gdp",2925499821.03595
18,"Fiji","2010","usd","gdp",3225095136.31862
18,"Fiji","2011","usd","gdp",3753485389.24827
18,"Fiji","2012","usd","gdp",3907563304.51103
18,"Fiji","1960","count","tlf",
18,"Fiji","1961","count","tlf",
18,"Fiji","1962","count","tlf",
18,"Fiji","1963","count","tlf",
18,"Fiji","1964","count","tlf",
18,"Fiji","1965","count","tlf",
18,"Fiji","1966","count","tlf",
18,"Fiji","1967","count","tlf",
18,"Fiji","1968","count","tlf",
18,"Fiji","1969","count","tlf",
18,"Fiji","1970","count","tlf",
18,"Fiji","1971","count","tlf",
18,"Fiji","1972","count","tlf",
18,"Fiji","1973","count","tlf",
18,"Fiji","1974","count","tlf",
18,"Fiji","1975","count","tlf",
18,"Fiji","1976","count","tlf",
18,"Fiji","1977","count","tlf",
18,"Fiji","1978","count","tlf",
18,"Fiji","1979","count","tlf",
18,"Fiji","1980","count","tlf",
18,"Fiji","1981","count","tlf",
18,"Fiji","1982","count","tlf",
18,"Fiji","1983","count","tlf",
18,"Fiji","1984","count","tlf",
18,"Fiji","1985","count","tlf",
18,"Fiji","1986","count","tlf",
18,"Fiji","1987","count","tlf",
18,"Fiji","1988","count","tlf",
18,"Fiji","1989","count","tlf",
18,"Fiji","1990","count","tlf",253431.882804853
18,"Fiji","1991","count","tlf",259420.110801474
18,"Fiji","1992","count","tlf",266605.646876444
18,"Fiji","1993","count","tlf",274562.139877867
18,"Fiji","1994","count","tlf",282126.904242938
18,"Fiji","1995","count","tlf",289744.42749562
18,"Fiji","1996","count","tlf",296279.406236982
18,"Fiji","1997","count","tlf",297837.287547146
18,"Fiji","1998","count","tlf",299087.742633087
18,"Fiji","1999","count","tlf",300399.309079897
18,"Fiji","2000","count","tlf",302545.641776755
18,"Fiji","2001","count","tlf",305583.201536067
18,"Fiji","2002","count","tlf",309413.110330962
18,"Fiji","2003","count","tlf",313404.152645556
18,"Fiji","2004","count","tlf",317397.235859472
18,"Fiji","2005","count","tlf",320703.043530647
18,"Fiji","2006","count","tlf",322705.760168815
18,"Fiji","2007","count","tlf",324534.612047885
18,"Fiji","2008","count","tlf",327873.686692955
18,"Fiji","2009","count","tlf",332076.257798225
18,"Fiji","2010","count","tlf",335874.552891967
18,"Fiji","2011","count","tlf",339227.34365978
18,"Fiji","2012","count","tlf",342173.715398621
18,"Fiji","1960","perc","uem",
18,"Fiji","1961","perc","uem",
18,"Fiji","1962","perc","uem",
18,"Fiji","1963","perc","uem",
18,"Fiji","1964","perc","uem",
18,"Fiji","1965","perc","uem",
18,"Fiji","1966","perc","uem",
18,"Fiji","1967","perc","uem",
18,"Fiji","1968","perc","uem",
18,"Fiji","1969","perc","uem",
18,"Fiji","1970","perc","uem",
18,"Fiji","1971","perc","uem",
18,"Fiji","1972","perc","uem",
18,"Fiji","1973","perc","uem",
18,"Fiji","1974","perc","uem",
18,"Fiji","1975","perc","uem",
18,"Fiji","1976","perc","uem",
18,"Fiji","1977","perc","uem",
18,"Fiji","1978","perc","uem",
18,"Fiji","1979","perc","uem",
18,"Fiji","1980","perc","uem",
18,"Fiji","1981","perc","uem",
18,"Fiji","1982","perc","uem",6.40000009536743
18,"Fiji","1983","perc","uem",7.5
18,"Fiji","1984","perc","uem",7.5
18,"Fiji","1985","perc","uem",8.10000038146973
18,"Fiji","1986","perc","uem",7.5
18,"Fiji","1987","perc","uem",9.30000019073486
18,"Fiji","1988","perc","uem",9.39999961853027
18,"Fiji","1989","perc","uem",6.09999990463257
18,"Fiji","1990","perc","uem",6.40000009536743
18,"Fiji","1991","perc","uem",5.90000009536743
18,"Fiji","1992","perc","uem",5.40000009536743
18,"Fiji","1993","perc","uem",5.90000009536743
18,"Fiji","1994","perc","uem",5.69999980926514
18,"Fiji","1995","perc","uem",5.40000009536743
18,"Fiji","1996","perc","uem",5.80000019073486
18,"Fiji","1997","perc","uem",
18,"Fiji","1998","perc","uem",
18,"Fiji","1999","perc","uem",
18,"Fiji","2000","perc","uem",
18,"Fiji","2001","perc","uem",
18,"Fiji","2002","perc","uem",
18,"Fiji","2003","perc","uem",8.5
18,"Fiji","2004","perc","uem",4.69999980926514
18,"Fiji","2005","perc","uem",4.59999990463257
18,"Fiji","2006","perc","uem",
18,"Fiji","2007","perc","uem",8.60000038146973
18,"Fiji","2008","perc","uem",9
18,"Fiji","2009","perc","uem",8.69999980926514
18,"Fiji","2010","perc","uem",
18,"Fiji","2011","perc","uem",
18,"Fiji","2012","perc","uem",
19,"Tuvalu","1960","usd","gdp",
19,"Tuvalu","1961","usd","gdp",
19,"Tuvalu","1962","usd","gdp",
19,"Tuvalu","1963","usd","gdp",
19,"Tuvalu","1964","usd","gdp",
19,"Tuvalu","1965","usd","gdp",
19,"Tuvalu","1966","usd","gdp",
19,"Tuvalu","1967","usd","gdp",
19,"Tuvalu","1968","usd","gdp",
19,"Tuvalu","1969","usd","gdp",
19,"Tuvalu","1970","usd","gdp",
19,"Tuvalu","1971","usd","gdp",
19,"Tuvalu","1972","usd","gdp",
