"rgn_id","rgn_nam","value","units","layer","year"
115,"Dominican Republic",3143895.65541559,"count","tlf","1994"
115,"Dominican Republic",3219009.23991634,"count","tlf","1995"
115,"Dominican Republic",3284970.05233785,"count","tlf","1996"
115,"Dominican Republic",3356746.05744297,"count","tlf","1997"
115,"Dominican Republic",3423639.30028503,"count","tlf","1998"
115,"Dominican Republic",3495920.39771846,"count","tlf","1999"
115,"Dominican Republic",3568036.18601629,"count","tlf","2000"
115,"Dominican Republic",3662836.58195923,"count","tlf","2001"
115,"Dominican Republic",3758354.03486804,"count","tlf","2002"
115,"Dominican Republic",3854887.00882147,"count","tlf","2003"
115,"Dominican Republic",3952904.45832984,"count","tlf","2004"
115,"Dominican Republic",4046441.36458594,"count","tlf","2005"
115,"Dominican Republic",4141672.21653907,"count","tlf","2006"
115,"Dominican Republic",4238338.12410669,"count","tlf","2007"
115,"Dominican Republic",4322487.5320808,"count","tlf","2008"
115,"Dominican Republic",4405949.0207202,"count","tlf","2009"
115,"Dominican Republic",4474280.65670876,"count","tlf","2010"
115,"Dominican Republic",4554508.75096436,"count","tlf","2011"
115,"Dominican Republic",4633318.07317379,"count","tlf","2012"
115,"Dominican Republic",,"perc","uem","1960"
115,"Dominican Republic",,"perc","uem","1961"
115,"Dominican Republic",,"perc","uem","1962"
115,"Dominican Republic",,"perc","uem","1963"
115,"Dominican Republic",,"perc","uem","1964"
115,"Dominican Republic",,"perc","uem","1965"
115,"Dominican Republic",,"perc","uem","1966"
115,"Dominican Republic",,"perc","uem","1967"
115,"Dominican Republic",,"perc","uem","1968"
115,"Dominican Republic",,"perc","uem","1969"
115,"Dominican Republic",,"perc","uem","1970"
115,"Dominican Republic",,"perc","uem","1971"
115,"Dominican Republic",,"perc","uem","1972"
115,"Dominican Republic",,"perc","uem","1973"
115,"Dominican Republic",,"perc","uem","1974"
115,"Dominican Republic",,"perc","uem","1975"
115,"Dominican Republic",,"perc","uem","1976"
115,"Dominican Republic",,"perc","uem","1977"
115,"Dominican Republic",,"perc","uem","1978"
115,"Dominican Republic",,"perc","uem","1979"
115,"Dominican Republic",,"perc","uem","1980"
115,"Dominican Republic",,"perc","uem","1981"
115,"Dominican Republic",,"perc","uem","1982"
115,"Dominican Republic",,"perc","uem","1983"
115,"Dominican Republic",,"perc","uem","1984"
115,"Dominican Republic",,"perc","uem","1985"
115,"Dominican Republic",,"perc","uem","1986"
115,"Dominican Republic",,"perc","uem","1987"
115,"Dominican Republic",,"perc","uem","1988"
115,"Dominican Republic",,"perc","uem","1989"
115,"Dominican Republic",,"perc","uem","1990"
115,"Dominican Republic",19.8999996185303,"perc","uem","1991"
115,"Dominican Republic",20.7000007629395,"perc","uem","1992"
115,"Dominican Republic",19.8999996185303,"perc","uem","1993"
115,"Dominican Republic",16.2000007629395,"perc","uem","1994"
115,"Dominican Republic",15.8000001907349,"perc","uem","1995"
115,"Dominican Republic",16.7000007629395,"perc","uem","1996"
115,"Dominican Republic",15.6000003814697,"perc","uem","1997"
115,"Dominican Republic",14.3999996185303,"perc","uem","1998"
115,"Dominican Republic",13.8000001907349,"perc","uem","1999"
115,"Dominican Republic",14.1999998092651,"perc","uem","2000"
115,"Dominican Republic",15.6999998092651,"perc","uem","2001"
115,"Dominican Republic",16.1000003814697,"perc","uem","2002"
115,"Dominican Republic",16.7000007629395,"perc","uem","2003"
115,"Dominican Republic",18.3999996185303,"perc","uem","2004"
115,"Dominican Republic",18,"perc","uem","2005"
115,"Dominican Republic",16.3999996185303,"perc","uem","2006"
115,"Dominican Republic",15.6999998092651,"perc","uem","2007"
115,"Dominican Republic",14.1999998092651,"perc","uem","2008"
115,"Dominican Republic",14.8999996185303,"perc","uem","2009"
115,"Dominican Republic",12.3999996185303,"perc","uem","2010"
115,"Dominican Republic",14.6999998092651,"perc","uem","2011"
115,"Dominican Republic",,"perc","uem","2012"
116,"Puerto Rico",1691899776,"usd","gdp","1960"
116,"Puerto Rico",1865099904,"usd","gdp","1961"
116,"Puerto Rico",2088899712,"usd","gdp","1962"
116,"Puerto Rico",2326999808,"usd","gdp","1963"
116,"Puerto Rico",2570399744,"usd","gdp","1964"
116,"Puerto Rico",2881999872,"usd","gdp","1965"
116,"Puerto Rico",3169799936,"usd","gdp","1966"
116,"Puerto Rico",3550000128,"usd","gdp","1967"
116,"Puerto Rico",3986899968,"usd","gdp","1968"
116,"Puerto Rico",4460700160,"usd","gdp","1969"
116,"Puerto Rico",5034599936,"usd","gdp","1970"
116,"Puerto Rico",5.647e+09,"usd","gdp","1971"
116,"Puerto Rico",6.329e+09,"usd","gdp","1972"
116,"Puerto Rico",7.002e+09,"usd","gdp","1973"
116,"Puerto Rico",7.685e+09,"usd","gdp","1974"
116,"Puerto Rico",8.198e+09,"usd","gdp","1975"
116,"Puerto Rico",8.969e+09,"usd","gdp","1976"
116,"Puerto Rico",9.911e+09,"usd","gdp","1977"
116,"Puerto Rico",1.1165e+10,"usd","gdp","1978"
116,"Puerto Rico",1.275e+10,"usd","gdp","1979"
116,"Puerto Rico",1.4436e+10,"usd","gdp","1980"
116,"Puerto Rico",1.5956e+10,"usd","gdp","1981"
116,"Puerto Rico",1.6764e+10,"usd","gdp","1982"
116,"Puerto Rico",1.7277e+10,"usd","gdp","1983"
116,"Puerto Rico",1.9163e+10,"usd","gdp","1984"
116,"Puerto Rico",2.0289e+10,"usd","gdp","1985"
116,"Puerto Rico",2.1969e+10,"usd","gdp","1986"
116,"Puerto Rico",2.3878e+10,"usd","gdp","1987"
116,"Puerto Rico",2.6178e+10,"usd","gdp","1988"
116,"Puerto Rico",2.8267e+10,"usd","gdp","1989"
116,"Puerto Rico",3.0604e+10,"usd","gdp","1990"
116,"Puerto Rico",3.2287e+10,"usd","gdp","1991"
116,"Puerto Rico",3.463e+10,"usd","gdp","1992"
116,"Puerto Rico",3.6923e+10,"usd","gdp","1993"
116,"Puerto Rico",3.9691e+10,"usd","gdp","1994"
116,"Puerto Rico",4.2647e+10,"usd","gdp","1995"
116,"Puerto Rico",4.5341e+10,"usd","gdp","1996"
116,"Puerto Rico",4.8187e+10,"usd","gdp","1997"
116,"Puerto Rico",5.4086e+10,"usd","gdp","1998"
116,"Puerto Rico",5.7841e+10,"usd","gdp","1999"
116,"Puerto Rico",6.1702e+10,"usd","gdp","2000"
116,"Puerto Rico",6.9208e+10,"usd","gdp","2001"
116,"Puerto Rico",7.1624e+10,"usd","gdp","2002"
116,"Puerto Rico",7.4827e+10,"usd","gdp","2003"
116,"Puerto Rico",7.9209e+10,"usd","gdp","2004"
116,"Puerto Rico",8.2809e+10,"usd","gdp","2005"
116,"Puerto Rico",8.6157e+10,"usd","gdp","2006"
116,"Puerto Rico",8.8405e+10,"usd","gdp","2007"
116,"Puerto Rico",92605700000,"usd","gdp","2008"
116,"Puerto Rico",95369800000,"usd","gdp","2009"
116,"Puerto Rico",97147300000,"usd","gdp","2010"
116,"Puerto Rico",9.8757e+10,"usd","gdp","2011"
116,"Puerto Rico",101495811266,"usd","gdp","2012"
116,"Virgin Islands (U.S.)",24200000,"usd","gdp","1960"
116,"Virgin Islands (U.S.)",25700000,"usd","gdp","1961"
116,"Virgin Islands (U.S.)",36900000,"usd","gdp","1962"
116,"Virgin Islands (U.S.)",41400000,"usd","gdp","1963"
116,"Virgin Islands (U.S.)",53800000,"usd","gdp","1964"
116,"Virgin Islands (U.S.)",66500000,"usd","gdp","1965"
116,"Virgin Islands (U.S.)",84100000,"usd","gdp","1966"
116,"Virgin Islands (U.S.)",115400000,"usd","gdp","1967"
116,"Virgin Islands (U.S.)",173800000,"usd","gdp","1968"
116,"Virgin Islands (U.S.)",211300000,"usd","gdp","1969"
116,"Virgin Islands (U.S.)",2.19e+08,"usd","gdp","1970"
116,"Virgin Islands (U.S.)",2.57e+08,"usd","gdp","1971"
116,"Virgin Islands (U.S.)",307100000,"usd","gdp","1972"
116,"Virgin Islands (U.S.)",351600000,"usd","gdp","1973"
116,"Virgin Islands (U.S.)",395400000,"usd","gdp","1974"
116,"Virgin Islands (U.S.)",399800000,"usd","gdp","1975"
116,"Virgin Islands (U.S.)",4.4e+08,"usd","gdp","1976"
116,"Virgin Islands (U.S.)",461800000,"usd","gdp","1977"
116,"Virgin Islands (U.S.)",512900000,"usd","gdp","1978"
116,"Virgin Islands (U.S.)",606700032,"usd","gdp","1979"
116,"Virgin Islands (U.S.)",727800000,"usd","gdp","1980"
116,"Virgin Islands (U.S.)",821800000,"usd","gdp","1981"
116,"Virgin Islands (U.S.)",832600000,"usd","gdp","1982"
116,"Virgin Islands (U.S.)",916899968,"usd","gdp","1983"
116,"Virgin Islands (U.S.)",985400000,"usd","gdp","1984"
116,"Virgin Islands (U.S.)",990400000,"usd","gdp","1985"
116,"Virgin Islands (U.S.)",1035600000,"usd","gdp","1986"
116,"Virgin Islands (U.S.)",1147800064,"usd","gdp","1987"
116,"Virgin Islands (U.S.)",1204600064,"usd","gdp","1988"
116,"Virgin Islands (U.S.)",1343900032,"usd","gdp","1989"
116,"Virgin Islands (U.S.)",1564700032,"usd","gdp","1990"
116,"Virgin Islands (U.S.)",1671200000,"usd","gdp","1991"
116,"Virgin Islands (U.S.)",1770899968,"usd","gdp","1992"
116,"Virgin Islands (U.S.)",1.996e+09,"usd","gdp","1993"
116,"Virgin Islands (U.S.)",,"usd","gdp","1994"
116,"Virgin Islands (U.S.)",,"usd","gdp","1995"
116,"Virgin Islands (U.S.)",,"usd","gdp","1996"
116,"Virgin Islands (U.S.)",,"usd","gdp","1997"
116,"Virgin Islands (U.S.)",,"usd","gdp","1998"
116,"Virgin Islands (U.S.)",,"usd","gdp","1999"
116,"Virgin Islands (U.S.)",,"usd","gdp","2000"
116,"Virgin Islands (U.S.)",,"usd","gdp","2001"
116,"Virgin Islands (U.S.)",,"usd","gdp","2002"
116,"Virgin Islands (U.S.)",,"usd","gdp","2003"
116,"Virgin Islands (U.S.)",,"usd","gdp","2004"
116,"Virgin Islands (U.S.)",,"usd","gdp","2005"
116,"Virgin Islands (U.S.)",,"usd","gdp","2006"
116,"Virgin Islands (U.S.)",,"usd","gdp","2007"
116,"Virgin Islands (U.S.)",,"usd","gdp","2008"
116,"Virgin Islands (U.S.)",,"usd","gdp","2009"
116,"Virgin Islands (U.S.)",,"usd","gdp","2010"
116,"Virgin Islands (U.S.)",,"usd","gdp","2011"
116,"Virgin Islands (U.S.)",,"usd","gdp","2012"
116,"Puerto Rico",,"count","tlf","1960"
116,"Puerto Rico",,"count","tlf","1961"
116,"Puerto Rico",,"count","tlf","1962"
116,"Puerto Rico",,"count","tlf","1963"
116,"Puerto Rico",,"count","tlf","1964"
116,"Puerto Rico",,"count","tlf","1965"
116,"Puerto Rico",,"count","tlf","1966"
116,"Puerto Rico",,"count","tlf","1967"
116,"Puerto Rico",,"count","tlf","1968"
116,"Puerto Rico",,"count","tlf","1969"
116,"Puerto Rico",,"count","tlf","1970"
116,"Puerto Rico",,"count","tlf","1971"
116,"Puerto Rico",,"count","tlf","1972"
116,"Puerto Rico",,"count","tlf","1973"
116,"Puerto Rico",,"count","tlf","1974"
116,"Puerto Rico",,"count","tlf","1975"
116,"Puerto Rico",,"count","tlf","1976"
116,"Puerto Rico",,"count","tlf","1977"
116,"Puerto Rico",,"count","tlf","1978"
116,"Puerto Rico",,"count","tlf","1979"
116,"Puerto Rico",,"count","tlf","1980"
116,"Puerto Rico",,"count","tlf","1981"
116,"Puerto Rico",,"count","tlf","1982"
116,"Puerto Rico",,"count","tlf","1983"
116,"Puerto Rico",,"count","tlf","1984"
116,"Puerto Rico",,"count","tlf","1985"
116,"Puerto Rico",,"count","tlf","1986"
116,"Puerto Rico",,"count","tlf","1987"
116,"Puerto Rico",,"count","tlf","1988"
116,"Puerto Rico",,"count","tlf","1989"
116,"Puerto Rico",1151519.34857817,"count","tlf","1990"
116,"Puerto Rico",1187319.55560622,"count","tlf","1991"
116,"Puerto Rico",1198741.46217393,"count","tlf","1992"
116,"Puerto Rico",1255026.85760664,"count","tlf","1993"
116,"Puerto Rico",1259257.50622819,"count","tlf","1994"
116,"Puerto Rico",1266003.93528649,"count","tlf","1995"
116,"Puerto Rico",1311605.46835337,"count","tlf","1996"
116,"Puerto Rico",1355700.52160522,"count","tlf","1997"
116,"Puerto Rico",1369864.15490157,"count","tlf","1998"
116,"Puerto Rico",1379917.42632732,"count","tlf","1999"
116,"Puerto Rico",1354447.43273764,"count","tlf","2000"
116,"Puerto Rico",1377103.42272348,"count","tlf","2001"
116,"Puerto Rico",1398443.67465774,"count","tlf","2002"
116,"Puerto Rico",1418891.10067172,"count","tlf","2003"
116,"Puerto Rico",1421238.26973671,"count","tlf","2004"
116,"Puerto Rico",1454311.24681955,"count","tlf","2005"
116,"Puerto Rico",1445153.46675599,"count","tlf","2006"
116,"Puerto Rico",1410253.26353464,"count","tlf","2007"
116,"Puerto Rico",1375636.70053112,"count","tlf","2008"
116,"Puerto Rico",1380197.82974698,"count","tlf","2009"
116,"Puerto Rico",1299226.86716993,"count","tlf","2010"
116,"Puerto Rico",1259873.96749081,"count","tlf","2011"
116,"Puerto Rico",1247052.77209581,"count","tlf","2012"
116,"Virgin Islands (U.S.)",,"count","tlf","1960"
116,"Virgin Islands (U.S.)",,"count","tlf","1961"
116,"Virgin Islands (U.S.)",,"count","tlf","1962"
116,"Virgin Islands (U.S.)",,"count","tlf","1963"
116,"Virgin Islands (U.S.)",,"count","tlf","1964"
116,"Virgin Islands (U.S.)",,"count","tlf","1965"
116,"Virgin Islands (U.S.)",,"count","tlf","1966"
116,"Virgin Islands (U.S.)",,"count","tlf","1967"
116,"Virgin Islands (U.S.)",,"count","tlf","1968"
116,"Virgin Islands (U.S.)",,"count","tlf","1969"
116,"Virgin Islands (U.S.)",,"count","tlf","1970"
116,"Virgin Islands (U.S.)",,"count","tlf","1971"
116,"Virgin Islands (U.S.)",,"count","tlf","1972"
116,"Virgin Islands (U.S.)",,"count","tlf","1973"
116,"Virgin Islands (U.S.)",,"count","tlf","1974"
116,"Virgin Islands (U.S.)",,"count","tlf","1975"
116,"Virgin Islands (U.S.)",,"count","tlf","1976"
116,"Virgin Islands (U.S.)",,"count","tlf","1977"
116,"Virgin Islands (U.S.)",,"count","tlf","1978"
116,"Virgin Islands (U.S.)",,"count","tlf","1979"
116,"Virgin Islands (U.S.)",,"count","tlf","1980"
116,"Virgin Islands (U.S.)",,"count","tlf","1981"
116,"Virgin Islands (U.S.)",,"count","tlf","1982"
116,"Virgin Islands (U.S.)",,"count","tlf","1983"
116,"Virgin Islands (U.S.)",,"count","tlf","1984"
116,"Virgin Islands (U.S.)",,"count","tlf","1985"
116,"Virgin Islands (U.S.)",,"count","tlf","1986"
116,"Virgin Islands (U.S.)",,"count","tlf","1987"
116,"Virgin Islands (U.S.)",,"count","tlf","1988"
116,"Virgin Islands (U.S.)",,"count","tlf","1989"
116,"Virgin Islands (U.S.)",47831.3340133316,"count","tlf","1990"
116,"Virgin Islands (U.S.)",48881.2546067507,"count","tlf","1991"
116,"Virgin Islands (U.S.)",49656.6011337593,"count","tlf","1992"
116,"Virgin Islands (U.S.)",50316.1045192126,"count","tlf","1993"
116,"Virgin Islands (U.S.)",50816.172178396,"count","tlf","1994"
116,"Virgin Islands (U.S.)",51162.7363861273,"count","tlf","1995"
116,"Virgin Islands (U.S.)",51450.5342325733,"count","tlf","1996"
116,"Virgin Islands (U.S.)",51683.4690213657,"count","tlf","1997"
116,"Virgin Islands (U.S.)",51924.4076516714,"count","tlf","1998"
116,"Virgin Islands (U.S.)",52171.69553894,"count","tlf","1999"
116,"Virgin Islands (U.S.)",51829.6497254579,"count","tlf","2000"
116,"Virgin Islands (U.S.)",52145.0779687503,"count","tlf","2001"
116,"Virgin Islands (U.S.)",52645.9194746818,"count","tlf","2002"
116,"Virgin Islands (U.S.)",53285.8916448884,"count","tlf","2003"
116,"Virgin Islands (U.S.)",53818.5885010146,"count","tlf","2004"
116,"Virgin Islands (U.S.)",54309.4268947298,"count","tlf","2005"
116,"Virgin Islands (U.S.)",54519.5142125488,"count","tlf","2006"
116,"Virgin Islands (U.S.)",54603.6867807464,"count","tlf","2007"
116,"Virgin Islands (U.S.)",54503.2009419163,"count","tlf","2008"
116,"Virgin Islands (U.S.)",54225.9545799673,"count","tlf","2009"
116,"Virgin Islands (U.S.)",53946.7415556579,"count","tlf","2010"
116,"Virgin Islands (U.S.)",53330.8061659779,"count","tlf","2011"
116,"Virgin Islands (U.S.)",52649.5553075337,"count","tlf","2012"
116,"Puerto Rico",,"perc","uem","1960"
116,"Puerto Rico",,"perc","uem","1961"
116,"Puerto Rico",,"perc","uem","1962"
116,"Puerto Rico",,"perc","uem","1963"
116,"Puerto Rico",,"perc","uem","1964"
116,"Puerto Rico",,"perc","uem","1965"
116,"Puerto Rico",,"perc","uem","1966"
116,"Puerto Rico",,"perc","uem","1967"
116,"Puerto Rico",,"perc","uem","1968"
116,"Puerto Rico",,"perc","uem","1969"
116,"Puerto Rico",,"perc","uem","1970"
116,"Puerto Rico",,"perc","uem","1971"
116,"Puerto Rico",,"perc","uem","1972"
116,"Puerto Rico",,"perc","uem","1973"
116,"Puerto Rico",,"perc","uem","1974"
116,"Puerto Rico",,"perc","uem","1975"
116,"Puerto Rico",,"perc","uem","1976"
116,"Puerto Rico",,"perc","uem","1977"
116,"Puerto Rico",,"perc","uem","1978"
116,"Puerto Rico",,"perc","uem","1979"
116,"Puerto Rico",17.1000003814697,"perc","uem","1980"
116,"Puerto Rico",19.8999996185303,"perc","uem","1981"
116,"Puerto Rico",22.8999996185303,"perc","uem","1982"
116,"Puerto Rico",23.2000007629395,"perc","uem","1983"
116,"Puerto Rico",20.8999996185303,"perc","uem","1984"
116,"Puerto Rico",21.5,"perc","uem","1985"
116,"Puerto Rico",19.5,"perc","uem","1986"
116,"Puerto Rico",17.7000007629395,"perc","uem","1987"
116,"Puerto Rico",15.6000003814697,"perc","uem","1988"
116,"Puerto Rico",14.6000003814697,"perc","uem","1989"
116,"Puerto Rico",15.1000003814697,"perc","uem","1990"
116,"Puerto Rico",16.7999992370605,"perc","uem","1991"
116,"Puerto Rico",16.8999996185303,"perc","uem","1992"
116,"Puerto Rico",17,"perc","uem","1993"
116,"Puerto Rico",14.6000003814697,"perc","uem","1994"
116,"Puerto Rico",13.8999996185303,"perc","uem","1995"
116,"Puerto Rico",13.6000003814697,"perc","uem","1996"
116,"Puerto Rico",13.8000001907349,"perc","uem","1997"
116,"Puerto Rico",13.5,"perc","uem","1998"
116,"Puerto Rico",11.8000001907349,"perc","uem","1999"
116,"Puerto Rico",10.1000003814697,"perc","uem","2000"
116,"Puerto Rico",11.3999996185303,"perc","uem","2001"
116,"Puerto Rico",11.8999996185303,"perc","uem","2002"
116,"Puerto Rico",11.8000001907349,"perc","uem","2003"
116,"Puerto Rico",10.3000001907349,"perc","uem","2004"
116,"Puerto Rico",11.3000001907349,"perc","uem","2005"
116,"Puerto Rico",11,"perc","uem","2006"
116,"Puerto Rico",10.8999996185303,"perc","uem","2007"
116,"Puerto Rico",11.6000003814697,"perc","uem","2008"
116,"Puerto Rico",15,"perc","uem","2009"
116,"Puerto Rico",16.1000003814697,"perc","uem","2010"
116,"Puerto Rico",15.6999998092651,"perc","uem","2011"
116,"Puerto Rico",14.5,"perc","uem","2012"
116,"Virgin Islands (U.S.)",,"perc","uem","1960"
116,"Virgin Islands (U.S.)",,"perc","uem","1961"
116,"Virgin Islands (U.S.)",,"perc","uem","1962"
116,"Virgin Islands (U.S.)",,"perc","uem","1963"
116,"Virgin Islands (U.S.)",,"perc","uem","1964"
116,"Virgin Islands (U.S.)",,"perc","uem","1965"
116,"Virgin Islands (U.S.)",,"perc","uem","1966"
116,"Virgin Islands (U.S.)",,"perc","uem","1967"
116,"Virgin Islands (U.S.)",,"perc","uem","1968"
116,"Virgin Islands (U.S.)",,"perc","uem","1969"
116,"Virgin Islands (U.S.)",,"perc","uem","1970"
116,"Virgin Islands (U.S.)",,"perc","uem","1971"
116,"Virgin Islands (U.S.)",,"perc","uem","1972"
116,"Virgin Islands (U.S.)",,"perc","uem","1973"
116,"Virgin Islands (U.S.)",,"perc","uem","1974"
116,"Virgin Islands (U.S.)",,"perc","uem","1975"
116,"Virgin Islands (U.S.)",,"perc","uem","1976"
116,"Virgin Islands (U.S.)",,"perc","uem","1977"
116,"Virgin Islands (U.S.)",,"perc","uem","1978"
116,"Virgin Islands (U.S.)",,"perc","uem","1979"
116,"Virgin Islands (U.S.)",,"perc","uem","1980"
116,"Virgin Islands (U.S.)",,"perc","uem","1981"
116,"Virgin Islands (U.S.)",,"perc","uem","1982"
116,"Virgin Islands (U.S.)",,"perc","uem","1983"
116,"Virgin Islands (U.S.)",,"perc","uem","1984"
116,"Virgin Islands (U.S.)",,"perc","uem","1985"
116,"Virgin Islands (U.S.)",,"perc","uem","1986"
116,"Virgin Islands (U.S.)",,"perc","uem","1987"
116,"Virgin Islands (U.S.)",,"perc","uem","1988"
116,"Virgin Islands (U.S.)",,"perc","uem","1989"
116,"Virgin Islands (U.S.)",,"perc","uem","1990"
116,"Virgin Islands (U.S.)",,"perc","uem","1991"
116,"Virgin Islands (U.S.)",,"perc","uem","1992"
116,"Virgin Islands (U.S.)",,"perc","uem","1993"
116,"Virgin Islands (U.S.)",,"perc","uem","1994"
116,"Virgin Islands (U.S.)",,"perc","uem","1995"
116,"Virgin Islands (U.S.)",,"perc","uem","1996"
116,"Virgin Islands (U.S.)",,"perc","uem","1997"
116,"Virgin Islands (U.S.)",,"perc","uem","1998"
116,"Virgin Islands (U.S.)",,"perc","uem","1999"
116,"Virgin Islands (U.S.)",,"perc","uem","2000"
116,"Virgin Islands (U.S.)",,"perc","uem","2001"
116,"Virgin Islands (U.S.)",,"perc","uem","2002"
116,"Virgin Islands (U.S.)",,"perc","uem","2003"
116,"Virgin Islands (U.S.)",,"perc","uem","2004"
116,"Virgin Islands (U.S.)",,"perc","uem","2005"
116,"Virgin Islands (U.S.)",,"perc","uem","2006"
116,"Virgin Islands (U.S.)",,"perc","uem","2007"
116,"Virgin Islands (U.S.)",,"perc","uem","2008"
116,"Virgin Islands (U.S.)",,"perc","uem","2009"
116,"Virgin Islands (U.S.)",,"perc","uem","2010"
116,"Virgin Islands (U.S.)",,"perc","uem","2011"
116,"Virgin Islands (U.S.)",,"perc","uem","2012"
119,"St. Kitts and Nevis",12366635.5848801,"usd","gdp","1960"
119,"St. Kitts and Nevis",12483301.9583223,"usd","gdp","1961"
119,"St. Kitts and Nevis",12541635.1450435,"usd","gdp","1962"
119,"St. Kitts and Nevis",12833301.0786491,"usd","gdp","1963"
119,"St. Kitts and Nevis",13416632.9458604,"usd","gdp","1964"
119,"St. Kitts and Nevis",13593932.4279455,"usd","gdp","1965"
119,"St. Kitts and Nevis",14469078.2924055,"usd","gdp","1966"
119,"St. Kitts and Nevis",16742338.5872698,"usd","gdp","1967"
119,"St. Kitts and Nevis",14600000,"usd","gdp","1968"
119,"St. Kitts and Nevis",15850000,"usd","gdp","1969"
119,"St. Kitts and Nevis",16300000,"usd","gdp","1970"
119,"St. Kitts and Nevis",19624746.4218323,"usd","gdp","1971"
119,"St. Kitts and Nevis",22944848.5121012,"usd","gdp","1972"
119,"St. Kitts and Nevis",24196018.4827341,"usd","gdp","1973"
119,"St. Kitts and Nevis",31514856.7177484,"usd","gdp","1974"
119,"St. Kitts and Nevis",33364054.126509,"usd","gdp","1975"
119,"St. Kitts and Nevis",30095602.1846983,"usd","gdp","1976"
119,"St. Kitts and Nevis",29888888.3610321,"usd","gdp","1977"
119,"St. Kitts and Nevis",34259258.6542189,"usd","gdp","1978"
119,"St. Kitts and Nevis",39888888.1844257,"usd","gdp","1979"
119,"St. Kitts and Nevis",47999999.1522894,"usd","gdp","1980"
119,"St. Kitts and Nevis",56555554.5567484,"usd","gdp","1981"
119,"St. Kitts and Nevis",59925924.8675959,"usd","gdp","1982"
119,"St. Kitts and Nevis",59666665.6129153,"usd","gdp","1983"
119,"St. Kitts and Nevis",70037035.8001384,"usd","gdp","1984"
119,"St. Kitts and Nevis",77999998.6224703,"usd","gdp","1985"
119,"St. Kitts and Nevis",94148146.4854319,"usd","gdp","1986"
119,"St. Kitts and Nevis",108185183.274566,"usd","gdp","1987"
119,"St. Kitts and Nevis",126666664.429653,"usd","gdp","1988"
119,"St. Kitts and Nevis",143259256.72921,"usd","gdp","1989"
119,"St. Kitts and Nevis",159200364.595828,"usd","gdp","1990"
119,"St. Kitts and Nevis",164574444.500918,"usd","gdp","1991"
119,"St. Kitts and Nevis",181815558.270503,"usd","gdp","1992"
119,"St. Kitts and Nevis",198341104.645318,"usd","gdp","1993"
119,"St. Kitts and Nevis",221740748.67651,"usd","gdp","1994"
119,"St. Kitts and Nevis",230740736.665712,"usd","gdp","1995"
119,"St. Kitts and Nevis",245555551.218888,"usd","gdp","1996"
119,"St. Kitts and Nevis",275089909.076895,"usd","gdp","1997"
119,"St. Kitts and Nevis",287324365.949587,"usd","gdp","1998"
119,"St. Kitts and Nevis",305008729.111103,"usd","gdp","1999"
119,"St. Kitts and Nevis",416566954.43505,"usd","gdp","2000"
119,"St. Kitts and Nevis",455905601.704812,"usd","gdp","2001"
119,"St. Kitts and Nevis",478067954.111618,"usd","gdp","2002"
119,"St. Kitts and Nevis",461576906.469689,"usd","gdp","2003"
119,"St. Kitts and Nevis",497548516.54631,"usd","gdp","2004"
119,"St. Kitts and Nevis",536410666.378498,"usd","gdp","2005"
119,"St. Kitts and Nevis",629511777.660199,"usd","gdp","2006"
119,"St. Kitts and Nevis",689461859.082924,"usd","gdp","2007"
119,"St. Kitts and Nevis",740102893.740741,"usd","gdp","2008"
119,"St. Kitts and Nevis",688867558.148148,"usd","gdp","2009"
119,"St. Kitts and Nevis",675553707.777778,"usd","gdp","2010"
119,"St. Kitts and Nevis",699130559.62963,"usd","gdp","2011"
119,"St. Kitts and Nevis",7.67e+08,"usd","gdp","2012"
119,"St. Kitts and Nevis",,"count","tlf","1960"
119,"St. Kitts and Nevis",,"count","tlf","1961"
119,"St. Kitts and Nevis",,"count","tlf","1962"
119,"St. Kitts and Nevis",,"count","tlf","1963"
119,"St. Kitts and Nevis",,"count","tlf","1964"
119,"St. Kitts and Nevis",,"count","tlf","1965"
119,"St. Kitts and Nevis",,"count","tlf","1966"
119,"St. Kitts and Nevis",,"count","tlf","1967"
119,"St. Kitts and Nevis",,"count","tlf","1968"
119,"St. Kitts and Nevis",,"count","tlf","1969"
119,"St. Kitts and Nevis",,"count","tlf","1970"
119,"St. Kitts and Nevis",,"count","tlf","1971"
119,"St. Kitts and Nevis",,"count","tlf","1972"
119,"St. Kitts and Nevis",,"count","tlf","1973"
119,"St. Kitts and Nevis",,"count","tlf","1974"
119,"St. Kitts and Nevis",,"count","tlf","1975"
119,"St. Kitts and Nevis",,"count","tlf","1976"
119,"St. Kitts and Nevis",,"count","tlf","1977"
119,"St. Kitts and Nevis",,"count","tlf","1978"
119,"St. Kitts and Nevis",,"count","tlf","1979"
119,"St. Kitts and Nevis",,"count","tlf","1980"
119,"St. Kitts and Nevis",,"count","tlf","1981"
119,"St. Kitts and Nevis",,"count","tlf","1982"
119,"St. Kitts and Nevis",,"count","tlf","1983"
119,"St. Kitts and Nevis",,"count","tlf","1984"
119,"St. Kitts and Nevis",,"count","tlf","1985"
119,"St. Kitts and Nevis",,"count","tlf","1986"
119,"St. Kitts and Nevis",,"count","tlf","1987"
119,"St. Kitts and Nevis",,"count","tlf","1988"
119,"St. Kitts and Nevis",,"count","tlf","1989"
119,"St. Kitts and Nevis",,"count","tlf","1990"
119,"St. Kitts and Nevis",,"count","tlf","1991"
119,"St. Kitts and Nevis",,"count","tlf","1992"
