"rgn_name","rgn_id","product","year","tonnes_orig","tonnes","usd_orig","usd","n_years","usd_ix0","usd_coef","tonnes_mdl","tonnes_ix0","tonnes_coef","usd_mdl","tonnes_rollmean","usd_rollmean","tonnes_peak","usd_peak","usd_peak_product_weight"
"Brazil",171,"fish_oil",1976,42,16.6666666666667,33,15.6666666666667,35,,,,,,,16.6666666666667,15.6666666666667,10.8333333333333,13.1625,0.00272849764203907
"Brazil",171,"fish_oil",1977,7,12.5,10,11.75,35,,,,,,,12.5,11.75,10.8333333333333,13.1625,0.00272849764203907
"Brazil",171,"fish_oil",1978,1,2,4,3.5,35,,,,,,,2,3.5,10.8333333333333,13.1625,0.00272849764203907
"Brazil",171,"fish_oil",1979,0,0.25,0,1,35,,,,,,,0.25,1,10.8333333333333,13.1625,0.00272849764203907
"Brazil",171,"fish_oil",1980,0,0,0,0,35,,,,,,,0,0,10.8333333333333,13.1625,0.00272849764203907
"Brazil",171,"fish_oil",1981,0,0,0,0,35,,,,,,,0,0,10.8333333333333,13.1625,0.00272849764203907
"Brazil",171,"fish_oil",1982,0,0,0,0,35,,,,,,,0,0,10.8333333333333,13.1625,0.00272849764203907
"Brazil",171,"fish_oil",1983,0,0,0,0,35,,,,,,,0,0,10.8333333333333,13.1625,0.00272849764203907
"Brazil",171,"fish_oil",1984,0,0,0,0,35,,,,,,,0,0,10.8333333333333,13.1625,0.00272849764203907
"Brazil",171,"fish_oil",1985,0,0,0,0,35,,,,,,,0,0,10.8333333333333,13.1625,0.00272849764203907
"Brazil",171,"fish_oil",1986,0,0.25,0,4.25,35,,,,,,,0.25,4.25,10.8333333333333,13.1625,0.00272849764203907
"Brazil",171,"fish_oil",1987,0,5.5,0,8,35,,,,,,,5.5,8,10.8333333333333,13.1625,0.00272849764203907
"Brazil",171,"fish_oil",1988,1,5.5,17,8,35,,,,,,,5.5,8,10.8333333333333,13.1625,0.00272849764203907
"Brazil",171,"fish_oil",1989,21,5.5,15,8,35,,,,,,,5.5,8,10.8333333333333,13.1625,0.00272849764203907
"Brazil",171,"fish_oil",1990,0,11.75,0,5,35,,,,,,,11.75,5,10.8333333333333,13.1625,0.00272849764203907
"Brazil",171,"fish_oil",1991,0,6.75,0,6.25,35,,,,,,,6.75,6.25,10.8333333333333,13.1625,0.00272849764203907
"Brazil",171,"fish_oil",1992,26,6.75,5,10.75,35,,,,,,,6.75,10.75,10.8333333333333,13.1625,0.00272849764203907
"Brazil",171,"fish_oil",1993,1,6.75,20,13.5,35,,,,,,,6.75,13.5,10.8333333333333,13.1625,0.00272849764203907
"Brazil",171,"fish_oil",1994,0,0.25,18,12.25,35,,,,,,,0.25,12.25,10.8333333333333,13.1625,0.00272849764203907
"Brazil",171,"fish_oil",1995,0,15.75,11,18,35,,,,,,,15.75,18,10.8333333333333,13.1625,0.00272849764203907
"Brazil",171,"fish_oil",1996,0,15.75,0,15.5,35,,,,,,,15.75,15.5,10.8333333333333,13.1625,0.00272849764203907
"Brazil",171,"fish_oil",1997,63,15.75,43,13,35,,,,,,,15.75,13,10.8333333333333,13.1625,0.00272849764203907
"Brazil",171,"fish_oil",1998,0,16,8,13.75,35,,,,,,,16,13.75,10.8333333333333,13.1625,0.00272849764203907
"Brazil",171,"fish_oil",1999,0,0.25,1,3,35,,,,,,,0.25,3,10.8333333333333,13.1625,0.00272849764203907
"Brazil",171,"fish_oil",2000,1,0.25,3,1,35,,,,,,,0.25,1,10.8333333333333,13.1625,0.00272849764203907
"Brazil",171,"fish_oil",2001,0,0.25,0,0.75,35,,,,,,,0.25,0.75,10.8333333333333,13.1625,0.00272849764203907
"Brazil",171,"fish_oil",2002,0,1,0,10.25,35,,,,,,,1,10.25,10.8333333333333,13.1625,0.00272849764203907
"Brazil",171,"fish_oil",2003,0,2.25,0,16.75,35,,,,,,,2.25,16.75,10.8333333333333,13.1625,0.00272849764203907
"Brazil",171,"fish_oil",2004,4,2.25,41,18.5,35,,,,,,,2.25,18.5,10.8333333333333,13.1625,0.00272849764203907
"Brazil",171,"fish_oil",2005,5,2.25,26,20.25,35,,,,,,,2.25,20.25,10.8333333333333,13.1625,0.00272849764203907
"Brazil",171,"fish_oil",2006,0,1.25,7,10.5,35,,,,,,,1.25,10.5,10.8333333333333,13.1625,0.00272849764203907
"Brazil",171,"fish_oil",2007,0,0,7,5,35,,,,,,,0,5,10.8333333333333,13.1625,0.00272849764203907
"Brazil",171,"fish_oil",2008,0,0,2,4.5,35,,,,,,,0,4.5,10.8333333333333,13.1625,0.00272849764203907
"Brazil",171,"fish_oil",2009,0,0,4,3.66666666666667,35,,,,,,,0,3.66666666666667,10.8333333333333,13.1625,0.00272849764203907
"Brazil",171,"fish_oil",2010,0,0,5,4.5,35,,,,,,,0,4.5,10.8333333333333,13.1625,0.00272849764203907
"Brazil",171,"ornamentals",1976,188,206,625,724.666666666667,35,,,,,,,206,724.666666666667,441.1875,4517.175,0.936379968560521
"Brazil",171,"ornamentals",1977,194,222.25,665,802.25,35,,,,,,,222.25,802.25,441.1875,4517.175,0.936379968560521
"Brazil",171,"ornamentals",1978,236,233.5,884,856.75,35,,,,,,,233.5,856.75,441.1875,4517.175,0.936379968560521
"Brazil",171,"ornamentals",1979,271,237.75,1035,876.25,35,,,,,,,237.75,876.25,441.1875,4517.175,0.936379968560521
"Brazil",171,"ornamentals",1980,233,228.25,843,810.75,35,,,,,,,228.25,810.75,441.1875,4517.175,0.936379968560521
"Brazil",171,"ornamentals",1981,211,213.25,743,680.75,35,,,,,,,213.25,680.75,441.1875,4517.175,0.936379968560521
"Brazil",171,"ornamentals",1982,198,220.25,622,647.75,35,,,,,,,220.25,647.75,441.1875,4517.175,0.936379968560521
"Brazil",171,"ornamentals",1983,211,253.75,515,670.25,35,,,,,,,253.75,670.25,441.1875,4517.175,0.936379968560521
"Brazil",171,"ornamentals",1984,261,294.25,711,729.5,35,,,,,,,294.25,729.5,441.1875,4517.175,0.936379968560521
"Brazil",171,"ornamentals",1985,345,358.5,833,856.5,35,,,,,,,358.5,856.5,441.1875,4517.175,0.936379968560521
"Brazil",171,"ornamentals",1986,360,426.25,859,948.25,35,,,,,,,426.25,948.25,441.1875,4517.175,0.936379968560521
"Brazil",171,"ornamentals",1987,468,463.25,1023,1017.5,35,,,,,,,463.25,1017.5,441.1875,4517.175,0.936379968560521
"Brazil",171,"ornamentals",1988,532,509.5,1078,1151,35,,,,,,,509.5,1151,441.1875,4517.175,0.936379968560521
"Brazil",171,"ornamentals",1989,493,537,1110,1357.25,35,,,,,,,537,1357.25,441.1875,4517.175,0.936379968560521
"Brazil",171,"ornamentals",1990,545,571.75,1393,1686.75,35,,,,,,,571.75,1686.75,441.1875,4517.175,0.936379968560521
"Brazil",171,"ornamentals",1991,578,678.75,1848,2228.5,35,,,,,,,678.75,2228.5,441.1875,4517.175,0.936379968560521
"Brazil",171,"ornamentals",1992,671,611.25,2396,2838.5,35,,,,,,,611.25,2838.5,441.1875,4517.175,0.936379968560521
"Brazil",171,"ornamentals",1993,921,530.75,3277,3439.5,35,,,,,,,530.75,3439.5,441.1875,4517.175,0.936379968560521
"Brazil",171,"ornamentals",1994,275,444.5,3833,3902.75,35,,,,,,,444.5,3902.75,441.1875,4517.175,0.936379968560521
"Brazil",171,"ornamentals",1995,256,294.5,4252,4063.75,35,,,,,,,294.5,4063.75,441.1875,4517.175,0.936379968560521
"Brazil",171,"ornamentals",1996,326,293,4249,3941.75,35,,,,,,,293,3941.75,441.1875,4517.175,0.936379968560521
"Brazil",171,"ornamentals",1997,321,301,3921,3721.5,35,,,,,,,301,3721.5,441.1875,4517.175,0.936379968560521
"Brazil",171,"ornamentals",1998,269,268.75,3345,3468,35,,,,,,,268.75,3468,441.1875,4517.175,0.936379968560521
"Brazil",171,"ornamentals",1999,288,233.75,3371,3294.25,35,,,,,,,233.75,3294.25,441.1875,4517.175,0.936379968560521
"Brazil",171,"ornamentals",2000,197,209.5,3235,3270.5,35,,,,,,,209.5,3270.5,441.1875,4517.175,0.936379968560521
"Brazil",171,"ornamentals",2001,181,165,3226,3022.5,35,,,,,,,165,3022.5,441.1875,4517.175,0.936379968560521
"Brazil",171,"ornamentals",2002,172,139.5,3250,2879.75,35,,,,,,,139.5,2879.75,441.1875,4517.175,0.936379968560521
"Brazil",171,"ornamentals",2003,110,137.75,2379,3160.75,35,,,,,,,137.75,3160.75,441.1875,4517.175,0.936379968560521
"Brazil",171,"ornamentals",2004,95,132.75,2664,3382.25,35,,,,,,,132.75,3382.25,441.1875,4517.175,0.936379968560521
"Brazil",171,"ornamentals",2005,174,144.75,4350,4050.5,35,,,,,,,144.75,4050.5,441.1875,4517.175,0.936379968560521
"Brazil",171,"ornamentals",2006,152,153.75,4136,4791.75,35,,,,,,,153.75,4791.75,441.1875,4517.175,0.936379968560521
"Brazil",171,"ornamentals",2007,158,134.5,5052,5481,35,,,,,,,134.5,5481,441.1875,4517.175,0.936379968560521
"Brazil",171,"ornamentals",2008,131,118,5629,6145,35,,,,,,,118,6145,441.1875,4517.175,0.936379968560521
"Brazil",171,"ornamentals",2009,97,104.666666666667,7107,6509.33333333333,35,,,,,,,104.666666666667,6509.33333333333,441.1875,4517.175,0.936379968560521
"Brazil",171,"ornamentals",2010,86,91.5,6792,6949.5,35,,,,,,,91.5,6949.5,441.1875,4517.175,0.936379968560521
"Brazil",171,"seaweeds",1990,,138.630307754603,2,150.333333333333,21,52.0049889227592,0.442967170525347,52.8909232638099,,,,138.630307754603,150.333333333333,156.1625,242.125,0.0501908825510891
"Brazil",171,"seaweeds",1991,207,137.722730815952,266,142.25,21,52.0049889227592,0.442967170525347,169.834256282501,,,,137.722730815952,142.25,156.1625,242.125,0.0501908825510891
"Brazil",171,"seaweeds",1992,156,167.75,183,276,21,52.0049889227592,0.442967170525347,133.067981128898,,,,167.75,276,156.1625,242.125,0.0501908825510891
"Brazil",171,"seaweeds",1993,135,158.25,118,274,21,52.0049889227592,0.442967170525347,104.27511504475,,,,158.25,274,156.1625,242.125,0.0501908825510891
"Brazil",171,"seaweeds",1994,173,189.5,537,337.5,21,52.0049889227592,0.442967170525347,289.87835949487,,,,189.5,337.5,156.1625,242.125,0.0501908825510891
"Brazil",171,"seaweeds",1995,169,207,258,372.5,21,52.0049889227592,0.442967170525347,166.290518918299,,,,207,372.5,156.1625,242.125,0.0501908825510891
"Brazil",171,"seaweeds",1996,281,200.5,437,282.25,21,52.0049889227592,0.442967170525347,245.581642442336,,,,200.5,282.25,156.1625,242.125,0.0501908825510891
"Brazil",171,"seaweeds",1997,205,220,258,316,21,52.0049889227592,0.442967170525347,166.290518918299,,,,220,316,156.1625,242.125,0.0501908825510891
"Brazil",171,"seaweeds",1998,147,240.25,176,332.25,21,52.0049889227592,0.442967170525347,129.96721093522,,,,240.25,332.25,156.1625,242.125,0.0501908825510891
"Brazil",171,"seaweeds",1999,247,232.5,393,316,21,52.0049889227592,0.442967170525347,226.09108693922,,,,232.5,316,156.1625,242.125,0.0501908825510891
"Brazil",171,"seaweeds",2000,362,228.5,502,309.25,21,52.0049889227592,0.442967170525347,274.374508526483,,,,228.5,309.25,156.1625,242.125,0.0501908825510891
"Brazil",171,"seaweeds",2001,174,200.25,193,245.75,21,52.0049889227592,0.442967170525347,137.497652834151,,,,200.25,245.75,156.1625,242.125,0.0501908825510891
"Brazil",171,"seaweeds",2002,131,132.75,149,149.25,21,52.0049889227592,0.442967170525347,118.007097331036,,,,132.75,149.25,156.1625,242.125,0.0501908825510891
"Brazil",171,"seaweeds",2003,134,120.75,139,137.25,21,52.0049889227592,0.442967170525347,113.577425625782,,,,120.75,137.25,156.1625,242.125,0.0501908825510891
"Brazil",171,"seaweeds",2004,92,99.75,116,118.5,21,52.0049889227592,0.442967170525347,103.389180703699,,,,99.75,118.5,156.1625,242.125,0.0501908825510891
"Brazil",171,"seaweeds",2005,126,86.5,145,133,21,52.0049889227592,0.442967170525347,116.235228648934,,,,86.5,133,156.1625,242.125,0.0501908825510891
"Brazil",171,"seaweeds",2006,47,84.5,74,159.25,21,52.0049889227592,0.442967170525347,84.7845595416348,,,,84.5,159.25,156.1625,242.125,0.0501908825510891
"Brazil",171,"seaweeds",2007,81,76.5,197,164.75,21,52.0049889227592,0.442967170525347,139.269521516252,,,,76.5,164.75,156.1625,242.125,0.0501908825510891
"Brazil",171,"seaweeds",2008,84,95.75,221,215.5,21,52.0049889227592,0.442967170525347,149.900733608861,,,,95.75,215.5,156.1625,242.125,0.0501908825510891
"Brazil",171,"seaweeds",2009,94,100.666666666667,167,221.666666666667,21,52.0049889227592,0.442967170525347,125.980506400492,,,,100.666666666667,221.666666666667,156.1625,242.125,0.0501908825510891
"Brazil",171,"seaweeds",2010,124,109,277,222,21,52.0049889227592,0.442967170525347,174.70689515828,,,,109,222,156.1625,242.125,0.0501908825510891
"Brazil",171,"sponges",1994,3,5.33333333333333,3,12.6666666666667,17,,,,,,,5.33333333333333,12.6666666666667,3.46666666666667,8.23333333333333,0.00170671457444419
"Brazil",171,"sponges",1995,0,4,0,9.5,17,,,,,,,4,9.5,3.46666666666667,8.23333333333333,0.00170671457444419
"Brazil",171,"sponges",1996,13,3.25,35,8.75,17,,,,,,,3.25,8.75,3.46666666666667,8.23333333333333,0.00170671457444419
"Brazil",171,"sponges",1997,0,3.25,0,10.75,17,,,,,,,3.25,10.75,3.46666666666667,8.23333333333333,0.00170671457444419
"Brazil",171,"sponges",1998,0,0,0,2,17,,,,,,,0,2,3.46666666666667,8.23333333333333,0.00170671457444419
"Brazil",171,"sponges",1999,0,0,8,3.5,17,,,,,,,0,3.5,3.46666666666667,8.23333333333333,0.00170671457444419
"Brazil",171,"sponges",2000,0,0,0,4.5,17,,,,,,,0,4.5,3.46666666666667,8.23333333333333,0.00170671457444419
"Brazil",171,"sponges",2001,0,0,6,3,17,,,,,,,0,3,3.46666666666667,8.23333333333333,0.00170671457444419
"Brazil",171,"sponges",2002,0,0,4,4,17,,,,,,,0,4,3.46666666666667,8.23333333333333,0.00170671457444419
"Brazil",171,"sponges",2003,0,0,2,5.75,17,,,,,,,0,5.75,3.46666666666667,8.23333333333333,0.00170671457444419
"Brazil",171,"sponges",2004,0,0,4,7.5,17,,,,,,,0,7.5,3.46666666666667,8.23333333333333,0.00170671457444419
"Brazil",171,"sponges",2005,0,0,13,7,17,,,,,,,0,7,3.46666666666667,8.23333333333333,0.00170671457444419
"Brazil",171,"sponges",2006,0,0,11,6,17,,,,,,,0,6,3.46666666666667,8.23333333333333,0.00170671457444419
"Brazil",171,"sponges",2007,0,0,0,2.75,17,,,,,,,0,2.75,3.46666666666667,8.23333333333333,0.00170671457444419
"Brazil",171,"sponges",2008,0,0,0,0,17,,,,,,,0,0,3.46666666666667,8.23333333333333,0.00170671457444419
"Brazil",171,"sponges",2009,0,0,0,0,17,,,,,,,0,0,3.46666666666667,8.23333333333333,0.00170671457444419
"Brazil",171,"sponges",2010,0,0,0,0,17,,,,,,,0,0,3.46666666666667,8.23333333333333,0.00170671457444419
"Argentina",172,"fish_oil",1987,1,88.3333333333333,4,27.6666666666667,24,,,,,,,88.3333333333333,27.6666666666667,823.55,1082.68333333333,0.562551011792519
"Argentina",172,"fish_oil",1988,80,154.75,29,30.5,24,,,,,,,154.75,30.5,823.55,1082.68333333333,0.562551011792519
"Argentina",172,"fish_oil",1989,184,248.25,50,49.5,24,,,,,,,248.25,49.5,823.55,1082.68333333333,0.562551011792519
"Argentina",172,"fish_oil",1990,354,320.5,39,66.75,24,,,,,,,320.5,66.75,823.55,1082.68333333333,0.562551011792519
"Argentina",172,"fish_oil",1991,375,286.25,80,57.75,24,,,,,,,286.25,57.75,823.55,1082.68333333333,0.562551011792519
"Argentina",172,"fish_oil",1992,369,748.75,98,331,24,,,,,,,748.75,331,823.55,1082.68333333333,0.562551011792519
"Argentina",172,"fish_oil",1993,47,790.5,14,398,24,,,,,,,790.5,398,823.55,1082.68333333333,0.562551011792519
"Argentina",172,"fish_oil",1994,2204,831,1132,418,24,,,,,,,831,418,823.55,1082.68333333333,0.562551011792519
"Argentina",172,"fish_oil",1995,542,963,348,470.75,24,,,,,,,963,470.75,823.55,1082.68333333333,0.562551011792519
"Argentina",172,"fish_oil",1996,531,522.75,178,254.25,24,,,,,,,522.75,254.25,823.55,1082.68333333333,0.562551011792519
"Argentina",172,"fish_oil",1997,575,415.5,225,179,24,,,,,,,415.5,179,823.55,1082.68333333333,0.562551011792519
"Argentina",172,"fish_oil",1998,443,306.75,266,141,24,,,,,,,306.75,141,823.55,1082.68333333333,0.562551011792519
"Argentina",172,"fish_oil",1999,113,391.25,47,159,24,,,,,,,391.25,159,823.55,1082.68333333333,0.562551011792519
"Argentina",172,"fish_oil",2000,96,592.75,26,211.5,24,,,,,,,592.75,211.5,823.55,1082.68333333333,0.562551011792519
"Argentina",172,"fish_oil",2001,913,822.25,297,330,24,,,,,,,822.25,330,823.55,1082.68333333333,0.562551011792519
"Argentina",172,"fish_oil",2002,1249,1053,476,484.25,24,,,,,,,1053,484.25,823.55,1082.68333333333,0.562551011792519
"Argentina",172,"fish_oil",2003,1031,997.25,521,530.75,24,,,,,,,997.25,530.75,823.55,1082.68333333333,0.562551011792519
"Argentina",172,"fish_oil",2004,1019,807,643,589.5,24,,,,,,,807,589.5,823.55,1082.68333333333,0.562551011792519
"Argentina",172,"fish_oil",2005,690,789,483,690,24,,,,,,,789,690,823.55,1082.68333333333,0.562551011792519
"Argentina",172,"fish_oil",2006,488,920,711,994,24,,,,,,,920,994,823.55,1082.68333333333,0.562551011792519
"Argentina",172,"fish_oil",2007,959,1001.25,923,1204.75,24,,,,,,,1001.25,1204.75,823.55,1082.68333333333,0.562551011792519
"Argentina",172,"fish_oil",2008,1543,1190,1859,1480,24,,,,,,,1190,1480,823.55,1082.68333333333,0.562551011792519
"Argentina",172,"fish_oil",2009,1015,1267,1326,1665.66666666667,24,,,,,,,1267,1665.66666666667,823.55,1082.68333333333,0.562551011792519
"Argentina",172,"fish_oil",2010,1243,1129,1812,1569,24,,,,,,,1129,1569,823.55,1082.68333333333,0.562551011792519
"Argentina",172,"ornamentals",1976,,0.643120786102134,3,7,35,0.512213126855755,0.0187010941780541,0.568316409389918,,,,0.643120786102134,7,1.625,38.675,0.0200951281979117
"Argentina",172,"ornamentals",1977,,0.652471333191161,9,7.5,35,0.512213126855755,0.0187010941780541,0.680522974458242,,,,0.652471333191161,7.5,1.625,38.675,0.0200951281979117
"Argentina",172,"ornamentals",1978,,0.788054265982053,9,14.75,35,0.512213126855755,0.0187010941780541,0.680522974458242,,,,0.788054265982053,14.75,1.625,38.675,0.0200951281979117
"Argentina",172,"ornamentals",1979,,0.78337899243754,9,14.5,35,0.512213126855755,0.0187010941780541,0.680522974458242,,,,0.78337899243754,14.5,1.625,38.675,0.0200951281979117
"Argentina",172,"ornamentals",1980,,0.764677898259486,32,13.5,35,0.512213126855755,0.0187010941780541,1.11064814055349,,,,0.764677898259486,13.5,1.625,38.675,0.0200951281979117
"Argentina",172,"ornamentals",1981,,0.736626256992405,8,12,35,0.512213126855755,0.0187010941780541,0.661821880280188,,,,0.736626256992405,12,1.625,38.675,0.0200951281979117
"Argentina",172,"ornamentals",1982,,0.587017503567972,5,4,35,0.512213126855755,0.0187010941780541,0.605718597746026,,,,0.587017503567972,4,1.625,38.675,0.0200951281979117
"Argentina",172,"ornamentals",1983,,0.549615315211863,3,2,35,0.512213126855755,0.0187010941780541,0.568316409389918,,,,0.549615315211863,2,1.625,38.675,0.0200951281979117
"Argentina",172,"ornamentals",1984,,0.549615315211863,0,2,35,0.512213126855755,0.0187010941780541,0.512213126855755,,,,0.549615315211863,2,1.625,38.675,0.0200951281979117
"Argentina",172,"ornamentals",1985,,0.657536212864384,0,3.5,35,0.512213126855755,0.0187010941780541,0.512213126855755,,,,0.657536212864384,3.5,1.625,38.675,0.0200951281979117
"Argentina",172,"ornamentals",1986,,0.529482931150445,5,4,35,0.512213126855755,0.0187010941780541,0.605718597746026,,,,0.529482931150445,4,1.625,38.675,0.0200951281979117
"Argentina",172,"ornamentals",1987,1,0.401429649436506,9,4.75,35,0.512213126855755,0.0187010941780541,0.680522974458242,,,,0.401429649436506,4.75,1.625,38.675,0.0200951281979117
"Argentina",172,"ornamentals",1988,0,0.5,2,4.25,35,0.512213126855755,0.0187010941780541,0.549615315211863,,,,0.5,4.25,1.625,38.675,0.0200951281979117
"Argentina",172,"ornamentals",1989,0,2.25,3,8,35,0.512213126855755,0.0187010941780541,0.568316409389918,,,,2.25,8,1.625,38.675,0.0200951281979117
"Argentina",172,"ornamentals",1990,1,2.5,3,9.5,35,0.512213126855755,0.0187010941780541,0.568316409389918,,,,2.5,9.5,1.625,38.675,0.0200951281979117
"Argentina",172,"ornamentals",1991,8,2.5,24,14.25,35,0.512213126855755,0.0187010941780541,0.961039387129054,,,,2.5,14.25,1.625,38.675,0.0200951281979117
"Argentina",172,"ornamentals",1992,1,2.25,8,14,35,0.512213126855755,0.0187010941780541,0.661821880280188,,,,2.25,14,1.625,38.675,0.0200951281979117
"Argentina",172,"ornamentals",1993,0,0.25,22,16,35,0.512213126855755,0.0187010941780541,0.923637198772946,,,,0.25,16,1.625,38.675,0.0200951281979117
"Argentina",172,"ornamentals",1994,0,0,2,21.5,35,0.512213126855755,0.0187010941780541,0.549615315211863,,,,0,21.5,1.625,38.675,0.0200951281979117
"Argentina",172,"ornamentals",1995,0,0,32,18,35,0.512213126855755,0.0187010941780541,1.11064814055349,,,,0,18,1.625,38.675,0.0200951281979117
"Argentina",172,"ornamentals",1996,0,0,30,20,35,0.512213126855755,0.0187010941780541,1.07324595219738,,,,0,20,1.625,38.675,0.0200951281979117
"Argentina",172,"ornamentals",1997,0,0,8,12,35,0.512213126855755,0.0187010941780541,0.661821880280188,,,,0,12,1.625,38.675,0.0200951281979117
"Argentina",172,"ornamentals",1998,0,0,10,8.75,35,0.512213126855755,0.0187010941780541,0.699224068636296,,,,0,8.75,1.625,38.675,0.0200951281979117
"Argentina",172,"ornamentals",1999,0,0.25,0,13,35,0.512213126855755,0.0187010941780541,0.512213126855755,,,,0.25,13,1.625,38.675,0.0200951281979117
"Argentina",172,"ornamentals",2000,0,0.5,17,16.25,35,0.512213126855755,0.0187010941780541,0.830131727882675,,,,0.5,16.25,1.625,38.675,0.0200951281979117
"Argentina",172,"ornamentals",2001,1,1,25,25.75,35,0.512213126855755,0.0187010941780541,0.979740481307108,,,,1,25.75,1.625,38.675,0.0200951281979117
"Argentina",172,"ornamentals",2002,1,1.25,23,29,35,0.512213126855755,0.0187010941780541,0.942338292951,,,,1.25,29,1.625,38.675,0.0200951281979117
"Argentina",172,"ornamentals",2003,2,1.5,38,35.25,35,0.512213126855755,0.0187010941780541,1.22285470562181,,,,1.5,35.25,1.625,38.675,0.0200951281979117
"Argentina",172,"ornamentals",2004,1,1.75,30,44.5,35,0.512213126855755,0.0187010941780541,1.07324595219738,,,,1.75,44.5,1.625,38.675,0.0200951281979117
"Argentina",172,"ornamentals",2005,2,1.5,50,50.25,35,0.512213126855755,0.0187010941780541,1.44726783575846,,,,1.5,50.25,1.625,38.675,0.0200951281979117
"Argentina",172,"ornamentals",2006,2,1.5,60,58,35,0.512213126855755,0.0187010941780541,1.634278777539,,,,1.5,58,1.625,38.675,0.0200951281979117
"Argentina",172,"ornamentals",2007,1,1.25,61,59.5,35,0.512213126855755,0.0187010941780541,1.65297987171706,,,,1.25,59.5,1.625,38.675,0.0200951281979117
"Argentina",172,"ornamentals",2008,1,1,61,57.5,35,0.512213126855755,0.0187010941780541,1.65297987171706,,,,1,57.5,1.625,38.675,0.0200951281979117
"Argentina",172,"ornamentals",2009,1,1,56,56.3333333333333,35,0.512213126855755,0.0187010941780541,1.55947440082679,,,,1,56.3333333333333,1.625,38.675,0.0200951281979117
"Argentina",172,"ornamentals",2010,1,1,52,54,35,0.512213126855755,0.0187010941780541,1.48467002411457,,,,1,54,1.625,38.675,0.0200951281979117
"Argentina",172,"seaweeds",1991,276,196.333333333333,369,287.333333333333,20,,,,,,,196.333333333333,287.333333333333,269.425,803.2375,0.417353860009569
"Argentina",172,"seaweeds",1992,74,335.5,96,794.5,20,,,,,,,335.5,794.5,269.425,803.2375,0.417353860009569
"Argentina",172,"seaweeds",1993,239,374,397,1104.5,20,,,,,,,374,1104.5,269.425,803.2375,0.417353860009569
"Argentina",172,"seaweeds",1994,753,414.5,2316,1235.75,20,,,,,,,414.5,1235.75,269.425,803.2375,0.417353860009569
