"rgn_name","rgn_id","product","year","tonnes_eez2013","tonnes_2013a","tonnes_dif"
"Slovenia",188,"seaweeds",2002,0,0.2,-0.2
"Slovenia",188,"seaweeds",2003,0,0.2,-0.2
"Slovenia",188,"seaweeds",2004,0,0.1,-0.1
"Slovenia",188,"seaweeds",2006,0,0.2,-0.2
"Slovenia",188,"seaweeds",2007,5,5.1,-0.0999999999999996
"Slovenia",188,"seaweeds",2008,20,20.1,-0.100000000000001
"Slovenia",188,"shells",2003,0,0.1,-0.1
"Slovenia",188,"shells",2004,0,0.1,-0.1
"Slovenia",188,"shells",2006,0,0.1,-0.1
"Slovenia",188,"shells",2008,0,0.1,-0.1
"Slovenia",188,"sponges",2004,0,0.1,-0.1
"Slovenia",188,"sponges",2006,0,0.1,-0.1
"Slovenia",188,"sponges",2007,0,0.1,-0.1
"Slovenia",188,"sponges",2008,0,0.1,-0.1
"Slovenia",188,"sponges",2009,0,0.1,-0.1
"Lithuania",189,"fish_oil",2002,572,572.1,-0.100000000000023
"Lithuania",189,"fish_oil",2003,895,0,895
"Lithuania",189,"fish_oil",2004,740,0,740
"Lithuania",189,"fish_oil",2005,451,0,451
"Lithuania",189,"fish_oil",2006,261,261.1,-0.100000000000023
"Lithuania",189,"fish_oil",2007,236,236.1,-0.0999999999999943
"Lithuania",189,"ornamentals",2005,0,7,-7
"Lithuania",189,"seaweeds",2003,47,47.1,-0.100000000000001
"Lithuania",189,"sponges",2007,10,10.1,-0.0999999999999996
"Lithuania",189,"sponges",2008,9,9.1,-0.0999999999999996
"Lithuania",189,"sponges",2009,33,33.1,-0.100000000000001
"Iran",191,"fish_oil",2007,0,55,-55
"Iran",191,"ornamentals",2002,1,0,1
"Iran",191,"ornamentals",2003,0,0.2,-0.2
"Iran",191,"ornamentals",2006,14,0,14
"Iran",191,"ornamentals",2008,20,0,20
"Iran",191,"ornamentals",2009,27,8,19
"Guinea Bissau",193,"ornamentals",2004,0,9,-9
"Guinea Bissau",193,"ornamentals",2005,0,28,-28
"Guinea Bissau",193,"ornamentals",2006,0,29,-29
"Guinea Bissau",193,"ornamentals",2007,0,3,-3
"Guinea Bissau",193,"ornamentals",2008,0,2,-2
"Guinea Bissau",193,"ornamentals",2009,0,1,-1
"Guinea",194,"ornamentals",2002,0,0.2,-0.2
"Guinea",194,"ornamentals",2003,0,34,-34
"Guinea",194,"ornamentals",2004,0,56,-56
"Guinea",194,"ornamentals",2005,0,71,-71
"Guinea",194,"ornamentals",2006,0,39,-39
"Guinea",194,"ornamentals",2007,0,22,-22
"Guinea",194,"ornamentals",2008,0,5,-5
"Guinea",194,"ornamentals",2009,0,19,-19
"Guinea",194,"shells",2007,0,3,-3
"Ivory Coast",195,"ornamentals",2006,0,0.1,-0.1
"Ivory Coast",195,"ornamentals",2007,0,0.1,-0.1
"Ivory Coast",195,"ornamentals",2009,0,0.1,-0.1
"Nigeria",196,"corals",2007,0,20,-20
"Nigeria",196,"sponges",2004,0,0.1,-0.1
"Nigeria",196,"sponges",2005,0,0.1,-0.1
"Gabon",198,"ornamentals",2004,0,2,-2
"Gabon",198,"ornamentals",2005,0,0.1,-0.1
"Gabon",198,"ornamentals",2008,0,2,-2
"Tanzania",202,"corals",2008,0,0.1,-0.1
"Tanzania",202,"corals",2009,0,12,-12
"Tanzania",202,"fish_oil",2009,0,0.1,-0.1
"India",203,"corals",2002,42,1,41
"India",203,"corals",2003,114,1,113
"India",203,"corals",2004,20,7,13
"India",203,"corals",2005,47,0.1,46.9
"India",203,"corals",2006,0,0.1,-0.1
"India",203,"corals",2007,77,322,-245
"India",203,"corals",2008,0,4,-4
"India",203,"fish_oil",2002,160,0,160
"India",203,"ornamentals",2002,57,0,57
"India",203,"ornamentals",2003,135,0,135
"India",203,"ornamentals",2004,53,0.1,52.9
"India",203,"ornamentals",2005,31,0,31
"India",203,"ornamentals",2006,71,0,71
"India",203,"ornamentals",2007,81,0,81
"India",203,"ornamentals",2008,77,0,77
"India",203,"ornamentals",2009,77,0,77
"India",203,"shells",2002,526,0,526
"India",203,"shells",2003,254,0,254
"India",203,"shells",2004,283,0,283
"India",203,"shells",2005,516,0,516
"Bangladesh",204,"shells",2009,1114,372,742
"Malaysia",206,"corals",2002,82,141,-59
"Malaysia",206,"corals",2003,23,177,-154
"Malaysia",206,"corals",2004,47,173,-126
"Malaysia",206,"corals",2005,24,191,-167
"Malaysia",206,"corals",2006,4,73,-69
"Malaysia",206,"corals",2007,13,109,-96
"Malaysia",206,"corals",2008,13,70,-57
"Malaysia",206,"corals",2009,54,92,-38
"Malaysia",206,"seaweeds",2002,1828,0,1828
"Malaysia",206,"seaweeds",2003,1497,0,1497
"Malaysia",206,"seaweeds",2004,1298,1298.1,-0.0999999999999091
"Malaysia",206,"seaweeds",2006,986,986.1,-0.100000000000023
"Malaysia",206,"shells",2005,0,0.1,-0.1
"Malaysia",206,"shells",2006,0,0.1,-0.1
"Malaysia",206,"sponges",2005,0,0.1,-0.1
"Vietnam",207,"corals",2002,945,0,945
"Vietnam",207,"corals",2003,1128,0,1128
"Vietnam",207,"corals",2004,2320,0,2320
"Vietnam",207,"corals",2005,3236,20,3216
"Vietnam",207,"corals",2006,3128,45,3083
"Vietnam",207,"corals",2007,2400,4,2396
"Vietnam",207,"corals",2008,2600,95,2505
"Vietnam",207,"corals",2009,3500,62,3438
"Vietnam",207,"fish_oil",2009,26015,2615,23400
"Vietnam",207,"seaweeds",2002,4,0,4
"Vietnam",207,"seaweeds",2007,290,290.1,-0.100000000000023
"Singapore",208,"corals",2002,41,0,41
"Singapore",208,"corals",2003,21,0,21
"Singapore",208,"corals",2004,23,0,23
"Singapore",208,"corals",2005,13,0,13
"Singapore",208,"corals",2006,31,0,31
"Singapore",208,"corals",2007,33,0,33
"Singapore",208,"corals",2008,5,0,5
"Singapore",208,"corals",2009,9,0,9
"China",209,"fish_oil",2002,341,0,341
"China",209,"fish_oil",2003,208,0,208
"China",209,"fish_oil",2004,306,0,306
"China",209,"fish_oil",2005,984,0,984
"China",209,"fish_oil",2006,3522,0,3522
"China",209,"fish_oil",2007,4035,4035.1,-0.0999999999999091
"China",209,"fish_oil",2009,4646,4644,2
"China",209,"seaweeds",2002,65442,0,65442
"China",209,"seaweeds",2003,52933,0,52933
"China",209,"seaweeds",2004,61290,0,61290
"China",209,"seaweeds",2005,52873,52873.1,-0.0999999999985448
"China",209,"seaweeds",2006,51598,51491.1,106.900000000001
"China",209,"seaweeds",2007,46379,46379.1,-0.0999999999985448
"China",209,"seaweeds",2008,39734,39734.1,-0.0999999999985448
"China",209,"seaweeds",2009,33833,33831.1,1.90000000000146
"China",209,"sponges",2002,3,0,3
"China",209,"sponges",2003,3,0,3
"China",209,"sponges",2005,1,0,1
"China",209,"sponges",2008,0,0.1,-0.1
"China",209,"sponges",2009,0,0.1,-0.1
"Japan",210,"corals",2002,7022,1,7021
"Japan",210,"corals",2003,2449,15,2434
"Japan",210,"corals",2004,2433,3,2430
"Japan",210,"corals",2005,3789,39,3750
"Japan",210,"corals",2006,3816,9,3807
"Japan",210,"corals",2007,3625,3,3622
"Japan",210,"corals",2008,2672,0,2672
"Japan",210,"corals",2009,2968,0,2968
"Japan",210,"ornamentals",2002,114,0,114
"Japan",210,"ornamentals",2003,142,15,127
"Japan",210,"ornamentals",2004,225,0,225
"Japan",210,"ornamentals",2005,255,0,255
"Japan",210,"ornamentals",2006,204,0,204
"Japan",210,"ornamentals",2007,240,0,240
"Japan",210,"ornamentals",2008,229,0,229
"Japan",210,"ornamentals",2009,258,0,258
"Japan",210,"sponges",2005,0,0.1,-0.1
"Japan",210,"sponges",2006,0,0.1,-0.1
"Kiribati",212,"ornamentals",2005,0,40,-40
"Kiribati",212,"ornamentals",2006,0,2,-2
"Kiribati",212,"ornamentals",2007,6,0,6
"Kiribati",212,"ornamentals",2009,41,0,41
"Kiribati",212,"seaweeds",2007,58,41,17
"Kiribati",212,"seaweeds",2008,265,61,204
"Kiribati",212,"seaweeds",2009,30546,20,30526
"Egypt",214,"corals",2005,0,0.1,-0.1
"Egypt",214,"corals",2007,0,0.1,-0.1
"Egypt",214,"corals",2009,0,0.1,-0.1
"Egypt",214,"ornamentals",2005,0,0.1,-0.1
"Egypt",214,"ornamentals",2007,0,0.1,-0.1
"Egypt",214,"sponges",2006,0,0.1,-0.1
"Egypt",214,"sponges",2007,0,0.1,-0.1
"Egypt",214,"sponges",2008,0,0.1,-0.1
"Jordan",215,"ornamentals",2004,0,1,-1
"Indonesia",216,"corals",2002,3639,0,3639
"Indonesia",216,"corals",2003,3208,0,3208
"Indonesia",216,"corals",2004,3125,0,3125
"Indonesia",216,"corals",2005,6531,0,6531
"Indonesia",216,"corals",2006,5954,0,5954
"Indonesia",216,"corals",2007,7069,0,7069
"Indonesia",216,"corals",2008,6829,0,6829
"Indonesia",216,"corals",2009,70,0,70
"Indonesia",216,"ornamentals",2002,1915,0,1915
"Indonesia",216,"ornamentals",2003,1765,0,1765
"Indonesia",216,"ornamentals",2004,2248,0,2248
"Indonesia",216,"ornamentals",2005,4452,0,4452
"Indonesia",216,"ornamentals",2006,1471,0,1471
"Indonesia",216,"ornamentals",2007,1114,0,1114
"Indonesia",216,"ornamentals",2008,890,0,890
"Indonesia",216,"ornamentals",2009,911,2,909
"Canada",218,"sponges",2002,0,0.1,-0.1
"Canada",218,"sponges",2003,0,0.1,-0.1
"Canada",218,"sponges",2004,0,0.1,-0.1
"Canada",218,"sponges",2005,0,0.1,-0.1
"Canada",218,"sponges",2006,0,0.1,-0.1
"Canada",218,"sponges",2007,0,0.1,-0.1
"Canada",218,"sponges",2008,0,0.1,-0.1
"Canada",218,"sponges",2009,0,0.1,-0.1
"Saint Pierre and Miquelon",219,"seaweeds",2003,0,0.1,-0.1
"Sint Maarten",220,"corals",2002,0.5,34,-33.5
"Sint Maarten",220,"corals",2003,0.25,0,0.25
"Sint Maarten",220,"fish_oil",2002,3.5,0,3.5
"Sint Maarten",220,"fish_oil",2003,26,0,26
"Sint Maarten",220,"fish_oil",2004,84.25,0,84.25
"Sint Maarten",220,"ornamentals",2002,0.5,0,0.5
"Sint Maarten",220,"ornamentals",2003,0.5,0,0.5
"Sint Maarten",220,"ornamentals",2004,0.25,0.183333334,0.066666666
"Sint Maarten",220,"ornamentals",2005,1.5,0.166666667,1.333333333
"Sint Maarten",220,"ornamentals",2006,2,0.35,1.65
"Sint Maarten",220,"ornamentals",2007,2.25,0.183333334,2.066666666
"Sint Maarten",220,"ornamentals",2008,0.5,0.35,0.15
"Sint Maarten",220,"ornamentals",2009,0.5,0.333333333,0.166666667
"Sweden",222,"fish_oil",2003,5329,5329.1,-0.100000000000364
"Sweden",222,"fish_oil",2005,4115,4115.1,-0.100000000000364
"Sweden",222,"ornamentals",2008,0,0.1,-0.1
"Sweden",222,"seaweeds",2003,1,1.1,-0.1
"Sweden",222,"seaweeds",2006,2,2.1,-0.1
"Sweden",222,"seaweeds",2009,17,17.1,-0.100000000000001
"Sweden",222,"sponges",2002,1,1.1,-0.1
"Sweden",222,"sponges",2003,0,0.2,-0.2
"Sweden",222,"sponges",2004,0,0.2,-0.2
"Sweden",222,"sponges",2005,0,0.2,-0.2
"Sweden",222,"sponges",2006,1,1.1,-0.1
"Sweden",222,"sponges",2007,0,0.2,-0.2
"Sweden",222,"sponges",2008,1,1.1,-0.1
"Sweden",222,"sponges",2009,108,108.1,-0.0999999999999943
"Norway",223,"corals",2002,2289,90,2199
"Norway",223,"corals",2003,2592,89,2503
"Norway",223,"corals",2004,3311,99,3212
"Norway",223,"corals",2005,4883,72,4811
"Norway",223,"corals",2006,1711,51,1660
"Norway",223,"corals",2007,413,57,356
"Norway",223,"corals",2008,173,120,53
"Norway",223,"corals",2009,25,130,-105
"Norway",223,"seaweeds",2002,3584,3584.1,-0.0999999999999091
"Norway",223,"seaweeds",2006,3320,0,3320
"Norway",223,"seaweeds",2007,2883,2883.1,-0.0999999999999091
"Norway",223,"sponges",2002,0,0.1,-0.1
"Norway",223,"sponges",2003,0,0.1,-0.1
"Norway",223,"sponges",2005,0,0.1,-0.1
"Chile",224,"fish_oil",2002,22843,23624,-781
"Chile",224,"ornamentals",2002,0,0.1,-0.1
"Chile",224,"ornamentals",2003,0,0.1,-0.1
"Chile",224,"ornamentals",2004,0,0.1,-0.1
"Chile",224,"ornamentals",2005,0,0.1,-0.1
"Chile",224,"ornamentals",2006,0,0.1,-0.1
"Chile",224,"seaweeds",2002,38497,34400,4097
"Chile",224,"sponges",2005,0,0.1,-0.1
"Bosnia and Herzegovina",232,"seaweeds",2002,1,0,1
"Bosnia and Herzegovina",232,"seaweeds",2009,0,0.1,-0.1
"Curacao",244,"shells",2004,0,0.016666667,-0.016666667
"Bonaire",245,"corals",2002,0.5,34,-33.5
"Bonaire",245,"corals",2003,0.25,0,0.25
"Bonaire",245,"fish_oil",2002,3.5,0,3.5
"Bonaire",245,"fish_oil",2003,26,0,26
"Bonaire",245,"fish_oil",2004,84.25,0,84.25
"Bonaire",245,"ornamentals",2002,0.5,0,0.5
"Bonaire",245,"ornamentals",2003,0.5,0,0.5
"Bonaire",245,"ornamentals",2004,0.25,0.183333334,0.066666666
"Bonaire",245,"ornamentals",2005,1.5,0.166666667,1.333333333
"Bonaire",245,"ornamentals",2006,2,0.35,1.65
"Bonaire",245,"ornamentals",2007,2.25,0.183333334,2.066666666
"Bonaire",245,"ornamentals",2008,0.5,0.35,0.15
"Bonaire",245,"ornamentals",2009,0.5,0.333333333,0.166666667
"Saba",248,"corals",2002,0.5,34,-33.5
"Saba",248,"corals",2003,0.25,0,0.25
"Saba",248,"fish_oil",2002,3.5,0,3.5
"Saba",248,"fish_oil",2003,26,0,26
"Saba",248,"fish_oil",2004,84.25,0,84.25
"Saba",248,"ornamentals",2002,0.5,0,0.5
"Saba",248,"ornamentals",2003,0.5,0,0.5
"Saba",248,"ornamentals",2004,0.25,0.183333334,0.066666666
"Saba",248,"ornamentals",2005,1.5,0.166666667,1.333333333
"Saba",248,"ornamentals",2006,2,0.35,1.65
"Saba",248,"ornamentals",2007,2.25,0.183333334,2.066666666
"Saba",248,"ornamentals",2008,0.5,0.35,0.15
"Saba",248,"ornamentals",2009,0.5,0.333333333,0.166666667
"Sint Eustatius",249,"corals",2002,0.5,34,-33.5
"Sint Eustatius",249,"corals",2003,0.25,0,0.25
"Sint Eustatius",249,"fish_oil",2002,3.5,0,3.5
"Sint Eustatius",249,"fish_oil",2003,26,0,26
"Sint Eustatius",249,"fish_oil",2004,84.25,0,84.25
"Sint Eustatius",249,"ornamentals",2002,0.5,0,0.5
"Sint Eustatius",249,"ornamentals",2003,0.5,0,0.5
"Sint Eustatius",249,"ornamentals",2004,0.25,0.183333334,0.066666666
"Sint Eustatius",249,"ornamentals",2005,1.5,0.166666667,1.333333333
"Sint Eustatius",249,"ornamentals",2006,2,0.35,1.65
"Sint Eustatius",249,"ornamentals",2007,2.25,0.183333334,2.066666666
"Sint Eustatius",249,"ornamentals",2008,0.5,0.35,0.15
"Sint Eustatius",249,"ornamentals",2009,0.5,0.333333333,0.166666667
"Aruba",250,"seaweeds",2003,0,0.016666667,-0.016666667
