"rgn_id","fao_id","assessid","RAM_area_m2"
99,"34","ICCAT-YFINATL-1950-2011-CHING",30033724711.3249
100,"34","ICCAT-ALBASATL-1950-2015-PONS",30862527163.4332
100,"34","ICCAT-ATBTUNAEATL-1950-2015-PONS",30862527163.4332
100,"34","ICCAT-BIGEYEATL-1950-2010-CHING",30862527163.4336
100,"34","ICCAT-BMARLINATL-1956-2010-CHING",30862527163.4336
100,"34","ICCAT-SAILEATL-1956-2010-CHING",30862527163.4332
100,"34","ICCAT-SKJEATL-1950-2010-CHING",30862527163.4331
100,"34","ICCAT-SWORDSATL-1950-2015-PONS",30862527163.4332
100,"34","ICCAT-WMARLINATL-1956-2011-CHING",30862527163.4336
100,"34","ICCAT-YFINATL-1950-2011-CHING",30862527163.4336
100,"47","ICCAT-ALBASATL-1950-2015-PONS",8710977243.84626
100,"47","ICCAT-ATBTUNAEATL-1950-2015-PONS",8710977243.84626
100,"47","ICCAT-BIGEYEATL-1950-2010-CHING",8710977243.84626
100,"47","ICCAT-BMARLINATL-1956-2010-CHING",8710977243.84626
100,"47","ICCAT-SAILEATL-1956-2010-CHING",8710977243.84626
100,"47","ICCAT-SKJEATL-1950-2010-CHING",8710977243.84626
100,"47","ICCAT-SWORDSATL-1950-2015-PONS",8710977243.84626
100,"47","ICCAT-WMARLINATL-1956-2011-CHING",8710977243.84626
100,"47","ICCAT-YFINATL-1950-2011-CHING",8710977243.84626
101,"47","CCSBT-SC-SBT-1952-2014-PONS",66167124126.2367
101,"47","ICCAT-ALBASATL-1950-2015-PONS",559605863045.958
101,"47","ICCAT-ATBTUNAEATL-1950-2015-PONS",559605863045.958
101,"47","ICCAT-BIGEYEATL-1950-2010-CHING",559605863045.941
101,"47","ICCAT-BMARLINATL-1956-2010-CHING",559605863045.941
101,"47","ICCAT-SAILEATL-1956-2010-CHING",559605863045.958
101,"47","ICCAT-SKJEATL-1950-2010-CHING",559605863045.942
101,"47","ICCAT-SWORDSATL-1950-2015-PONS",559605863045.958
101,"47","ICCAT-WMARLINATL-1956-2011-CHING",559605863045.941
101,"47","ICCAT-YFINATL-1950-2011-CHING",559605863045.941
101,"47","MARAM-CHAKESA-1917-2015-Rademeyer",56409073.7131319
101,"47","MARAM-CHSQUIDSA-1971-2013-GLAZER",56409073.7131319
101,"47","MARAM-DEEPCHAKESA-1917-2015-Rademeyer",56409073.7131319
102,"47","CCSBT-SC-SBT-1952-2014-PONS",748205370933.731
102,"47","ICCAT-ALBASATL-1950-2015-PONS",374811698438.653
102,"47","ICCAT-ATBTUNAEATL-1950-2015-PONS",374811698438.653
102,"47","ICCAT-BIGEYEATL-1950-2010-CHING",374811698438.599
102,"47","ICCAT-BMARLINATL-1956-2010-CHING",374811698438.599
102,"47","ICCAT-SAILEATL-1956-2010-CHING",374811698438.653
102,"47","ICCAT-SKJEATL-1950-2010-CHING",374811698438.63
102,"47","ICCAT-SWORDSATL-1950-2015-PONS",374811698438.653
102,"47","ICCAT-WMARLINATL-1956-2011-CHING",374811698438.599
102,"47","ICCAT-YFINATL-1950-2011-CHING",374811698438.599
102,"47","IOTC-ALBAIO-1950-2014-PONS",373392068756.122
102,"47","IOTC-BIGEYEIO-1950-2014-PONS",129828644053.47
102,"47","IOTC-BLKMARLINIO-1950-2014-PONS",373392068756.122
102,"47","IOTC-BMARLINIO-1950-2014-PONS",373392068756.122
102,"47","IOTC-SKJCIO-1950-2014-PONS",373392068756.122
102,"47","IOTC-STMARLINIO-1950-2014-PONS",373392068756.122
102,"47","IOTC-SWORDIO-1950-2014-PONS",373392068756.122
102,"47","IOTC-YFINEIO-1950-2014-PONS",373392068756.122
102,"47","MARAM-CHAKESA-1917-2015-Rademeyer",604767246740.227
102,"47","MARAM-CHSQUIDSA-1971-2013-GLAZER",604767246740.227
102,"47","MARAM-CTRACSA-1949-2013-Furman",231290767849.157
102,"47","MARAM-DEEPCHAKESA-1917-2015-Rademeyer",604767246740.227
102,"51","CCSBT-SC-SBT-1952-2014-PONS",250953055144.644
102,"51","IOTC-ALBAIO-1950-2014-PONS",317900646176.128
102,"51","IOTC-BIGEYEIO-1950-2014-PONS",309433960315.801
102,"51","IOTC-BLKMARLINIO-1950-2014-PONS",317900646176.128
102,"51","IOTC-BMARLINIO-1950-2014-PONS",317900646176.128
102,"51","IOTC-SKJCIO-1950-2014-PONS",317900646176.128
102,"51","IOTC-STMARLINIO-1950-2014-PONS",317900646176.128
102,"51","IOTC-SWORDIO-1950-2014-PONS",317900646176.128
102,"51","IOTC-YFINEIO-1950-2014-PONS",317900646176.128
103,"34","ICCAT-ALBANATL-1930-2015-PONS",104701316488.951
103,"34","ICCAT-ALBASATL-1950-2015-PONS",25969702933.3613
103,"34","ICCAT-ATBTUNAEATL-1950-2015-PONS",130671018635.505
103,"34","ICCAT-BIGEYEATL-1950-2010-CHING",130671018635.505
103,"34","ICCAT-BMARLINATL-1956-2010-CHING",130671018635.505
103,"34","ICCAT-SAILEATL-1956-2010-CHING",130671018635.505
103,"34","ICCAT-SKJEATL-1950-2010-CHING",130671018635.506
103,"34","ICCAT-SWORDNATL-1950-2015-PONS",104701316488.951
103,"34","ICCAT-SWORDSATL-1950-2015-PONS",25969702933.3613
103,"34","ICCAT-WMARLINATL-1956-2011-CHING",130671018635.505
103,"34","ICCAT-YFINATL-1950-2011-CHING",130671018635.505
104,"34","ICCAT-ALBANATL-1930-2015-PONS",69363423743.0468
104,"34","ICCAT-ALBASATL-1950-2015-PONS",239006507567.999
104,"34","ICCAT-ATBTUNAEATL-1950-2015-PONS",308369931646.608
104,"34","ICCAT-BIGEYEATL-1950-2010-CHING",308369931646.61
104,"34","ICCAT-BMARLINATL-1956-2010-CHING",308369931646.61
104,"34","ICCAT-SAILEATL-1956-2010-CHING",308369931646.608
104,"34","ICCAT-SKJEATL-1950-2010-CHING",308369931646.609
104,"34","ICCAT-SWORDNATL-1950-2015-PONS",69363423743.0468
104,"34","ICCAT-SWORDSATL-1950-2015-PONS",239006507567.999
104,"34","ICCAT-WMARLINATL-1956-2011-CHING",308369931646.61
104,"34","ICCAT-YFINATL-1950-2011-CHING",308369931646.61
105,"48","ICCAT-ALBASATL-1950-2015-PONS",441171787128.778
105,"48","ICCAT-ATBTUNAEATL-1950-2015-PONS",441171787128.778
105,"48","ICCAT-BIGEYEATL-1950-2010-CHING",441171787128.773
105,"48","ICCAT-BMARLINATL-1956-2010-CHING",441171787128.773
105,"48","ICCAT-SAILEATL-1956-2010-CHING",441171787128.778
105,"48","ICCAT-SKJEATL-1950-2010-CHING",441171787128.759
105,"48","ICCAT-SWORDSATL-1950-2015-PONS",441171787128.778
105,"48","ICCAT-WMARLINATL-1956-2011-CHING",441171787128.773
105,"48","ICCAT-YFINATL-1950-2011-CHING",441171787128.773
106,"34","ICCAT-ALBANATL-1930-2015-PONS",224919985746.499
106,"34","ICCAT-ATBTUNAEATL-1950-2015-PONS",224919985746.499
106,"34","ICCAT-BIGEYEATL-1950-2010-CHING",224919985746.502
106,"34","ICCAT-BMARLINATL-1956-2010-CHING",224919985746.502
106,"34","ICCAT-SAILEATL-1956-2010-CHING",224919985746.499
106,"34","ICCAT-SKJEATL-1950-2010-CHING",224919985746.505
106,"34","ICCAT-SWORDNATL-1950-2015-PONS",224919985746.499
106,"34","ICCAT-WMARLINATL-1956-2011-CHING",224919985746.502
106,"34","ICCAT-YFINATL-1950-2011-CHING",224919985746.502
107,"77","IATTC-BIGEYEEPAC-1954-2012-PONS",431288247616.568
107,"77","IATTC-STMARLINNEPAC-1954-2009-BRANCH",431288247616.568
107,"77","IATTC-SWORDEPAC-1951-2012-PONS",431288247616.568
107,"77","IATTC-YFINEPAC-1950-2012-PONS",431288247616.568
107,"77","ISC-ALBANPAC-1950-2012-PONS",431288247616.568
107,"77","ISC-BMARLINPAC-1952-2011-PONS",431288247616.568
107,"77","ISC-PACBTUNA-1952-2012-PONS",431288247616.568
107,"77","SPC-BIGEYECWPAC-1952-2012-PONS",431288247616.568
107,"77","SPC-BIGEYEWPO-1952-2006-JENSEN",431288247616.568
108,"21","ICCAT-ALBANATL-1930-2015-PONS",24529399206.377
108,"21","ICCAT-ATBTUNAWATL-1950-2015-PONS",24529399206.377
108,"21","ICCAT-BIGEYEATL-1950-2010-CHING",24529399206.377
108,"21","ICCAT-BMARLINATL-1956-2010-CHING",24529399206.377
108,"21","ICCAT-SAILWATL-1956-2010-CHING",24529399206.377
108,"21","ICCAT-SKJWATL-1950-2014-PONS",24529399206.377
108,"21","ICCAT-SWORDNATL-1950-2015-PONS",24529399206.377
108,"21","ICCAT-WMARLINATL-1956-2011-CHING",24529399206.377
108,"21","ICCAT-YFINATL-1950-2011-CHING",24529399206.377
108,"31","ICCAT-ALBANATL-1930-2015-PONS",425866750892.77
108,"31","ICCAT-ATBTUNAWATL-1950-2015-PONS",425866750892.77
108,"31","ICCAT-BIGEYEATL-1950-2010-CHING",425866750892.764
108,"31","ICCAT-BMARLINATL-1956-2010-CHING",425866750892.764
108,"31","ICCAT-SAILWATL-1956-2010-CHING",425866750892.77
108,"31","ICCAT-SKJWATL-1950-2014-PONS",425866750892.767
108,"31","ICCAT-SWORDNATL-1950-2015-PONS",425866750892.77
108,"31","ICCAT-WMARLINATL-1956-2011-CHING",425866750892.764
108,"31","ICCAT-YFINATL-1950-2011-CHING",425866750892.764
110,"31","ICCAT-ALBANATL-1930-2015-PONS",596492740978.293
110,"31","ICCAT-ATBTUNAWATL-1950-2015-PONS",596492740978.293
110,"31","ICCAT-BIGEYEATL-1950-2010-CHING",596492740978.244
110,"31","ICCAT-BMARLINATL-1956-2010-CHING",596492740978.244
110,"31","ICCAT-SAILWATL-1956-2010-CHING",596492740978.293
110,"31","ICCAT-SKJWATL-1950-2014-PONS",596492740978.366
110,"31","ICCAT-SWORDNATL-1950-2015-PONS",596492740978.293
110,"31","ICCAT-WMARLINATL-1956-2011-CHING",596492740978.244
110,"31","ICCAT-YFINATL-1950-2011-CHING",596492740978.244
110,"31","NEFSC-BLUEFISHATLC-1981-2007-SHEPHERD",5878069.83107899
110,"31","NEFSC-WEAKFISHATLC-1981-2008-STANTON",1645190519.39805
110,"31","SEFSC-BLACKGROUPERGMSATL-1986-2008-THORSON",16746976057.5303
110,"31","SEFSC-BSBASSSATL-1950-2010-HIVELY",16746976057.5443
110,"31","SEFSC-GAGSATLC-1962-2005-JENSEN",16746976057.5443
110,"31","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",16746976057.5443
110,"31","SEFSC-KMACKSATLC-1901-2012-HIVELY",3381150679.94327
110,"31","SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN",16746976057.5303
110,"31","SEFSC-RGROUPSATL-1976-2009-HIVELY",16746976057.5443
110,"31","SEFSC-RPORGYSATLC-1972-2012-HIVELY",16746976057.5443
110,"31","SEFSC-RSNAPSATLC-1954-2010-HIVELY",16746976057.5443
110,"31","SEFSC-SBARSHARATL-1975-2004-FAUCONNET",182942140.724148
110,"31","SEFSC-SNOWGROUPSATLC-1974-2013-HIVELY",16746976057.5443
110,"31","SEFSC-SPANMACKSATLC-1950-2012-HIVELY",3381150679.94327
110,"31","SEFSC-TILESATLC-1961-2011-HIVELY",16746976057.5443
110,"31","SEFSC-VSNAPSATLC-1945-2012-HIVELY",16746976057.5443
111,"31","ICCAT-ALBANATL-1930-2015-PONS",154163248514.929
111,"31","ICCAT-ATBTUNAWATL-1950-2015-PONS",154163248514.929
111,"31","ICCAT-BIGEYEATL-1950-2010-CHING",154163248514.932
111,"31","ICCAT-BMARLINATL-1956-2010-CHING",154163248514.932
111,"31","ICCAT-SAILWATL-1956-2010-CHING",154163248514.929
111,"31","ICCAT-SKJWATL-1950-2014-PONS",154163248514.931
111,"31","ICCAT-SWORDNATL-1950-2015-PONS",154163248514.929
111,"31","ICCAT-WMARLINATL-1956-2011-CHING",154163248514.932
111,"31","ICCAT-YFINATL-1950-2011-CHING",154163248514.932
112,"31","ICCAT-ALBANATL-1930-2015-PONS",365920448733.557
112,"31","ICCAT-ATBTUNAWATL-1950-2015-PONS",365920448733.557
112,"31","ICCAT-BIGEYEATL-1950-2010-CHING",365920448733.615
112,"31","ICCAT-BMARLINATL-1956-2010-CHING",365920448733.615
112,"31","ICCAT-SAILWATL-1956-2010-CHING",365920448733.557
112,"31","ICCAT-SKJWATL-1950-2014-PONS",365920448733.645
112,"31","ICCAT-SWORDNATL-1950-2015-PONS",365920448733.557
112,"31","ICCAT-WMARLINATL-1956-2011-CHING",365920448733.615
112,"31","ICCAT-YFINATL-1950-2011-CHING",365920448733.615
113,"31","ICCAT-ALBANATL-1930-2015-PONS",119080139913.362
113,"31","ICCAT-ATBTUNAWATL-1950-2015-PONS",119080139913.362
113,"31","ICCAT-BIGEYEATL-1950-2010-CHING",119080139913.347
113,"31","ICCAT-BMARLINATL-1956-2010-CHING",119080139913.347
113,"31","ICCAT-SAILWATL-1956-2010-CHING",119080139913.362
113,"31","ICCAT-SKJWATL-1950-2014-PONS",119080139913.353
113,"31","ICCAT-SWORDNATL-1950-2015-PONS",119080139913.362
113,"31","ICCAT-WMARLINATL-1956-2011-CHING",119080139913.347
113,"31","ICCAT-YFINATL-1950-2011-CHING",119080139913.347
114,"31","ICCAT-ALBANATL-1930-2015-PONS",123540786989.813
114,"31","ICCAT-ATBTUNAWATL-1950-2015-PONS",123540786989.813
114,"31","ICCAT-BIGEYEATL-1950-2010-CHING",123540786989.814
114,"31","ICCAT-BMARLINATL-1956-2010-CHING",123540786989.814
114,"31","ICCAT-SAILWATL-1956-2010-CHING",123540786989.813
114,"31","ICCAT-SKJWATL-1950-2014-PONS",123540786989.835
114,"31","ICCAT-SWORDNATL-1950-2015-PONS",123540786989.813
114,"31","ICCAT-WMARLINATL-1956-2011-CHING",123540786989.814
114,"31","ICCAT-YFINATL-1950-2011-CHING",123540786989.814
115,"31","ICCAT-ALBANATL-1930-2015-PONS",269156549627.573
115,"31","ICCAT-ATBTUNAWATL-1950-2015-PONS",269156549627.573
115,"31","ICCAT-BIGEYEATL-1950-2010-CHING",269156549627.579
115,"31","ICCAT-BMARLINATL-1956-2010-CHING",269156549627.579
115,"31","ICCAT-SAILWATL-1956-2010-CHING",269156549627.573
115,"31","ICCAT-SKJWATL-1950-2014-PONS",269156549627.597
115,"31","ICCAT-SWORDNATL-1950-2015-PONS",269156549627.573
115,"31","ICCAT-WMARLINATL-1956-2011-CHING",269156549627.579
115,"31","ICCAT-YFINATL-1950-2011-CHING",269156549627.579
116,"31","ICCAT-ALBANATL-1930-2015-PONS",210958084708.879
116,"31","ICCAT-ATBTUNAWATL-1950-2015-PONS",210958084708.879
116,"31","ICCAT-BIGEYEATL-1950-2010-CHING",210958084708.879
116,"31","ICCAT-BMARLINATL-1956-2010-CHING",210958084708.879
116,"31","ICCAT-SAILWATL-1956-2010-CHING",210958084708.879
116,"31","ICCAT-SKJWATL-1950-2014-PONS",210958084708.912
116,"31","ICCAT-SWORDNATL-1950-2015-PONS",210958084708.879
116,"31","ICCAT-WMARLINATL-1956-2011-CHING",210958084708.879
116,"31","ICCAT-YFINATL-1950-2011-CHING",210958084708.879
117,"31","ICCAT-ALBANATL-1930-2015-PONS",80167574483.7059
117,"31","ICCAT-ATBTUNAWATL-1950-2015-PONS",80167574483.7059
117,"31","ICCAT-BIGEYEATL-1950-2010-CHING",80167574483.7029
117,"31","ICCAT-BMARLINATL-1956-2010-CHING",80167574483.7029
117,"31","ICCAT-SAILWATL-1956-2010-CHING",80167574483.7059
117,"31","ICCAT-SKJWATL-1950-2014-PONS",80167574483.704
117,"31","ICCAT-SWORDNATL-1950-2015-PONS",80167574483.7059
117,"31","ICCAT-WMARLINATL-1956-2011-CHING",80167574483.7029
117,"31","ICCAT-YFINATL-1950-2011-CHING",80167574483.7029
118,"31","ICCAT-ALBANATL-1930-2015-PONS",92160547619.3312
118,"31","ICCAT-ATBTUNAWATL-1950-2015-PONS",92160547619.3312
118,"31","ICCAT-BIGEYEATL-1950-2010-CHING",92160547619.3279
118,"31","ICCAT-BMARLINATL-1956-2010-CHING",92160547619.3279
118,"31","ICCAT-SAILWATL-1956-2010-CHING",92160547619.3312
118,"31","ICCAT-SKJWATL-1950-2014-PONS",92160547619.3244
118,"31","ICCAT-SWORDNATL-1950-2015-PONS",92160547619.3312
118,"31","ICCAT-WMARLINATL-1956-2011-CHING",92160547619.3279
118,"31","ICCAT-YFINATL-1950-2011-CHING",92160547619.3279
119,"31","ICCAT-ALBANATL-1930-2015-PONS",10281053359.0528
119,"31","ICCAT-ATBTUNAWATL-1950-2015-PONS",10281053359.0528
119,"31","ICCAT-BIGEYEATL-1950-2010-CHING",10281053359.057
119,"31","ICCAT-BMARLINATL-1956-2010-CHING",10281053359.057
119,"31","ICCAT-SAILWATL-1956-2010-CHING",10281053359.0528
119,"31","ICCAT-SKJWATL-1950-2014-PONS",10281053359.055
119,"31","ICCAT-SWORDNATL-1950-2015-PONS",10281053359.0528
119,"31","ICCAT-WMARLINATL-1956-2011-CHING",10281053359.057
119,"31","ICCAT-YFINATL-1950-2011-CHING",10281053359.057
120,"31","ICCAT-ALBANATL-1930-2015-PONS",107844537152.313
120,"31","ICCAT-ATBTUNAWATL-1950-2015-PONS",107844537152.313
120,"31","ICCAT-BIGEYEATL-1950-2010-CHING",107844537152.305
120,"31","ICCAT-BMARLINATL-1956-2010-CHING",107844537152.305
120,"31","ICCAT-SAILWATL-1956-2010-CHING",107844537152.313
120,"31","ICCAT-SKJWATL-1950-2014-PONS",107844537152.309
120,"31","ICCAT-SWORDNATL-1950-2015-PONS",107844537152.313
120,"31","ICCAT-WMARLINATL-1956-2011-CHING",107844537152.305
120,"31","ICCAT-YFINATL-1950-2011-CHING",107844537152.305
121,"31","ICCAT-ALBANATL-1930-2015-PONS",7573110619.2098
121,"31","ICCAT-ATBTUNAWATL-1950-2015-PONS",7573110619.2098
121,"31","ICCAT-BIGEYEATL-1950-2010-CHING",7573110619.21141
121,"31","ICCAT-BMARLINATL-1956-2010-CHING",7573110619.21141
121,"31","ICCAT-SAILWATL-1956-2010-CHING",7573110619.2098
121,"31","ICCAT-SKJWATL-1950-2014-PONS",7573110619.21271
121,"31","ICCAT-SWORDNATL-1950-2015-PONS",7573110619.2098
121,"31","ICCAT-WMARLINATL-1956-2011-CHING",7573110619.21141
121,"31","ICCAT-YFINATL-1950-2011-CHING",7573110619.21141
122,"31","ICCAT-ALBANATL-1930-2015-PONS",15452746182.8607
122,"31","ICCAT-ATBTUNAWATL-1950-2015-PONS",15452746182.8607
122,"31","ICCAT-BIGEYEATL-1950-2010-CHING",15452746182.8583
122,"31","ICCAT-BMARLINATL-1956-2010-CHING",15452746182.8583
122,"31","ICCAT-SAILWATL-1956-2010-CHING",15452746182.8607
122,"31","ICCAT-SKJWATL-1950-2014-PONS",15452746182.8575
122,"31","ICCAT-SWORDNATL-1950-2015-PONS",15452746182.8607
122,"31","ICCAT-WMARLINATL-1956-2011-CHING",15452746182.8583
122,"31","ICCAT-YFINATL-1950-2011-CHING",15452746182.8583
123,"31","ICCAT-ALBANATL-1930-2015-PONS",28546247338.9756
123,"31","ICCAT-ATBTUNAWATL-1950-2015-PONS",28546247338.9756
123,"31","ICCAT-BIGEYEATL-1950-2010-CHING",28546247338.9704
123,"31","ICCAT-BMARLINATL-1956-2010-CHING",28546247338.9704
123,"31","ICCAT-SAILWATL-1956-2010-CHING",28546247338.9756
123,"31","ICCAT-SKJWATL-1950-2014-PONS",28546247338.975
123,"31","ICCAT-SWORDNATL-1950-2015-PONS",28546247338.9756
123,"31","ICCAT-WMARLINATL-1956-2011-CHING",28546247338.9704
123,"31","ICCAT-YFINATL-1950-2011-CHING",28546247338.9704
124,"31","ICCAT-ALBANATL-1930-2015-PONS",183902031427.252
124,"31","ICCAT-ATBTUNAWATL-1950-2015-PONS",183902031427.252
124,"31","ICCAT-BIGEYEATL-1950-2010-CHING",183902031427.247
124,"31","ICCAT-BMARLINATL-1956-2010-CHING",183902031427.247
124,"31","ICCAT-SAILWATL-1956-2010-CHING",183902031427.252
124,"31","ICCAT-SKJWATL-1950-2014-PONS",183902031427.248
124,"31","ICCAT-SWORDNATL-1950-2015-PONS",183902031427.252
124,"31","ICCAT-WMARLINATL-1956-2011-CHING",183902031427.247
124,"31","ICCAT-YFINATL-1950-2011-CHING",183902031427.247
125,"31","ICCAT-ALBANATL-1930-2015-PONS",26149209953.9378
125,"31","ICCAT-ATBTUNAWATL-1950-2015-PONS",26149209953.9378
125,"31","ICCAT-BIGEYEATL-1950-2010-CHING",26149209953.9376
125,"31","ICCAT-BMARLINATL-1956-2010-CHING",26149209953.9376
125,"31","ICCAT-SAILWATL-1956-2010-CHING",26149209953.9378
125,"31","ICCAT-SKJWATL-1950-2014-PONS",26149209953.9361
125,"31","ICCAT-SWORDNATL-1950-2015-PONS",26149209953.9378
125,"31","ICCAT-WMARLINATL-1956-2011-CHING",26149209953.9376
125,"31","ICCAT-YFINATL-1950-2011-CHING",26149209953.9376
126,"31","ICCAT-ALBANATL-1930-2015-PONS",75477885811.4611
126,"31","ICCAT-ATBTUNAWATL-1950-2015-PONS",75477885811.4611
126,"31","ICCAT-BIGEYEATL-1950-2010-CHING",75477885811.4631
126,"31","ICCAT-BMARLINATL-1956-2010-CHING",75477885811.4631
126,"31","ICCAT-SAILWATL-1956-2010-CHING",75477885811.4611
126,"31","ICCAT-SKJWATL-1950-2014-PONS",75477885811.4628
126,"31","ICCAT-SWORDNATL-1950-2015-PONS",75477885811.4611
126,"31","ICCAT-WMARLINATL-1956-2011-CHING",75477885811.4631
126,"31","ICCAT-YFINATL-1950-2011-CHING",75477885811.4631
127,"31","ICCAT-ALBANATL-1930-2015-PONS",36355496254.9891
127,"31","ICCAT-ATBTUNAWATL-1950-2015-PONS",36355496254.9891
127,"31","ICCAT-BIGEYEATL-1950-2010-CHING",36355496254.9878
127,"31","ICCAT-BMARLINATL-1956-2010-CHING",36355496254.9878
127,"31","ICCAT-SAILWATL-1956-2010-CHING",36355496254.9891
127,"31","ICCAT-SKJWATL-1950-2014-PONS",36355496254.9906
127,"31","ICCAT-SWORDNATL-1950-2015-PONS",36355496254.9891
127,"31","ICCAT-WMARLINATL-1956-2011-CHING",36355496254.9878
127,"31","ICCAT-YFINATL-1950-2011-CHING",36355496254.9878
129,"31","ICCAT-ALBANATL-1930-2015-PONS",142991834255.041
129,"31","ICCAT-ATBTUNAWATL-1950-2015-PONS",142991834255.041
129,"31","ICCAT-BIGEYEATL-1950-2010-CHING",142991834255.041
129,"31","ICCAT-BMARLINATL-1956-2010-CHING",142991834255.041
129,"31","ICCAT-SAILWATL-1956-2010-CHING",142991834255.041
129,"31","ICCAT-SKJWATL-1950-2014-PONS",142991834255.039
129,"31","ICCAT-SWORDNATL-1950-2015-PONS",142991834255.041
129,"31","ICCAT-WMARLINATL-1956-2011-CHING",142991834255.041
129,"31","ICCAT-YFINATL-1950-2011-CHING",142991834255.041
129,"77","IATTC-BIGEYEEPAC-1954-2012-PONS",188739613850.325
129,"77","IATTC-STMARLINNEPAC-1954-2009-BRANCH",188739613850.331
129,"77","IATTC-SWORDEPAC-1951-2012-PONS",188739613850.325
129,"77","IATTC-YFINEPAC-1950-2012-PONS",188739613850.325
129,"77","ISC-BMARLINPAC-1952-2011-PONS",188739613850.328
129,"77","ISC-PACBTUNA-1952-2012-PONS",188739613850.328
129,"87","IATTC-BIGEYEEPAC-1954-2012-PONS",133382352.539525
129,"87","IATTC-STMARLINNEPAC-1954-2009-BRANCH",133382352.539525
129,"87","IATTC-SWORDEPAC-1951-2012-PONS",133382352.539525
129,"87","IATTC-YFINEPAC-1950-2012-PONS",133382352.539525
129,"87","ISC-BMARLINPAC-1952-2011-PONS",133382352.539525
129,"87","ISC-PACBTUNA-1952-2012-PONS",133382352.539525
130,"31","ICCAT-ALBANATL-1930-2015-PONS",26888681083.2576
130,"31","ICCAT-ATBTUNAWATL-1950-2015-PONS",26888681083.2576
130,"31","ICCAT-BIGEYEATL-1950-2010-CHING",26888681083.2576
130,"31","ICCAT-BMARLINATL-1956-2010-CHING",26888681083.2576
130,"31","ICCAT-SAILWATL-1956-2010-CHING",26888681083.2576
130,"31","ICCAT-SKJWATL-1950-2014-PONS",26888681083.2575
130,"31","ICCAT-SWORDNATL-1950-2015-PONS",26888681083.2576
130,"31","ICCAT-WMARLINATL-1956-2011-CHING",26888681083.2576
130,"31","ICCAT-YFINATL-1950-2011-CHING",26888681083.2576
130,"77","IATTC-BIGEYEEPAC-1954-2012-PONS",388254012467.354
130,"77","IATTC-STMARLINNEPAC-1954-2009-BRANCH",388254012467.35
130,"77","IATTC-SWORDEPAC-1951-2012-PONS",388254012467.354
130,"77","IATTC-YFINEPAC-1950-2012-PONS",388254012467.354
130,"77","ISC-BMARLINPAC-1952-2011-PONS",388254012467.351
130,"77","ISC-PACBTUNA-1952-2012-PONS",388254012467.351
130,"87","IATTC-BIGEYEEPAC-1954-2012-PONS",157003005869.168
130,"87","IATTC-STMARLINNEPAC-1954-2009-BRANCH",157003005869.168
130,"87","IATTC-SWORDEPAC-1951-2012-PONS",157003005869.168
130,"87","IATTC-YFINEPAC-1950-2012-PONS",157003005869.168
130,"87","ISC-BMARLINPAC-1952-2011-PONS",157003005869.168
130,"87","ISC-PACBTUNA-1952-2012-PONS",157003005869.168
131,"31","ICCAT-ALBANATL-1930-2015-PONS",161215361091.518
131,"31","ICCAT-ATBTUNAWATL-1950-2015-PONS",161215361091.518
131,"31","ICCAT-BIGEYEATL-1950-2010-CHING",161215361091.519
131,"31","ICCAT-BMARLINATL-1956-2010-CHING",161215361091.519
131,"31","ICCAT-SAILWATL-1956-2010-CHING",161215361091.518
131,"31","ICCAT-SKJWATL-1950-2014-PONS",161215361091.516
131,"31","ICCAT-SWORDNATL-1950-2015-PONS",161215361091.518
131,"31","ICCAT-WMARLINATL-1956-2011-CHING",161215361091.519
131,"31","ICCAT-YFINATL-1950-2011-CHING",161215361091.519
131,"77","IATTC-BIGEYEEPAC-1954-2012-PONS",61487584528.5765
131,"77","IATTC-STMARLINNEPAC-1954-2009-BRANCH",61487584528.5791
131,"77","IATTC-SWORDEPAC-1951-2012-PONS",61487584528.5765
131,"77","IATTC-YFINEPAC-1950-2012-PONS",61487584528.5765
131,"77","ISC-BMARLINPAC-1952-2011-PONS",61487584528.5772
131,"77","ISC-PACBTUNA-1952-2012-PONS",61487584528.5772
132,"31","ICCAT-ALBANATL-1930-2015-PONS",398871591883.016
132,"31","ICCAT-ATBTUNAWATL-1950-2015-PONS",398871591883.016
132,"31","ICCAT-BIGEYEATL-1950-2010-CHING",398871591883.013
132,"31","ICCAT-BMARLINATL-1956-2010-CHING",398871591883.013
132,"31","ICCAT-SAILWATL-1956-2010-CHING",398871591883.016
132,"31","ICCAT-SKJWATL-1950-2014-PONS",398871591883.009
132,"31","ICCAT-SWORDNATL-1950-2015-PONS",398871591883.016
132,"31","ICCAT-WMARLINATL-1956-2011-CHING",398871591883.013
132,"31","ICCAT-YFINATL-1950-2011-CHING",398871591883.013
132,"77","IATTC-BIGEYEEPAC-1954-2012-PONS",29225954.222968
132,"77","IATTC-STMARLINNEPAC-1954-2009-BRANCH",29225954.2229426
132,"77","IATTC-SWORDEPAC-1951-2012-PONS",29225954.222968
132,"77","IATTC-YFINEPAC-1950-2012-PONS",29225954.222968
132,"77","ISC-BMARLINPAC-1952-2011-PONS",29225954.222968
132,"77","ISC-PACBTUNA-1952-2012-PONS",29225954.222968
132,"87","IATTC-BIGEYEEPAC-1954-2012-PONS",329129479166.587
132,"87","IATTC-STMARLINNEPAC-1954-2009-BRANCH",329129479166.589
132,"87","IATTC-SWORDEPAC-1951-2012-PONS",329129479166.587
