"Source","CalendarYear","ConventionArea","ASD","AreaCode","SpeciesCode","FlagState","ProductWeightTonne","EstimatedLiveWeightTonne"
"e-CDS",2011,"Inside","881","88.1","TOP","NZL",0.22,0.35
"e-CDS",2011,"Inside","881","88.1","TOP","RUS",0.05,0.08
"e-CDS",2011,"Inside","882","88.2","TOA","RUS",108.85,121.46
"e-CDS",2011,"Inside","882","88.2","TOA","URY",,
"e-CDS",2011,"Inside","882","88.2","TOA","NZL",169.00,252.88
"e-CDS",2011,"Inside","882","88.2","TOA","KOR",78.74,84.53
"e-CDS",2011,"Inside","882","88.2","TOA","GBR",80.70,117.30
"e-CDS",2011,"Inside","883","88.3","TOA","RUS",4.41,5.27
"e-CDS",2012,"Outside","41","41.2.3","TOP","URY",150.69,211.38
"e-CDS",2012,"Outside","41","41.3","TOP","ESP",26.41,44.33
"e-CDS",2012,"Outside","41","41.3.1","TOA","RUS",,
"e-CDS",2012,"Outside","41","41.3.1","TOP","KOR",1754.58,1915.56
"e-CDS",2012,"Outside","41","41.3.1","TOP","UKR",163.55,189.84
"e-CDS",2012,"Outside","41","41.3.2","TOP","GBR",834.12,1241.19
"e-CDS",2012,"Outside","41","41.3.2","TOP","KOR",433.67,465.76
"e-CDS",2012,"Outside","41","41.3.2","TOP","ARG",2173.87,3297.89
"e-CDS",2012,"Outside","41","41.3.2","TOP","UKR",80.60,116.71
"e-CDS",2012,"Outside","41","41.3.2","TOP","ESP",56.73,96.44
"e-CDS",2012,"Outside","47","47.4","TOP","JPN",69.04,79.30
"e-CDS",2012,"Outside","47","47.4","TOP","ZAF",32.89,46.31
"e-CDS",2012,"Inside","483","48.3","TOP","CHL",200.64,251.88
"e-CDS",2012,"Inside","483","48.3","TOP","ESP",148.43,230.57
"e-CDS",2012,"Inside","483","48.3","TOP","GBR",719.19,968.95
"e-CDS",2012,"Inside","483","48.3","TOP","NZL",242.08,382.82
"e-CDS",2012,"Inside","484","48.4","TOA","GBR",10.36,14.41
"e-CDS",2012,"Inside","484","48.4","TOA","NZL",3.51,5.72
"e-CDS",2012,"Inside","484","48.4","TOP","NZL",22.93,36.09
"e-CDS",2012,"Inside","484","48.4","TOP","GBR",17.35,24.20
"e-CDS",2012,"Inside","486","48.6","TOA","JPN",156.43,225.49
"e-CDS",2012,"Inside","486","48.6","TOA","ZAF",91.90,134.12
"e-CDS",2012,"Inside","486","48.6","TOP","JPN",0.65,0.96
"e-CDS",2012,"Inside","486","48.6","TOP","ZAF",3.15,4.61
"e-CDS",2012,"Outside","51","51","TOP","FRA",12.68,20.03
"e-CDS",2012,"Outside","51","51","TOP","KOR",166.59,164.64
"e-CDS",2012,"Outside","51","51.EZ","TOP","ZAF",85.41,113.74
"e-CDS",2012,"Inside","5841","58.4.1","TOA","KOR",152.88,190.49
"e-CDS",2012,"Inside","5842","58.4.2","TOA","KOR",37.00,48.70
"e-CDS",2012,"Inside","5842","58.4.2","TOA","ZAF",9.90,14.85
"e-CDS",2012,"Inside","5843","58.4.3a","TOA","FRA",0.06,0.10
"e-CDS",2012,"Inside","5843","58.4.3a","TOP","FRA",30.13,39.86
"e-CDS",2012,"Inside","5843","58.4.3b","TOA","JPN",2.39,2.83
"e-CDS",2012,"Inside","5843","58.4.3b","TOP","JPN",4.28,4.93
"e-CDS",2012,"Inside","5844","58.4.4","TOP","JPN",22.74,25.70
"e-CDS",2012,"Inside","5851","58.5.1","TOP","FRA",3554.25,5430.45
"e-CDS",2012,"Inside","5852","58.5.2","TOP","AUS",2240.24,2723.29
"e-CDS",2012,"Inside","586","58.6","TOP","FRA",403.88,621.51
"e-CDS",2012,"Inside","586","58.6.EZ","TOP","ZAF",24.54,33.95
"e-CDS",2012,"Inside","587","58.7.EZ","TOP","ZAF",89.25,118.98
"e-CDS",2012,"Outside","81","81","TOP","AUS",231.07,349.44
"e-CDS",2012,"Outside","81","81","TOP","CHL",1.84,1.84
"e-CDS",2012,"Outside","81","81","TOP","NZL",16.98,26.14
"e-CDS",2012,"Outside","87","87","TOP","CHL",4813.89,5570.13
"e-CDS",2012,"Outside","87","87","TOP","PER",104.38,115.21
"e-CDS",2012,"Inside","881","88.1","TOA","NZL",564.58,856.00
"e-CDS",2012,"Inside","881","88.1","TOA","ESP",364.91,566.04
"e-CDS",2012,"Inside","881","88.1","TOA","RUS",358.77,438.03
"e-CDS",2012,"Inside","881","88.1","TOA","KOR",559.96,771.60
"e-CDS",2012,"Inside","881","88.1","TOA","GBR",215.84,305.89
"e-CDS",2012,"Inside","881","88.1","TOA","NOR",118.11,180.45
"e-CDS",2012,"Inside","881","88.1","TOP","KOR",0.34,0.58
"e-CDS",2012,"Inside","881","88.1","TOP","NZL",1.36,2.17
"e-CDS",2012,"Inside","882","88.2","TOA","NZL",105.30,166.55
"e-CDS",2012,"Inside","882","88.2","TOA","RUS",28.21,40.99
"e-CDS",2012,"Inside","882","88.2","TOA","KOR",15.90,27.03
"e-CDS",2012,"Inside","882","88.2","TOA","GBR",128.35,194.17
"e-CDS",2012,"Inside","883","88.3","TOA","RUS",2.65,3.84
"e-CDS",2013,"Outside","41","41.2.3","TOP","URY",204.75,252.13
"e-CDS",2013,"Outside","41","41.3","TOP","ESP",6.23,10.60
"e-CDS",2013,"Outside","41","41.3.1","TOP","KOR",1162.19,1271.42
"e-CDS",2013,"Outside","41","41.3.1","TOP","UKR",116.74,140.76
"e-CDS",2013,"Outside","41","41.3.2","TOP","KOR",451.81,500.80
"e-CDS",2013,"Outside","41","41.3.2","TOP","UKR",175.66,250.49
"e-CDS",2013,"Outside","41","41.3.2","TOP","GBR",868.06,1275.77
"e-CDS",2013,"Outside","41","41.3.2","TOP","ESP",40.99,69.21
"e-CDS",2013,"Outside","41","41.3.2","TOP","CHL",93.15,104.58
"e-CDS",2013,"Outside","41","41.3.2","TOP","ARG",2723.89,4064.81
"e-CDS",2013,"Outside","41","41.3.2","TOP","RUS",60.61,63.40
"e-CDS",2013,"Outside","47","47.4","TOP","JPN",49.88,59.73
"e-CDS",2013,"Inside","483","48.3","TOP","CHL",270.70,306.74
"e-CDS",2013,"Inside","483","48.3","TOP","GBR",828.94,1153.85
"e-CDS",2013,"Inside","483","48.3","TOP","NZL",405.30,648.18
"e-CDS",2013,"Inside","484","48.4","TOA","GBR",8.60,13.22
"e-CDS",2013,"Inside","484","48.4","TOA","NZL",15.39,24.10
"e-CDS",2013,"Inside","484","48.4","TOP","NZL",22.32,35.35
"e-CDS",2013,"Inside","484","48.4","TOP","GBR",28.68,42.01
"e-CDS",2013,"Inside","485","48.5","TOA","RUS",51.54,52.03
"e-CDS",2013,"Inside","486","48.6","TOA","JPN",91.52,133.91
"e-CDS",2013,"Inside","486","48.6","TOA","ZAF",62.56,90.30
"e-CDS",2013,"Inside","486","48.6","TOP","JPN",1.70,2.49
"e-CDS",2013,"Inside","486","48.6","TOP","ZAF",3.86,5.71
"e-CDS",2013,"Outside","51","51","TOP","ZAF",25.12,30.86
"e-CDS",2013,"Outside","51","51","TOP","KOR",213.04,231.48
"e-CDS",2013,"Outside","51","51","TOP","JPN",3.13,4.65
"e-CDS",2013,"Outside","51","51","TOP","FRA",8.22,12.40
"e-CDS",2013,"Outside","51","51.7","TOP","FRA",5.38,8.62
"e-CDS",2013,"Outside","51","51.EZ","TOP","ZAF",26.83,35.71
"e-CDS",2013,"Inside","5841","58.4.1","TOA","ESP",28.30,39.32
"e-CDS",2013,"Inside","5841","58.4.1","TOA","KOR",2.71,3.09
"e-CDS",2013,"Inside","5841","58.4.1","TOP","ESP",0.09,0.15
"e-CDS",2013,"Inside","5842","58.4.2","TOA","JPN",2.43,3.64
"e-CDS",2013,"Inside","5843","58.4.3a","TOP","JPN",6.34,9.31
"e-CDS",2013,"Inside","5843","58.4.3a","TOP","FRA",5.40,7.15
"e-CDS",2013,"Inside","5844","58.4.4","TOP","JPN",20.21,29.73
"e-CDS",2013,"Inside","5851","58.5.1","TOP","FRA",4005.53,6098.04
"e-CDS",2013,"Inside","5852","58.5.2","TOP","AUS",1905.40,2781.49
"e-CDS",2013,"Inside","586","58.6","TOP","FRA",697.47,1074.52
"e-CDS",2013,"Inside","586","58.6","TOP","ZAF",18.97,24.32
"e-CDS",2013,"Inside","587","58.7","TOP","ZAF",104.23,127.44
"e-CDS",2013,"Inside","587","58.7.EZ","TOP","ZAF",51.97,69.15
"e-CDS",2013,"Outside","81","81","TOP","PER",1.03,1.13
"e-CDS",2013,"Outside","81","81","TOP","AUS",299.78,418.43
"e-CDS",2013,"Outside","81","81","TOP","CHL",2.06,2.06
"e-CDS",2013,"Outside","81","81","TOP","NZL",0.56,0.91
"e-CDS",2013,"Outside","87","87","TOP","PER",171.19,192.26
"e-CDS",2013,"Outside","87","87","TOP","CHL",3482.34,4018.99
"e-CDS",2013,"Inside","881","88.1","TOA","UKR",47.57,61.71
"e-CDS",2013,"Inside","881","88.1","TOA","ESP",248.19,370.60
"e-CDS",2013,"Inside","881","88.1","TOA","GBR",289.71,434.23
"e-CDS",2013,"Inside","881","88.1","TOA","KOR",1174.31,1367.42
"e-CDS",2013,"Inside","881","88.1","TOA","NOR",158.38,235.21
"e-CDS",2013,"Inside","881","88.1","TOA","NZL",370.92,553.37
"e-CDS",2013,"Inside","881","88.1","TOA","RUS",232.51,264.30
"e-CDS",2013,"Inside","881","88.1","TOP","NZL",0.17,0.28
"e-CDS",2013,"Inside","882","88.2","TOA","KOR",24.87,26.66
"e-CDS",2013,"Inside","882","88.2","TOA","NOR",5.39,7.91
"e-CDS",2013,"Inside","882","88.2","TOA","NZL",248.83,380.66
"e-CDS",2013,"Inside","882","88.2","TOA","RUS",47.27,64.24
"e-CDS",2013,"Inside","882","88.2","TOA","UKR",3.39,2.97
"e-CDS",2013,"Inside","882","88.2","TOA","GBR",8.71,13.08
"e-CDS",2014,"Outside","41","41.2.3","TOP","URY",173.67,245.42
"e-CDS",2014,"Outside","41","41.3","TOP","ESP",4.46,7.35
"e-CDS",2014,"Outside","41","41.3.1","TOP","CHL",2.28,2.36
"e-CDS",2014,"Outside","41","41.3.1","TOP","KOR",1672.64,1819.83
"e-CDS",2014,"Outside","41","41.3.1","TOP","UKR",13.60,15.23
"e-CDS",2014,"Outside","41","41.3.2","TOP","ARG",3036.11,4356.85
"e-CDS",2014,"Outside","41","41.3.2","TOP","CHL",494.53,659.63
"e-CDS",2014,"Outside","41","41.3.2","TOP","ESP",8.97,15.26
"e-CDS",2014,"Outside","41","41.3.2","TOP","GBR",561.68,845.03
"e-CDS",2014,"Outside","41","41.3.2","TOP","KOR",431.25,469.62
"e-CDS",2014,"Outside","41","41.3.2","TOP","RUS",59.96,91.28
"e-CDS",2014,"Outside","41","41.3.2","TOP","UKR",174.83,226.78
"e-CDS",2014,"Outside","47","47.4","TOP","JPN",17.90,25.50
"e-CDS",2014,"Inside","483","48.3","TOP","URY",85.92,107.84
"e-CDS",2014,"Inside","483","48.3","TOP","NZL",278.65,440.97
"e-CDS",2014,"Inside","483","48.3","TOP","CHL",280.20,345.41
"e-CDS",2014,"Inside","483","48.3","TOP","GBR",931.16,1303.72
"e-CDS",2014,"Inside","484","48.4","TOA","GBR",7.43,10.56
"e-CDS",2014,"Inside","484","48.4","TOA","NZL",7.60,11.87
"e-CDS",2014,"Inside","484","48.4","TOP","GBR",15.74,22.49
"e-CDS",2014,"Inside","484","48.4","TOP","NZL",15.68,24.67
"e-CDS",2014,"Inside","485","48.5","TOA","RUS",150.51,236.04
"e-CDS",2014,"Inside","486","48.6","TOA","JPN",114.14,164.85
"e-CDS",2014,"Inside","486","48.6","TOA","ZAF",7.74,8.98
"e-CDS",2014,"Inside","486","48.6","TOP","JPN",9.90,14.23
"e-CDS",2014,"Inside","486","48.6","TOP","ZAF",0.63,0.97
"e-CDS",2014,"Outside","51","51","TOP","FRA",0.47,0.71
"e-CDS",2014,"Outside","51","51","TOP","ZAF",53.44,66.74
"e-CDS",2014,"Outside","51","51.7","TOP","FRA",9.19,14.53
"e-CDS",2014,"Outside","51","51.EZ","TOP","ZAF",26.70,35.94
"e-CDS",2014,"Inside","5841","58.4.1","TOA","ESP",68.11,102.23
"e-CDS",2014,"Inside","5841","58.4.1","TOP","ESP",0.40,0.68
"e-CDS",2014,"Inside","5843","58.4.3a","TOA","JPN",0.02,0.03
"e-CDS",2014,"Inside","5843","58.4.3a","TOP","FRA",13.71,17.74
"e-CDS",2014,"Inside","5843","58.4.3a","TOP","JPN",10.49,15.17
"e-CDS",2014,"Inside","5844","58.4.4","TOP","JPN",17.49,25.30
"e-CDS",2014,"Inside","5851","58.5.1","TOP","FRA",3898.39,5953.49
"e-CDS",2014,"Inside","5852","58.5.2","TOP","AUS",1992.21,3152.97
"e-CDS",2014,"Inside","586","58.6","TOP","FRA",601.98,897.44
"e-CDS",2014,"Inside","586","58.6","TOP","ZAF",17.48,22.82
"e-CDS",2014,"Inside","587","58.7","TOA","ZAF",0.08,0.14
"e-CDS",2014,"Inside","587","58.7","TOP","ZAF",222.52,274.48
"e-CDS",2014,"Inside","587","58.7.EZ","TOP","ZAF",45.92,57.94
"e-CDS",2014,"Outside","81","81","TOP","NZL",68.96,98.01
"e-CDS",2014,"Outside","81","81","TOP","AUS",224.34,326.38
"e-CDS",2014,"Outside","87","87","TOP","CHL",2323.07,2616.98
"e-CDS",2014,"Outside","87","87","TOP","PER",151.03,167.69
"e-CDS",2014,"Inside","881","88.1","TOA","RUS",246.64,267.73
"e-CDS",2014,"Inside","881","88.1","TOA","UKR",78.36,104.32
"e-CDS",2014,"Inside","881","88.1","TOA","NZL",466.42,698.23
"e-CDS",2014,"Inside","881","88.1","TOA","NOR",174.65,259.19
"e-CDS",2014,"Inside","881","88.1","TOA","KOR",757.82,927.22
"e-CDS",2014,"Inside","881","88.1","TOA","GBR",288.21,425.35
"e-CDS",2014,"Inside","881","88.1","TOA","ESP",179.54,298.87
"e-CDS",2014,"Inside","881","88.1","TOP","NZL",0.89,1.42
"e-CDS",2014,"Inside","881","88.1","TOP","UKR",1.13,1.53
"e-CDS",2014,"Inside","881","88.1","TOP","NOR",0.02,0.03
"e-CDS",2014,"Inside","882","88.2","TOA","UKR",9.40,13.27
"e-CDS",2014,"Inside","882","88.2","TOA","GBR",44.71,67.53
"e-CDS",2014,"Inside","882","88.2","TOA","KOR",75.19,81.33
"e-CDS",2014,"Inside","882","88.2","TOA","NOR",17.30,23.85
"e-CDS",2014,"Inside","882","88.2","TOA","NZL",123.31,191.64
"e-CDS",2014,"Inside","882","88.2","TOA","RUS",41.49,42.32
