"Source","CalendarYear","SpeciesCode","FlagState","ExportState","ExportedProductWeightTonne","UnladingState","Reexport"
"eCDS",2008,"TOA","KOR","CHL",145.06,"USA","yes"
"eCDS",2008,"TOA","JPN","ZAF",38.17,"USA","no"
"eCDS",2008,"TOA","JPN","ZAF",5.54,"JPN","no"
"eCDS",2008,"TOA","JPN","USA",0.03,"JPN","yes"
"eCDS",2008,"TOA","GBR","URY",209.08,"USA","no"
"eCDS",2008,"TOA","GBR","URY",35.90,"KOR","no"
"eCDS",2008,"TOA","GBR","URY",22.70,"JPN","no"
"eCDS",2007,"TOA","URY","SGP",10.96,"HKG","yes"
"eCDS",2008,"TOA","GBR","NZL",31.15,"KOR","no"
"eCDS",2007,"TOA","URY","URY",22.63,"JPN","no"
"eCDS",2008,"TOA","ESP","ZAF",72.58,"USA","no"
"eCDS",2008,"TOA","ESP","ZAF",25.99,"CHN","no"
"eCDS",2008,"TOA","ESP","ESP",7.39,"USA","no"
"eCDS",2007,"TOA","ZAF","ZAF",38.09,"USA","no"
"eCDS",2007,"TOA","URY","ZAF",96.02,"USA","no"
"eCDS",2007,"TOA","URY","ZAF",42.61,"HKG","no"
"eCDS",2007,"TOA","URY","ZAF",48.03,"CHL","no"
"eCDS",2007,"TOA","URY","URY",15.96,"USA","yes"
"eCDS",2007,"TOA","URY","URY",140.27,"USA","no"
"eCDS",2007,"TOA","URY","URY",37.73,"SGP","yes"
"eCDS",2007,"TOA","KOR","KOR",21.13,"HKG","no"
"eCDS",2008,"TOA","GBR","NZL",141.80,"USA","no"
"eCDS",2005,"TOA","NZL","NZL",4.17,"CAN","no"
"eCDS",2006,"TOA","GBR","NZL",3.35,"GBR","no"
"eCDS",2006,"TOA","GBR","GBR",1.04,"KOR","no"
"eCDS",2006,"TOA","GBR","GBR",2.22,"JPN","no"
"eCDS",2006,"TOA","ESP","ZAF",64.95,"KOR","no"
"eCDS",2006,"TOA","ESP","ZAF",21.31,"CAN","no"
"eCDS",2005,"TOA","NZL","USA",6.34,"CAN","yes"
"eCDS",2005,"TOA","NZL","NZL",929.92,"USA","no"
"eCDS",2005,"TOA","NZL","NZL",21.69,"THA","no"
"eCDS",2005,"TOA","NZL","NZL",46.89,"T++","no"
"eCDS",2005,"TOA","NZL","NZL",7.58,"KOR","no"
"eCDS",2007,"TOA","KOR","NZL",129.06,"USA","no"
"eCDS",2005,"TOA","NZL","NZL",8.24,"HKG","no"
"eCDS",2006,"TOA","JPN","ZAF",6.55,"JPN","no"
"eCDS",2004,"TOA","ZAF","ZAF",66.09,"USA","no"
"eCDS",2004,"TOA","USA","USA",0.57,"USA","no"
"eCDS",2004,"TOA","USA","URY",72.88,"USA","no"
"eCDS",2004,"TOA","USA","URY",14.69,"JPN","no"
"eCDS",2004,"TOA","USA","NZL",50.46,"USA","no"
"eCDS",2004,"TOA","NZL","NZL",631.49,"USA","no"
"eCDS",2004,"TOA","NZL","NZL",103.69,"T++","no"
"eCDS",2010,"TOA","KOR","URY",27.30,"MYS","no"
"eCDS",2014,"TOA","KOR","URY",16.42,"CHN","no"
"eCDS",2004,"TOA","NZL","NZL",40.73,"JPN","no"
"eCDS",2005,"TOA","NZL","NZL",38.30,"JPN","no"
"eCDS",2006,"TOA","RUS","CHN",259.17,"USA","no"
"eCDS",2007,"TOA","KOR","KOR",49.98,"CHL","no"
"eCDS",2007,"TOA","KOR","CHL",34.33,"USA","yes"
"eCDS",2007,"TOA","JPN","ZAF",51.87,"USA","no"
"eCDS",2007,"TOA","JPN","ZAF",8.95,"JPN","no"
"eCDS",2007,"TOA","GBR","NZL",256.59,"USA","no"
"eCDS",2007,"TOA","GBR","NZL",62.30,"KOR","no"
"eCDS",2007,"TOA","ESP","ZAF",277.03,"USA","no"
"eCDS",2007,"TOA","ESP","ZAF",41.21,"KOR","no"
"eCDS",2007,"TOA","ESP","ZAF",17.74,"CHL","no"
"eCDS",2007,"TOA","ESP","CHL",13.30,"USA","yes"
"eCDS",2006,"TOA","GBR","NZL",49.35,"KOR","no"
"eCDS",2006,"TOA","URY","ZAF",18.16,"CHN","no"
"eCDS",2006,"TOA","GBR","NZL",227.12,"USA","no"
"eCDS",2006,"TOA","RUS","CHN",23.29,"KOR","no"
"eCDS",2006,"TOA","NZL","NZL",730.88,"USA","no"
"eCDS",2006,"TOA","NZL","NZL",45.82,"T++","no"
"eCDS",2006,"TOA","NZL","NZL",5.11,"SGP","no"
"eCDS",2006,"TOA","NZL","NZL",0.52,"MYS","no"
"eCDS",2006,"TOA","NZL","NZL",18.77,"KOR","no"
"eCDS",2006,"TOA","NZL","NZL",14.78,"JPN","no"
"eCDS",2006,"TOA","NZL","NZL",49.61,"HKG","no"
"eCDS",2006,"TOA","NZL","NZL",2.00,"CAN","no"
"eCDS",2006,"TOA","JPN","ZAF",37.03,"USA","no"
"eCDS",2006,"TOA","ESP","ZAF",315.55,"USA","no"
"eCDS",2006,"TOA","URY","ZAF",92.80,"USA","no"
"eCDS",2009,"TOA","TGO","KOR",22.67,"MYS","no"
"eCDS",2009,"TOA","ZAF","ZAF",69.96,"USA","no"
"eCDS",2009,"TOA","ZAF","ZAF",9.49,"SGP","no"
"eCDS",2009,"TOA","ZAF","SGP",9.47,"KOR","yes"
"eCDS",2009,"TOA","URY","URY",84.25,"USA","no"
"eCDS",2009,"TOA","URY","URY",7.51,"JPN","no"
"eCDS",2009,"TOA","URY","URY",9.33,"HKG","no"
"eCDS",2009,"TOA","URY","URY",25.21,"CHL","no"
"eCDS",2009,"TOA","URY","URY",15.65,"CAN","no"
"eCDS",2009,"TOA","URY","CHL",23.65,"USA","yes"
"eCDS",2009,"TOA","TGO","KOR",24.50,"THA","no"
"eCDS",2009,"TOA","NZL","CHN",43.47,"USA","yes"
"eCDS",2009,"TOA","TGO","KOR",10.46,"MYS","yes"
"eCDS",2010,"TOA","ESP","ESP",3.76,"HKG","no"
"eCDS",2009,"TOA","TGO","KOR",22.76,"JPN","no"
"eCDS",2009,"TOA","TGO","KOR",31.86,"HKG","no"
"eCDS",2009,"TOA","NZL","NZL",394.07,"USA","no"
"eCDS",2009,"TOA","NZL","NZL",10.00,"T++","no"
"eCDS",2009,"TOA","NZL","NZL",5.87,"SGP","no"
"eCDS",2009,"TOA","NZL","NZL",16.96,"JPN","no"
"eCDS",2009,"TOA","NZL","NZL",28.64,"HKG","no"
"eCDS",2009,"TOA","NZL","NZL",58.20,"CHN","no"
"eCDS",2009,"TOA","NZL","NZL",27.07,"CAN","no"
"eCDS",2009,"TOA","NZL","NZL",2.02,"AUS","no"
"eCDS",2009,"TOA","TGO","KOR",20.75,"SGP","no"
"eCDS",2010,"TOA","JPN","USA",0.05,"GBR","yes"
"eCDS",2010,"TOA","KOR","URY",24.42,"HKG","no"
"eCDS",2010,"TOA","KOR","URY",13.45,"CHL","no"
"eCDS",2006,"TOA","ESP","ZAF",28.11,"HKG","no"
"eCDS",2008,"TOA","KOR","URY",79.77,"KOR","no"
"eCDS",2010,"TOA","KOR","URY",317.68,"KOR","no"
"eCDS",2010,"TOA","KOR","NZL",125.10,"USA","no"
"eCDS",2010,"TOA","KOR","NZL",24.50,"T++","no"
"eCDS",2010,"TOA","KOR","NZL",104.92,"KOR","no"
"eCDS",2010,"TOA","KOR","NZL",37.28,"HKG","no"
"eCDS",2010,"TOA","KOR","CHL",10.53,"CAN","yes"
"eCDS",2010,"TOA","ARG","ARG",19.92,"CHL","no"
"eCDS",2010,"TOA","JPN","ZAF",22.58,"JPN","no"
"eCDS",2010,"TOA","ARG","ARG",5.89,"JPN","no"
"eCDS",2010,"TOA","JPN","USA",0.02,"ANT","yes"
"eCDS",2010,"TOA","GBR","GBR",243.80,"USA","no"
"eCDS",2010,"TOA","GBR","GBR",24.24,"KOR","no"
"eCDS",2010,"TOA","GBR","GBR",3.07,"JPN","no"
"eCDS",2010,"TOA","GBR","GBR",52.57,"CHL","no"
"eCDS",2010,"TOA","GBR","CHL",48.26,"USA","yes"
"eCDS",2010,"TOA","ESP","URY",24.10,"VNM","no"
"eCDS",2010,"TOA","ESP","URY",183.16,"USA","no"
"eCDS",2010,"TOA","ESP","URY",32.57,"KOR","no"
"eCDS",2010,"TOA","ESP","URY",21.30,"HKG","no"
"eCDS",2010,"TOA","GBR","KOR",0.42,"JPN","yes"
"eCDS",2010,"TOA","JPN","ZAF",111.69,"USA","no"
"eCDS",2008,"TOA","NZL","NZL",44.25,"CHN","no"
"eCDS",2008,"TOA","ZAF","NZL",17.24,"SGP","no"
"eCDS",2008,"TOA","URY","USA",0.42,"NLD","yes"
"eCDS",2008,"TOA","URY","URY",41.33,"USA","no"
"eCDS",2008,"TOA","URY","URY",8.08,"JPN","no"
"eCDS",2008,"TOA","URY","URY",11.22,"CHL","no"
"eCDS",2008,"TOA","URY","CHL",13.07,"USA","yes"
"eCDS",2008,"TOA","RUS","USA",1.18,"CHL","yes"
"eCDS",2008,"TOA","RUS","CHN",276.41,"USA","no"
"eCDS",2008,"TOA","RUS","CHN",18.04,"KOR","no"
"eCDS",2008,"TOA","RUS","CHN",31.13,"JPN","no"
"eCDS",2008,"TOA","ZAF","NZL",62.69,"USA","no"
"eCDS",2008,"TOA","NZL","NZL",46.23,"JPN","no"
"eCDS",2008,"TOA","NZL","NZL",0.50,"FRA","no"
"eCDS",2008,"TOA","NZL","CHN",31.71,"USA","yes"
"eCDS",2008,"TOA","NOR","NOR",0.83,"SWE","no"
"eCDS",2008,"TOA","NOR","NOR",11.84,"CAN","yes"
"eCDS",2008,"TOA","NAM","ZAF",48.05,"USA","no"
"eCDS",2008,"TOA","KOR","URY",104.20,"USA","no"
"eCDS",2008,"TOA","KOR","USA",0.87,"NLD","yes"
"eCDS",2009,"TOA","NOR","NOR",0.15,"NLD","no"
"eCDS",2010,"TOA","JPN","USA",9.0e-03,"FRA","yes"
"eCDS",2008,"TOA","NAM","NAM",14.36,"JPN","no"
"eCDS",2008,"TOA","KOR","ZAF",228.12,"USA","no"
"eCDS",2008,"TOA","KOR","ZAF",127.53,"KOR","no"
"eCDS",2008,"TOA","NZL","NZL",586.95,"USA","no"
"eCDS",2009,"TOA","GBR","NZL",41.76,"JPN","no"
"eCDS",2009,"TOA","KOR","KOR",61.16,"KOR","no"
"eCDS",2009,"TOA","KOR","KOR",11.46,"JPN","yes"
"eCDS",2008,"TOA","NZL","NZL",31.49,"CAN","no"
"eCDS",2008,"TOA","ZAF","SGP",12.04,"KOR","yes"
"eCDS",2009,"TOA","KOR","URY",1.29,"CHN","no"
"eCDS",2009,"TOA","JPN","ZAF",12.25,"JPN","no"
"eCDS",2009,"TOA","JPN","USA",2.75,"JPN","yes"
"eCDS",2009,"TOA","KOR","NZL",87.71,"USA","no"
"eCDS",2009,"TOA","GBR","NZL",129.89,"USA","no"
"eCDS",2009,"TOA","JPN","ZAF",67.86,"USA","no"
"eCDS",2009,"TOA","GBR","GBR",294.73,"USA","no"
"eCDS",2009,"TOA","KOR","URY",336.03,"KOR","no"
"eCDS",2009,"TOA","GBR","GBR",1.32,"URY","no"
"eCDS",2009,"TOA","KOR","URY",572.18,"USA","no"
"eCDS",2009,"TOA","ESP","USA",0.13,"GBR","yes"
"eCDS",2009,"TOA","ESP","URY",228.72,"USA","no"
"eCDS",2009,"TOA","GBR","GBR",38.63,"KOR","no"
"eCDS",2009,"TOA","AUS","MUS",0.30,"AUS","no"
"eCDS",2009,"TOA","GBR","GBR",2.97,"JPN","no"
"eCDS",2009,"TOA","ESP","USA",0.01,"TTO","yes"
"eCDS",2009,"TOA","ESP","USA",0.23,"KNA","yes"
"eCDS",2009,"TOA","ESP","URY",38.58,"JPN","no"
"eCDS",2009,"TOA","ESP","USA",0.26,"ANT","yes"
"eCDS",2009,"TOA","ESP","USA",0.01,"BHS","yes"
"eCDS",2008,"TOP","JPN","SGP",9.25,"USA","yes"
"eCDS",2008,"TOP","GBR","USA",0.59,"GBR","yes"
"eCDS",2008,"TOP","GBR","USA",10.93,"CHL","yes"
"eCDS",2008,"TOP","GBR","URY",36.20,"VNM","yes"
"eCDS",2008,"TOP","KOR","CHL",131.30,"USA","yes"
"eCDS",2008,"TOP","GBR","URY",45.45,"VNM","no"
"eCDS",2008,"TOP","GBR","USA",7.83,"CAN","yes"
"eCDS",2008,"TOP","JPN","ZAF",41.38,"JPN","no"
"eCDS",2008,"TOP","KOR","KOR",0.01,"JPN","no"
"eCDS",2008,"TOP","JPN","ZAF",120.81,"USA","no"
"eCDS",2008,"TOP","KOR","URY",170.73,"CHL","no"
"eCDS",2008,"TOP","KOR","JPN",4.85,"KOR","yes"
"eCDS",2008,"TOP","KOR","KOR",1.01,"DEU","yes"
"eCDS",2008,"TOP","KOR","URY",717.43,"KOR","no"
"eCDS",2008,"TOP","KOR","URY",6.51,"JPN","no"
"eCDS",2008,"TOP","KOR","URY",44.27,"HKG","no"
"eCDS",2008,"TOP","KOR","KOR",4.62,"JPN","yes"
"eCDS",2008,"TOP","JPN","ZAF",17.99,"SGP","no"
"eCDS",2008,"TOP","GBR","SGP",11.42,"THA","yes"
"eCDS",2008,"TOP","GBR","CHN",38.58,"USA","yes"
"eCDS",2008,"TOP","GBR","GBR",67.12,"CHN","no"
"eCDS",2008,"TOP","GBR","CHN",19.52,"JPN","yes"
"eCDS",2008,"TOP","GBR","GBR",183.51,"JPN","no"
"eCDS",2008,"TOP","GBR","CHL",38.88,"USA","yes"
"eCDS",2008,"TOP","GBR","GBR",42.92,"KOR","no"
"eCDS",2008,"TOP","URY","CHL",112.55,"USA","yes"
"eCDS",2008,"TOP","KOR","URY",22.90,"MYS","no"
"eCDS",2008,"TOP","GBR","URY",179.38,"JPN","no"
"eCDS",2008,"TOP","GBR","GBR",496.97,"USA","no"
"eCDS",2008,"TOP","GBR","URY",88.10,"USA","yes"
"eCDS",2008,"TOP","GBR","SGP",18.75,"USA","yes"
"eCDS",2008,"TOP","GBR","URY",153.27,"CHN","no"
"eCDS",2008,"TOP","GBR","URY",163.51,"HKG","no"
"eCDS",2008,"TOP","GBR","URY",64.14,"HKG","yes"
"eCDS",2008,"TOP","GBR","URY",16.44,"KOR","yes"
"eCDS",2008,"TOP","GBR","URY",27.59,"MYS","no"
"eCDS",2008,"TOP","GBR","URY",77.58,"SGP","no"
"eCDS",2008,"TOP","GBR","URY",87.51,"T++","no"
"eCDS",2008,"TOP","GBR","URY",552.11,"USA","no"
"eCDS",2008,"TOP","GBR","GBR",205.15,"URY","no"
"eCDS",2008,"TOP","ZAF","NZL",0.08,"USA","no"
"eCDS",2008,"TOP","URY","URY",34.78,"CAN","no"
"eCDS",2008,"TOP","URY","URY",152.55,"CHL","no"
"eCDS",2008,"TOP","URY","URY",42.77,"CHN","no"
"eCDS",2008,"TOP","URY","URY",130.07,"JPN","no"
"eCDS",2008,"TOP","URY","URY",21.43,"KOR","no"
"eCDS",2008,"TOP","URY","URY",37.54,"MYS","no"
"eCDS",2008,"TOP","URY","URY",11.58,"RUS","no"
"eCDS",2008,"TOP","URY","URY",7.48,"SGP","no"
"eCDS",2008,"TOP","UKR","URY",23.57,"SGP","no"
"eCDS",2008,"TOP","URY","URY",401.27,"USA","no"
"eCDS",2008,"TOP","UKR","URY",211.04,"USA","no"
"eCDS",2008,"TOP","ZAF","SGP",5.88,"USA","yes"
"eCDS",2008,"TOP","ZAF","ZAF",84.57,"JPN","no"
"eCDS",2008,"TOP","FRA","USA",18.14,"CAN","yes"
"eCDS",2008,"TOP","CHL","CHL",49.50,"MYS","no"
"eCDS",2008,"TOP","ZAF","ZAF",20.23,"MYS","no"
"eCDS",2008,"TOP","ZAF","ZAF",121.54,"SGP","no"
"eCDS",2008,"TOP","ZAF","ZAF",97.61,"USA","no"
"eCDS",2009,"TOP","ARG","ARG",114.66,"CAN","no"
"eCDS",2008,"TOP","URY","URY",13.44,"THA","no"
"eCDS",2008,"TOP","NZL","NZL",39.87,"JPN","no"
"eCDS",2008,"TOP","KOR","URY",36.93,"T++","no"
"eCDS",2008,"TOP","KOR","URY",92.64,"THA","no"
"eCDS",2008,"TOP","KOR","URY",456.06,"USA","no"
"eCDS",2008,"TOP","KOR","USA",1.63,"CAN","yes"
"eCDS",2008,"TOP","KOR","USA",4.97,"CHL","yes"
"eCDS",2008,"TOP","KOR","USA",35.26,"KOR","yes"
"eCDS",2008,"TOP","NAM","ZAF",0.25,"USA","no"
"eCDS",2008,"TOP","NZL","GBR",16.98,"JPN","no"
"eCDS",2008,"TOP","URY","SGP",14.00,"USA","yes"
"eCDS",2008,"TOP","NZL","NZL",1.09,"GBR","no"
"eCDS",2008,"TOP","URY","CHN",9.39,"JPN","yes"
"eCDS",2008,"TOP","NZL","NZL",359.99,"USA","no"
"eCDS",2008,"TOP","PER","PER",80.26,"USA","no"
"eCDS",2008,"TOP","UKR","CHN",63.58,"JPN","yes"
"eCDS",2008,"TOP","UKR","CHN",57.14,"USA","yes"
"eCDS",2008,"TOP","UKR","URY",21.86,"CAN","yes"
"eCDS",2008,"TOP","UKR","URY",175.04,"CHN","no"
"eCDS",2008,"TOP","UKR","URY",66.24,"JPN","no"
"eCDS",2008,"TOP","UKR","URY",23.59,"KOR","no"
"eCDS",2008,"TOP","KOR","URY",41.15,"SGP","no"
"eCDS",2008,"TOP","NZL","GBR",74.55,"USA","no"
"eCDS",2008,"TOP","CHL","CHL",0.63,"FRA","no"
"eCDS",2008,"TOP","CHL","CHL",40.66,"SGP","no"
"eCDS",2008,"TOP","AUS","NZL",84.07,"USA","no"
"eCDS",2008,"TOP","AUS","USA",27.77,"JPN","yes"
"eCDS",2008,"TOP","CHL","CHL",0.50,"ARE","no"
"eCDS",2008,"TOP","CHL","CHL",3.92,"BRA","no"
"eCDS",2008,"TOP","CHL","CHL",16.69,"CAN","no"
"eCDS",2008,"TOP","CHL","CHL",280.20,"CHN","no"
"eCDS",2008,"TOP","CHL","CHL",0.09,"COL","no"
"eCDS",2008,"TOP","AUS","NZL",46.81,"JPN","no"
"eCDS",2008,"TOP","CHL","CHL",4.68,"ESP","no"
"eCDS",2008,"TOP","AUS","NZL",14.11,"CHN","no"
"eCDS",2008,"TOP","CHL","CHL",68.82,"HKG","no"
"eCDS",2008,"TOP","CHL","CHL",321.38,"JPN","no"
"eCDS",2008,"TOP","CHL","CHL",187.21,"KOR","no"
"eCDS",2008,"TOP","CHL","CHL",7.32,"MEX","no"
"eCDS",2008,"TOP","CHL","CHL",9.36,"RUS","no"
"eCDS",2008,"TOP","CHL","CHL",2601.29,"USA","no"
"eCDS",2008,"TOP","CHL","CHL",56.61,"USA","yes"
"eCDS",2008,"TOP","CHL","CHN",68.48,"JPN","yes"
"eCDS",2008,"TOP","CHL","CHL",0.14,"DEU","no"
"eCDS",2008,"TOP","AUS","CHN",275.87,"JPN","yes"
"eCDS",2008,"TOP","ARG","CHL",3.02,"COL","yes"
"eCDS",2008,"TOP","ARG","CHL",16.25,"SGP","yes"
"eCDS",2009,"TOP","FRA","FRA",25.34,"NOR","no"
"eCDS",2009,"TOP","ARG","ARG",66.25,"CHL","no"
"eCDS",2008,"TOP","ARG","SGP",15.26,"THA","yes"
"eCDS",2008,"TOP","AUS","AUS",163.79,"CHN","no"
"eCDS",2008,"TOP","AUS","AUS",148.81,"JPN","no"
"eCDS",2008,"TOP","AUS","AUS",72.18,"SGP","no"
"eCDS",2008,"TOP","AUS","NZL",51.51,"SGP","no"
"eCDS",2008,"TOP","AUS","CHN",4.30,"AUS","yes"
"eCDS",2008,"TOP","CHL","KOR",10.81,"JPN","yes"
"eCDS",2008,"TOP","AUS","CHN",24.80,"USA","yes"
"eCDS",2008,"TOP","AUS","MUS",29.05,"AUS","no"
"eCDS",2008,"TOP","AUS","MUS",586.99,"CHN","no"
"eCDS",2008,"TOP","AUS","MUS",76.17,"HKG","no"
"eCDS",2008,"TOP","AUS","MUS",452.75,"JPN","no"
"eCDS",2008,"TOP","AUS","MUS",97.87,"SGP","no"
"eCDS",2008,"TOP","AUS","MUS",159.57,"USA","no"
"eCDS",2008,"TOP","AUS","NZL",0.95,"AUS","no"
"eCDS",2008,"TOP","AUS","AUS",25.21,"USA","no"
"eCDS",2008,"TOP","FRA","FRA",0.21,"MUS","no"
"eCDS",2008,"TOP","FRA","FRA",91.13,"CAN","no"
"eCDS",2008,"TOP","FRA","FRA",24.06,"CHL","no"
"eCDS",2008,"TOP","FRA","FRA",658.14,"CHN","no"
"eCDS",2008,"TOP","FRA","FRA",23.40,"DEU","no"
"eCDS",2008,"TOP","FRA","FRA",134.17,"FRA","no"
"eCDS",2008,"TOP","FRA","FRA",24.55,"GBR","no"
"eCDS",2008,"TOP","FRA","FRA",351.87,"HKG","no"
"eCDS",2008,"TOP","FRA","FRA",801.76,"JPN","no"
"eCDS",2008,"TOP","CHL","CHN",6.15,"KOR","yes"
"eCDS",2008,"TOP","FRA","FRA",12.70,"MAR","no"
"eCDS",2008,"TOP","ESP","ZAF",50.50,"HKG","no"
"eCDS",2008,"TOP","FRA","FRA",104.54,"MYS","no"
"eCDS",2008,"TOP","FRA","FRA",21.32,"PHL","no"
"eCDS",2008,"TOP","FRA","FRA",364.31,"SGP","no"
"eCDS",2008,"TOP","FRA","FRA",19.39,"SGP","yes"
"eCDS",2008,"TOP","FRA","FRA",225.76,"THA","no"
"eCDS",2008,"TOP","FRA","FRA",741.81,"USA","no"
"eCDS",2008,"TOP","FRA","FRA",48.05,"VNM","no"
"eCDS",2008,"TOP","FRA","SGP",52.95,"THA","yes"
"eCDS",2008,"TOP","FRA","FRA",167.39,"KOR","no"
"eCDS",2008,"TOP","ESP","GBR",113.34,"USA","no"
"eCDS",2008,"TOP","FRA","SGP",21.93,"USA","yes"
"eCDS",2008,"TOP","CHL","SGP",9.96,"HKG","yes"
"eCDS",2008,"TOP","CHL","USA",5.44,"ARE","yes"
"eCDS",2008,"TOP","CHL","USA",2.47,"CAN","yes"
"eCDS",2008,"TOP","CHL","USA",64.62,"CHL","yes"
"eCDS",2008,"TOP","CHL","USA",21.26,"JPN","yes"
"eCDS",2008,"TOP","ESP","CHL",4.85,"USA","yes"
"eCDS",2008,"TOP","ESP","ESP",15.11,"JPN","no"
"eCDS",2008,"TOP","FRA","CHN",103.31,"USA","yes"
"eCDS",2008,"TOP","ESP","GBR",127.23,"URY","no"
"eCDS",2008,"TOP","ESP","ZAF",49.29,"USA","no"
"eCDS",2008,"TOP","ESP","URY",19.74,"CAN","no"
"eCDS",2008,"TOP","ESP","URY",27.07,"CHN","no"
"eCDS",2008,"TOP","ESP","URY",31.41,"HKG","yes"
"eCDS",2008,"TOP","ESP","URY",46.64,"JPN","no"
"eCDS",2008,"TOP","ESP","URY",11.39,"JPN","yes"
"eCDS",2008,"TOP","ESP","URY",20.40,"SGP","no"
"eCDS",2008,"TOP","ESP","URY",114.46,"USA","no"
"eCDS",2008,"TOP","ESP","URY",43.92,"USA","yes"
"eCDS",2008,"TOP","CHL","CHN",179.25,"USA","yes"
"eCDS",2008,"TOP","ESP","ESP",1.48,"USA","no"
"eCDS",2009,"TOP","GBR","GBR",62.08,"CHN","no"
"eCDS",2009,"TOP","GBR","GBR",762.61,"USA","no"
"eCDS",2009,"TOP","FRA","SGP",21.55,"HKG","yes"
"eCDS",2009,"TOP","FRA","USA",0.15,"ANT","yes"
"eCDS",2009,"TOP","FRA","USA",5.0e-03,"BHS","yes"
"eCDS",2009,"TOP","FRA","USA",12.56,"CAN","yes"
"eCDS",2009,"TOP","FRA","USA",4.67,"GBR","yes"
"eCDS",2009,"TOP","GBR","CHL",6.39,"CAN","yes"
"eCDS",2009,"TOP","GBR","CHL",33.85,"USA","yes"
"eCDS",2009,"TOP","FRA","KOR",0.18,"GUM","yes"
"eCDS",2009,"TOP","GBR","GBR",49.19,"CHL","no"
"eCDS",2009,"TOP","FRA","FRA",399.84,"VNM","no"
"eCDS",2009,"TOP","GBR","GBR",17.72,"GBR","no"
"eCDS",2009,"TOP","GBR","GBR",72.32,"HKG","no"
"eCDS",2009,"TOP","GBR","GBR",212.51,"JPN","no"
"eCDS",2009,"TOP","GBR","GBR",48.56,"KOR","no"
"eCDS",2009,"TOP","GBR","GBR",65.83,"MYS","no"
"eCDS",2009,"TOP","GBR","GBR",24.29,"SGP","no"
"eCDS",2009,"TOP","GBR","GBR",20.54,"T++","no"
"eCDS",2009,"TOP","ESP","USA",0.02,"BHS","yes"
"eCDS",2009,"TOP","GBR","CHN",126.17,"USA","yes"
"eCDS",2009,"TOP","FRA","FRA",1011.89,"HKG","no"
"eCDS",2009,"TOP","FRA","FRA",23.39,"MUS","no"
"eCDS",2009,"TOP","ESP","USA",84.40,"HKG","yes"
"eCDS",2009,"TOP","ESP","ZAF",18.77,"USA","no"
"eCDS",2009,"TOP","FRA","CHL",20.11,"USA","yes"
"eCDS",2009,"TOP","FRA","CHN",252.25,"USA","yes"
"eCDS",2009,"TOP","FRA","FRA",4.76,"BEL","no"
"eCDS",2009,"TOP","FRA","FRA",38.79,"CAN","no"
"eCDS",2009,"TOP","FRA","FRA",688.14,"CHN","no"
"eCDS",2009,"TOP","FRA","NOR",4.28,"GBR","yes"
"eCDS",2009,"TOP","FRA","FRA",7.12,"GBR","no"
"eCDS",2009,"TOP","GBR","URY",198.62,"HKG","no"
"eCDS",2009,"TOP","FRA","FRA",440.23,"JPN","no"
"eCDS",2009,"TOP","FRA","FRA",237.33,"KOR","no"
"eCDS",2009,"TOP","FRA","FRA",12.00,"MAR","no"
"eCDS",2009,"TOP","FRA","FRA",126.10,"MYS","no"
"eCDS",2009,"TOP","FRA","FRA",21.76,"PHL","no"
"eCDS",2009,"TOP","FRA","FRA",721.88,"SGP","no"
"eCDS",2009,"TOP","FRA","FRA",118.44,"THA","no"
"eCDS",2009,"TOP","FRA","FRA",769.09,"USA","no"
"eCDS",2009,"TOP","FRA","FRA",28.00,"FRA","no"
"eCDS",2009,"TOP","NZL","NZL",2.01,"GBR","no"
"eCDS",2009,"TOP","GBR","GBR",12.23,"THA","no"
"eCDS",2009,"TOP","KOR","URY",110.19,"MYS","no"
"eCDS",2009,"TOP","KOR","URY",24.82,"SGP","no"
"eCDS",2009,"TOP","KOR","URY",85.90,"T++","no"
"eCDS",2009,"TOP","KOR","URY",111.13,"THA","no"
"eCDS",2009,"TOP","KOR","URY",500.36,"USA","no"
"eCDS",2009,"TOP","NZL","CHL",6.63,"USA","yes"
"eCDS",2009,"TOP","NZL","GBR",21.58,"JPN","no"
"eCDS",2009,"TOP","KOR","URY",17.80,"JPN","no"
"eCDS",2009,"TOP","NZL","GBR",44.00,"USA","no"
"eCDS",2009,"TOP","KOR","URY",66.78,"HKG","no"
"eCDS",2009,"TOP","NZL","NZL",38.64,"JPN","no"
"eCDS",2009,"TOP","NZL","NZL",65.21,"SGP","no"
"eCDS",2009,"TOP","NZL","NZL",105.26,"USA","no"
"eCDS",2009,"TOP","PER","PER",105.26,"USA","no"
"eCDS",2009,"TOP","UKR","CHL",12.04,"USA","yes"
"eCDS",2009,"TOP","UKR","CHN",22.35,"JPN","yes"
"eCDS",2008,"TOP","ARG","ARG",11.88,"VNM","no"
"eCDS",2006,"TOP","GBR","URY",110.49,"CHN","no"
"eCDS",2009,"TOP","NZL","GBR",20.40,"SGP","no"
"eCDS",2009,"TOP","KOR","JPN",10.15,"KOR","yes"
"eCDS",2009,"TOP","GBR","URY",17.15,"JPN","no"
"eCDS",2009,"TOP","GBR","URY",28.90,"KOR","no"
"eCDS",2009,"TOP","GBR","URY",66.89,"MYS","no"
"eCDS",2009,"TOP","GBR","URY",23.82,"SGP","no"
"eCDS",2009,"TOP","GBR","URY",15.13,"T++","no"
"eCDS",2009,"TOP","GBR","URY",205.07,"USA","no"
"eCDS",2009,"TOP","GBR","USA",10.32,"CAN","yes"
