"SBID","SpeciesCode","CatchWeight"
4111,"STF",136.88
4111,"TOP",387460.68
4111,"WGR",122.20
4112,"BEA",5.60
4112,"LIC",1.40
4112,"NOS",18.60
4112,"OCT",0.50
4112,"STF",8.30
4112,"TOP",21694.10
4113,"ANI",51065.00
4114,"ANI",527781.10
4114,"POR",100.00
4115,"ANI",141288.00
4116,"ANI",28458.00
4117,"ANI",210930.00
4118,"ANI",146088.00
4119,"ANI",395970.00
4120,"ANT",168.00
4120,"GRV",789.00
4120,"TOP",72393.00
4121,"ANT",172.00
4121,"GRV",1229.00
4121,"TOP",172034.00
4122,"ANT",172.00
4122,"GRV",956.00
4122,"TOP",100223.00
4123,"ANT",190.00
4123,"GRV",2191.00
4123,"KCX",7.00
4123,"TOP",132422.00
4124,"ANT",129.00
4124,"GRV",710.00
4124,"KCX",35.00
4124,"TOP",65869.00
4125,"ANT",286.00
4125,"GRV",1107.00
4125,"KCX",7.00
4125,"TOP",82461.00
4126,"ANT",202.00
4126,"GRV",1243.00
4126,"TOP",88299.00
4127,"ANT",8.50
4127,"GRV",4633.50
4127,"ICX",111.00
4127,"MRL",28.00
4127,"NOX",133.00
4127,"OCT",4.50
4127,"PGR",19.50
4127,"SRX",5.50
4127,"TOA",85953.09
4128,"ANT",8.50
4128,"GRV",3430.70
4128,"ICX",80.00
4128,"MRL",4.00
4128,"OCT",4.00
4128,"PGR",8.00
4128,"TOA",35452.22
4129,"GRV",955.50
4129,"ICX",45.50
4129,"MRL",11.50
4129,"OCT",4.50
4129,"PGR",3.00
4129,"TOA",78070.94
4130,"ANT",11.50
4130,"GRV",1214.50
4130,"ICX",83.50
4130,"OCT",1.00
4130,"PGR",1.00
4130,"TOA",33646.56
4131,"ANT",552.50
4131,"GRV",144.60
4131,"KCX",32.00
4131,"SRX",11.00
4131,"TOA",1154.02
4131,"TOP",1086.01
4132,"ANT",23.00
4132,"GRV",130.00
4132,"KCX",1.50
4132,"SRX",26.50
4132,"TOA",38756.30
4133,"ANT",1.00
4133,"GRV",19.50
4133,"KCX",1.50
4133,"TOA",10984.00
4134,"ANT",20.60
4134,"GRV",1390.40
4134,"KCX",16.60
4134,"MRL",1.50
4134,"SRX",123.20
4134,"TOA",30902.55
4135,"ANI",1589057.00
4135,"NOG",40.00
4136,"KCF",245.80
4137,"KCF",22.43
4137,"KCV",23.03
4138,"ANT",4302.44
4138,"GRV",22491.32
4138,"KCX",67.70
4138,"SRX",885.40
4138,"TOP",596690.97
4139,"ANT",4560.71
4139,"GRV",13077.95
4139,"KCX",29.10
4139,"SRX",465.10
4139,"TOP",397374.71
4140,"ANT",5600.48
4140,"GRV",14235.01
4140,"KCX",15.45
4140,"SRX",218.70
4140,"TOP",350898.71
4141,"ANT",4306.97
4141,"GRV",11886.40
4141,"KCX",1.50
4141,"SRX",19.00
4141,"TOP",312185.81
4142,"ANI",2243.44
4142,"AZT",0.14
4142,"GHP",51.42
4142,"JEL",260.25
4142,"KCF",1.62
4142,"KCV",37.01
4142,"MMM",4.19
4142,"MOY",0.97
4142,"NOD",3.07
4142,"NOG",0.57
4142,"NOS",8.46
4142,"SRR",32.78
4142,"TOP",9.76
4142,"TQB",0.01
4142,"TWT",2.01
4143,"ANI",4117.78
4143,"AZT",0.09
4143,"CEP",0.35
4143,"CNZ",0.18
4143,"GHP",38.46
4143,"GYN",1.64
4143,"JEL",269.22
4143,"KCF",0.52
4143,"KCV",71.82
4143,"MMM",19.24
4143,"MOY",22.43
4143,"NNV",0.03
4143,"NOD",4.19
4143,"NOG",678.06
4143,"NOL",5.27
4143,"NOR",1151.65
4143,"NOS",1387.78
4143,"PGE",33.83
4143,"PSR",1.67
4143,"SGI",770.29
4143,"SRR",286.67
4143,"SSI",381.45
4143,"TOP",306.83
4143,"TRH",209.01
4143,"TWP",6.55
4143,"TWT",255.18
4144,"ANT",62.80
4144,"GRV",2595.46
4144,"MRL",4.82
4144,"NOX",5.50
4144,"SRX",3.00
4144,"TOP",6208.07
4145,"ANT",575.88
4145,"GRV",21471.50
4145,"ICX",3067.95
4145,"MRL",789.05
4145,"SRX",150.85
4145,"TOA",204031.44
4146,"GRV",1528.15
4146,"ICX",50.85
4146,"MRL",41.00
4146,"TOA",12551.08
4147,"ANT",637.02
4147,"GRV",827.08
4147,"KCX",24.78
4147,"MRL",4.43
4147,"MZZ",6.00
4147,"TOA",223144.86
4148,"ANT",1058.50
4148,"GRV",11149.07
4148,"ICX",1166.32
4148,"KCX",0.20
4148,"MRL",179.57
4148,"TOA",34033.28
4149,"ADK",4.0e-03
4149,"AEM",1.43
4149,"AKN",2.0e-03
4149,"ANH",0.60
4149,"ANI",744.12
4149,"ANS",2.77
4149,"BAM",79.07
4149,"BHY",19.39
4149,"ELC",0.81
4149,"ELN",1.31
4149,"FIC",20.10
4149,"GEA",0.17
4149,"GYA",0.39
4149,"GYN",5.17
4149,"GYR",0.09
4149,"HGW",0.03
4149,"JIC",0.94
4149,"KIF",84.66
4149,"KRA",3.0e-03
4149,"LCN",0.03
4149,"LYA",7.80
4149,"MCH",0.06
4149,"MOY",5.87
4149,"NOC",3240.22
4149,"NOD",5.09
4149,"NOG",1779.34
4149,"NOL",68.35
4149,"NOR",5584.54
4149,"NOS",30.89
4149,"NTO",0.09
4149,"PCH",1.78
4149,"PDG",0.07
4149,"PHB",0.16
4149,"PMA",2.0e-03
4149,"POG",0.01
4149,"PVP",8.0e-03
4149,"PVZ",2.0e-03
4149,"PZJ",0.01
4149,"RGG",0.13
4149,"SGI",9.32
4149,"SSI",233.61
4149,"TLO",9.0e-03
4149,"TMH",1.63
4149,"TOA",27.85
4149,"TRH",0.51
4149,"TRL",15.21
4149,"WIC",0.13
4150,"ADK",0.29
4150,"ANI",13.89
4150,"ANS",1.27
4150,"BAM",16.77
4150,"BHY",1.86
4150,"ELN",0.47
4150,"FIC",31.47
4150,"GEA",0.07
4150,"GYA",7.28
4150,"GYN",5.58
4150,"HGW",2.0e-03
4150,"JIC",4.91
4150,"KIF",196.99
4150,"LCN",0.01
4150,"LYA",0.86
4150,"MIC",0.19
4150,"NOC",977.38
4150,"NOD",10.57
4150,"NOG",1446.88
4150,"NOL",10.00
4150,"NOR",20.58
4150,"NOS",1.65
4150,"PCH",1.09
4150,"PDG",0.09
4150,"PEV",0.02
4150,"PHB",0.89
4150,"PMA",4.63
4150,"POG",0.03
4150,"PVP",5.0e-03
4150,"RGG",0.08
4150,"SGI",14.74
4150,"SSI",8.54
4150,"TMH",2.72
4150,"TOA",6.07
4150,"TRH",17.33
4150,"TRL",51.35
4150,"TRM",0.70
4150,"TRN",2.92
4150,"TRW",17.73
4150,"WIC",46.68
4153,"ANT",309.10
4153,"GRV",1117.30
4153,"KCX",26.50
4153,"MRL",0.50
4153,"TOA",5843.80
4153,"TOP",19779.30
4154,"ANT",201.05
4154,"GRV",4166.45
4154,"KCX",17.50
4154,"MRL",12.70
4154,"NOK",31.35
4154,"SSI",21.30
4154,"TOA",12068.90
4154,"TOP",36481.50
4155,"ANT",395.90
4155,"GRV",3963.75
4155,"KCX",15.00
4155,"MRL",12.45
4155,"NOK",13.75
4155,"SSI",1.50
4155,"TOA",5490.70
4155,"TOP",19006.45
4156,"ANT",162.00
4156,"TOA",34.20
4156,"TOP",374.80
4156,"WGR",118.50
4157,"ANT",173.72
4157,"SRX",12.00
4157,"TOP",1758.10
4157,"WGR",226.15
4158,"ANT",86.00
4158,"KCX",3.20
4158,"MRL",60.50
4158,"NOS",234.30
4158,"TOA",22242.50
4158,"TOP",34090.00
4158,"WGR",5383.90
4159,"ANT",433.25
4159,"KCX",10.10
4159,"MRL",6.00
4159,"TOA",50779.80
4159,"TOP",588.60
4159,"WGR",2380.40
4160,"KRI",1608000.00
4161,"KRI",4373000.00
4162,"KRI",7832000.00
4163,"KRI",3015000.00
4164,"KRI",814000.00
4165,"KRI",4777000.00
4166,"KRI",1882000.00
4167,"ANI",1248159.00
4167,"SGI",96.00
4168,"ANT",35.00
4168,"GRV",407.00
4168,"KCX",57.00
4168,"SRX",33.00
4168,"TOP",67514.22
4169,"ANT",1.00
4169,"GRV",813.00
4169,"KCX",40.00
4169,"SRX",75.00
4169,"TOP",102340.08
4170,"GRV",288.00
4170,"KCX",14.30
4170,"TOP",32317.29
4171,"ANT",32.55
4171,"BEA",20.50
4171,"CHW",11.90
4171,"GRV",588.35
4171,"MVC",17.95
4171,"TOA",3950.30
4171,"TOP",1434.70
4172,"ANT",39.05
4172,"KCM",7.00
4172,"PAI",1.10
4172,"TOA",42.30
4172,"TOP",1001.90
4172,"WGR",169.40
4173,"BEA",100.10
4173,"GRV",9043.00
4173,"LAI",32.50
4173,"MRL",100.10
4173,"SSI",565.40
4173,"TOA",142175.00
4174,"GRV",5617.00
4174,"MRL",2.60
4174,"SSI",11.70
4174,"TOA",58232.00
4175,"GRV",2872.00
4175,"MRL",6.20
4175,"SSI",36.36
4175,"TOA",59733.00
4176,"TOA",200.00
4177,"ANT",57.80
4177,"BEA",318.25
4177,"CHW",107.15
4177,"GRV",6312.94
4177,"MRL",90.40
4177,"MVC",38.15
4177,"PGR",0.20
4177,"SSI",20.50
4177,"TOA",58087.50
4177,"TOP",15.50
4178,"ANT",1.60
4178,"BEA",56.20
4178,"BYE",2.80
4178,"CHW",1017.54
4178,"GRV",6366.80
4178,"MOY",8.50
4178,"MRL",46.25
4178,"MVC",76.87
4178,"NOS",1.23
4178,"NOX",0.50
4178,"OCT",21.72
4178,"POG",16.35
4178,"SRR",3452.50
4178,"TOA",335418.96
4179,"BEA",22.20
4179,"CHW",99.80
4179,"GRV",481.70
4179,"MRL",9.95
4179,"MVC",2.15
4179,"OCT",0.70
4179,"SRR",35.45
4179,"TOA",32101.72
4180,"ANT",397.40
4180,"GRV",1209.05
4180,"KCM",1.60
4180,"KCZ",1.42
4180,"KDD",0.60
4180,"MRL",10.85
4180,"MVC",7.50
4180,"TOA",85028.30
4180,"TOP",10645.10
4180,"WIC",10.50
4181,"KRI",624294.00
4182,"KRI",6425263.00
4183,"KRI",4586480.00
4184,"KRI",3770612.00
4185,"KRI",8919418.00
4186,"KRI",1650530.00
4187,"KRI",2241506.00
4188,"KRI",4577405.00
4189,"KRI",292890.00
4190,"ANT",3.00
4190,"ICX",92.00
4190,"TOA",23285.00
4190,"WGR",558.00
4191,"ANT",4.00
4191,"ICX",62.00
4191,"MRL",11.00
4191,"TOA",29673.00
4191,"TOP",92.00
4191,"WGR",422.00
4192,"ANT",7.00
4192,"ICX",66.00
4192,"TOA",35574.00
4192,"WGR",323.00
4193,"ANT",6.00
4193,"TOA",780.00
4193,"TOP",82.00
4193,"WGR",40.00
4194,"ANT",4.00
4194,"ICX",4.00
4194,"SRX",15.00
4194,"TOA",2695.00
4194,"WGR",70.00
4195,"NOS",17.00
4195,"SRX",1437.00
4195,"TOA",16046.00
4195,"TOP",4702.00
4195,"WGR",561.00
4196,"ANT",261.90
4196,"GRV",2619.00
4196,"ICX",316.20
4196,"MRL",73.40
4196,"TOA",3234.20
4197,"GRV",219.20
4197,"MRL",2.60
4197,"TOA",3779.50
4198,"ANT",49.20
4198,"GRV",28664.30
4198,"ICX",2145.45
4198,"MRL",12010.90
4198,"SRX",626.10
4198,"TOA",148780.82
4199,"GRV",210.00
4199,"ICX",0.80
4199,"MRL",525.00
4199,"TOA",1968.70
4200,"ANT",1329.10
4200,"GRV",9258.20
4200,"ICX",669.50
4200,"MRL",388.85
4200,"TOA",22705.60
4201,"ANT",947.80
4201,"GRV",10243.60
4201,"ICX",885.82
4201,"MRL",312.80
4201,"TOA",86792.25
4202,"KRI",541360.00
4203,"KRI",153810.00
4204,"KRI",794370.00
4205,"KRI",349920.00
4206,"KRI",1028280.00
4207,"KRI",3929250.00
4208,"KRI",4632960.00
4209,"KRI",4864270.00
4210,"KRI",6626220.00
4211,"KRI",9762250.00
4212,"KRI",3045190.00
4213,"KRI",2080400.00
4214,"KRI",1974410.00
4215,"ANT",607.00
4215,"GRV",10735.00
4215,"INV",24.00
4215,"KCX",8.00
4215,"MOL",0.50
4215,"SRX",408.00
4215,"TOP",181834.70
4216,"ANT",911.00
4216,"GRV",8679.00
4216,"INV",59.00
4216,"SRX",784.00
4216,"TOP",94305.78
4217,"ANT",495.14
4217,"GRV",6951.30
4217,"INV",7.50
4217,"SRX",172.04
4217,"TOP",36412.20
4218,"ANT",1379.80
4218,"GRV",10340.80
4218,"INV",7.00
4218,"KCX",12.00
4218,"SRX",783.04
4218,"TOP",80408.90
4219,"ANT",107.00
4219,"GRV",6019.00
4219,"INV",7.00
4219,"KCX",3.60
4219,"MRL",7.60
4219,"NOX",30.00
4219,"SRX",1309.00
4219,"TOA",179.90
4219,"TOP",21798.53
4220,"ANT",74.15
4220,"GRV",5334.60
4220,"INV",12.00
4220,"MRL",15.00
4220,"SRX",435.70
4220,"TOP",26029.20
4221,"ANT",1135.67
4221,"ATX",6.10
4221,"BAM",7.00
4221,"BEA",31.46
4221,"BHY",1.34
4221,"CUX",0.44
4221,"DAH",0.32
4221,"ICX",5214.98
4221,"INV",4.50
4221,"KCX",0.40
4221,"LIZ",0.40
4221,"MRL",1374.87
4221,"NOX",99.61
4221,"OCT",0.30
4221,"PGR",6.04
4221,"PHB",0.33
4221,"POG",2.35
4221,"SQQ",450.00
4221,"SQX",19.40
4221,"SRR",1476.61
4221,"STF",623.07
4221,"TOA",821244.18
4221,"TOP",159.10
4221,"TRT",199.02
4221,"TWT",4.74
4221,"WGR",45056.65
4222,"ANT",318.31
4222,"BEA",24.20
4222,"CHW",2.13
4222,"CKH",2.33
4222,"CUX",0.20
4222,"FCX",4.80
4222,"ICX",159.51
4222,"INV",1.10
4222,"MCH",32.50
4222,"MRL",1262.16
4222,"NOX",21.60
4222,"OCT",1.00
4222,"PGR",1.94
4222,"SRR",43.03
4222,"STF",65.04
4222,"TOA",72344.61
4222,"TOP",313.15
4222,"TRT",49.87
4222,"TWT",0.65
4222,"WGR",5027.68
4223,"ANT",714.91
4223,"CSS",0.10
4223,"CUX",3.78
4223,"ICX",32.58
4223,"KCX",0.30
4223,"LEV",11.70
4223,"MCH",4.24
4223,"MOY",0.46
4223,"MRL",14.09
4223,"OCT",0.50
4223,"PAI",0.26
4223,"STF",0.59
4223,"TOA",265805.64
4223,"TOP",812.37
4223,"WGR",1117.02
4224,"KRI",825560.00
4225,"KRI",1184420.00
4226,"KRI",280510.00
4227,"KRI",4960.00
4228,"KRI",11420.00
4229,"KRI",785970.00
4230,"KRI",2003360.00
4231,"KRI",381300.00
4232,"KRI",1398160.00
4233,"KRI",538280.00
4234,"BEA",200.00
4234,"ICX",360.00
4234,"MOY",200.00
4234,"MZZ",70.00
4234,"SRR",1000.00
4234,"TOA",347400.00
4234,"WGR",8300.00
4235,"MOY",40.00
4235,"MZZ",30.00
4235,"SRR",80.00
4235,"TOA",76000.00
4235,"WGR",2000.00
4236,"ICX",80.00
4236,"MZZ",470.00
4236,"SRR",250.00
4236,"TOA",10800.00
4236,"WGR",550.00
4237,"ANT",1000.00
4237,"ICX",640.00
4237,"MOY",20.10
4237,"SRR",20.00
4237,"TOA",142900.00
4237,"WGR",4900.00
4238,"ANT",80.00
4238,"ICX",100.00
4238,"MOY",10.00
4238,"TOA",9200.00
4238,"WGR",1000.00
4239,"ANT",76.41
4239,"GRV",100.26
4239,"NDW",18.65
4239,"TOP",11934.33
4240,"ANT",3.75
4240,"TOP",44.46
4241,"ANT",801.72
4241,"GRV",3703.95
4241,"TOP",93316.44
4242,"ANT",1095.00
4242,"GRV",3685.00
4242,"SRX",5.00
4242,"TOP",74854.56
4243,"ANT",449.00
4243,"GRV",2869.00
4243,"TOP",51638.51
4244,"GRV",6553.00
4244,"ICX",134.00
4244,"SAO",12.00
4244,"TOA",2616.00
4244,"TOP",26358.00
4245,"GRV",3876.00
4245,"ICX",91.00
4245,"TOA",12085.00
4245,"TOP",30988.00
4246,"GRV",2212.00
4246,"ICX",72.00
4246,"TOA",9141.00
4246,"TOP",36521.00
4247,"BHY",222.00
4247,"GRV",827.00
4247,"KCZ",13.00
4247,"SAO",35.20
4247,"TOA",1804.00
4247,"TOP",7850.00
4248,"BHY",1173.00
4248,"GRV",6043.00
4248,"KCZ",14.00
4248,"TOA",1263.00
4248,"TOP",26960.00
4249,"ANT",34.00
4249,"CNI",184.40
4249,"GRV",6895.70
4249,"ICX",920.00
4249,"INV",233.00
4249,"MRL",874.00
4249,"NOX",40.40
4249,"OWP",15.20
4249,"PFR",1.00
4249,"PWJ",6.10
4249,"RAJ",3099.00
4249,"SRR",4736.00
4249,"STF",154.70
4249,"TOA",199641.51
4249,"TOP",27.00
4250,"CNI",13.00
4250,"INV",151.00
4250,"MZZ",13.00
4250,"NOX",8.15
4250,"OWP",3.80
4250,"PWJ",1.20
4250,"STF",18.30
4250,"TOA",39507.60
4251,"ANT",564.00
4251,"GRV",4869.00
4251,"ICX",275.00
4251,"MRL",41.50
4251,"STF",0.60
4251,"TOA",9338.00
4252,"ANT",85.00
4252,"GRV",4495.00
4252,"KCX",20.00
4252,"SRX",5.00
4252,"TOP",157373.70
4253,"ANT",12.00
4253,"GRV",2093.00
4253,"TOP",68622.50
4254,"ANT",245.00
4254,"GRV",3438.00
4254,"TOP",81829.90
4255,"ANT",88.00
4255,"GRV",1014.00
4255,"TOP",33033.60
4261,"ANT",545.00
4261,"GRV",1228.00
4261,"TOP",14170.20
4262,"ANT",112.00
4262,"GRV",631.00
4262,"TOP",6386.21
4263,"ANT",688.00
4263,"GRV",1018.00
4263,"TOP",2963.50
4264,"ANT",140.00
4264,"GRV",485.00
4264,"TOP",2821.80
4265,"GRV",339.00
4265,"TOP",986.80
4266,"ANT",693.00
4266,"GRV",3522.00
4266,"TOP",36482.30
4267,"GRV",40.00
4267,"TOP",10128.66
4268,"TOP",23683.81
4269,"TOP",12037.51
4270,"ANT",85.00
4270,"GRV",993.00
4270,"TOP",7681.40
4271,"ANT",1146.00
4271,"GRV",3395.00
4271,"TOP",31631.10
4272,"ANT",550.00
4272,"GRV",2433.00
4272,"TOP",25812.60
4273,"GRV",1296.74
4273,"ICX",153.25
4273,"MRL",185.30
4273,"SRX",289.92
4273,"TOA",49737.30
4274,"GRV",15.00
4274,"MRL",9.00
4274,"TOA",1421.82
4275,"GRV",2012.33
4275,"TOP",41757.32
4276,"GRV",11772.85
4276,"SRX",487.17
4276,"TOP",125860.70
4277,"GRV",6549.01
4277,"TOP",15295.17
4278,"GRV",896.53
4278,"TOP",7809.71
4279,"GRV",5362.73
4279,"TOP",38860.26
4280,"GRV",3405.73
4280,"TOP",9236.45
4281,"GRV",18308.78
4281,"SRX",2787.73
4281,"TOP",84889.21
4282,"GRV",10038.34
4282,"TOP",39175.62
4283,"TOP",2618.28
4284,"GRV",109.83
4284,"TOP",4530.76
4285,"GRV",9655.45
4285,"TOP",39878.33
4286,"GRV",38381.91
4286,"SRX",13436.34
4286,"TOP",286911.84
4287,"GRV",78407.35
4287,"SRX",60859.19
4287,"TOP",652785.10
4288,"GRV",51218.92
4288,"SRX",24265.79
4288,"TOP",305999.70
4289,"GRV",19778.64
4289,"SRX",25250.68
4289,"TOP",213668.48
4290,"GRV",60640.80
4290,"SRX",59910.51
4290,"TOP",560540.80
4291,"GRV",59278.47
4291,"SRX",18862.87
4291,"TOP",612889.78
4292,"GRV",38323.99
4292,"SRX",32712.41
4292,"TOP",500699.86
4293,"GRV",6618.94
4293,"SRX",868.42
4293,"TOP",50605.73
4294,"GRV",110579.22
4294,"SRX",49141.13
4294,"TOP",897443.20
4295,"GRV",75072.78
4295,"SRX",80115.19
4295,"TOP",878397.82
4296,"GRV",13727.37
4296,"SRX",7013.78
4296,"TOP",241211.61
4299,"KRI",1990704.00
4301,"ANT",1.50
4301,"GRV",9.00
4301,"TOA",218.00
4301,"TOP",100.00
4302,"ANT",40.01
4302,"BTI",0.10
4302,"CSS",0.25
4302,"CUX",0.11
4302,"CWD",0.20
4302,"KCX",1.10
4302,"MRL",4.64
4302,"NOX",89.23
4302,"RFA",713.34
4302,"STF",16.82
4302,"TOA",2545.45
4302,"TOP",519.66
4302,"WGR",2590.63
4303,"ANI",150.00
4303,"BEA",350.00
4303,"LIC",179.00
4303,"SPX",20.00
4303,"STF",7.00
4304,"ANI",1136.00
4304,"NOS",0.90
4305,"ANI",90658.08
4305,"BEA",532.22
4305,"BMU",19.90
4305,"BYR",38.00
4305,"JEL",2720.88
4305,"LIC",4852.90
4305,"NOS",1.08
4305,"PFR",225.16
4305,"STF",86.65
4305,"TOP",234.00
4305,"WGR",130.58
4306,"ANI",106699.04
4306,"BEA",768.50
4306,"BMU",4.10
4306,"BYR",1.12
4306,"JEL",3172.76
4306,"LIC",2894.18
4306,"NOS",109.20
4306,"OCT",1.56
4306,"PFR",571.92
4306,"STF",130.84
4306,"TOP",547.96
4306,"WGR",2.38
4307,"PFR",11.84
4308,"BMU",1.20
4308,"OCT",1.40
4308,"PFR",13.22
4308,"STF",6.46
4309,"GRV",157.00
4309,"MCC",63.88
4309,"MCH",271.50
4309,"SRX",292.80
4309,"STF",13.20
4309,"TOP",23405.60
4309,"WGR",873.60
4310,"ANT",7.07
4310,"ETM",2.20
4310,"GRV",8865.33
4310,"INV",3.70
4310,"MCC",134.40
4310,"MCH",2209.78
4310,"MRL",0.36
4310,"NOX",8.89
4310,"OCT",1.70
4310,"SRX",2238.83
4310,"STF",573.10
4310,"TOP",272723.95
4310,"WGR",2015.21
4311,"ANT",64.00
4311,"BYR",837.10
4311,"GRV",688.65
4311,"INV",1.50
4311,"NOX",0.46
4311,"OCT",1.00
4311,"SRX",287.60
4311,"STF",25.41
4311,"TOP",49469.30
4311,"WGR",6292.80
4312,"ANT",308.50
4312,"BEA",1328.00
4312,"BMU",70.00
4312,"BYR",3154.00
4312,"GRV",5927.00
4312,"ICX",25.50
4312,"MRL",2.00
4312,"NOX",1.50
4312,"OCT",5.50
4312,"SRX",533.00
4312,"STF",404.87
4312,"TOP",314897.18
4312,"WGR",35240.30
4313,"ANT",253.10
4313,"BEA",631.00
4313,"BYR",3420.00
4313,"GRV",3491.00
4313,"SRX",51.00
4313,"STF",556.83
4313,"TOP",168211.65
4313,"WGR",13828.30
4314,"ANT",35.00
4314,"BYR",292.00
4314,"MRL",0.30
4314,"STF",0.57
4314,"TOP",6598.10
4314,"WGR",799.60
4315,"BEA",184.20
4315,"BMU",11.20
4315,"JEL",71.95
4315,"PFR",247.16
4315,"STF",92.97
4315,"TOP",133550.00
4316,"NOS",193.27
4316,"STF",62.70
4316,"TOP",135068.00
4316,"WGR",433.35
4317,"BEA",3.06
4317,"NOS",715.84
4317,"TOP",234573.00
4317,"WGR",2996.24
4318,"BEA",3.20
4318,"BYR",2.90
4318,"JEL",157.80
4318,"LIC",3.56
4318,"NOS",189.28
4318,"PFR",7.96
4318,"STF",4.33
4318,"TOP",26386.30
4318,"WGR",5.72
4319,"ANI",0.84
4319,"BEA",186.28
4319,"BMU",24.48
4319,"BYR",54.96
4319,"JEL",4339.02
4319,"LIC",35.36
4319,"NOS",1495.84
4319,"OCT",5.42
4319,"PFR",104.82
4319,"STF",57.55
4319,"TOP",101962.89
4319,"WGR",822.55
4320,"ANI",3.00
4320,"BEA",239.22
4320,"BMU",15.56
4320,"BYR",14.64
4320,"JEL",2161.94
4320,"LIC",6.90
4320,"NOS",851.56
4320,"OCT",8.24
4320,"PFR",57.52
4320,"STF",50.34
4320,"TOP",83548.86
4320,"WGR",711.19
4321,"ATX",41.62
4321,"BEA",2282.38
4321,"BMU",520.19
4321,"BYR",1726.77
4321,"JEL",96.20
4321,"LIC",26195.75
4321,"NOS",12267.01
4321,"OCT",7.18
4321,"PFR",22.66
4321,"STF",174.57
4321,"TOP",307084.00
4322,"ATX",138.78
4322,"BEA",1959.89
4322,"BMU",269.68
4322,"BYR",270.88
4322,"ECH",38.64
4322,"GGW",218.96
4322,"JEL",1665.59
4322,"LIC",3222.84
4322,"NOS",4246.31
4322,"PFR",1040.19
4322,"STF",639.76
4322,"TOP",422188.00
4323,"ANI",473346.00
4323,"KRI",126.00
4323,"SGI",500.00
4324,"ANI",29304.00
4324,"KRI",1944.00
4325,"ANT",21.00
4325,"GRV",81.00
4325,"TOP",8274.00
4326,"ANT",180.00
4326,"GRV",1499.00
4326,"TOP",149877.00
4327,"ANT",114.00
4327,"GRV",805.00
4327,"SRX",46.00
4327,"TOP",155619.00
4328,"ANT",208.00
4328,"GRV",1254.00
4328,"TOP",74135.00
4329,"ANT",661.70
4329,"GRV",4221.00
4329,"KCX",164.00
4329,"SRX",167.70
4329,"TOP",241167.00
4330,"ANT",613.90
4330,"GRV",4788.00
4330,"KCX",33.00
4330,"SRX",59.50
4330,"TOP",220876.00
4331,"ANT",1889.50
4331,"GRV",4888.00
4331,"KCX",142.00
4331,"SRX",31.30
4331,"TOP",134056.00
4332,"ANT",1335.00
4332,"GRV",5315.00
4332,"KCX",132.00
4332,"TOP",217987.00
4333,"CHW",162.00
4333,"GRV",2703.00
4333,"LAG",30.00
4333,"MOY",3.00
4333,"POG",4.00
4333,"TOA",33654.00
4333,"TOP",28.00
4334,"ANT",8.00
4334,"CHW",15.00
4334,"GRV",1358.50
4334,"MOY",2.00
4334,"TOA",16338.00
4335,"CHW",53.00
4335,"GRV",2759.00
4335,"TOA",16440.00
4335,"TOP",311.00
4336,"ANT",475.00
4336,"GRV",247.00
4336,"TOA",43864.00
4336,"TOP",2096.00
4337,"ANI",1505.00
4337,"KRI",100.00
4337,"NOG",2.00
4337,"NOR",10.00
4337,"SGI",11.00
4338,"ANI",78645.00
4338,"POR",650.00
4339,"ANI",482287.00
4339,"POR",160.00
4339,"SQS",10.00
4340,"ANI",1164884.00
4340,"JEL",50.00
4340,"NOG",2.00
4340,"SGI",57.00
4340,"SSI",742.00
4340,"TOP",6.00
4341,"ANT",4842.93
4341,"GRV",20382.71
4341,"KCX",2.00
4341,"SRX",702.10
4341,"TOP",398740.28
4342,"ANT",7098.30
4342,"GRV",25108.84
4342,"SRX",526.20
4342,"TOP",486754.58
4343,"ANT",8368.09
4343,"GRV",21579.13
4343,"ICX",2.85
4343,"NOK",3.50
4343,"NOR",65.40
4343,"NOX",27.00
4343,"SRX",4959.30
4343,"TOP",310193.78
4344,"ANT",3951.50
4344,"GRV",18587.33
4344,"KCV",4.00
4344,"SRX",1638.80
4344,"TOP",387285.59
4345,"ANI",11554.79
4345,"AZT",0.20
4345,"GHP",323.95
4345,"GYB",0.14
4345,"GYN",1.04
4345,"KCF",6.05
4345,"KCV",931.83
4345,"MEL",0.16
4345,"MMM",15.97
4345,"MOY",62.67
4345,"NDW",1.72
4345,"NOD",8.86
4345,"NOF",0.03
4345,"NOG",893.85
4345,"NOL",55.64
4345,"NOR",2638.64
4345,"NOS",467.68
4345,"PDG",0.02
4345,"PGE",17.92
4345,"PRY",0.02
4345,"PSR",2.60
4345,"SGI",322.18
4345,"SRR",221.90
4345,"SSI",297.36
4345,"TOP",1799.06
4345,"TRH",238.91
4345,"TWP",2.75
4345,"TWT",10.98
4345,"UNK",2.03
4346,"ANT",174.30
4346,"GRV",3884.00
4346,"MRL",20.35
4346,"NOX",18.26
4346,"TOP",15853.77
4347,"ANT",171.70
4347,"GRV",4782.00
4347,"MRL",12.20
4347,"TOP",32876.90
4348,"ANT",356.95
4348,"GRV",10206.71
4348,"ICX",1100.63
4348,"MRL",320.70
4348,"NOX",817.26
4348,"POG",6.12
4348,"SRX",17.40
4348,"STF",1251.35
4348,"TOA",382174.04
4349,"ANT",219.91
4349,"GRV",22524.75
4349,"ICX",1393.34
4349,"MRL",4501.29
4349,"NOX",236.00
4349,"POG",3.50
4349,"SRX",6.20
4349,"TOA",168398.99
