"cntry_key","sector","year","jobs"
"JOR","tour",2010,88900
"JOR","tour",2011,75900
"JOR","tour",2012,69200
"JOR","tour",2013,66900
"JPN","aq",2005,0
"JPN","aq",2006,0
"JPN","aq",2007,0
"JPN","aq",2008,37451
"JPN","aq",2009,0
"JPN","aq",2010,0
"JPN","aq",2011,0
"JPN","aq",2012,0
"JPN","cf",1970,434575.4
"JPN","cf",1971,415591.4
"JPN","cf",1972,401907.1
"JPN","cf",1973,541198.245
"JPN","cf",1974,526845.55
"JPN","cf",1975,506176.72
"JPN","cf",1976,498021.51
"JPN","cf",1977,486947.51
"JPN","cf",1978,551999.1918
"JPN","cf",1979,556864.791
"JPN","cf",1980,548643.928
"JPN","cf",1981,543264.337
"JPN","cf",1982,528703.609
"JPN","cf",1983,335020.14
"JPN","cf",1984,549888.962
"JPN","cf",1985,538565.006
"JPN","cf",1986,532899.864
"JPN","cf",1987,518343.091
"JPN","cf",1988,500163.3798
"JPN","cf",1989,302715.7
"JPN","cf",1990,293144.6
"JPN","cf",1991,280899.92
"JPN","cf",1992,270854.22
"JPN","cf",1993,256984.826
"JPN","cf",1994,247495.99
"JPN","cf",1995,238439.04
"JPN","cf",1996,227309.67
"JPN","cf",1997,220056.2
"JPN","cf",1998,236135.648
"JPN","cf",1999,213562.09
"JPN","cf",2000,205818.2
"JPN","cf",2001,199585.12
"JPN","cf",2002,192466.12
"JPN","cf",2003,202026.937
"JPN","cf",2004,182713.09
"JPN","cf",2005,111080
"JPN","cf",2006,106235
"JPN","cf",2007,102165
"JPN","cf",2008,92228.5
"JPN","cf",2009,105905
"JPN","cf",2010,101440
"JPN","cf",2011,88935
"JPN","cf",2012,0
"JPN","mmw",1991,19.15
"JPN","mmw",1994,97.665
"JPN","mmw",1998,181.925
"JPN","mmw",2008,340.87
"JPN","tour",1988,1134800
"JPN","tour",1989,1121800
"JPN","tour",1990,1130900
"JPN","tour",1991,1147500
"JPN","tour",1992,1176400
"JPN","tour",1993,1242100
"JPN","tour",1994,1287400
"JPN","tour",1995,1265600
"JPN","tour",1996,1374700
"JPN","tour",1997,1524100
"JPN","tour",1998,1629400
"JPN","tour",1999,1564100
"JPN","tour",2000,1539600
"JPN","tour",2001,1582400
"JPN","tour",2002,1523800
"JPN","tour",2003,1497200
"JPN","tour",2004,1446100
"JPN","tour",2005,1453200
"JPN","tour",2006,1537200
"JPN","tour",2007,1537800
"JPN","tour",2008,1515800
"JPN","tour",2009,1479500
"JPN","tour",2010,1436100
"JPN","tour",2011,1388000
"JPN","tour",2012,1405800
"JPN","tour",2013,1447100
"KEN","aq",2005,9702.15
"KEN","aq",2006,4583.05
"KEN","aq",2007,4583.05
"KEN","aq",2008,4812.3
"KEN","aq",2009,4812.3
"KEN","aq",2010,19310.15
"KEN","aq",2011,21241.15
"KEN","aq",2012,52898.1
"KEN","cf",1995,54983.6756
"KEN","cf",1996,57604.9705
"KEN","cf",1997,48359.8416
"KEN","cf",1998,54812.8987
"KEN","cf",1999,58447.4646
"KEN","cf",2000,65968.8463
"KEN","cf",2001,66832.5392
"KEN","cf",2002,86999.4797
"KEN","cf",2003,89629.9502
"KEN","cf",2004,79014.1765
"KEN","cf",2005,8335.35
"KEN","cf",2006,9365.8
"KEN","cf",2007,9456.85
"KEN","cf",2008,11080.55
"KEN","cf",2009,11080.55
"KEN","cf",2010,11080.55
"KEN","cf",2011,11080.55
"KEN","cf",2012,12549.25
"KEN","mar",1995,218.0410983775
"KEN","mar",1996,239.3903100798
"KEN","mar",1997,249.8493063923
"KEN","mar",1998,253.8034345604
"KEN","mar",1999,260.433433127
"KEN","mar",2000,0
"KEN","mar",2001,0
"KEN","mar",2002,0
"KEN","mar",2003,0
"KEN","mar",2004,0
"KEN","mar",2005,0
"KEN","mar",2006,0
"KEN","mar",2007,0
"KEN","mar",2008,0
"KEN","mmw",1991,0
"KEN","mmw",1994,0
"KEN","mmw",1998,0
"KEN","mmw",2008,0
"KEN","tour",1988,105100
"KEN","tour",1989,102100
"KEN","tour",1990,140400
"KEN","tour",1991,142900
"KEN","tour",1992,146100
"KEN","tour",1993,201100
"KEN","tour",1994,229800
"KEN","tour",1995,199400
"KEN","tour",1996,167900
"KEN","tour",1997,215100
"KEN","tour",1998,225400
"KEN","tour",1999,244200
"KEN","tour",2000,129100
"KEN","tour",2001,127800
"KEN","tour",2002,134400
"KEN","tour",2003,149300
"KEN","tour",2004,189800
"KEN","tour",2005,206100
"KEN","tour",2006,210100
"KEN","tour",2007,223500
"KEN","tour",2008,201900
"KEN","tour",2009,188500
"KEN","tour",2010,230000
"KEN","tour",2011,252300
"KEN","tour",2012,241600
"KEN","tour",2013,226300
"KHM","aq",2005,28650
"KHM","aq",2006,22094
"KHM","aq",2007,27149
"KHM","aq",2008,45693
"KHM","aq",2009,60870
"KHM","aq",2010,40123.5
"KHM","aq",2011,97842
"KHM","aq",2012,0
"KHM","mar",1980,58.09497162306
"KHM","mar",1981,76.58515765981
"KHM","mar",1982,91.73518106721
"KHM","mar",1983,119.4108143692
"KHM","mar",1984,154.24393903389
"KHM","mar",1985,359.6639414196
"KHM","mar",1986,314.0945796714
"KHM","mar",1987,334.8513046035
"KHM","mar",1988,339.0265078162
"KHM","mar",1989,376.4840459937
"KHM","mar",1990,474.6609693268
"KHM","mar",1991,550.2917948378
"KHM","mar",1992,1019.2267711139
"KHM","mar",1993,795.3165827309
"KHM","mar",1994,1210.6896652141
"KHM","mar",1995,1336.422930264
"KHM","mar",1996,1145.1986192158
"KHM","mar",1997,1267.830304787
"KHM","mar",1998,1501.0452318034
"KHM","mar",1999,2348.134334648
"KHM","mar",2000,2487.160925339
"KHM","mar",2001,2428.71331986
"KHM","mar",2002,2686.621068335
"KHM","mar",2003,3005.314324693
"KHM","tour",1988,13300
"KHM","tour",1989,11900
"KHM","tour",1990,18800
"KHM","tour",1991,9100
"KHM","tour",1992,52900
"KHM","tour",1993,53100
"KHM","tour",1994,37000
"KHM","tour",1995,52700
"KHM","tour",1996,92400
"KHM","tour",1997,94800
"KHM","tour",1998,127800
"KHM","tour",1999,204500
"KHM","tour",2000,314100
"KHM","tour",2001,389500
"KHM","tour",2002,441500
"KHM","tour",2003,378000
"KHM","tour",2004,523400
"KHM","tour",2005,592100
"KHM","tour",2006,609600
"KHM","tour",2007,573700
"KHM","tour",2008,553800
"KHM","tour",2009,554100
"KHM","tour",2010,590800
"KHM","tour",2011,705200
"KHM","tour",2012,732500
"KHM","tour",2013,735100
"KIR","cf",1970,664.44
"KIR","cf",1975,664.44
"KIR","cf",1976,767.27
"KIR","cf",1977,815.521
"KIR","cf",1978,881.965
"KIR","cf",1979,2915.4678
"KIR","cf",1980,3026.9988
"KIR","cf",1981,4184.39
"KIR","cf",1982,4666.9
"KIR","cf",1983,6090.7
"KIR","cf",1984,5727.7101
"KIR","cf",1985,9042.0001
"KIR","cf",1986,5094.3564
"KIR","cf",1987,5394.5409
"KIR","cf",1988,3715.327
"KIR","cf",1989,4702.7323
"KIR","cf",1990,4231.85
"KIR","cf",2005,3664
"KIR","cf",2006,3054
"KIR","cf",2007,2282
"KIR","cf",2008,1981.7
"KIR","cf",2009,1951
"KIR","cf",2010,350
"KIR","cf",2011,0
"KIR","cf",2012,2032
"KIR","tour",1988,1200
"KIR","tour",1989,1000
"KIR","tour",1990,1000
"KIR","tour",1991,1100
"KIR","tour",1992,1100
"KIR","tour",1993,1200
"KIR","tour",1994,1100
"KIR","tour",1995,1200
"KIR","tour",1996,1400
"KIR","tour",1997,1400
"KIR","tour",1998,800
"KIR","tour",1999,700
"KIR","tour",2000,1100
"KIR","tour",2001,1200
"KIR","tour",2002,1000
"KIR","tour",2003,1200
"KIR","tour",2004,1200
"KIR","tour",2005,1100
"KIR","tour",2006,1200
"KIR","tour",2007,1400
"KIR","tour",2008,1900
"KIR","tour",2009,2100
"KIR","tour",2010,2100
"KIR","tour",2011,2100
"KIR","tour",2012,2100
"KIR","tour",2013,2300
"KNA","aq",2005,0
"KNA","aq",2006,0
"KNA","aq",2007,0
"KNA","aq",2008,0
"KNA","aq",2009,0
"KNA","aq",2010,1
"KNA","aq",2011,1
"KNA","aq",2012,0
"KNA","cf",1970,1582
"KNA","cf",1981,791
"KNA","cf",1982,791
"KNA","cf",1983,730.884
"KNA","cf",1985,870.1
"KNA","cf",1990,1028.3
"KNA","cf",1992,949.2
"KNA","cf",1997,211.197
"KNA","cf",1998,232.554
"KNA","cf",1999,248.374
"KNA","cf",2000,271.313
"KNA","cf",2005,0
"KNA","cf",2006,0
"KNA","cf",2007,0
"KNA","cf",2008,0
"KNA","cf",2009,0
"KNA","cf",2010,551.35
"KNA","cf",2011,564.6
"KNA","cf",2012,0
"KNA","mmw",1991,0
"KNA","mmw",1994,0
"KNA","mmw",1998,0
"KNA","mmw",2008,0
"KNA","tour",1988,2500
"KNA","tour",1989,2500
"KNA","tour",1990,2400
"KNA","tour",1991,2800
"KNA","tour",1992,2400
"KNA","tour",1993,2300
"KNA","tour",1994,2300
"KNA","tour",1995,1900
"KNA","tour",1996,1600
"KNA","tour",1997,1700
"KNA","tour",1998,1600
"KNA","tour",1999,1400
"KNA","tour",2000,1000
"KNA","tour",2001,1000
"KNA","tour",2002,1000
"KNA","tour",2003,1500
"KNA","tour",2004,2100
"KNA","tour",2005,2400
"KNA","tour",2006,2300
"KNA","tour",2007,1900
"KNA","tour",2008,1600
"KNA","tour",2009,1300
"KNA","tour",2010,1400
"KNA","tour",2011,1500
"KNA","tour",2012,1400
"KNA","tour",2013,1400
"KOR","aq",2005,20815.5
"KOR","aq",2006,22762
"KOR","aq",2007,22475.5
"KOR","aq",2008,21429
"KOR","aq",2009,21714
"KOR","aq",2010,17209.5
"KOR","aq",2011,16019
"KOR","aq",2012,21234
"KOR","cf",1995,6563.718
"KOR","cf",1996,7035.154
"KOR","cf",1997,6478.29
"KOR","cf",1998,5121.725
"KOR","cf",1999,5011.776
"KOR","cf",2000,4273.773
"KOR","cf",2001,4033.309
"KOR","cf",2002,3077.781
"KOR","cf",2003,2736.86
"KOR","cf",2004,2261.469
"KOR","cf",2005,47512
"KOR","cf",2006,44003
"KOR","cf",2007,41479
"KOR","cf",2008,78422
"KOR","cf",2009,73067.5
"KOR","cf",2010,38623
"KOR","cf",2011,36959
"KOR","cf",2012,65196.5
"KOR","mar",1995,81572.148792
"KOR","mar",1996,77166.379674
"KOR","mar",1997,81353.266569
"KOR","mar",1998,81477.992745
"KOR","mar",1999,78398.967879
"KOR","mar",2000,55493.350263
"KOR","mar",2001,62019.465939
"KOR","mar",2002,53620.373385
"KOR","mar",2003,52834.064967
"KOR","mar",2004,49582.606383
"KOR","mar",2005,77508.943902
"KOR","mar",2006,54973.314468
"KOR","mar",2007,54281.378124
"KOR","mar",2008,51753.938823
"KOR","tour",1988,517000
"KOR","tour",1989,494200
"KOR","tour",1990,501600
"KOR","tour",1991,512300
"KOR","tour",1992,510200
"KOR","tour",1993,512900
"KOR","tour",1994,488500
"KOR","tour",1995,507500
"KOR","tour",1996,492200
"KOR","tour",1997,516200
"KOR","tour",1998,602600
"KOR","tour",1999,555800
"KOR","tour",2000,557300
"KOR","tour",2001,6e+05
"KOR","tour",2002,596500
"KOR","tour",2003,544200
"KOR","tour",2004,556600
"KOR","tour",2005,515600
"KOR","tour",2006,509900
"KOR","tour",2007,514800
"KOR","tour",2008,552400
"KOR","tour",2009,585500
"KOR","tour",2010,589600
"KOR","tour",2011,583800
"KOR","tour",2012,615100
"KOR","tour",2013,618900
"KWT","tour",1988,56800
"KWT","tour",1989,34700
"KWT","tour",1990,35900
"KWT","tour",1991,29000
"KWT","tour",1992,25400
"KWT","tour",1993,17200
"KWT","tour",1994,21200
"KWT","tour",1995,28100
"KWT","tour",1996,29700
"KWT","tour",1997,31500
"KWT","tour",1998,38900
"KWT","tour",1999,32900
"KWT","tour",2000,34200
"KWT","tour",2001,36000
"KWT","tour",2002,38200
"KWT","tour",2003,38500
"KWT","tour",2004,40200
"KWT","tour",2005,38900
"KWT","tour",2006,39400
"KWT","tour",2007,42200
"KWT","tour",2008,39500
"KWT","tour",2009,50800
"KWT","tour",2010,43300
"KWT","tour",2011,37600
"KWT","tour",2012,38500
"KWT","tour",2013,41500
"LBN","aq",2005,100
"LBN","aq",2006,100
"LBN","aq",2007,0
"LBN","aq",2008,0
"LBN","aq",2009,0
"LBN","aq",2010,0
"LBN","aq",2011,0
"LBN","aq",2012,0
"LBN","cf",1970,6169.8
"LBN","cf",1971,6169.8
"LBN","cf",1972,6328
"LBN","cf",1973,6328
"LBN","cf",1980,3638.6
"LBN","cf",1986,4587.8
"LBN","cf",1987,4587.8
"LBN","cf",1988,4587.8
"LBN","cf",1989,4587.8
"LBN","cf",1990,4587.8
"LBN","cf",1991,4587.8
"LBN","cf",1993,3638.6
"LBN","cf",1995,8946.21
"LBN","cf",1996,8946.21
"LBN","cf",1997,8946.21
"LBN","cf",1998,8946.21
"LBN","cf",1999,8946.21
"LBN","cf",2000,8946.21
"LBN","cf",2001,8946.21
"LBN","cf",2002,8946.21
"LBN","cf",2003,8946.21
"LBN","cf",2004,8946.21
"LBN","cf",2005,3950
"LBN","cf",2006,3950
"LBN","cf",2007,0
"LBN","cf",2008,0
"LBN","cf",2009,0
"LBN","cf",2010,0
"LBN","cf",2011,0
"LBN","cf",2012,0
"LBN","mar",1995,0
"LBN","mar",1996,0
"LBN","mar",1997,0
"LBN","mar",1998,0
"LBN","mar",1999,0
"LBN","mar",2000,0
"LBN","mar",2001,0
"LBN","mar",2002,0
"LBN","mar",2003,0
"LBN","mar",2004,0
"LBN","mar",2005,0
"LBN","mar",2006,0
"LBN","tour",1988,38900
"LBN","tour",1989,28100
"LBN","tour",1990,14000
"LBN","tour",1991,11900
"LBN","tour",1992,6300
"LBN","tour",1993,12400
"LBN","tour",1994,3000
"LBN","tour",1995,13700
"LBN","tour",1996,12100
"LBN","tour",1997,15700
"LBN","tour",1998,17100
"LBN","tour",1999,4400
"LBN","tour",2000,3900
"LBN","tour",2001,7000
"LBN","tour",2002,85400
"LBN","tour",2003,154600
"LBN","tour",2004,132100
"LBN","tour",2005,131000
"LBN","tour",2006,125500
"LBN","tour",2007,125900
"LBN","tour",2008,117000
"LBN","tour",2009,120600
"LBN","tour",2010,127200
"LBN","tour",2011,102900
"LBN","tour",2012,95000
"LBN","tour",2013,92600
"LBR","aq",2005,254.1
"LBR","aq",2006,254.1
"LBR","aq",2007,271.1
"LBR","aq",2008,271.1
"LBR","aq",2009,0
"LBR","aq",2010,0
"LBR","aq",2011,0
"LBR","aq",2012,0
"LBR","cf",1970,2309.72
"LBR","cf",1975,2349.8237
"LBR","cf",1976,2584.988
"LBR","cf",1977,3834.2143
"LBR","cf",1978,4282.0785
"LBR","cf",1980,4239.76
"LBR","cf",1981,4269.5016
"LBR","cf",1982,3853.2774
"LBR","cf",1983,4152.9082
"LBR","cf",1984,4187.2376
"LBR","cf",1985,4091.843
"LBR","cf",1986,3535.77
"LBR","cf",1987,4280.8129
"LBR","cf",1988,3803.128
"LBR","cf",1990,2478.994
"LBR","cf",1991,1021.972
"LBR","cf",1992,357.2156
"LBR","cf",1993,1009.9488
"LBR","cf",1995,4813.235
"LBR","cf",1996,5213.4019
"LBR","cf",1997,6131.041
"LBR","cf",1998,5836.7099
"LBR","cf",1999,5944.6023
"LBR","cf",2000,5940.41
"LBR","cf",2001,5940.0145
"LBR","cf",2004,6544.734
"LBR","cf",2005,4460
"LBR","cf",2006,4460
"LBR","cf",2007,8745.15
"LBR","cf",2008,8745.15
"LBR","cf",2009,0
"LBR","cf",2010,0
"LBR","cf",2011,0
"LBR","cf",2012,0
"LBR","mar",1996,0
"LBR","mar",1997,0
"LBR","mar",1999,0
"LBR","mar",2000,0
"LBR","mar",2001,0
"LBR","mar",2004,0
"LBR","mar",2005,431.9233043333
"LBR","mar",2006,431.9233043333
"LBR","mar",2007,460.3139851333
"LBR","mar",2008,460.3139851333
"LBY","tour",1988,14500
"LBY","tour",1989,14900
"LBY","tour",1990,16100
"LBY","tour",1991,19100
"LBY","tour",1992,16700
"LBY","tour",1993,16600
"LBY","tour",1994,18900
"LBY","tour",1995,19900
"LBY","tour",1996,21100
"LBY","tour",1997,25000
"LBY","tour",1998,26200
"LBY","tour",1999,28300
"LBY","tour",2000,32500
"LBY","tour",2001,34300
"LBY","tour",2002,43000
"LBY","tour",2003,41700
"LBY","tour",2004,44700
"LBY","tour",2005,51200
"LBY","tour",2006,33100
"LBY","tour",2007,29500
"LBY","tour",2008,28500
"LBY","tour",2009,36400
"LBY","tour",2010,33500
"LBY","tour",2011,21800
"LBY","tour",2012,32300
"LBY","tour",2013,31100
"LCA","aq",2005,41
"LCA","aq",2006,24.3
"LCA","aq",2007,37.8
"LCA","aq",2008,48
"LCA","aq",2009,82.8
"LCA","aq",2010,55.2
"LCA","aq",2011,72
"LCA","aq",2012,74.4
"LCA","cf",1970,2499.56
"LCA","cf",1971,2768.5
"LCA","cf",1973,1661.0209
"LCA","cf",1975,3401.3
"LCA","cf",1976,3156.09
"LCA","cf",1977,3345.93
"LCA","cf",1979,2467.92
"LCA","cf",1980,3179.82
"LCA","cf",1981,1722.798
"LCA","cf",1982,1289.33
"LCA","cf",1983,1279.3634
"LCA","cf",1985,3164
"LCA","cf",1989,2040.78
"LCA","cf",1990,2040.5427
"LCA","cf",1991,1724.38
"LCA","cf",1992,1550.36
"LCA","cf",1993,1842.239
"LCA","cf",1994,1870.6359
"LCA","cf",1995,2019.5021
"LCA","cf",1996,1789.9539
"LCA","cf",1997,2052.5659
"LCA","cf",1998,1894.2077
"LCA","cf",1999,2015.9426
"LCA","cf",2000,2085.2342
"LCA","cf",2001,2183.3182
"LCA","cf",2002,2223.8174
"LCA","cf",2003,2242.6432
"LCA","cf",2004,2279.9784
"LCA","cf",2005,1872.9
"LCA","cf",2006,1914.1
"LCA","cf",2007,1955.7
"LCA","cf",2008,1958
"LCA","cf",2009,1983
"LCA","cf",2010,2001.5
"LCA","cf",2011,2033.9
"LCA","cf",2012,2067.5
"LCA","mar",1989,0
"LCA","mar",1990,0
"LCA","mar",1991,0
"LCA","mar",1992,0
"LCA","mar",1993,0
"LCA","mar",1994,0
"LCA","mar",1995,0
"LCA","mar",1996,0
"LCA","mar",1997,0
"LCA","mar",1998,0
"LCA","mar",2000,3.84735
"LCA","mar",2001,4.43925
"LCA","mar",2002,4.7352
"LCA","mar",2003,7.546725
"LCA","mar",2004,6.658875
"LCA","mar",2005,45.379
"LCA","mar",2006,14.2056
"LCA","mar",2007,18.64485
"LCA","mar",2008,23.676
"LCA","mmw",1991,0
"LCA","mmw",1994,0
"LCA","mmw",1998,0
"LCA","mmw",2008,15.32
"LCA","tour",1988,9700
"LCA","tour",1989,9400
"LCA","tour",1990,9000
"LCA","tour",1991,9400
"LCA","tour",1992,11000
"LCA","tour",1993,11700
"LCA","tour",1994,11100
"LCA","tour",1995,13500
"LCA","tour",1996,12000
"LCA","tour",1997,13300
"LCA","tour",1998,13500
"LCA","tour",1999,12300
"LCA","tour",2000,13200
"LCA","tour",2001,11300
"LCA","tour",2002,10700
"LCA","tour",2003,13800
"LCA","tour",2004,14600
"LCA","tour",2005,16700
"LCA","tour",2006,12500
"LCA","tour",2007,12500
"LCA","tour",2008,12400
"LCA","tour",2009,11800
"LCA","tour",2010,11600
"LCA","tour",2011,12600
"LCA","tour",2012,13300
"LCA","tour",2013,13800
"LKA","aq",2005,2800
"LKA","aq",2006,2850
"LKA","aq",2007,3325
"LKA","aq",2008,3475
"LKA","aq",2009,2873.5
"LKA","aq",2010,3119
"LKA","aq",2011,17360.5
"LKA","aq",2012,9490
"LKA","cf",1985,150092.25
"LKA","cf",1986,131047.343
"LKA","cf",1990,135261
"LKA","cf",1996,213236.198
"LKA","cf",1998,102039
"LKA","cf",1999,121964.29
"LKA","cf",2000,124424.3
"LKA","cf",2001,128316.02
"LKA","cf",2002,133283.5
"LKA","cf",2003,134865.5
"LKA","cf",2004,235876.2
"LKA","cf",2005,125940
"LKA","cf",2006,130905
"LKA","cf",2007,141745
"LKA","cf",2008,148235
"LKA","cf",2009,141195
"LKA","cf",2010,166595.5
"LKA","cf",2011,179033.5
"LKA","cf",2012,171411
"LKA","mar",1996,1970.131402029
"LKA","mar",1999,4925.328506059
"LKA","mar",2000,4911.251778473
"LKA","mar",2001,4665.689189648
"LKA","mar",2002,4911.251778473
"LKA","mar",2003,5402.376956123
"LKA","mar",2004,5893.502133773
"LKA","mar",2005,4654.223056742
"LKA","mar",2006,4737.334182262
"LKA","mar",2007,5526.889880621
"LKA","mar",2008,5776.223257181
"LKA","mmw",1991,0
"LKA","mmw",1994,0
"LKA","mmw",1998,0
"LKA","mmw",2008,1.915
"LKA","tour",1988,103700
"LKA","tour",1989,109300
"LKA","tour",1990,144700
"LKA","tour",1991,155500
"LKA","tour",1992,173400
"LKA","tour",1993,175700
"LKA","tour",1994,179500
"LKA","tour",1995,177700
"LKA","tour",1996,156800
"LKA","tour",1997,177400
"LKA","tour",1998,193400
"LKA","tour",1999,207100
"LKA","tour",2000,221200
"LKA","tour",2001,213400
"LKA","tour",2002,266000
"LKA","tour",2003,289100
"LKA","tour",2004,301200
"LKA","tour",2005,267000
"LKA","tour",2006,261600
"LKA","tour",2007,246900
"LKA","tour",2008,227200
"LKA","tour",2009,206700
"LKA","tour",2010,227200
"LKA","tour",2011,255500
"LKA","tour",2012,285100
"LKA","tour",2013,286100
"LTU","aq",2005,166.5
"LTU","aq",2006,440
"LTU","aq",2007,339.6
"LTU","aq",2008,340
"LTU","aq",2009,341
"LTU","aq",2010,334.7
"LTU","aq",2011,331.9
"LTU","aq",2012,0
"LTU","cf",1991,14238
"LTU","cf",1993,7435.4
"LTU","cf",2003,2575.9706
"LTU","cf",2004,3683.9243
"LTU","cf",2005,1316.15
"LTU","cf",2006,1252.35
"LTU","cf",2007,952.3
"LTU","cf",2008,0
"LTU","cf",2009,1047
"LTU","cf",2010,692.6
"LTU","cf",2011,533.2
"LTU","cf",2012,0
"LTU","mar",2003,0
"LTU","mar",2004,0
"LTU","mar",2005,0
"LTU","mar",2006,0
"LTU","mar",2007,0
"LTU","tour",1988,15200
"LTU","tour",1989,15300
"LTU","tour",1990,15400
"LTU","tour",1991,15100
"LTU","tour",1992,14600
"LTU","tour",1993,41800
"LTU","tour",1994,35600
"LTU","tour",1995,27200
"LTU","tour",1996,30400
"LTU","tour",1997,33700
"LTU","tour",1998,41900
"LTU","tour",1999,47200
"LTU","tour",2000,36800
"LTU","tour",2001,35400
"LTU","tour",2002,32600
"LTU","tour",2003,33800
"LTU","tour",2004,34900
"LTU","tour",2005,35100
"LTU","tour",2006,33900
"LTU","tour",2007,32700
"LTU","tour",2008,26100
"LTU","tour",2009,28300
"LTU","tour",2010,20700
"LTU","tour",2011,24400
"LTU","tour",2012,23300
"LTU","tour",2013,23400
"LVA","aq",2005,304.8
"LVA","aq",2006,190.65
"LVA","aq",2007,235.3
"LVA","aq",2008,245
"LVA","aq",2009,217.35
"LVA","aq",2010,227.85
"LVA","aq",2011,228
"LVA","aq",2012,241
"LVA","cf",1991,20036.03
"LVA","cf",1992,17316.572
"LVA","cf",1993,11422.04
"LVA","cf",1994,7516.082
"LVA","cf",1999,7053.0306
"LVA","cf",2000,6964.2013
"LVA","cf",2001,6343.1081
"LVA","cf",2002,6259.8949
"LVA","cf",2003,6448.1529
"LVA","cf",2004,4123.0084
"LVA","cf",2005,1901.65
"LVA","cf",2006,1406.45
"LVA","cf",2007,615.4
"LVA","cf",2008,558.55
"LVA","cf",2009,486.95
"LVA","cf",2010,448.75
"LVA","cf",2011,359.6
"LVA","cf",2012,369.85
"LVA","mar",1999,0
"LVA","mar",2000,0
"LVA","mar",2001,0
"LVA","mar",2002,0
"LVA","mar",2003,0
"LVA","mar",2004,0
"LVA","mar",2005,0
"LVA","mar",2006,0
"LVA","mar",2007,0
"LVA","mar",2008,0
"LVA","tour",1988,0
"LVA","tour",1989,300
"LVA","tour",1990,700
"LVA","tour",1991,2300
"LVA","tour",1992,3400
"LVA","tour",1993,4600
"LVA","tour",1994,10400
"LVA","tour",1995,6400
"LVA","tour",1996,17800
"LVA","tour",1997,19100
"LVA","tour",1998,16600
"LVA","tour",1999,13400
"LVA","tour",2000,15900
"LVA","tour",2001,16000
"LVA","tour",2002,18500
"LVA","tour",2003,20000
"LVA","tour",2004,21700
"LVA","tour",2005,25000
"LVA","tour",2006,27700
"LVA","tour",2007,27600
"LVA","tour",2008,29800
"LVA","tour",2009,28100
"LVA","tour",2010,27400
"LVA","tour",2011,27400
"LVA","tour",2012,24300
"LVA","tour",2013,25700
"MAF","mmw",1991,0
"MAF","mmw",1994,0
"MAF","mmw",1998,0
"MAF","mmw",2003,0
"MAF","mmw",2004,0
"MAF","mmw",2005,0
"MAF","mmw",2006,0
"MAF","mmw",2007,0
"MAF","mmw",2008,0
"Malaysia","aq",2005,0
"Malaysia","aq",2006,20100
"Malaysia","aq",2007,21287
"Malaysia","aq",2008,30634
"Malaysia","aq",2009,23986
"Malaysia","aq",2010,26291
"Malaysia","aq",2011,28599
"Malaysia","aq",2012,29494
"Malaysia","cf",2005,0
"Malaysia","cf",2006,97947
"Malaysia","cf",2007,99617
"Malaysia","cf",2008,109771
"Malaysia","cf",2009,125632
"Malaysia","cf",2010,129622
"Malaysia","cf",2011,134110
"Malaysia","cf",2012,136514
"Malaysia","mar",1984,20335.06679577
"Malaysia","mar",1985,21523.01368663
"Malaysia","mar",1986,20436.75409116
"Malaysia","mar",1994,25010.28982526
"Malaysia","mar",1995,22091.26623594
"Malaysia","mar",2006,30500.97216284
"Malaysia","mar",2007,32302.19873819
"Malaysia","mar",2008,46485.90952645
"Malaysia","mmw",1991,0
"Malaysia","mmw",1994,0
"Malaysia","mmw",1998,0
"Malaysia","mmw",2008,5.745
"Malaysia","tour",1988,284000
"Malaysia","tour",1989,315600
"Malaysia","tour",1990,378000
"Malaysia","tour",1991,346700
"Malaysia","tour",1992,379200
"Malaysia","tour",1993,373100
"Malaysia","tour",1994,471300
"Malaysia","tour",1995,489900
"Malaysia","tour",1996,558100
"Malaysia","tour",1997,540100
"Malaysia","tour",1998,492600
"Malaysia","tour",1999,616000
"Malaysia","tour",2000,466200
"Malaysia","tour",2001,581700
"Malaysia","tour",2002,604200
"Malaysia","tour",2003,541400
"Malaysia","tour",2004,636100
"Malaysia","tour",2005,666500
"Malaysia","tour",2006,701000
"Malaysia","tour",2007,801800
"Malaysia","tour",2008,741100
"Malaysia","tour",2009,816300
"Malaysia","tour",2010,823100
"Malaysia","tour",2011,805000
"Malaysia","tour",2012,816800
"Malaysia","tour",2013,880800
"MAR","aq",2005,0
"MAR","aq",2006,0
"MAR","aq",2007,0
"MAR","aq",2008,0
"MAR","aq",2009,0
"MAR","aq",2010,0
"MAR","aq",2011,122.25
"MAR","aq",2012,79.5
"MAR","cf",1970,14275.968
"MAR","cf",1971,13873.349
"MAR","cf",1972,9685.795
"MAR","cf",1973,11327.12
"MAR","cf",1974,12103.882
"MAR","cf",1975,13447
"MAR","cf",1976,15628.578
"MAR","cf",1977,16083.403
"MAR","cf",1978,18841.62
"MAR","cf",1979,22484.966
"MAR","cf",1980,24352.517
"MAR","cf",1981,23730
"MAR","cf",1982,23730
"MAR","cf",1983,25707.5
"MAR","cf",1984,27344.87
"MAR","cf",1985,27685
"MAR","cf",1986,35674.1
"MAR","cf",1989,41132
"MAR","cf",1990,44296
"MAR","cf",1991,75660.732
"MAR","cf",1992,43505
"MAR","cf",1993,51415
"MAR","cf",1994,154623.098
"MAR","cf",1995,156579.241
"MAR","cf",1996,170657.459
"MAR","cf",1997,150955.231
"MAR","cf",1998,157780.77
