iucn_sid,presence,origin,distribution_code,rgn_id,rgn_name
15421,Extant,Native,Native,14,Taiwan
15421,Extant,Native,Native,202,Tanzania
15421,Extant,Native,Native,158,Howland Island and Baker Island
15421,Extant,Native,Native,149,Jarvis Island
15421,Extant,Native,Native,159,Johnston Atoll
15421,Extant,Native,Native,150,Palmyra Atoll
15421,Extant,Native,Native,12,Wake Island
15421,Extant,Native,Native,163,United States
15421,Extant,Native,Native,173,Uruguay
15421,Extant,Native,Native,127,Saint Vincent and the Grenadines
15421,Extant,Native,Native,139,Venezuela
15421,Extant,Native,Native,117,British Virgin Islands
15421,Extant,Native,Native,207,Vietnam
15421,Extant,Native,Native,6,Vanuatu
15421,Extant,Native,Native,161,Wallis and Futuna
15421,Extant,Native,Native,152,Samoa
15421,Extant,Native,Native,47,Yemen
15421,Extant,Native,Native,102,South Africa
16564,Extant,Native,Native,120,Antigua and Barbuda
16564,Extant,Native,Native,118,Anguilla
16564,Extant,Native,Native,151,American Samoa
16564,Extant,Native,Native,16,Australia
16564,Extant,Native,Native,250,Aruba
16564,Extant,Native,Native,124,Barbados
16564,Extant,Native,Native,204,Bangladesh
16564,Extant,Native,Native,99,Benin
16564,Extant,Native,Native,108,Bermuda
16564,Extant,Native,Native,247,Brunei
16564,Extant,Native,Native,245,Bonaire
16564,Extant,Native,Native,248,Saba
16564,Extant,Native,Native,249,Sint Eustatius
16564,Extant,Native,Native,171,Brazil
16564,Extant,Native,Native,110,Bahamas
16564,Extant,Native,Native,164,Belize
16564,Extant,Native,Native,1,Cocos Islands
16564,Extant,Native,Native,199,Democratic Republic of the Congo
16564,Extant,Native,Native,100,Republique du Congo
16564,Extant,Native,Native,195,Ivory Coast
16564,Extant,Native,Native,153,Cook Islands
16564,Extant,Native,Native,197,Cameroon
16564,Extant,Native,Native,132,Colombia
16564,Extant,Native,Native,130,Costa Rica
16564,Extant,Native,Native,112,Cuba
16564,Extant,Native,Native,244,Curacao
16564,Extant,Native,Native,46,Djibouti
16564,Extant,Native,Native,123,Dominica
16564,Extant,Native,Native,115,Dominican Republic
16564,Extant,Native,Native,137,Ecuador
16564,Extant,Native,Native,63,Western Sahara
16564,Extant,Native,Native,18,Fiji
16564,Extant,Native,Native,9,Micronesia
16564,Extant,Vagrant,Vagrant,179,France
16564,Extant,Native,Native,198,Gabon
16564,Extant,Native,Native,125,Grenada
16564,Extant,Native,Native,169,French Guiana
16564,Extant,Native,Native,106,Ghana
16564,Extant,Native,Native,65,Gambia
16564,Extant,Native,Native,194,Guinea
16564,Extant,Native,Native,140,Guadeloupe and Martinique
16564,Extant,Native,Native,104,Equatorial Guinea
16564,Extant,Native,Native,136,Guatemala
16564,Extant,Native,Native,13,Northern Mariana Islands and Guam
16564,Extant,Native,Native,193,Guinea Bissau
16564,Extant,Native,Native,167,Guyana
16564,Extant,Native,Native,133,Honduras
16564,Extant,Native,Native,114,Haiti
16564,Extant,Native,Native,216,Indonesia
16564,Extant,Native,Native,203,India
16564,Extant,Native,Native,191,Iran
16564,Extant,Native,Native,166,Jamaica
16564,Extant,Native,Native,210,Japan
16564,Extant,Native,Native,43,Kenya
16564,Extant,Native,Native,24,Cambodia
16564,Extant,Native,Native,212,Kiribati
16564,Extant,Native,Native,119,Saint Kitts and Nevis
16564,Extant,Native,Native,113,Cayman Islands
16564,Extant,Native,Native,122,Saint Lucia
16564,Extant,Native,Native,40,Sri Lanka
16564,Extant,Native,Native,97,Liberia
16564,Extant,Vagrant,Vagrant,62,Morocco
16564,Extant,Native,Native,221,Northern Saint-Martin
16564,Extant,Native,Native,42,Madagascar
16564,Extant,Native,Native,11,Marshall Islands
16564,Extant,Native,Native,205,Myanmar
16564,Extant,Native,Native,64,Mauritania
16564,Extant,Native,Native,39,Maldives
16564,Extant,Native,Native,135,Mexico
16564,Extant,Native,Native,206,Malaysia
16564,Extant,Native,Native,41,Mozambique
16564,Extant,Native,Native,101,Namibia
16564,Extant,Native,Native,5,New Caledonia
16564,Extant,Native,Native,196,Nigeria
16564,Extant,Native,Native,131,Nicaragua
16564,Extant,Native,Native,10,Nauru
16564,Extant,Native,Native,154,Niue
16564,Extant,Native,Native,48,Oman
16564,Extant,Native,Native,129,Panama
16564,Extant,Native,Native,138,Peru
16564,Extant,Native,Native,147,French Polynesia
16564,Extant,Native,Native,17,Papua New Guinea
16564,Extant,Native,Native,15,Philippines
16564,Extant,Native,Native,53,Pakistan
16564,Extant,Native,Native,146,Pitcairn
16564,Extant,Native,Native,116,Puerto Rico and Virgin Islands of the United States
16564,Extant,Native,Native,8,Palau
16564,Extant,Native,Native,7,Solomon Islands
16564,Extant,Native,Native,208,Singapore
16564,Extant,Native,Native,96,Sierra Leone
16564,Extant,Native,Native,66,Senegal
16564,Extant,Native,Native,44,Somalia
16564,Extant,Native,Native,168,Suriname
16564,Extant,Native,Native,134,El Salvador
16564,Extant,Native,Native,220,Sint Maarten
16564,Extant,Native,Native,98,Togo
16564,Extant,Native,Native,25,Thailand
16564,Extant,Native,Native,231,East Timor
16564,Extant,Native,Native,155,Tonga
16564,Extant,Native,Native,126,Trinidad and Tobago
16564,Extant,Native,Native,14,Taiwan
16564,Extant,Native,Native,202,Tanzania
16564,Extant,Native,Native,163,United States
16564,Extant,Native,Native,127,Saint Vincent and the Grenadines
16564,Extant,Native,Native,139,Venezuela
16564,Extant,Native,Native,117,British Virgin Islands
16564,Extant,Native,Native,207,Vietnam
16564,Extant,Native,Native,6,Vanuatu
16564,Extant,Native,Native,161,Wallis and Futuna
16564,Extant,Native,Native,152,Samoa
16564,Extant,Native,Native,47,Yemen
16564,Extant,Native,Native,29,Mayotte
16564,Extant,Native,Native,102,South Africa
41715,Extant,Native,Native,172,Argentina
41715,Extant,Native,Native,16,Australia
41715,Extant,Native,Native,171,Brazil
41715,Extant,Native,Native,224,Chile
41715,Extant,Native,Native,95,Falkland Islands
41715,Extant,Native,Native,89,South Georgia and the South Sandwich Islands
41715,Extant,Native,Native,94,Heard and McDonald Islands
41715,Extant,Native,Native,162,New Zealand
41715,Extant,Native,Native,92,Amsterdam Island and Saint Paul Island
41715,Extant,Native,Native,91,Crozet Islands
41715,Extant,Native,Native,93,Kerguelen Islands
41715,Extant,Native,Native,173,Uruguay
41755,Extant,Native,Native,120,Antigua and Barbuda
41755,Extant,Native,Native,82,Albania
41755,Extant,Native,Native,200,Angola
41755,Extant,Native,Native,213,Antarctica
41755,Extant,Native,Native,172,Argentina
41755,Extant,Native,Native,16,Australia
41755,Extant,Native,Native,124,Barbados
41755,Extant,Native,Native,204,Bangladesh
41755,Extant,Native,Native,59,Belgium
41755,Extant,Native,Native,99,Benin
41755,Extant,Native,Native,247,Brunei
41755,Extant,Native,Native,245,Bonaire
41755,Extant,Native,Native,248,Saba
41755,Extant,Native,Native,249,Sint Eustatius
41755,Extant,Native,Native,171,Brazil
41755,Extant,Native,Native,110,Bahamas
41755,Extant,Native,Native,164,Belize
41755,Extant,Native,Native,218,Canada
41755,Extant,Native,Native,224,Chile
41755,Extant,Native,Native,197,Cameroon
41755,Extant,Native,Native,209,China
41755,Extant,Native,Native,132,Colombia
41755,Extant,Native,Native,130,Costa Rica
41755,Extant,Native,Native,56,Cape Verde
41755,Extant,Native,Native,244,Curacao
41755,Extant,Native,Native,81,Cyprus
41755,Extant,Native,Native,46,Djibouti
41755,Extant,Native,Native,175,Denmark
41755,Extant,Native,Native,123,Dominica
41755,Extant,Native,Native,115,Dominican Republic
41755,Extant,Native,Native,84,Algeria
41755,Extant,Native,Native,137,Ecuador
41755,Extant,Native,Native,214,Egypt
41755,Extant,Native,Native,182,Spain
41755,Extant,Native,Native,18,Fiji
41755,Extant,Native,Native,95,Falkland Islands
41755,Extant,Native,Native,9,Micronesia
41755,Extant,Native,Native,141,Faeroe Islands
41755,Extant,Native,Native,179,France
41755,Extant,Native,Native,198,Gabon
41755,Extant,Native,Native,180,United Kingdom
41755,Extant,Native,Native,125,Grenada
41755,Extant,Native,Native,106,Ghana
41755,Extant,Native,Native,60,Gibraltar
41755,Extant,Native,Native,145,Greenland
41755,Extant,Native,Native,65,Gambia
41755,Extant,Native,Native,194,Guinea
41755,Extant,Native,Native,104,Equatorial Guinea
41755,Extant,Native,Native,80,Greece
41755,Extant,Native,Native,136,Guatemala
41755,Extant,Native,Native,193,Guinea Bissau
41755,Extant,Native,Native,167,Guyana
41755,Extant,Native,Native,133,Honduras
41755,Extant,Native,Native,187,Croatia
41755,Extant,Native,Native,114,Haiti
41755,Extant,Native,Native,216,Indonesia
41755,Extant,Native,Native,181,Ireland
41755,Extant,Native,Native,79,Israel
41755,Extant,Native,Native,203,India
41755,Extant,Native,Native,191,Iran
41755,Extant,Native,Native,143,Iceland
41755,Extant,Native,Native,184,Italy
41755,Extant,Native,Native,166,Jamaica
41755,Extant,Native,Native,210,Japan
41755,Extant,Native,Native,43,Kenya
41755,Extant,Native,Native,212,Kiribati
41755,Extant,Native,Native,28,Comoro Islands
41755,Extant,Native,Native,119,Saint Kitts and Nevis
41755,Extant,Native,Native,21,North Korea
41755,Extant,Native,Native,20,South Korea
41755,Extant,Native,Native,78,Lebanon
41755,Extant,Native,Native,122,Saint Lucia
41755,Extant,Native,Native,40,Sri Lanka
41755,Extant,Native,Native,97,Liberia
41755,Extant,Native,Native,67,Libya
41755,Extant,Native,Native,62,Morocco
41755,Extant,Native,Native,185,Monaco
41755,Extant,Native,Native,221,Northern Saint-Martin
41755,Extant,Native,Native,42,Madagascar
41755,Extant,Native,Native,11,Marshall Islands
41755,Extant,Native,Native,64,Mauritania
41755,Extant,Native,Native,68,Malta
41755,Extant,Native,Native,37,Mauritius
41755,Extant,Native,Native,39,Maldives
41755,Extant,Native,Native,135,Mexico
41755,Extant,Native,Native,206,Malaysia
41755,Extant,Native,Native,41,Mozambique
41755,Extant,Native,Native,101,Namibia
41755,Extant,Native,Native,196,Nigeria
41755,Extant,Native,Native,131,Nicaragua
41755,Extant,Native,Native,177,Netherlands
41755,Extant,Native,Native,223,Norway
41755,Extant,Native,Native,10,Nauru
41755,Extant,Native,Native,154,Niue
41755,Extant,Native,Native,162,New Zealand
41755,Extant,Native,Native,48,Oman
41755,Extant,Native,Native,129,Panama
41755,Extant,Native,Native,138,Peru
41755,Extant,Native,Native,17,Papua New Guinea
41755,Extant,Native,Native,15,Philippines
41755,Extant,Native,Native,53,Pakistan
41755,Extant,Native,Native,183,Portugal
41755,Extant,Native,Native,8,Palau
41755,Extant,Native,Native,73,Russia
41755,Extant,Native,Native,7,Solomon Islands
41755,Extant,Native,Native,31,Seychelles
41755,Extant,Native,Native,208,Singapore
41755,Extant,Native,Native,85,Ascension
41755,Extant,Native,Native,86,Saint Helena
41755,Extant,Native,Native,88,Tristan da Cunha
41755,Extant,Native,Native,188,Slovenia
41755,Extant,Native,Native,96,Sierra Leone
41755,Extant,Native,Native,66,Senegal
41755,Extant,Native,Native,44,Somalia
41755,Extant,Native,Native,168,Suriname
41755,Extant,Native,Native,103,Sao Tome and Principe
41755,Extant,Native,Native,134,El Salvador
41755,Extant,Native,Native,220,Sint Maarten
41755,Extant,Native,Native,77,Syria
41755,Extant,Native,Native,98,Togo
41755,Extant,Native,Native,25,Thailand
41755,Extant,Native,Native,231,East Timor
41755,Extant,Native,Native,61,Tunisia
41755,Extant,Native,Native,155,Tonga
41755,Extant,Native,Native,76,Turkey
41755,Extant,Native,Native,126,Trinidad and Tobago
41755,Extant,Native,Native,19,Tuvalu
41755,Extant,Native,Native,14,Taiwan
41755,Extant,Native,Native,202,Tanzania
41755,Extant,Native,Native,163,United States
41755,Extant,Native,Native,173,Uruguay
41755,Extant,Native,Native,127,Saint Vincent and the Grenadines
41755,Extant,Native,Native,139,Venezuela
41755,Extant,Native,Native,207,Vietnam
41755,Extant,Native,Native,6,Vanuatu
41755,Extant,Native,Native,152,Samoa
41755,Extant,Native,Native,47,Yemen
41755,Extant,Native,Native,102,South Africa
16370739,Extant,Native,Native,82,Albania
16370739,Extant,Native,Native,81,Cyprus
16370739,Extant,Native,Native,84,Algeria
16370739,Extant,Native,Native,214,Egypt
16370739,Extant,Native,Native,182,Spain
16370739,Extant,Native,Native,179,France
16370739,Extant,Native,Native,60,Gibraltar
16370739,Extant,Native,Native,80,Greece
16370739,Extant,Native,Native,184,Italy
16370739,Extant,Native,Native,67,Libya
16370739,Extant,Native,Native,62,Morocco
16370739,Extant,Native,Native,185,Monaco
16370739,Extant,Native,Native,68,Malta
16370739,Extant,Native,Native,61,Tunisia
16370739,Extant,Native,Native,76,Turkey
18596,Extant,Native,Native,54,United Arab Emirates
18596,Extant,Native,Native,120,Antigua and Barbuda
18596,Extant,Native,Native,118,Anguilla
18596,Extant,Native,Native,172,Argentina
18596,Extant,Native,Native,151,American Samoa
18596,Extant,Native,Native,16,Australia
18596,Extant,Native,Native,250,Aruba
18596,Extant,Native,Native,124,Barbados
18596,Extant,Native,Native,204,Bangladesh
18596,Extant,Native,Native,99,Benin
18596,Extant,Native,Native,108,Bermuda
18596,Extant,Native,Native,247,Brunei
18596,Extant,Native,Native,245,Bonaire
18596,Extant,Native,Native,248,Saba
18596,Extant,Native,Native,249,Sint Eustatius
18596,Extant,Native,Native,171,Brazil
18596,Extant,Native,Native,110,Bahamas
18596,Extant,Native,Native,164,Belize
18596,Extant,Native,Native,218,Canada
18596,Extant,Native,Native,1,Cocos Islands
18596,Extant,Native,Native,199,Democratic Republic of the Congo
18596,Extant,Native,Native,100,Republique du Congo
18596,Extant,Native,Native,195,Ivory Coast
18596,Extant,Native,Native,153,Cook Islands
18596,Extant,Native,Native,224,Chile
18596,Extant,Native,Native,197,Cameroon
18596,Extant,Native,Native,209,China
18596,Extant,Native,Native,132,Colombia
18596,Extant,Native,Native,130,Costa Rica
18596,Extant,Native,Native,112,Cuba
18596,Extant,Native,Native,56,Cape Verde
18596,Extant,Native,Native,244,Curacao
18596,Extant,Native,Native,176,Germany
18596,Extant,Native,Native,46,Djibouti
18596,Extant,Native,Native,175,Denmark
18596,Extant,Native,Native,123,Dominica
18596,Extant,Native,Native,115,Dominican Republic
18596,Extant,Native,Native,137,Ecuador
18596,Extant,Native,Native,214,Egypt
18596,Extant,Native,Native,63,Western Sahara
18596,Extant,Native,Native,182,Spain
18596,Extant,Native,Native,18,Fiji
18596,Extant,Native,Native,9,Micronesia
18596,Extant,Native,Native,179,France
18596,Extant,Native,Native,198,Gabon
18596,Extant,Native,Native,180,United Kingdom
18596,Extant,Native,Native,125,Grenada
18596,Extant,Native,Native,169,French Guiana
18596,Extant,Native,Native,106,Ghana
18596,Extant,Native,Native,60,Gibraltar
18596,Extant,Native,Native,65,Gambia
18596,Extant,Native,Native,194,Guinea
18596,Extant,Native,Native,140,Guadeloupe and Martinique
18596,Extant,Native,Native,104,Equatorial Guinea
18596,Extant,Native,Native,80,Greece
18596,Extant,Native,Native,136,Guatemala
18596,Extant,Native,Native,13,Northern Mariana Islands and Guam
18596,Extant,Native,Native,193,Guinea Bissau
18596,Extant,Native,Native,167,Guyana
18596,Extant,Native,Native,133,Honduras
18596,Extant,Native,Native,187,Croatia
18596,Extant,Native,Native,114,Haiti
18596,Extant,Native,Native,216,Indonesia
18596,Extant,Native,Native,181,Ireland
18596,Extant,Native,Native,79,Israel
18596,Extant,Native,Native,203,India
18596,Extant,Native,Native,38,British Indian Ocean Territory
18596,Extant,Native,Native,191,Iran
18596,Extant,Native,Native,184,Italy
18596,Extant,Native,Native,166,Jamaica
18596,Extant,Native,Native,215,Jordan
18596,Extant,Native,Native,210,Japan
18596,Extant,Native,Native,43,Kenya
18596,Extant,Native,Native,24,Cambodia
18596,Extant,Native,Native,212,Kiribati
18596,Extant,Native,Native,119,Saint Kitts and Nevis
18596,Extant,Native,Native,51,Kuwait
18596,Extant,Native,Native,113,Cayman Islands
18596,Extant,Native,Native,122,Saint Lucia
18596,Extant,Native,Native,40,Sri Lanka
18596,Extant,Native,Native,97,Liberia
18596,Extant,Native,Native,62,Morocco
18596,Extant,Native,Native,221,Northern Saint-Martin
18596,Extant,Native,Native,42,Madagascar
18596,Extant,Native,Native,11,Marshall Islands
18596,Extant,Native,Native,205,Myanmar
18596,Extant,Native,Native,64,Mauritania
18596,Extant,Native,Native,68,Malta
18596,Extant,Native,Native,39,Maldives
18596,Extant,Native,Native,135,Mexico
18596,Extant,Native,Native,206,Malaysia
18596,Extant,Native,Native,41,Mozambique
18596,Extant,Native,Native,101,Namibia
18596,Extant,Native,Native,5,New Caledonia
18596,Extant,Native,Native,196,Nigeria
18596,Extant,Native,Native,131,Nicaragua
18596,Extant,Native,Native,177,Netherlands
18596,Extant,Native,Native,223,Norway
18596,Extant,Native,Native,154,Niue
18596,Extant,Native,Native,162,New Zealand
18596,Extant,Native,Native,48,Oman
18596,Extant,Native,Native,129,Panama
18596,Extant,Native,Native,138,Peru
18596,Extant,Native,Native,147,French Polynesia
18596,Extant,Native,Native,17,Papua New Guinea
18596,Extant,Native,Native,15,Philippines
18596,Extant,Native,Native,53,Pakistan
18596,Extant,Native,Native,219,Saint Pierre and Miquelon
18596,Extant,Native,Native,146,Pitcairn
18596,Extant,Native,Native,116,Puerto Rico and Virgin Islands of the United States
18596,Extant,Native,Native,183,Portugal
18596,Extant,Native,Native,8,Palau
18596,Extant,Native,Native,190,Qatar
18596,Extant,Native,Native,7,Solomon Islands
18596,Extant,Native,Native,208,Singapore
18596,Extant,Native,Native,85,Ascension
18596,Extant,Native,Native,86,Saint Helena
18596,Extant,Native,Native,88,Tristan da Cunha
18596,Extant,Native,Native,96,Sierra Leone
18596,Extant,Native,Native,66,Senegal
18596,Extant,Native,Native,44,Somalia
18596,Extant,Native,Native,168,Suriname
18596,Extant,Native,Native,103,Sao Tome and Principe
18596,Extant,Native,Native,134,El Salvador
18596,Extant,Native,Native,220,Sint Maarten
18596,Extant,Native,Native,77,Syria
18596,Extant,Native,Native,111,Turks and Caicos Islands
18596,Extant,Native,Native,98,Togo
18596,Extant,Native,Native,25,Thailand
18596,Extant,Native,Native,156,Tokelau
18596,Extant,Native,Native,231,East Timor
18596,Extant,Native,Native,155,Tonga
18596,Extant,Native,Native,126,Trinidad and Tobago
18596,Extant,Native,Native,14,Taiwan
18596,Extant,Native,Native,202,Tanzania
18596,Extant,Native,Native,163,United States
18596,Extant,Native,Native,173,Uruguay
18596,Extant,Native,Native,127,Saint Vincent and the Grenadines
18596,Extant,Native,Native,139,Venezuela
18596,Extant,Native,Native,117,British Virgin Islands
18596,Extant,Native,Native,207,Vietnam
18596,Extant,Native,Native,6,Vanuatu
18596,Extant,Native,Native,161,Wallis and Futuna
18596,Extant,Native,Native,152,Samoa
18596,Extant,Native,Native,47,Yemen
18596,Extant,Native,Native,102,South Africa
20424,Extant,Native,Native,54,United Arab Emirates
20424,Extant,Native,Native,16,Australia
20424,Extant,Native,Native,204,Bangladesh
20424,Extant,Native,Native,52,Bahrain
20424,Extant,Native,Native,247,Brunei
20424,Extant,Native,Native,209,China
20424,Extant,Native,Native,46,Djibouti
20424,Extant,Native,Native,214,Egypt
20424,Extant,Native,Native,216,Indonesia
20424,Extant,Native,Native,79,Israel
20424,Extant,Native,Native,203,India
20424,Extant,Native,Native,192,Iraq
20424,Extant,Native,Native,191,Iran
20424,Extant,Native,Native,43,Kenya
20424,Extant,Native,Native,24,Cambodia
20424,Extant,Native,Native,28,Comoro Islands
20424,Extant,Native,Native,51,Kuwait
20424,Extant,Native,Native,40,Sri Lanka
20424,Extant,Native,Native,42,Madagascar
20424,Extant,Native,Native,205,Myanmar
20424,Extant,Native,Native,206,Malaysia
20424,Extant,Native,Native,41,Mozambique
20424,Extant,Native,Native,48,Oman
20424,Extant,Native,Native,17,Papua New Guinea
20424,Extant,Native,Native,15,Philippines
20424,Extant,Native,Native,53,Pakistan
20424,Extant,Native,Native,190,Qatar
20424,Extant,Native,Native,50,Saudi Arabia
20424,Extant,Native,Native,208,Singapore
20424,Extant,Native,Native,44,Somalia
20424,Extant,Native,Native,25,Thailand
20424,Extant,Native,Native,231,East Timor
20424,Extant,Native,Native,14,Taiwan
20424,Extant,Native,Native,202,Tanzania
20424,Extant,Native,Native,207,Vietnam
20424,Extant,Native,Native,47,Yemen
20424,Extant,Native,Native,102,South Africa
133710,Extant,Native,Native,14,Taiwan
20729,Extant,Native,Native,54,United Arab Emirates
20729,Extant,Native,Native,172,Argentina
20729,Extant,Native,Native,151,American Samoa
20729,Extant,Native,Native,16,Australia
20729,Extant,Native,Native,204,Bangladesh
20729,Extant,Native,Native,245,Bonaire
20729,Extant,Native,Native,248,Saba
20729,Extant,Native,Native,249,Sint Eustatius
20729,Extant,Native,Native,171,Brazil
20729,Extant,Native,Native,110,Bahamas
20729,Extant,Native,Native,164,Belize
20729,Extant,Native,Native,195,Ivory Coast
20729,Extant,Native,Native,153,Cook Islands
20729,Extant,Native,Native,209,China
20729,Extant,Native,Native,132,Colombia
20729,Extant,Native,Native,130,Costa Rica
20729,Extant,Native,Native,112,Cuba
20729,Extant,Native,Native,56,Cape Verde
20729,Extant,Native,Native,244,Curacao
20729,Extant,Native,Native,46,Djibouti
20729,Extant,Native,Native,123,Dominica
20729,Extant,Native,Native,115,Dominican Republic
20729,Extant,Native,Native,137,Ecuador
20729,Extant,Native,Native,214,Egypt
20729,Extant,Native,Native,18,Fiji
20729,Extant,Native,Native,198,Gabon
20729,Extant,Native,Native,125,Grenada
20729,Extant,Native,Native,106,Ghana
20729,Extant,Native,Native,194,Guinea
20729,Extant,Native,Native,140,Guadeloupe and Martinique
20729,Extant,Native,Native,104,Equatorial Guinea
20729,Extant,Native,Native,136,Guatemala
20729,Extant,Native,Native,13,Northern Mariana Islands and Guam
20729,Extant,Native,Native,133,Honduras
20729,Extant,Native,Native,114,Haiti
20729,Extant,Native,Native,216,Indonesia
20729,Extant,Native,Native,203,India
20729,Extant,Native,Native,166,Jamaica
20729,Extant,Native,Native,210,Japan
20729,Extant,Native,Native,43,Kenya
20729,Extant,Native,Native,24,Cambodia
20729,Extant,Native,Native,212,Kiribati
20729,Extant,Native,Native,28,Comoro Islands
20729,Extant,Native,Native,113,Cayman Islands
20729,Extant,Native,Native,122,Saint Lucia
20729,Extant,Native,Native,40,Sri Lanka
20729,Extant,Native,Native,221,Northern Saint-Martin
20729,Extant,Native,Native,42,Madagascar
20729,Extant,Native,Native,11,Marshall Islands
20729,Extant,Native,Native,205,Myanmar
20729,Extant,Native,Native,37,Mauritius
20729,Extant,Native,Native,39,Maldives
20729,Extant,Native,Native,135,Mexico
20729,Extant,Native,Native,206,Malaysia
20729,Extant,Native,Native,41,Mozambique
20729,Extant,Native,Native,5,New Caledonia
20729,Extant,Native,Native,131,Nicaragua
20729,Extant,Native,Native,162,New Zealand
20729,Extant,Native,Native,48,Oman
20729,Extant,Native,Native,129,Panama
20729,Extant,Native,Native,138,Peru
20729,Extant,Native,Native,147,French Polynesia
20729,Extant,Native,Native,17,Papua New Guinea
20729,Extant,Native,Native,15,Philippines
20729,Extant,Native,Native,53,Pakistan
20729,Extant,Native,Native,116,Puerto Rico and Virgin Islands of the United States
20729,Extant,Native,Native,32,Reunion
20729,Extant,Native,Native,50,Saudi Arabia
20729,Extant,Native,Native,7,Solomon Islands
20729,Extant,Native,Native,31,Seychelles
20729,Extant,Native,Native,208,Singapore
20729,Extant,Native,Native,85,Ascension
20729,Extant,Native,Native,86,Saint Helena
20729,Extant,Native,Native,88,Tristan da Cunha
20729,Extant,Native,Native,66,Senegal
20729,Extant,Native,Native,44,Somalia
20729,Extant,Native,Native,134,El Salvador
20729,Extant,Native,Native,220,Sint Maarten
20729,Extant,Native,Native,111,Turks and Caicos Islands
20729,Extant,Native,Native,98,Togo
20729,Extant,Native,Native,25,Thailand
20729,Extant,Native,Native,155,Tonga
20729,Extant,Native,Native,126,Trinidad and Tobago
20729,Extant,Native,Native,19,Tuvalu
20729,Extant,Native,Native,14,Taiwan
20729,Extant,Native,Native,202,Tanzania
20729,Extant,Native,Native,163,United States
20729,Extant,Native,Native,173,Uruguay
20729,Extant,Native,Native,127,Saint Vincent and the Grenadines
20729,Extant,Native,Native,139,Venezuela
20729,Extant,Native,Native,207,Vietnam
20729,Extant,Native,Native,6,Vanuatu
20729,Extant,Native,Native,102,South Africa
20731,Extant,Native,Native,54,United Arab Emirates
20731,Extant,Native,Native,120,Antigua and Barbuda
20731,Extant,Native,Native,118,Anguilla
20731,Extant,Native,Native,151,American Samoa
20731,Extant,Native,Native,16,Australia
20731,Extant,Native,Native,250,Aruba
20731,Extant,Native,Native,124,Barbados
20731,Extant,Native,Native,204,Bangladesh
20731,Extant,Native,Native,99,Benin
20731,Extant,Native,Native,108,Bermuda
20731,Extant,Native,Native,247,Brunei
20731,Extant,Native,Native,245,Bonaire
20731,Extant,Native,Native,248,Saba
20731,Extant,Native,Native,249,Sint Eustatius
20731,Extant,Native,Native,171,Brazil
20731,Extant,Native,Native,110,Bahamas
20731,Extant,Native,Native,164,Belize
20731,Extant,Native,Native,218,Canada
20731,Extant,Native,Native,1,Cocos Islands
20731,Extant,Native,Native,199,Democratic Republic of the Congo
20731,Extant,Native,Native,100,Republique du Congo
20731,Extant,Native,Native,195,Ivory Coast
20731,Extant,Native,Native,153,Cook Islands
20731,Extant,Native,Native,197,Cameroon
20731,Extant,Native,Native,209,China
20731,Extant,Native,Native,132,Colombia
20731,Extant,Native,Native,130,Costa Rica
20731,Extant,Native,Native,112,Cuba
20731,Extant,Native,Native,56,Cape Verde
20731,Extant,Native,Native,244,Curacao
20731,Extant,Native,Native,81,Cyprus
20731,Extant,Native,Native,176,Germany
20731,Extant,Native,Native,46,Djibouti
20731,Extant,Native,Native,175,Denmark
20731,Extant,Native,Native,123,Dominica
20731,Extant,Native,Native,115,Dominican Republic
20731,Extant,Native,Native,84,Algeria
20731,Extant,Native,Native,137,Ecuador
20731,Extant,Native,Native,63,Western Sahara
20731,Extant,Native,Native,182,Spain
20731,Extant,Native,Native,18,Fiji
20731,Extant,Native,Native,9,Micronesia
20731,Extant,Native,Native,179,France
20731,Extant,Native,Native,198,Gabon
20731,Extant,Native,Native,180,United Kingdom
20731,Extant,Native,Native,125,Grenada
20731,Extant,Native,Native,169,French Guiana
20731,Extant,Native,Native,60,Gibraltar
20731,Extant,Native,Native,145,Greenland
20731,Extant,Native,Native,65,Gambia
20731,Extant,Native,Native,194,Guinea
20731,Extant,Native,Native,140,Guadeloupe and Martinique
20731,Extant,Native,Native,104,Equatorial Guinea
20731,Extant,Native,Native,80,Greece
20731,Extant,Native,Native,136,Guatemala
20731,Extant,Native,Native,13,Northern Mariana Islands and Guam
20731,Extant,Native,Native,193,Guinea Bissau
20731,Extant,Native,Native,167,Guyana
20731,Extant,Native,Native,133,Honduras
20731,Extant,Native,Native,114,Haiti
20731,Extant,Native,Native,216,Indonesia
20731,Extant,Native,Native,181,Ireland
20731,Extant,Native,Native,79,Israel
20731,Extant,Native,Native,203,India
20731,Extant,Native,Native,38,British Indian Ocean Territory
20731,Extant,Native,Native,191,Iran
20731,Extant,Native,Native,184,Italy
20731,Extant,Native,Native,166,Jamaica
20731,Extant,Native,Native,210,Japan
20731,Extant,Native,Native,43,Kenya
20731,Extant,Native,Native,24,Cambodia
20731,Extant,Native,Native,212,Kiribati
20731,Extant,Native,Native,28,Comoro Islands
20731,Extant,Native,Native,119,Saint Kitts and Nevis
20731,Extant,Native,Native,51,Kuwait
20731,Extant,Native,Native,113,Cayman Islands
20731,Extant,Native,Native,122,Saint Lucia
20731,Extant,Native,Native,40,Sri Lanka
20731,Extant,Native,Native,97,Liberia
20731,Extant,Native,Native,62,Morocco
20731,Extant,Native,Native,185,Monaco
20731,Extant,Native,Native,221,Northern Saint-Martin
