comname,sciname,ico_gl,ico_rgn_id,iucn_sid,subpop,cat_2016,cat_code,cat_txt,cat_score,year,cat_2016_score
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,1977,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,1978,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,1979,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,1980,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,1981,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,1982,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,1983,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,1984,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,1985,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,1986,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,1987,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,1988,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,1989,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,1990,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,1991,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,1992,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,1993,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,1994,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,1995,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,1996,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,1997,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,1998,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,1999,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,2e3,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,2001,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,2002,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,2003,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,2004,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,2005,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,2006,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,2007,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,2008,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,2009,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,2010,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,2011,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,2012,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,2013,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,2014,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,2015,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,EN,Endangered,0.6,2016,0.6
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LC,LC,Lower Risk/least concern,0,1965,0
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LC,LC,Lower Risk/least concern,0,1965,0
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LC,LC,Lower Risk/least concern,0,1965,0
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LC,LC,Lower Risk/least concern,0,1965,0
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LC,LC,Lower Risk/least concern,0,1965,0
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LC,LC,Lower Risk/least concern,0,1965,0
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LC,LC,Lower Risk/least concern,0,1965,0
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LC,LC,Lower Risk/least concern,0,1965,0
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LC,LC,Lower Risk/least concern,0,1965,0
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LC,LC,Lower Risk/least concern,0,1966,0
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LC,LC,Lower Risk/least concern,0,1966,0
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LC,LC,Lower Risk/least concern,0,1966,0
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LC,LC,Lower Risk/least concern,0,1966,0
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LC,LC,Lower Risk/least concern,0,1966,0
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LC,LC,Lower Risk/least concern,0,1966,0
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LC,LC,Lower Risk/least concern,0,1966,0
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LC,LC,Lower Risk/least concern,0,1966,0
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LC,LC,Lower Risk/least concern,0,1966,0
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LC,LC,Lower Risk/least concern,0,1967,0
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LC,LC,Lower Risk/least concern,0,1967,0
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LC,LC,Lower Risk/least concern,0,1967,0
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LC,LC,Lower Risk/least concern,0,1967,0
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LC,LC,Lower Risk/least concern,0,1967,0
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LC,LC,Lower Risk/least concern,0,1967,0
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LC,LC,Lower Risk/least concern,0,1967,0
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LC,LC,Lower Risk/least concern,0,1967,0
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LC,LC,Lower Risk/least concern,0,1967,0
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LC,LC,Lower Risk/least concern,0,1968,0
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LC,LC,Lower Risk/least concern,0,1968,0
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LC,LC,Lower Risk/least concern,0,1968,0
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LC,LC,Lower Risk/least concern,0,1968,0
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LC,LC,Lower Risk/least concern,0,1968,0
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LC,LC,Lower Risk/least concern,0,1968,0
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LC,LC,Lower Risk/least concern,0,1968,0
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LC,LC,Lower Risk/least concern,0,1968,0
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LC,LC,Lower Risk/least concern,0,1968,0
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LC,LC,Lower Risk/least concern,0,1969,0
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LC,LC,Lower Risk/least concern,0,1969,0
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LC,LC,Lower Risk/least concern,0,1969,0
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LC,LC,Lower Risk/least concern,0,1969,0
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LC,LC,Lower Risk/least concern,0,1969,0
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LC,LC,Lower Risk/least concern,0,1969,0
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LC,LC,Lower Risk/least concern,0,1969,0
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LC,LC,Lower Risk/least concern,0,1969,0
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LC,LC,Lower Risk/least concern,0,1969,0
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LC,LC,Lower Risk/least concern,0,1970,0
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LC,LC,Lower Risk/least concern,0,1970,0
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LC,LC,Lower Risk/least concern,0,1970,0
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LC,LC,Lower Risk/least concern,0,1970,0
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LC,LC,Lower Risk/least concern,0,1970,0
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LC,LC,Lower Risk/least concern,0,1970,0
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LC,LC,Lower Risk/least concern,0,1970,0
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LC,LC,Lower Risk/least concern,0,1970,0
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LC,LC,Lower Risk/least concern,0,1970,0
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LC,LC,Lower Risk/least concern,0,1971,0
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LC,LC,Lower Risk/least concern,0,1971,0
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LC,LC,Lower Risk/least concern,0,1971,0
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LC,LC,Lower Risk/least concern,0,1971,0
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LC,LC,Lower Risk/least concern,0,1971,0
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LC,LC,Lower Risk/least concern,0,1971,0
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LC,LC,Lower Risk/least concern,0,1971,0
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LC,LC,Lower Risk/least concern,0,1971,0
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LC,LC,Lower Risk/least concern,0,1971,0
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LC,LC,Lower Risk/least concern,0,1972,0
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LC,LC,Lower Risk/least concern,0,1972,0
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LC,LC,Lower Risk/least concern,0,1972,0
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LC,LC,Lower Risk/least concern,0,1972,0
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LC,LC,Lower Risk/least concern,0,1972,0
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LC,LC,Lower Risk/least concern,0,1972,0
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LC,LC,Lower Risk/least concern,0,1972,0
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LC,LC,Lower Risk/least concern,0,1972,0
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LC,LC,Lower Risk/least concern,0,1972,0
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LC,LC,Lower Risk/least concern,0,1973,0
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LC,LC,Lower Risk/least concern,0,1973,0
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LC,LC,Lower Risk/least concern,0,1973,0
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LC,LC,Lower Risk/least concern,0,1973,0
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LC,LC,Lower Risk/least concern,0,1973,0
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LC,LC,Lower Risk/least concern,0,1973,0
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LC,LC,Lower Risk/least concern,0,1973,0
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LC,LC,Lower Risk/least concern,0,1973,0
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LC,LC,Lower Risk/least concern,0,1973,0
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LC,LC,Lower Risk/least concern,0,1974,0
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LC,LC,Lower Risk/least concern,0,1974,0
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LC,LC,Lower Risk/least concern,0,1974,0
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LC,LC,Lower Risk/least concern,0,1974,0
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LC,LC,Lower Risk/least concern,0,1974,0
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LC,LC,Lower Risk/least concern,0,1974,0
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LC,LC,Lower Risk/least concern,0,1974,0
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LC,LC,Lower Risk/least concern,0,1974,0
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LC,LC,Lower Risk/least concern,0,1974,0
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LC,LC,Lower Risk/least concern,0,1975,0
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LC,LC,Lower Risk/least concern,0,1975,0
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LC,LC,Lower Risk/least concern,0,1975,0
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LC,LC,Lower Risk/least concern,0,1975,0
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LC,LC,Lower Risk/least concern,0,1975,0
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LC,LC,Lower Risk/least concern,0,1975,0
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LC,LC,Lower Risk/least concern,0,1975,0
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LC,LC,Lower Risk/least concern,0,1975,0
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LC,LC,Lower Risk/least concern,0,1975,0
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LC,LC,Lower Risk/least concern,0,1976,0
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LC,LC,Lower Risk/least concern,0,1976,0
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LC,LC,Lower Risk/least concern,0,1976,0
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LC,LC,Lower Risk/least concern,0,1976,0
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LC,LC,Lower Risk/least concern,0,1976,0
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LC,LC,Lower Risk/least concern,0,1976,0
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LC,LC,Lower Risk/least concern,0,1976,0
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LC,LC,Lower Risk/least concern,0,1976,0
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LC,LC,Lower Risk/least concern,0,1976,0
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LC,LC,Lower Risk/least concern,0,1977,0
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LC,LC,Lower Risk/least concern,0,1977,0
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LC,LC,Lower Risk/least concern,0,1977,0
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LC,LC,Lower Risk/least concern,0,1977,0
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LC,LC,Lower Risk/least concern,0,1977,0
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LC,LC,Lower Risk/least concern,0,1977,0
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LC,LC,Lower Risk/least concern,0,1977,0
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LC,LC,Lower Risk/least concern,0,1977,0
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LC,LC,Lower Risk/least concern,0,1977,0
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LC,LC,Lower Risk/least concern,0,1978,0
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LC,LC,Lower Risk/least concern,0,1978,0
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LC,LC,Lower Risk/least concern,0,1978,0
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LC,LC,Lower Risk/least concern,0,1978,0
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LC,LC,Lower Risk/least concern,0,1978,0
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LC,LC,Lower Risk/least concern,0,1978,0
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LC,LC,Lower Risk/least concern,0,1978,0
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LC,LC,Lower Risk/least concern,0,1978,0
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LC,LC,Lower Risk/least concern,0,1978,0
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LC,LC,Lower Risk/least concern,0,1979,0
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LC,LC,Lower Risk/least concern,0,1979,0
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LC,LC,Lower Risk/least concern,0,1979,0
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LC,LC,Lower Risk/least concern,0,1979,0
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LC,LC,Lower Risk/least concern,0,1979,0
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LC,LC,Lower Risk/least concern,0,1979,0
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LC,LC,Lower Risk/least concern,0,1979,0
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LC,LC,Lower Risk/least concern,0,1979,0
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LC,LC,Lower Risk/least concern,0,1979,0
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LC,LC,Lower Risk/least concern,0,1980,0
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LC,LC,Lower Risk/least concern,0,1980,0
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LC,LC,Lower Risk/least concern,0,1980,0
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LC,LC,Lower Risk/least concern,0,1980,0
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LC,LC,Lower Risk/least concern,0,1980,0
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LC,LC,Lower Risk/least concern,0,1980,0
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LC,LC,Lower Risk/least concern,0,1980,0
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LC,LC,Lower Risk/least concern,0,1980,0
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LC,LC,Lower Risk/least concern,0,1980,0
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LC,LC,Lower Risk/least concern,0,1981,0
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LC,LC,Lower Risk/least concern,0,1981,0
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LC,LC,Lower Risk/least concern,0,1981,0
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LC,LC,Lower Risk/least concern,0,1981,0
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LC,LC,Lower Risk/least concern,0,1981,0
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LC,LC,Lower Risk/least concern,0,1981,0
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LC,LC,Lower Risk/least concern,0,1981,0
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LC,LC,Lower Risk/least concern,0,1981,0
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LC,LC,Lower Risk/least concern,0,1981,0
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LC,LC,Lower Risk/least concern,0,1982,0
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LC,LC,Lower Risk/least concern,0,1982,0
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LC,LC,Lower Risk/least concern,0,1982,0
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LC,LC,Lower Risk/least concern,0,1982,0
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LC,LC,Lower Risk/least concern,0,1982,0
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LC,LC,Lower Risk/least concern,0,1982,0
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LC,LC,Lower Risk/least concern,0,1982,0
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LC,LC,Lower Risk/least concern,0,1982,0
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LC,LC,Lower Risk/least concern,0,1982,0
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LC,LC,Lower Risk/least concern,0,1983,0
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LC,LC,Lower Risk/least concern,0,1983,0
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LC,LC,Lower Risk/least concern,0,1983,0
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LC,LC,Lower Risk/least concern,0,1983,0
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LC,LC,Lower Risk/least concern,0,1983,0
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LC,LC,Lower Risk/least concern,0,1983,0
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LC,LC,Lower Risk/least concern,0,1983,0
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LC,LC,Lower Risk/least concern,0,1983,0
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LC,LC,Lower Risk/least concern,0,1983,0
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LC,LC,Lower Risk/least concern,0,1984,0
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LC,LC,Lower Risk/least concern,0,1984,0
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LC,LC,Lower Risk/least concern,0,1984,0
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LC,LC,Lower Risk/least concern,0,1984,0
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LC,LC,Lower Risk/least concern,0,1984,0
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LC,LC,Lower Risk/least concern,0,1984,0
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LC,LC,Lower Risk/least concern,0,1984,0
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LC,LC,Lower Risk/least concern,0,1984,0
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LC,LC,Lower Risk/least concern,0,1984,0
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LC,LC,Lower Risk/least concern,0,1985,0
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LC,LC,Lower Risk/least concern,0,1985,0
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LC,LC,Lower Risk/least concern,0,1985,0
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LC,LC,Lower Risk/least concern,0,1985,0
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LC,LC,Lower Risk/least concern,0,1985,0
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LC,LC,Lower Risk/least concern,0,1985,0
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LC,LC,Lower Risk/least concern,0,1985,0
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LC,LC,Lower Risk/least concern,0,1985,0
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LC,LC,Lower Risk/least concern,0,1985,0
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LC,LC,Lower Risk/least concern,0,1986,0
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LC,LC,Lower Risk/least concern,0,1986,0
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LC,LC,Lower Risk/least concern,0,1986,0
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LC,LC,Lower Risk/least concern,0,1986,0
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LC,LC,Lower Risk/least concern,0,1986,0
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LC,LC,Lower Risk/least concern,0,1986,0
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LC,LC,Lower Risk/least concern,0,1986,0
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LC,LC,Lower Risk/least concern,0,1986,0
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LC,LC,Lower Risk/least concern,0,1986,0
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LC,LC,Lower Risk/least concern,0,1987,0
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LC,LC,Lower Risk/least concern,0,1987,0
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LC,LC,Lower Risk/least concern,0,1987,0
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LC,LC,Lower Risk/least concern,0,1987,0
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LC,LC,Lower Risk/least concern,0,1987,0
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LC,LC,Lower Risk/least concern,0,1987,0
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LC,LC,Lower Risk/least concern,0,1987,0
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LC,LC,Lower Risk/least concern,0,1987,0
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LC,LC,Lower Risk/least concern,0,1987,0
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LC,LC,Lower Risk/least concern,0,1988,0
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LC,LC,Lower Risk/least concern,0,1988,0
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LC,LC,Lower Risk/least concern,0,1988,0
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LC,LC,Lower Risk/least concern,0,1988,0
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LC,LC,Lower Risk/least concern,0,1988,0
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LC,LC,Lower Risk/least concern,0,1988,0
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LC,LC,Lower Risk/least concern,0,1988,0
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LC,LC,Lower Risk/least concern,0,1988,0
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LC,LC,Lower Risk/least concern,0,1988,0
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LC,LC,Lower Risk/least concern,0,1989,0
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LC,LC,Lower Risk/least concern,0,1989,0
