iucn_sid,risk_trend,year,cat_ts,cat_ts_score,assess_year
60108,0.0,2014.0,LC,0.0,2015
60109,0.0,2014.0,LC,0.0,2015
60111,0.0,2014.0,LC,0.0,2015
60112,0.0,2014.0,LC,0.0,2015
60113,0.0,2014.0,VU,0.4,2015
60117,0.0,2014.0,NT,0.2,2015
60118,0.0,2014.0,VU,0.4,2015
60119,0.0,2014.0,EN,0.6,2015
60120,0.0,2014.0,EN,0.6,2015
60121,0.0,2014.0,EN,0.6,2015
60124,0.0,2014.0,EN,0.6,2015
60125,0.0,2014.0,NT,0.2,2015
60128,0.0,2014.0,NT,0.2,2015
60129,0.0,2014.0,VU,0.4,2015
60130,0.0,2014.0,NT,0.2,2015
60131,0.0,2014.0,NT,0.2,2015
60138,0.0,2014.0,LC,0.0,2015
60139,0.0,2014.0,LC,0.0,2015
60140,0.0,2014.0,LC,0.0,2015
60145,0.0,2014.0,LC,0.0,2015
60146,0.0,2014.0,LC,0.0,2015
60147,0.0,2014.0,NT,0.2,2015
60148,0.0,2014.0,NT,0.2,2015
60150,0.0,2014.0,NT,0.2,2015
60151,0.0,2014.0,VU,0.4,2015
60153,0.0,2014.0,NT,0.2,2015
60155,0.0,2014.0,NT,0.2,2015
60156,-0.0291,2014.0,LC,0.0,2015
60158,0.0,2014.0,LC,0.0,2015
60159,0.0,2014.0,LC,0.0,2015
60160,0.0,2014.0,NT,0.2,2015
60162,0.0,2014.0,VU,0.4,2015
60163,0.0,2014.0,LC,0.0,2015
60164,0.0,2014.0,LC,0.0,2015
60166,0.0,2014.0,VU,0.4,2015
60167,0.0,2014.0,NT,0.2,2015
60168,0.0,2014.0,NT,0.2,2015
60169,0.0,2014.0,NT,0.2,2015
60170,0.0,2014.0,VU,0.4,2015
60171,0.0,2014.0,NT,0.2,2015
60175,0.0,2014.0,VU,0.4,2015
60176,0.0,2014.0,NT,0.2,2015
60179,0.0218,2014.0,VU,0.4,2015
60180,0.0,2014.0,EN,0.6,2015
60181,0.0,2014.0,VU,0.4,2015
60182,0.0,2014.0,VU,0.4,2015
60185,0.0,2014.0,LC,0.0,2015
60191,0.0,2014.0,LC,0.0,2015
60192,0.0,2014.0,LC,0.0,2015
60195,0.0,2014.0,NT,0.2,2015
60197,0.0,2014.0,LC,0.0,2015
60198,0.0,2014.0,NT,0.2,2015
60199,0.0,2014.0,VU,0.4,2015
60200,0.0,2014.0,NT,0.2,2015
60202,0.0,2014.0,VU,0.4,2015
60203,0.0,2014.0,EN,0.6,2015
60204,0.0,2014.0,LC,0.0,2015
60210,0.0,2014.0,LC,0.0,2015
60211,0.0,2014.0,LC,0.0,2015
60212,0.0,2014.0,LC,0.0,2015
60213,0.0,2014.0,NT,0.2,2015
60214,0.0,2014.0,LC,0.0,2015
60217,0.0,2014.0,NT,0.2,2015
60218,0.0,2014.0,CR,0.8,2015
60219,0.0,2014.0,VU,0.4,2015
60222,0.0,2014.0,NT,0.2,2015
60225,0.0,2014.0,VU,0.4,2015
60227,0.0,2014.0,LC,0.0,2015
60228,0.0,2014.0,LC,0.0,2015
60231,0.0,2014.0,LC,0.0,2015
60233,0.0,2014.0,LC,0.0,2015
60236,0.0,2014.0,LC,0.0,2015
60239,0.0,2014.0,LC,0.0,2015
60243,0.0,2014.0,LC,0.0,2015
60244,0.0,2014.0,LC,0.0,2015
60245,0.0,2014.0,LC,0.0,2015
60246,0.0,2014.0,LC,0.0,2015
60344,0.0,2014.0,CR,0.8,2015
60764,0.0,2014.0,LC,0.0,2015
61207,0.0,2014.0,LC,0.0,2015
61250,0.0,2014.0,LC,0.0,2015
61333,0.0,2014.0,CR,0.8,2015
61337,0.0,2014.0,NT,0.2,2015
61338,0.0,2014.0,NT,0.2,2015
61339,0.0,2014.0,NT,0.2,2015
61340,0.0,2014.0,VU,0.4,2015
61353,0.0,2014.0,CR,0.8,2015
61398,0.0,2014.0,VU,0.4,2015
61401,0.0,2014.0,VU,0.4,2015
61402,0.0,2014.0,VU,0.4,2015
61403,0.0,2014.0,VU,0.4,2015
61404,0.0,2014.0,VU,0.4,2015
61405,0.0,2014.0,CR,0.8,2015
61406,0.0,2014.0,VU,0.4,2015
61407,0.0,2014.0,LC,0.0,2015
61408,0.0,2014.0,EN,0.6,2015
61409,0.0,2014.0,LC,0.0,2015
61410,0.0,2014.0,VU,0.4,2015
61411,0.0,2014.0,EN,0.6,2015
61414,0.0,2014.0,VU,0.4,2015
61415,0.0,2014.0,LC,0.0,2015
61417,0.0194,2014.0,CR,0.8,2015
61418,0.0194,2014.0,CR,0.8,2015
61419,0.0,2014.0,VU,0.4,2015
61436,0.0,2014.0,LC,0.0,2015
61442,0.0,2014.0,CR,0.8,2015
61455,0.0,2014.0,EN,0.6,2015
61458,0.0,2014.0,LC,0.0,2015
61459,0.0,2014.0,CR,0.8,2015
61460,0.0,2014.0,VU,0.4,2015
61461,0.0,2014.0,NT,0.2,2015
61478,0.0,2014.0,VU,0.4,2015
61482,0.0,2014.0,LC,0.0,2015
61485,0.0,2014.0,LC,0.0,2015
61538,0.0,2014.0,LC,0.0,2015
61545,0.0,2014.0,EN,0.6,2015
61571,0.0,2014.0,LC,0.0,2015
61584,0.0,2014.0,LC,0.0,2015
61743,0.0,2014.0,EN,0.6,2015
62223,0.0,2014.0,LC,0.0,2015
62227,0.0,2014.0,LC,0.0,2015
63100,0.0,2014.0,NT,0.2,2015
63102,0.0,2014.0,VU,0.4,2015
63103,0.0,2014.0,LC,0.0,2015
63104,0.0,2014.0,NT,0.2,2015
63106,0.0,2014.0,NT,0.2,2015
63107,0.0,2014.0,LC,0.0,2015
63108,0.0,2014.0,LC,0.0,2015
63109,0.0,2014.0,VU,0.4,2015
63110,0.0,2014.0,VU,0.4,2015
63111,0.0,2014.0,LC,0.0,2015
63113,0.0,2014.0,EN,0.6,2015
63114,0.0,2014.0,NT,0.2,2015
63115,0.0,2014.0,LC,0.0,2015
63116,0.0,2014.0,VU,0.4,2015
63117,0.0,2014.0,NT,0.2,2015
63118,0.0,2014.0,LC,0.0,2015
63119,0.0,2014.0,LC,0.0,2015
63120,0.0,2014.0,LC,0.0,2015
63122,0.0,2014.0,LC,0.0,2015
63123,0.0,2014.0,LC,0.0,2015
63124,0.0,2014.0,VU,0.4,2015
63125,0.0,2014.0,LC,0.0,2015
63126,0.0,2014.0,LC,0.0,2015
63127,0.0,2014.0,LC,0.0,2015
63128,0.0,2014.0,NT,0.2,2015
63129,0.0,2014.0,VU,0.4,2015
63130,0.0,2014.0,VU,0.4,2015
63131,0.0,2014.0,EN,0.6,2015
63132,0.0,2014.0,EN,0.6,2015
63141,0.0,2014.0,VU,0.4,2015
63142,0.0,2014.0,CR,0.8,2015
63144,0.0,2014.0,NT,0.2,2015
63145,0.0,2014.0,NT,0.2,2015
63146,0.0,2014.0,LC,0.0,2015
63147,0.0,2014.0,VU,0.4,2015
63149,0.0,2014.0,NT,0.2,2015
63150,0.0,2014.0,EN,0.6,2015
63152,0.0,2014.0,LC,0.0,2015
63153,0.0,2014.0,VU,0.4,2015
63154,0.0,2014.0,NT,0.2,2015
63155,0.0,2014.0,NT,0.2,2015
63156,0.0,2014.0,NT,0.2,2015
63165,0.0,2014.0,LC,0.0,2015
63166,0.0,2014.0,VU,0.4,2015
63167,0.0,2014.0,VU,0.4,2015
63570,0.0,2014.0,EN,0.6,2015
63571,0.0,2014.0,VU,0.4,2015
63717,0.0,2014.0,EN,0.6,2015
63718,0.0,2014.0,LC,0.0,2015
63722,0.0,2014.0,EN,0.6,2015
63745,0.0,2014.0,LC,0.0,2015
63758,0.0,2014.0,LC,0.0,2015
63852,0.0,2014.0,LC,0.0,2015
64066,0.0,2014.0,LC,0.0,2015
64097,0.0,2014.0,LC,0.0,2015
64161,0.0,2014.0,LC,0.0,2015
64175,0.0,2014.0,VU,0.4,2015
64176,0.0,2014.0,VU,0.4,2015
64178,0.0,2014.0,VU,0.4,2015
64181,0.0,2014.0,VU,0.4,2015
64226,0.0,2014.0,LC,0.0,2015
64253,0.0,2014.0,LC,0.0,2015
64257,0.0,2014.0,LC,0.0,2015
64260,0.0,2014.0,LC,0.0,2015
64261,0.0,2014.0,LC,0.0,2015
64263,0.0,2014.0,LC,0.0,2015
64271,0.0,2014.0,VU,0.4,2015
64283,0.0,2014.0,LC,0.0,2015
64284,0.0,2014.0,NT,0.2,2015
64298,0.0,2014.0,LC,0.0,2015
64309,0.0,2014.0,LC,0.0,2015
64316,0.0,2014.0,LC,0.0,2015
64325,0.0,2014.0,LC,0.0,2015
64396,0.0,2014.0,VU,0.4,2015
64398,0.0,2014.0,LC,0.0,2015
64400,0.0,2014.0,VU,0.4,2015
64401,0.0,2014.0,VU,0.4,2015
64407,0.0,2014.0,LC,0.0,2015
64409,0.0,2014.0,EN,0.6,2015
64410,0.0,2014.0,VU,0.4,2015
64411,0.0,2014.0,VU,0.4,2015
64412,0.0,2014.0,VU,0.4,2015
64442,0.0,2014.0,EN,0.6,2015
132722,0.0,2014.0,NT,0.2,2015
132723,0.0,2014.0,LC,0.0,2015
132724,0.0,2014.0,NT,0.2,2015
132726,0.0,2014.0,LC,0.0,2015
132727,0.0,2014.0,LC,0.0,2015
132729,0.0,2014.0,LC,0.0,2015
132730,0.0,2014.0,LC,0.0,2015
132731,0.0,2014.0,NT,0.2,2015
132732,0.0,2014.0,LC,0.0,2015
132733,0.0,2014.0,LC,0.0,2015
132736,0.0,2014.0,LC,0.0,2015
132737,0.0,2014.0,LC,0.0,2015
132738,0.0,2014.0,LC,0.0,2015
132740,0.0,2014.0,LC,0.0,2015
132741,0.0,2014.0,LC,0.0,2015
132742,0.0,2014.0,LC,0.0,2015
132743,0.0,2014.0,LC,0.0,2015
132744,0.0,2014.0,LC,0.0,2015
132745,0.0,2014.0,LC,0.0,2015
132747,0.0,2014.0,LC,0.0,2015
132748,0.0,2014.0,LC,0.0,2015
132749,0.0,2014.0,LC,0.0,2015
132750,0.0,2014.0,LC,0.0,2015
132751,0.0,2014.0,LC,0.0,2015
132753,0.0,2014.0,NT,0.2,2015
132754,0.0,2014.0,LC,0.0,2015
132755,0.0,2014.0,LC,0.0,2015
132756,0.0,2014.0,LC,0.0,2015
132757,0.0,2014.0,LC,0.0,2015
132759,0.0,2014.0,NT,0.2,2015
132761,0.0,2014.0,LC,0.0,2015
132764,0.0,2014.0,LC,0.0,2015
132766,0.0,2014.0,LC,0.0,2015
132767,0.0,2014.0,LC,0.0,2015
132770,0.0,2014.0,LC,0.0,2015
132771,0.0,2014.0,LC,0.0,2015
132773,0.0,2014.0,LC,0.0,2015
132774,0.0,2014.0,LC,0.0,2015
132775,0.0,2014.0,NT,0.2,2015
132776,0.0,2014.0,NT,0.2,2015
132777,0.0,2014.0,NT,0.2,2015
132778,0.0,2014.0,LC,0.0,2015
132779,0.0,2014.0,LC,0.0,2015
132781,0.0,2014.0,LC,0.0,2015
132783,0.0,2014.0,LC,0.0,2015
132787,0.0,2014.0,LC,0.0,2015
132788,0.0,2014.0,LC,0.0,2015
132789,0.0,2014.0,LC,0.0,2015
132790,0.0,2014.0,LC,0.0,2015
132795,0.0,2014.0,LC,0.0,2015
132799,0.0,2014.0,LC,0.0,2015
132802,0.0,2014.0,LC,0.0,2015
132803,0.0,2014.0,LC,0.0,2015
132804,0.0,2014.0,LC,0.0,2015
132805,0.0,2014.0,LC,0.0,2015
132806,0.0,2014.0,LC,0.0,2015
132807,0.0,2014.0,LC,0.0,2015
132808,0.0,2014.0,LC,0.0,2015
132809,0.0,2014.0,LC,0.0,2015
132810,0.0,2014.0,LC,0.0,2015
132811,0.0,2014.0,LC,0.0,2015
132815,0.0,2014.0,LC,0.0,2015
132817,0.0,2014.0,LC,0.0,2015
132818,0.0,2014.0,LC,0.0,2015
132819,0.0,2014.0,LC,0.0,2015
132821,0.0,2014.0,LC,0.0,2015
132822,0.0,2014.0,LC,0.0,2015
132823,0.0,2014.0,LC,0.0,2015
132825,0.0,2014.0,LC,0.0,2015
132826,0.0,2014.0,NT,0.2,2015
132827,0.0,2014.0,LC,0.0,2015
132829,0.0,2014.0,LC,0.0,2015
132830,0.0,2014.0,LC,0.0,2015
132859,0.0,2014.0,LC,0.0,2015
132860,0.0,2014.0,VU,0.4,2015
132864,0.0,2014.0,LC,0.0,2015
132865,0.0,2014.0,VU,0.4,2015
132866,0.0,2014.0,VU,0.4,2015
132868,0.0,2014.0,NT,0.2,2015
132869,0.0,2014.0,NT,0.2,2015
132870,0.0,2014.0,VU,0.4,2015
132871,0.0,2014.0,NT,0.2,2015
132872,0.0,2014.0,NT,0.2,2015
132873,0.0,2014.0,NT,0.2,2015
132874,0.0,2014.0,LC,0.0,2015
132875,0.0,2014.0,LC,0.0,2015
132876,0.0,2014.0,LC,0.0,2015
132877,0.0,2014.0,LC,0.0,2015
132878,0.0,2014.0,NT,0.2,2015
132879,0.0,2014.0,NT,0.2,2015
132880,0.0,2014.0,VU,0.4,2015
132881,0.0,2014.0,LC,0.0,2015
132883,0.0,2014.0,LC,0.0,2015
132884,0.0,2014.0,LC,0.0,2015
132885,0.0,2014.0,LC,0.0,2015
132887,0.0,2014.0,LC,0.0,2015
132888,0.0,2014.0,NT,0.2,2015
132889,0.0,2014.0,LC,0.0,2015
132890,0.0,2014.0,VU,0.4,2015
132891,0.0,2014.0,LC,0.0,2015
132892,0.0,2014.0,VU,0.4,2015
132893,0.0,2014.0,NT,0.2,2015
132894,0.0,2014.0,NT,0.2,2015
132895,0.0,2014.0,LC,0.0,2015
132896,0.0,2014.0,VU,0.4,2015
132897,0.0,2014.0,EN,0.6,2015
132898,0.0,2014.0,VU,0.4,2015
132899,0.0,2014.0,VU,0.4,2015
132900,0.0,2014.0,LC,0.0,2015
132901,0.0,2014.0,NT,0.2,2015
132903,0.0,2014.0,LC,0.0,2015
132904,0.0,2014.0,NT,0.2,2015
132905,0.0,2014.0,NT,0.2,2015
132907,0.0,2014.0,NT,0.2,2015
132909,0.0,2014.0,VU,0.4,2015
132910,0.0,2014.0,NT,0.2,2015
132911,0.0,2014.0,LC,0.0,2015
132913,0.0,2014.0,EN,0.6,2015
132916,0.0,2014.0,LC,0.0,2015
132917,0.0,2014.0,LC,0.0,2015
132918,0.0,2014.0,NT,0.2,2015
132920,0.0,2014.0,VU,0.4,2015
132921,0.0,2014.0,NT,0.2,2015
132922,0.0,2014.0,LC,0.0,2015
132923,0.0,2014.0,LC,0.0,2015
132924,0.0,2014.0,NT,0.2,2015
132925,0.0,2014.0,LC,0.0,2015
132927,0.0,2014.0,NT,0.2,2015
132928,0.0,2014.0,VU,0.4,2015
132929,0.0,2014.0,NT,0.2,2015
132930,0.0,2014.0,VU,0.4,2015
132931,0.0,2014.0,VU,0.4,2015
132932,0.0,2014.0,VU,0.4,2015
132933,0.0,2014.0,NT,0.2,2015
132935,0.0,2014.0,VU,0.4,2015
132936,0.0,2014.0,LC,0.0,2015
132937,0.0,2014.0,LC,0.0,2015
132939,0.0,2014.0,LC,0.0,2015
132940,0.0,2014.0,VU,0.4,2015
132942,0.0,2014.0,VU,0.4,2015
132943,0.0,2014.0,EN,0.6,2015
132944,0.0,2014.0,NT,0.2,2015
132947,0.0,2014.0,LC,0.0,2015
132948,0.0,2014.0,NT,0.2,2015
132949,0.0,2014.0,LC,0.0,2015
132953,0.0,2014.0,LC,0.0,2015
132954,0.0,2014.0,LC,0.0,2015
132955,0.0,2014.0,LC,0.0,2015
132956,0.0,2014.0,VU,0.4,2015
132957,0.0,2014.0,VU,0.4,2015
132958,0.0,2014.0,LC,0.0,2015
132959,0.0,2014.0,EN,0.6,2015
132960,0.0,2014.0,LC,0.0,2015
132962,0.0,2014.0,LC,0.0,2015
132963,0.0,2014.0,LC,0.0,2015
132964,0.0,2014.0,VU,0.4,2015
132967,0.0,2014.0,NT,0.2,2015
132968,0.0,2014.0,VU,0.4,2015
132969,0.0,2014.0,VU,0.4,2015
132970,0.0,2014.0,VU,0.4,2015
132972,0.0,2014.0,VU,0.4,2015
132973,0.0,2014.0,VU,0.4,2015
132974,0.0,2014.0,VU,0.4,2015
132975,0.0,2014.0,LC,0.0,2015
132976,0.0,2014.0,NT,0.2,2015
132977,0.0,2014.0,VU,0.4,2015
132978,0.0,2014.0,NT,0.2,2015
132979,0.0,2014.0,NT,0.2,2015
132980,0.0,2014.0,NT,0.2,2015
132981,0.0,2014.0,VU,0.4,2015
132983,0.0,2014.0,NT,0.2,2015
132984,0.0,2014.0,VU,0.4,2015
132985,0.0,2014.0,NT,0.2,2015
132986,0.0,2014.0,LC,0.0,2015
132987,0.0,2014.0,LC,0.0,2015
132988,0.0,2014.0,LC,0.0,2015
132990,0.0,2014.0,VU,0.4,2015
132991,0.0,2014.0,NT,0.2,2015
132992,0.0,2014.0,NT,0.2,2015
132993,0.0,2014.0,LC,0.0,2015
132994,0.0,2014.0,NT,0.2,2015
132995,0.0,2014.0,VU,0.4,2015
132996,0.0,2014.0,VU,0.4,2015
132997,0.0,2014.0,NT,0.2,2015
132998,0.0,2014.0,LC,0.0,2015
133001,0.0,2014.0,LC,0.0,2015
133002,0.0,2014.0,NT,0.2,2015
133003,0.0,2014.0,NT,0.2,2015
133006,0.0,2014.0,CR,0.8,2015
133007,0.0,2014.0,VU,0.4,2015
133008,0.0,2014.0,LC,0.0,2015
133009,0.0,2014.0,NT,0.2,2015
133010,0.0,2014.0,LC,0.0,2015
133011,0.0,2014.0,VU,0.4,2015
133012,0.0,2014.0,VU,0.4,2015
133013,0.0,2014.0,LC,0.0,2015
133014,0.0,2014.0,VU,0.4,2015
133015,0.0,2014.0,LC,0.0,2015
133016,0.0,2014.0,LC,0.0,2015
133019,0.0,2014.0,VU,0.4,2015
133020,0.0,2014.0,NT,0.2,2015
133021,0.0,2014.0,LC,0.0,2015
133022,0.0,2014.0,NT,0.2,2015
133023,0.0,2014.0,LC,0.0,2015
133024,0.0,2014.0,LC,0.0,2015
133025,0.0,2014.0,VU,0.4,2015
133026,0.0,2014.0,LC,0.0,2015
133027,0.0,2014.0,LC,0.0,2015
133028,0.0,2014.0,NT,0.2,2015
133029,0.0,2014.0,LC,0.0,2015
133031,0.0,2014.0,NT,0.2,2015
133032,0.0,2014.0,VU,0.4,2015
133033,0.0,2014.0,LC,0.0,2015
133034,0.0,2014.0,LC,0.0,2015
133036,0.0,2014.0,VU,0.4,2015
133038,0.0,2014.0,VU,0.4,2015
133039,0.0,2014.0,LC,0.0,2015
133040,0.0,2014.0,NT,0.2,2015
133041,0.0,2014.0,VU,0.4,2015
133042,0.0,2014.0,LC,0.0,2015
133043,0.0,2014.0,NT,0.2,2015
133044,0.0,2014.0,LC,0.0,2015
133045,0.0,2014.0,LC,0.0,2015
133046,0.0,2014.0,EN,0.6,2015
133047,0.0,2014.0,LC,0.0,2015
133048,0.0,2014.0,LC,0.0,2015
133049,0.0,2014.0,LC,0.0,2015
133051,0.0,2014.0,LC,0.0,2015
133053,0.0,2014.0,LC,0.0,2015
133054,0.0,2014.0,LC,0.0,2015
133055,0.0,2014.0,NT,0.2,2015
133056,0.0,2014.0,LC,0.0,2015
133057,0.0,2014.0,VU,0.4,2015
133058,0.0,2014.0,LC,0.0,2015
133059,0.0,2014.0,NT,0.2,2015
133060,0.0,2014.0,NT,0.2,2015
133062,0.0,2014.0,LC,0.0,2015
133063,0.0,2014.0,LC,0.0,2015
133064,0.0,2014.0,VU,0.4,2015
133065,0.0,2014.0,NT,0.2,2015
133066,0.0,2014.0,LC,0.0,2015
133067,0.0,2014.0,VU,0.4,2015
133068,0.0,2014.0,LC,0.0,2015
133069,0.0,2014.0,VU,0.4,2015
133070,0.0,2014.0,NT,0.2,2015
133071,0.0,2014.0,NT,0.2,2015
133073,0.0,2014.0,LC,0.0,2015
133074,0.0,2014.0,VU,0.4,2015
133075,0.0,2014.0,NT,0.2,2015
133076,0.0,2014.0,LC,0.0,2015
133077,0.0,2014.0,LC,0.0,2015
133078,0.0,2014.0,NT,0.2,2015
133079,0.0,2014.0,VU,0.4,2015
133080,0.0,2014.0,NT,0.2,2015
133081,0.0,2014.0,VU,0.4,2015
133082,0.0,2014.0,LC,0.0,2015
133083,0.0,2014.0,NT,0.2,2015
133084,0.0,2014.0,LC,0.0,2015
133085,0.0,2014.0,LC,0.0,2015
133087,0.0,2014.0,LC,0.0,2015
133088,0.0,2014.0,LC,0.0,2015
133089,0.0,2014.0,LC,0.0,2015
133090,0.0,2014.0,LC,0.0,2015
133091,0.0,2014.0,LC,0.0,2015
133092,0.0,2014.0,VU,0.4,2015
133093,0.0,2014.0,VU,0.4,2015
133094,0.0,2014.0,LC,0.0,2015
133095,0.0,2014.0,LC,0.0,2015
133096,0.0,2014.0,LC,0.0,2015
133097,0.0,2014.0,VU,0.4,2015
133098,0.0,2014.0,LC,0.0,2015
133099,0.0,2014.0,VU,0.4,2015
133101,0.0,2014.0,NT,0.2,2015
133102,0.0,2014.0,VU,0.4,2015
133105,0.0,2014.0,NT,0.2,2015
133106,0.0,2014.0,NT,0.2,2015
133107,0.0,2014.0,VU,0.4,2015
133108,0.0,2014.0,EN,0.6,2015
133109,0.0,2014.0,VU,0.4,2015
133110,0.0,2014.0,LC,0.0,2015
133111,0.0,2014.0,NT,0.2,2015
133112,0.0,2014.0,VU,0.4,2015
133113,0.0,2014.0,VU,0.4,2015
133114,0.0,2014.0,NT,0.2,2015
133115,0.0,2014.0,VU,0.4,2015
133116,0.0,2014.0,NT,0.2,2015
133117,0.0,2014.0,VU,0.4,2015
133118,0.0,2014.0,VU,0.4,2015
133120,0.0,2014.0,LC,0.0,2015
133121,0.0,2014.0,CR,0.8,2015
133123,0.0,2014.0,VU,0.4,2015
133124,0.0,2014.0,VU,0.4,2015
133126,0.0,2014.0,VU,0.4,2015
133127,0.0,2014.0,LC,0.0,2015
133129,0.0,2014.0,LC,0.0,2015
133131,0.0,2014.0,VU,0.4,2015
133132,0.0,2014.0,VU,0.4,2015
133133,0.0,2014.0,VU,0.4,2015
133134,0.0,2014.0,EN,0.6,2015
133135,0.0,2014.0,LC,0.0,2015
133136,0.0,2014.0,NT,0.2,2015
133137,0.0,2014.0,LC,0.0,2015
133139,0.0,2014.0,NT,0.2,2015
133140,0.0,2014.0,LC,0.0,2015
133142,0.0,2014.0,EN,0.6,2015
133143,0.0,2014.0,LC,0.0,2015
133144,0.0,2014.0,LC,0.0,2015
133145,0.0,2014.0,VU,0.4,2015
133146,0.0,2014.0,LC,0.0,2015
133147,0.0,2014.0,VU,0.4,2015
133148,0.0,2014.0,LC,0.0,2015
133149,0.0,2014.0,LC,0.0,2015
133150,0.0,2014.0,VU,0.4,2015
133151,0.0,2014.0,NT,0.2,2015
133152,0.0,2014.0,NT,0.2,2015
133155,0.0,2014.0,LC,0.0,2015
133156,0.0,2014.0,VU,0.4,2015
133157,0.0,2014.0,NT,0.2,2015
133158,0.0,2014.0,LC,0.0,2015
133159,0.0,2014.0,NT,0.2,2015
133160,0.0,2014.0,NT,0.2,2015
133161,0.0,2014.0,LC,0.0,2015
133162,0.0,2014.0,VU,0.4,2015
133163,0.0,2014.0,LC,0.0,2015
133164,0.0,2014.0,VU,0.4,2015
133165,0.0,2014.0,VU,0.4,2015
133166,0.0,2014.0,LC,0.0,2015
133167,0.0,2014.0,LC,0.0,2015
133168,0.0,2014.0,LC,0.0,2015
133169,0.0,2014.0,LC,0.0,2015
133170,0.0,2014.0,EN,0.6,2015
133171,0.0,2014.0,LC,0.0,2015
133172,0.0,2014.0,LC,0.0,2015
133173,0.0,2014.0,VU,0.4,2015
133174,0.0,2014.0,VU,0.4,2015
133175,0.0,2014.0,NT,0.2,2015
133176,0.0,2014.0,LC,0.0,2015
133177,0.0,2014.0,VU,0.4,2015
133178,0.0,2014.0,NT,0.2,2015
133179,0.0,2014.0,LC,0.0,2015
133180,0.0,2014.0,NT,0.2,2015
133182,0.0,2014.0,VU,0.4,2015
133183,0.0,2014.0,LC,0.0,2015
133185,0.0,2014.0,VU,0.4,2015
133186,0.0,2014.0,LC,0.0,2015
133187,0.0,2014.0,LC,0.0,2015
133188,0.0,2014.0,LC,0.0,2015
133190,0.0,2014.0,VU,0.4,2015
133191,0.0,2014.0,NT,0.2,2015
133192,0.0,2014.0,LC,0.0,2015
133193,0.0,2014.0,VU,0.4,2015
133194,0.0,2014.0,LC,0.0,2015
133195,0.0,2014.0,NT,0.2,2015
133196,0.0,2014.0,NT,0.2,2015
133197,0.0,2014.0,LC,0.0,2015
133198,0.0,2014.0,LC,0.0,2015
133200,0.0,2014.0,NT,0.2,2015
133201,0.0,2014.0,LC,0.0,2015
133203,0.0,2014.0,VU,0.4,2015
133205,0.0,2014.0,NT,0.2,2015
133206,0.0,2014.0,EN,0.6,2015
133207,0.0,2014.0,LC,0.0,2015
133208,0.0,2014.0,NT,0.2,2015
133209,0.0,2014.0,LC,0.0,2015
133210,0.0,2014.0,LC,0.0,2015
133211,0.0,2014.0,NT,0.2,2015
133212,0.0,2014.0,LC,0.0,2015
133213,0.0,2014.0,NT,0.2,2015
133215,0.0,2014.0,LC,0.0,2015
133216,0.0,2014.0,NT,0.2,2015
133217,0.0,2014.0,LC,0.0,2015
133218,0.0,2014.0,LC,0.0,2015
133219,0.0,2014.0,VU,0.4,2015
133220,0.0,2014.0,VU,0.4,2015
133222,0.0,2014.0,LC,0.0,2015
133223,0.0,2014.0,VU,0.4,2015
133224,0.0,2014.0,LC,0.0,2015
133225,0.0,2014.0,NT,0.2,2015
133226,0.0,2014.0,EN,0.6,2015
133227,0.0,2014.0,NT,0.2,2015
133228,0.0,2014.0,VU,0.4,2015
133229,0.0,2014.0,VU,0.4,2015
133230,0.0,2014.0,LC,0.0,2015
133231,0.0,2014.0,NT,0.2,2015
133232,0.0,2014.0,LC,0.0,2015
133233,0.0,2014.0,VU,0.4,2015
133234,0.0,2014.0,LC,0.0,2015
133235,0.0,2014.0,VU,0.4,2015
133236,0.0,2014.0,NT,0.2,2015
133237,0.0,2014.0,LC,0.0,2015
133238,0.0,2014.0,LC,0.0,2015
133239,0.0,2014.0,NT,0.2,2015
133240,0.0,2014.0,LC,0.0,2015
133242,0.0,2014.0,LC,0.0,2015
133243,0.0,2014.0,NT,0.2,2015
133244,0.0,2014.0,NT,0.2,2015
133245,0.0,2014.0,LC,0.0,2015
133246,0.0,2014.0,LC,0.0,2015
133247,0.0,2014.0,VU,0.4,2015
133248,0.0,2014.0,LC,0.0,2015
133249,0.0,2014.0,LC,0.0,2015
133250,0.0,2014.0,NT,0.2,2015
133251,0.0,2014.0,NT,0.2,2015
133252,0.0,2014.0,LC,0.0,2015
133253,0.0,2014.0,NT,0.2,2015
133254,0.0,2014.0,EN,0.6,2015
133255,0.0,2014.0,LC,0.0,2015
133256,0.0,2014.0,NT,0.2,2015
133257,0.0,2014.0,LC,0.0,2015
133258,0.0,2014.0,NT,0.2,2015
133259,0.0,2014.0,LC,0.0,2015
133260,0.0,2014.0,NT,0.2,2015
133261,0.0,2014.0,VU,0.4,2015
133262,0.0,2014.0,NT,0.2,2015
133263,0.0,2014.0,VU,0.4,2015
133266,0.0,2014.0,LC,0.0,2015
133267,0.0,2014.0,LC,0.0,2015
133269,0.0,2014.0,VU,0.4,2015
133270,0.0,2014.0,LC,0.0,2015
133271,0.0,2014.0,LC,0.0,2015
133272,0.0,2014.0,NT,0.2,2015
133276,0.0,2014.0,VU,0.4,2015
133277,0.0,2014.0,LC,0.0,2015
133278,0.0,2014.0,LC,0.0,2015
133281,0.0,2014.0,LC,0.0,2015
133283,0.0,2014.0,VU,0.4,2015
133284,0.0,2014.0,LC,0.0,2015
133285,0.0,2014.0,NT,0.2,2015
133287,0.0,2014.0,VU,0.4,2015
133288,0.0,2014.0,LC,0.0,2015
