"Taxonid","FAO_rgn","ohi_rgn","year","bbmsy"
600107,34,98,2010,1.84
600107,34,99,2005,1.87
600107,34,99,2006,1.88
600107,34,99,2007,1.89
600107,34,99,2008,1.9
600107,34,99,2009,1.88
600107,34,99,2010,1.84
600107,34,100,2005,1.87
600107,34,100,2006,1.88
600107,34,100,2007,1.89
600107,34,100,2008,1.9
600107,34,100,2009,1.88
600107,34,100,2010,1.84
600107,34,103,2005,1.87
600107,34,103,2006,1.88
600107,34,103,2007,1.89
600107,34,103,2008,1.9
600107,34,103,2009,1.88
600107,34,103,2010,1.84
600107,34,104,2005,1.87
600107,34,104,2006,1.88
600107,34,104,2007,1.89
600107,34,104,2008,1.9
600107,34,104,2009,1.88
600107,34,104,2010,1.84
600107,34,106,2005,1.87
600107,34,106,2006,1.88
600107,34,106,2007,1.89
600107,34,106,2008,1.9
600107,34,106,2009,1.88
600107,34,106,2010,1.84
600107,34,171,2005,1.25
600107,34,171,2006,1.3
600107,34,171,2007,1.35
600107,34,171,2008,1.4
600107,34,171,2009,1.4
600107,34,171,2010,1.4
600107,34,182,2005,1.87
600107,34,182,2006,1.88
600107,34,182,2007,1.89
600107,34,182,2008,1.9
600107,34,182,2009,1.88
600107,34,182,2010,1.84
600107,34,183,2005,1.87
600107,34,183,2006,1.88
600107,34,183,2007,1.89
600107,34,183,2008,1.9
600107,34,183,2009,1.88
600107,34,183,2010,1.84
600107,34,193,2005,1.87
600107,34,193,2006,1.88
600107,34,193,2007,1.89
600107,34,193,2008,1.9
600107,34,193,2009,1.88
600107,34,193,2010,1.84
600107,34,194,2005,1.87
600107,34,194,2006,1.88
600107,34,194,2007,1.89
600107,34,194,2008,1.9
600107,34,194,2009,1.88
600107,34,194,2010,1.84
600107,34,195,2005,1.87
600107,34,195,2006,1.88
600107,34,195,2007,1.89
600107,34,195,2008,1.9
600107,34,195,2009,1.88
600107,34,195,2010,1.84
600107,34,196,2005,1.87
600107,34,196,2006,1.88
600107,34,196,2007,1.89
600107,34,196,2008,1.9
600107,34,196,2009,1.88
600107,34,196,2010,1.84
600107,34,197,2005,1.87
600107,34,197,2006,1.88
600107,34,197,2007,1.89
600107,34,197,2008,1.9
600107,34,197,2009,1.88
600107,34,197,2010,1.84
600107,34,198,2005,1.87
600107,34,198,2006,1.88
600107,34,198,2007,1.89
600107,34,198,2008,1.9
600107,34,198,2009,1.88
600107,34,198,2010,1.84
600107,34,199,2005,1.87
600107,34,199,2006,1.88
600107,34,199,2007,1.89
600107,34,199,2008,1.9
600107,34,199,2009,1.88
600107,34,199,2010,1.84
600107,34,200,2005,1.87
600107,34,200,2006,1.88
600107,34,200,2007,1.89
600107,34,200,2008,1.9
600107,34,200,2009,1.88
600107,34,200,2010,1.84
600107,37,60,2005,1.87
600107,37,60,2006,1.88
600107,37,60,2007,1.89
600107,37,60,2008,1.9
600107,37,60,2009,1.88
600107,37,60,2010,1.84
600107,37,61,2005,1.87
600107,37,61,2006,1.88
600107,37,61,2007,1.89
600107,37,61,2008,1.9
600107,37,61,2009,1.88
600107,37,61,2010,1.84
600107,37,62,2005,1.87
600107,37,62,2006,1.88
600107,37,62,2007,1.89
600107,37,62,2008,1.9
600107,37,62,2009,1.88
600107,37,62,2010,1.84
600107,37,63,2005,1.87
600107,37,63,2006,1.88
600107,37,63,2007,1.89
600107,37,63,2008,1.9
600107,37,63,2009,1.88
600107,37,63,2010,1.84
600107,37,84,2005,1.87
600107,37,84,2006,1.88
600107,37,84,2007,1.89
600107,37,84,2008,1.9
600107,37,84,2009,1.88
600107,37,84,2010,1.84
600107,37,179,2005,1.87
600107,37,179,2006,1.88
600107,37,179,2007,1.89
600107,37,179,2008,1.9
600107,37,179,2009,1.88
600107,37,179,2010,1.84
600107,37,182,2005,1.87
600107,37,182,2006,1.88
600107,37,182,2007,1.89
600107,37,182,2008,1.9
600107,37,182,2009,1.88
600107,37,182,2010,1.84
600107,37,184,2005,1.87
600107,37,184,2006,1.88
600107,37,184,2007,1.89
600107,37,184,2008,1.9
600107,37,184,2009,1.88
600107,37,184,2010,1.84
600107,37,185,2005,1.87
600107,37,185,2006,1.88
600107,37,185,2007,1.89
600107,37,185,2008,1.9
600107,37,185,2009,1.88
600107,37,185,2010,1.84
600107,41,171,2005,1.25
600107,41,171,2006,1.3
600107,41,171,2007,1.35
600107,41,171,2008,1.4
600107,41,171,2009,1.4
600107,41,171,2010,1.4
600107,41,172,2005,1.25
600107,41,172,2006,1.3
600107,41,172,2007,1.35
600107,41,172,2008,1.4
600107,41,172,2009,1.4
600107,41,172,2010,1.4
600107,41,173,2005,1.25
600107,41,173,2006,1.3
600107,41,173,2007,1.35
600107,41,173,2008,1.4
600107,41,173,2009,1.4
600107,41,173,2010,1.4
600107,47,85,2005,1.87
600107,47,85,2006,1.88
600107,47,85,2007,1.89
600107,47,85,2008,1.9
600107,47,85,2009,1.88
600107,47,85,2010,1.84
600107,47,86,2005,1.87
600107,47,86,2006,1.88
600107,47,86,2007,1.89
600107,47,86,2008,1.9
600107,47,86,2009,1.88
600107,47,86,2010,1.84
600107,47,88,2005,1.87
600107,47,88,2006,1.88
600107,47,88,2007,1.89
600107,47,88,2008,1.9
600107,47,88,2009,1.88
600107,47,88,2010,1.84
600107,47,100,2005,1.87
600107,47,100,2006,1.88
600107,47,100,2007,1.89
600107,47,100,2008,1.9
600107,47,100,2009,1.88
600107,47,100,2010,1.84
600107,47,101,2005,1.87
600107,47,101,2006,1.88
600107,47,101,2007,1.89
600107,47,101,2008,1.9
600107,47,101,2009,1.88
600107,47,101,2010,1.84
600107,47,102,2005,2.1112834142017
600107,47,102,2006,2.21511585305792
600107,47,102,2007,2.18825310922155
600107,47,102,2008,1.97372548767274
600107,47,102,2009,1.90010695118348
600107,47,102,2010,1.96064170710085
600107,47,198,2005,1.87
600107,47,198,2006,1.88
600107,47,198,2007,1.89
600107,47,198,2008,1.9
600107,47,198,2009,1.88
600107,47,198,2010,1.84
600107,47,199,2005,1.87
600107,47,199,2006,1.88
600107,47,199,2007,1.89
600107,47,199,2008,1.9
600107,47,199,2009,1.88
600107,47,199,2010,1.84
600107,47,200,2005,1.87
600107,47,200,2006,1.88
600107,47,200,2007,1.89
600107,47,200,2008,1.9
600107,47,200,2009,1.88
600107,47,200,2010,1.84
600107,51,28,2005,3.31
600107,51,28,2006,3.88
600107,51,28,2007,3.67
600107,51,28,2008,2.34
600107,51,28,2009,2
600107,51,28,2010,2.56
600107,51,29,2005,3.31
600107,51,29,2006,3.88
600107,51,29,2007,3.67
600107,51,29,2008,2.34
600107,51,29,2009,2
600107,51,29,2010,2.56
600107,51,30,2005,3.31
600107,51,30,2006,3.88
600107,51,30,2007,3.67
600107,51,30,2008,2.34
600107,51,30,2009,2
600107,51,30,2010,2.56
600107,51,31,2005,3.31
600107,51,31,2006,3.88
600107,51,31,2007,3.67
600107,51,31,2008,2.34
600107,51,31,2009,2
600107,51,31,2010,2.56
600107,51,32,2005,3.31
600107,51,32,2006,3.88
600107,51,32,2007,3.67
600107,51,32,2008,2.34
600107,51,32,2009,2
600107,51,32,2010,2.56
600107,51,33,2005,3.31
600107,51,33,2006,3.88
600107,51,33,2007,3.67
600107,51,33,2008,2.34
600107,51,33,2009,2
600107,51,33,2010,2.56
600107,51,34,2005,3.31
600107,51,34,2006,3.88
600107,51,34,2007,3.67
600107,51,34,2008,2.34
600107,51,34,2009,2
600107,51,34,2010,2.56
600107,51,35,2005,3.31
600107,51,35,2006,3.88
600107,51,35,2007,3.67
600107,51,35,2008,2.34
600107,51,35,2009,2
600107,51,35,2010,2.56
600107,51,36,2005,3.31
600107,51,36,2006,3.88
600107,51,36,2007,3.67
600107,51,36,2008,2.34
600107,51,36,2009,2
600107,51,36,2010,2.56
600107,51,37,2005,3.31
600107,51,37,2006,3.88
600107,51,37,2007,3.67
600107,51,37,2008,2.34
600107,51,37,2009,2
600107,51,37,2010,2.56
600107,51,38,2005,3.31
600107,51,38,2006,3.88
600107,51,38,2007,3.67
600107,51,38,2008,2.34
600107,51,38,2009,2
600107,51,38,2010,2.56
600107,51,39,2005,3.31
600107,51,39,2006,3.88
600107,51,39,2007,3.67
600107,51,39,2008,2.34
600107,51,39,2009,2
600107,51,39,2010,2.56
600107,51,41,2005,3.31
600107,51,41,2006,3.88
600107,51,41,2007,3.67
600107,51,41,2008,2.34
600107,51,41,2009,2
600107,51,41,2010,2.56
600107,51,42,2005,3.31
600107,51,42,2006,3.88
600107,51,42,2007,3.67
600107,51,42,2008,2.34
600107,51,42,2009,2
600107,51,42,2010,2.56
600107,51,43,2005,3.31
600107,51,43,2006,3.88
600107,51,43,2007,3.67
600107,51,43,2008,2.34
600107,51,43,2009,2
600107,51,43,2010,2.56
600107,51,44,2005,3.31
600107,51,44,2006,3.88
600107,51,44,2007,3.67
600107,51,44,2008,2.34
600107,51,44,2009,2
600107,51,44,2010,2.56
600107,51,47,2005,3.31
600107,51,47,2006,3.88
600107,51,47,2007,3.67
600107,51,47,2008,2.34
600107,51,47,2009,2
600107,51,47,2010,2.56
600107,51,48,2005,3.31
600107,51,48,2006,3.88
600107,51,48,2007,3.67
600107,51,48,2008,2.34
600107,51,48,2009,2
600107,51,48,2010,2.56
600107,51,53,2005,3.31
600107,51,53,2006,3.88
600107,51,53,2007,3.67
600107,51,53,2008,2.34
600107,51,53,2009,2
600107,51,53,2010,2.56
600107,51,54,2005,3.31
600107,51,54,2006,3.88
600107,51,54,2007,3.67
600107,51,54,2008,2.34
600107,51,54,2009,2
600107,51,54,2010,2.56
600107,51,102,2005,3.31
600107,51,102,2006,3.88
600107,51,102,2007,3.67
600107,51,102,2008,2.34
600107,51,102,2009,2
600107,51,102,2010,2.56
600107,51,191,2005,3.31
600107,51,191,2006,3.88
600107,51,191,2007,3.67
600107,51,191,2008,2.34
600107,51,191,2009,2
600107,51,191,2010,2.56
600107,51,202,2005,3.31
600107,51,202,2006,3.88
600107,51,202,2007,3.67
600107,51,202,2008,2.34
600107,51,202,2009,2
600107,51,202,2010,2.56
600107,51,203,2005,3.31
600107,51,203,2006,3.88
600107,51,203,2007,3.67
600107,51,203,2008,2.34
600107,51,203,2009,2
600107,51,203,2010,2.56
600107,57,1,2005,3.31
600107,57,1,2006,3.88
600107,57,1,2007,3.67
600107,57,1,2008,2.34
600107,57,1,2009,2
600107,57,1,2010,2.56
600107,57,2,2005,3.31
600107,57,2,2006,3.88
600107,57,2,2007,3.67
600107,57,2,2008,2.34
600107,57,2,2009,2
600107,57,2,2010,2.56
600107,57,16,2005,2.92
600107,57,16,2006,3.27
600107,57,16,2007,3.35
600107,57,16,2008,3.08
600107,57,16,2009,2.54
600107,57,16,2010,2.34
600107,57,25,2005,3.31
600107,57,25,2006,3.88
600107,57,25,2007,3.67
600107,57,25,2008,2.34
600107,57,25,2009,2
600107,57,25,2010,2.56
600107,57,26,2005,3.31
600107,57,26,2006,3.88
600107,57,26,2007,3.67
600107,57,26,2008,2.34
600107,57,26,2009,2
600107,57,26,2010,2.56
600107,57,40,2005,3.31
600107,57,40,2006,3.88
600107,57,40,2007,3.67
600107,57,40,2008,2.34
600107,57,40,2009,2
600107,57,40,2010,2.56
600107,57,92,2005,3.31
600107,57,92,2006,3.88
600107,57,92,2007,3.67
600107,57,92,2008,2.34
600107,57,92,2009,2
600107,57,92,2010,2.56
600107,57,203,2005,3.31
600107,57,203,2006,3.88
600107,57,203,2007,3.67
600107,57,203,2008,2.34
600107,57,203,2009,2
600107,57,203,2010,2.56
600107,57,205,2005,3.31
600107,57,205,2006,3.88
600107,57,205,2007,3.67
600107,57,205,2008,2.34
600107,57,205,2009,2
600107,57,205,2010,2.56
600107,57,206,2005,3.31
600107,57,206,2006,3.88
600107,57,206,2007,3.67
600107,57,206,2008,2.34
600107,57,206,2009,2
600107,57,206,2010,2.56
600107,57,216,2005,3.234800855392
600107,57,216,2006,3.76238082510031
600107,57,216,2007,3.60829813775754
600107,57,216,2008,2.48268555643569
600107,57,216,2009,2.10412189253415
600107,57,216,2010,2.51757996970831
600107,57,231,2005,2.92
600107,57,231,2006,3.27
600107,57,231,2007,3.35
600107,57,231,2008,3.08
600107,57,231,2009,2.54
600107,57,231,2010,2.34
600107,57,237,2005,2.92
600107,57,237,2006,3.27
600107,57,237,2007,3.35
600107,57,237,2008,3.08
600107,57,237,2009,2.54
600107,57,237,2010,2.34
600107,61,12,2005,2.92
600107,61,12,2006,3.27
600107,61,12,2007,3.35
600107,61,12,2008,3.08
600107,61,12,2009,2.54
600107,61,12,2010,2.34
600107,61,13,2005,2.92
600107,61,13,2006,3.27
600107,61,13,2007,3.35
600107,61,13,2008,3.08
600107,61,13,2009,2.54
600107,61,13,2010,2.34
600107,61,14,2005,2.92
600107,61,14,2006,3.27
600107,61,14,2007,3.35
600107,61,14,2008,3.08
600107,61,14,2009,2.54
600107,61,14,2010,2.34
600107,61,15,2005,2.92
600107,61,15,2006,3.27
600107,61,15,2007,3.35
600107,61,15,2008,3.08
600107,61,15,2009,2.54
600107,61,15,2010,2.34
600107,61,20,2005,2.92
600107,61,20,2006,3.27
600107,61,20,2007,3.35
600107,61,20,2008,3.08
600107,61,20,2009,2.54
600107,61,20,2010,2.34
600107,61,21,2005,2.92
600107,61,21,2006,3.27
600107,61,21,2007,3.35
600107,61,21,2008,3.08
600107,61,21,2009,2.54
600107,61,21,2010,2.34
600107,61,73,2005,2.92
600107,61,73,2006,3.27
600107,61,73,2007,3.35
600107,61,73,2008,3.08
600107,61,73,2009,2.54
600107,61,73,2010,2.34
600107,61,163,2005,2.92
600107,61,163,2006,3.27
600107,61,163,2007,3.35
600107,61,163,2008,3.08
600107,61,163,2009,2.54
600107,61,163,2010,2.34
600107,61,207,2005,2.92
600107,61,207,2006,3.27
600107,61,207,2007,3.35
600107,61,207,2008,3.08
600107,61,207,2009,2.54
600107,61,207,2010,2.34
600107,61,209,2005,2.92
600107,61,209,2006,3.27
600107,61,209,2007,3.35
600107,61,209,2008,3.08
600107,61,209,2009,2.54
600107,61,209,2010,2.34
600107,61,210,2005,2.92
600107,61,210,2006,3.27
600107,61,210,2007,3.35
600107,61,210,2008,3.08
600107,61,210,2009,2.54
600107,61,210,2010,2.34
600107,71,5,2005,2.92
600107,71,5,2006,3.27
600107,71,5,2007,3.35
600107,71,5,2008,3.08
600107,71,5,2009,2.54
600107,71,5,2010,2.34
600107,71,6,2005,2.92
600107,71,6,2006,3.27
600107,71,6,2007,3.35
600107,71,6,2008,3.08
600107,71,6,2009,2.54
600107,71,6,2010,2.34
600107,71,7,2005,2.92
600107,71,7,2006,3.27
600107,71,7,2007,3.35
600107,71,7,2008,3.08
600107,71,7,2009,2.54
600107,71,7,2010,2.34
600107,71,8,2005,2.92
600107,71,8,2006,3.27
600107,71,8,2007,3.35
600107,71,8,2008,3.08
600107,71,8,2009,2.54
600107,71,8,2010,2.34
600107,71,9,2005,2.92
600107,71,9,2006,3.27
600107,71,9,2007,3.35
600107,71,9,2008,3.08
600107,71,9,2009,2.54
600107,71,9,2010,2.34
600107,71,10,2005,2.92
600107,71,10,2006,3.27
600107,71,10,2007,3.35
600107,71,10,2008,3.08
600107,71,10,2009,2.54
600107,71,10,2010,2.34
600107,71,11,2005,2.92
600107,71,11,2006,3.27
600107,71,11,2007,3.35
600107,71,11,2008,3.08
600107,71,11,2009,2.54
600107,71,11,2010,2.34
600107,71,12,2005,2.92
600107,71,12,2006,3.27
600107,71,12,2007,3.35
600107,71,12,2008,3.08
600107,71,12,2009,2.54
600107,71,12,2010,2.34
600107,71,13,2005,2.92
600107,71,13,2006,3.27
600107,71,13,2007,3.35
600107,71,13,2008,3.08
600107,71,13,2009,2.54
600107,71,13,2010,2.34
600107,71,14,2005,2.92
600107,71,14,2006,3.27
600107,71,14,2007,3.35
600107,71,14,2008,3.08
600107,71,14,2009,2.54
600107,71,14,2010,2.34
600107,71,15,2005,2.92
600107,71,15,2006,3.27
600107,71,15,2007,3.35
600107,71,15,2008,3.08
600107,71,15,2009,2.54
600107,71,15,2010,2.34
600107,71,16,2005,2.92
600107,71,16,2006,3.27
600107,71,16,2007,3.35
600107,71,16,2008,3.08
600107,71,16,2009,2.54
600107,71,16,2010,2.34
600107,71,17,2005,2.92
600107,71,17,2006,3.27
600107,71,17,2007,3.35
600107,71,17,2008,3.08
600107,71,17,2009,2.54
600107,71,17,2010,2.34
600107,71,18,2005,2.92
600107,71,18,2006,3.27
600107,71,18,2007,3.35
600107,71,18,2008,3.08
600107,71,18,2009,2.54
600107,71,18,2010,2.34
600107,71,19,2005,2.92
600107,71,19,2006,3.27
600107,71,19,2007,3.35
600107,71,19,2008,3.08
600107,71,19,2009,2.54
600107,71,19,2010,2.34
600107,71,25,2005,2.92
600107,71,25,2006,3.27
600107,71,25,2007,3.35
600107,71,25,2008,3.08
600107,71,25,2009,2.54
600107,71,25,2010,2.34
600107,71,155,2005,2.92
600107,71,155,2006,3.27
600107,71,155,2007,3.35
600107,71,155,2008,3.08
600107,71,155,2009,2.54
600107,71,155,2010,2.34
600107,71,156,2005,2.92
600107,71,156,2006,3.27
600107,71,156,2007,3.35
600107,71,156,2008,3.08
600107,71,156,2009,2.54
600107,71,156,2010,2.34
600107,71,157,2005,2.92
600107,71,157,2006,3.27
600107,71,157,2007,3.35
600107,71,157,2008,3.08
600107,71,157,2009,2.54
600107,71,157,2010,2.34
600107,71,158,2005,2.92
600107,71,158,2006,3.27
600107,71,158,2007,3.35
600107,71,158,2008,3.08
600107,71,158,2009,2.54
600107,71,158,2010,2.34
600107,71,161,2005,2.92
600107,71,161,2006,3.27
600107,71,161,2007,3.35
600107,71,161,2008,3.08
600107,71,161,2009,2.54
600107,71,161,2010,2.34
600107,71,206,2005,2.92
600107,71,206,2006,3.27
600107,71,206,2007,3.35
600107,71,206,2008,3.08
600107,71,206,2009,2.54
600107,71,206,2010,2.34
600107,71,207,2005,2.92
600107,71,207,2006,3.27
600107,71,207,2007,3.35
600107,71,207,2008,3.08
600107,71,207,2009,2.54
600107,71,207,2010,2.34
600107,71,209,2005,2.92
600107,71,209,2006,3.27
600107,71,209,2007,3.35
600107,71,209,2008,3.08
600107,71,209,2009,2.54
600107,71,209,2010,2.34
600107,71,210,2005,2.92
600107,71,210,2006,3.27
600107,71,210,2007,3.35
600107,71,210,2008,3.08
600107,71,210,2009,2.54
600107,71,210,2010,2.34
600107,71,212,2005,2.92
600107,71,212,2006,3.27
600107,71,212,2007,3.35
600107,71,212,2008,3.08
600107,71,212,2009,2.54
600107,71,212,2010,2.34
600107,71,216,2005,2.92
600107,71,216,2006,3.27
600107,71,216,2007,3.35
600107,71,216,2008,3.08
600107,71,216,2009,2.54
600107,71,216,2010,2.34
600107,71,231,2005,2.92
600107,71,231,2006,3.27
600107,71,231,2007,3.35
600107,71,231,2008,3.08
600107,71,231,2009,2.54
600107,71,231,2010,2.34
600107,71,237,2005,2.92
600107,71,237,2006,3.27
600107,71,237,2007,3.35
600107,71,237,2008,3.08
600107,71,237,2009,2.54
600107,71,237,2010,2.34
600107,71,247,2005,2.92
600107,71,247,2006,3.27
600107,71,247,2007,3.35
600107,71,247,2008,3.08
600107,71,247,2009,2.54
600107,71,247,2010,2.34
600107,77,107,2005,2.92
600107,77,107,2006,3.27
600107,77,107,2007,3.35
600107,77,107,2008,3.08
600107,77,107,2009,2.54
600107,77,107,2010,2.34
600107,77,129,2005,2.92
600107,77,129,2006,3.27
600107,77,129,2007,3.35
600107,77,129,2008,3.08
600107,77,129,2009,2.54
600107,77,129,2010,2.34
600107,77,130,2005,2.92
600107,77,130,2006,3.27
600107,77,130,2007,3.35
600107,77,130,2008,3.08
600107,77,130,2009,2.54
600107,77,130,2010,2.34
600107,77,131,2005,2.92
600107,77,131,2006,3.27
600107,77,131,2007,3.35
600107,77,131,2008,3.08
600107,77,131,2009,2.54
600107,77,131,2010,2.34
600107,77,133,2005,2.92
600107,77,133,2006,3.27
600107,77,133,2007,3.35
600107,77,133,2008,3.08
600107,77,133,2009,2.54
600107,77,133,2010,2.34
600107,77,134,2005,2.92
600107,77,134,2006,3.27
600107,77,134,2007,3.35
600107,77,134,2008,3.08
600107,77,134,2009,2.54
600107,77,134,2010,2.34
600107,77,135,2005,2.92
600107,77,135,2006,3.27
600107,77,135,2007,3.35
600107,77,135,2008,3.08
600107,77,135,2009,2.54
600107,77,135,2010,2.34
600107,77,136,2005,2.92
600107,77,136,2006,3.27
600107,77,136,2007,3.35
600107,77,136,2008,3.08
600107,77,136,2009,2.54
600107,77,136,2010,2.34
600107,77,146,2005,2.92
600107,77,146,2006,3.27
600107,77,146,2007,3.35
600107,77,146,2008,3.08
600107,77,146,2009,2.54
600107,77,146,2010,2.34
600107,77,147,2005,2.92
600107,77,147,2006,3.27
600107,77,147,2007,3.35
600107,77,147,2008,3.08
600107,77,147,2009,2.54
600107,77,147,2010,2.34
600107,77,148,2005,2.92
600107,77,148,2006,3.27
600107,77,148,2007,3.35
600107,77,148,2008,3.08
600107,77,148,2009,2.54
600107,77,148,2010,2.34
600107,77,149,2005,2.92
600107,77,149,2006,3.27
600107,77,149,2007,3.35
600107,77,149,2008,3.08
600107,77,149,2009,2.54
600107,77,149,2010,2.34
600107,77,150,2005,2.92
600107,77,150,2006,3.27
600107,77,150,2007,3.35
600107,77,150,2008,3.08
600107,77,150,2009,2.54
600107,77,150,2010,2.34
600107,77,151,2005,2.92
600107,77,151,2006,3.27
600107,77,151,2007,3.35
600107,77,151,2008,3.08
600107,77,151,2009,2.54
600107,77,151,2010,2.34
600107,77,152,2005,2.92
600107,77,152,2006,3.27
600107,77,152,2007,3.35
600107,77,152,2008,3.08
600107,77,152,2009,2.54
600107,77,152,2010,2.34
600107,77,153,2005,2.92
600107,77,153,2006,3.27
600107,77,153,2007,3.35
600107,77,153,2008,3.08
600107,77,153,2009,2.54
600107,77,153,2010,2.34
600107,77,154,2005,2.92
600107,77,154,2006,3.27
600107,77,154,2007,3.35
600107,77,154,2008,3.08
600107,77,154,2009,2.54
600107,77,154,2010,2.34
600107,77,155,2005,2.92
600107,77,155,2006,3.27
600107,77,155,2007,3.35
600107,77,155,2008,3.08
600107,77,155,2009,2.54
600107,77,155,2010,2.34
600107,77,156,2005,2.92
600107,77,156,2006,3.27
600107,77,156,2007,3.35
600107,77,156,2008,3.08
600107,77,156,2009,2.54
600107,77,156,2010,2.34
600107,77,157,2005,2.92
600107,77,157,2006,3.27
600107,77,157,2007,3.35
600107,77,157,2008,3.08
600107,77,157,2009,2.54
600107,77,157,2010,2.34
600107,77,158,2005,2.92
600107,77,158,2006,3.27
600107,77,158,2007,3.35
600107,77,158,2008,3.08
600107,77,158,2009,2.54
600107,77,158,2010,2.34
600107,77,159,2005,2.92
600107,77,159,2006,3.27
600107,77,159,2007,3.35
600107,77,159,2008,3.08
600107,77,159,2009,2.54
600107,77,159,2010,2.34
600107,77,161,2005,2.92
600107,77,161,2006,3.27
600107,77,161,2007,3.35
600107,77,161,2008,3.08
600107,77,161,2009,2.54
600107,77,161,2010,2.34
600107,77,163,2005,2.92
600107,77,163,2006,3.27
600107,77,163,2007,3.35
600107,77,163,2008,3.08
600107,77,163,2009,2.54
600107,77,163,2010,2.34
600107,81,5,2005,2.92
600107,81,5,2006,3.27
600107,81,5,2007,3.35
600107,81,5,2008,3.08
600107,81,5,2009,2.54
600107,81,5,2010,2.34
600107,81,6,2005,2.92
600107,81,6,2006,3.27
600107,81,6,2007,3.35
600107,81,6,2008,3.08
600107,81,6,2009,2.54
600107,81,6,2010,2.34
600107,81,16,2005,2.92
600107,81,16,2006,3.27
600107,81,16,2007,3.35
600107,81,16,2008,3.08
600107,81,16,2009,2.54
600107,81,16,2010,2.34
600107,81,18,2005,2.92
600107,81,18,2006,3.27
600107,81,18,2007,3.35
600107,81,18,2008,3.08
600107,81,18,2009,2.54
600107,81,18,2010,2.34
600107,81,146,2005,2.92
600107,81,146,2006,3.27
600107,81,146,2007,3.35
600107,81,146,2008,3.08
600107,81,146,2009,2.54
600107,81,146,2010,2.34
600107,81,147,2005,2.92
600107,81,147,2006,3.27
600107,81,147,2007,3.35
600107,81,147,2008,3.08
600107,81,147,2009,2.54
600107,81,147,2010,2.34
600107,81,153,2005,2.92
600107,81,153,2006,3.27
600107,81,153,2007,3.35
600107,81,153,2008,3.08
600107,81,153,2009,2.54
600107,81,153,2010,2.34
600107,81,155,2005,2.92
600107,81,155,2006,3.27
600107,81,155,2007,3.35
600107,81,155,2008,3.08
600107,81,155,2009,2.54
600107,81,155,2010,2.34
600107,87,130,2005,2.92
600107,87,130,2006,3.27
600107,87,130,2007,3.35
600107,87,130,2008,3.08
600107,87,130,2009,2.54
600107,87,130,2010,2.34
600117,67,163,2005,0.259
600117,67,163,2006,0.262
600117,67,163,2007,0.24
600117,67,163,2008,0.328
600117,67,163,2009,0.463
600117,67,163,2010,0.68
600117,77,163,2005,0.259
600117,77,163,2006,0.262
600117,77,163,2007,0.24
600117,77,163,2008,0.328
600117,77,163,2009,0.463
600117,77,163,2010,0.68
600120,31,163,2005,3.15
600120,31,163,2006,3.2
600120,31,163,2007,3.26
600120,31,163,2008,3.24
600120,31,163,2009,3.115
600120,31,163,2010,2.96
600126,21,163,2005,1.23
600126,21,163,2006,1.3
600126,21,163,2007,1.41
