iucn_sid,am_sid,sciname,pop_cat,pop_trend,spatial_source,rgn_id,rgn_name,n_cells,presence,n_spp_rgn
NA,SLB-176444,Amphilochus marionis,NA,NA,am,258442,Antarctica,3,NA,963
NA,SLB-176447,Notopoma sismithi,NA,NA,am,258600,Antarctica,1,NA,1495
NA,SLB-176447,Notopoma sismithi,NA,NA,am,258442,Antarctica,1,NA,963
NA,SLB-176457,Harpinioides drepanocheir,NA,NA,am,258442,Antarctica,2,NA,963
NA,SLB-176464,Lepidepecreum foraminiferum,NA,NA,am,258600,Antarctica,3,NA,1495
NA,SLB-176464,Lepidepecreum foraminiferum,NA,NA,am,258442,Antarctica,24,NA,963
NA,SLB-176464,Lepidepecreum foraminiferum,NA,NA,am,258441,Antarctica,3,NA,868
NA,SLB-176464,Lepidepecreum foraminiferum,NA,NA,am,258520,Antarctica,2,NA,731
NA,SLB-176464,Lepidepecreum foraminiferum,NA,NA,am,258432,Antarctica,3,NA,486
NA,SLB-176464,Lepidepecreum foraminiferum,NA,NA,am,258410,Antarctica,233,NA,1019
NA,SLB-176464,Lepidepecreum foraminiferum,NA,NA,am,258420,Antarctica,166,NA,682
NA,SLB-176465,Liljeborgia consanguinea,NA,NA,am,258600,Antarctica,28,NA,1495
NA,SLB-176465,Liljeborgia consanguinea,NA,NA,am,258510,Antarctica,25,NA,867
NA,SLB-176465,Liljeborgia consanguinea,NA,NA,am,258700,Antarctica,7,NA,858
NA,SLB-176465,Liljeborgia consanguinea,NA,NA,am,258520,Antarctica,16,NA,731
NA,SLB-176465,Liljeborgia consanguinea,NA,NA,am,258442,Antarctica,64,NA,963
NA,SLB-176465,Liljeborgia consanguinea,NA,NA,am,258441,Antarctica,17,NA,868
NA,SLB-176465,Liljeborgia consanguinea,NA,NA,am,258410,Antarctica,246,NA,1019
NA,SLB-176465,Liljeborgia consanguinea,NA,NA,am,258431,Antarctica,43,NA,392
NA,SLB-176465,Liljeborgia consanguinea,NA,NA,am,258432,Antarctica,198,NA,486
NA,SLB-176465,Liljeborgia consanguinea,NA,NA,am,258420,Antarctica,125,NA,682
NA,SLB-176470,Orchomenella cavimanus,NA,NA,am,258700,Antarctica,31,NA,858
NA,SLB-176470,Orchomenella cavimanus,NA,NA,am,258600,Antarctica,35,NA,1495
NA,SLB-176470,Orchomenella cavimanus,NA,NA,am,258510,Antarctica,67,NA,867
NA,SLB-176470,Orchomenella cavimanus,NA,NA,am,258520,Antarctica,38,NA,731
NA,SLB-176470,Orchomenella cavimanus,NA,NA,am,258441,Antarctica,53,NA,868
NA,SLB-176470,Orchomenella cavimanus,NA,NA,am,258442,Antarctica,100,NA,963
NA,SLB-176470,Orchomenella cavimanus,NA,NA,am,258432,Antarctica,279,NA,486
NA,SLB-176470,Orchomenella cavimanus,NA,NA,am,258410,Antarctica,484,NA,1019
NA,SLB-176470,Orchomenella cavimanus,NA,NA,am,258431,Antarctica,63,NA,392
NA,SLB-176470,Orchomenella cavimanus,NA,NA,am,258420,Antarctica,192,NA,682
NA,SLB-176485,Epimeria grandirostris,NA,NA,am,258410,Antarctica,278,NA,1019
NA,SLB-176485,Epimeria grandirostris,NA,NA,am,258420,Antarctica,92,NA,682
NA,SLB-176489,Epimeria puncticulata,NA,NA,am,258432,Antarctica,58,NA,486
NA,SLB-176489,Epimeria puncticulata,NA,NA,am,258410,Antarctica,205,NA,1019
NA,SLB-176489,Epimeria puncticulata,NA,NA,am,258420,Antarctica,42,NA,682
NA,W-Msc-197530,Waldo parasiticus,NA,NA,am,248200,Antarctica,43,NA,868
NA,W-Msc-197530,Waldo parasiticus,NA,NA,am,248100,Antarctica,77,NA,909
NA,SLB-177115,Falsilunatia soluta,NA,NA,am,258600,Antarctica,3,NA,1495
NA,SLB-177115,Falsilunatia soluta,NA,NA,am,258700,Antarctica,1,NA,858
NA,SLB-177115,Falsilunatia soluta,NA,NA,am,248300,Antarctica,5,NA,842
NA,W-Msc-197205,Laevilitorina caliginosa,NA,NA,am,248200,Antarctica,1,NA,868
NA,W-Msc-197336,Onoba turqueti,NA,NA,am,248200,Antarctica,4,NA,868
NA,W-Msc-197336,Onoba turqueti,NA,NA,am,248100,Antarctica,57,NA,909
NA,W-Msc-197350,Pellilitorina pellita,NA,NA,am,248200,Antarctica,28,NA,868
NA,W-Msc-197350,Pellilitorina pellita,NA,NA,am,248100,Antarctica,108,NA,909
NA,SLB-177347,Colpospirella algida,NA,NA,am,248600,Antarctica,1,NA,1184
NA,SLB-177347,Colpospirella algida,NA,NA,am,248300,Antarctica,1,NA,842
NA,SLB-177499,Mysella miniuscula,NA,NA,am,248200,Antarctica,26,NA,868
NA,SLB-177499,Mysella miniuscula,NA,NA,am,248100,Antarctica,104,NA,909
NA,W-Msc-197351,Pellilitorina setosa,NA,NA,am,248200,Antarctica,25,NA,868
NA,W-Msc-197351,Pellilitorina setosa,NA,NA,am,248100,Antarctica,102,NA,909
NA,W-Msc-197154,Eatoniella glacialis,NA,NA,am,248100,Antarctica,20,NA,909
NA,W-Msc-197144,Diaphana paessleri,NA,NA,am,248300,Antarctica,1,NA,842
NA,W-Msc-197144,Diaphana paessleri,NA,NA,am,248600,Antarctica,1,NA,1184
NA,W-Msc-197144,Diaphana paessleri,NA,NA,am,248200,Antarctica,50,NA,868
NA,W-Msc-197144,Diaphana paessleri,NA,NA,am,248100,Antarctica,149,NA,909
NA,W-Msc-197144,Diaphana paessleri,NA,NA,am,288200,Antarctica,1,NA,686
NA,W-Msc-197144,Diaphana paessleri,NA,NA,am,288300,Antarctica,24,NA,745
NA,W-Msc-197030,Amauropsis aureolutea,NA,NA,am,248200,Antarctica,58,NA,868
NA,W-Msc-197030,Amauropsis aureolutea,NA,NA,am,248100,Antarctica,153,NA,909
NA,W-Msc-197309,Nothoadmete antarctica,NA,NA,am,248200,Antarctica,58,NA,868
NA,W-Msc-197309,Nothoadmete antarctica,NA,NA,am,248100,Antarctica,153,NA,909
NA,SLB-178029,Falsimohnia albozonata,NA,NA,am,258442,Antarctica,9,NA,963
NA,SLB-178029,Falsimohnia albozonata,NA,NA,am,258441,Antarctica,2,NA,868
NA,W-Msc-197342,Paradmete fragillima,NA,NA,am,248200,Antarctica,57,NA,868
NA,W-Msc-197342,Paradmete fragillima,NA,NA,am,248100,Antarctica,195,NA,909
NA,W-Msc-197270,Marseniopsis pacifica,NA,NA,am,248200,Antarctica,28,NA,868
NA,W-Msc-197270,Marseniopsis pacifica,NA,NA,am,248100,Antarctica,20,NA,909
NA,W-Msc-197073,Brookula powelli,NA,NA,am,248300,Antarctica,113,NA,842
NA,W-Msc-197073,Brookula powelli,NA,NA,am,248400,Antarctica,44,NA,472
NA,W-Msc-197073,Brookula powelli,NA,NA,am,248600,Antarctica,178,NA,1184
NA,W-Msc-197080,Bulbus scotianus,NA,NA,am,248200,Antarctica,35,NA,868
NA,W-Msc-197080,Bulbus scotianus,NA,NA,am,248100,Antarctica,62,NA,909
NA,W-Msc-197409,Prosipho hunteri,NA,NA,am,248100,Antarctica,16,NA,909
NA,W-Msc-197111,Chlanidota signeyana,NA,NA,am,248100,Antarctica,192,NA,909
NA,W-Msc-197111,Chlanidota signeyana,NA,NA,am,248200,Antarctica,75,NA,868
NA,W-Msc-197401,Prosipho contrarius,NA,NA,am,248100,Antarctica,22,NA,909
NA,W-Msc-197060,Bathydoris clavigera,NA,NA,am,248200,Antarctica,58,NA,868
NA,W-Msc-197060,Bathydoris clavigera,NA,NA,am,248100,Antarctica,32,NA,909
NA,SLB-181355,Oradarea megalops,NA,NA,am,258410,Antarctica,110,NA,1019
NA,SLB-181355,Oradarea megalops,NA,NA,am,258420,Antarctica,26,NA,682
NA,SLB-181357,Oradarea tricarinata,NA,NA,am,258410,Antarctica,52,NA,1019
NA,SLB-181357,Oradarea tricarinata,NA,NA,am,258420,Antarctica,4,NA,682
NA,SLB-181358,Oradarea tridentata,NA,NA,am,258442,Antarctica,13,NA,963
NA,SLB-181358,Oradarea tridentata,NA,NA,am,258441,Antarctica,1,NA,868
NA,SLB-181364,Gondogeneia simplex,NA,NA,am,258600,Antarctica,1,NA,1495
NA,SLB-181394,Prostebbingia serrata,NA,NA,am,258410,Antarctica,214,NA,1019
NA,SLB-181394,Prostebbingia serrata,NA,NA,am,258420,Antarctica,83,NA,682
NA,SLB-181470,Ceradocopsis kergueleni,NA,NA,am,258600,Antarctica,2,NA,1495
NA,SLB-181470,Ceradocopsis kergueleni,NA,NA,am,258442,Antarctica,20,NA,963
NA,SLB-181470,Ceradocopsis kergueleni,NA,NA,am,258441,Antarctica,3,NA,868
NA,SLB-181473,Echiniphimedia scotti,NA,NA,am,258410,Antarctica,25,NA,1019
NA,SLB-181473,Echiniphimedia scotti,NA,NA,am,258420,Antarctica,7,NA,682
NA,SLB-181484,Gnathiphimedia incerta,NA,NA,am,258410,Antarctica,78,NA,1019
NA,SLB-181484,Gnathiphimedia incerta,NA,NA,am,258420,Antarctica,52,NA,682
NA,SLB-181486,Gnathiphimedia macrops,NA,NA,am,258410,Antarctica,51,NA,1019
NA,SLB-181486,Gnathiphimedia macrops,NA,NA,am,258420,Antarctica,4,NA,682
NA,SLB-181487,Gnathiphimedia mandibularis,NA,NA,am,258432,Antarctica,151,NA,486
NA,SLB-181487,Gnathiphimedia mandibularis,NA,NA,am,258431,Antarctica,1,NA,392
NA,SLB-181487,Gnathiphimedia mandibularis,NA,NA,am,258410,Antarctica,564,NA,1019
NA,SLB-181487,Gnathiphimedia mandibularis,NA,NA,am,258420,Antarctica,334,NA,682
NA,W-Ase-177924,Odontaster penicillatus,NA,NA,am,248200,Antarctica,35,NA,868
NA,W-Ase-177924,Odontaster penicillatus,NA,NA,am,248100,Antarctica,3,NA,909
NA,SLB-181516,Iphimediella microdentata,NA,NA,am,258410,Antarctica,127,NA,1019
NA,SLB-181516,Iphimediella microdentata,NA,NA,am,258420,Antarctica,25,NA,682
NA,SLB-181554,Orchomenella pinguides,NA,NA,am,248600,Antarctica,1952,NA,1184
NA,SLB-181554,Orchomenella pinguides,NA,NA,am,248200,Antarctica,294,NA,868
NA,SLB-181554,Orchomenella pinguides,NA,NA,am,248400,Antarctica,85,NA,472
NA,SLB-181554,Orchomenella pinguides,NA,NA,am,258432,Antarctica,206,NA,486
NA,SLB-181554,Orchomenella pinguides,NA,NA,am,258431,Antarctica,67,NA,392
NA,SLB-181554,Orchomenella pinguides,NA,NA,am,258441,Antarctica,40,NA,868
NA,SLB-181554,Orchomenella pinguides,NA,NA,am,258442,Antarctica,54,NA,963
NA,SLB-181554,Orchomenella pinguides,NA,NA,am,248100,Antarctica,120,NA,909
NA,SLB-181554,Orchomenella pinguides,NA,NA,am,258410,Antarctica,640,NA,1019
NA,SLB-181554,Orchomenella pinguides,NA,NA,am,258420,Antarctica,830,NA,682
NA,SLB-181554,Orchomenella pinguides,NA,NA,am,248500,Antarctica,131,NA,616
NA,W-Bry-173332,Paracellaria wandeli,NA,NA,am,258432,Antarctica,3,NA,486
NA,W-Bry-173332,Paracellaria wandeli,NA,NA,am,248100,Antarctica,236,NA,909
NA,W-Bry-173332,Paracellaria wandeli,NA,NA,am,248200,Antarctica,35,NA,868
NA,W-Bry-173332,Paracellaria wandeli,NA,NA,am,288200,Antarctica,314,NA,686
NA,W-Bry-173332,Paracellaria wandeli,NA,NA,am,258410,Antarctica,423,NA,1019
NA,W-Bry-173332,Paracellaria wandeli,NA,NA,am,288300,Antarctica,338,NA,745
NA,W-Bry-173332,Paracellaria wandeli,NA,NA,am,248500,Antarctica,120,NA,616
NA,W-Bry-173332,Paracellaria wandeli,NA,NA,am,258420,Antarctica,240,NA,682
NA,W-Bry-173332,Paracellaria wandeli,NA,NA,am,288100,Antarctica,194,NA,784
NA,W-Bry-173332,Paracellaria wandeli,NA,NA,am,248600,Antarctica,118,NA,1184
NA,SLB-181592,Parapanoploea longirostris,NA,NA,am,258410,Antarctica,29,NA,1019
NA,SLB-181592,Parapanoploea longirostris,NA,NA,am,258420,Antarctica,9,NA,682
NA,SLB-181605,Lepechinella drygalskii,NA,NA,am,258410,Antarctica,126,NA,1019
NA,SLB-181605,Lepechinella drygalskii,NA,NA,am,258420,Antarctica,22,NA,682
NA,SLB-181614,Phrixometra nutrix,NA,NA,am,248300,Antarctica,1,NA,842
NA,SLB-181614,Phrixometra nutrix,NA,NA,am,248600,Antarctica,1,NA,1184
NA,SLB-181614,Phrixometra nutrix,NA,NA,am,248200,Antarctica,44,NA,868
NA,SLB-181614,Phrixometra nutrix,NA,NA,am,248100,Antarctica,176,NA,909
NA,SLB-181614,Phrixometra nutrix,NA,NA,am,288300,Antarctica,31,NA,745
NA,W-Por-170639,Polymastia invaginata,NA,NA,am,258600,Antarctica,8,NA,1495
NA,W-Por-170639,Polymastia invaginata,NA,NA,am,258700,Antarctica,1,NA,858
NA,W-Por-170639,Polymastia invaginata,NA,NA,am,258510,Antarctica,1,NA,867
NA,W-Por-170639,Polymastia invaginata,NA,NA,am,248600,Antarctica,157,NA,1184
NA,W-Por-170639,Polymastia invaginata,NA,NA,am,258442,Antarctica,35,NA,963
NA,W-Por-170639,Polymastia invaginata,NA,NA,am,258441,Antarctica,3,NA,868
NA,W-Por-170639,Polymastia invaginata,NA,NA,am,258520,Antarctica,3,NA,731
NA,W-Por-170639,Polymastia invaginata,NA,NA,am,248300,Antarctica,3,NA,842
NA,W-Por-170639,Polymastia invaginata,NA,NA,am,248400,Antarctica,1,NA,472
NA,W-Por-170639,Polymastia invaginata,NA,NA,am,258410,Antarctica,443,NA,1019
NA,W-Por-170639,Polymastia invaginata,NA,NA,am,258431,Antarctica,8,NA,392
NA,W-Por-170639,Polymastia invaginata,NA,NA,am,258432,Antarctica,32,NA,486
NA,W-Por-170639,Polymastia invaginata,NA,NA,am,248200,Antarctica,103,NA,868
NA,W-Por-170639,Polymastia invaginata,NA,NA,am,248100,Antarctica,259,NA,909
NA,W-Por-170639,Polymastia invaginata,NA,NA,am,288100,Antarctica,348,NA,784
NA,W-Por-170639,Polymastia invaginata,NA,NA,am,288200,Antarctica,350,NA,686
NA,W-Por-170639,Polymastia invaginata,NA,NA,am,288300,Antarctica,369,NA,745
NA,W-Por-170639,Polymastia invaginata,NA,NA,am,248500,Antarctica,142,NA,616
NA,W-Por-170639,Polymastia invaginata,NA,NA,am,258420,Antarctica,214,NA,682
NA,SLB-181619,Podocerus capillimanus,NA,NA,am,258442,Antarctica,11,NA,963
NA,SLB-181619,Podocerus capillimanus,NA,NA,am,258441,Antarctica,1,NA,868
NA,SLB-181619,Podocerus capillimanus,NA,NA,am,248200,Antarctica,7,NA,868
NA,SLB-181619,Podocerus capillimanus,NA,NA,am,248100,Antarctica,60,NA,909
NA,W-Por-170680,Sphaerotylus antarcticus,NA,NA,am,248100,Antarctica,27,NA,909
NA,W-Por-170680,Sphaerotylus antarcticus,NA,NA,am,258410,Antarctica,269,NA,1019
NA,W-Por-170680,Sphaerotylus antarcticus,NA,NA,am,248500,Antarctica,102,NA,616
NA,W-Por-170680,Sphaerotylus antarcticus,NA,NA,am,258420,Antarctica,175,NA,682
NA,W-Por-170680,Sphaerotylus antarcticus,NA,NA,am,288100,Antarctica,138,NA,784
NA,W-Por-170680,Sphaerotylus antarcticus,NA,NA,am,288300,Antarctica,194,NA,745
NA,W-Por-170680,Sphaerotylus antarcticus,NA,NA,am,248600,Antarctica,86,NA,1184
NA,W-Por-170680,Sphaerotylus antarcticus,NA,NA,am,288200,Antarctica,274,NA,686
NA,SLB-181722,Cheirimedon similis,NA,NA,am,258410,Antarctica,278,NA,1019
NA,SLB-181722,Cheirimedon similis,NA,NA,am,258420,Antarctica,131,NA,682
NA,SLB-181753,Orchomenella franklini,NA,NA,am,258410,Antarctica,23,NA,1019
NA,SLB-181753,Orchomenella franklini,NA,NA,am,258420,Antarctica,14,NA,682
NA,SLB-181766,Orchomenyx macronyx,NA,NA,am,258410,Antarctica,134,NA,1019
NA,SLB-181766,Orchomenyx macronyx,NA,NA,am,258420,Antarctica,79,NA,682
NA,SLB-181773,Pseudorchomene coatsi,NA,NA,am,258600,Antarctica,28,NA,1495
NA,SLB-181773,Pseudorchomene coatsi,NA,NA,am,258510,Antarctica,20,NA,867
NA,SLB-181773,Pseudorchomene coatsi,NA,NA,am,258700,Antarctica,6,NA,858
NA,SLB-181773,Pseudorchomene coatsi,NA,NA,am,258442,Antarctica,63,NA,963
NA,SLB-181773,Pseudorchomene coatsi,NA,NA,am,258441,Antarctica,15,NA,868
NA,SLB-181773,Pseudorchomene coatsi,NA,NA,am,258520,Antarctica,14,NA,731
NA,SLB-181773,Pseudorchomene coatsi,NA,NA,am,258410,Antarctica,582,NA,1019
NA,SLB-181773,Pseudorchomene coatsi,NA,NA,am,258431,Antarctica,43,NA,392
NA,SLB-181773,Pseudorchomene coatsi,NA,NA,am,258432,Antarctica,195,NA,486
NA,SLB-181773,Pseudorchomene coatsi,NA,NA,am,258420,Antarctica,336,NA,682
NA,SLB-181806,Tryphosella bispinosa,NA,NA,am,258410,Antarctica,111,NA,1019
NA,SLB-181806,Tryphosella bispinosa,NA,NA,am,258420,Antarctica,65,NA,682
NA,SLB-181923,Ultimachelium nichollsi,NA,NA,am,258410,Antarctica,27,NA,1019
NA,SLB-181923,Ultimachelium nichollsi,NA,NA,am,258420,Antarctica,7,NA,682
NA,SLB-181933,Sophrosyne antarctica,NA,NA,am,248100,Antarctica,50,NA,909
NA,SLB-181989,Uristes georgianus,NA,NA,am,258410,Antarctica,198,NA,1019
NA,SLB-181989,Uristes georgianus,NA,NA,am,258420,Antarctica,127,NA,682
NA,W-Pol-173673,Aglaophamus macroura,NA,NA,am,258600,Antarctica,1,NA,1495
NA,W-Pol-173673,Aglaophamus macroura,NA,NA,am,258442,Antarctica,17,NA,963
NA,W-Pol-173673,Aglaophamus macroura,NA,NA,am,258441,Antarctica,3,NA,868
NA,W-Pol-173673,Aglaophamus macroura,NA,NA,am,248200,Antarctica,35,NA,868
NA,W-Pol-173673,Aglaophamus macroura,NA,NA,am,248100,Antarctica,166,NA,909
NA,W-Pol-173673,Aglaophamus macroura,NA,NA,am,258410,Antarctica,79,NA,1019
NA,W-Pol-173673,Aglaophamus macroura,NA,NA,am,288100,Antarctica,30,NA,784
NA,W-Pol-173673,Aglaophamus macroura,NA,NA,am,288300,Antarctica,47,NA,745
NA,W-Pol-173673,Aglaophamus macroura,NA,NA,am,258420,Antarctica,37,NA,682
NA,W-Pol-173673,Aglaophamus macroura,NA,NA,am,248600,Antarctica,14,NA,1184
NA,W-Pol-173673,Aglaophamus macroura,NA,NA,am,288200,Antarctica,49,NA,686
NA,W-Pol-173673,Aglaophamus macroura,NA,NA,am,248500,Antarctica,2,NA,616
NA,W-Bry-174021,Hornera smitti,NA,NA,am,258410,Antarctica,197,NA,1019
NA,W-Bry-174021,Hornera smitti,NA,NA,am,258420,Antarctica,28,NA,682
NA,W-Bry-174021,Hornera smitti,NA,NA,am,248500,Antarctica,22,NA,616
NA,W-Bry-174021,Hornera smitti,NA,NA,am,248600,Antarctica,61,NA,1184
NA,W-Bry-471921,Isosecuriflustra angusta,NA,NA,am,258442,Antarctica,20,NA,963
NA,W-Bry-471921,Isosecuriflustra angusta,NA,NA,am,258441,Antarctica,3,NA,868
NA,W-Bry-471921,Isosecuriflustra angusta,NA,NA,am,248200,Antarctica,41,NA,868
NA,W-Bry-471921,Isosecuriflustra angusta,NA,NA,am,248100,Antarctica,227,NA,909
NA,W-Bry-471921,Isosecuriflustra angusta,NA,NA,am,258410,Antarctica,353,NA,1019
NA,W-Bry-471921,Isosecuriflustra angusta,NA,NA,am,248500,Antarctica,95,NA,616
NA,W-Bry-471921,Isosecuriflustra angusta,NA,NA,am,258420,Antarctica,221,NA,682
NA,W-Bry-471921,Isosecuriflustra angusta,NA,NA,am,248600,Antarctica,107,NA,1184
NA,SLB-182046,Figularia spatulata,NA,NA,am,258410,Antarctica,95,NA,1019
NA,SLB-182046,Figularia spatulata,NA,NA,am,258420,Antarctica,14,NA,682
NA,SLB-182046,Figularia spatulata,NA,NA,am,248500,Antarctica,15,NA,616
NA,SLB-182046,Figularia spatulata,NA,NA,am,248600,Antarctica,27,NA,1184
NA,W-Bry-173319,Melicerita latilaminata,NA,NA,am,248200,Antarctica,7,NA,868
NA,W-Bry-173319,Melicerita latilaminata,NA,NA,am,248100,Antarctica,119,NA,909
NA,W-Bry-173319,Melicerita latilaminata,NA,NA,am,258410,Antarctica,220,NA,1019
NA,W-Bry-173319,Melicerita latilaminata,NA,NA,am,248500,Antarctica,46,NA,616
NA,W-Bry-173319,Melicerita latilaminata,NA,NA,am,258420,Antarctica,133,NA,682
NA,W-Bry-173319,Melicerita latilaminata,NA,NA,am,288100,Antarctica,62,NA,784
NA,W-Bry-173319,Melicerita latilaminata,NA,NA,am,288300,Antarctica,111,NA,745
NA,W-Bry-173319,Melicerita latilaminata,NA,NA,am,248600,Antarctica,83,NA,1184
NA,W-Bry-173319,Melicerita latilaminata,NA,NA,am,288200,Antarctica,154,NA,686
NA,SLB-182144,Oediceroides similis,NA,NA,am,258410,Antarctica,80,NA,1019
NA,SLB-182144,Oediceroides similis,NA,NA,am,258420,Antarctica,54,NA,682
NA,SLB-182149,Metopoides heterostylis,NA,NA,am,258410,Antarctica,115,NA,1019
NA,SLB-182149,Metopoides heterostylis,NA,NA,am,258420,Antarctica,28,NA,682
NA,SLB-182298,Torometopa crenatipalmata,NA,NA,am,258600,Antarctica,1,NA,1495
NA,SLB-182298,Torometopa crenatipalmata,NA,NA,am,258442,Antarctica,16,NA,963
NA,SLB-182298,Torometopa crenatipalmata,NA,NA,am,258441,Antarctica,3,NA,868
NA,SLB-182298,Torometopa crenatipalmata,NA,NA,am,258410,Antarctica,96,NA,1019
NA,SLB-182298,Torometopa crenatipalmata,NA,NA,am,288300,Antarctica,44,NA,745
NA,SLB-182298,Torometopa crenatipalmata,NA,NA,am,288100,Antarctica,34,NA,784
NA,SLB-182298,Torometopa crenatipalmata,NA,NA,am,258420,Antarctica,48,NA,682
NA,SLB-182298,Torometopa crenatipalmata,NA,NA,am,288200,Antarctica,57,NA,686
NA,SLB-182152,Torometopa dentimanus,NA,NA,am,258410,Antarctica,77,NA,1019
NA,SLB-182152,Torometopa dentimanus,NA,NA,am,258420,Antarctica,11,NA,682
NA,SLB-182158,Solanometra antarctica,NA,NA,am,258600,Antarctica,1,NA,1495
NA,SLB-182158,Solanometra antarctica,NA,NA,am,258442,Antarctica,16,NA,963
NA,SLB-182158,Solanometra antarctica,NA,NA,am,258441,Antarctica,3,NA,868
NA,SLB-182158,Solanometra antarctica,NA,NA,am,258410,Antarctica,97,NA,1019
NA,SLB-182158,Solanometra antarctica,NA,NA,am,258420,Antarctica,49,NA,682
NA,SLB-182272,Oediceroides newnesi,NA,NA,am,258600,Antarctica,1,NA,1495
NA,SLB-182272,Oediceroides newnesi,NA,NA,am,258442,Antarctica,19,NA,963
NA,SLB-182272,Oediceroides newnesi,NA,NA,am,258441,Antarctica,3,NA,868
NA,SLB-182272,Oediceroides newnesi,NA,NA,am,258410,Antarctica,105,NA,1019
NA,SLB-182272,Oediceroides newnesi,NA,NA,am,258420,Antarctica,47,NA,682
NA,W-Por-168253,Biemna chilensis,NA,NA,am,258600,Antarctica,2,NA,1495
NA,W-Por-168253,Biemna chilensis,NA,NA,am,248600,Antarctica,5,NA,1184
NA,SLB-182282,Pagetina antarctica,NA,NA,am,248200,Antarctica,2,NA,868
NA,SLB-182282,Pagetina antarctica,NA,NA,am,248100,Antarctica,131,NA,909
NA,SLB-182282,Pagetina antarctica,NA,NA,am,248600,Antarctica,37,NA,1184
NA,SLB-182282,Pagetina antarctica,NA,NA,am,248500,Antarctica,7,NA,616
NA,SLB-182283,Pagetina genarum,NA,NA,am,258442,Antarctica,2,NA,963
NA,SLB-182284,Pseudharpinia obtusifrons,NA,NA,am,258600,Antarctica,5,NA,1495
NA,SLB-182284,Pseudharpinia obtusifrons,NA,NA,am,258442,Antarctica,6,NA,963
NA,SLB-182284,Pseudharpinia obtusifrons,NA,NA,am,258520,Antarctica,2,NA,731
NA,SLB-182284,Pseudharpinia obtusifrons,NA,NA,am,258410,Antarctica,2,NA,1019
NA,SLB-182285,Cephalophoxoides kergueleni,NA,NA,am,258600,Antarctica,21,NA,1495
NA,SLB-182285,Cephalophoxoides kergueleni,NA,NA,am,258510,Antarctica,41,NA,867
NA,SLB-182285,Cephalophoxoides kergueleni,NA,NA,am,258700,Antarctica,10,NA,858
NA,SLB-182285,Cephalophoxoides kergueleni,NA,NA,am,258520,Antarctica,3,NA,731
NA,SLB-182285,Cephalophoxoides kergueleni,NA,NA,am,258410,Antarctica,1,NA,1019
NA,SLB-182288,Stegosoladidus ingens,NA,NA,am,258410,Antarctica,436,NA,1019
NA,SLB-182288,Stegosoladidus ingens,NA,NA,am,258420,Antarctica,290,NA,682
NA,SLB-182289,Stegocephalina pacis,NA,NA,am,258600,Antarctica,1,NA,1495
NA,SLB-182289,Stegocephalina pacis,NA,NA,am,258442,Antarctica,7,NA,963
NA,SLB-182289,Stegocephalina pacis,NA,NA,am,258441,Antarctica,1,NA,868
NA,SLB-182289,Stegocephalina pacis,NA,NA,am,248100,Antarctica,21,NA,909
NA,W-Hyd-231564,Hebella striata,NA,NA,am,248100,Antarctica,7,NA,909
NA,W-Oph-243603,Ophiocreas sibogae,NA,NA,am,258600,Antarctica,5,NA,1495
NA,W-Oph-243603,Ophiocreas sibogae,NA,NA,am,258520,Antarctica,2,NA,731
NA,W-Msc-387373,Propeamussium alcocki,NA,NA,am,258600,Antarctica,13,NA,1495
NA,W-Msc-387373,Propeamussium alcocki,NA,NA,am,258700,Antarctica,1,NA,858
NA,W-Msc-387373,Propeamussium alcocki,NA,NA,am,258510,Antarctica,6,NA,867
NA,SLB-183774,Krithe antisawanensis,NA,NA,am,258600,Antarctica,24,NA,1495
NA,SLB-183774,Krithe antisawanensis,NA,NA,am,258510,Antarctica,146,NA,867
NA,SLB-183774,Krithe antisawanensis,NA,NA,am,258700,Antarctica,22,NA,858
NA,SLB-183774,Krithe antisawanensis,NA,NA,am,258520,Antarctica,12,NA,731
NA,SLB-183774,Krithe antisawanensis,NA,NA,am,258410,Antarctica,1,NA,1019
NA,W-Iso-345000,Notopais magnifica,NA,NA,am,258410,Antarctica,145,NA,1019
NA,W-Iso-345000,Notopais magnifica,NA,NA,am,258420,Antarctica,74,NA,682
NA,SLB-184691,Paralomis staplesi,NA,NA,am,258600,Antarctica,10,NA,1495
NA,SLB-184691,Paralomis staplesi,NA,NA,am,258510,Antarctica,20,NA,867
NA,SLB-184691,Paralomis staplesi,NA,NA,am,258700,Antarctica,4,NA,858
NA,SLB-184691,Paralomis staplesi,NA,NA,am,258520,Antarctica,2,NA,731
NA,SLB-184691,Paralomis staplesi,NA,NA,am,258410,Antarctica,3,NA,1019
NA,W-Pol-332893,Aglaophamus elamellatus,NA,NA,am,258700,Antarctica,40,NA,858
NA,W-Pol-332893,Aglaophamus elamellatus,NA,NA,am,258600,Antarctica,43,NA,1495
NA,W-Pol-332893,Aglaophamus elamellatus,NA,NA,am,258510,Antarctica,208,NA,867
NA,W-Pol-332893,Aglaophamus elamellatus,NA,NA,am,258520,Antarctica,33,NA,731
NA,W-Pol-332893,Aglaophamus elamellatus,NA,NA,am,258442,Antarctica,2,NA,963
NA,W-Pol-332893,Aglaophamus elamellatus,NA,NA,am,258410,Antarctica,8,NA,1019
NA,W-Pol-332893,Aglaophamus elamellatus,NA,NA,am,288100,Antarctica,6,NA,784
NA,W-Pol-332893,Aglaophamus elamellatus,NA,NA,am,288300,Antarctica,9,NA,745
NA,W-Pol-332893,Aglaophamus elamellatus,NA,NA,am,288200,Antarctica,1,NA,686
