"zone","oa_interpolated_cells","oa_prs_layer_1958","oa_prs_layer_1959","oa_prs_layer_1960","oa_prs_layer_1961","oa_prs_layer_1962","oa_prs_layer_1963","oa_prs_layer_1964","oa_prs_layer_1965","oa_prs_layer_1966","oa_prs_layer_1967","oa_prs_layer_1968","oa_prs_layer_1969","oa_prs_layer_1970","oa_prs_layer_1971","oa_prs_layer_1972","oa_prs_layer_1973","oa_prs_layer_1974","oa_prs_layer_1975","oa_prs_layer_1976","oa_prs_layer_1977","oa_prs_layer_1978","oa_prs_layer_1979","oa_prs_layer_1980","oa_prs_layer_1981","oa_prs_layer_1982","oa_prs_layer_1983","oa_prs_layer_1984","oa_prs_layer_1985","oa_prs_layer_1986","oa_prs_layer_1987","oa_prs_layer_1988","oa_prs_layer_1989","oa_prs_layer_1990","oa_prs_layer_1991","oa_prs_layer_1992","oa_prs_layer_1993","oa_prs_layer_1994","oa_prs_layer_1995","oa_prs_layer_1996","oa_prs_layer_1997","oa_prs_layer_1998","oa_prs_layer_1999","oa_prs_layer_2000","oa_prs_layer_2001","oa_prs_layer_2002","oa_prs_layer_2003","oa_prs_layer_2004","oa_prs_layer_2005","oa_prs_layer_2006","oa_prs_layer_2007","oa_prs_layer_2008","oa_prs_layer_2009","oa_prs_layer_2010","oa_prs_layer_2011","oa_prs_layer_2012","oa_prs_layer_2013","oa_prs_layer_2014","oa_prs_layer_2015","oa_prs_layer_2016","oa_prs_layer_2017","oa_prs_layer_2018","oa_prs_layer_2019","oa_prs_layer_2020"
45,0.164274221429846,0,0,0.00227776714473259,0.00363082480901042,0.00446884662428579,0.00185404629958547,0.00272465351963538,0.00234232378926324,0.0015010801935295,0.00538761062380163,0.00832726618385396,0.00363221416968717,0.00701732052726226,0.00939899496396222,0.00715933419522061,0.0108142004776955,0.0237880505385438,0.0177108082137575,0.0101209779329878,0.0224599753119008,0.0209659387909379,0.0129153213971753,0.0227921173912771,0.0167942392996859,0.0160440161461794,0.0280781303374374,0.0334226326957694,0.0288342614400145,0.023183686646995,0.0158126297052396,0.0269389493910855,0.0383212072379892,0.0685866240166226,0.0645487682262562,0.076537720715689,0.0591021079654279,0.0725369945277752,0.0715524439450556,0.0829228143641295,0.0811229727521694,0.077892719670856,0.0904317142944902,0.0797873263993887,0.0747405838198132,0.0721251255074107,0.071073280850079,0.0811974772695813,0.0817114282608318,0.0885214283777039,0.0911338954676099,0.103705686020357,0.0882230646684114,0.0950229818896763,0.0928641632174931,0.0964172629785037,0.0956692323794402,0.0951628777050849,0.0936028770495307,0.0989757126019795,0.17674031806537,0.167512575190141,0.159324163734074,0.180300145911184
46,NA,0,0,0.00371666233805299,0.0054693801071911,0.00664326299939741,0.00308701485860442,0.00445290507019321,0.00389114900966302,0.00251028772761717,0.00807429631288,0.0122634304061728,0.00559857468312333,0.0105371401225444,0.0136769264284632,0.0107269255722988,0.0152622225989044,0.028269553703338,0.0222931500126983,0.014883532426189,0.0268219737759828,0.0254806861146831,0.0170925712394818,0.0272282039514535,0.0213216026691928,0.0202931388297299,0.0325286574289377,0.0377894541523894,0.0335201667222952,0.0280937215235371,0.020492987725306,0.0317659730172166,0.0428051452940976,0.072802065915227,0.068106943288593,0.0804088967463308,0.0629431676661391,0.0775339065493466,0.0756633324382988,0.0870032961559236,0.0852214746294147,0.0823237867255457,0.0942529647824738,0.0832400247480295,0.0788745376812077,0.0765640124039912,0.0751114948620902,0.0853255348252051,0.0862625584379888,0.0927325776888164,0.0955422330131679,0.107629013966423,0.0930556370813312,0.0992109755781518,0.0974471847278256,0.100531482104229,0.0997594261562363,0.0992485721259695,0.0978059142394229,0.102854223237634,0.175811166718337,0.16750245060253,0.159233835461603,0.178554976462749
47,0.16436746180083,0.0107408417326642,0.0140063453446392,0.0232916322397558,0.0143832718100382,0.0127921360545846,0.0129550542694718,0.0125736972427999,0.0182374242729929,0.0215957043288221,0.0200084697771664,0.0242820244147724,0.0156600586022204,0.0240162517463408,0.0268354735782697,0.0204545858172939,0.0262898263410296,0.0507929303496742,0.0279092772793249,0.0241500172434554,0.0450656023914633,0.0343898658896918,0.0342786422017727,0.0347140625199702,0.0276214286179097,0.0310413545686679,0.0500007620955068,0.0574361699143828,0.0490663905903233,0.0461349301780131,0.0340723711435023,0.0419046633924973,0.0638413189643225,0.0906985783121494,0.0810532623476884,0.0962793500976831,0.0846577808498246,0.107118520451268,0.096334800427774,0.111583385077279,0.111195658263428,0.108191913592511,0.110706451104153,0.102806520414715,0.0974840932368961,0.103978721248603,0.0981070175017922,0.107734765059017,0.110098710595798,0.116425632063656,0.11582954934498,0.122947334948764,0.109446528182454,0.112162352952463,0.117100435599158,0.117703079993356,0.122629774309441,0.114210210370393,0.121489155919327,0.121289169503745,0.191010528793741,0.172444957039409,0.173279553214484,0.193203234151833
48,0.170508746298143,0.00248731556725341,0.00428069173593451,0.013081383297542,0.00862362188962003,0.00534422503099951,0.00203512317016639,0.00397659521386463,0.00379744661187763,0.00723777122887345,0.00939248620313273,0.013614929748195,0.00211089077272521,0.00776982253991397,0.016155422735311,0.00994344699808499,0.0142521352771757,0.030424736016885,0.0121801189803889,0.00919846275362506,0.0264863910556141,0.0185338887034469,0.0170242211967994,0.0191885855464097,0.00910784014554467,0.0125789603222683,0.027382234848164,0.0311034840585547,0.0287689995264264,0.0193691591995803,0.0143861711051069,0.0196185376058071,0.0335062881886767,0.0603597803179293,0.0529108478574489,0.0707335580336079,0.0559229943094757,0.0718475756366292,0.0628093991326762,0.0810434340528446,0.0793966053576263,0.0765299419113201,0.0842353883418236,0.0689348640354,0.0686016859377193,0.0654110754910769,0.0627868280467134,0.0763771317984622,0.0823895883645461,0.0848812465232104,0.0838888175686825,0.0980397949955863,0.0793047406874415,0.089950763493705,0.0867495216942538,0.0916707794004856,0.0956348504073673,0.0892362300004815,0.0918721689241885,0.0984717747968396,0.179718776519749,0.182662955448028,0.18305137908611,0.196246773006516
49,0.163917710362102,0,0,0.00149451791125705,0.002602921010649,0.00324408462759038,0.00117940366286645,0.00177984536844171,0.00149939149320683,0.000945282568955751,0.00387309861446497,0.00619764742221936,0.00253868090525422,0.00509204197810589,0.00706765663331574,0.00520004635266353,0.00840680984379756,0.0214327201194792,0.0152271349475876,0.00756859644116016,0.020335262989379,0.0185104384350473,0.0108868743030049,0.0204699769568598,0.0143521590293905,0.0139289506619441,0.0257400823751835,0.0311814763564174,0.0264779886239662,0.0204881901085106,0.0133148319066537,0.0243305671945836,0.0360199333571711,0.066357032545488,0.0628387511536614,0.0746576709822146,0.0573061856682455,0.0699234753118093,0.0694982309025167,0.0810259421639684,0.0793747423247321,0.0756646863488127,0.0886343756571921,0.0782330534564651,0.0726830054975557,0.0698498760591563,0.0690655941983724,0.0792832433073742,0.0795006575663136,0.0865010964847282,0.0889333055358918,0.101787117244853,0.0856255701810057,0.0929414777864627,0.0904713434347116,0.0942872091646718,0.0936456656064664,0.0930190669807189,0.0914444093634509,0.09711838938963,0.177398440969869,0.167558153523998,0.159395555903408,0.181515948706801
50,0.169520691672392,0,5.29137836625955e-05,0.00154227778833775,0.00235613310707751,0.00262724463051624,0.000889036939057018,0.0015416260856411,0.00114780074668102,0.00080573652126908,0.00331250628582784,0.00555432820078778,0.00197742587289033,0.0042226555945323,0.00668476955019323,0.00441139435513019,0.00841225595485829,0.0197591381972951,0.0136446623215115,0.00628746308550157,0.0193679792034023,0.0171480499715216,0.0100038952103437,0.018935202357559,0.0125605656794031,0.0123896681098771,0.0238224648450811,0.0286182099553977,0.0250556857539723,0.018060228242542,0.0117744436441518,0.0221532946852418,0.0331528365418001,0.0619172938684114,0.0592204027851343,0.0715530160868965,0.0539630581760631,0.0659487604758627,0.0655606686866609,0.0777218934611368,0.0758460511091361,0.07197469836169,0.0853543305149612,0.0740468866432522,0.0691619432506405,0.0651156691395557,0.0645713123048253,0.0751745251729665,0.0765160999664705,0.0832437617755932,0.0846562608805894,0.0992304771409747,0.0817158387090902,0.0900543010340218,0.0871038007382325,0.0914628798027555,0.0920059079639429,0.0907387313150244,0.0895054141715848,0.095663832267585,0.181121449728801,0.170254570866246,0.166921678313782,0.186328801268947
51,0.184296085657123,0,0,0.000862409831334626,0.000906155583211008,0,0,0.00104752340371991,0,2.70315098590999e-07,0.00061262452556704,0.00239347796944381,0,0.000417978288982259,0.00524963424130689,0.000796615735255556,0.0102662977448585,0.0103484403019059,0.00711780790281868,0.000820507453537815,0.0147817068077957,0.0115150759930464,0.00591229351145319,0.0124160556867948,0.00520969069716041,0.00545374807725515,0.0140314775658028,0.0149475714048222,0.0185100227931027,0.00603242906832116,0.00490899303282155,0.0122675125951559,0.0178941485129205,0.0368081569769473,0.0397719934842175,0.0544865438994889,0.0347979137076767,0.0428406974166292,0.0440386034018941,0.0586738798765185,0.0550217969518757,0.0508736138144661,0.06716886202581,0.0506617958842878,0.0497240685270895,0.0380391574542458,0.0390257720248978,0.0513605174955509,0.0595293450613104,0.065071626604003,0.0606882688087244,0.0858644195191655,0.0608494146774926,0.0748361744894438,0.0692745603624055,0.0765554249760212,0.0842338560001301,0.0798207203068833,0.0801594755815179,0.088764639707593,0.189664330593447,0.177077477823938,0.185669259475961,0.19691628139665
52,0.184294385046249,0,0.000482422053980252,0.00300933003503828,0.00226892996685353,0.000558456507951428,0,0.00126508731732319,0.000123458827254624,0.00077245801623099,0.00188772331022095,0.00436165178683078,0,0.00139911031353288,0.0070507888371895,0.00240640814912079,0.0106290066511689,0.0131391763940281,0.00717074562056396,0.00178581213633826,0.0159954087203102,0.0118645963397067,0.006939559935575,0.0125075860909152,0.00473905754929825,0.00575376137402965,0.0156041017665154,0.0167843487978939,0.0193884145334222,0.00737318821499877,0.00560581046398357,0.0125114529889206,0.0196703580972206,0.0402251263715147,0.0409580694883997,0.0564666868545471,0.0375922683319289,0.0473420593577874,0.0459895974098162,0.0616878767630771,0.0585013036477462,0.05425997048092,0.0691613968206712,0.0525188552038101,0.0520128537784409,0.0417561372392683,0.0421848929094825,0.054895485862369,0.0625358614940077,0.0674023552412212,0.0635630299555287,0.0869312115433064,0.0630243353221033,0.0762269376030534,0.0710150678300712,0.0779918602954761,0.084668996222062,0.0800241735463423,0.0806807035795657,0.0891748518367074,0.189654363322177,0.17703478011846,0.185614637707379,0.196947270723244
53,0.183117189960395,0,0,6.02061176945885e-05,0.000132984899462602,0.000108118755525397,2.63157700987541e-05,0.000324307765908174,9.93208819459049e-05,0,0.000276403371489303,0.00102414758530711,9.38140650837972e-05,0.000285255469907307,0.00241324271317655,0.000306272516717572,0.00946463302107782,0.013206001941976,0.0101560429158203,0.00338269540588863,0.0163462730845697,0.0149190376201465,0.0093008840469145,0.0169490512358809,0.0104445869208068,0.00806264618082914,0.0173788986245499,0.0192663121284486,0.0210292396390009,0.0114775501214203,0.00908385191261093,0.016166307314626,0.0214383067281587,0.0405933472627965,0.0425849341322293,0.0552208136628994,0.0378186302554676,0.045089331077271,0.0478617626550896,0.0598329135057588,0.0547949533415666,0.0550410298682874,0.0707001108166325,0.0551464328723445,0.052805874797914,0.0431779358129945,0.0432284657456526,0.0545337088707793,0.0627808670187664,0.0686638505409119,0.0645166069896469,0.0900547530132907,0.067057265603546,0.081347435743128,0.0770800708312452,0.0839343992221421,0.093487444630574,0.0887386951754601,0.0901643916196104,0.0958611842346483,0.191838430967021,0.189091948602826,0.186496673005667,0.20799066801099
54,0.184454318055894,0,0.000237113674953547,0.00201756730322496,0.00163109097719729,0.000274485119014705,0,0.00120382440129876,6.0680841587307e-05,0.000384154750379131,0.00130559255290021,0.00343657295986693,0,0.000937660571704301,0.00615708388998102,0.00164698792790755,0.0102151488036269,0.0116457994545538,0.0069357179319694,0.00129530179727566,0.0152277411788798,0.0114542443249094,0.00628310589253118,0.0121902191457785,0.00475468118552597,0.00546555420394616,0.0146477404208835,0.0157118269576872,0.0187385437548539,0.00654109855728099,0.00512764075836853,0.0121366308940463,0.018628644229598,0.0385000021220796,0.0402458622899094,0.0554601353426165,0.03614953756046,0.0451799456339704,0.0449309385826148,0.060220708322187,0.0568463706141408,0.0525804235211195,0.0680829521259334,0.0514964301826521,0.0508168438102241,0.0398956653761393,0.0405886217555539,0.0531649097695708,0.0610262641319228,0.0662121379075351,0.0621158621922798,0.0862461018859107,0.0618288813136778,0.0753733898586786,0.0699721941561971,0.0770777778173072,0.084216261060272,0.0796477967783789,0.0801513924586391,0.0887271897443079,0.189695747166503,0.177058001743811,0.184890019284164,0.197267182850088
55,NA,0.154648744292008,0.144906668671969,0.163141038859594,0.175721428873996,0.167127991923583,0.155042686618742,0.166541146647204,0.158331909780808,0.159429524690232,0.174517190463796,0.170082244966052,0.164295045349439,0.164776169188694,0.167674859619673,0.165066026686948,0.176269295358459,0.192021417631394,0.198400873719769,0.189781139362712,0.207806982801432,0.204901649148722,0.198386779967699,0.208542915012952,0.198250128158235,0.203602079812441,0.205477375810862,0.211266826846266,0.214550994601948,0.20283778518585,0.194530519792604,0.217835669373679,0.202428302929194,0.241780562594541,0.249674666204112,0.247497458693582,0.239613845121263,0.239915972252649,0.241340773173046,0.258180013758811,0.249245324713204,0.236941854042253,0.257089885441844,0.243554172481493,0.255580910254694,0.233781966844178,0.236437566831765,0.249000846853605,0.239201100473939,0.252037331624559,0.263675099906214,0.286195909218991,0.2698291477873,0.297881114221855,0.281931706443142,0.285319146120473,0.326127128078357,0.313639919055557,0.322519352685842,0.32138717795574,0.183767550736466,0.195778926850309,0.199921603026066,0.218663189270002
56,NA,0.00787755489895962,0.010131156790594,0.0136523070596528,0.014184843827059,0.0154644197484384,0.0116567468907368,0.0170393457238528,0.0112026610778662,0.0056845530636467,0.00928464562923146,0.0144796502582266,0.0109934657846578,0.0134702407611215,0.0185986048392272,0.0208459115259332,0.0237155998607642,0.0310616853474147,0.029870066580157,0.0219084066161614,0.0296005548650375,0.0339735756784242,0.0109121164099944,0.0292913860294144,0.0216031481051747,0.0222392400859492,0.0324329733232989,0.0355606139134126,0.0287728269491244,0.0309679296790932,0.0261730161176676,0.033415828071068,0.038859329917255,0.0672752978684857,0.0616874320195178,0.0706978562245758,0.049967972387565,0.0654451587602564,0.0658354506213739,0.0729581361797347,0.0658616973528144,0.0687883131504027,0.0796091436571819,0.0733269907681766,0.0742298154955645,0.0609736461368216,0.0630601741974129,0.0692089611470854,0.0683550053898158,0.0740795480688464,0.0861677986059538,0.106152743203475,0.0937460283886156,0.101939032109076,0.106048162358796,0.111506193062434,0.127215179444168,0.118110847071707,0.122006247047632,0.122953702640223,0.185186775149968,0.186786125233985,0.175920256310939,0.191786496709019
57,NA,0.183481059471521,0.181233783946001,0.182994360139267,0.190596421701584,0.189656926514091,0.17935017113528,0.188500773925645,0.180461251615481,0.181116103409479,0.190068294448131,0.187792570806651,0.18199247353433,0.181815721083745,0.183628426549155,0.181874538884836,0.180853180636609,0.202485899386019,0.206214315139286,0.198159587468555,0.21012618658761,0.206544685907837,0.213620102114487,0.224994852323971,0.208565266105328,0.222530978902359,0.225257202878962,0.225433099131543,0.218421336809166,0.214867930632736,0.19735959506522,0.220796128363359,0.222196484331997,0.264181007897086,0.262356294205814,0.268197171752562,0.244561160734577,0.260391549448551,0.259349334963164,0.272090741035045,0.267232705824394,0.265416521734899,0.282492126486138,0.264858952609603,0.265497971878159,0.256938629049254,0.256597067493778,0.27173890230527,0.274612256787998,0.277731188687741,0.281202022198757,0.300305876193895,0.291817927639119,0.317141583031642,0.295194898978324,0.300125710440988,0.330557251333009,0.315219792004121,0.32630596485886,0.320422794778624,0.210593430280261,0.223973708623633,0.233236062539043,0.221852261185637
58,NA,0.141186267490377,0.140970777216553,0.144411192148815,0.149869433652912,0.147570091946357,0.141241242605462,0.148471182652517,0.142288585003447,0.136277011620237,0.143452129724211,0.147081897178699,0.141437855487886,0.143987426012313,0.147971430516386,0.148282981650287,0.147502616444608,0.164128924760998,0.166074173356914,0.154280182010686,0.168027593352201,0.165398568577277,0.167473078865482,0.18015240953942,0.163843439265348,0.179245093906642,0.182077858076798,0.181224423165773,0.174493669210859,0.172242801908636,0.156179045794513,0.176940350382501,0.179223865664666,0.213916239884681,0.209837666324603,0.222193018836561,0.197403374041329,0.218171416436898,0.211000208450191,0.225695060986462,0.219299488059111,0.223697251506444,0.232627322584658,0.228908901058987,0.219356094062521,0.21705241799208,0.217391638039451,0.226978213364787,0.230307223431813,0.224623156082503,0.234642028161427,0.254413852867688,0.233674434002704,0.250796820538354,0.246537740030403,0.253381741089577,0.276714003121528,0.266495555995579,0.27146135825301,0.271034166192735,0.216889810004783,0.219150278651148,0.222914032170581,0.2130937921514
59,NA,0.199525910904815,0.169084979032496,0.173305163107252,0.244509320235569,0.21863547371122,0.158791793158939,0.192126024273971,0.157553834195501,0.174824262474374,0.228258069884228,0.21089901468522,0.173296422938,0.166310729095027,0.17839198890445,0.165830175151981,0.167684781271597,0.224158439112113,0.238429495218325,0.221176775410317,0.246484776617707,0.24954109847842,0.262490554540182,0.293444226812105,0.246045015910629,0.26520520770861,0.24401790610677,0.237798958146102,0.253787906402182,0.231200240546654,0.219403478584535,0.274484040229453,0.209725721443626,0.269787899647243,0.336282788749729,0.289922559186254,0.280906352223046,0.229671532566778,0.279249594048331,0.292310519457256,0.275839057359469,0.266168658033548,0.2955203889348,0.324572318159534,0.292439858777171,0.23920006948242,0.262227961490098,0.269344530358766,0.280380574960316,0.25090514526172,0.238780452372262,0.374047900086137,0.274548840184605,0.405142128021128,0.309402659514156,0.341714042948089,0.346867597040669,0.328849669078497,0.307271162431418,0.339160001747498,0.428137925378786,0.406994151059023,0.367425897209086,0.431316705058627
60,0.227892101950549,0.145406836854913,0.136053891910222,0.146037964470975,0.15801801167434,0.148126161396725,0.14210325918673,0.152161332789408,0.145384108117037,0.146468739973657,0.155867047045675,0.154796707354127,0.148650531166282,0.145610613592042,0.146709926330794,0.144551943805377,0.152214913320794,0.163217896565847,0.167859710573435,0.15854209752751,0.177675455437608,0.169034363140758,0.168910525724308,0.183951423262144,0.175532120573545,0.182251125899162,0.181738943692866,0.179670109080936,0.182343907471086,0.174857933064611,0.15930724444339,0.179873288780295,0.176532974448288,0.215882561603428,0.216895647656238,0.232917805276975,0.205959181531143,0.220498353188726,0.217308911864749,0.237851169066606,0.228207632255099,0.220258047828526,0.2393559381197,0.232059457588796,0.225320115699495,0.218835393111414,0.222948006276018,0.23375596668235,0.229149512313854,0.227039866038305,0.238743621561755,0.265105849650541,0.241656132836222,0.26929954851599,0.254023889153512,0.262969399477017,0.280534991533998,0.271649196759016,0.274886879499115,0.27891515633191,0.227672438912565,0.222350641508644,0.230808524943918,0.229660978384234
61,0.242591131266904,0.274679690728961,0.271160871421309,0.280885477731708,0.294107545744547,0.298310199577339,0.292204060250451,0.292819918668894,0.286383138096096,0.28079427685539,0.294632235759088,0.302267622724007,0.306856900044183,0.304382766844184,0.308200459499029,0.305154729567017,0.308183357275256,0.319524786804174,0.32884369917527,0.322337812470352,0.332044740558498,0.327134730156584,0.331549028065797,0.345499586933074,0.331547572924335,0.335985083628047,0.333878509366509,0.330516469574281,0.332719156227138,0.331605577746552,0.320271637396647,0.334046967137086,0.323479842487299,0.360340310183569,0.357991765316559,0.377004856615086,0.347248527062689,0.360453388724463,0.357310276088894,0.37633493929164,0.370352466203016,0.360130559687526,0.372223700442709,0.37864444655338,0.364671610430093,0.365319727240602,0.368071757286274,0.378787378288461,0.365427011665056,0.357845825632292,0.371653367023602,0.396619579750398,0.376603831446379,0.40160459755869,0.382027630140239,0.389554029914243,0.414568929360792,0.404144159294846,0.407694763518122,0.410569018662069,0.24902890712113,0.250031896404333,0.244870643576142,0.249322333946486
62,0.227005711489554,0.160447496811654,0.155155954801186,0.160949478350402,0.170346587297611,0.164668368082546,0.157567943677853,0.167169937756454,0.160204672231167,0.159112497541341,0.16820168891734,0.167722691506698,0.161605013480715,0.161010629822957,0.162736271615343,0.161195515261309,0.163394537365005,0.178791094068208,0.181866570708106,0.172930823434698,0.188619349438768,0.18243917829657,0.184275499155004,0.198466913817274,0.185558883740899,0.197538097665207,0.197286924150345,0.195262049742398,0.194506969529136,0.189582724267926,0.173137189107893,0.19418890929251,0.19249978166084,0.231059573639255,0.23015594851208,0.244286228147365,0.21698458152561,0.23459901560906,0.230127898096033,0.248543923788052,0.240943748257598,0.237752414264136,0.254159792163308,0.244783557467324,0.239198438973945,0.232707566882977,0.235496809363135,0.246009261364075,0.245669244493181,0.244769183653237,0.25305381343838,0.277039833873442,0.258154559455861,0.283607538316192,0.268757427624355,0.276163543916417,0.297553525406475,0.287414066491969,0.29170322886132,0.293382686952806,0.216265086441452,0.219222653652654,0.225227708212535,0.22160838586853
63,0.235220384148591,0.03010582396005,0.0307112115281226,0.0325750005667544,0.0354463202720009,0.0335450400501981,0.0313177580796008,0.0353408366142245,0.0322378529152096,0.0272831348967309,0.030683676421194,0.0342331406866614,0.0307148554141982,0.0327664848179275,0.0360529096151493,0.0370546314249134,0.0371753956908695,0.043512831061423,0.0446191396632893,0.0369438736713919,0.0456937052668685,0.0443451069863093,0.0413367446731687,0.0505407854791312,0.0412636983383564,0.0517929831671785,0.053766282882163,0.052707246123572,0.046864887675325,0.045811010727333,0.0392190609832217,0.0491271694932979,0.052359284815014,0.0754624038541631,0.0714792736764938,0.0839269324829467,0.0630191875042472,0.0806969958663337,0.0755360907017789,0.0869287097105359,0.078993531050747,0.0879725118402606,0.0951899600357034,0.0936052632112798,0.0828496404454917,0.0795889395396141,0.0808586036511408,0.0850608593205402,0.0953027540562761,0.0853935557065275,0.100307974978977,0.121405950538065,0.095152459413798,0.108628172459367,0.113879021898048,0.123821810247991,0.144391609099966,0.13500648084536,0.137893752466997,0.13923503867356,0.207026288789352,0.219330171270719,0.196255499465812,0.198372033643529
64,0.179941500359341,4.48494816149153e-05,5.27403060329547e-05,0.000170451434561624,0.000330323715941869,0.000286176011586446,5.24066018724127e-05,0.00031685607192241,9.12975174781428e-05,0,3.61767969536757e-05,0.00015578989504455,3.37941861383017e-05,9.87096511066735e-05,0.000246424315219751,0.000443079751577644,0.0010054327603753,0.00233929794466404,0.0026904239721789,0.0012527844160392,0.00276138189054365,0.00419875254354663,3.95559842046185e-05,0.00156058286289139,0.000960602782936369,0.000331790728379827,0.00153913804879248,0.00244436334692551,0.00173615446938208,0.00153985266024456,0.00203519037739914,0.00318802944956281,0.00309203468529115,0.0201698716780635,0.0149250042423503,0.0261545961272453,0.0088669001463911,0.0198646614816809,0.0201902159339715,0.0303372583621412,0.0210683647984067,0.0245490043594288,0.0359229677531571,0.0283926681780414,0.0290260435394139,0.016050229630958,0.0175083914393349,0.0247702132200502,0.0277671628423009,0.0291801512308477,0.0452806699362089,0.068421397323488,0.0464537173377452,0.0615101782005904,0.0646502403818802,0.0740134132346345,0.0917265916558036,0.0795854231714925,0.084171369924876,0.0835362104437491,0.177533224872206,0.180370856924384,0.162543390779822,0.183484235314227
65,NA,0.0339099595302642,0.0335992880192968,0.0396254036584469,0.0447298330553428,0.0424882856549263,0.0325829575418114,0.0402951494504402,0.0332747170002254,0.0235763785014691,0.0320752627726925,0.0376479338809915,0.0311205594935874,0.0348400241152508,0.0384580496219564,0.0407267017522633,0.0486722643511996,0.0533711797464962,0.0554363514681029,0.0470102514086797,0.0561909669259896,0.0620038384493517,0.032770617536085,0.0510248072850456,0.047439993580049,0.0427584189695073,0.049070483366911,0.0541625029796232,0.0524695133973483,0.0504017716404492,0.0509997822487556,0.0565375516882806,0.0569433352867899,0.0887574591254345,0.0842521269641591,0.0946312178270587,0.0726742964914103,0.0854968957079062,0.0885211325628983,0.0963210608082983,0.0881991121462117,0.0877196034530136,0.101880350450985,0.0933938478942003,0.0972482916494909,0.0802533160376903,0.0840100701839534,0.0903164737233498,0.0885018598463458,0.0957534422019855,0.103926700667512,0.128885491505846,0.118333670890855,0.131605643121784,0.130655801322349,0.137696763465516,0.147301469155979,0.141667513777043,0.140019783660322,0.146034380653678,0.172312204370292,0.165254366780638,0.175108203319911,0.180485173640564
66,NA,0.0269628997479638,0.0272284742952687,0.0318154193856596,0.0362246797452526,0.0349166328544191,0.0262394719781485,0.0329934924663195,0.0267003248500382,0.0194253511146023,0.025884774702853,0.0306641993032888,0.0249778253447094,0.0280745974888841,0.0314484362517875,0.0338965429179635,0.0405516476788837,0.0459770653116545,0.0478181780408333,0.0395385972758091,0.0485688620313993,0.0541457415478217,0.0262358012907511,0.0435985192775774,0.0398086965087605,0.0347612308331402,0.041877948294611,0.0469545365324114,0.0450171749447626,0.0430614814938893,0.0435317577592077,0.0493257820483999,0.0496609110608721,0.0815541941740004,0.0761887886374671,0.0875349613213482,0.0651350775560855,0.0788762961361473,0.0813067041349797,0.089682368784447,0.0810215064152863,0.0811886724473722,0.0950643832992534,0.0865764527889713,0.0901764467023427,0.0735422025103601,0.0766091622913094,0.0838325909141515,0.0826560099339009,0.0890166494801122,0.0980149194714916,0.122215653723935,0.110784567593363,0.124230391987133,0.12328205776478,0.130386285048631,0.140881486546627,0.134690643055495,0.13386140975474,0.138879138415268,0.174273760315735,0.168010699893308,0.174222383748084,0.182011232342599
67,0.24169055928567,0.267731990655355,0.263767727511858,0.273319957200293,0.286817262861764,0.290212526730113,0.283898128778551,0.285054259447935,0.278472911841732,0.273383020421575,0.287260254792508,0.294303581336868,0.298178643351045,0.295551896620129,0.299289995884632,0.296256548288925,0.299362021748582,0.311060248389569,0.320270441962701,0.313531866680387,0.323707617166377,0.318761200388112,0.323071459706776,0.337230764463956,0.323243733212244,0.327851350460566,0.325816559790319,0.322516579516416,0.324832433477556,0.323189741956612,0.311560540339653,0.326149352939119,0.31559038199379,0.352487144490204,0.350921207987256,0.369196765470757,0.33976014862869,0.352491003652895,0.349914134541702,0.368796941180733,0.362487457531585,0.352680378211752,0.365099817981085,0.37107243654275,0.357301751091536,0.357013433428498,0.360110578238976,0.370708458719773,0.358342388883987,0.350649420834568,0.364001877983729,0.390003384424539,0.369092549120097,0.394879849807356,0.375129158346305,0.382946026356052,0.40733720031159,0.396955183179121,0.400332023625798,0.403441761739392,0.24755327500518,0.248457428682454,0.244063649664976,0.248026139797379
68,0.245006012552912,0.282794688633407,0.279522146680199,0.289229786285091,0.302639089662887,0.307533383344649,0.301461097826331,0.301518238655427,0.29510444726569,0.289197659375198,0.303353112934752,0.3114444542527,0.316623453211545,0.31411802584008,0.31809839460354,0.314974691009655,0.317761944327855,0.329245792922876,0.338898080388164,0.332575334449253,0.341833336541925,0.337016202367192,0.341828550539267,0.355743642509662,0.341409244429461,0.345837364821383,0.343519759475478,0.340032371256634,0.342165105080224,0.341463816002211,0.330320431152331,0.343717259518943,0.332660958396638,0.369680684293259,0.367087242022197,0.386322719785876,0.356260517312899,0.369404800760994,0.366282165527238,0.385288504497081,0.379547428564922,0.368889888866765,0.380644980848243,0.387947470052117,0.373609587836415,0.374650209626447,0.377331820979779,0.388123574767358,0.373908462462515,0.36604773485418,0.380182118408562,0.405084123535972,0.38521000225615,0.410300913443673,0.390226866519878,0.397668580431722,0.42326064258053,0.412632004784359,0.416267287692474,0.41904126456976,0.252662628672259,0.254380277240852,0.24686465879742,0.252972543243858
