"cntry_key","year","LCU"
"ESH",1998,5.349581833
"ESH",1999,4.80052178483333
"ESH",2000,5.54816741933333
"ESH",2001,5.47182862266667
"ESH",2002,5.514483205
"ESH",2003,5.779729074
"ESH",2004,6.15998998516667
"ESH",2005,6.78237714566667
"ESH",2006,7.2153434375
"ESH",2007,7.51900327566667
"ESH",2008,8.36985703216667
"ESH",2009,7.55402769816667
"ESH",2010,8.51928513778889
"ESH",2011,9.6128472353537
"MRT",1980,22.83464883
"MRT",1981,22.39469875
"MRT",1982,23.23760239
"MRT",1983,23.97532507
"MRT",1984,25.62910643
"MRT",1985,27.41747162
"MRT",1986,28.76487479
"MRT",1987,30.86982804
"MRT",1988,31.43686455
"MRT",1989,32.71286318
"MRT",1990,32.35037937
"MRT",1991,44.24410276
"MRT",1992,45.81946447
"MRT",1993,50.17779378
"MRT",1994,54.63150438
"MRT",1995,54.90671095
"MRT",1996,54.95329044
"MRT",1997,60.42517671
"MRT",1998,69.40665554
"MRT",1999,72.16244913
"MRT",2000,74.45093841
"MRT",2001,76.46809577
"MRT",2002,81.23183036
"MRT",2003,85.7549666
"MRT",2004,93.21338514
"MRT",2005,98.83950107
"MRT",2006,113.4234321
"MRT",2007,115.2869045
"MRT",2008,113.3333129
"MRT",2009,100.0453813
"MRT",2010,119.8235663
"MRT",2011,133.8535416
"GMB",1980,0.842519714
"GMB",1981,0.78236642
"GMB",1982,0.844271556
"GMB",1983,0.833937465
"GMB",1984,0.876101566
"GMB",1985,1.185255756
"GMB",1986,1.629058146
"GMB",1987,1.875452051
"GMB",1988,1.988248194
"GMB",1989,2.179326626
"GMB",1990,2.350912656
"GMB",1991,5.321147276
"GMB",1992,5.313001914
"GMB",1993,5.466369777
"GMB",1994,5.559660063
"GMB",1995,5.648591631
"GMB",1996,6.014792337
"GMB",1997,5.548794319
"GMB",1998,5.768052845
"GMB",1999,5.546247873
"GMB",2000,5.549138964
"GMB",2001,5.524088873
"GMB",2002,6.000672086
"GMB",2003,6.634638394
"GMB",2004,7.540331768
"GMB",2005,7.560359062
"GMB",2006,7.465569813
"GMB",2007,7.56677041
"GMB",2008,7.55196543
"GMB",2009,7.873885515
"GMB",2010,8.10403808
"GMB",2011,8.230022722
"SEN",1980,186.770614
"SEN",1981,189.5472465
"SEN",1982,196.1122606
"SEN",1983,206.1459652
"SEN",1984,214.1639413
"SEN",1985,226.5031161
"SEN",1986,234.2610256
"SEN",1987,223.9729007
"SEN",1988,213.3999162
"SEN",1989,208.7786068
"SEN",1990,201.1138913
"SEN",1991,193.0953456
"SEN",1992,187.3546482
"SEN",1993,183.097555
"SEN",1994,240.2595482
"SEN",1995,252.096711
"SEN",1996,258.4031354
"SEN",1997,258.7147553
"SEN",1998,262.1619071
"SEN",1999,259.2872479
"SEN",2000,258.7083176
"SEN",2001,259.5855235
"SEN",2002,263.8664997
"SEN",2003,259.762797
"SEN",2004,253.921784
"SEN",2005,251.6675575
"SEN",2006,253.8982146
"SEN",2007,260.5775412
"SEN",2008,271.6306137
"SEN",2009,265.2840002
"SEN",2010,265.4650223
"SEN",2011,271.2002955
"LBY",1999,0.255710913
"LBY",2000,0.296375519
"LBY",2001,0.29994019
"LBY",2002,0.438222656
"LBY",2003,0.464208715
"LBY",2004,0.609411127
"LBY",2005,0.7345614
"LBY",2006,0.817890143
"LBY",2007,0.908538411
"LBY",2008,1.114416601
"LBY",2009,0.742204239
"LBY",2010,1.08429578973332
"LBY",2011,1.17052136412224
"MLT",1980,0.576663688
"MLT",1981,0.568269805
"MLT",1982,0.554069695
"MLT",1983,0.53135902
"MLT",1984,0.511220501
"MLT",1985,0.499228268
"MLT",1986,0.505487109
"MLT",1987,0.506083976
"MLT",1988,0.498147589
"MLT",1989,0.49038302
"MLT",1990,0.487352025
"MLT",1991,0.487128213
"MLT",1992,0.494036719
"MLT",1993,0.497237683
"MLT",1994,0.504672744
"MLT",1995,0.520140383
"MLT",1996,0.564780536
"MLT",1997,0.559609001
"MLT",1998,0.561177488
"MLT",1999,0.562092673
"MLT",2000,0.556202571
"MLT",2001,0.572536027
"MLT",2002,0.566973033
"MLT",2003,0.573104019
"MLT",2004,0.566256475
"MLT",2005,0.567525053
"MLT",2006,0.56258926
"MLT",2007,0.567868541
"MLT",2008,0.560245335
"MLT",2009,0.550145344
"MLT",2010,0.555513279
"MLT",2011,0.559224443
"LVA",1980,0.003720459
"LVA",1981,0.003494768
"LVA",1982,0.003369385
"LVA",1983,0.0031023
"LVA",1984,0.002943915
"LVA",1985,0.002786588
"LVA",1986,0.002688121
"LVA",1987,0.002589426
"LVA",1988,0.002505247
"LVA",1989,0.002507509
"LVA",1990,0.002998985
"LVA",1991,0.007617009
"LVA",1992,0.077024928
"LVA",1993,0.115842801
"LVA",1994,0.154681879
"LVA",1995,0.192774042
"LVA",1996,0.217023533
"LVA",1997,0.2279064
"LVA",1998,0.233847221
"LVA",1999,0.240643593
"LVA",2000,0.249044254
"LVA",2001,0.248531873
"LVA",2002,0.24953746
"LVA",2003,0.258794411
"LVA",2004,0.274012213
"LVA",2005,0.30197239
"LVA",2006,0.326105351
"LVA",2007,0.378692718
"LVA",2008,0.394888474
"LVA",2009,0.364278577
"LVA",2010,0.356771828
"LVA",2011,0.363066103
"EST",1993,0.173055287
"EST",1994,0.236752176
"EST",1995,0.305040205
"EST",1996,0.370540688
"EST",1997,0.401111941
"EST",1998,0.429305977
"EST",1999,0.443908649
"EST",2000,0.455159539
"EST",2001,0.476801981
"EST",2002,0.47739502
"EST",2003,0.480693956
"EST",2004,0.485899065
"EST",2005,0.501982466
"EST",2006,0.520791648
"EST",2007,0.554941973
"EST",2008,0.548811403
"EST",2009,0.527360429
"EST",2010,0.531905439
"EST",2011,0.541206695
"BGR",1980,0.001052393
"BGR",1981,0.000989355
"BGR",1982,0.000950409
"BGR",1983,0.000908347
"BGR",1984,0.000899426
"BGR",1985,0.000874772
"BGR",1986,0.000867153
"BGR",1987,0.000843007
"BGR",1988,0.000770731
"BGR",1989,0.000792757
"BGR",1990,0.00096381
"BGR",1991,0.003043768
"BGR",1992,0.004757005
"BGR",1993,0.007033214
"BGR",1994,0.011904334
"BGR",1995,0.018890383
"BGR",1996,0.040760871
"BGR",1997,0.418977584
"BGR",1998,0.509372457
"BGR",1999,0.522665006
"BGR",2000,0.538708808
"BGR",2001,0.558828932
"BGR",2002,0.556490506
"BGR",2003,0.557372742
"BGR",2004,0.577006528
"BGR",2005,0.599070733
"BGR",2006,0.607941244
"BGR",2007,0.636528857
"BGR",2008,0.653215227
"BGR",2009,0.661476154
"BGR",2010,0.673664428
"BGR",2011,0.679095311
"ROU",1981,0.000764343
"ROU",1982,0.000807913
"ROU",1983,0.000774079
"ROU",1984,0.000747935
"ROU",1985,0.000727738
"ROU",1986,0.000713075
"ROU",1987,0.0006926
"ROU",1988,0.000682122
"ROU",1989,0.000651434
"ROU",1990,0.000712983
"ROU",1991,0.002033773
"ROU",1992,0.00597744
"ROU",1993,0.019148253
"ROU",1994,0.044838958
"ROU",1995,0.059263702
"ROU",1996,0.084126555
"ROU",1997,0.20389117
"ROU",1998,0.311144514
"ROU",1999,0.45472793
"ROU",2000,0.632557958
"ROU",2001,0.82195796
"ROU",2002,0.990621076
"ROU",2003,1.183026136
"ROU",2004,1.301318172
"ROU",2005,1.423017355
"ROU",2006,1.435284815
"ROU",2007,1.512501929
"ROU",2008,1.596824255
"ROU",2009,1.59327025
"ROU",2010,1.649408466
"ROU",2011,1.692667179
"RUS",1989,0.00048544
"RUS",1990,0.000542081
"RUS",1991,0.001198624
"RUS",1992,0.018669893
"RUS",1993,0.180472167
"RUS",1994,0.720392251
"RUS",1995,1.717815258
"RUS",1996,2.457829014
"RUS",1997,2.779172669
"RUS",1998,3.259121699
"RUS",1999,5.539640566
"RUS",2000,7.308116161
"RUS",2001,8.324465885
"RUS",2002,9.273504249
"RUS",2003,9.870217799
"RUS",2004,11.54745371
"RUS",2005,12.7361313
"RUS",2006,12.6355939
"RUS",2007,13.97472165
"RUS",2008,14.34119607
"RUS",2009,14.22319398
"RUS",2010,15.65811419
"RUS",2011,17.41829578
"GEO",1980,7.70316e-07
"GEO",1981,7.30212e-07
"GEO",1982,7.12075e-07
"GEO",1983,6.65836e-07
"GEO",1984,6.49866e-07
"GEO",1985,6.02196e-07
"GEO",1986,6.25066e-07
"GEO",1987,6.21437e-07
"GEO",1988,5.86922e-07
"GEO",1989,5.96188e-07
"GEO",1990,7.03214e-07
"GEO",1991,1.10267e-06
"GEO",1992,1.52721e-05
"GEO",1993,0.002322707
"GEO",1994,0.139804795
"GEO",1995,0.358951483
"GEO",1996,0.504484705
"GEO",1997,0.527302636
"GEO",1998,0.556065685
"GEO",1999,0.601334701
"GEO",2000,0.61614331
"GEO",2001,0.634879556
"GEO",2002,0.661716756
"GEO",2003,0.670258872
"GEO",2004,0.70648066
"GEO",2005,0.737989433
"GEO",2006,0.775586521
"GEO",2007,0.826793247
"GEO",2008,0.88742931
"GEO",2009,0.862030128
"GEO",2010,0.923325049
"GEO",2011,0.992040132
"UKR",1987,5.0161e-06
"UKR",1988,4.93058e-06
"UKR",1989,4.93438e-06
"UKR",1990,5.53099e-06
"UKR",1991,1.0464e-05
"UKR",1992,0.000190745
"UKR",1993,0.006411142
"UKR",1994,0.066191218
"UKR",1995,0.33365844
"UKR",1996,0.544713633
"UKR",1997,0.630999848
"UKR",1998,0.697003827
"UKR",1999,0.875150074
"UKR",2000,1.054629945
"UKR",2001,1.133830927
"UKR",2002,1.172858104
"UKR",2003,1.243088797
"UKR",2004,1.392342221
"UKR",2005,1.678480962
"UKR",2006,1.867949865
"UKR",2007,2.228354682
"UKR",2008,2.80330506
"UKR",2009,3.142181943
"UKR",2010,3.527063046
"UKR",2011,3.948538237
"TUR",1980,5.50191e-05
"TUR",1981,7.24626e-05
"TUR",1982,8.7579e-05
"TUR",1983,0.000106374
"TUR",1984,0.000151975
"TUR",1985,0.000225709
"TUR",1986,0.000300259
"TUR",1987,0.000389761
"TUR",1988,0.000638012
"TUR",1989,0.001078685
"TUR",1990,0.001643575
"TUR",1991,0.002521276
"TUR",1992,0.004032096
"TUR",1993,0.006619362
"TUR",1994,0.013385968
"TUR",1995,0.02454913
"TUR",1996,0.042657511
"TUR",1997,0.075953032
"TUR",1998,0.131171445
"TUR",1999,0.202023471
"TUR",2000,0.282795826
"TUR",2001,0.428112319
"TUR",2002,0.612620155
"TUR",2003,0.773328615
"TUR",2004,0.812153222
"TUR",2005,0.830639604
"TUR",2006,0.848324878
"TUR",2007,0.864226848
"TUR",2008,0.890060184
"TUR",2009,0.917181151
"TUR",2010,0.954106517
"TUR",2011,1.030222389
"SYR",1980,3.645032286
"SYR",1981,3.904449143
"SYR",1982,3.76870397
"SYR",1983,3.808183504
"SYR",1984,3.933220262
"SYR",1985,3.973042102
"SYR",1986,4.909110808
"SYR",1987,5.981050533
"SYR",1988,7.433638231
"SYR",1989,8.835098172
"SYR",1990,10.15809895
"SYR",1991,10.57191132
"SYR",1992,10.8838365
"SYR",1993,11.27371307
"SYR",1994,12.55398183
"SYR",1995,13.08859554
"SYR",1996,14.90530058
"SYR",1997,15.50244287
"SYR",1998,15.24190287
"SYR",1999,16.13961616
"SYR",2000,17.3303368
"SYR",2001,17.71950122
"SYR",2002,17.20877951
"SYR",2003,16.95445322
"SYR",2004,18.19421732
"SYR",2005,19.71695821
"SYR",2006,20.58867266
"SYR",2007,22.4030648
"SYR",2008,25.41544173
"SYR",2009,24.48817116
"SYR",2010,25.6786135
"SYR",2011,26.9149656429627
"LBN",1988,87.05488087
"LBN",1989,145.1382649
"LBN",1990,161.511911
"LBN",1991,236.708512
"LBN",1992,509.9912726
"LBN",1993,644.2843917
"LBN",1994,718.5677652
"LBN",1995,776.5939613
"LBN",1996,821.7534657
"LBN",1997,930.0587481
"LBN",1998,954.6981741
"LBN",1999,947.8589817
"LBN",2000,908.3926053
"LBN",2001,873.7498321
"LBN",2002,902.5296415
"LBN",2003,897.7976615
"LBN",2004,881.5070411
"LBN",2005,847.5175851
"LBN",2006,837.699981
"LBN",2007,845.6600357
"LBN",2008,908.9368508
"LBN",2009,956.6304003
"LBN",2010,945.226475
"LBN",2011,970.4519607
"ISR",1980,0.003853099
"ISR",1981,0.007913227
"ISR",1982,0.016949657
"ISR",1983,0.040748922
"ISR",1984,0.190388276
"ISR",1985,0.67346772
"ISR",1986,0.989161316
"ISR",1987,1.154899838
"ISR",1988,1.3302698
"ISR",1989,1.52144953
"ISR",1990,1.698184474
"ISR",1991,1.970196061
"ISR",1992,2.156549965
"ISR",1993,2.344257421
"ISR",1994,2.584123459
"ISR",1995,2.761191717
"ISR",1996,2.978929488
"ISR",1997,3.159789426
"ISR",1998,3.34555967
"ISR",1999,3.504640727
"ISR",2000,3.442745623
"ISR",2001,3.426418581
"ISR",2002,3.46267644
"ISR",2003,3.629209859
"ISR",2004,3.534697337
"ISR",2005,3.716937447
"ISR",2006,3.835926379
"ISR",2007,3.719567364
"ISR",2008,3.867204675
"ISR",2009,3.94737326
"ISR",2010,3.942791093
"ISR",2011,3.885027858
"GRC",1980,0.085480907
"GRC",1981,0.095046934
"GRC",1982,0.113967997
"GRC",1983,0.132228961
"GRC",1984,0.155376052
"GRC",1985,0.179457278
"GRC",1986,0.208676457
"GRC",1987,0.233654183
"GRC",1988,0.26352108
"GRC",1989,0.290719099
"GRC",1990,0.337808631
"GRC",1991,0.390802254
"GRC",1992,0.438229065
"GRC",1993,0.490688818
"GRC",1994,0.534378833
"GRC",1995,0.574778236
"GRC",1996,0.605630189
"GRC",1997,0.630480093
"GRC",1998,0.662271066
"GRC",1999,0.680628356
"GRC",2000,0.677940609
"GRC",2001,0.670894148
"GRC",2002,0.659972072
"GRC",2003,0.688711585
"GRC",2004,0.695549989
"GRC",2005,0.714036641
"GRC",2006,0.699995912
"GRC",2007,0.718663491
"GRC",2008,0.701009999
"GRC",2009,0.701381158
"GRC",2010,0.713398536
"GRC",2011,0.713652887
"CYP",1980,0.504232612
"CYP",1981,0.518139358
"CYP",1982,0.538943588
"CYP",1983,0.544589771
"CYP",1984,0.56782199
"CYP",1985,0.582223626
"CYP",1986,0.593127639
"CYP",1987,0.598497769
"CYP",1988,0.596828205
"CYP",1989,0.602507138
"CYP",1990,0.61203037
"CYP",1991,0.614928669
"CYP",1992,0.638627265
"CYP",1993,0.654942523
"CYP",1994,0.675706841
"CYP",1995,0.713454102
"CYP",1996,0.713257775
"CYP",1997,0.716158453
"CYP",1998,0.724265783
"CYP",1999,0.733851356
"CYP",2000,0.732559696
"CYP",2001,0.723752671
"CYP",2002,0.723119304
"CYP",2003,0.746295045
"CYP",2004,0.737030112
"CYP",2005,0.727833636
"CYP",2006,0.71067935
"CYP",2007,0.711049123
"CYP",2008,0.685118875
"CYP",2009,0.672392884
"CYP",2010,0.683712798
"CYP",2011,0.684075327
"ALB",1980,2.872019268
"ALB",1981,2.568734164
"ALB",1982,2.420786422
"ALB",1983,2.328285017
"ALB",1984,2.243370649
"ALB",1985,2.184534558
"ALB",1986,2.08594518
"ALB",1987,2.026568702
"ALB",1988,1.958371097
"ALB",1989,1.887324509
"ALB",1990,1.809838895
"ALB",1991,2.425438651
"ALB",1992,8.306397139
"ALB",1993,17.46226198
"ALB",1994,23.68834981
"ALB",1995,24.43999025
"ALB",1996,30.83938334
"ALB",1997,34.47475619
"ALB",1998,38.60580416
"ALB",1999,39.75096033
"ALB",2000,40.59053397
"ALB",2001,41.06332417
"ALB",2002,41.74067433
"ALB",2003,42.26271218
"ALB",2004,43.5766193
"ALB",2005,43.63987978
"ALB",2006,41.76277348
"ALB",2007,42.54293858
"ALB",2008,41.8131924
"ALB",2009,42.04814534
"ALB",2010,44.56474521
"ALB",2011,45.85749424
"DZA",1980,2.845598582
"DZA",1981,2.975208652
"DZA",1982,2.85874453
"DZA",1983,2.937098472
"DZA",1984,3.069517075
"DZA",1985,3.126662692
"DZA",1986,3.131842568
"DZA",1987,3.311729337
"DZA",1988,3.490260307
"DZA",1989,3.90220412
"DZA",1990,4.897262832
"DZA",1991,7.283899123
"DZA",1992,8.697771462
"DZA",1993,9.670772172
"DZA",1994,12.23372332
"DZA",1995,15.37213403
"DZA",1996,18.73310111
"DZA",1997,19.66567723
"DZA",1998,18.78601255
"DZA",1999,20.52454836
"DZA",2000,25.03158184
"DZA",2001,24.65075289
"DZA",2002,24.7192652
"DZA",2003,26.22443771
"DZA",2004,28.21857246
"DZA",2005,31.80737
"DZA",2006,34.28994823
"DZA",2007,35.76684261
"DZA",2008,40.10276974
"DZA",2009,35.27452176
"DZA",2010,40.29639283
"DZA",2011,46.3673076
"Ascension",1980,64.04546855625
"Ascension",1981,63.4230617619167
"Ascension",1982,66.0709759601667
"Ascension",1983,69.4762286175
"Ascension",1984,72.3263314189167
"Ascension",1985,72.10540454325
"Ascension",1986,85.912541789
"Ascension",1987,89.1525215092308
"Ascension",1988,91.957384971
"Ascension",1989,96.2851034215385
"Ascension",1990,99.578538694
"Ascension",1991,111.037818296385
"Ascension",1992,126.672245175308
"Ascension",1993,130.845534415231
"Ascension",1994,150.234149728923
"Ascension",1995,164.433639785231
"Ascension",1996,174.716701576154
"Ascension",1997,177.719327752154
"Ascension",1998,191.021761932308
"Ascension",1999,198.565485160923
"Ascension",2000,200.687241270154
"Ascension",2001,226.820711767846
"Ascension",2002,225.110856888154
"Ascension",2003,246.138887375154
"Ascension",2004,261.124810836615
"Ascension",2005,290.336670820462
"Ascension",2006,330.341246781
"Ascension",2007,346.661831945385
"Ascension",2008,375.515192339385
"Ascension",2009,391.035705033308
"Ascension",2010,441.514024206615
"Ascension",2011,497.227471051308
"SHN",1980,64.04546855625
"SHN",1981,63.4230617619167
"SHN",1982,66.0709759601667
"SHN",1983,69.4762286175
"SHN",1984,72.3263314189167
"SHN",1985,72.10540454325
"SHN",1986,85.912541789
"SHN",1987,89.1525215092308
"SHN",1988,91.957384971
"SHN",1989,96.2851034215385
"SHN",1990,99.578538694
"SHN",1991,111.037818296385
"SHN",1992,126.672245175308
"SHN",1993,130.845534415231
"SHN",1994,150.234149728923
"SHN",1995,164.433639785231
"SHN",1996,174.716701576154
"SHN",1997,177.719327752154
"SHN",1998,191.021761932308
"SHN",1999,198.565485160923
"SHN",2000,200.687241270154
"SHN",2001,226.820711767846
"SHN",2002,225.110856888154
"SHN",2003,246.138887375154
"SHN",2004,261.124810836615
"SHN",2005,290.336670820462
"SHN",2006,330.341246781
"SHN",2007,346.661831945385
"SHN",2008,375.515192339385
"SHN",2009,391.035705033308
"SHN",2010,441.514024206615
"SHN",2011,497.227471051308
"Tristan da Cunha",1980,64.04546855625
"Tristan da Cunha",1981,63.4230617619167
"Tristan da Cunha",1982,66.0709759601667
"Tristan da Cunha",1983,69.4762286175
"Tristan da Cunha",1984,72.3263314189167
"Tristan da Cunha",1985,72.10540454325
"Tristan da Cunha",1986,85.912541789
"Tristan da Cunha",1987,89.1525215092308
"Tristan da Cunha",1988,91.957384971
"Tristan da Cunha",1989,96.2851034215385
"Tristan da Cunha",1990,99.578538694
"Tristan da Cunha",1991,111.037818296385
"Tristan da Cunha",1992,126.672245175308
"Tristan da Cunha",1993,130.845534415231
"Tristan da Cunha",1994,150.234149728923
"Tristan da Cunha",1995,164.433639785231
"Tristan da Cunha",1996,174.716701576154
"Tristan da Cunha",1997,177.719327752154
"Tristan da Cunha",1998,191.021761932308
"Tristan da Cunha",1999,198.565485160923
"Tristan da Cunha",2000,200.687241270154
"Tristan da Cunha",2001,226.820711767846
"Tristan da Cunha",2002,225.110856888154
"Tristan da Cunha",2003,246.138887375154
"Tristan da Cunha",2004,261.124810836615
"Tristan da Cunha",2005,290.336670820462
"Tristan da Cunha",2006,330.341246781
"Tristan da Cunha",2007,346.661831945385
"Tristan da Cunha",2008,375.515192339385
"Tristan da Cunha",2009,391.035705033308
"Tristan da Cunha",2010,441.514024206615
"Tristan da Cunha",2011,497.227471051308
"SGS",1980,
"SGS",1981,
"SGS",1982,
"SGS",1983,
"SGS",1984,
"SGS",1985,
"SGS",1986,
"SGS",1987,
"SGS",1988,
"SGS",1989,
"SGS",1990,
"SGS",1991,
"SGS",1992,
"SGS",1993,
"SGS",1994,
"SGS",1995,
"SGS",1996,
"SGS",1997,
"SGS",1998,
"SGS",1999,
"SGS",2000,
"SGS",2001,
"SGS",2002,
"SGS",2003,
"SGS",2004,
"SGS",2005,
"SGS",2006,
"SGS",2007,
"SGS",2008,
"SGS",2009,
"SGS",2010,
"SGS",2011,
"Prince Edward Islands",1980,
"Prince Edward Islands",1981,
"Prince Edward Islands",1982,
"Prince Edward Islands",1983,
"Prince Edward Islands",1984,
"Prince Edward Islands",1985,
"Prince Edward Islands",1986,
"Prince Edward Islands",1987,
"Prince Edward Islands",1988,
"Prince Edward Islands",1989,
"Prince Edward Islands",1990,
"Prince Edward Islands",1991,
"Prince Edward Islands",1992,
"Prince Edward Islands",1993,
"Prince Edward Islands",1994,
"Prince Edward Islands",1995,
"Prince Edward Islands",1996,
"Prince Edward Islands",1997,
"Prince Edward Islands",1998,
"Prince Edward Islands",1999,
"Prince Edward Islands",2000,
"Prince Edward Islands",2001,
"Prince Edward Islands",2002,
"Prince Edward Islands",2003,
"Prince Edward Islands",2004,
"Prince Edward Islands",2005,
"Prince Edward Islands",2006,
"Prince Edward Islands",2007,
"Prince Edward Islands",2008,
"Prince Edward Islands",2009,
"Prince Edward Islands",2010,
"Prince Edward Islands",2011,
"Crozet Islands",1980,
"Crozet Islands",1981,
"Crozet Islands",1982,
"Crozet Islands",1983,
"Crozet Islands",1984,
"Crozet Islands",1985,
"Crozet Islands",1986,
"Crozet Islands",1987,
"Crozet Islands",1988,
"Crozet Islands",1989,
"Crozet Islands",1990,
"Crozet Islands",1991,
"Crozet Islands",1992,
"Crozet Islands",1993,
"Crozet Islands",1994,
"Crozet Islands",1995,
"Crozet Islands",1996,
"Crozet Islands",1997,
"Crozet Islands",1998,
"Crozet Islands",1999,
"Crozet Islands",2000,
"Crozet Islands",2001,
"Crozet Islands",2002,
"Crozet Islands",2003,
"Crozet Islands",2004,
"Crozet Islands",2005,
"Crozet Islands",2006,
"Crozet Islands",2007,
"Crozet Islands",2008,
"Crozet Islands",2009,
"Crozet Islands",2010,
"Crozet Islands",2011,
"Amsterdam Island and Saint Paul Island",1980,
"Amsterdam Island and Saint Paul Island",1981,
"Amsterdam Island and Saint Paul Island",1982,
"Amsterdam Island and Saint Paul Island",1983,
"Amsterdam Island and Saint Paul Island",1984,
"Amsterdam Island and Saint Paul Island",1985,
"Amsterdam Island and Saint Paul Island",1986,
"Amsterdam Island and Saint Paul Island",1987,
"Amsterdam Island and Saint Paul Island",1988,
"Amsterdam Island and Saint Paul Island",1989,
"Amsterdam Island and Saint Paul Island",1990,
"Amsterdam Island and Saint Paul Island",1991,
"Amsterdam Island and Saint Paul Island",1992,
"Amsterdam Island and Saint Paul Island",1993,
"Amsterdam Island and Saint Paul Island",1994,
"Amsterdam Island and Saint Paul Island",1995,
"Amsterdam Island and Saint Paul Island",1996,
"Amsterdam Island and Saint Paul Island",1997,
"Amsterdam Island and Saint Paul Island",1998,
"Amsterdam Island and Saint Paul Island",1999,
"Amsterdam Island and Saint Paul Island",2000,
"Amsterdam Island and Saint Paul Island",2001,
"Amsterdam Island and Saint Paul Island",2002,
"Amsterdam Island and Saint Paul Island",2003,
"Amsterdam Island and Saint Paul Island",2004,
"Amsterdam Island and Saint Paul Island",2005,
"Amsterdam Island and Saint Paul Island",2006,
"Amsterdam Island and Saint Paul Island",2007,
"Amsterdam Island and Saint Paul Island",2008,
"Amsterdam Island and Saint Paul Island",2009,
"Amsterdam Island and Saint Paul Island",2010,
"Amsterdam Island and Saint Paul Island",2011,
"Kerguelen Islands",1980,
"Kerguelen Islands",1981,
"Kerguelen Islands",1982,
"Kerguelen Islands",1983,
"Kerguelen Islands",1984,
"Kerguelen Islands",1985,
"Kerguelen Islands",1986,
"Kerguelen Islands",1987,
"Kerguelen Islands",1988,
"Kerguelen Islands",1989,
"Kerguelen Islands",1990,
"Kerguelen Islands",1991,
"Kerguelen Islands",1992,
"Kerguelen Islands",1993,
"Kerguelen Islands",1994,
"Kerguelen Islands",1995,
"Kerguelen Islands",1996,
"Kerguelen Islands",1997,
"Kerguelen Islands",1998,
"Kerguelen Islands",1999,
"Kerguelen Islands",2000,
"Kerguelen Islands",2001,
"Kerguelen Islands",2002,
"Kerguelen Islands",2003,
"Kerguelen Islands",2004,
"Kerguelen Islands",2005,
"Kerguelen Islands",2006,
"Kerguelen Islands",2007,
"Kerguelen Islands",2008,
"Kerguelen Islands",2009,
"Kerguelen Islands",2010,
"Kerguelen Islands",2011,
"HMD",1980,
"HMD",1981,
"HMD",1982,
"HMD",1983,
"HMD",1984,
"HMD",1985,
"HMD",1986,
"HMD",1987,
"HMD",1988,
"HMD",1989,
"HMD",1990,
"HMD",1991,
"HMD",1992,
"HMD",1993,
"HMD",1994,
"HMD",1995,
"HMD",1996,
"HMD",1997,
"HMD",1998,
"HMD",1999,
"HMD",2000,
"HMD",2001,
"HMD",2002,
"HMD",2003,
"HMD",2004,
"HMD",2005,
"HMD",2006,
"HMD",2007,
"HMD",2008,
"HMD",2009,
"HMD",2010,
"HMD",2011,
"FLK",1980,6.72824820252563
"FLK",1981,7.14701671587091
"FLK",1982,7.68951939272075
"FLK",1983,9.29373380519075
"FLK",1984,10.4184736070821
"FLK",1985,12.927608028558
"FLK",1986,15.7495384924125
"FLK",1987,19.0668933332113
"FLK",1988,22.8518613851509
"FLK",1989,26.6102069299141
"FLK",1990,32.10351780056
"FLK",1991,40.342887834
"FLK",1992,45.9857137574
"FLK",1993,53.5155953574
"FLK",1994,67.6531323362
"FLK",1995,76.0512452418
"FLK",1996,82.754241649
"FLK",1997,90.6083679464
"FLK",1998,98.3122111722
"FLK",1999,106.1685734727
"FLK",2000,127.2733650101
"FLK",2001,131.1539022807
"FLK",2002,136.2768621964
"FLK",2003,142.3391924895
"FLK",2004,148.4565589937
"FLK",2005,152.3314159764
"FLK",2006,159.3059434735
"FLK",2007,165.12630415104
"FLK",2008,173.947685061129
"FLK",2009,178.407607713683
"FLK",2010,182.351794132561
"FLK",2011,188.345089871576
"SLE",1980,0.664051839
"SLE",1981,0.659959397
"SLE",1982,0.737149703
"SLE",1983,0.846942807
"SLE",1984,1.140900003
"SLE",1985,1.869761077
"SLE",1986,3.264599011
"SLE",1987,8.426389545
"SLE",1988,13.37770713
"SLE",1989,20.82007783
"SLE",1990,34.21949186
"SLE",1991,75.7082427
"SLE",1992,134.9640652
"SLE",1993,167.3789017
"SLE",1994,205.1505534
"SLE",1995,267.8457176
"SLE",1996,341.0369449
"SLE",1997,342.1243567
"SLE",1998,417.5982175
"SLE",1999,482.3270954
"SLE",2000,487.6025472
"SLE",2001,827.5140011
"SLE",2002,782.2463213
"SLE",2003,867.1911645
"SLE",2004,951.6533412
"SLE",2005,1074.121927
"SLE",2006,1170.478077
"SLE",2007,1213.182391
"SLE",2008,1306.238975
"SLE",2009,1395.743844
"SLE",2010,1610.436631
"SLE",2011,1855.285394
"LBR",1980,0.737196876
"LBR",1981,0.68213625
"LBR",1982,0.672555026
"LBR",1983,0.62851375
"LBR",1984,0.637669592
"LBR",1985,0.626107561
"LBR",1986,0.615310241
"LBR",1987,0.698506103
"LBR",1988,0.735466316
"LBR",1989,0.731962729
"LBR",1990,0.704036727
"LBR",1991,0.718650745
"LBR",1992,0.696342647
"LBR",1993,0.729620466
"LBR",1994,0.753277094
"LBR",1995,0.784079405
"LBR",1996,0.812545721
"LBR",1997,0.717389835
"LBR",1998,27.51425981
"LBR",1999,27.36551013
"LBR",2000,24.9399191
