goal,component,id,value
safe-coastlines,habitats-sh-mangrove-only,8,0.3917209585835
safe-coastlines,habitats-sh-mangrove-only,9,0.3655766851335
safe-coastlines,habitats-sh-mangrove-only,10,0.58293603602991
safe-coastlines,habitats-sh-mangrove-only,11,0.486480905657586
safe-coastlines,habitats-sh-mangrove-only,12,0.836091940896664
safe-coastlines,habitats-sh-mangrove-only,13,0.322043203836013
safe-coastlines,habitats-sh-mangrove-only,14,0.302701097573456
safe-coastlines,habitats-sh-mangrove-only,15,0.4025481858665
safe-coastlines,habitats-sh-mangrove-only,16,0.635902733861835
safe-coastlines,habitats-sh-mangrove-only,17,0.286459633598318
safe-coastlines,habitats-sh-mangrove-only,18,0.432993863877306
safe-coastlines,habitats-sh-mangrove-only,19,0.55762678272412
safe-coastlines,habitats-sh-mangrove-only,20,0.368573785739227
safe-coastlines,habitats-sh-mangrove-only,21,0.548212586264355
safe-coastlines,habitats-sh-mangrove-only,22,0.557360213168524
safe-coastlines,habitats-sh-mangrove-only,23,0.572316491566685
safe-coastlines,habitats-sh-mangrove-only,24,0.65404145464587
safe-coastlines,habitats-sh-mangrove-only,25,0.3442904450165
safe-coastlines,habitats-sh-mangrove-only,26,0.468304085268376
safe-coastlines,habitats-sh-mangrove-only,27,0.541213485369587
safe-coastlines,habitats-sh-mangrove-only,28,0.425244122996795
safe-coastlines,habitats-sh-mangrove-only,29,0.550847219697136
safe-coastlines,habitats-sh-mangrove-only,30,0.14961519116665
safe-coastlines,habitats-sh-mangrove-only,31,0.294922774051682
safe-coastlines,habitats-sh-mangrove-only,32,0.398346867164421
safe-coastlines,habitats-sh-mangrove-only,33,0.2503922244665
safe-coastlines,habitats-sh-mangrove-only,34,0.458636344351208
safe-coastlines,habitats-sh-mangrove-only,35,0.2210064051335
safe-coastlines,habitats-sh-mangrove-only,36,0.472622925402095
safe-coastlines,habitats-sh-mangrove-only,37,0.3965387572665
safe-coastlines,habitats-sh-mangrove-only,38,0.39654574705
safe-coastlines,habitats-sh-mangrove-only,39,0.338271805889558
safe-coastlines,habitats-sh-mangrove-only,40,0.483186246968182
safe-coastlines,habitats-sh-mangrove-only,41,0.513800894159091
safe-coastlines,habitats-sh-mangrove-only,42,0.617491503252864
safe-coastlines,habitats-sh-mangrove-only,43,0.506296431746515
safe-coastlines,habitats-sh-mangrove-only,44,0.438591832624839
safe-coastlines,habitats-sh-mangrove-only,45,0.480240051181657
safe-coastlines,habitats-sh-mangrove-only,46,0.330302412531953
safe-coastlines,habitats-sh-mangrove-only,47,0.6626221422335
safe-coastlines,habitats-sh-mangrove-only,48,0.443103297919864
safe-coastlines,habitats-sh-mangrove-only,49,0.63736725026904
safe-coastlines,habitats-sh-mangrove-only,50,0.2877435147665
safe-coastlines,habitats-sh-mangrove-only,51,0.576623514481017
safe-coastlines,habitats-sh-mangrove-only,52,0.672562558611671
safe-coastlines,habitats-sh-mangrove-only,53,0.800637813881818
safe-coastlines,habitats-sh-mangrove-only,54,0.417409821960557
safe-coastlines,habitats-sh-mangrove-only,55,0.715270439931818
safe-coastlines,habitats-sh-mangrove-only,56,0.491362866557555
safe-coastlines,habitats-sh-mangrove-only,57,0.3625888633665
safe-coastlines,habitats-sh-mangrove-only,58,0.464394479597534
safe-coastlines,habitats-sh-mangrove-only,59,0.486591278219864
safe-coastlines,habitats-sh-mangrove-only,60,0.375581147909091
safe-coastlines,habitats-sh-mangrove-only,61,0.4330643835335
safe-coastlines,habitats-sh-mangrove-only,62,0.498094957777283
safe-coastlines,habitats-sh-mangrove-only,63,0.550019569300708
safe-coastlines,habitats-sh-mangrove-only,64,0.594208932859598
safe-coastlines,habitats-sh-mangrove-only,65,0.429226883191372
safe-coastlines,habitats-sh-mangrove-only,66,0.348824103373567
safe-coastlines,habitats-sh-mangrove-only,67,0.618905852643886
safe-coastlines,habitats-sh-mangrove-only,68,0.619658351732967
safe-coastlines,habitats-sh-mangrove-only,69,0.389974259942591
safe-coastlines,habitats-sh-mangrove-only,70,0.33776544366133
safe-coastlines,habitats-sh-mangrove-only,71,0.318801714407409
safe-coastlines,habitats-sh-mangrove-only,72,0.408053067634682
safe-coastlines,habitats-sh-mangrove-only,73,0.587088914565318
safe-coastlines,habitats-sh-mangrove-only,74,0.480537431995034
safe-coastlines,habitats-sh-mangrove-only,75,0.675782188094637
safe-coastlines,habitats-sh-mangrove-only,76,0.3386825562835
safe-coastlines,habitats-sh-mangrove-only,77,0.344696223097966
safe-coastlines,habitats-sh-mangrove-only,78,0.480555580870491
safe-coastlines,habitats-sh-mangrove-only,79,0.44466491055477
safe-coastlines,habitats-sh-mangrove-only,80,0.543458306873024
safe-coastlines,habitats-sh-mangrove-only,81,0.494391482259398
safe-coastlines,habitats-sh-mangrove-only,82,0.285428454033058
safe-coastlines,habitats-sh-mangrove-only,83,0.391319282554546
safe-coastlines,habitats-sh-mangrove-only,84,0.405800389139005
safe-coastlines,habitats-sh-mangrove-only,85,0.595121579309342
safe-coastlines,habitats-sh-mangrove-only,86,0.4662697481165
safe-coastlines,habitats-sh-mangrove-only,87,0.606023859860431
safe-coastlines,habitats-sh-mangrove-only,88,0.571447874612502
safe-coastlines,habitats-sh-mangrove-only,89,0.516664889015318
safe-coastlines,habitats-sh-mangrove-only,90,0.6087067322165
safe-coastlines,habitats-sh-mangrove-only,91,0.516738401806227
safe-coastlines,habitats-sh-mangrove-only,92,0.471067698228341
safe-coastlines,habitats-sh-mangrove-only,93,0.578257587852864
safe-coastlines,habitats-sh-mangrove-only,94,0.535815480708351
safe-coastlines,habitats-sh-mangrove-only,95,0.607911331208734
safe-coastlines,habitats-sh-mangrove-only,96,0.625660598466805
safe-coastlines,habitats-sh-mangrove-only,97,0.550408991142069
safe-coastlines,habitats-sh-mangrove-only,98,0.497102845260446
safe-coastlines,habitats-sh-mangrove-only,99,0.475808268601063
safe-coastlines,habitats-sh-mangrove-only,100,0.498254671124005
safe-coastlines,habitats-sh-mangrove-only,101,0.722105070762907
safe-coastlines,habitats-sh-mangrove-only,102,0.606881100915326
safe-coastlines,habitats-sh-mangrove-only,103,0.636886453622727
safe-coastlines,habitats-sh-mangrove-only,104,0.443989459445267
safe-coastlines,habitats-sh-mangrove-only,105,0.418245805563323
safe-coastlines,habitats-sh-mangrove-only,106,0.525799567383277
safe-coastlines,habitats-sh-mangrove-only,107,0.529512939066313
safe-coastlines,habitats-sh-mangrove-only,108,0.514100369299138
safe-coastlines,habitats-sh-mangrove-only,109,0.514100369299138
safe-coastlines,habitats-sh-mangrove-only,110,0.56966491055477
safe-coastlines,habitats-sh-mangrove-only,111,0.396851458186495
safe-coastlines,habitats-sh-mangrove-only,112,0.5358977286
safe-coastlines,habitats-sh-mangrove-only,113,0.350683830027762
safe-coastlines,habitats-sh-mangrove-only,114,0.56966491055477
safe-coastlines,habitats-sh-mangrove-only,115,0.713437471814391
safe-coastlines,habitats-sh-mangrove-only,116,0.69566894429857
safe-coastlines,habitats-sh-mangrove-only,117,0.672998674391846
safe-coastlines,habitats-sh-mangrove-only,118,0.521039502953096
safe-coastlines,habitats-sh-mangrove-only,119,0.403716367931818
safe-coastlines,habitats-sh-mangrove-only,120,0.6162139943165
safe-coastlines,habitats-sh-mangrove-only,121,0.678366749394795
safe-coastlines,habitats-sh-mangrove-only,122,0.718827798371358
safe-coastlines,habitats-sh-mangrove-only,123,0.445363290391237
safe-coastlines,habitats-sh-mangrove-only,124,0.540992493588123
safe-coastlines,habitats-sh-mangrove-only,125,0.720472991754756
safe-coastlines,habitats-sh-mangrove-only,126,0.814835996822682
safe-coastlines,habitats-sh-mangrove-only,127,0.880860312019864
safe-coastlines,habitats-sh-mangrove-only,128,0.867084765995455
safe-coastlines,habitats-sh-mangrove-only,129,0.541430041245546
safe-coastlines,habitats-sh-mangrove-only,130,0.661923064551552
safe-coastlines,habitats-sh-mangrove-only,131,0.798696746625334
safe-coastlines,habitats-sh-mangrove-only,132,0.636392712953675
safe-coastlines,habitats-sh-mangrove-only,133,0.523445660136928
safe-coastlines,habitats-sh-mangrove-only,134,0.606265979572617
safe-coastlines,habitats-sh-mangrove-only,135,0.665923645602242
safe-coastlines,habitats-sh-mangrove-only,136,0.5056998552055
safe-coastlines,habitats-sh-mangrove-only,137,0.381296431746515
safe-coastlines,habitats-sh-mangrove-only,138,0.514500524799481
safe-coastlines,habitats-sh-mangrove-only,139,0.602744614511216
safe-coastlines,habitats-sh-mangrove-only,140,0.565158487672241
safe-coastlines,habitats-sh-mangrove-only,141,0.543651217626429
safe-coastlines,habitats-sh-mangrove-only,142,0.376776741649497
safe-coastlines,habitats-sh-mangrove-only,143,0.2248768606665
safe-coastlines,habitats-sh-mangrove-only,144,0.638618542269864
safe-coastlines,habitats-sh-mangrove-only,145,0.444604329629668
safe-coastlines,habitats-sh-mangrove-only,146,0.379193149855574
safe-coastlines,habitats-sh-mangrove-only,147,0.263882319255623
safe-coastlines,habitats-sh-mangrove-only,148,0.394392383053796
safe-coastlines,habitats-sh-mangrove-only,149,0.438944285768837
safe-coastlines,habitats-sh-mangrove-only,150,0.356449355495447
safe-coastlines,habitats-sh-mangrove-only,151,0.326933199766037
safe-coastlines,habitats-sh-mangrove-only,152,0.675959511811955
safe-coastlines,habitats-sh-mangrove-only,153,0.510668375823322
safe-coastlines,habitats-sh-mangrove-only,154,0.382461443784283
safe-coastlines,habitats-sh-mangrove-only,155,0.272048280289263
safe-coastlines,habitats-sh-mangrove-only,156,0.522219831257361
safe-coastlines,habitats-sh-mangrove-only,157,0.493912041497658
safe-coastlines,habitats-sh-mangrove-only,158,0.564557459804546
safe-coastlines,habitats-sh-mangrove-only,159,0.449937653546742
safe-coastlines,habitats-sh-mangrove-only,160,0.734724588565065
safe-coastlines,habitats-sh-mangrove-only,161,0.482082815987247
safe-coastlines,habitats-sh-mangrove-only,162,0.000168685267029516
safe-coastlines,habitats-sh-mangrove-only,163,0.627081467451836
safe-coastlines,habitats-sh-mangrove-only,164,0.480721088056227
safe-coastlines,habitats-sh-mangrove-only,165,0.508078304924898
safe-coastlines,habitats-sh-mangrove-only,166,0.6547724173565
safe-coastlines,habitats-sh-mangrove-only,167,0.605356566705091
safe-coastlines,habitats-sh-mangrove-only,168,0.757024185071499
safe-coastlines,habitats-sh-mangrove-only,169,0.881375897246149
safe-coastlines,habitats-sh-mangrove-only,170,0.70063485528971
safe-coastlines,habitats-sh-mangrove-only,171,0.2929867620335
safe-coastlines,habitats-sh-mangrove-only,172,0.3413762523665
safe-coastlines,habitats-sh-seaice-only,1,0.816606397061
safe-coastlines,habitats-sh-seaice-only,2,0.816606397061
safe-coastlines,habitats-sh-seaice-only,3,0.364278916434
safe-coastlines,habitats-sh-seaice-only,4,0.555728870933
safe-coastlines,habitats-sh-seaice-only,5,0.4079143094
safe-coastlines,habitats-sh-seaice-only,6,0.556491874033
safe-coastlines,habitats-sh-seaice-only,7,0.528745135967
safe-coastlines,habitats-sh-seaice-only,8,0.533441917167
safe-coastlines,habitats-sh-seaice-only,9,0.481153370267
safe-coastlines,habitats-sh-seaice-only,10,0.6699275461
safe-coastlines,habitats-sh-seaice-only,11,0.403314800133
safe-coastlines,habitats-sh-seaice-only,12,0.815557689467
safe-coastlines,habitats-sh-seaice-only,13,0.3590462575
safe-coastlines,habitats-sh-seaice-only,14,0.3552802112
safe-coastlines,habitats-sh-seaice-only,15,0.555096371733
safe-coastlines,habitats-sh-seaice-only,16,0.646242982933
safe-coastlines,habitats-sh-seaice-only,17,0.186555630833
safe-coastlines,habitats-sh-seaice-only,18,0.3384069241
safe-coastlines,habitats-sh-seaice-only,19,0.454842883533
safe-coastlines,habitats-sh-seaice-only,20,0.282602116933
safe-coastlines,habitats-sh-seaice-only,21,0.684932813433
safe-coastlines,habitats-sh-seaice-only,22,0.5221624675
safe-coastlines,habitats-sh-seaice-only,23,0.655179626033
safe-coastlines,habitats-sh-seaice-only,24,0.369219420658
safe-coastlines,habitats-sh-seaice-only,25,0.438580890033
safe-coastlines,habitats-sh-seaice-only,26,0.409511954033
safe-coastlines,habitats-sh-seaice-only,27,0.458549364067
safe-coastlines,habitats-sh-seaice-only,28,0.387463895567
safe-coastlines,habitats-sh-seaice-only,29,0.345726269633
safe-coastlines,habitats-sh-seaice-only,30,0.0492303823333
safe-coastlines,habitats-sh-seaice-only,31,0.226209184467
safe-coastlines,habitats-sh-seaice-only,32,0.3983088031
safe-coastlines,habitats-sh-seaice-only,33,0.250784448933
safe-coastlines,habitats-sh-seaice-only,34,0.573501596233
safe-coastlines,habitats-sh-seaice-only,35,0.192012810267
safe-coastlines,habitats-sh-seaice-only,36,0.441892775333
safe-coastlines,habitats-sh-seaice-only,37,0.543077514533
safe-coastlines,habitats-sh-seaice-only,38,0.5430914941
safe-coastlines,habitats-sh-seaice-only,39,0.268264391
safe-coastlines,habitats-sh-seaice-only,40,0.6027361303
safe-coastlines,habitats-sh-seaice-only,41,0.5957836065
safe-coastlines,habitats-sh-seaice-only,42,0.757710279233
safe-coastlines,habitats-sh-seaice-only,43,0.635297819766
safe-coastlines,habitats-sh-seaice-only,44,0.490209304567
safe-coastlines,habitats-sh-seaice-only,45,0.4424465205
safe-coastlines,habitats-sh-seaice-only,46,0.306264365966
safe-coastlines,habitats-sh-seaice-only,47,0.325244284467
safe-coastlines,habitats-sh-seaice-only,48,0.408933868567
safe-coastlines,habitats-sh-seaice-only,49,0.434624861433
safe-coastlines,habitats-sh-seaice-only,50,0.325487029533
safe-coastlines,habitats-sh-seaice-only,51,0.7379977621
safe-coastlines,habitats-sh-seaice-only,52,0.632954492333
safe-coastlines,habitats-sh-seaice-only,53,0.7149119914
safe-coastlines,habitats-sh-seaice-only,54,0.5538542523
safe-coastlines,habitats-sh-seaice-only,55,0.5441772435
safe-coastlines,habitats-sh-seaice-only,56,0.356298626533
safe-coastlines,habitats-sh-seaice-only,57,0.475177726733
safe-coastlines,habitats-sh-seaice-only,58,0.390644000367
safe-coastlines,habitats-sh-seaice-only,59,0.495909829167
safe-coastlines,habitats-sh-seaice-only,60,0.319344114
safe-coastlines,habitats-sh-seaice-only,61,0.366128767067
safe-coastlines,habitats-sh-seaice-only,62,0.5978959523
safe-coastlines,habitats-sh-seaice-only,63,0.599379958067
safe-coastlines,habitats-sh-seaice-only,64,0.706746311467
safe-coastlines,habitats-sh-seaice-only,65,0.475071900333
safe-coastlines,habitats-sh-seaice-only,66,0.333564475867
safe-coastlines,habitats-sh-seaice-only,67,0.78472786186
safe-coastlines,habitats-sh-seaice-only,68,0.78472786186
safe-coastlines,habitats-sh-seaice-only,69,0.348130338067
safe-coastlines,habitats-sh-seaice-only,70,0.321774677133
safe-coastlines,habitats-sh-seaice-only,71,0.319421610633
safe-coastlines,habitats-sh-seaice-only,72,0.452469771633
safe-coastlines,habitats-sh-seaice-only,73,0.287814192767
safe-coastlines,habitats-sh-seaice-only,74,0.562655772533
safe-coastlines,habitats-sh-seaice-only,75,0.555549617467
safe-coastlines,habitats-sh-seaice-only,76,0.427365112567
safe-coastlines,habitats-sh-seaice-only,77,0.244572235767
safe-coastlines,habitats-sh-seaice-only,78,0.526651669833
safe-coastlines,habitats-sh-seaice-only,79,0.570286176466
safe-coastlines,habitats-sh-seaice-only,80,0.6950950701
safe-coastlines,habitats-sh-seaice-only,81,0.362331282967
safe-coastlines,habitats-sh-seaice-only,82,0.293649289933
safe-coastlines,habitats-sh-seaice-only,83,0.4417294742
safe-coastlines,habitats-sh-seaice-only,84,0.635852040952
safe-coastlines,habitats-sh-seaice-only,85,0.719829662908
safe-coastlines,habitats-sh-seaice-only,86,0.682539496233
safe-coastlines,habitats-sh-seaice-only,87,0.657356191967
safe-coastlines,habitats-sh-seaice-only,88,0.686312804867
safe-coastlines,habitats-sh-seaice-only,89,0.646966141667
safe-coastlines,habitats-sh-seaice-only,90,0.717413464433
safe-coastlines,habitats-sh-seaice-only,91,0.578931349067
safe-coastlines,habitats-sh-seaice-only,92,0.540738687333
safe-coastlines,habitats-sh-seaice-only,93,0.679242448433
safe-coastlines,habitats-sh-seaice-only,94,0.656007354933
safe-coastlines,habitats-sh-seaice-only,95,0.534923413633
safe-coastlines,habitats-sh-seaice-only,96,0.6281465304
safe-coastlines,habitats-sh-seaice-only,97,0.365748307433
safe-coastlines,habitats-sh-seaice-only,98,0.4222288331
safe-coastlines,habitats-sh-seaice-only,99,0.385049224733
safe-coastlines,habitats-sh-seaice-only,100,0.4831941203
safe-coastlines,habitats-sh-seaice-only,101,0.470921956
safe-coastlines,habitats-sh-seaice-only,102,0.382006267133
safe-coastlines,habitats-sh-seaice-only,103,0.3192274527
safe-coastlines,habitats-sh-seaice-only,104,0.4384717005
safe-coastlines,habitats-sh-seaice-only,105,0.246011984933
safe-coastlines,habitats-sh-seaice-only,106,0.646465105533
safe-coastlines,habitats-sh-seaice-only,107,0.800701610833
safe-coastlines,habitats-sh-seaice-only,108,0.557929791372
safe-coastlines,habitats-sh-seaice-only,109,0.557929791372
safe-coastlines,habitats-sh-seaice-only,110,0.570286176466
safe-coastlines,habitats-sh-seaice-only,111,0.637456684527
safe-coastlines,habitats-sh-seaice-only,112,0.5717954572
safe-coastlines,habitats-sh-seaice-only,113,0.448356518833
safe-coastlines,habitats-sh-seaice-only,114,0.570286176466
safe-coastlines,habitats-sh-seaice-only,115,0.846776750135
safe-coastlines,habitats-sh-seaice-only,116,0.732689881267
safe-coastlines,habitats-sh-seaice-only,117,0.483943516133
safe-coastlines,habitats-sh-seaice-only,118,0.4901664376
safe-coastlines,habitats-sh-seaice-only,119,0.4210690995
safe-coastlines,habitats-sh-seaice-only,120,0.482427988633
safe-coastlines,habitats-sh-seaice-only,121,0.697006732833
safe-coastlines,habitats-sh-seaice-only,122,0.5267458302
safe-coastlines,habitats-sh-seaice-only,123,0.425494550333
safe-coastlines,habitats-sh-seaice-only,124,0.666151020267
safe-coastlines,habitats-sh-seaice-only,125,0.863508022133
safe-coastlines,habitats-sh-seaice-only,126,0.766035630009
safe-coastlines,habitats-sh-seaice-only,127,0.784447896767
safe-coastlines,habitats-sh-seaice-only,128,0.8250786229
safe-coastlines,habitats-sh-seaice-only,129,0.655871495733
safe-coastlines,habitats-sh-seaice-only,130,0.7425987845
safe-coastlines,habitats-sh-seaice-only,131,0.762383126133
safe-coastlines,habitats-sh-seaice-only,132,0.790381404433
safe-coastlines,habitats-sh-seaice-only,133,0.6752006673
safe-coastlines,habitats-sh-seaice-only,134,0.7121151493
safe-coastlines,habitats-sh-seaice-only,135,0.614332724167
safe-coastlines,habitats-sh-seaice-only,136,0.761399710411
safe-coastlines,habitats-sh-seaice-only,137,0.635297819766
safe-coastlines,habitats-sh-seaice-only,138,0.5867781746
safe-coastlines,habitats-sh-seaice-only,139,0.702634595733
safe-coastlines,habitats-sh-seaice-only,140,0.640030362033
safe-coastlines,habitats-sh-seaice-only,141,0.6526736857
safe-coastlines,habitats-sh-seaice-only,142,0.259478085733
safe-coastlines,habitats-sh-seaice-only,143,0.199753721333
safe-coastlines,habitats-sh-seaice-only,144,0.299964357267
safe-coastlines,habitats-sh-seaice-only,145,0.2125297609
safe-coastlines,habitats-sh-seaice-only,146,0.254363165367
safe-coastlines,habitats-sh-seaice-only,147,0.2656065838
safe-coastlines,habitats-sh-seaice-only,148,0.3359728824
safe-coastlines,habitats-sh-seaice-only,149,0.378274572567
safe-coastlines,habitats-sh-seaice-only,150,0.165588877967
safe-coastlines,habitats-sh-seaice-only,151,0.305424873033
safe-coastlines,habitats-sh-seaice-only,152,0.442828114533
safe-coastlines,habitats-sh-seaice-only,153,0.457125592567
safe-coastlines,habitats-sh-seaice-only,154,0.320880522167
safe-coastlines,habitats-sh-seaice-only,155,0.122642299067
safe-coastlines,habitats-sh-seaice-only,156,0.5475601776
safe-coastlines,habitats-sh-seaice-only,157,0.396807718567
safe-coastlines,habitats-sh-seaice-only,158,0.7882058287
safe-coastlines,habitats-sh-seaice-only,159,0.3983024705
safe-coastlines,habitats-sh-seaice-only,160,0.732488580067
safe-coastlines,habitats-sh-seaice-only,161,0.509123536733
safe-coastlines,habitats-sh-seaice-only,163,0.4124982904
safe-coastlines,habitats-sh-seaice-only,164,0.506896721567
safe-coastlines,habitats-sh-seaice-only,165,0.418158347733
safe-coastlines,habitats-sh-seaice-only,166,0.8231894458
safe-coastlines,habitats-sh-seaice-only,167,0.778894951592
safe-coastlines,habitats-sh-seaice-only,168,0.8486417764
safe-coastlines,habitats-sh-seaice-only,169,0.822956297
safe-coastlines,habitats-sh-seaice-only,170,0.7307969122
safe-coastlines,habitats-sh-seaice-only,171,0.335973524067
safe-coastlines,habitats-sh-seaice-only,172,0.432752504733
sense-of-place,iconic-species,1,0.793514350454752
sense-of-place,iconic-species,2,0.793759739102085
sense-of-place,iconic-species,3,0.518249946428882
sense-of-place,iconic-species,4,0.620139214903396
sense-of-place,iconic-species,5,0.580406201477411
sense-of-place,iconic-species,6,0.638798393962685
sense-of-place,iconic-species,7,0.548540541825086
sense-of-place,iconic-species,8,0.547207264563271
sense-of-place,iconic-species,9,0.531248539580989
sense-of-place,iconic-species,10,0.718191169901638
sense-of-place,iconic-species,11,0.58278007077763
sense-of-place,iconic-species,12,0.798167785037436
sense-of-place,iconic-species,13,0.513162917787586
sense-of-place,iconic-species,14,0.504457741227377
sense-of-place,iconic-species,15,0.559762870037147
sense-of-place,iconic-species,16,0.653551034422516
sense-of-place,iconic-species,17,0.444304167004468
sense-of-place,iconic-species,18,0.562733749638185
sense-of-place,iconic-species,19,0.613828764123792
sense-of-place,iconic-species,20,0.503002331457654
sense-of-place,iconic-species,21,0.704321116906516
sense-of-place,iconic-species,22,0.634382322972247
sense-of-place,iconic-species,23,0.696553467074087
sense-of-place,iconic-species,24,0.550016291955145
sense-of-place,iconic-species,25,0.503724547233405
sense-of-place,iconic-species,26,0.584502100556795
sense-of-place,iconic-species,27,0.60162606383431
sense-of-place,iconic-species,28,0.563506080963845
sense-of-place,iconic-species,29,0.558331574547809
sense-of-place,iconic-species,30,0.352359587447581
sense-of-place,iconic-species,31,0.484728949994309
sense-of-place,iconic-species,32,0.555419082552248
sense-of-place,iconic-species,33,0.460306978150826
sense-of-place,iconic-species,34,0.613401527249764
sense-of-place,iconic-species,35,0.43858731983274
sense-of-place,iconic-species,36,0.612272396755403
sense-of-place,iconic-species,37,0.624078632897813
sense-of-place,iconic-species,38,0.581019191591624
sense-of-place,iconic-species,39,0.499359049753511
sense-of-place,iconic-species,40,0.683368463715684
sense-of-place,iconic-species,41,0.636028212259759
sense-of-place,iconic-species,42,0.759509669131223
sense-of-place,iconic-species,43,0.679927614708241
sense-of-place,iconic-species,44,0.607290792204534
sense-of-place,iconic-species,45,0.591848400116788
sense-of-place,iconic-species,46,0.388888058260355
sense-of-place,iconic-species,47,0.527572165258059
sense-of-place,iconic-species,48,0.575716599567292
sense-of-place,iconic-species,49,0.580688212731385
sense-of-place,iconic-species,50,0.488043489784538
sense-of-place,iconic-species,51,0.73230944440142
sense-of-place,iconic-species,52,0.699912516234912
sense-of-place,iconic-species,53,0.742137954484271
sense-of-place,iconic-species,54,0.599580446963958
sense-of-place,iconic-species,55,0.632319752391736
sense-of-place,iconic-species,56,0.559383034582146
sense-of-place,iconic-species,57,0.572190586741118
sense-of-place,iconic-species,58,0.566146611527963
sense-of-place,iconic-species,59,0.630818128160233
sense-of-place,iconic-species,60,0.549418479646477
sense-of-place,iconic-species,61,0.544001550751313
sense-of-place,iconic-species,62,0.687986820734345
sense-of-place,iconic-species,63,0.6862741597307
sense-of-place,iconic-species,64,0.753352836292974
sense-of-place,iconic-species,65,0.610862979985191
sense-of-place,iconic-species,66,0.523536870602752
sense-of-place,iconic-species,67,0.759709582061101
sense-of-place,iconic-species,68,0.767467388215138
sense-of-place,iconic-species,69,0.534327265691217
sense-of-place,iconic-species,70,0.513320363444645
sense-of-place,iconic-species,71,0.508443540472291
sense-of-place,iconic-species,72,0.582876267079525
sense-of-place,iconic-species,73,0.484322063568291
sense-of-place,iconic-species,74,0.652116589759767
sense-of-place,iconic-species,75,0.631868877087748
sense-of-place,iconic-species,76,0.537581014072366
sense-of-place,iconic-species,77,0.443134630673436
sense-of-place,iconic-species,78,0.626418227947336
sense-of-place,iconic-species,79,0.632102117232333
sense-of-place,iconic-species,80,0.712617730194151
sense-of-place,iconic-species,81,0.572068953540879
sense-of-place,iconic-species,82,0.436838186933792
sense-of-place,iconic-species,83,0.574269305641184
sense-of-place,iconic-species,84,0.632469006578035
sense-of-place,iconic-species,85,0.718159053895955
sense-of-place,iconic-species,86,0.68374877668153
sense-of-place,iconic-species,87,0.702643747041033
sense-of-place,iconic-species,88,0.729844974613633
sense-of-place,iconic-species,89,0.695444020164223
sense-of-place,iconic-species,90,0.732679174212517
sense-of-place,iconic-species,91,0.665696216500793
sense-of-place,iconic-species,92,0.61941612715756
sense-of-place,iconic-species,93,0.707949823541032
sense-of-place,iconic-species,94,0.694056703454107
sense-of-place,iconic-species,95,0.637302258724856
sense-of-place,iconic-species,96,0.686448451067408
sense-of-place,iconic-species,97,0.535429258798402
sense-of-place,iconic-species,98,0.577832251566832
sense-of-place,iconic-species,99,0.574845983595222
sense-of-place,iconic-species,100,0.61455632929115
sense-of-place,iconic-species,101,0.597517546775899
sense-of-place,iconic-species,102,0.556442667948012
sense-of-place,iconic-species,103,0.531834991100308
sense-of-place,iconic-species,104,0.563289496130098
sense-of-place,iconic-species,105,0.451361290125628
sense-of-place,iconic-species,106,0.690911966753974
sense-of-place,iconic-species,107,0.718166852992125
sense-of-place,iconic-species,108,0.651613443149036
sense-of-place,iconic-species,109,0.653427726647524
sense-of-place,iconic-species,110,0.585355940709771
sense-of-place,iconic-species,111,0.620949674154
sense-of-place,iconic-species,112,0.671197903264629
sense-of-place,iconic-species,113,0.524677474540628
sense-of-place,iconic-species,114,0.590829980980369
sense-of-place,iconic-species,115,0.787341682210579
sense-of-place,iconic-species,116,0.656548943577194
sense-of-place,iconic-species,117,0.613387131763795
sense-of-place,iconic-species,118,0.571324057099197
sense-of-place,iconic-species,119,0.570405930498625
sense-of-place,iconic-species,120,0.564804608470608
sense-of-place,iconic-species,121,0.706445681019628
sense-of-place,iconic-species,122,0.635392019868431
sense-of-place,iconic-species,123,0.562866083868021
sense-of-place,iconic-species,124,0.669523511607477
sense-of-place,iconic-species,125,0.834637046577015
sense-of-place,iconic-species,126,0.757289720842209
sense-of-place,iconic-species,127,0.776229419340237
sense-of-place,iconic-species,128,0.782459661367188
sense-of-place,iconic-species,129,0.705179569668327
sense-of-place,iconic-species,130,0.748074386699825
sense-of-place,iconic-species,131,0.763989971443969
sense-of-place,iconic-species,132,0.765363173346452
sense-of-place,iconic-species,133,0.692883531325198
sense-of-place,iconic-species,134,0.71323241895701
sense-of-place,iconic-species,135,0.671770761351639
sense-of-place,iconic-species,136,0.721176356615194
sense-of-place,iconic-species,137,0.595503342335848
sense-of-place,iconic-species,138,0.662461626170025
sense-of-place,iconic-species,139,0.734529145279005
sense-of-place,iconic-species,140,0.705128417099693
sense-of-place,iconic-species,141,0.721953719972998
sense-of-place,iconic-species,142,0.501883576860993
sense-of-place,iconic-species,143,0.406833116188298
sense-of-place,iconic-species,144,0.508649189546199
sense-of-place,iconic-species,145,0.457309597778709
sense-of-place,iconic-species,146,0.496761777451952
sense-of-place,iconic-species,147,0.453892465076872
sense-of-place,iconic-species,148,0.530715402646474
sense-of-place,iconic-species,149,0.511442999757524
sense-of-place,iconic-species,150,0.442381182727155
sense-of-place,iconic-species,151,0.449766335195754
sense-of-place,iconic-species,152,0.598020825735481
sense-of-place,iconic-species,153,0.60915330531999
sense-of-place,iconic-species,154,0.542919784021211
sense-of-place,iconic-species,155,0.409993832951676
