iucn_sid,am_sid,sciname,am_sciname,fbname,am_cat
21859.0,Fis-22836,Thunnus obesus,Thunnus obesus,Bigeye tuna,NA
21860.0,Fis-49220,Thunnus thynnus,Thunnus thynnus,Atlantic bluefin tuna,NA
21994.0,Fis-27843,Torquigener brevipinnis,Torquigener brevipinnis,null,NA
22003.0,Fis-26051,Totoaba macdonaldi,Totoaba macdonaldi,Totoaba,NA
22103.0,ITS-Mam-180684,Trichechus manatus,Trichechus manatus,West Indian manatee,NA
22135.0,W-Msc-207673,Tridacna crocea,Tridacna crocea,crocus giant clam,NA
22136.0,W-Msc-382205,Tridacna derasa,Tridacna derasa,smooth giant clam,NA
22137.0,W-Msc-207670,Tridacna gigas,Tridacna gigas,giant clam,NA
22138.0,W-Msc-207675,Tridacna maxima,Tridacna maxima,elongate giant clam,NA
22140.0,W-Msc-207674,Tridacna squamosa,Tridacna squamosa,fluted giant clam,NA
22563.0,ITS-Mam-180426,Tursiops truncatus,Tursiops truncatus,bottlenose dolphin,NA
23148.0,Fis-29576,Xiphias gladius,Xiphias gladius,Swordfish,NA
23211.0,ITS-Mam-180498,Ziphius cavirostris,Ziphius cavirostris,Cuvier's beaked whale,NA
23259.0,Fis-28733,Zosterisessor ophiocephalus,Zosterisessor ophiocephalus,Grass goby,NA
29609.0,Fis-30888,Sebastolobus alascanus,Sebastolobus alascanus,Shortspine thornyhead,NA
43972.0,Fis-22932,Polyprion americanus,Polyprion americanus,Wreckfish,NA
42730.0,Fis-160954,Urolophus kapalensis,Urolophus kapalensis,Kapala stingaree,NA
42729.0,Fis-160860,Squatina albipunctata,Squatina albipunctata,Eastern Angel Shark,NA
42707.0,Fis-161443,Cephaloscyllium variegatum,Cephaloscyllium variegatum,Saddled swellshark,NA
42703.0,Fis-161427,Apristurus bucephalus,Apristurus bucephalus,Bighead catshark,NA
42700.0,Fis-156530,Apristurus melanoasper,Apristurus melanoasper,Black roughscale catshark,NA
42704.0,Fis-161400,Apristurus australis,Apristurus australis,null,NA
42706.0,Fis-161440,Cephaloscyllium albipinnum,Cephaloscyllium albipinnum,Whitefin swellshark,NA
42727.0,Fis-160440,Squalus grahami,Squalus grahami,Eastern longnose spurdog,NA
42717.0,Fis-159132,Orectolobus hutchinsi,Orectolobus hutchinsi,Western wobbegong,NA
42711.0,Fis-161451,Figaro striatus,Figaro striatus,Northern sawtail shark,NA
42710.0,Fis-161438,Cephaloscyllium speccum,Cephaloscyllium speccum,Speckled swellshark,NA
42716.0,Fis-161402,Mustelus stevensi,Mustelus stevensi,White-spotted gummy shark,NA
42712.0,Fis-161453,Glyphis garricki,Glyphis garricki,Northern river shark,NA
42713.0,Fis-160267,Halaelurus sellus,Halaelurus sellus,Rusty Catshark,NA
42726.0,Fis-160444,Squalus nasutus,Squalus nasutus,Western longnose spurdog,NA
42720.0,Fis-161420,Pristiophorus delicatus,Pristiophorus delicatus,Tropical sawshark,NA
42725.0,Fis-159586,Squalus crassispinus,Squalus crassispinus,Fatspine spurdog,NA
42721.0,Fis-159136,Rhinobatos sainsburyi,Rhinobatos sainsburyi,Goldeneye shovelnose,NA
42723.0,Fis-160370,Squalus albifrons,Squalus albifrons,Eastern highfin spurdog,NA
42728.0,Fis-160862,Squatina pseudocellata,Squatina pseudocellata,Western Angel Shark,NA
42722.0,Fis-160374,Squalus notocaudatus,Squalus notocaudatus,Bartail spurdog,NA
42838.0,Fis-29321,Centrophorus moluccensis,Centrophorus moluccensis,Smallfin gulper shark,NA
41796.0,Fis-26085,Bathytoshia brevicaudata,Dasyatis brevicaudata,Short-tail stingray,NA
41801.0,Fis-23113,Echinorhinus brucus,Echinorhinus brucus,Bramble shark,NA
158616.0,Fis-160373,Squalus altipinnis,Squalus altipinnis,Western highfin spurdog,NA
158617.0,Fis-160439,Squalus edmundsi,Squalus edmundsi,Edmund's spurdog,NA
43974.0,Fis-25493,Epinephelus akaara,Epinephelus akaara,Hong Kong grouper,NA
158626.0,Fis-160987,Nectamia fusca,Nectamia fusca,Ghost cardinalfish,NA
158627.0,Fis-26192,Pseudanthias pleurotaenia,Pseudanthias pleurotaenia,Square-spot fairy basslet,NA
158628.0,Fis-165214,Nectamia zebrinus,Nectamia zebrinus,null,NA
158632.0,Fis-35632,Salarias sinuosus,Salarias sinuosus,Fringelip blenny,NA
161317.0,Fis-32973,Benthobatis marcida,Benthobatis marcida,Blind torpedo,NA
161318.0,Fis-131900,Leucoraja lentiginosa,Leucoraja lentiginosa,Freckled skate,NA
161319.0,Fis-158513,Bathyraja mariposa,Bathyraja mariposa,Butterfly skate,NA
161320.0,Fis-12913,Rhinobatos albomaculatus,Rhinobatos albomaculatus,Whitespotted guitarfish,NA
161321.0,Fis-159985,Cirrhigaleus australis,Cirrhigaleus australis,Southern Mandarin Dogfish,NA
161324.0,Fis-158311,Hydrolagus alphus,Hydrolagus alphus,null,NA
161325.0,Fis-29545,Squatina nebulosa,Squatina nebulosa,Clouded angelshark,NA
161326.0,Fis-52081,Crassinarke dormitor,Crassinarke dormitor,Sleeper torpedo,NA
161328.0,Fis-31247,Torpedo marmorata,Torpedo marmorata,Marbled electric ray,NA
161329.0,Fis-160851,Dipturus cerva,Dipturus cerva,White-spotted skate,NA
161330.0,Fis-25169,Eridacnis barbouri,Eridacnis barbouri,Cuban ribbontail catshark,NA
161331.0,Fis-142378,Dactylobatus clarkii,Dactylobatus clarkii,Hookskate,NA
161332.0,Fis-21801,Pastinachus sephen,Pastinachus sephen,Cowtail stingray,NA
161334.0,Fis-30323,Mustelus californicus,Mustelus californicus,Gray smoothhound,NA
161335.0,Fis-28853,Urotrygon rogersi,Urotrygon rogersi,Thorny stingray,NA
161336.0,Fis-29516,Scyliorhinus boa,Scyliorhinus boa,Boa catshark,NA
161337.0,Fis-54790,Pavoraja alleni,Pavoraja alleni,Allens skate,NA
161339.0,Fis-33084,Raja radula,Raja radula,Rough ray,NA
161342.0,Fis-47368,Gymnura australis,Gymnura australis,Australian butterfly ray,NA
161343.0,Fis-33081,Raja herwigi,Raja herwigi,Cape Verde skate,NA
161344.0,Fis-35523,Raja velezi,Raja velezi,Velez ray,NA
161345.0,Fis-131803,Rajella bathyphila,Rajella bathyphila,Deep-water ray,NA
161346.0,Fis-54860,Narcine westraliensis,Narcine westraliensis,Banded numbfish,NA
161347.0,Fis-54408,Neoraja africana,Neoraja africana,West African pygmy skate,NA
161349.0,Fis-131185,Benthobatis moresbyi,Benthobatis moresbyi,Dark blind ray,NA
161350.0,Fis-131458,Bathyraja maculata,Bathyraja maculata,White-blotched skate,NA
161351.0,Fis-31579,Cirrhoscyllium expolitum,Cirrhoscyllium expolitum,Barbelthroat carpetshark,NA
161352.0,Fis-29416,Hexanchus nakamurai,Hexanchus nakamurai,Bigeyed sixgill shark,NA
161354.0,Fis-132521,Dipturus tengu,Dipturus tengu,Acutenose skate,NA
161355.0,Fis-23191,Nasolamia velox,Nasolamia velox,Whitenose shark,NA
161358.0,Fis-162450,Sinobatis melanosoma,Sinobatis melanosoma,Blackbodied leg skate,NA
161359.0,Fis-131791,Fenestraja ishiyamai,Fenestraja ishiyamai,Plain pygmy skate,NA
161360.0,Fis-160383,Squalus chloroculus,Squalus chloroculus,Greeneye spurdog,NA
161363.0,Fis-159626,Zameus ichiharai,Zameus ichiharai,Japanese velvet dogfish,NA
161364.0,Fis-23132,Galeus eastmani,Galeus eastmani,Gecko catshark,NA
161366.0,Fis-15353,Bathyraja spinicauda,Bathyraja spinicauda,Spinytail skate,NA
161370.0,Fis-54800,Pavoraja nitida,Pavoraja nitida,Peacock skate,NA
161371.0,Fis-132544,Rajella bigelowi,Rajella bigelowi,Bigelow's ray,NA
161372.0,Fis-35261,Bathyraja andriashevi,Bathyraja andriashevi,Little-eyed skate,NA
161373.0,Fis-22814,Pseudobatos percellens,Rhinobatos percellens,Chola guitarfish,NA
161375.0,Fis-24315,Bathyraja trachura,Bathyraja trachura,Roughtail skate,NA
161376.0,Fis-23070,Carcharhinus sorrah,Carcharhinus sorrah,Spot-tail shark,NA
161377.0,Fis-167643,Rajella lintea,Rajella lintea,Sailray,NA
161378.0,Fis-23043,Carcharhinus acronotus,Carcharhinus acronotus,Blacknose shark,NA
161379.0,Fis-162449,Sinobatis borneensis,Sinobatis borneensis,Borneo leg skate,NA
161380.0,Fis-160921,Cephaloscyllium sarawakensis,Cephaloscyllium sarawakensis,Sarawak pygmy swell shark,NA
161382.0,Fis-115474,Bathyraja shuntovi,Bathyraja shuntovi,Longnose deep-sea skate,NA
161383.0,Fis-160950,Neoraja iberica,Neoraja iberica,Iberian pygmy skate,NA
161384.0,Fis-131127,Centrophorus atromarginatus,Centrophorus atromarginatus,Dwarf gulper shark,NA
161386.0,Fis-139798,Bathytoshia lata,Dasyatis lata,Brown stingray,NA
161388.0,Fis-23124,Etmopterus spinax,Etmopterus spinax,Velvet belly,NA
161391.0,Fis-26347,Rhinoraja murrayi,Bathyraja murrayi,Murray's skate,NA
161392.0,Fis-132542,Amblyraja taaf,Amblyraja taaf,Whiteleg skate,NA
161393.0,Fis-131892,Dipturus gigas,Dipturus gigas,Giant skate,NA
161395.0,Fis-31606,Triakis scyllium,Triakis scyllium,Banded houndshark,NA
161397.0,Fis-24377,Torpedo torpedo,Torpedo torpedo,Common torpedo,NA
161398.0,Fis-29397,Galeus melastomus,Galeus melastomus,Blackmouth catshark,NA
161399.0,Fis-23251,Scyliorhinus canicula,Scyliorhinus canicula,Lesser spotted dogfish,NA
161400.0,Fis-132519,Dipturus kwangtungensis,Dipturus kwangtungensis,Kwangtung skate,NA
161403.0,Fis-30664,Somniosus pacificus,Somniosus pacificus,Pacific sleeper shark,NA
161404.0,Fis-160378,Squalus montalbani,Squalus montalbani,Indonesian greeneye spurdog,NA
161405.0,Fis-33777,Rhinobatos holcorhynchus,Rhinobatos holcorhynchus,Slender guitarfish,NA
161406.0,Fis-23134,Galeus sauteri,Galeus sauteri,Blacktip sawtail catshark,NA
161407.0,Fis-54585,Etmopterus molleri,Etmopterus molleri,Mollers lantern shark,NA
161408.0,Fis-159582,Glaucostegus halavi,Glaucostegus halavi,Halavi ray,NA
161409.0,Fis-33049,Rhinobatos irvinei,Rhinobatos irvinei,Spineback guitarfish,NA
161411.0,Fis-33094,Torpedo mackayana,Torpedo mackayana,Ringed torpedo,NA
161414.0,Fis-159149,Brochiraja leviveneta,Brochiraja leviveneta,null,NA
161416.0,Fis-131767,Breviraja claramaculata,Breviraja claramaculata,Brightspot skate,NA
161418.0,Fis-131898,Leucoraja erinacea,Leucoraja erinacea,Little skate,NA
161419.0,Fis-131899,Leucoraja garmani,Leucoraja garmani,Rosette skate,NA
161420.0,Fis-159146,Brochiraja spinifera,Brochiraja spinifera,Prickly deep-sea skate,NA
161421.0,Fis-132528,Okamejei heemstrai,Okamejei heemstrai,East African skate,NA
161422.0,Fis-131766,Breviraja nigriventralis,Breviraja nigriventralis,Blackbelly skate,NA
161423.0,Fis-35520,Narcine vermiculatus,Narcine vermiculatus,Vermiculate electric ray,NA
161424.0,Fis-52115,Bathyraja matsubarai,Bathyraja matsubarai,Dusky-purple skate,NA
161425.0,Fis-32453,Raja undulata,Raja undulata,Undulate ray,NA
161426.0,Fis-31571,Chiloscyllium arabicum,Chiloscyllium arabicum,Arabian carpetshark,NA
161427.0,Fis-131825,Dipturus bullisi,Dipturus bullisi,Bullis skate,NA
161428.0,Fis-160925,Electrolux addisoni,Electrolux addisoni,Ornate sleeper-ray,NA
161430.0,Fis-52119,Bathyraja lindbergi,Bathyraja lindbergi,Commander skate,NA
161431.0,Fis-28555,Urogymnus granulatus,Himantura granulata,Mangrove whipray,NA
161432.0,Fis-23260,Somniosus rostratus,Somniosus rostratus,Little sleeper shark,NA
161433.0,Fis-29534,Squalus japonicus,Squalus japonicus,Japanese spurdog,NA
161434.0,Fis-160935,Atelomycterus marnkalha,Atelomycterus marnkalha,Eastern banded catshark,NA
161436.0,Fis-30332,Myliobatis goodei,Myliobatis goodei,Southern eagle ray,NA
161439.0,Fis-61508,Mobula kuhlii,Mobula kuhlii,Shortfin devil ray,NA
161442.0,Fis-29320,Centrophorus lusitanicus,Centrophorus lusitanicus,Lowfin gulper shark,NA
161443.0,Fis-23123,Etmopterus pusillus,Etmopterus pusillus,Smooth lanternshark,NA
161444.0,Fis-35262,Bathyraja tzinovskii,Bathyraja tzinovskii,Creamback skate,NA
161445.0,Fis-26903,Narcine timlei,Narcine timlei,Spotted numbfish,NA
161448.0,Fis-61143,Etmopterus splendidus,Etmopterus splendidus,Splendid lanternshark,NA
161449.0,Fis-29520,Scyliorhinus torrei,Scyliorhinus torrei,Dwarf catshark,NA
161451.0,Fis-160940,Mustelus albipinnis,Mustelus albipinnis,Whitemargin smoothhound,NA
161452.0,Fis-131850,Amblyraja badia,Amblyraja badia,Broad skate,NA
161453.0,Fis-23995,Dasyatis pastinaca,Dasyatis pastinaca,Common stingray,NA
161454.0,Fis-52108,Bathyraja isotrachys,Bathyraja isotrachys,Raspback skate,NA
161455.0,Fis-23086,Cephalurus cephalus,Cephalurus cephalus,Lollipop catshark,NA
161457.0,Fis-35524,Pseudobatos glaucostigmus,Rhinobatos glaucostigma,Speckled guitarfish,NA
161458.0,Fis-23253,Scyliorhinus garmani,Scyliorhinus garmani,Brownspotted catshark,NA
161461.0,Fis-132546,Leucoraja fullonica,Leucoraja fullonica,Shagreen ray,NA
161462.0,Fis-52113,Bathyraja diplotaenia,Bathyraja diplotaenia,Dusky-pink skate,NA
161463.0,Fis-27241,Rhinoptera marginata,Rhinoptera marginata,Lusitanian cownose ray,NA
161464.0,Fis-132547,Leucoraja circularis,Leucoraja circularis,Sandy ray,NA
161465.0,Fis-159119,Pastinachus solocirostris,Pastinachus solocirostris,Roughnose stingray,NA
161466.0,Fis-30566,Raja inornata,Raja inornata,California skate,NA
161468.0,Fis-31585,Eridacnis radcliffei,Eridacnis radcliffei,Pygmy ribbontail catshark,NA
161470.0,Fis-23000,Apristurus indicus,Apristurus indicus,Smallbelly catshark,NA
161471.0,Fis-24311,Bathyraja parmifera,Bathyraja parmifera,Alaska skate,NA
161473.0,Fis-61164,Galeus longirostris,Galeus longirostris,Longnose sawtail cat shark,NA
161477.0,Fis-58997,Malacoraja senta,Malacoraja senta,Smooth skate,NA
161479.0,Fis-23130,Galeus arae,Galeus arae,Roughtail catshark,NA
161481.0,Fis-63249,Anacanthobatis americanus,Anacanthobatis americana,American legskate,NA
161484.0,Fis-23256,Scyliorhinus stellaris,Scyliorhinus stellaris,Nursehound,NA
161485.0,Fis-31595,Mustelus punctulatus,Mustelus punctulatus,Blackspotted smooth-hound,NA
161486.0,Fis-28825,Bathyraja spinosissima,Bathyraja spinosissima,Spiny skate,NA
161487.0,Fis-131817,Okamejei meerdervoortii,Okamejei meerdervoortii,Bigeye skate,NA
161488.0,Fis-29406,Halaelurus boesemani,Halaelurus boesemani,Speckled catshark,NA
161489.0,Fis-164471,Dentiraja lemprieri,Dentiraja lemprieri,Thornback skate,NA
161490.0,Fis-131851,Amblyraja georgiana,Amblyraja georgiana,Antarctic starry skate,NA
161491.0,Fis-131855,Amblyraja jenseni,Amblyraja jenseni,Shorttail skate,NA
161492.0,Fis-132550,Leucoraja wallacei,Leucoraja wallacei,Yellowspotted skate,NA
161494.0,Fis-126299,Anacanthobatis longirostris,Anacanthobatis longirostris,Longnose leg skate,NA
161495.0,Fis-25398,Fontitrygon margarita,Dasyatis margarita,Daisy stingray,NA
161496.0,Fis-160854,Spiniraja whitleyi,Dipturus whitleyi,Wedgenose skate,NA
161498.0,Fis-125905,Galeus springeri,Galeus springeri,Springer's sawtail cat shark,NA
161500.0,Fis-159150,Brochiraja microspinifera,Brochiraja microspinifera,null,NA
161501.0,Fis-25903,Iago omanensis,Iago omanensis,Bigeye houndshark,NA
161505.0,Fis-47495,Maculabatis toshi,Himantura toshi,Black-spotted whipray,NA
161511.0,Fis-54864,Tetronarce macneilli,Torpedo macneilli,Shorttail torpedo,NA
161512.0,Fis-131810,Rajella fuliginea,Rajella fuliginea,Sooty skate,NA
161513.0,Fis-27236,Taeniurops grabata,Taeniura grabata,Round stingray,NA
161514.0,Fis-131840,Dipturus oregoni,Dipturus oregoni,Hooktail skate,NA
161515.0,Fis-23221,Poroderma pantherinum,Poroderma pantherinum,Leopard catshark,NA
161517.0,Fis-29381,Etmopterus lucifer,Etmopterus lucifer,Blackbelly lanternshark,NA
161518.0,Fis-30325,Mustelus norrisi,Mustelus norrisi,Narrowfin smooth-hound,NA
161519.0,Fis-25430,Zanobatus schoenleinii,Zanobatus schoenleinii,Striped panray,NA
161520.0,Fis-60598,Fontitrygon margaritella,Dasyatis margaritella,Pearl stingray,NA
161521.0,Fis-23078,Centroscyllium fabricii,Centroscyllium fabricii,Black dogfish,NA
161522.0,Fis-131996,Neoraja carolinensis,Neoraja carolinensis,Carolina pygmy skate,NA
161523.0,Fis-47427,Narcine lingula,Narcine lingula,Chinese numbfish,NA
161524.0,Fis-23058,Carcharhinus isodon,Carcharhinus isodon,Finetooth shark,NA
161526.0,Fis-23044,Carcharhinus albimarginatus,Carcharhinus albimarginatus,Silvertip shark,NA
161381.0,Fis-52118,Bathyraja minispinosa,Bathyraja minispinosa,Whitebrow skate,NA
161528.0,Fis-132003,Raja bahamensis,Raja bahamensis,Bahama skate,NA
161529.0,Fis-32092,Bathyraja maccaini,Bathyraja maccaini,McCain's skate,NA
161532.0,Fis-131820,Okamejei hollandi,Okamejei hollandi,Yellow-spotted skate,NA
161533.0,Fis-154456,Hemitrygon bennetti,Dasyatis bennettii,Bennett's stingray,NA
161534.0,Fis-52133,Rhinoraja kujiensis,Rhinoraja kujiensis,Dapple-bellied softnose skate,NA
161535.0,Fis-132520,Dipturus gudgeri,Dipturus gudgeri,Greenback skate,NA
161536.0,Fis-51856,Squalus blainville,Squalus blainville,Longnose spurdog,NA
161539.0,Fis-156398,Hemigaleus australiensis,Hemigaleus australiensis,Australian weasel shark,NA
161540.0,Fis-139869,Maculabatis pastinacoides,Himantura pastinacoides,Round whip ray,NA
161542.0,Fis-131853,Amblyraja radiata,Amblyraja radiata,Starry ray,NA
161543.0,Fis-25891,Paragaleus tengi,Paragaleus tengi,Straight-tooth weasel shark,NA
161544.0,Fis-29503,Schroederichthys maculatus,Schroederichthys maculatus,Narrowtail catshark,NA
161527.0,Fis-115735,Breviraja colesi,Breviraja colesi,Lightnose skate,NA
161546.0,Fis-159332,Urogymnus lobistomus,Himantura lobistoma,Tubemouth whipray,NA
161547.0,Fis-139871,Pateobatis uarnacoides,Himantura uarnacoides,Whitenose whip ray,NA
161548.0,Fis-131815,Okamejei powelli,Okamejei powelli,Indian ringed skate,NA
161549.0,Fis-29362,Deania hystricosa,Deania hystricosa,Rough longnose dogfish,NA
161550.0,Fis-159148,Brochiraja albilabiata,Brochiraja albilabiata,null,NA
161551.0,Fis-23104,Deania profundorum,Deania profundorum,Arrowhead dogfish,NA
161553.0,Fis-159585,Insentiraja subtilispinosa,Insentiraja subtilispinosa,Velvet skate,NA
161557.0,Fis-132130,Chiloscyllium hasselti,Chiloscyllium hasseltii,Hasselt's bambooshark,NA
161558.0,Fis-29544,Squatina japonica,Squatina japonica,Japanese angelshark,NA
161560.0,Fis-131196,Narcine maculata,Narcine maculata,Darkfinned numbfish,NA
161561.0,Fis-27677,Bathyraja smithii,Bathyraja smithii,African softnose skate,NA
161563.0,Fis-29458,Orectolobus japonicus,Orectolobus japonicus,Japanese wobbegong,NA
161564.0,Fis-23045,Carcharhinus altimus,Carcharhinus altimus,Bignose shark,NA
161565.0,Fis-131832,Dipturus garricki,Dipturus garricki,San Blas skate,NA
161566.0,Fis-47488,Maculabatis gerrardi,Himantura gerrardi,Sharpnose stingray,NA
161567.0,Fis-29398,Galeus nipponensis,Galeus nipponensis,Broadfin sawtail catshark,NA
161568.0,Fis-30331,Myliobatis freminvillii,Myliobatis freminvillei,Bullnose eagle ray,NA
161569.0,Fis-25062,Myliobatis aquila,Myliobatis aquila,Common eagle ray,NA
161570.0,Fis-148497,Lamiopsis temminckii,Lamiopsis temminckii,Broadfin shark,NA
161574.0,Fis-23159,Holohalaelurus regani,Holohalaelurus regani,Izak catshark,NA
161575.0,Fis-52138,Rhinoraja longicauda,Rhinoraja longicauda,White-bellied softnose skate,NA
161577.0,Fis-115472,Arhynchobatis asperrimus,Arhynchobatis asperrimus,Longtail skate,NA
161578.0,Fis-23079,Centroscyllium ornatum,Centroscyllium ornatum,Ornate dogfish,NA
161579.0,Fis-139780,Brevitrygon walga,Himantura walga,Dwarf whipray,NA
161580.0,Fis-30723,Tetronarce nobiliana,Torpedo nobiliana,Electric ray,NA
161582.0,Fis-47352,Megatrygon microps,Dasyatis microps,Smalleye stingray,NA
161586.0,Fis-31188,Raja straeleni,Raja straeleni,Spotted skate,NA
161587.0,Fis-131802,Rajella fyllae,Rajella fyllae,Round ray,NA
161589.0,Fis-27336,Platyrhina sinensis,Platyrhina sinensis,Fanray,NA
161590.0,Fis-161494,Neotrygon kuhlii,Neotrygon kuhlii,Blue-spotted stingray,NA
161594.0,Fis-52110,Bathyraja violacea,Bathyraja violacea,Okhotsk skate,NA
161595.0,Fis-24312,Raja rhina,Raja rhina,Longnose skate,NA
161596.0,Fis-47343,Aptychotrema rostrata,Aptychotrema rostrata,Eastern shovelnose ray,NA
161597.0,Fis-31568,Alopias pelagicus,Alopias pelagicus,Pelagic thresher,NA
161598.0,Fis-159113,Pateobatis hortlei,Himantura hortlei,Hortle's whipray,NA
161599.0,Fis-31187,Raja miraletus,Raja miraletus,Brown ray,NA
161600.0,Fis-156241,Rhinoraja taranetzi,Bathyraja taranetzi,Mud skate,NA
161601.0,Fis-131831,Dipturus doutrei,Dipturus doutrei,Violet skate,NA
161605.0,Fis-52106,Notoraja tobitukai,Notoraja tobitukai,Leadhued skate,NA
161606.0,Fis-31581,Cirrhoscyllium japonicum,Cirrhoscyllium japonicum,Saddle carpetshark,NA
161607.0,Fis-28947,Narke dipterygia,Narke dipterygia,Numbray,NA
161610.0,Fis-131846,Dipturus teevani,Dipturus teevani,Prickly brown ray,NA
161612.0,Fis-52129,Bathyraja smirnovi,Bathyraja smirnovi,Golden skate,NA
161614.0,Fis-58273,Narke capensis,Narke capensis,Onefin electric ray,NA
161615.0,Fis-35264,Pateobatis fai,Himantura fai,Pink whipray,NA
161619.0,Fis-32093,Bathyraja meridionalis,Bathyraja meridionalis,Dark-belly skate,NA
161621.0,Fis-28553,Himantura undulata,Himantura undulata,Leopard whipray,NA
161622.0,Fis-131893,Rajella kukujevi,Rajella kukujevi,Mid-Atlantic skate,NA
161623.0,Fis-131992,Bathyraja fedorovi,Bathyraja fedorovi,Cinnamon skate,NA
161626.0,Fis-132548,Leucoraja naevus,Leucoraja naevus,Cuckoo ray,NA
161628.0,Fis-54855,Narcine tasmaniensis,Narcine tasmaniensis,Tasmanian numbfish,NA
161629.0,Fis-24314,Raja stellulata,Raja stellulata,Starry skate,NA
161630.0,Fis-28270,Gymnura japonica,Gymnura japonica,Japanese butterflyray,NA
161631.0,Fis-131864,Leucoraja ocellata,Leucoraja ocellata,Winter skate,NA
161633.0,Fis-31600,Mustelus manazo,Mustelus manazo,Starspotted smooth-hound,NA
