iucn_sid,year,old_cat,cat_txt,cat_ts,cat_ts_score
15598669,2015,LC,Least Concern,LC,0.0
15598672,2015,LC,Least Concern,LC,0.0
15598700,2015,LC,Least Concern,LC,0.0
15598704,2015,LC,Least Concern,LC,0.0
15598778,2015,LC,Least Concern,LC,0.0
15598791,2015,LC,Least Concern,LC,0.0
15598812,2015,LC,Least Concern,LC,0.0
15598815,2015,LC,Least Concern,LC,0.0
15598887,2015,LC,Least Concern,LC,0.0
15598938,2015,LC,Least Concern,LC,0.0
15598951,2015,LC,Least Concern,LC,0.0
15598957,2015,LC,Least Concern,LC,0.0
15598976,2015,LC,Least Concern,LC,0.0
15599060,2015,LC,Least Concern,LC,0.0
15599064,2015,LC,Least Concern,LC,0.0
15599067,2015,LC,Least Concern,LC,0.0
15599070,2015,LC,Least Concern,LC,0.0
15599078,2015,LC,Least Concern,LC,0.0
15599092,2015,LC,Least Concern,LC,0.0
15599123,2015,LC,Least Concern,LC,0.0
15599136,2015,LC,Least Concern,LC,0.0
15599150,2015,LC,Least Concern,LC,0.0
15600450,2015,LC,Least Concern,LC,0.0
15600453,2015,LC,Least Concern,LC,0.0
15600713,2015,LC,Least Concern,LC,0.0
15600720,2015,LC,Least Concern,LC,0.0
15600727,2015,LC,Least Concern,LC,0.0
15600731,2015,LC,Least Concern,LC,0.0
15600738,2015,LC,Least Concern,LC,0.0
15601157,2015,LC,Least Concern,LC,0.0
15601865,2015,LC,Least Concern,LC,0.0
15601872,2015,LC,Least Concern,LC,0.0
15601881,2015,LC,Least Concern,LC,0.0
15601887,2015,LC,Least Concern,LC,0.0
15601894,2015,LC,Least Concern,LC,0.0
15601902,2015,LC,Least Concern,LC,0.0
15601905,2015,LC,Least Concern,LC,0.0
15601909,2015,LC,Least Concern,LC,0.0
15601913,2015,LC,Least Concern,LC,0.0
15601916,2015,LC,Least Concern,LC,0.0
15601920,2015,LC,Least Concern,LC,0.0
15601934,2015,LC,Least Concern,LC,0.0
15601937,2015,LC,Least Concern,LC,0.0
15601940,2015,LC,Least Concern,LC,0.0
15601962,2015,LC,Least Concern,LC,0.0
15601976,2015,LC,Least Concern,LC,0.0
15601979,2015,LC,Least Concern,LC,0.0
15601985,2015,LC,Least Concern,LC,0.0
15601988,2015,LC,Least Concern,LC,0.0
15602417,2015,LC,Least Concern,LC,0.0
15602438,2015,NT,Near Threatened,NT,0.2
15602466,2015,NT,Near Threatened,NT,0.2
15602947,2015,NT,Near Threatened,NT,0.2
15622233,2015,LC,Least Concern,LC,0.0
15622583,2015,LC,Least Concern,LC,0.0
15622587,2015,LC,Least Concern,LC,0.0
15622590,2015,LC,Least Concern,LC,0.0
15622597,2015,LC,Least Concern,LC,0.0
15622630,2015,LC,Least Concern,LC,0.0
15622672,2015,LC,Least Concern,LC,0.0
15622706,2015,LC,Least Concern,LC,0.0
15622722,2015,LC,Least Concern,LC,0.0
15622732,2015,LC,Least Concern,LC,0.0
15622740,2015,LC,Least Concern,LC,0.0
15622750,2015,LC,Least Concern,LC,0.0
15622773,2015,LC,Least Concern,LC,0.0
15622777,2015,LC,Least Concern,LC,0.0
15622781,2015,LC,Least Concern,LC,0.0
15622789,2015,LC,Least Concern,LC,0.0
15622793,2015,LC,Least Concern,LC,0.0
15622796,2015,LC,Least Concern,LC,0.0
15622831,2015,LC,Least Concern,LC,0.0
15622835,2015,LC,Least Concern,LC,0.0
15623251,2015,LC,Least Concern,LC,0.0
15623265,2015,LC,Least Concern,LC,0.0
15623268,2015,LC,Least Concern,LC,0.0
15623273,2015,LC,Least Concern,LC,0.0
157254,2009,LC,Least Concern,LC,0.0
157256,2010,LC,Least Concern,LC,0.0
157261,2009,LC,Least Concern,LC,0.0
157273,2014,LC,Least Concern,LC,0.0
157280,2009,LC,Least Concern,LC,0.0
158617,2009,NT,Near Threatened,NT,0.2
158625,2010,LC,Least Concern,LC,0.0
158626,2010,LC,Least Concern,LC,0.0
158627,2010,LC,Least Concern,LC,0.0
158628,2010,LC,Least Concern,LC,0.0
158632,2010,LC,Least Concern,LC,0.0
15873,1996,EN,Endangered,EN,0.6
15873,2014,LC,Least Concern,LC,0.0
15939,1996,CR,Critically Endangered,CR,0.8
16011,1996,LR/nt,Lower Risk/near threatened,NT,0.2
16012,1996,LR/nt,Lower Risk/near threatened,NT,0.2
161317,2009,LC,Least Concern,LC,0.0
161319,2016,LC,Least Concern,LC,0.0
161320,2009,VU,Vulnerable,VU,0.4
161322,2009,LC,Least Concern,LC,0.0
161325,2009,VU,Vulnerable,VU,0.4
161329,2009,NT,Near Threatened,NT,0.2
161334,2009,LC,Least Concern,LC,0.0
161334,2015,LC,Least Concern,LC,0.0
161336,2009,LC,Least Concern,LC,0.0
161337,2009,LC,Least Concern,LC,0.0
161337,2015,LC,Least Concern,LC,0.0
161339,2015,EN,Endangered,EN,0.6
161339,2016,EN,Endangered,EN,0.6
161342,2009,LC,Least Concern,LC,0.0
161342,2015,LC,Least Concern,LC,0.0
161345,2009,LC,Least Concern,LC,0.0
161346,2009,LC,Least Concern,LC,0.0
161346,2015,LC,Least Concern,LC,0.0
161350,2009,LC,Least Concern,LC,0.0
161350,2015,LC,Least Concern,LC,0.0
161358,2009,LC,Least Concern,LC,0.0
161360,2009,NT,Near Threatened,NT,0.2
161364,2009,LC,Least Concern,LC,0.0
161366,2009,NT,Near Threatened,NT,0.2
161370,2009,NT,Near Threatened,NT,0.2
161370,2015,LC,Least Concern,LC,0.0
161371,2009,LC,Least Concern,LC,0.0
161372,2009,LC,Least Concern,LC,0.0
161373,2009,NT,Near Threatened,NT,0.2
161373,2016,NT,Near Threatened,NT,0.2
161375,2009,LC,Least Concern,LC,0.0
161375,2015,LC,Least Concern,LC,0.0
161376,2009,NT,Near Threatened,NT,0.2
161377,2009,LC,Least Concern,LC,0.0
161378,2009,NT,Near Threatened,NT,0.2
161379,2009,LC,Least Concern,LC,0.0
161381,2009,LC,Least Concern,LC,0.0
161381,2015,LC,Least Concern,LC,0.0
161383,2015,LC,Least Concern,LC,0.0
161385,2009,NT,Near Threatened,NT,0.2
161385,2016,LC,Least Concern,LC,0.0
161386,2009,LC,Least Concern,LC,0.0
161386,2016,LC,Least Concern,LC,0.0
161388,2009,LC,Least Concern,LC,0.0
161391,2009,NT,Near Threatened,NT,0.2
161394,2009,VU,Vulnerable,VU,0.4
161395,2009,LC,Least Concern,LC,0.0
161398,2009,LC,Least Concern,LC,0.0
161399,2009,LC,Least Concern,LC,0.0
161402,2009,LC,Least Concern,LC,0.0
161402,2016,LC,Least Concern,LC,0.0
161404,2009,VU,Vulnerable,VU,0.4
161407,2009,LC,Least Concern,LC,0.0
161409,2009,VU,Vulnerable,VU,0.4
161410,2009,NT,Near Threatened,NT,0.2
161418,2009,NT,Near Threatened,NT,0.2
161419,2009,LC,Least Concern,LC,0.0
161423,2009,NT,Near Threatened,NT,0.2
161425,2009,EN,Endangered,EN,0.6
161426,2009,NT,Near Threatened,NT,0.2
161428,2009,CR,Critically Endangered,CR,0.8
161430,2009,LC,Least Concern,LC,0.0
161430,2015,LC,Least Concern,LC,0.0
161431,2009,NT,Near Threatened,NT,0.2
161431,2016,VU,Vulnerable,VU,0.4
161435,2009,LC,Least Concern,LC,0.0
161441,2009,LC,Least Concern,LC,0.0
161442,2009,VU,Vulnerable,VU,0.4
161443,2009,LC,Least Concern,LC,0.0
161444,2009,LC,Least Concern,LC,0.0
161449,2009,LC,Least Concern,LC,0.0
161452,2009,LC,Least Concern,LC,0.0
161452,2016,LC,Least Concern,LC,0.0
161454,2009,LC,Least Concern,LC,0.0
161456,2009,EN,Endangered,EN,0.6
161459,2015,VU,Vulnerable,VU,0.4
161461,2009,NT,Near Threatened,NT,0.2
161461,2015,VU,Vulnerable,VU,0.4
161462,2009,LC,Least Concern,LC,0.0
161463,2009,NT,Near Threatened,NT,0.2
161464,2009,VU,Vulnerable,VU,0.4
161464,2015,EN,Endangered,EN,0.6
161465,2009,EN,Endangered,EN,0.6
161466,2016,LC,Least Concern,LC,0.0
161468,2009,LC,Least Concern,LC,0.0
161469,2011,LC,Least Concern,LC,0.0
161471,2009,LC,Least Concern,LC,0.0
161471,2015,LC,Least Concern,LC,0.0
161475,2015,LC,Least Concern,LC,0.0
161477,2009,EN,Endangered,EN,0.6
161479,2009,LC,Least Concern,LC,0.0
161484,2009,NT,Near Threatened,NT,0.2
161486,2009,LC,Least Concern,LC,0.0
161486,2015,LC,Least Concern,LC,0.0
161489,2009,LC,Least Concern,LC,0.0
161489,2015,LC,Least Concern,LC,0.0
161491,2009,LC,Least Concern,LC,0.0
161492,2009,LC,Least Concern,LC,0.0
161495,2009,EN,Endangered,EN,0.6
161495,2016,EN,Endangered,EN,0.6
161496,2009,VU,Vulnerable,VU,0.4
1615,1996,VU,Vulnerable,VU,0.4
1615,2015,LC,Least Concern,LC,0.0
161501,2009,LC,Least Concern,LC,0.0
161505,2009,LC,Least Concern,LC,0.0
161505,2012,LC,Least Concern,LC,0.0
161505,2015,LC,Least Concern,LC,0.0
161505,2016,LC,Least Concern,LC,0.0
161506,2009,NT,Near Threatened,NT,0.2
161507,2009,LC,Least Concern,LC,0.0
161510,2009,VU,Vulnerable,VU,0.4
161512,2009,LC,Least Concern,LC,0.0
161517,2009,LC,Least Concern,LC,0.0
161521,2009,LC,Least Concern,LC,0.0
161524,2009,LC,Least Concern,LC,0.0
161525,2009,VU,Vulnerable,VU,0.4
161526,2009,NT,Near Threatened,NT,0.2
161526,2016,VU,Vulnerable,VU,0.4
161529,2009,NT,Near Threatened,NT,0.2
161534,2009,LC,Least Concern,LC,0.0
161535,2009,NT,Near Threatened,NT,0.2
161535,2016,NT,Near Threatened,NT,0.2
161539,2009,LC,Least Concern,LC,0.0
161539,2016,LC,Least Concern,LC,0.0
161540,2009,VU,Vulnerable,VU,0.4
161540,2016,VU,Vulnerable,VU,0.4
161541,2009,VU,Vulnerable,VU,0.4
161542,2009,VU,Vulnerable,VU,0.4
161544,2009,LC,Least Concern,LC,0.0
161546,2009,VU,Vulnerable,VU,0.4
161546,2016,VU,Vulnerable,VU,0.4
161547,2004,VU,Vulnerable,VU,0.4
161547,2009,VU,Vulnerable,VU,0.4
161551,2009,LC,Least Concern,LC,0.0
161553,2009,LC,Least Concern,LC,0.0
161553,2015,LC,Least Concern,LC,0.0
161557,2009,NT,Near Threatened,NT,0.2
161558,2009,VU,Vulnerable,VU,0.4
161566,2009,VU,Vulnerable,VU,0.4
161566,2016,VU,Vulnerable,VU,0.4
161570,2009,EN,Endangered,EN,0.6
161574,2009,LC,Least Concern,LC,0.0
161575,2009,LC,Least Concern,LC,0.0
161579,2009,NT,Near Threatened,NT,0.2
161579,2016,NT,Near Threatened,NT,0.2
161587,2009,LC,Least Concern,LC,0.0
161589,2009,VU,Vulnerable,VU,0.4
161595,2009,LC,Least Concern,LC,0.0
161596,2009,LC,Least Concern,LC,0.0
161596,2015,LC,Least Concern,LC,0.0
161597,2009,VU,Vulnerable,VU,0.4
161598,2009,VU,Vulnerable,VU,0.4
161598,2016,VU,Vulnerable,VU,0.4
161599,2009,LC,Least Concern,LC,0.0
161600,2009,LC,Least Concern,LC,0.0
161600,2015,LC,Least Concern,LC,0.0
161609,2009,LC,Least Concern,LC,0.0
161611,2009,CR,Critically Endangered,CR,0.8
161612,2009,LC,Least Concern,LC,0.0
161615,2009,LC,Least Concern,LC,0.0
161615,2016,VU,Vulnerable,VU,0.4
161618,2009,NT,Near Threatened,NT,0.2
161618,2016,NT,Near Threatened,NT,0.2
161621,2009,VU,Vulnerable,VU,0.4
161621,2012,VU,Vulnerable,VU,0.4
161622,2015,LC,Least Concern,LC,0.0
161623,2009,LC,Least Concern,LC,0.0
161624,2009,VU,Vulnerable,VU,0.4
161626,2009,LC,Least Concern,LC,0.0
161626,2015,LC,Least Concern,LC,0.0
161628,2009,LC,Least Concern,LC,0.0
161628,2015,LC,Least Concern,LC,0.0
161629,2009,LC,Least Concern,LC,0.0
161629,2016,LC,Least Concern,LC,0.0
161631,2009,EN,Endangered,EN,0.6
161635,2009,NT,Near Threatened,NT,0.2
161637,2009,VU,Vulnerable,VU,0.4
161640,2009,LC,Least Concern,LC,0.0
161640,2016,LC,Least Concern,LC,0.0
161643,2009,LC,Least Concern,LC,0.0
161644,2009,LC,Least Concern,LC,0.0
161648,2009,LC,Least Concern,LC,0.0
161648,2016,LC,Least Concern,LC,0.0
161650,2009,LC,Least Concern,LC,0.0
161651,2015,LC,Least Concern,LC,0.0
161652,2009,EN,Endangered,EN,0.6
161655,2009,LC,Least Concern,LC,0.0
161655,2015,LC,Least Concern,LC,0.0
161658,2009,LC,Least Concern,LC,0.0
161659,2009,NT,Near Threatened,NT,0.2
161661,2009,LC,Least Concern,LC,0.0
161661,2015,LC,Least Concern,LC,0.0
161664,2015,LC,Least Concern,LC,0.0
161665,2009,VU,Vulnerable,VU,0.4
161666,2015,LC,Least Concern,LC,0.0
161667,2009,CR,Critically Endangered,CR,0.8
161669,2009,VU,Vulnerable,VU,0.4
161673,2009,NT,Near Threatened,NT,0.2
161673,2015,LC,Least Concern,LC,0.0
161674,2009,LC,Least Concern,LC,0.0
161674,2015,LC,Least Concern,LC,0.0
161675,2009,EN,Endangered,EN,0.6
161683,2009,LC,Least Concern,LC,0.0
161683,2015,LC,Least Concern,LC,0.0
161691,2009,NT,Near Threatened,NT,0.2
161692,2009,VU,Vulnerable,VU,0.4
161692,2016,VU,Vulnerable,VU,0.4
161695,2009,VU,Vulnerable,VU,0.4
161696,2009,VU,Vulnerable,VU,0.4
161700,2009,LC,Least Concern,LC,0.0
161700,2015,LC,Least Concern,LC,0.0
161701,2009,LC,Least Concern,LC,0.0
161702,2009,LC,Least Concern,LC,0.0
161705,2009,LC,Least Concern,LC,0.0
161705,2015,LC,Least Concern,LC,0.0
161709,2009,NT,Near Threatened,NT,0.2
161709,2015,LC,Least Concern,LC,0.0
161714,2009,LC,Least Concern,LC,0.0
161719,2007,EN,Endangered,EN,0.6
161719,2009,EN,Endangered,EN,0.6
161722,2009,LC,Least Concern,LC,0.0
161723,2009,CR,Critically Endangered,CR,0.8
161729,2009,NT,Near Threatened,NT,0.2
161729,2015,NT,Near Threatened,NT,0.2
161731,2009,LC,Least Concern,LC,0.0
161736,2009,VU,Vulnerable,VU,0.4
161742,2009,LC,Least Concern,LC,0.0
161743,2009,NT,Near Threatened,NT,0.2
161743,2016,NT,Near Threatened,NT,0.2
161744,2009,LC,Least Concern,LC,0.0
161744,2016,VU,Vulnerable,VU,0.4
161745,2009,VU,Vulnerable,VU,0.4
161746,2009,VU,Vulnerable,VU,0.4
162509,2012,LC,Least Concern,LC,0.0
162535,2012,LC,Least Concern,LC,0.0
162552,2012,LC,Least Concern,LC,0.0
162554,2012,LC,Least Concern,LC,0.0
162556,2012,LC,Least Concern,LC,0.0
162575,2012,LC,Least Concern,LC,0.0
162582,2012,LC,Least Concern,LC,0.0
162587,2012,LC,Least Concern,LC,0.0
162596,2012,LC,Least Concern,LC,0.0
162601,2012,LC,Least Concern,LC,0.0
162606,2012,LC,Least Concern,LC,0.0
162616,2012,LC,Least Concern,LC,0.0
162617,2012,LC,Least Concern,LC,0.0
162618,2012,LC,Least Concern,LC,0.0
162620,2012,LC,Least Concern,LC,0.0
162626,2012,LC,Least Concern,LC,0.0
162629,2012,LC,Least Concern,LC,0.0
162633,2012,LC,Least Concern,LC,0.0
162634,2012,LC,Least Concern,LC,0.0
162647,2012,LC,Least Concern,LC,0.0
162663,2012,LC,Least Concern,LC,0.0
162664,2012,LC,Least Concern,LC,0.0
162679,2012,LC,Least Concern,LC,0.0
162680,2012,LC,Least Concern,LC,0.0
162683,2012,LC,Least Concern,LC,0.0
16285718,2012,LC,Least Concern,LC,0.0
162899,2014,LC,Least Concern,LC,0.0
162900,2014,LC,Least Concern,LC,0.0
162909,2014,LC,Least Concern,LC,0.0
162926,2014,LC,Least Concern,LC,0.0
162941,2014,LC,Least Concern,LC,0.0
162950,2014,LC,Least Concern,LC,0.0
162952,2014,LC,Least Concern,LC,0.0
162956,2014,LC,Least Concern,LC,0.0
162961,2014,LC,Least Concern,LC,0.0
162986,2014,LC,Least Concern,LC,0.0
162988,2014,LC,Least Concern,LC,0.0
163002,2014,LC,Least Concern,LC,0.0
163026,2014,LC,Least Concern,LC,0.0
163042,2014,LC,Least Concern,LC,0.0
163050,2014,LC,Least Concern,LC,0.0
163071,2014,LC,Least Concern,LC,0.0
163073,2014,LC,Least Concern,LC,0.0
163080,2014,LC,Least Concern,LC,0.0
163083,2014,LC,Least Concern,LC,0.0
163085,2014,LC,Least Concern,LC,0.0
163089,2014,LC,Least Concern,LC,0.0
163094,2014,LC,Least Concern,LC,0.0
163102,2014,LC,Least Concern,LC,0.0
163129,2014,LC,Least Concern,LC,0.0
163146,2014,LC,Least Concern,LC,0.0
163152,2014,LC,Least Concern,LC,0.0
163156,2014,LC,Least Concern,LC,0.0
163161,2014,LC,Least Concern,LC,0.0
163163,2014,LC,Least Concern,LC,0.0
163177,2014,LC,Least Concern,LC,0.0
163184,2014,LC,Least Concern,LC,0.0
163186,2014,LC,Least Concern,LC,0.0
163189,2014,LC,Least Concern,LC,0.0
163198,2014,LC,Least Concern,LC,0.0
163207,2014,LC,Least Concern,LC,0.0
163211,2014,LC,Least Concern,LC,0.0
163218,2014,LC,Least Concern,LC,0.0
163228,2014,LC,Least Concern,LC,0.0
163232,2014,LC,Least Concern,LC,0.0
163242,2014,LC,Least Concern,LC,0.0
163243,2014,LC,Least Concern,LC,0.0
163246,2014,LC,Least Concern,LC,0.0
163247,2014,LC,Least Concern,LC,0.0
163255,2014,LC,Least Concern,LC,0.0
163256,2014,LC,Least Concern,LC,0.0
163258,2014,LC,Least Concern,LC,0.0
163260,2014,LC,Least Concern,LC,0.0
163265,2014,LC,Least Concern,LC,0.0
163267,2014,LC,Least Concern,LC,0.0
163269,2014,LC,Least Concern,LC,0.0
163276,2014,LC,Least Concern,LC,0.0
163288,2014,LC,Least Concern,LC,0.0
163294,2014,LC,Least Concern,LC,0.0
163302,2014,LC,Least Concern,LC,0.0
163311,2014,LC,Least Concern,LC,0.0
163312,2014,LC,Least Concern,LC,0.0
163338,2014,LC,Least Concern,LC,0.0
163343,2014,LC,Least Concern,LC,0.0
163353,2014,LC,Least Concern,LC,0.0
163369,2014,LC,Least Concern,LC,0.0
16404574,2015,LC,Least Concern,LC,0.0
16404805,2015,LC,Least Concern,LC,0.0
16405644,2015,LC,Least Concern,LC,0.0
16405685,2015,LC,Least Concern,LC,0.0
16406269,2015,LC,Least Concern,LC,0.0
16406327,2015,LC,Least Concern,LC,0.0
16406525,2015,LC,Least Concern,LC,0.0
16406554,2015,LC,Least Concern,LC,0.0
16406679,2015,LC,Least Concern,LC,0.0
16406934,2015,LC,Least Concern,LC,0.0
16406968,2015,LC,Least Concern,LC,0.0
16406979,2015,LC,Least Concern,LC,0.0
16407002,2015,LC,Least Concern,LC,0.0
16407017,2015,LC,Least Concern,LC,0.0
16407132,2015,LC,Least Concern,LC,0.0
16407184,2015,LC,Least Concern,LC,0.0
16407217,2015,LC,Least Concern,LC,0.0
16407630,2015,LC,Least Concern,LC,0.0
16407645,2015,LC,Least Concern,LC,0.0
16411567,2015,LC,Least Concern,LC,0.0
16421352,2015,LC,Least Concern,LC,0.0
16424139,2015,LC,Least Concern,LC,0.0
16425141,2015,LC,Least Concern,LC,0.0
16425187,2015,LC,Least Concern,LC,0.0
16425314,2015,LC,Least Concern,LC,0.0
16425354,2015,LC,Least Concern,LC,0.0
16425422,2015,LC,Least Concern,LC,0.0
16425468,2015,LC,Least Concern,LC,0.0
16425533,2015,LC,Least Concern,LC,0.0
16425572,2015,LC,Least Concern,LC,0.0
16425603,2015,LC,Least Concern,LC,0.0
16427324,2015,LC,Least Concern,LC,0.0
16427369,2015,LC,Least Concern,LC,0.0
164280,2010,LC,Least Concern,LC,0.0
16431606,2015,LC,Least Concern,LC,0.0
16431725,2015,LC,Least Concern,LC,0.0
16431737,2015,LC,Least Concern,LC,0.0
16431757,2015,LC,Least Concern,LC,0.0
16431946,2015,LC,Least Concern,LC,0.0
16431990,2015,LC,Least Concern,LC,0.0
16432073,2015,LC,Least Concern,LC,0.0
16432098,2015,LC,Least Concern,LC,0.0
16433850,2015,LC,Least Concern,LC,0.0
16433946,2015,LC,Least Concern,LC,0.0
16435325,2015,LC,Least Concern,LC,0.0
16435530,2015,LC,Least Concern,LC,0.0
16435778,2015,LC,Least Concern,LC,0.0
16437187,2015,LC,Least Concern,LC,0.0
16437988,2015,LC,Least Concern,LC,0.0
16438022,2015,LC,Least Concern,LC,0.0
16438701,2015,LC,Least Concern,LC,0.0
16439236,2015,LC,Least Concern,LC,0.0
16439367,2015,LC,Least Concern,LC,0.0
16439534,2015,LC,Least Concern,LC,0.0
16439642,2015,LC,Least Concern,LC,0.0
16439757,2015,LC,Least Concern,LC,0.0
16439848,2015,LC,Least Concern,LC,0.0
16439926,2015,LC,Least Concern,LC,0.0
16440016,2015,LC,Least Concern,LC,0.0
16440027,2015,LC,Least Concern,LC,0.0
16440965,2015,LC,Least Concern,LC,0.0
16441120,2015,LC,Least Concern,LC,0.0
16441575,2015,LC,Least Concern,LC,0.0
16441651,2015,LC,Least Concern,LC,0.0
16441677,2015,LC,Least Concern,LC,0.0
16441698,2015,LC,Least Concern,LC,0.0
16441738,2015,LC,Least Concern,LC,0.0
16441862,2015,LC,Least Concern,LC,0.0
16442472,2015,LC,Least Concern,LC,0.0
16442487,2015,LC,Least Concern,LC,0.0
16447855,2015,LC,Least Concern,LC,0.0
16449034,2015,LC,Least Concern,LC,0.0
16449531,2015,LC,Least Concern,LC,0.0
16449654,2015,LC,Least Concern,LC,0.0
16449708,2015,LC,Least Concern,LC,0.0
164508,2010,LC,Least Concern,LC,0.0
164650,2009,LC,Least Concern,LC,0.0
16465921,2015,LC,Least Concern,LC,0.0
16465969,2015,LC,Least Concern,LC,0.0
16466332,2015,LC,Least Concern,LC,0.0
16466377,2015,LC,Least Concern,LC,0.0
16466393,2015,NT,Near Threatened,NT,0.2
16467178,2015,LC,Least Concern,LC,0.0
16467411,2015,LC,Least Concern,LC,0.0
164728,2010,LC,Least Concern,LC,0.0
16474,2016,LC,Least Concern,LC,0.0
16475,1996,VU,Vulnerable,VU,0.4
16501868,2015,LC,Least Concern,LC,0.0
16502064,2015,LC,Least Concern,LC,0.0
16502093,2015,LC,Least Concern,LC,0.0
16503587,2015,LC,Least Concern,LC,0.0
16505486,2015,LC,Least Concern,LC,0.0
16505522,2015,LC,Least Concern,LC,0.0
16505619,2015,LC,Least Concern,LC,0.0
16505650,2015,LC,Least Concern,LC,0.0
16505842,2015,LC,Least Concern,LC,0.0
16505916,2015,LC,Least Concern,LC,0.0
16505933,2015,LC,Least Concern,LC,0.0
16505959,2015,LC,Least Concern,LC,0.0
16506077,2015,LC,Least Concern,LC,0.0
16506080,2015,LC,Least Concern,LC,0.0
16506725,2015,LC,Least Concern,LC,0.0
16506757,2015,LC,Least Concern,LC,0.0
16506766,2015,LC,Least Concern,LC,0.0
16506839,2015,LC,Least Concern,LC,0.0
16506931,2015,LC,Least Concern,LC,0.0
16507307,2015,LC,Least Concern,LC,0.0
16507347,2015,LC,Least Concern,LC,0.0
16507442,2015,LC,Least Concern,LC,0.0
16507646,2015,LC,Least Concern,LC,0.0
16507729,2015,LC,Least Concern,LC,0.0
16509008,2015,LC,Least Concern,LC,0.0
16509126,2015,LC,Least Concern,LC,0.0
16509242,2015,LC,Least Concern,LC,0.0
16509297,2015,LC,Least Concern,LC,0.0
16509426,2015,LC,Least Concern,LC,0.0
16545046,2015,EN,Endangered,EN,0.6
16545072,2015,LC,Least Concern,LC,0.0
16545086,2015,LC,Least Concern,LC,0.0
16545164,2015,LC,Least Concern,LC,0.0
16545250,2015,LC,Least Concern,LC,0.0
16545253,2015,LC,Least Concern,LC,0.0
16545256,2015,LC,Least Concern,LC,0.0
16545346,2015,LC,Least Concern,LC,0.0
16546072,2015,LC,Least Concern,LC,0.0
16546144,2015,LC,Least Concern,LC,0.0
165607,2010,LC,Least Concern,LC,0.0
165608,2010,LC,Least Concern,LC,0.0
165609,2010,LC,Least Concern,LC,0.0
165610,2010,LC,Least Concern,LC,0.0
165611,2010,LC,Least Concern,LC,0.0
165612,2010,LC,Least Concern,LC,0.0
165613,2010,LC,Least Concern,LC,0.0
165614,2010,LC,Least Concern,LC,0.0
165615,2010,LC,Least Concern,LC,0.0
165616,2010,LC,Least Concern,LC,0.0
165617,2010,LC,Least Concern,LC,0.0
165618,2010,LC,Least Concern,LC,0.0
165619,2010,LC,Least Concern,LC,0.0
165620,2010,LC,Least Concern,LC,0.0
165621,2010,LC,Least Concern,LC,0.0
165622,2010,LC,Least Concern,LC,0.0
165623,2010,LC,Least Concern,LC,0.0
165624,2010,LC,Least Concern,LC,0.0
165625,2010,LC,Least Concern,LC,0.0
165626,2010,LC,Least Concern,LC,0.0
165627,2010,LC,Least Concern,LC,0.0
165628,2010,LC,Least Concern,LC,0.0
165630,2010,LC,Least Concern,LC,0.0
165631,2010,LC,Least Concern,LC,0.0
165632,2010,LC,Least Concern,LC,0.0
165633,2010,LC,Least Concern,LC,0.0
165634,2010,LC,Least Concern,LC,0.0
165635,2010,LC,Least Concern,LC,0.0
165636,2010,LC,Least Concern,LC,0.0
165637,2010,LC,Least Concern,LC,0.0
165638,2010,LC,Least Concern,LC,0.0
165639,2010,LC,Least Concern,LC,0.0
16564,1996,LR/lc,Lower Risk/least concern,LC,0.0
16564,2008,LC,Least Concern,LC,0.0
165640,2010,LC,Least Concern,LC,0.0
165641,2010,LC,Least Concern,LC,0.0
165642,2010,LC,Least Concern,LC,0.0
165643,2010,LC,Least Concern,LC,0.0
165646,2010,LC,Least Concern,LC,0.0
165647,2010,LC,Least Concern,LC,0.0
165648,2010,LC,Least Concern,LC,0.0
165649,2010,LC,Least Concern,LC,0.0
165650,2010,LC,Least Concern,LC,0.0
165651,2010,LC,Least Concern,LC,0.0
165652,2010,LC,Least Concern,LC,0.0
165653,2010,LC,Least Concern,LC,0.0
165654,2010,LC,Least Concern,LC,0.0
165655,2010,LC,Least Concern,LC,0.0
165656,2010,LC,Least Concern,LC,0.0
165657,2010,LC,Least Concern,LC,0.0
165658,2010,NT,Near Threatened,NT,0.2
165659,2010,LC,Least Concern,LC,0.0
165660,2010,LC,Least Concern,LC,0.0
165661,2010,LC,Least Concern,LC,0.0
165662,2010,LC,Least Concern,LC,0.0
165663,2010,LC,Least Concern,LC,0.0
165664,2010,LC,Least Concern,LC,0.0
165665,2010,LC,Least Concern,LC,0.0
165666,2010,LC,Least Concern,LC,0.0
165667,2010,LC,Least Concern,LC,0.0
165668,2010,LC,Least Concern,LC,0.0
165669,2010,LC,Least Concern,LC,0.0
165670,2010,LC,Least Concern,LC,0.0
165671,2010,LC,Least Concern,LC,0.0
165672,2010,LC,Least Concern,LC,0.0
165673,2010,LC,Least Concern,LC,0.0
165674,2010,LC,Least Concern,LC,0.0
165675,2010,LC,Least Concern,LC,0.0
165677,2010,LC,Least Concern,LC,0.0
165678,2010,LC,Least Concern,LC,0.0
165679,2010,LC,Least Concern,LC,0.0
165680,2010,LC,Least Concern,LC,0.0
165681,2010,LC,Least Concern,LC,0.0
