id,goal,component,type,category,value,count
159,sense-of-place,lasting-special-places,social,none,0.3983024705,1
159,sense-of-place,lasting-special-places,ecological,regulations,0.977272727272727,2
160,sense-of-place,lasting-special-places,ecological,regulations,0.636363636363636,2
160,sense-of-place,lasting-special-places,social,none,0.732488580067,1
161,sense-of-place,lasting-special-places,ecological,regulations,0.488378270686678,2
161,sense-of-place,lasting-special-places,social,none,0.509123536733,1
162,sense-of-place,lasting-special-places,ecological,regulations,0,2
163,sense-of-place,lasting-special-places,ecological,regulations,1,2
163,sense-of-place,lasting-special-places,social,none,0.4124982904,1
164,sense-of-place,lasting-special-places,social,none,0.506896721567,1
164,sense-of-place,lasting-special-places,ecological,regulations,0.954545454545455,2
165,sense-of-place,lasting-special-places,ecological,regulations,1,2
165,sense-of-place,lasting-special-places,social,none,0.418158347733,1
166,sense-of-place,lasting-special-places,ecological,regulations,0.681818181818182,2
166,sense-of-place,lasting-special-places,social,none,0.8231894458,1
167,sense-of-place,lasting-special-places,social,none,0.778894951592,1
167,sense-of-place,lasting-special-places,ecological,regulations,0.681818181818182,2
168,sense-of-place,lasting-special-places,ecological,regulations,0.954545454545455,2
168,sense-of-place,lasting-special-places,social,none,0.8486417764,1
169,sense-of-place,lasting-special-places,ecological,regulations,1,2
169,sense-of-place,lasting-special-places,social,none,0.822956297,1
170,sense-of-place,lasting-special-places,social,none,0.7307969122,1
170,sense-of-place,lasting-special-places,ecological,regulations,1,2
171,sense-of-place,lasting-special-places,ecological,regulations,0.5,2
171,sense-of-place,lasting-special-places,social,none,0.335973524067,1
172,sense-of-place,lasting-special-places,social,none,0.432752504733,1
172,sense-of-place,lasting-special-places,ecological,regulations,0.5,2
1,tourism-and-recreation,all,ecological,regulations,0.999996527133371,1
1,tourism-and-recreation,all,social,none,0.816606397061,1
2,tourism-and-recreation,all,ecological,regulations,0.999996527133371,1
2,tourism-and-recreation,all,social,none,0.816606397061,1
3,tourism-and-recreation,all,social,none,0.364278916434,1
3,tourism-and-recreation,all,ecological,regulations,0.521295897800271,1
4,tourism-and-recreation,all,social,none,0.555728870933,1
4,tourism-and-recreation,all,ecological,regulations,0.5,1
5,tourism-and-recreation,all,ecological,regulations,1,1
5,tourism-and-recreation,all,social,none,0.4079143094,1
6,tourism-and-recreation,all,social,none,0.556491874033,1
6,tourism-and-recreation,all,ecological,regulations,0.75,1
7,tourism-and-recreation,all,ecological,regulations,0.5,1
7,tourism-and-recreation,all,social,none,0.528745135967,1
8,tourism-and-recreation,all,social,none,0.533441917167,1
8,tourism-and-recreation,all,ecological,regulations,0.5,1
9,tourism-and-recreation,all,ecological,regulations,0.5,1
9,tourism-and-recreation,all,social,none,0.481153370267,1
10,tourism-and-recreation,all,ecological,regulations,0.978373514323015,1
10,tourism-and-recreation,all,social,none,0.6699275461,1
11,tourism-and-recreation,all,ecological,regulations,1,1
11,tourism-and-recreation,all,social,none,0.403314800133,1
12,tourism-and-recreation,all,social,none,0.815557689467,1
12,tourism-and-recreation,all,ecological,regulations,1,1
13,tourism-and-recreation,all,ecological,regulations,0.5,1
13,tourism-and-recreation,all,social,none,0.3590462575,1
14,tourism-and-recreation,all,ecological,regulations,0.5,1
14,tourism-and-recreation,all,social,none,0.3552802112,1
15,tourism-and-recreation,all,ecological,regulations,0.5,1
15,tourism-and-recreation,all,social,none,0.555096371733,1
16,tourism-and-recreation,all,social,none,0.646242982933,1
16,tourism-and-recreation,all,ecological,regulations,1,1
17,tourism-and-recreation,all,ecological,regulations,0.75,1
17,tourism-and-recreation,all,social,none,0.186555630833,1
18,tourism-and-recreation,all,ecological,regulations,1,1
18,tourism-and-recreation,all,social,none,0.3384069241,1
19,tourism-and-recreation,all,social,none,0.454842883533,1
19,tourism-and-recreation,all,ecological,regulations,1,1
20,tourism-and-recreation,all,ecological,regulations,0.75,1
20,tourism-and-recreation,all,social,none,0.282602116933,1
21,tourism-and-recreation,all,social,none,0.684932813433,1
21,tourism-and-recreation,all,ecological,regulations,0.902692164222201,1
22,tourism-and-recreation,all,ecological,regulations,1,1
22,tourism-and-recreation,all,social,none,0.5221624675,1
23,tourism-and-recreation,all,social,none,0.655179626033,1
23,tourism-and-recreation,all,ecological,regulations,1,1
24,tourism-and-recreation,all,ecological,regulations,0.928945702120933,1
24,tourism-and-recreation,all,social,none,0.369219420658,1
25,tourism-and-recreation,all,social,none,0.438580890033,1
25,tourism-and-recreation,all,ecological,regulations,0.5,1
26,tourism-and-recreation,all,ecological,regulations,1,1
26,tourism-and-recreation,all,social,none,0.409511954033,1
27,tourism-and-recreation,all,ecological,regulations,1,1
27,tourism-and-recreation,all,social,none,0.458549364067,1
28,tourism-and-recreation,all,ecological,regulations,1,1
28,tourism-and-recreation,all,social,none,0.387463895567,1
29,tourism-and-recreation,all,ecological,regulations,1,1
29,tourism-and-recreation,all,social,none,0.345726269633,1
30,tourism-and-recreation,all,social,none,0.0492303823333,1
30,tourism-and-recreation,all,ecological,regulations,0.5,1
31,tourism-and-recreation,all,social,none,0.226209184467,1
31,tourism-and-recreation,all,ecological,regulations,0.75,1
32,tourism-and-recreation,all,social,none,0.3983088031,1
32,tourism-and-recreation,all,ecological,regulations,0.5,1
33,tourism-and-recreation,all,ecological,regulations,0.5,1
33,tourism-and-recreation,all,social,none,0.250784448933,1
34,tourism-and-recreation,all,social,none,0.573501596233,1
34,tourism-and-recreation,all,ecological,regulations,0.5,1
35,tourism-and-recreation,all,ecological,regulations,0.5,1
35,tourism-and-recreation,all,social,none,0.192012810267,1
36,tourism-and-recreation,all,social,none,0.441892775333,1
36,tourism-and-recreation,all,ecological,regulations,1,1
37,tourism-and-recreation,all,social,none,0.543077514533,1
37,tourism-and-recreation,all,ecological,regulations,0.5,1
38,tourism-and-recreation,all,social,none,0.5430914941,1
38,tourism-and-recreation,all,ecological,regulations,0.5,1
39,tourism-and-recreation,all,ecological,regulations,1,1
39,tourism-and-recreation,all,social,none,0.268264391,1
40,tourism-and-recreation,all,social,none,0.6027361303,1
40,tourism-and-recreation,all,ecological,regulations,1,1
41,tourism-and-recreation,all,social,none,0.5957836065,1
41,tourism-and-recreation,all,ecological,regulations,0.5,1
42,tourism-and-recreation,all,ecological,regulations,1,1
42,tourism-and-recreation,all,social,none,0.757710279233,1
43,tourism-and-recreation,all,ecological,regulations,0.978138673423741,1
43,tourism-and-recreation,all,social,none,0.635297819766,1
44,tourism-and-recreation,all,social,none,0.490209304567,1
44,tourism-and-recreation,all,ecological,regulations,0.75,1
45,tourism-and-recreation,all,social,none,0.4424465205,1
45,tourism-and-recreation,all,ecological,regulations,1,1
46,tourism-and-recreation,all,social,none,0.306264365966,1
46,tourism-and-recreation,all,ecological,regulations,0.165242998509784,1
47,tourism-and-recreation,all,ecological,regulations,0.75,1
47,tourism-and-recreation,all,social,none,0.325244284467,1
48,tourism-and-recreation,all,ecological,regulations,1,1
48,tourism-and-recreation,all,social,none,0.408933868567,1
49,tourism-and-recreation,all,ecological,regulations,1,1
49,tourism-and-recreation,all,social,none,0.434624861433,1
50,tourism-and-recreation,all,ecological,regulations,0.5,1
50,tourism-and-recreation,all,social,none,0.325487029533,1
51,tourism-and-recreation,all,social,none,0.7379977621,1
51,tourism-and-recreation,all,ecological,regulations,1,1
52,tourism-and-recreation,all,social,none,0.632954492333,1
52,tourism-and-recreation,all,ecological,regulations,1,1
53,tourism-and-recreation,all,social,none,0.7149119914,1
53,tourism-and-recreation,all,ecological,regulations,1,1
54,tourism-and-recreation,all,social,none,0.5538542523,1
54,tourism-and-recreation,all,ecological,regulations,0.5,1
55,tourism-and-recreation,all,social,none,0.5441772435,1
55,tourism-and-recreation,all,ecological,regulations,0.75,1
56,tourism-and-recreation,all,social,none,0.356298626533,1
56,tourism-and-recreation,all,ecological,regulations,1,1
57,tourism-and-recreation,all,social,none,0.475177726733,1
57,tourism-and-recreation,all,ecological,regulations,0.5,1
58,tourism-and-recreation,all,social,none,0.390644000367,1
58,tourism-and-recreation,all,ecological,regulations,1,1
59,tourism-and-recreation,all,social,none,0.495909829167,1
59,tourism-and-recreation,all,ecological,regulations,1,1
60,tourism-and-recreation,all,ecological,regulations,0.75,1
60,tourism-and-recreation,all,social,none,0.319344114,1
61,tourism-and-recreation,all,ecological,regulations,1,1
61,tourism-and-recreation,all,social,none,0.366128767067,1
62,tourism-and-recreation,all,social,none,0.5978959523,1
62,tourism-and-recreation,all,ecological,regulations,1,1
63,tourism-and-recreation,all,ecological,regulations,1,1
63,tourism-and-recreation,all,social,none,0.599379958067,1
64,tourism-and-recreation,all,ecological,regulations,1,1
64,tourism-and-recreation,all,social,none,0.706746311467,1
65,tourism-and-recreation,all,ecological,regulations,1,1
65,tourism-and-recreation,all,social,none,0.475071900333,1
66,tourism-and-recreation,all,social,none,0.333564475867,1
66,tourism-and-recreation,all,ecological,regulations,0.75,1
67,tourism-and-recreation,all,ecological,regulations,0.970624831654588,1
67,tourism-and-recreation,all,social,none,0.78472786186,1
68,tourism-and-recreation,all,social,none,0.78472786186,1
68,tourism-and-recreation,all,ecological,regulations,0.970624831654588,1
69,tourism-and-recreation,all,ecological,regulations,0.75,1
69,tourism-and-recreation,all,social,none,0.348130338067,1
70,tourism-and-recreation,all,social,none,0.321774677133,1
70,tourism-and-recreation,all,ecological,regulations,1,1
71,tourism-and-recreation,all,social,none,0.319421610633,1
71,tourism-and-recreation,all,ecological,regulations,1,1
72,tourism-and-recreation,all,social,none,0.452469771633,1
72,tourism-and-recreation,all,ecological,regulations,1,1
73,tourism-and-recreation,all,ecological,regulations,0.5,1
73,tourism-and-recreation,all,social,none,0.287814192767,1
74,tourism-and-recreation,all,social,none,0.562655772533,1
74,tourism-and-recreation,all,ecological,regulations,1,1
75,tourism-and-recreation,all,social,none,0.555549617467,1
75,tourism-and-recreation,all,ecological,regulations,0.5,1
76,tourism-and-recreation,all,social,none,0.427365112567,1
76,tourism-and-recreation,all,ecological,regulations,0.5,1
77,tourism-and-recreation,all,social,none,0.244572235767,1
77,tourism-and-recreation,all,ecological,regulations,0.5,1
78,tourism-and-recreation,all,social,none,0.526651669833,1
78,tourism-and-recreation,all,ecological,regulations,1,1
79,tourism-and-recreation,all,ecological,regulations,0.584386676786548,1
79,tourism-and-recreation,all,social,none,0.570286176466,1
80,tourism-and-recreation,all,social,none,0.6950950701,1
80,tourism-and-recreation,all,ecological,regulations,0.75,1
81,tourism-and-recreation,all,social,none,0.362331282967,1
81,tourism-and-recreation,all,ecological,regulations,1,1
82,tourism-and-recreation,all,ecological,regulations,0.5,1
82,tourism-and-recreation,all,social,none,0.293649289933,1
83,tourism-and-recreation,all,ecological,regulations,0.75,1
83,tourism-and-recreation,all,social,none,0.4417294742,1
84,tourism-and-recreation,all,social,none,0.635852040952,1
84,tourism-and-recreation,all,ecological,regulations,0.327928041512201,1
85,tourism-and-recreation,all,social,none,0.719829662908,1
85,tourism-and-recreation,all,ecological,regulations,0.827928041512201,1
86,tourism-and-recreation,all,social,none,0.682539496233,1
86,tourism-and-recreation,all,ecological,regulations,0.5,1
87,tourism-and-recreation,all,ecological,regulations,1,1
87,tourism-and-recreation,all,social,none,0.657356191967,1
88,tourism-and-recreation,all,ecological,regulations,1,1
88,tourism-and-recreation,all,social,none,0.686312804867,1
89,tourism-and-recreation,all,ecological,regulations,1,1
89,tourism-and-recreation,all,social,none,0.646966141667,1
