"loiczid","mean_cat_score","mean_popn_trend_score","n_cat_species","n_trend_species","source"
113268,0.062931,-0.130631,232,111,"iucn"
113269,0.0626609,-0.130631,233,111,"iucn"
113270,0.0597403,-0.127273,231,110,"iucn"
113271,0.0588745,-0.127273,231,110,"iucn"
113272,0.0591304,-0.130631,230,111,"iucn"
113273,0.060177,-0.131818,226,110,"iucn"
113274,0.0596491,-0.131818,228,110,"iucn"
113275,0.0586207,-0.130631,232,111,"iucn"
113276,0.0561983,-0.128319,484,226,"iucn"
113277,0.0563265,-0.131579,735,342,"iucn"
113278,0.0578512,-0.131579,484,228,"iucn"
113279,0.0570213,-0.125,235,112,"iucn"
113280,0.059292,-0.12844,226,109,"iucn"
113281,0.0601852,-0.10396,216,101,"iucn"
113282,0.064,-0.0555556,50,18,"iucn"
113283,0.095,-0.0882353,80,34,"iucn"
113284,0.0926829,-0.111111,82,36,"iucn"
113285,0.1,-0.09375,76,32,"iucn"
113286,0.102703,-0.09375,37,16,"iucn"
113287,0.111111,-0.117647,36,17,"iucn"
113288,0.114286,-0.117647,35,17,"iucn"
113360,0.1,-0.0833333,34,18,"iucn"
113361,0.0918919,-0.075,37,20,"iucn"
113362,0.0918919,-0.075,37,20,"iucn"
113363,0.0888889,-0.0526316,72,38,"iucn"
113364,0.0878049,-0.0652174,82,46,"iucn"
113365,0.0820513,-0.047619,39,21,"iucn"
113366,0.054902,-0.0465116,102,43,"iucn"
113367,0.0523364,-0.0833333,107,48,"iucn"
113368,0.0523364,-0.0744681,107,47,"iucn"
113369,0.0523364,-0.0744681,107,47,"iucn"
113370,0.0518519,-0.0729167,108,48,"iucn"
113371,0.2,-0.25,2,2,"iucn"
113486,0.0635478,-0.271368,513,234,"iucn"
113487,0.0622568,-0.268398,514,231,"iucn"
113488,0.0624277,-0.266094,519,233,"iucn"
113489,0.0621881,-0.266234,521,231,"iucn"
113490,0.0621359,-0.268889,515,225,"iucn"
113491,0.0628906,-0.2713,512,223,"iucn"
113492,0.0626459,-0.268889,514,225,"iucn"
113493,0.0622824,-0.268889,517,225,"iucn"
113494,0.0621622,-0.26652,518,227,"iucn"
113495,0.0621622,-0.268722,518,227,"iucn"
113496,0.0618042,-0.268722,521,227,"iucn"
113497,0.0618042,-0.268722,521,227,"iucn"
113498,0.0609195,-0.265351,522,228,"iucn"
113499,0.0605714,-0.263043,525,230,"iucn"
113500,0.0608365,-0.261803,526,233,"iucn"
113503,0.0604895,-0.268293,572,246,"iucn"
113504,0.0607509,-0.268627,586,255,"iucn"
113505,0.0605536,-0.266932,1156,502,"iucn"
113506,0.0646388,-0.277293,526,229,"iucn"
113507,0.0647619,-0.278509,525,228,"iucn"
113508,0.0632768,-0.278261,531,230,"iucn"
113509,0.0633962,-0.278261,530,230,"iucn"
113510,0.0777778,-0.09375,36,16,"iucn"
113511,0.0903226,-0.115385,31,13,"iucn"
113512,0.0933333,-0.115385,30,13,"iucn"
113513,0.0965517,-0.115385,29,13,"iucn"
113514,0.1,-0.125,28,12,"iucn"
113515,0.1,-0.125,28,12,"iucn"
113516,0.103704,-0.125,27,12,"iucn"
113538,0.1,-0.125,28,12,"iucn"
113539,0.1,-0.125,28,12,"iucn"
113540,0.0857143,-0.0909091,28,11,"iucn"
113541,0.08,-0.0833333,30,12,"iucn"
113542,0.0787879,-0.1,33,15,"iucn"
113543,0.0479769,-0.233333,346,150,"iucn"
113544,0.0467606,-0.248447,355,161,"iucn"
113545,0.0466292,-0.248447,356,161,"iucn"
113546,0.0461111,-0.245399,360,163,"iucn"
113547,0.0461111,-0.245399,360,163,"iucn"
113548,0.0464088,-0.246951,362,164,"iucn"
113549,0.0475059,-0.247312,421,186,"iucn"
113550,0.0481928,-0.232955,415,176,"iucn"
113551,0.0497207,-0.251592,358,157,"iucn"
113552,0.0512535,-0.253125,359,160,"iucn"
113560,0.0364821,-0.183594,307,128,"iucn"
113561,0.0349835,-0.178571,303,126,"iucn"
113562,0.0375,-0.138095,272,105,"iucn"
113563,0.07,-0.0882353,40,17,"iucn"
113564,0.0777778,-0.1,72,30,"iucn"
113565,0.0756757,-0.1,74,30,"iucn"
113566,0.0777778,-0.1,72,30,"iucn"
113567,0.0848485,-0.107143,66,28,"iucn"
113568,0.0965517,-0.125,29,12,"iucn"
113578,0.1,-0.125,28,12,"iucn"
113579,0.1,-0.125,28,12,"iucn"
113580,0.0888889,-0.0909091,27,11,"iucn"
113581,0.0857143,-0.0833333,28,12,"iucn"
113582,0.0857143,-0.0833333,28,12,"iucn"
113583,0.0739635,-0.289655,603,290,"iucn"
113584,0.0715822,-0.300305,651,328,"iucn"
113585,0.0714724,-0.300305,652,328,"iucn"
113586,0.0713629,-0.300305,653,328,"iucn"
113587,0.0715822,-0.300305,651,328,"iucn"
113588,0.0735632,-0.288396,609,293,"iucn"
113589,0.0740496,-0.289384,605,292,"iucn"
113590,0.0722222,-0.107143,36,14,"iucn"
113591,0.0742857,-0.107143,70,28,"iucn"
113592,0.0722222,-0.107143,36,14,"iucn"
113593,0.0666667,-0.1,39,15,"iucn"
113594,0.0716502,-0.293651,709,315,"iucn"
113595,0.0703412,-0.309859,762,355,"iucn"
113596,0.0705111,-0.309322,763,354,"iucn"
113597,0.070235,-0.307584,766,356,"iucn"
113598,0.0709091,-0.306944,770,360,"iucn"
113600,0.053629,-0.279545,496,220,"iucn"
113601,0.0529774,-0.281395,487,215,"iucn"
113602,0.0571429,-0.258523,434,176,"iucn"
113603,0.0578199,-0.268072,422,166,"iucn"
113604,0.0598174,-0.270718,438,181,"iucn"
113605,0.0554415,-0.291284,974,436,"iucn"
113606,0.0567901,-0.291284,972,436,"iucn"
113607,0.06,-0.295045,490,222,"iucn"
113608,0.0609407,-0.298206,489,223,"iucn"
113617,0.0855709,-0.325737,797,373,"iucn"
113618,0.0852868,-0.325333,802,375,"iucn"
113619,0.0842893,-0.324866,802,374,"iucn"
113620,0.0851064,-0.323848,799,369,"iucn"
113621,0.0892999,-0.325581,757,344,"iucn"
113622,0.0772727,-0.117647,44,17,"iucn"
113623,0.102703,-0.147059,74,34,"iucn"
113624,0.102703,-0.147059,74,34,"iucn"
113625,0.102703,-0.147059,37,17,"iucn"
113626,0.105556,-0.147059,36,17,"iucn"
113627,0.0733591,-0.294461,777,343,"iucn"
113628,0.0713392,-0.299443,799,359,"iucn"
113629,0.0709838,-0.298611,803,360,"iucn"
113630,0.0701107,-0.29533,813,364,"iucn"
113631,0.0695122,-0.292916,820,367,"iucn"
113632,0.0694275,-0.292916,821,367,"iucn"
113633,0.0691748,-0.292916,824,367,"iucn"
113634,0.0711779,-0.288793,798,348,"iucn"
113635,0.0711223,-0.292647,1586,680,"iucn"
113636,0.0492754,-0.0909091,69,22,"iucn"
113637,0.0938951,-0.309375,1163,480,"iucn"
113638,0.0912541,-0.316148,1212,514,"iucn"
113639,0.0908646,-0.316248,1226,517,"iucn"
113640,0.0914239,-0.315589,1236,526,"iucn"
113641,0.0902244,-0.311676,1248,531,"iucn"
113642,0.0908367,-0.310056,1255,537,"iucn"
113643,0.0896279,-0.310185,1263,540,"iucn"
113644,0.0891528,-0.308688,1263,541,"iucn"
113645,0.0890823,-0.308688,1264,541,"iucn"
113646,0.0892235,-0.308905,1262,539,"iucn"
113647,0.0890119,-0.307763,1265,541,"iucn"
113648,0.0889415,-0.307763,1266,541,"iucn"
113649,0.0887313,-0.307196,1269,542,"iucn"
113650,0.0896825,-0.307407,1260,540,"iucn"
113651,0.0896825,-0.307978,1260,539,"iucn"
113652,0.0895238,-0.307978,1260,539,"iucn"
113653,0.0900239,-0.309701,1253,536,"iucn"
113654,0.0928094,-0.302209,1196,498,"iucn"
113655,0.11,-0.175,40,20,"iucn"
113656,0.12,-0.166667,35,18,"iucn"
113657,0.127273,-0.1875,33,16,"iucn"
113658,0.133333,-0.166667,30,15,"iucn"
113659,0.137931,-0.166667,29,15,"iucn"
113667,0.148148,-0.178571,27,14,"iucn"
113668,0.148148,-0.178571,27,14,"iucn"
113669,0.148148,-0.178571,27,14,"iucn"
113670,0.148148,-0.178571,27,14,"iucn"
113671,0.148148,-0.178571,54,28,"iucn"
113672,0.148148,-0.178571,27,14,"iucn"
113673,0.148148,-0.178571,27,14,"iucn"
113674,0.148148,-0.178571,27,14,"iucn"
113675,0.148148,-0.178571,27,14,"iucn"
113676,0.148148,-0.178571,27,14,"iucn"
113677,0.142857,-0.166667,28,15,"iucn"
113678,0.137931,-0.15625,29,16,"iucn"
113679,0.137931,-0.15625,29,16,"iucn"
113680,0.137931,-0.15625,29,16,"iucn"
113681,0.137931,-0.15625,29,16,"iucn"
113682,0.142857,-0.166667,28,15,"iucn"
113683,0.142857,-0.166667,28,15,"iucn"
113684,0.142857,-0.166667,28,15,"iucn"
113685,0.142857,-0.166667,28,15,"iucn"
113686,0.142857,-0.166667,56,30,"iucn"
113687,0.148148,-0.178571,27,14,"iucn"
113688,0.148148,-0.178571,54,28,"iucn"
113689,0.148148,-0.178571,54,28,"iucn"
113690,0.148148,-0.178571,54,28,"iucn"
113691,0.153846,-0.178571,52,28,"iucn"
113692,0.153846,-0.178571,52,28,"iucn"
113693,0.153846,-0.178571,52,28,"iucn"
113694,0.153846,-0.178571,52,28,"iucn"
113695,0.153846,-0.178571,26,14,"iucn"
113696,0.153846,-0.178571,26,14,"iucn"
113697,0.153846,-0.178571,26,14,"iucn"
113698,0.153846,-0.178571,26,14,"iucn"
113699,0.153846,-0.178571,26,14,"iucn"
113700,0.153846,-0.178571,26,14,"iucn"
113701,0.153846,-0.178571,26,14,"iucn"
113702,0.153846,-0.178571,26,14,"iucn"
113703,0.153846,-0.178571,26,14,"iucn"
113704,0.153846,-0.178571,26,14,"iucn"
113705,0.153846,-0.178571,26,14,"iucn"
113706,0.153846,-0.178571,26,14,"iucn"
113707,0.153846,-0.178571,26,14,"iucn"
113708,0.153846,-0.178571,26,14,"iucn"
113709,0.153846,-0.178571,26,14,"iucn"
113710,0.153846,-0.178571,26,14,"iucn"
113711,0.153846,-0.178571,26,14,"iucn"
113712,0.153846,-0.178571,26,14,"iucn"
113713,0.148148,-0.178571,27,14,"iucn"
113716,0.148148,-0.178571,27,14,"iucn"
113717,0.148148,-0.178571,27,14,"iucn"
113718,0.148148,-0.178571,27,14,"iucn"
113719,0.148148,-0.178571,27,14,"iucn"
113720,0.142857,-0.166667,28,15,"iucn"
113721,0.142857,-0.166667,28,15,"iucn"
113722,0.142857,-0.166667,28,15,"iucn"
113723,0.080303,-0.305732,660,314,"iucn"
113724,0.0796992,-0.30625,665,320,"iucn"
113725,0.0796992,-0.30625,665,320,"iucn"
113726,0.0796992,-0.30625,665,320,"iucn"
113727,0.0801815,-0.304762,661,315,"iucn"
113728,0.142857,-0.166667,28,15,"iucn"
113729,0.0807175,-0.312102,669,314,"iucn"
113730,0.0802377,-0.314465,673,318,"iucn"
113731,0.0798817,-0.314465,676,318,"iucn"
113732,0.0792952,-0.311526,681,321,"iucn"
113733,0.0792952,-0.311526,681,321,"iucn"
113734,0.079646,-0.314063,678,320,"iucn"
113735,0.0797637,-0.315047,677,319,"iucn"
113736,0.0797637,-0.315047,677,319,"iucn"
113737,0.0802377,-0.312698,673,315,"iucn"
113738,0.0853583,-0.329966,642,297,"iucn"
113739,0.0834862,-0.330033,654,303,"iucn"
113740,0.0834862,-0.330033,654,303,"iucn"
113741,0.0833588,-0.330033,655,303,"iucn"
113742,0.083871,-0.327759,651,299,"iucn"
113743,0.083871,-0.327759,651,299,"iucn"
113744,0.142857,-0.166667,28,15,"iucn"
113745,0.148148,-0.178571,27,14,"iucn"
113746,0.148148,-0.178571,27,14,"iucn"
113747,0.148148,-0.178571,27,14,"iucn"
113748,0.148148,-0.178571,27,14,"iucn"
113749,0.148148,-0.178571,27,14,"iucn"
113895,0.130769,-0.125,26,12,"iucn"
113896,0.130769,-0.125,26,12,"iucn"
113897,0.130769,-0.125,26,12,"iucn"
113898,0.130769,-0.125,26,12,"iucn"
113899,0.125926,-0.115385,27,13,"iucn"
113900,0.0778947,-0.0285714,95,35,"iucn"
113901,0.0778947,-0.0285714,95,35,"iucn"
113902,0.0778947,-0.0285714,95,35,"iucn"
113903,0.0778947,-0.0285714,95,35,"iucn"
113904,0.0778947,-0.0285714,95,35,"iucn"
113905,0.125926,-0.115385,27,13,"iucn"
113906,0.125926,-0.115385,27,13,"iucn"
113907,0.125926,-0.115385,27,13,"iucn"
113908,0.125926,-0.115385,27,13,"iucn"
113909,0.121429,-0.107143,28,14,"iucn"
113935,0.113333,-0.1,30,15,"iucn"
113936,0.113333,-0.1,30,15,"iucn"
113937,0.109677,-0.1,31,15,"iucn"
113938,0.109677,-0.1,62,30,"iucn"
113939,0.109677,-0.1,31,15,"iucn"
113940,0.109677,-0.1,31,15,"iucn"
113941,0.109677,-0.1,31,15,"iucn"
113942,0.109677,-0.1,62,30,"iucn"
113943,0.109677,-0.1,62,30,"iucn"
113944,0.109677,-0.1,31,15,"iucn"
113945,0.0971429,-0.0882353,70,34,"iucn"
113946,0.0944444,-0.0882353,72,34,"iucn"
113947,0.0440252,-0.0306122,318,98,"iucn"
113948,0.047619,-0.0789474,168,57,"iucn"
113949,0.0491228,-0.0847458,171,59,"iucn"
113953,0.0625,-0.12,416,200,"iucn"
113954,0.0613208,-0.12,212,100,"iucn"
113955,0.0604651,-0.12,215,100,"iucn"
113956,0.0606635,-0.109375,422,192,"iucn"
113957,0.0761905,-0.0789474,126,57,"iucn"
113958,0.0744186,-0.0789474,129,57,"iucn"
113959,0.0697674,-0.0555556,43,18,"iucn"
113960,0.06,-0.0526316,50,19,"iucn"
113961,0.0557078,-0.1,219,95,"iucn"
113962,0.0557078,-0.1,219,95,"iucn"
113963,0.0588235,-0.0555556,51,18,"iucn"
113964,0.0666667,-0.0789474,48,19,"iucn"
113965,0.0761905,-0.0833333,42,18,"iucn"
113966,0.0744186,-0.0833333,86,36,"iucn"
113967,0.06,-0.108911,230,101,"iucn"
113968,0.0596639,-0.126168,238,107,"iucn"
113969,0.0594828,-0.126214,232,103,"iucn"
113970,0.0577586,-0.12381,232,105,"iucn"
113972,0.2,-0.5,1,1,"iucn"
113977,0.0697436,-0.126214,195,103,"iucn"
113978,0.0607143,-0.122642,224,106,"iucn"
113984,0.0633929,-0.12963,224,108,"iucn"
113985,0.0614719,-0.130631,231,111,"iucn"
113986,0.0614719,-0.130631,231,111,"iucn"
113987,0.0620087,-0.130631,229,111,"iucn"
113988,0.0617391,-0.130631,230,111,"iucn"
113989,0.0614719,-0.131818,231,110,"iucn"
113990,0.060262,-0.12844,229,109,"iucn"
113991,0.0596491,-0.125,228,108,"iucn"
113992,0.0593886,-0.12844,229,109,"iucn"
113993,0.0604444,-0.12844,225,109,"iucn"
113994,0.060177,-0.12844,226,109,"iucn"
113995,0.0599119,-0.127273,227,110,"iucn"
113996,0.06,-0.129464,230,112,"iucn"
113997,0.0592275,-0.129464,466,224,"iucn"
113998,0.0597403,-0.129464,231,112,"iucn"
113999,0.0592275,-0.129464,233,112,"iucn"
114000,0.0580087,-0.127273,231,110,"iucn"
114001,0.0607477,-0.105,214,100,"iucn"
114002,0.054902,-0.0263158,51,19,"iucn"
114003,0.0871795,-0.0625,39,16,"iucn"
114004,0.0871795,-0.0625,78,32,"iucn"
114005,0.0974359,-0.0882353,117,51,"iucn"
114006,0.102703,-0.0666667,148,60,"iucn"
114007,0.111111,-0.09375,108,48,"iucn"
114081,0.0944444,-0.0789474,72,38,"iucn"
114082,0.0918919,-0.075,74,40,"iucn"
114083,0.0918919,-0.075,37,20,"iucn"
114084,0.0878049,-0.0652174,41,23,"iucn"
114085,0.0820513,-0.047619,39,21,"iucn"
114086,0.0554455,-0.0465116,101,43,"iucn"
114087,0.0518519,-0.0816327,108,49,"iucn"
114088,0.0518519,-0.0833333,108,48,"iucn"
114089,0.0523364,-0.0744681,214,94,"iucn"
114090,0.0513761,-0.0729167,218,96,"iucn"
114091,0.0523364,-0.0744681,107,47,"iucn"
114208,0.0632812,-0.269737,512,228,"iucn"
114209,0.063035,-0.270925,514,227,"iucn"
114210,0.0626692,-0.269737,517,228,"iucn"
114211,0.0625243,-0.268889,515,225,"iucn"
114212,0.0626459,-0.268889,514,225,"iucn"
114213,0.0622824,-0.268889,517,225,"iucn"
114214,0.0621622,-0.26652,518,227,"iucn"
114215,0.0624031,-0.267699,516,226,"iucn"
114223,0.0600719,-0.271967,556,239,"iucn"
114224,0.0601802,-0.273109,555,238,"iucn"
114225,0.0597826,-0.271368,552,234,"iucn"
114226,0.0634146,-0.0833333,82,36,"iucn"
114227,0.065,-0.0833333,80,36,"iucn"
114228,0.0666667,-0.0833333,39,18,"iucn"
114229,0.0727273,-0.0714286,33,14,"iucn"
114230,0.0903226,-0.115385,31,13,"iucn"
114231,0.0933333,-0.115385,30,13,"iucn"
114232,0.0933333,-0.115385,30,13,"iucn"
114233,0.0965517,-0.115385,29,13,"iucn"
114234,0.1,-0.125,28,12,"iucn"
114235,0.103704,-0.125,27,12,"iucn"
114236,0.107692,-0.125,26,12,"iucn"
114258,0.1,-0.125,28,12,"iucn"
114259,0.1,-0.125,28,12,"iucn"
114260,0.0857143,-0.0909091,28,11,"iucn"
114261,0.0827586,-0.0909091,29,11,"iucn"
114262,0.083871,-0.115385,31,13,"iucn"
114263,0.0478386,-0.233333,347,150,"iucn"
114264,0.0468927,-0.248447,354,161,"iucn"
114265,0.0466292,-0.248447,356,161,"iucn"
114266,0.0463687,-0.248447,358,161,"iucn"
114267,0.0461111,-0.245399,360,163,"iucn"
114268,0.0464088,-0.245455,362,165,"iucn"
114269,0.0461538,-0.245455,364,165,"iucn"
114270,0.0480769,-0.232955,416,176,"iucn"
114271,0.0497268,-0.248447,366,161,"iucn"
114272,0.0505435,-0.253049,368,164,"iucn"
114273,0.0515068,-0.253049,365,164,"iucn"
114280,0.0368,-0.174497,375,149,"iucn"
114281,0.0376658,-0.173333,377,150,"iucn"
114282,0.0380952,-0.139535,672,258,"iucn"
114283,0.0744186,-0.125,86,40,"iucn"
114284,0.0682927,-0.0833333,82,36,"iucn"
114285,0.0736842,-0.1,38,15,"iucn"
114286,0.08,-0.1,35,15,"iucn"
114287,0.0823529,-0.107143,34,14,"iucn"
114288,0.0933333,-0.125,30,12,"iucn"
114289,0.0965517,-0.125,29,12,"iucn"
114298,0.1,-0.125,28,12,"iucn"
114299,0.1,-0.125,28,12,"iucn"
114300,0.0923077,-0.0909091,26,11,"iucn"
114301,0.0888889,-0.0833333,27,12,"iucn"
114302,0.0857143,-0.0833333,28,12,"iucn"
114303,0.0738769,-0.289931,601,288,"iucn"
114304,0.0713846,-0.299694,650,327,"iucn"
114305,0.0715822,-0.300305,651,328,"iucn"
114306,0.0714724,-0.300305,652,328,"iucn"
114307,0.0712538,-0.299392,654,329,"iucn"
114308,0.0733553,-0.287671,608,292,"iucn"
114309,0.0666667,-0.1,39,15,"iucn"
114310,0.0742857,-0.107143,35,14,"iucn"
114311,0.0742857,-0.107143,70,28,"iucn"
114312,0.0722222,-0.107143,36,14,"iucn"
114313,0.0666667,-0.1,39,15,"iucn"
114314,0.0716084,-0.294953,715,317,"iucn"
114315,0.0704188,-0.309859,764,355,"iucn"
114316,0.0703268,-0.309322,765,354,"iucn"
114317,0.0710013,-0.307799,769,359,"iucn"
114318,0.0709091,-0.306944,770,360,"iucn"
114319,0.053629,-0.279545,496,220,"iucn"
114320,0.0526316,-0.278802,494,217,"iucn"
114321,0.0522449,-0.280093,490,216,"iucn"
114322,0.0574032,-0.258333,439,180,"iucn"
114323,0.0579439,-0.267442,856,344,"iucn"
114324,0.0585812,-0.265193,874,362,"iucn"
114325,0.0610092,-0.267956,436,181,"iucn"
114326,0.0569072,-0.290323,485,217,"iucn"
114327,0.0625498,-0.297357,502,227,"iucn"
114328,0.0841629,-0.337838,663,296,"iucn"
114329,0.085119,-0.342193,672,301,"iucn"
114336,0.0856787,-0.329365,803,378,"iucn"
114337,0.0853598,-0.325,806,380,"iucn"
114338,0.08425,-0.323056,800,373,"iucn"
114339,0.08425,-0.322193,800,374,"iucn"
114340,0.0884211,-0.32029,760,345,"iucn"
114341,0.0818182,-0.138889,44,18,"iucn"
114342,0.0863636,-0.138889,44,18,"iucn"
114343,0.102703,-0.147059,74,34,"iucn"
114344,0.102703,-0.147059,37,17,"iucn"
114345,0.1,-0.138889,38,18,"iucn"
114346,0.0926829,-0.125,41,20,"iucn"
114347,0.0731707,-0.294461,779,343,"iucn"
114348,0.0710723,-0.298611,802,360,"iucn"
114349,0.0707196,-0.297784,806,361,"iucn"
114350,0.0698529,-0.293716,816,366,"iucn"
114351,0.0696822,-0.292916,818,367,"iucn"
114352,0.0695122,-0.293716,820,366,"iucn"
114353,0.0691839,-0.293151,821,365,"iucn"
114354,0.0705,-0.288184,800,347,"iucn"
114355,0.0435897,-0.0869565,156,46,"iucn"
114356,0.0945643,-0.310417,1159,480,"iucn"
114357,0.0915842,-0.316505,1212,515,"iucn"
114358,0.0910288,-0.315534,1215,515,"iucn"
114359,0.091251,-0.316956,1223,519,"iucn"
114360,0.0916328,-0.316444,1231,523,"iucn"
114361,0.0906175,-0.311909,1247,529,"iucn"
114362,0.0906475,-0.310507,1251,533,"iucn"
114363,0.0897538,-0.310056,1259,537,"iucn"
114364,0.0890823,-0.308688,1264,541,"iucn"
114365,0.0892041,-0.309041,1269,542,"iucn"
114366,0.0896606,-0.309392,1267,543,"iucn"
114367,0.0888013,-0.307196,1268,542,"iucn"
114368,0.0889415,-0.307196,1266,542,"iucn"
114369,0.0886614,-0.307196,1270,542,"iucn"
114370,0.0891528,-0.308333,1263,540,"iucn"
114371,0.0892575,-0.307407,1266,540,"iucn"
114372,0.0890823,-0.30705,1264,539,"iucn"
114373,0.0896661,-0.30855,1258,538,"iucn"
114374,0.092423,-0.301,1201,500,"iucn"
114375,0.104762,-0.159091,42,22,"iucn"
114376,0.113514,-0.166667,37,18,"iucn"
114377,0.123529,-0.176471,34,17,"iucn"
114378,0.135484,-0.1875,31,16,"iucn"
114379,0.133333,-0.166667,30,15,"iucn"
114385,0.148148,-0.178571,27,14,"iucn"
114386,0.148148,-0.178571,27,14,"iucn"
114387,0.148148,-0.178571,27,14,"iucn"
114388,0.148148,-0.178571,27,14,"iucn"
114389,0.142857,-0.178571,28,14,"iucn"
114390,0.142857,-0.178571,28,14,"iucn"
114391,0.142857,-0.178571,56,28,"iucn"
114392,0.142857,-0.178571,56,28,"iucn"
114393,0.142857,-0.178571,28,14,"iucn"
114394,0.142857,-0.178571,28,14,"iucn"
114395,0.142857,-0.178571,28,14,"iucn"
114396,0.0263736,-0.108696,364,161,"iucn"
114397,0.0590051,-0.234252,583,254,"iucn"
114398,0.137931,-0.15625,29,16,"iucn"
114399,0.0611599,-0.239754,569,244,"iucn"
114400,0.0611599,-0.239754,569,244,"iucn"
114401,0.0648464,-0.240891,586,247,"iucn"
114402,0.0654174,-0.240891,587,247,"iucn"
114403,0.0271955,-0.107143,353,154,"iucn"
114404,0.142857,-0.166667,28,15,"iucn"
114405,0.142857,-0.166667,28,15,"iucn"
114406,0.148148,-0.178571,27,14,"iucn"
114407,0.148148,-0.178571,54,28,"iucn"
114408,0.148148,-0.178571,54,28,"iucn"
114409,0.148148,-0.178571,27,14,"iucn"
114410,0.148148,-0.178571,27,14,"iucn"
114411,0.153846,-0.178571,26,14,"iucn"
114412,0.153846,-0.178571,26,14,"iucn"
114413,0.153846,-0.178571,26,14,"iucn"
114414,0.153846,-0.178571,26,14,"iucn"
114415,0.153846,-0.178571,26,14,"iucn"
114416,0.153846,-0.178571,26,14,"iucn"
114417,0.153846,-0.178571,26,14,"iucn"
114418,0.153846,-0.178571,26,14,"iucn"
114419,0.153846,-0.178571,26,14,"iucn"
114420,0.153846,-0.178571,26,14,"iucn"
114421,0.153846,-0.178571,26,14,"iucn"
114422,0.153846,-0.178571,26,14,"iucn"
114423,0.153846,-0.178571,26,14,"iucn"
114424,0.153846,-0.178571,26,14,"iucn"
114425,0.153846,-0.178571,26,14,"iucn"
114426,0.148148,-0.178571,27,14,"iucn"
114427,0.148148,-0.178571,27,14,"iucn"
114428,0.148148,-0.178571,27,14,"iucn"
114429,0.148148,-0.178571,27,14,"iucn"
114430,0.148148,-0.178571,27,14,"iucn"
114431,0.148148,-0.178571,27,14,"iucn"
114432,0.148148,-0.178571,27,14,"iucn"
114433,0.148148,-0.178571,27,14,"iucn"
114434,0.148148,-0.178571,27,14,"iucn"
114436,0.148148,-0.178571,27,14,"iucn"
114437,0.148148,-0.178571,27,14,"iucn"
114438,0.148148,-0.178571,27,14,"iucn"
114439,0.148148,-0.178571,27,14,"iucn"
114440,0.142857,-0.166667,28,15,"iucn"
114441,0.0788606,-0.308917,667,314,"iucn"
114442,0.0788606,-0.308917,667,314,"iucn"
114443,0.078979,-0.308917,666,314,"iucn"
114444,0.0795796,-0.30625,666,320,"iucn"
114445,0.0795796,-0.30625,666,320,"iucn"
114446,0.0795796,-0.30625,666,320,"iucn"
114447,0.080303,-0.305732,660,314,"iucn"
114448,0.142857,-0.166667,28,15,"iucn"
114449,0.142857,-0.166667,28,15,"iucn"
114450,0.0807175,-0.312102,669,314,"iucn"
114451,0.0794118,-0.307812,680,320,"iucn"
114452,0.0788321,-0.309231,685,325,"iucn"
114453,0.0788321,-0.309231,685,325,"iucn"
114454,0.0788321,-0.310769,685,325,"iucn"
114455,0.079646,-0.314063,678,320,"iucn"
114456,0.0797637,-0.315047,677,319,"iucn"
114457,0.0808199,-0.314642,683,321,"iucn"
114458,0.080117,-0.314815,684,324,"iucn"
114459,0.080117,-0.314815,684,324,"iucn"
114460,0.0799414,-0.314241,683,323,"iucn"
114461,0.081982,-0.324194,666,310,"iucn"
114462,0.083105,-0.329508,657,305,"iucn"
114463,0.0832317,-0.328947,656,304,"iucn"
114464,0.083871,-0.327759,651,299,"iucn"
114465,0.148148,-0.178571,27,14,"iucn"
114466,0.148148,-0.178571,27,14,"iucn"
114467,0.148148,-0.178571,27,14,"iucn"
114468,0.148148,-0.178571,27,14,"iucn"
114469,0.148148,-0.178571,27,14,"iucn"
114615,0.130769,-0.125,26,12,"iucn"
114616,0.130769,-0.125,26,12,"iucn"
114617,0.130769,-0.125,26,12,"iucn"
114618,0.130769,-0.125,26,12,"iucn"
114619,0.125926,-0.115385,27,13,"iucn"
114620,0.0778947,-0.0285714,95,35,"iucn"
114621,0.0778947,-0.0285714,95,35,"iucn"
114622,0.0804124,-0.0285714,97,35,"iucn"
114623,0.0778947,-0.0285714,95,35,"iucn"
114624,0.0778947,-0.0285714,95,35,"iucn"
114625,0.125926,-0.115385,27,13,"iucn"
114626,0.125926,-0.115385,27,13,"iucn"
114627,0.125926,-0.115385,27,13,"iucn"
114628,0.125926,-0.115385,27,13,"iucn"
114629,0.121429,-0.107143,28,14,"iucn"
114658,0.113333,-0.1,30,15,"iucn"
114659,0.113333,-0.1,30,15,"iucn"
114660,0.109677,-0.1,31,15,"iucn"
114661,0.109677,-0.1,31,15,"iucn"
114662,0.109677,-0.1,62,30,"iucn"
114663,0.109677,-0.1,62,30,"iucn"
114664,0.109677,-0.1,62,30,"iucn"
114665,0.109677,-0.1,62,30,"iucn"
114666,0.0971429,-0.0882353,35,17,"iucn"
114667,0.0434783,-0.0306122,161,49,"iucn"
114668,0.051462,-0.0948276,171,58,"iucn"
114669,0.0511628,-0.0847458,172,59,"iucn"
114670,0.0541176,-0.0932203,170,59,"iucn"
114671,0.0534884,-0.0932203,172,59,"iucn"
114674,0.0616114,-0.12,211,100,"iucn"
114675,0.0607477,-0.12,214,100,"iucn"
114676,0.0580645,-0.12,434,200,"iucn"
114677,0.057277,-0.1,426,190,"iucn"
