"loiczid","mean_cat_score","mean_popn_trend_score","n_cat_species","n_trend_species","source"
213614,0,NaN,1,0,"aquamaps"
213615,0,NaN,1,0,"aquamaps"
213616,0,NaN,1,0,"aquamaps"
213617,0,NaN,1,0,"aquamaps"
213618,0,NaN,1,0,"aquamaps"
213619,0,NaN,1,0,"aquamaps"
213620,0,NaN,1,0,"aquamaps"
213621,0,NaN,1,0,"aquamaps"
213622,0,NaN,1,0,"aquamaps"
213623,0,NaN,1,0,"aquamaps"
213624,0,NaN,1,0,"aquamaps"
213625,0,NaN,1,0,"aquamaps"
213626,0,NaN,1,0,"aquamaps"
213627,0,NaN,1,0,"aquamaps"
213628,0,NaN,1,0,"aquamaps"
213629,0,NaN,1,0,"aquamaps"
213630,0,NaN,1,0,"aquamaps"
213631,0,NaN,1,0,"aquamaps"
213632,0,NaN,1,0,"aquamaps"
213633,0,NaN,1,0,"aquamaps"
213634,0,NaN,1,0,"aquamaps"
213635,0.2,-0.5,4,2,"aquamaps"
213636,0,NaN,1,0,"aquamaps"
213637,0,NaN,1,0,"aquamaps"
213638,0,NaN,1,0,"aquamaps"
213639,0,NaN,1,0,"aquamaps"
213640,0,NaN,1,0,"aquamaps"
213641,0,NaN,1,0,"aquamaps"
213642,0,NaN,1,0,"aquamaps"
213643,0,NaN,1,0,"aquamaps"
213644,0,NaN,1,0,"aquamaps"
213645,0,NaN,1,0,"aquamaps"
213646,0,NaN,1,0,"aquamaps"
213647,0,NaN,1,0,"aquamaps"
213648,0,NaN,1,0,"aquamaps"
213649,0,NaN,1,0,"aquamaps"
213650,0,NaN,1,0,"aquamaps"
213651,0,NaN,1,0,"aquamaps"
213652,0,NaN,1,0,"aquamaps"
213653,0,NaN,1,0,"aquamaps"
213654,0,NaN,1,0,"aquamaps"
213655,0,NaN,1,0,"aquamaps"
213656,0,NaN,1,0,"aquamaps"
213657,0,NaN,1,0,"aquamaps"
213658,0,NaN,1,0,"aquamaps"
213659,0,NaN,1,0,"aquamaps"
213660,0,NaN,1,0,"aquamaps"
213661,0,NaN,1,0,"aquamaps"
213662,0,NaN,1,0,"aquamaps"
213663,0,NaN,1,0,"aquamaps"
213664,0,NaN,1,0,"aquamaps"
213665,0,NaN,1,0,"aquamaps"
213666,0,NaN,1,0,"aquamaps"
213667,0,NaN,1,0,"aquamaps"
213668,0,NaN,1,0,"aquamaps"
213669,0,NaN,1,0,"aquamaps"
213670,0,NaN,1,0,"aquamaps"
213671,0,NaN,1,0,"aquamaps"
213672,0,NaN,1,0,"aquamaps"
213673,0,NaN,1,0,"aquamaps"
213674,0,NaN,1,0,"aquamaps"
213675,0,NaN,1,0,"aquamaps"
213676,0,NaN,1,0,"aquamaps"
213677,0,NaN,1,0,"aquamaps"
213678,0,NaN,1,0,"aquamaps"
213679,0,NaN,1,0,"aquamaps"
213680,0,NaN,1,0,"aquamaps"
213681,0,NaN,1,0,"aquamaps"
213682,0,NaN,1,0,"aquamaps"
213683,0,NaN,1,0,"aquamaps"
213684,0,NaN,1,0,"aquamaps"
213685,0,NaN,1,0,"aquamaps"
213686,0,NaN,1,0,"aquamaps"
213687,0,NaN,1,0,"aquamaps"
213688,0,NaN,1,0,"aquamaps"
213689,0,NaN,1,0,"aquamaps"
213690,0,NaN,1,0,"aquamaps"
213691,0,NaN,1,0,"aquamaps"
213692,0,NaN,1,0,"aquamaps"
213693,0,NaN,1,0,"aquamaps"
213694,0,NaN,1,0,"aquamaps"
213695,0,NaN,1,0,"aquamaps"
213696,0,NaN,1,0,"aquamaps"
213697,0,NaN,1,0,"aquamaps"
213698,0,NaN,1,0,"aquamaps"
213699,0,NaN,1,0,"aquamaps"
213700,0,NaN,1,0,"aquamaps"
213701,0,NaN,1,0,"aquamaps"
213702,0,NaN,1,0,"aquamaps"
213703,0,NaN,1,0,"aquamaps"
213704,0,NaN,1,0,"aquamaps"
213705,0,NaN,1,0,"aquamaps"
213706,0,NaN,1,0,"aquamaps"
213707,0,NaN,1,0,"aquamaps"
213708,0,NaN,1,0,"aquamaps"
213709,0,NaN,1,0,"aquamaps"
213710,0,NaN,1,0,"aquamaps"
213711,0,NaN,1,0,"aquamaps"
213712,0,NaN,1,0,"aquamaps"
213713,0,NaN,1,0,"aquamaps"
213714,0,NaN,1,0,"aquamaps"
213715,0,NaN,1,0,"aquamaps"
213716,0,NaN,1,0,"aquamaps"
213717,0,NaN,1,0,"aquamaps"
213718,0,NaN,1,0,"aquamaps"
213719,0,NaN,1,0,"aquamaps"
213720,0,NaN,1,0,"aquamaps"
213721,0,NaN,1,0,"aquamaps"
213722,0,NaN,1,0,"aquamaps"
213723,0,NaN,1,0,"aquamaps"
213724,0,NaN,1,0,"aquamaps"
213725,0,NaN,1,0,"aquamaps"
213726,0,NaN,1,0,"aquamaps"
213727,0,NaN,1,0,"aquamaps"
213728,0,NaN,1,0,"aquamaps"
213729,0,NaN,1,0,"aquamaps"
213730,0,NaN,1,0,"aquamaps"
213731,0,NaN,1,0,"aquamaps"
213732,0,NaN,1,0,"aquamaps"
213733,0,NaN,1,0,"aquamaps"
213734,0,NaN,1,0,"aquamaps"
213735,0,NaN,1,0,"aquamaps"
213736,0,NaN,1,0,"aquamaps"
213737,0,NaN,1,0,"aquamaps"
213738,0,NaN,1,0,"aquamaps"
213739,0,NaN,1,0,"aquamaps"
213740,0,NaN,1,0,"aquamaps"
213741,0,NaN,1,0,"aquamaps"
213742,0,NaN,1,0,"aquamaps"
213743,0,NaN,1,0,"aquamaps"
213744,0,NaN,1,0,"aquamaps"
213745,0,NaN,1,0,"aquamaps"
213746,0,NaN,1,0,"aquamaps"
213747,0,NaN,1,0,"aquamaps"
213748,0,NaN,1,0,"aquamaps"
213749,0,NaN,1,0,"aquamaps"
213750,0,NaN,1,0,"aquamaps"
213751,0,NaN,1,0,"aquamaps"
213752,0,NaN,1,0,"aquamaps"
213753,0,NaN,1,0,"aquamaps"
213754,0,NaN,1,0,"aquamaps"
213755,0,NaN,1,0,"aquamaps"
213756,0,NaN,1,0,"aquamaps"
213757,0,NaN,1,0,"aquamaps"
213758,0,NaN,1,0,"aquamaps"
213759,0,NaN,1,0,"aquamaps"
213760,0,NaN,1,0,"aquamaps"
213761,0,NaN,1,0,"aquamaps"
213762,0,NaN,1,0,"aquamaps"
213763,0,NaN,1,0,"aquamaps"
213764,0,NaN,1,0,"aquamaps"
213765,0,NaN,1,0,"aquamaps"
213766,0,NaN,1,0,"aquamaps"
213767,0,NaN,1,0,"aquamaps"
213768,0,NaN,1,0,"aquamaps"
213769,0,NaN,1,0,"aquamaps"
213770,0,NaN,1,0,"aquamaps"
213771,0,NaN,1,0,"aquamaps"
213772,0,NaN,1,0,"aquamaps"
213773,0,NaN,1,0,"aquamaps"
213774,0,NaN,1,0,"aquamaps"
213775,0,NaN,1,0,"aquamaps"
213776,0,NaN,1,0,"aquamaps"
213777,0,NaN,1,0,"aquamaps"
213778,0,NaN,1,0,"aquamaps"
213779,0,NaN,1,0,"aquamaps"
213780,0,NaN,1,0,"aquamaps"
213792,0,NaN,1,0,"aquamaps"
213793,0,NaN,1,0,"aquamaps"
213794,0,NaN,1,0,"aquamaps"
213795,0,NaN,1,0,"aquamaps"
213796,0,NaN,1,0,"aquamaps"
213797,0,NaN,1,0,"aquamaps"
213798,0,NaN,1,0,"aquamaps"
213799,0,NaN,1,0,"aquamaps"
213800,0,NaN,1,0,"aquamaps"
213801,0,NaN,1,0,"aquamaps"
213802,0,NaN,1,0,"aquamaps"
213803,0,NaN,1,0,"aquamaps"
213804,0,NaN,1,0,"aquamaps"
214053,0,NaN,1,0,"aquamaps"
214054,0,NaN,1,0,"aquamaps"
214055,0,NaN,1,0,"aquamaps"
214056,0,NaN,1,0,"aquamaps"
214057,0,NaN,1,0,"aquamaps"
214058,0,NaN,1,0,"aquamaps"
214059,0,NaN,1,0,"aquamaps"
214060,0,NaN,1,0,"aquamaps"
214061,0,NaN,1,0,"aquamaps"
214062,0,NaN,1,0,"aquamaps"
214063,0,NaN,2,0,"aquamaps"
214064,0,NaN,2,0,"aquamaps"
214065,0,NaN,1,0,"aquamaps"
214066,0,NaN,1,0,"aquamaps"
214101,0,NaN,1,0,"aquamaps"
214102,0,NaN,1,0,"aquamaps"
214103,0,NaN,1,0,"aquamaps"
214104,0,NaN,1,0,"aquamaps"
214105,0,NaN,1,0,"aquamaps"
214106,0,NaN,1,0,"aquamaps"
214107,0,NaN,1,0,"aquamaps"
214108,0,NaN,1,0,"aquamaps"
214109,0,NaN,1,0,"aquamaps"
214110,0,NaN,1,0,"aquamaps"
214111,0,NaN,2,0,"aquamaps"
214112,0,NaN,2,0,"aquamaps"
214113,0,NaN,1,0,"aquamaps"
214114,0,NaN,1,0,"aquamaps"
214115,0,NaN,1,0,"aquamaps"
214116,0,NaN,1,0,"aquamaps"
214117,0,NaN,1,0,"aquamaps"
214118,0,NaN,1,0,"aquamaps"
214119,0,NaN,1,0,"aquamaps"
214120,0,NaN,1,0,"aquamaps"
214121,0,NaN,1,0,"aquamaps"
214122,0,NaN,1,0,"aquamaps"
214123,0,NaN,1,0,"aquamaps"
214124,0,NaN,1,0,"aquamaps"
214125,0,NaN,1,0,"aquamaps"
214126,0,NaN,1,0,"aquamaps"
214127,0,NaN,1,0,"aquamaps"
214128,0,NaN,1,0,"aquamaps"
214129,0,NaN,1,0,"aquamaps"
214130,0,NaN,1,0,"aquamaps"
214131,0,NaN,1,0,"aquamaps"
214132,0,NaN,1,0,"aquamaps"
214133,0,NaN,2,0,"aquamaps"
214134,0,NaN,1,0,"aquamaps"
214135,0,NaN,1,0,"aquamaps"
214136,0,NaN,1,0,"aquamaps"
214137,0,NaN,1,0,"aquamaps"
214138,0,NaN,1,0,"aquamaps"
214139,0,NaN,1,0,"aquamaps"
214140,0,NaN,1,0,"aquamaps"
214141,0,NaN,1,0,"aquamaps"
214142,0,NaN,1,0,"aquamaps"
214143,0,NaN,1,0,"aquamaps"
214144,0,NaN,1,0,"aquamaps"
214145,0,NaN,1,0,"aquamaps"
214146,0,NaN,1,0,"aquamaps"
214147,0.107692,-0.142857,13,7,"aquamaps"
214148,0.155556,-0.4,9,5,"aquamaps"
214149,0,NaN,1,0,"aquamaps"
214150,0.05,-0.5,4,1,"aquamaps"
214151,0,NaN,1,0,"aquamaps"
214152,0,NaN,1,0,"aquamaps"
214153,0,NaN,1,0,"aquamaps"
214154,0,NaN,1,0,"aquamaps"
214155,0,NaN,1,0,"aquamaps"
214156,0,NaN,1,0,"aquamaps"
214157,0,NaN,1,0,"aquamaps"
214158,0,NaN,1,0,"aquamaps"
214159,0,NaN,1,0,"aquamaps"
214160,0,NaN,1,0,"aquamaps"
214161,0,NaN,2,0,"aquamaps"
214162,0,NaN,1,0,"aquamaps"
214163,0,NaN,1,0,"aquamaps"
214164,0,NaN,1,0,"aquamaps"
214165,0,NaN,1,0,"aquamaps"
214166,0,NaN,1,0,"aquamaps"
214167,0,NaN,1,0,"aquamaps"
214168,0,NaN,1,0,"aquamaps"
214169,0,NaN,1,0,"aquamaps"
214170,0,NaN,1,0,"aquamaps"
214171,0,NaN,1,0,"aquamaps"
214172,0,NaN,1,0,"aquamaps"
214173,0,NaN,1,0,"aquamaps"
214174,0,NaN,1,0,"aquamaps"
214175,0,NaN,1,0,"aquamaps"
214176,0,NaN,1,0,"aquamaps"
214177,0,NaN,1,0,"aquamaps"
214178,0,NaN,1,0,"aquamaps"
214179,0,NaN,1,0,"aquamaps"
214180,0,NaN,1,0,"aquamaps"
214181,0,NaN,1,0,"aquamaps"
214182,0,NaN,1,0,"aquamaps"
214183,0,NaN,1,0,"aquamaps"
214184,0,NaN,1,0,"aquamaps"
214185,0,NaN,1,0,"aquamaps"
214186,0,NaN,1,0,"aquamaps"
214187,0,NaN,1,0,"aquamaps"
214188,0,NaN,1,0,"aquamaps"
214189,0,NaN,1,0,"aquamaps"
214190,0,NaN,1,0,"aquamaps"
214191,0,NaN,1,0,"aquamaps"
214192,0,NaN,1,0,"aquamaps"
214193,0,NaN,1,0,"aquamaps"
214194,0,NaN,1,0,"aquamaps"
214195,0,NaN,1,0,"aquamaps"
214196,0,NaN,1,0,"aquamaps"
214197,0,NaN,1,0,"aquamaps"
214198,0,NaN,1,0,"aquamaps"
214199,0,NaN,1,0,"aquamaps"
214200,0,NaN,1,0,"aquamaps"
214201,0,NaN,1,0,"aquamaps"
214202,0,NaN,1,0,"aquamaps"
214203,0,NaN,1,0,"aquamaps"
214204,0,NaN,1,0,"aquamaps"
214205,0,NaN,1,0,"aquamaps"
214206,0,NaN,1,0,"aquamaps"
214207,0,NaN,1,0,"aquamaps"
214208,0,NaN,1,0,"aquamaps"
214209,0,NaN,1,0,"aquamaps"
214210,0,NaN,1,0,"aquamaps"
214211,0,NaN,1,0,"aquamaps"
214212,0,NaN,1,0,"aquamaps"
214213,0,NaN,1,0,"aquamaps"
214214,0,NaN,1,0,"aquamaps"
214215,0,NaN,1,0,"aquamaps"
214216,0,NaN,1,0,"aquamaps"
214217,0,NaN,1,0,"aquamaps"
214218,0,NaN,1,0,"aquamaps"
214219,0,NaN,1,0,"aquamaps"
214220,0,NaN,1,0,"aquamaps"
214221,0,NaN,1,0,"aquamaps"
214222,0,NaN,1,0,"aquamaps"
214223,0,NaN,1,0,"aquamaps"
214224,0,NaN,1,0,"aquamaps"
214225,0,NaN,1,0,"aquamaps"
214226,0,NaN,1,0,"aquamaps"
214227,0,NaN,1,0,"aquamaps"
214228,0,NaN,1,0,"aquamaps"
214229,0,NaN,1,0,"aquamaps"
214230,0,NaN,1,0,"aquamaps"
214231,0,NaN,1,0,"aquamaps"
214232,0,NaN,1,0,"aquamaps"
214233,0,NaN,1,0,"aquamaps"
214234,0,NaN,1,0,"aquamaps"
214235,0,NaN,1,0,"aquamaps"
214236,0,NaN,1,0,"aquamaps"
214237,0,NaN,1,0,"aquamaps"
214238,0,NaN,1,0,"aquamaps"
214239,0,NaN,1,0,"aquamaps"
214240,0,NaN,1,0,"aquamaps"
214241,0,NaN,1,0,"aquamaps"
214242,0,NaN,1,0,"aquamaps"
214243,0,NaN,1,0,"aquamaps"
214244,0,NaN,1,0,"aquamaps"
214245,0,NaN,1,0,"aquamaps"
214246,0,NaN,1,0,"aquamaps"
214247,0,NaN,1,0,"aquamaps"
214248,0,NaN,1,0,"aquamaps"
214249,0,NaN,1,0,"aquamaps"
214250,0,NaN,1,0,"aquamaps"
214251,0,NaN,1,0,"aquamaps"
214252,0,NaN,1,0,"aquamaps"
214253,0,NaN,1,0,"aquamaps"
214254,0,NaN,1,0,"aquamaps"
214255,0,NaN,1,0,"aquamaps"
214256,0,NaN,1,0,"aquamaps"
214257,0,NaN,1,0,"aquamaps"
214258,0,NaN,1,0,"aquamaps"
214259,0,NaN,1,0,"aquamaps"
214260,0,NaN,1,0,"aquamaps"
214261,0,NaN,1,0,"aquamaps"
214262,0,NaN,1,0,"aquamaps"
214263,0,NaN,1,0,"aquamaps"
214264,0,NaN,1,0,"aquamaps"
214265,0,NaN,1,0,"aquamaps"
214266,0,NaN,1,0,"aquamaps"
214267,0,NaN,1,0,"aquamaps"
214268,0,NaN,1,0,"aquamaps"
214269,0,NaN,1,0,"aquamaps"
214270,0,NaN,1,0,"aquamaps"
214271,0,NaN,1,0,"aquamaps"
214272,0,NaN,1,0,"aquamaps"
214273,0,NaN,1,0,"aquamaps"
214274,0,NaN,1,0,"aquamaps"
214275,0,NaN,1,0,"aquamaps"
214276,0,NaN,1,0,"aquamaps"
214277,0,NaN,1,0,"aquamaps"
214278,0,NaN,1,0,"aquamaps"
214279,0,NaN,1,0,"aquamaps"
214280,0,NaN,1,0,"aquamaps"
214281,0,NaN,1,0,"aquamaps"
214282,0,NaN,1,0,"aquamaps"
214283,0,NaN,1,0,"aquamaps"
214284,0,NaN,1,0,"aquamaps"
214285,0,NaN,1,0,"aquamaps"
214286,0,NaN,1,0,"aquamaps"
214287,0,NaN,1,0,"aquamaps"
214288,0,NaN,1,0,"aquamaps"
214289,0,NaN,1,0,"aquamaps"
214290,0,NaN,1,0,"aquamaps"
214291,0,NaN,1,0,"aquamaps"
214292,0,NaN,1,0,"aquamaps"
214293,0,NaN,1,0,"aquamaps"
214294,0,NaN,1,0,"aquamaps"
214295,0,NaN,1,0,"aquamaps"
214296,0,NaN,1,0,"aquamaps"
214297,0,NaN,1,0,"aquamaps"
214298,0,NaN,1,0,"aquamaps"
214299,0,NaN,1,0,"aquamaps"
214300,0,NaN,1,0,"aquamaps"
214301,0,NaN,1,0,"aquamaps"
214302,0,NaN,1,0,"aquamaps"
214303,0,NaN,1,0,"aquamaps"
214304,0,NaN,1,0,"aquamaps"
214305,0,NaN,1,0,"aquamaps"
214306,0,NaN,1,0,"aquamaps"
214307,0,NaN,1,0,"aquamaps"
214308,0,NaN,1,0,"aquamaps"
214309,0,NaN,1,0,"aquamaps"
214310,0,NaN,1,0,"aquamaps"
214311,0,NaN,1,0,"aquamaps"
214312,0,NaN,1,0,"aquamaps"
214313,0,NaN,1,0,"aquamaps"
214314,0,NaN,1,0,"aquamaps"
214315,0,NaN,1,0,"aquamaps"
214316,0,NaN,1,0,"aquamaps"
214317,0,NaN,1,0,"aquamaps"
214318,0,NaN,1,0,"aquamaps"
214319,0,NaN,1,0,"aquamaps"
214320,0,NaN,1,0,"aquamaps"
214321,0,NaN,1,0,"aquamaps"
214322,0,NaN,1,0,"aquamaps"
214323,0,NaN,1,0,"aquamaps"
214324,0,NaN,1,0,"aquamaps"
214325,0,NaN,1,0,"aquamaps"
214326,0,NaN,1,0,"aquamaps"
214327,0,NaN,1,0,"aquamaps"
214328,0,NaN,1,0,"aquamaps"
214329,0,NaN,1,0,"aquamaps"
214330,0,NaN,1,0,"aquamaps"
214331,0,NaN,1,0,"aquamaps"
214332,0,NaN,1,0,"aquamaps"
214333,0,NaN,1,0,"aquamaps"
214334,0,NaN,1,0,"aquamaps"
214335,0,NaN,1,0,"aquamaps"
214336,0,NaN,1,0,"aquamaps"
214337,0,NaN,1,0,"aquamaps"
214338,0,NaN,1,0,"aquamaps"
214339,0,NaN,1,0,"aquamaps"
214340,0,NaN,1,0,"aquamaps"
214341,0,NaN,1,0,"aquamaps"
214342,0,NaN,1,0,"aquamaps"
214343,0,NaN,1,0,"aquamaps"
214344,0,NaN,1,0,"aquamaps"
214345,0,NaN,1,0,"aquamaps"
214346,0,NaN,1,0,"aquamaps"
214347,0,NaN,1,0,"aquamaps"
214348,0,NaN,1,0,"aquamaps"
214349,0,NaN,1,0,"aquamaps"
214350,0,NaN,1,0,"aquamaps"
214351,0,NaN,1,0,"aquamaps"
214352,0,NaN,1,0,"aquamaps"
214353,0,NaN,1,0,"aquamaps"
214354,0,NaN,1,0,"aquamaps"
214355,0.24,-0.5,5,3,"aquamaps"
214356,0.24,-0.5,5,3,"aquamaps"
214357,0.0666667,-0.5,3,1,"aquamaps"
214358,0,NaN,1,0,"aquamaps"
214359,0,NaN,1,0,"aquamaps"
214360,0,NaN,1,0,"aquamaps"
214361,0,NaN,1,0,"aquamaps"
214362,0,NaN,1,0,"aquamaps"
214363,0,NaN,1,0,"aquamaps"
214364,0,NaN,1,0,"aquamaps"
214365,0,NaN,1,0,"aquamaps"
214366,0,NaN,1,0,"aquamaps"
214367,0,NaN,1,0,"aquamaps"
214368,0,NaN,1,0,"aquamaps"
214369,0,NaN,1,0,"aquamaps"
214370,0,NaN,1,0,"aquamaps"
214371,0,NaN,1,0,"aquamaps"
214372,0,NaN,1,0,"aquamaps"
214373,0,NaN,1,0,"aquamaps"
214374,0,NaN,1,0,"aquamaps"
214375,0,NaN,1,0,"aquamaps"
214376,0,NaN,1,0,"aquamaps"
214377,0,NaN,1,0,"aquamaps"
214378,0,NaN,1,0,"aquamaps"
214379,0,NaN,1,0,"aquamaps"
214380,0,NaN,1,0,"aquamaps"
214381,0,NaN,1,0,"aquamaps"
214382,0,NaN,1,0,"aquamaps"
214383,0,NaN,1,0,"aquamaps"
214384,0,NaN,1,0,"aquamaps"
214385,0,NaN,1,0,"aquamaps"
214386,0,NaN,1,0,"aquamaps"
214387,0,NaN,1,0,"aquamaps"
214388,0,NaN,1,0,"aquamaps"
214389,0,NaN,1,0,"aquamaps"
214390,0,NaN,1,0,"aquamaps"
214391,0,NaN,1,0,"aquamaps"
214392,0,NaN,1,0,"aquamaps"
214393,0,NaN,1,0,"aquamaps"
214394,0,NaN,1,0,"aquamaps"
214395,0,NaN,1,0,"aquamaps"
214396,0,NaN,1,0,"aquamaps"
214397,0,NaN,1,0,"aquamaps"
214398,0,NaN,1,0,"aquamaps"
214399,0,NaN,1,0,"aquamaps"
214400,0,NaN,1,0,"aquamaps"
214401,0,NaN,1,0,"aquamaps"
214402,0,NaN,1,0,"aquamaps"
214403,0,NaN,1,0,"aquamaps"
214404,0,NaN,1,0,"aquamaps"
214405,0,NaN,1,0,"aquamaps"
214406,0,NaN,1,0,"aquamaps"
214407,0,NaN,1,0,"aquamaps"
214408,0,NaN,1,0,"aquamaps"
214409,0,NaN,1,0,"aquamaps"
214410,0,NaN,1,0,"aquamaps"
214411,0,NaN,1,0,"aquamaps"
214412,0,NaN,1,0,"aquamaps"
214413,0,NaN,1,0,"aquamaps"
214414,0,NaN,1,0,"aquamaps"
214415,0,NaN,1,0,"aquamaps"
214416,0,NaN,1,0,"aquamaps"
214417,0,NaN,1,0,"aquamaps"
214418,0,NaN,1,0,"aquamaps"
214419,0,NaN,1,0,"aquamaps"
214420,0,NaN,1,0,"aquamaps"
214421,0,NaN,1,0,"aquamaps"
214422,0,NaN,1,0,"aquamaps"
214423,0,NaN,1,0,"aquamaps"
214424,0,NaN,1,0,"aquamaps"
214425,0,NaN,1,0,"aquamaps"
214426,0,NaN,1,0,"aquamaps"
214427,0,NaN,1,0,"aquamaps"
214428,0,NaN,1,0,"aquamaps"
214429,0,NaN,1,0,"aquamaps"
214430,0,NaN,1,0,"aquamaps"
214431,0,NaN,1,0,"aquamaps"
214432,0,NaN,1,0,"aquamaps"
214433,0,NaN,1,0,"aquamaps"
214434,0,NaN,1,0,"aquamaps"
214435,0,NaN,1,0,"aquamaps"
214436,0,NaN,1,0,"aquamaps"
214437,0,NaN,1,0,"aquamaps"
214438,0,NaN,1,0,"aquamaps"
214439,0,NaN,1,0,"aquamaps"
214440,0,NaN,1,0,"aquamaps"
214441,0,NaN,1,0,"aquamaps"
214442,0,NaN,1,0,"aquamaps"
214443,0,NaN,1,0,"aquamaps"
214444,0,NaN,1,0,"aquamaps"
214445,0,NaN,1,0,"aquamaps"
214446,0,NaN,1,0,"aquamaps"
214447,0,NaN,1,0,"aquamaps"
214448,0,NaN,1,0,"aquamaps"
214449,0,NaN,1,0,"aquamaps"
214450,0,NaN,1,0,"aquamaps"
214451,0,NaN,1,0,"aquamaps"
214452,0,NaN,1,0,"aquamaps"
214453,0,NaN,1,0,"aquamaps"
214454,0,NaN,1,0,"aquamaps"
214455,0,NaN,1,0,"aquamaps"
214456,0,NaN,1,0,"aquamaps"
214457,0,NaN,1,0,"aquamaps"
214458,0,NaN,1,0,"aquamaps"
214459,0,NaN,1,0,"aquamaps"
214460,0,NaN,1,0,"aquamaps"
214461,0,NaN,1,0,"aquamaps"
214462,0,NaN,2,0,"aquamaps"
214463,0,NaN,1,0,"aquamaps"
214464,0,NaN,1,0,"aquamaps"
214465,0,NaN,1,0,"aquamaps"
214466,0,NaN,1,0,"aquamaps"
214467,0,NaN,1,0,"aquamaps"
214468,0,NaN,1,0,"aquamaps"
214469,0,NaN,1,0,"aquamaps"
214470,0,NaN,1,0,"aquamaps"
214471,0,NaN,1,0,"aquamaps"
214472,0,NaN,1,0,"aquamaps"
214473,0,NaN,1,0,"aquamaps"
214474,0,NaN,1,0,"aquamaps"
214475,0,NaN,1,0,"aquamaps"
214476,0,NaN,1,0,"aquamaps"
214477,0,NaN,1,0,"aquamaps"
214478,0,NaN,1,0,"aquamaps"
214479,0,NaN,1,0,"aquamaps"
214480,0,NaN,1,0,"aquamaps"
214481,0,NaN,1,0,"aquamaps"
214482,0,NaN,2,0,"aquamaps"
214483,0,NaN,1,0,"aquamaps"
214484,0,NaN,1,0,"aquamaps"
214485,0,NaN,1,0,"aquamaps"
214486,0,NaN,1,0,"aquamaps"
214487,0,NaN,1,0,"aquamaps"
214488,0,NaN,1,0,"aquamaps"
214489,0,NaN,1,0,"aquamaps"
214490,0,NaN,1,0,"aquamaps"
214491,0,NaN,1,0,"aquamaps"
214492,0,NaN,1,0,"aquamaps"
214493,0,NaN,1,0,"aquamaps"
214494,0,NaN,1,0,"aquamaps"
214495,0,NaN,1,0,"aquamaps"
214496,0,NaN,1,0,"aquamaps"
214497,0,NaN,1,0,"aquamaps"
214498,0,NaN,1,0,"aquamaps"
214499,0,NaN,1,0,"aquamaps"
214500,0,NaN,1,0,"aquamaps"
214775,0,NaN,1,0,"aquamaps"
214776,0,NaN,1,0,"aquamaps"
214777,0,NaN,1,0,"aquamaps"
214778,0,NaN,1,0,"aquamaps"
214779,0,NaN,1,0,"aquamaps"
214780,0,NaN,1,0,"aquamaps"
214781,0,NaN,2,0,"aquamaps"
214782,0,NaN,2,0,"aquamaps"
214783,0,NaN,1,0,"aquamaps"
214784,0,NaN,1,0,"aquamaps"
214785,0,NaN,2,0,"aquamaps"
214786,0,NaN,1,0,"aquamaps"
214821,0,NaN,1,0,"aquamaps"
214822,0,NaN,1,0,"aquamaps"
214823,0,NaN,1,0,"aquamaps"
214824,0,NaN,1,0,"aquamaps"
214825,0,NaN,1,0,"aquamaps"
214826,0,NaN,1,0,"aquamaps"
214827,0,NaN,1,0,"aquamaps"
214828,0,NaN,1,0,"aquamaps"
214829,0,NaN,1,0,"aquamaps"
214830,0,NaN,2,0,"aquamaps"
214831,0,NaN,2,0,"aquamaps"
214832,0,NaN,2,0,"aquamaps"
214833,0,NaN,1,0,"aquamaps"
214834,0,NaN,1,0,"aquamaps"
214835,0,NaN,1,0,"aquamaps"
214836,0,NaN,1,0,"aquamaps"
214837,0,NaN,1,0,"aquamaps"
214838,0,NaN,1,0,"aquamaps"
214839,0,NaN,1,0,"aquamaps"
214840,0,NaN,1,0,"aquamaps"
214841,0,NaN,1,0,"aquamaps"
214842,0,NaN,1,0,"aquamaps"
214843,0,NaN,1,0,"aquamaps"
214844,0,NaN,1,0,"aquamaps"
214845,0,NaN,1,0,"aquamaps"
214846,0,NaN,1,0,"aquamaps"
214847,0,NaN,1,0,"aquamaps"
214848,0,NaN,1,0,"aquamaps"
214849,0,NaN,1,0,"aquamaps"
214850,0,NaN,1,0,"aquamaps"
214851,0,NaN,1,0,"aquamaps"
214852,0,NaN,1,0,"aquamaps"
214853,0,NaN,2,0,"aquamaps"
214854,0,NaN,1,0,"aquamaps"
214855,0,NaN,1,0,"aquamaps"
214856,0,NaN,1,0,"aquamaps"
214857,0,NaN,1,0,"aquamaps"
214858,0,NaN,1,0,"aquamaps"
214859,0,NaN,1,0,"aquamaps"
214860,0,NaN,1,0,"aquamaps"
214861,0,NaN,1,0,"aquamaps"
214862,0,NaN,1,0,"aquamaps"
214863,0,NaN,1,0,"aquamaps"
214864,0,NaN,1,0,"aquamaps"
214865,0,NaN,1,0,"aquamaps"
214866,0.0833333,-0.0833333,12,6,"aquamaps"
214867,0.0833333,-0.0833333,12,6,"aquamaps"
214868,0.125,-0.375,8,4,"aquamaps"
214869,0,NaN,1,0,"aquamaps"
214870,0,NaN,1,0,"aquamaps"
214871,0,NaN,1,0,"aquamaps"
214872,0,NaN,1,0,"aquamaps"
214873,0,NaN,1,0,"aquamaps"
214874,0,NaN,1,0,"aquamaps"
214875,0,NaN,1,0,"aquamaps"
214876,0,NaN,1,0,"aquamaps"
