iucn_sid,presence,origin,distribution_code,value,species,sciname,rgn_id,rgn_name
11047,Extant,Native,Native,NA,NA,Kogia breviceps,114,Haiti
11047,Extant,Native,Native,NA,NA,Kogia breviceps,216,Indonesia
11047,Extant,Native,Native,NA,NA,Kogia breviceps,181,Ireland
11047,Extant,Native,Native,NA,NA,Kogia breviceps,180,United Kingdom
11047,Extant,Native,Native,NA,NA,Kogia breviceps,203,India
11047,Extant,Native,Native,NA,NA,Kogia breviceps,38,British Indian Ocean Territory
11047,Extant,Native,Native,NA,NA,Kogia breviceps,191,Iran
11047,Extant,Native,Native,NA,NA,Kogia breviceps,227,Jersey
11047,Extant,Native,Native,NA,NA,Kogia breviceps,166,Jamaica
11047,Extant,Native,Native,NA,NA,Kogia breviceps,210,Japan
11047,Extant,Native,Native,NA,NA,Kogia breviceps,43,Kenya
11047,Extant,Native,Native,NA,NA,Kogia breviceps,24,Cambodia
11047,Extant,Native,Native,NA,NA,Kogia breviceps,212,Kiribati
11047,Extant,Native,Native,NA,NA,Kogia breviceps,28,Comoro Islands
11047,Extant,Native,Native,NA,NA,Kogia breviceps,119,Saint Kitts and Nevis
11047,Extant,Native,Native,NA,NA,Kogia breviceps,21,North Korea
11047,Extant,Native,Native,NA,NA,Kogia breviceps,20,South Korea
11047,Extant,Native,Native,NA,NA,Kogia breviceps,113,Cayman Islands
11047,Extant,Native,Native,NA,NA,Kogia breviceps,122,Saint Lucia
11047,Extant,Native,Native,NA,NA,Kogia breviceps,40,Sri Lanka
11047,Extant,Native,Native,NA,NA,Kogia breviceps,97,Liberia
11047,Extant,Native,Native,NA,NA,Kogia breviceps,62,Morocco
11047,Extant,Native,Native,NA,NA,Kogia breviceps,221,Northern Saint-Martin
11047,Extant,Native,Native,NA,NA,Kogia breviceps,42,Madagascar
11047,Extant,Native,Native,NA,NA,Kogia breviceps,11,Marshall Islands
11047,Extant,Native,Native,NA,NA,Kogia breviceps,205,Myanmar
11047,Extant,Native,Native,NA,NA,Kogia breviceps,209,China
11047,Extant,Native,Native,NA,NA,Kogia breviceps,13,Northern Mariana Islands and Guam
11047,Extant,Native,Native,NA,NA,Kogia breviceps,140,Guadeloupe and Martinique
11047,Extant,Native,Native,NA,NA,Kogia breviceps,64,Mauritania
11047,Extant,Native,Native,NA,NA,Kogia breviceps,121,Montserrat
11047,Extant,Native,Native,NA,NA,Kogia breviceps,37,Mauritius
11047,Extant,Native,Native,NA,NA,Kogia breviceps,39,Maldives
11047,Extant,Native,Native,NA,NA,Kogia breviceps,135,Mexico
11047,Extant,Native,Native,NA,NA,Kogia breviceps,206,Malaysia
11047,Extant,Native,Native,NA,NA,Kogia breviceps,41,Mozambique
11047,Extant,Native,Native,NA,NA,Kogia breviceps,101,Namibia
11047,Extant,Native,Native,NA,NA,Kogia breviceps,5,New Caledonia
11047,Extant,Native,Native,NA,NA,Kogia breviceps,3,Norfolk Island
11047,Extant,Native,Native,NA,NA,Kogia breviceps,196,Nigeria
11047,Extant,Native,Native,NA,NA,Kogia breviceps,131,Nicaragua
11047,Extant,Native,Native,NA,NA,Kogia breviceps,177,Netherlands
11047,Extant,Native,Native,NA,NA,Kogia breviceps,10,Nauru
11047,Extant,Native,Native,NA,NA,Kogia breviceps,154,Niue
11047,Extant,Native,Native,NA,NA,Kogia breviceps,162,New Zealand
11047,Extant,Native,Native,NA,NA,Kogia breviceps,48,Oman
11047,Extant,Native,Native,NA,NA,Kogia breviceps,129,Panama
11047,Extant,Native,Native,NA,NA,Kogia breviceps,138,Peru
11047,Extant,Native,Native,NA,NA,Kogia breviceps,147,French Polynesia
11047,Extant,Native,Native,NA,NA,Kogia breviceps,17,Papua New Guinea
11047,Extant,Native,Native,NA,NA,Kogia breviceps,15,Philippines
11047,Extant,Native,Native,NA,NA,Kogia breviceps,53,Pakistan
11047,Extant,Native,Native,NA,NA,Kogia breviceps,219,Saint Pierre and Miquelon
11047,Extant,Native,Native,NA,NA,Kogia breviceps,146,Pitcairn
11047,Extant,Native,Native,NA,NA,Kogia breviceps,116,Puerto Rico and Virgin Islands of the United States
11047,Extant,Native,Native,NA,NA,Kogia breviceps,183,Portugal
11047,Extant,Native,Native,NA,NA,Kogia breviceps,8,Palau
11047,Extant,Native,Native,NA,NA,Kogia breviceps,32,Reunion
11047,Extant,Native,Native,NA,NA,Kogia breviceps,7,Solomon Islands
11047,Extant,Native,Native,NA,NA,Kogia breviceps,31,Seychelles
11047,Extant,Native,Native,NA,NA,Kogia breviceps,208,Singapore
11047,Extant,Native,Native,NA,NA,Kogia breviceps,85,Ascension
11047,Extant,Native,Native,NA,NA,Kogia breviceps,86,Saint Helena
11047,Extant,Native,Native,NA,NA,Kogia breviceps,88,Tristan da Cunha
11047,Extant,Native,Native,NA,NA,Kogia breviceps,96,Sierra Leone
11047,Extant,Native,Native,NA,NA,Kogia breviceps,66,Senegal
11047,Extant,Native,Native,NA,NA,Kogia breviceps,44,Somalia
11047,Extant,Native,Native,NA,NA,Kogia breviceps,168,Suriname
11047,Extant,Native,Native,NA,NA,Kogia breviceps,103,Sao Tome and Principe
11047,Extant,Native,Native,NA,NA,Kogia breviceps,134,El Salvador
11047,Extant,Native,Native,NA,NA,Kogia breviceps,220,Sint Maarten
11047,Extant,Native,Native,NA,NA,Kogia breviceps,111,Turks and Caicos Islands
11047,Extant,Native,Native,NA,NA,Kogia breviceps,98,Togo
11047,Extant,Native,Native,NA,NA,Kogia breviceps,25,Thailand
11047,Extant,Native,Native,NA,NA,Kogia breviceps,156,Tokelau
11047,Extant,Native,Native,NA,NA,Kogia breviceps,231,East Timor
11047,Extant,Native,Native,NA,NA,Kogia breviceps,155,Tonga
11047,Extant,Native,Native,NA,NA,Kogia breviceps,126,Trinidad and Tobago
11047,Extant,Native,Native,NA,NA,Kogia breviceps,19,Tuvalu
11047,Extant,Native,Native,NA,NA,Kogia breviceps,14,Taiwan
11047,Extant,Native,Native,NA,NA,Kogia breviceps,202,Tanzania
11047,Extant,Native,Native,NA,NA,Kogia breviceps,163,United States
11047,Extant,Native,Native,NA,NA,Kogia breviceps,173,Uruguay
11047,Extant,Native,Native,NA,NA,Kogia breviceps,127,Saint Vincent and the Grenadines
11047,Extant,Native,Native,NA,NA,Kogia breviceps,139,Venezuela
11047,Extant,Native,Native,NA,NA,Kogia breviceps,117,British Virgin Islands
11047,Extant,Native,Native,NA,NA,Kogia breviceps,116,Puerto Rico and Virgin Islands of the United States
11047,Extant,Native,Native,NA,NA,Kogia breviceps,207,Vietnam
11047,Extant,Native,Native,NA,NA,Kogia breviceps,6,Vanuatu
11047,Extant,Native,Native,NA,NA,Kogia breviceps,161,Wallis and Futuna
11047,Extant,Native,Native,NA,NA,Kogia breviceps,152,Samoa
11047,Extant,Native,Native,NA,NA,Kogia breviceps,47,Yemen
11047,Extant,Native,Native,NA,NA,Kogia breviceps,29,Mayotte
11047,Extant,Native,Native,NA,NA,Kogia breviceps,102,South Africa
NA,NA,NA,NA,0,"NA",Cephalorhynchus hectori maui,NA,NA
NA,NA,NA,NA,0,"NA",Kogia simus,NA,NA
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,200,Angola
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,172,Argentina
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,16,Australia
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,247,Brunei
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,171,Brazil
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,153,Cook Islands
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,209,China
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,132,Colombia
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,130,Costa Rica
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,56,Cape Verde
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,123,Dominica
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,137,Ecuador
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,182,Spain
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,9,Micronesia
11140,Extant,Vagrant,Vagrant,NA,NA,Lagenodelphis hosei,179,France
11140,Extant,Vagrant,Vagrant,NA,NA,Lagenodelphis hosei,180,United Kingdom
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,106,Ghana
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,216,Indonesia
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,210,Japan
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,43,Kenya
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,212,Kiribati
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,28,Comoro Islands
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,40,Sri Lanka
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,42,Madagascar
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,39,Maldives
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,206,Malaysia
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,10,Nauru
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,48,Oman
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,129,Panama
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,147,French Polynesia
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,17,Papua New Guinea
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,15,Philippines
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,116,Puerto Rico and Virgin Islands of the United States
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,8,Palau
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,32,Reunion
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,7,Solomon Islands
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,66,Senegal
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,25,Thailand
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,14,Taiwan
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,163,United States
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,173,Uruguay
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,127,Saint Vincent and the Grenadines
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,139,Venezuela
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,207,Vietnam
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,152,Samoa
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,29,Mayotte
11140,Extant,Native,Native,NA,NA,Lagenodelphis hosei,102,South Africa
11144,Extant,Native,Native,NA,NA,Lagenorhynchus cruciger,213,Antarctica
11144,Extant,Native,Native,NA,NA,Lagenorhynchus cruciger,172,Argentina
11144,Extant,Native,Native,NA,NA,Lagenorhynchus cruciger,16,Australia
11144,Extant,Native,Native,NA,NA,Lagenorhynchus cruciger,224,Chile
11144,Extant,Native,Native,NA,NA,Lagenorhynchus cruciger,95,Falkland Islands
11144,Extant,Native,Native,NA,NA,Lagenorhynchus cruciger,89,South Georgia and the South Sandwich Islands
11144,Extant,Native,Native,NA,NA,Lagenorhynchus cruciger,162,New Zealand
11144,Extant,Native,Native,NA,NA,Lagenorhynchus cruciger,92,Amsterdam Island and Saint Paul Island
11144,Extant,Native,Native,NA,NA,Lagenorhynchus cruciger,91,Crozet Islands
11144,Extant,Native,Native,NA,NA,Lagenorhynchus cruciger,93,Kerguelen Islands
11144,Extant,Native,Native,NA,NA,Lagenorhynchus cruciger,102,South Africa
11146,Extant,Native,Native,NA,NA,Lagenorhynchus obscurus,172,Argentina
11146,Extant,Native,Native,NA,NA,Lagenorhynchus obscurus,16,Australia
11146,Extant,Native,Native,NA,NA,Lagenorhynchus obscurus,224,Chile
11146,Extant,Native,Native,NA,NA,Lagenorhynchus obscurus,95,Falkland Islands
11146,Extant,Native,Native,NA,NA,Lagenorhynchus obscurus,101,Namibia
11146,Extant,Native,Native,NA,NA,Lagenorhynchus obscurus,162,New Zealand
11146,Extant,Native,Native,NA,NA,Lagenorhynchus obscurus,138,Peru
11146,Extant,Native,Native,NA,NA,Lagenorhynchus obscurus,85,Ascension
11146,Extant,Native,Native,NA,NA,Lagenorhynchus obscurus,86,Saint Helena
11146,Extant,Native,Native,NA,NA,Lagenorhynchus obscurus,88,Tristan da Cunha
11146,Extant,Native,Native,NA,NA,Lagenorhynchus obscurus,92,Amsterdam Island and Saint Paul Island
11146,Extant,Native,Native,NA,NA,Lagenorhynchus obscurus,91,Crozet Islands
11146,Extant,Native,Native,NA,NA,Lagenorhynchus obscurus,93,Kerguelen Islands
11146,Extant,Native,Native,NA,NA,Lagenorhynchus obscurus,102,South Africa
11200,Extant,Native,Native,NA,NA,Lamna nasus,172,Argentina
11200,Extant,Native,Native,NA,NA,Lamna nasus,16,Australia
11200,Extant,Native,Native,NA,NA,Lamna nasus,108,Bermuda
11200,Extant,Native,Native,NA,NA,Lamna nasus,171,Brazil
11200,Extant,Native,Native,NA,NA,Lamna nasus,218,Canada
11200,Extant,Native,Native,NA,NA,Lamna nasus,224,Chile
11200,Extant,Native,Native,NA,NA,Lamna nasus,176,Germany
11200,Extant,Native,Native,NA,NA,Lamna nasus,175,Denmark
11200,Extant,Native,Native,NA,NA,Lamna nasus,182,Spain
11200,Extant,Native,Native,NA,NA,Lamna nasus,179,France
11200,Extant,Native,Native,NA,NA,Lamna nasus,180,United Kingdom
11200,Extant,Native,Native,NA,NA,Lamna nasus,60,Gibraltar
11200,Extant,Native,Native,NA,NA,Lamna nasus,145,Greenland
11200,Extant,Native,Native,NA,NA,Lamna nasus,194,Guinea
11200,Extant,Native,Native,NA,NA,Lamna nasus,181,Ireland
11200,Extant,Native,Native,NA,NA,Lamna nasus,62,Morocco
11200,Extant,Native,Native,NA,NA,Lamna nasus,101,Namibia
11200,Extant,Native,Native,NA,NA,Lamna nasus,183,Portugal
11200,Extant,Native,Native,NA,NA,Lamna nasus,222,Sweden
11200,Extant,Native,Native,NA,NA,Lamna nasus,163,United States
11200,Extant,Native,Native,NA,NA,Lamna nasus,173,Uruguay
11200,Extant,Native,Native,NA,NA,Lamna nasus,102,South Africa
39343,Extant,Native,Native,NA,NA,Lamna nasus,175,Denmark
39343,Extant,Native,Native,NA,NA,Lamna nasus,182,Spain
39343,Extant,Native,Native,NA,NA,Lamna nasus,179,France
39343,Extant,Native,Native,NA,NA,Lamna nasus,180,United Kingdom
39343,Extant,Native,Native,NA,NA,Lamna nasus,60,Gibraltar
39343,Extant,Native,Native,NA,NA,Lamna nasus,181,Ireland
39343,Extant,Native,Native,NA,NA,Lamna nasus,143,Iceland
39343,Extant,Native,Native,NA,NA,Lamna nasus,223,Norway
39343,Extant,Native,Native,NA,NA,Lamna nasus,183,Portugal
39343,Extant,Native,Native,NA,NA,Lamna nasus,73,Russia
39343,Extant,Native,Native,NA,NA,Lamna nasus,222,Sweden
39344,Extant,Native,Native,NA,NA,Lamna nasus,108,Bermuda
39344,Extant,Native,Native,NA,NA,Lamna nasus,218,Canada
39344,Extant,Native,Native,NA,NA,Lamna nasus,145,Greenland
39344,Extant,Native,Native,NA,NA,Lamna nasus,163,United States
61420,Extant,Native,Native,NA,NA,Lamna nasus,82,Albania
61420,Extant,Native,Native,NA,NA,Lamna nasus,232,Bosnia and Herzegovina
61420,Extant,Native,Native,NA,NA,Lamna nasus,81,Cyprus
61420,Extant,Native,Native,NA,NA,Lamna nasus,84,Algeria
61420,Extant,Native,Native,NA,NA,Lamna nasus,214,Egypt
61420,Extant,Native,Native,NA,NA,Lamna nasus,182,Spain
61420,Extant,Native,Native,NA,NA,Lamna nasus,179,France
61420,Extant,Native,Native,NA,NA,Lamna nasus,80,Greece
61420,Extant,Native,Native,NA,NA,Lamna nasus,187,Croatia
61420,Extant,Native,Native,NA,NA,Lamna nasus,79,Israel
61420,Extant,Native,Native,NA,NA,Lamna nasus,184,Italy
61420,Extant,Native,Native,NA,NA,Lamna nasus,78,Lebanon
61420,Extant,Native,Native,NA,NA,Lamna nasus,67,Libya
61420,Extant,Native,Native,NA,NA,Lamna nasus,62,Morocco
61420,Extant,Native,Native,NA,NA,Lamna nasus,185,Monaco
61420,Extant,Native,Native,NA,NA,Lamna nasus,186,Montenegro
61420,Extant,Native,Native,NA,NA,Lamna nasus,68,Malta
61420,Extant,Native,Native,NA,NA,Lamna nasus,188,Slovenia
61420,Extant,Native,Native,NA,NA,Lamna nasus,77,Syria
61420,Extant,Native,Native,NA,NA,Lamna nasus,61,Tunisia
61420,Extant,Native,Native,NA,NA,Lamna nasus,76,Turkey
11533,Extant,Native,Native,NA,NA,Lepidochelys kempii,135,Mexico
11533,Extant,Native,Native,NA,NA,Lepidochelys kempii,163,United States
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,120,Antigua and Barbuda
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,200,Angola
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,16,Australia
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,204,Bangladesh
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,99,Benin
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,247,Brunei
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,171,Brazil
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,100,Republique du Congo
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,195,Ivory Coast
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,224,Chile
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,197,Cameroon
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,132,Colombia
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,130,Costa Rica
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,112,Cuba
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,56,Cape Verde
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,115,Dominican Republic
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,137,Ecuador
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,45,Eritrea
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,9,Micronesia
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,198,Gabon
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,169,French Guiana
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,106,Ghana
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,65,Gambia
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,194,Guinea
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,140,Guadeloupe and Martinique
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,104,Equatorial Guinea
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,136,Guatemala
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,193,Guinea Bissau
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,167,Guyana
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,133,Honduras
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,216,Indonesia
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,203,India
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,191,Iran
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,166,Jamaica
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,210,Japan
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,43,Kenya
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,24,Cambodia
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,40,Sri Lanka
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,97,Liberia
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,62,Morocco
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,42,Madagascar
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,205,Myanmar
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,140,Guadeloupe and Martinique
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,64,Mauritania
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,39,Maldives
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,135,Mexico
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,206,Malaysia
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,41,Mozambique
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,101,Namibia
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,196,Nigeria
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,131,Nicaragua
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,48,Oman
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,129,Panama
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,138,Peru
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,17,Papua New Guinea
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,15,Philippines
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,53,Pakistan
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,116,Puerto Rico and Virgin Islands of the United States
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,49,Sudan
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,96,Sierra Leone
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,66,Senegal
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,44,Somalia
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,168,Suriname
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,103,Sao Tome and Principe
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,134,El Salvador
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,98,Togo
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,25,Thailand
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,126,Trinidad and Tobago
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,14,Taiwan
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,202,Tanzania
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,163,United States
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,173,Uruguay
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,139,Venezuela
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,207,Vietnam
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,47,Yemen
11534,Extant,Native,Native,NA,NA,Lepidochelys olivacea,102,South Africa
12126,Extant,Native,Native,NA,NA,Lissodelphis peronii,172,Argentina
12126,Extant,Native,Native,NA,NA,Lissodelphis peronii,16,Australia
12126,Extant,Native,Native,NA,NA,Lissodelphis peronii,171,Brazil
12126,Extant,Native,Native,NA,NA,Lissodelphis peronii,105,Bouvet Island
12126,Extant,Native,Native,NA,NA,Lissodelphis peronii,224,Chile
12126,Extant,Native,Native,NA,NA,Lissodelphis peronii,95,Falkland Islands
12126,Extant,Native,Native,NA,NA,Lissodelphis peronii,89,South Georgia and the South Sandwich Islands
12126,Extant,Native,Native,NA,NA,Lissodelphis peronii,41,Mozambique
12126,Extant,Native,Native,NA,NA,Lissodelphis peronii,101,Namibia
12126,Extant,Native,Native,NA,NA,Lissodelphis peronii,162,New Zealand
12126,Extant,Native,Native,NA,NA,Lissodelphis peronii,138,Peru
12126,Extant,Native,Native,NA,NA,Lissodelphis peronii,85,Ascension
12126,Extant,Native,Native,NA,NA,Lissodelphis peronii,86,Saint Helena
12126,Extant,Native,Native,NA,NA,Lissodelphis peronii,88,Tristan da Cunha
12126,Extant,Native,Native,NA,NA,Lissodelphis peronii,92,Amsterdam Island and Saint Paul Island
12126,Extant,Native,Native,NA,NA,Lissodelphis peronii,91,Crozet Islands
