comname,sciname,ico_gl,ico_rgn_id,iucn_sid,subpop,cat_2016,cat,cat_txt,cat_score,year,cat_2016_score
Gray Whale,Eschrichtius robustus,TRUE,NA,8097,NA,LC,CD,Lower Risk/conservation dependent,0.3,1992.0,0.0
Gray Whale,Eschrichtius robustus,TRUE,NA,8097,NA,LC,CD,Lower Risk/conservation dependent,0.3,1993.0,0.0
Gray Whale,Eschrichtius robustus,TRUE,NA,8097,NA,LC,CD,Lower Risk/conservation dependent,0.3,1994.0,0.0
Gray Whale,Eschrichtius robustus,TRUE,NA,8097,NA,LC,CD,Lower Risk/conservation dependent,0.3,1995.0,0.0
Gray Whale,Eschrichtius robustus,TRUE,NA,8097,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996.0,0.0
Gray Whale,Eschrichtius robustus,TRUE,NA,8097,NA,LC,CD,Lower Risk/conservation dependent,0.3,1997.0,0.0
Gray Whale,Eschrichtius robustus,TRUE,NA,8097,NA,LC,CD,Lower Risk/conservation dependent,0.3,1998.0,0.0
Gray Whale,Eschrichtius robustus,TRUE,NA,8097,NA,LC,CD,Lower Risk/conservation dependent,0.3,1999.0,0.0
Gray Whale,Eschrichtius robustus,TRUE,NA,8097,NA,LC,CD,Lower Risk/conservation dependent,0.3,2e3,0.0
Gray Whale,Eschrichtius robustus,TRUE,NA,8097,NA,LC,CD,Lower Risk/conservation dependent,0.3,2001.0,0.0
Gray Whale,Eschrichtius robustus,TRUE,NA,8097,NA,LC,CD,Lower Risk/conservation dependent,0.3,2002.0,0.0
Gray Whale,Eschrichtius robustus,TRUE,NA,8097,NA,LC,CD,Lower Risk/conservation dependent,0.3,2003.0,0.0
Gray Whale,Eschrichtius robustus,TRUE,NA,8097,NA,LC,CD,Lower Risk/conservation dependent,0.3,2004.0,0.0
Gray Whale,Eschrichtius robustus,TRUE,NA,8097,NA,LC,CD,Lower Risk/conservation dependent,0.3,2005.0,0.0
Gray Whale,Eschrichtius robustus,TRUE,NA,8097,NA,LC,CD,Lower Risk/conservation dependent,0.3,2006.0,0.0
Gray Whale,Eschrichtius robustus,TRUE,NA,8097,NA,LC,CD,Lower Risk/conservation dependent,0.3,2007.0,0.0
Gray Whale,Eschrichtius robustus,TRUE,NA,8097,NA,LC,LC,Least Concern,0.0,2008.0,0.0
Gray Whale,Eschrichtius robustus,TRUE,NA,8097,NA,LC,LC,Least Concern,0.0,2009.0,0.0
Gray Whale,Eschrichtius robustus,TRUE,NA,8097,NA,LC,LC,Least Concern,0.0,2010.0,0.0
Gray Whale,Eschrichtius robustus,TRUE,NA,8097,NA,LC,LC,Least Concern,0.0,2011.0,0.0
Gray Whale,Eschrichtius robustus,TRUE,NA,8097,NA,LC,LC,Least Concern,0.0,2012.0,0.0
Gray Whale,Eschrichtius robustus,TRUE,NA,8097,NA,LC,LC,Least Concern,0.0,2013.0,0.0
Gray Whale,Eschrichtius robustus,TRUE,NA,8097,NA,LC,LC,Least Concern,0.0,2014.0,0.0
Gray Whale,Eschrichtius robustus,TRUE,NA,8097,NA,LC,LC,Least Concern,0.0,2015.0,0.0
Gray Whale,Eschrichtius robustus,TRUE,NA,8097,NA,LC,LC,Least Concern,0.0,2016.0,0.0
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,EN,Endangered,0.6,1965.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,EN,Endangered,0.6,1966.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,EN,Endangered,0.6,1967.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,EN,Endangered,0.6,1968.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,EN,Endangered,0.6,1969.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,EN,Endangered,0.6,1970.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,EN,Endangered,0.6,1971.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,EN,Endangered,0.6,1972.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,EN,Endangered,0.6,1973.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,EN,Endangered,0.6,1974.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,EN,Endangered,0.6,1975.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,EN,Endangered,0.6,1976.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,EN,Endangered,0.6,1977.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,EN,Endangered,0.6,1978.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,EN,Endangered,0.6,1979.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,EN,Endangered,0.6,1980.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,EN,Endangered,0.6,1981.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,EN,Endangered,0.6,1982.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,EN,Endangered,0.6,1983.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,EN,Endangered,0.6,1984.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,EN,Endangered,0.6,1985.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,EN,Endangered,0.6,1986.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,EN,Endangered,0.6,1987.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,EN,Endangered,0.6,1988.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,EN,Endangered,0.6,1989.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,EN,Endangered,0.6,1990.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,EN,Endangered,0.6,1991.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,EN,Endangered,0.6,1992.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,EN,Endangered,0.6,1993.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,EN,Endangered,0.6,1994.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,EN,Endangered,0.6,1995.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,EN,Endangered,0.6,1996.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,EN,Endangered,0.6,1997.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,EN,Endangered,0.6,1998.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,EN,Endangered,0.6,1999.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,CR,Critically Endangered,0.8,2e3,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,CR,Critically Endangered,0.8,2001.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,CR,Critically Endangered,0.8,2002.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,CR,Critically Endangered,0.8,2003.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,CR,Critically Endangered,0.8,2004.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,CR,Critically Endangered,0.8,2005.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,CR,Critically Endangered,0.8,2006.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,CR,Critically Endangered,0.8,2007.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,CR,Critically Endangered,0.8,2008.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,CR,Critically Endangered,0.8,2009.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,CR,Critically Endangered,0.8,2010.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,CR,Critically Endangered,0.8,2011.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,CR,Critically Endangered,0.8,2012.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,CR,Critically Endangered,0.8,2013.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,CR,Critically Endangered,0.8,2014.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,CR,Critically Endangered,0.8,2015.0,0.8
Gray Whale,Eschrichtius robustus,TRUE,NA,8099,western subpopulation,CR,CR,Critically Endangered,0.8,2016.0,0.8
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,CR,"""Very rare but believed to be stable or increasing""",0.8,1965.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,CR,"""Very rare but believed to be stable or increasing""",0.8,1966.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,CR,"""Very rare but believed to be stable or increasing""",0.8,1967.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,CR,"""Very rare but believed to be stable or increasing""",0.8,1968.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,CR,"""Very rare but believed to be stable or increasing""",0.8,1969.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,CR,"""Very rare but believed to be stable or increasing""",0.8,1970.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,CR,"""Very rare but believed to be stable or increasing""",0.8,1971.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,CR,"""Very rare but believed to be stable or increasing""",0.8,1972.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,CR,"""Very rare but believed to be stable or increasing""",0.8,1973.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,CR,"""Very rare but believed to be stable or increasing""",0.8,1974.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,CR,"""Very rare but believed to be stable or increasing""",0.8,1975.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,CR,"""Very rare but believed to be stable or increasing""",0.8,1976.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,CR,"""Very rare but believed to be stable or increasing""",0.8,1977.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,CR,"""Very rare but believed to be stable or increasing""",0.8,1978.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,CR,"""Very rare but believed to be stable or increasing""",0.8,1979.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,CR,"""Very rare but believed to be stable or increasing""",0.8,1980.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,CR,"""Very rare but believed to be stable or increasing""",0.8,1981.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,CR,"""Very rare but believed to be stable or increasing""",0.8,1982.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,CR,"""Very rare but believed to be stable or increasing""",0.8,1983.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,CR,"""Very rare but believed to be stable or increasing""",0.8,1984.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,CR,"""Very rare but believed to be stable or increasing""",0.8,1985.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,CR,"""Very rare but believed to be stable or increasing""",0.8,1986.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,CR,"""Very rare but believed to be stable or increasing""",0.8,1987.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,VU,Vulnerable,0.4,1988.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,VU,Vulnerable,0.4,1989.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,VU,Vulnerable,0.4,1990.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,VU,Vulnerable,0.4,1991.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,VU,Vulnerable,0.4,1992.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,VU,Vulnerable,0.4,1993.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,VU,Vulnerable,0.4,1994.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,VU,Vulnerable,0.4,1995.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,CD,Lower Risk/conservation dependent,0.3,1997.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,CD,Lower Risk/conservation dependent,0.3,1998.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,CD,Lower Risk/conservation dependent,0.3,1999.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,CD,Lower Risk/conservation dependent,0.3,2e3,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,CD,Lower Risk/conservation dependent,0.3,2001.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,CD,Lower Risk/conservation dependent,0.3,2002.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,CD,Lower Risk/conservation dependent,0.3,2003.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,CD,Lower Risk/conservation dependent,0.3,2004.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,CD,Lower Risk/conservation dependent,0.3,2005.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,CD,Lower Risk/conservation dependent,0.3,2006.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,CD,Lower Risk/conservation dependent,0.3,2007.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,LC,Least Concern,0.0,2008.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,LC,Least Concern,0.0,2009.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,LC,Least Concern,0.0,2010.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,LC,Least Concern,0.0,2011.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,LC,Least Concern,0.0,2012.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,LC,Least Concern,0.0,2013.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,LC,Least Concern,0.0,2014.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,LC,Least Concern,0.0,2015.0,0.0
Southern right whale,Eubalaena australis,FALSE,16,8153,NA,LC,LC,Least Concern,0.0,2016.0,0.0
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,1965.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,1966.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,1967.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,1968.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,1969.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,1970.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,1971.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,1972.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,1973.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,1974.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,1975.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,1976.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,1977.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,1978.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,1979.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,1980.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,1981.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,1982.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,1983.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,1984.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,1985.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,1986.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,1987.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,1988.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,1989.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,1990.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,1991.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,1992.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,1993.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,1994.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,1995.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,1996.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,1997.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,1998.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,1999.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,2e3,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,2001.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,2002.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,2003.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,2004.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,2005.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,2006.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,2007.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,2008.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,2009.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,2010.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,2011.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,2012.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,2013.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,2014.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,2015.0,NA
Pygmy Killer Whale,Feresa attenuata,FALSE,16,8551,NA,DD,NA,NA,NA,2016.0,NA
Atlantic Cod,Gadus morhua,FALSE,222,8784,NA,VU,VU,Vulnerable,0.4,1965.0,0.4
Atlantic Cod,Gadus morhua,FALSE,174,8784,NA,VU,VU,Vulnerable,0.4,1965.0,0.4
Atlantic Cod,Gadus morhua,FALSE,175,8784,NA,VU,VU,Vulnerable,0.4,1965.0,0.4
Atlantic Cod,Gadus morhua,FALSE,176,8784,NA,VU,VU,Vulnerable,0.4,1965.0,0.4
Atlantic Cod,Gadus morhua,FALSE,70,8784,NA,VU,VU,Vulnerable,0.4,1965.0,0.4
Atlantic Cod,Gadus morhua,FALSE,178,8784,NA,VU,VU,Vulnerable,0.4,1965.0,0.4
Atlantic Cod,Gadus morhua,FALSE,69,8784,NA,VU,VU,Vulnerable,0.4,1965.0,0.4
Atlantic Cod,Gadus morhua,FALSE,189,8784,NA,VU,VU,Vulnerable,0.4,1965.0,0.4
Atlantic Cod,Gadus morhua,FALSE,73,8784,NA,VU,VU,Vulnerable,0.4,1965.0,0.4
Atlantic Cod,Gadus morhua,FALSE,222,8784,NA,VU,VU,Vulnerable,0.4,1966.0,0.4
Atlantic Cod,Gadus morhua,FALSE,174,8784,NA,VU,VU,Vulnerable,0.4,1966.0,0.4
Atlantic Cod,Gadus morhua,FALSE,175,8784,NA,VU,VU,Vulnerable,0.4,1966.0,0.4
Atlantic Cod,Gadus morhua,FALSE,176,8784,NA,VU,VU,Vulnerable,0.4,1966.0,0.4
Atlantic Cod,Gadus morhua,FALSE,70,8784,NA,VU,VU,Vulnerable,0.4,1966.0,0.4
Atlantic Cod,Gadus morhua,FALSE,178,8784,NA,VU,VU,Vulnerable,0.4,1966.0,0.4
Atlantic Cod,Gadus morhua,FALSE,69,8784,NA,VU,VU,Vulnerable,0.4,1966.0,0.4
Atlantic Cod,Gadus morhua,FALSE,189,8784,NA,VU,VU,Vulnerable,0.4,1966.0,0.4
Atlantic Cod,Gadus morhua,FALSE,73,8784,NA,VU,VU,Vulnerable,0.4,1966.0,0.4
Atlantic Cod,Gadus morhua,FALSE,222,8784,NA,VU,VU,Vulnerable,0.4,1967.0,0.4
Atlantic Cod,Gadus morhua,FALSE,174,8784,NA,VU,VU,Vulnerable,0.4,1967.0,0.4
Atlantic Cod,Gadus morhua,FALSE,175,8784,NA,VU,VU,Vulnerable,0.4,1967.0,0.4
Atlantic Cod,Gadus morhua,FALSE,176,8784,NA,VU,VU,Vulnerable,0.4,1967.0,0.4
Atlantic Cod,Gadus morhua,FALSE,70,8784,NA,VU,VU,Vulnerable,0.4,1967.0,0.4
Atlantic Cod,Gadus morhua,FALSE,178,8784,NA,VU,VU,Vulnerable,0.4,1967.0,0.4
Atlantic Cod,Gadus morhua,FALSE,69,8784,NA,VU,VU,Vulnerable,0.4,1967.0,0.4
Atlantic Cod,Gadus morhua,FALSE,189,8784,NA,VU,VU,Vulnerable,0.4,1967.0,0.4
Atlantic Cod,Gadus morhua,FALSE,73,8784,NA,VU,VU,Vulnerable,0.4,1967.0,0.4
Atlantic Cod,Gadus morhua,FALSE,222,8784,NA,VU,VU,Vulnerable,0.4,1968.0,0.4
Atlantic Cod,Gadus morhua,FALSE,174,8784,NA,VU,VU,Vulnerable,0.4,1968.0,0.4
Atlantic Cod,Gadus morhua,FALSE,175,8784,NA,VU,VU,Vulnerable,0.4,1968.0,0.4
Atlantic Cod,Gadus morhua,FALSE,176,8784,NA,VU,VU,Vulnerable,0.4,1968.0,0.4
Atlantic Cod,Gadus morhua,FALSE,70,8784,NA,VU,VU,Vulnerable,0.4,1968.0,0.4
Atlantic Cod,Gadus morhua,FALSE,178,8784,NA,VU,VU,Vulnerable,0.4,1968.0,0.4
Atlantic Cod,Gadus morhua,FALSE,69,8784,NA,VU,VU,Vulnerable,0.4,1968.0,0.4
Atlantic Cod,Gadus morhua,FALSE,189,8784,NA,VU,VU,Vulnerable,0.4,1968.0,0.4
Atlantic Cod,Gadus morhua,FALSE,73,8784,NA,VU,VU,Vulnerable,0.4,1968.0,0.4
Atlantic Cod,Gadus morhua,FALSE,222,8784,NA,VU,VU,Vulnerable,0.4,1969.0,0.4
Atlantic Cod,Gadus morhua,FALSE,174,8784,NA,VU,VU,Vulnerable,0.4,1969.0,0.4
Atlantic Cod,Gadus morhua,FALSE,175,8784,NA,VU,VU,Vulnerable,0.4,1969.0,0.4
Atlantic Cod,Gadus morhua,FALSE,176,8784,NA,VU,VU,Vulnerable,0.4,1969.0,0.4
Atlantic Cod,Gadus morhua,FALSE,70,8784,NA,VU,VU,Vulnerable,0.4,1969.0,0.4
Atlantic Cod,Gadus morhua,FALSE,178,8784,NA,VU,VU,Vulnerable,0.4,1969.0,0.4
Atlantic Cod,Gadus morhua,FALSE,69,8784,NA,VU,VU,Vulnerable,0.4,1969.0,0.4
Atlantic Cod,Gadus morhua,FALSE,189,8784,NA,VU,VU,Vulnerable,0.4,1969.0,0.4
Atlantic Cod,Gadus morhua,FALSE,73,8784,NA,VU,VU,Vulnerable,0.4,1969.0,0.4
Atlantic Cod,Gadus morhua,FALSE,222,8784,NA,VU,VU,Vulnerable,0.4,1970.0,0.4
Atlantic Cod,Gadus morhua,FALSE,174,8784,NA,VU,VU,Vulnerable,0.4,1970.0,0.4
Atlantic Cod,Gadus morhua,FALSE,175,8784,NA,VU,VU,Vulnerable,0.4,1970.0,0.4
Atlantic Cod,Gadus morhua,FALSE,176,8784,NA,VU,VU,Vulnerable,0.4,1970.0,0.4
Atlantic Cod,Gadus morhua,FALSE,70,8784,NA,VU,VU,Vulnerable,0.4,1970.0,0.4
Atlantic Cod,Gadus morhua,FALSE,178,8784,NA,VU,VU,Vulnerable,0.4,1970.0,0.4
Atlantic Cod,Gadus morhua,FALSE,69,8784,NA,VU,VU,Vulnerable,0.4,1970.0,0.4
Atlantic Cod,Gadus morhua,FALSE,189,8784,NA,VU,VU,Vulnerable,0.4,1970.0,0.4
Atlantic Cod,Gadus morhua,FALSE,73,8784,NA,VU,VU,Vulnerable,0.4,1970.0,0.4
Atlantic Cod,Gadus morhua,FALSE,222,8784,NA,VU,VU,Vulnerable,0.4,1971.0,0.4
Atlantic Cod,Gadus morhua,FALSE,174,8784,NA,VU,VU,Vulnerable,0.4,1971.0,0.4
Atlantic Cod,Gadus morhua,FALSE,175,8784,NA,VU,VU,Vulnerable,0.4,1971.0,0.4
