"","rgn_id","sciname","category"
"45611",258410,"Sticharium rubrum","LC"
"45612",258410,"Stichopus challengeri","LC"
"45613",258410,"Stichopus cinerascens","LC"
"45614",258410,"Stichopus gyrifer","LC"
"45615",258410,"Stichopus herrmanni","VU"
"45616",258410,"Stichopus leucospilota","LC"
"45617",258410,"Stichopus mollis","LC"
"45618",258410,"Stichopus moseleyi","LC"
"45619",258410,"Stichopus noctivagus","LC"
"45620",258410,"Stichopus parvimensis","VU"
"45621",258410,"Stichopus pourtalesii","LC"
"45622",258410,"Stichopus regalis","LC"
"45623",258410,"Stichopus rigidus","LC"
"45624",258410,"Stichopus sagamiensis","LC"
"45625",258410,"Stichopus selenke","LC"
"45626",258410,"Stichopus vastus","LC"
"45627",258410,"Stictocarbo featherstoni featherstoni","EN"
"45628",258410,"Stictocarbo punctatus punctatus","LC"
"45629",258410,"Stictonetta naevosa","LC"
"45630",258410,"Stigmatogobius brocki","LC"
"45631",258410,"Stigmatogobius inhacae","LC"
"45632",258410,"Stigmatogobius sella","LC"
"45633",258410,"Stigmatoteuthis arcturi","LC"
"45634",258410,"Stigmatoteuthis dofleini","LC"
"45635",258410,"Stigmatoteuthis hoylei","LC"
"45636",258410,"Stilbiscus bahamensis","LC"
"45637",258410,"Stilbiscus edwardsi","LC"
"45638",258410,"Stiphodon atratus","LC"
"45639",258410,"Stiphodon birdsong","LC"
"45640",258410,"Stiphodon caeruleus","LC"
"45641",258410,"Stiphodon discotorquatus","CR"
"45642",258410,"Stiphodon julieni","EN"
"45643",258410,"Stiphodon oatea","NT"
"45644",258410,"Stiphodon rubromaculatus","CR"
"45645",258410,"Stiphodon rutilaureus","LC"
"45646",258410,"Stiphodon sapphirinus","LC"
"45647",258410,"Stiphodon stevensoni","LC"
"45648",258410,"Stiphodon tuivi","LC"
"45649",258410,"Stipullaria marina","LC"
"45650",258410,"Stokellia anisodon","LC"
"45651",258410,"Stolephorus branchiomelas","LC"
"45652",258410,"Stolephorus cultratus","LC"
"45653",258410,"Stolephorus curtus","LC"
"45654",258410,"Stolephorus exiguus","LC"
"45655",258410,"Stolephorus ischanus","LC"
"45656",258410,"Stolephorus lucidus","LC"
"45657",258410,"Stolephorus mundeolus","LC"
"45658",258410,"Stolephorus opercularis","LC"
"45659",258410,"Stolephorus rastralis","LC"
"45660",258410,"Stolephorus risso","LC"
"45661",258410,"Stolephorus ronquilloi","VU"
"45662",258410,"Stolephorus scofieldi","LC"
"45663",258410,"Stolephorus starksi","LC"
"45664",258410,"Stolephorus tapirulus","LC"
"45665",258410,"Stolephorus valenciennesi","LC"
"45666",258410,"Stolephorus viridis","LC"
"45667",258410,"Stromateus advectitius","LC"
"45668",258410,"Stromateus maculatus","LC"
"45669",258410,"Stromateus medius","LC"
"45670",258410,"Stromateus stellatus","LC"
"45671",258410,"Strongylura galapagensis","LC"
"45672",258410,"Strongylura peruana","LC"
"45673",258410,"Strongylura scapularis","LC"
"45674",258410,"Strongylura tahitiensis","LC"
"45675",258410,"Strophiurichthys robustus","LC"
"45676",258410,"Sturnus vulgaris","LC"
"45677",258410,"Stygnobrotula latebricola","LC"
"45678",258410,"Stylocoeniella cocosensis","VU"
"45679",258410,"Stylophora danae","LC"
"45680",258410,"Stylophora madagascarensis","EN"
"45681",258410,"Styporhynchus mairii","LC"
"45682",258410,"Sudis ringens","LC"
"45683",258410,"Suezia caudovittatus","LC"
"45684",258410,"Suezichthys caudovittatus","LC"
"45685",258410,"Suezichthys cyanolaemus","LC"
"45686",258410,"Suezichthys devisi","LC"
"45687",258410,"Suezichthys notatus","LC"
"45688",258410,"Suezichthys soelae","LC"
"45689",258410,"Suezichthys tripunctatus","LC"
"45690",258410,"Sufflamen capistratus","LC"
"45691",258410,"Sufflamen fraenatus","LC"
"45692",258410,"Sufflamen freanatus","LC"
"45693",258410,"Sufflamen frenatus","LC"
"45694",258410,"Suggrundus hunti","LC"
"45695",258410,"Sula abbotti abbotti","EN"
"45696",258410,"Sula bassana bassana","LC"
"45697",258410,"Sula capensis capensis","VU"
"45698",258410,"Sula leucogaster","LC"
"45699",258410,"Sula serrator serrator","LC"
"45700",258410,"Sula sula","LC"
"45701",258410,"Sumireyakko venustus","LC"
"45702",258410,"Syacium longidorsale","LC"
"45703",258410,"Sygnathoides schlegeli","LC"
"45704",258410,"Sylvia conspicillata","LC"
"45705",258410,"Sylvia mystacea","LC"
"45706",258410,"Sylvia undata","NT"
"45707",258410,"Symphodus cinereus cinereus","LC"
"45708",258410,"Symphodus cinereus staitii","LC"
"45709",258410,"Symphodus quinquemaculatus","LC"
"45710",258410,"Symphurus atricauda","LC"
"45711",258410,"Symphurus paitensis","LC"
"45712",258410,"Symphurus seychellensis","LC"
"45713",258410,"Symphurus varius","LC"
"45714",258410,"Symplectoteuthis luminosa","LC"
"45715",258410,"Synagris matsubarae","VU"
"45716",258410,"Synagris nemurus","LC"
"45717",258410,"Synagris virgatus","VU"
"45718",258410,"Synallactes aenigma","LC"
"45719",258410,"Synallactes alexandri","LC"
"45720",258410,"Synallactes challengeri","LC"
"45721",258410,"Synallactes crucifera","LC"
"45722",258410,"Synallactes gilberti","LC"
"45723",258410,"Synallactes horridus","LC"
"45724",258410,"Synallactes nozawai","LC"
"45725",258410,"Synallactes sagamiensis","LC"
"45726",258410,"Synallactes triradiata","LC"
"45727",258410,"Synaphobranchus brachysomus","LC"
"45728",258410,"Synaphobranchus taketae","LC"
"45729",258410,"Synaptura pan","LC"
"45730",258410,"Synaptura panoides","LC"
"45731",258410,"Synbranchus bengalensis","LC"
"45732",258410,"Synchiropus claudiae","LC"
"45733",258410,"Synchiropus grandoculis","LC"
"45734",258410,"Syngnathus abaster ganzirrensis","LC"
"45735",258410,"Syngnathus abaster ganzirriensis","LC"
"45736",258410,"Syngnathus acusimilis","LC"
"45737",258410,"Syngnathus aequoreus","LC"
"45738",258410,"Syngnathus agassiz","LC"
"45739",258410,"Syngnathus agassizi","LC"
"45740",258410,"Syngnathus agassizii","LC"
"45741",258410,"Syngnathus algeriensis","LC"
"45742",258410,"Syngnathus altirostris","LC"
"45743",258410,"Syngnathus anguisigola","LC"
"45744",258410,"Syngnathus argentatus","LC"
"45745",258410,"Syngnathus argyrostictus","LC"
"45746",258410,"Syngnathus biserialis","LC"
"45747",258410,"Syngnathus brachyurus","LC"
"45748",258410,"Syngnathus bucculentus","LC"
"45749",258410,"Syngnathus budi","LC"
"45750",258410,"Syngnathus carce","LC"
"45751",258410,"Syngnathus caspius","LC"
"45752",258410,"Syngnathus elucens","LC"
"45753",258410,"Syngnathus ethon","LC"
"45754",258410,"Syngnathus ethon aeolicus","LC"
"45755",258410,"Syngnathus flavescens","LC"
"45756",258410,"Syngnathus gastrotaenia","LC"
"45757",258410,"Syngnathus gracilis","LC"
"45758",258410,"Syngnathus hunnii","LC"
"45759",258410,"Syngnathus independencia","LC"
"45760",258410,"Syngnathus leiaspis","LC"
"45761",258410,"Syngnathus lumbriciformis","LC"
"45762",258410,"Syngnathus microchirus","LC"
"45763",258410,"Syngnathus nigrolineatus","LC"
"45764",258410,"Syngnathus nigrolineatus maeoticus","LC"
"45765",258410,"Syngnathus ophidion","LC"
"45766",258410,"Syngnathus penicillus","LC"
"45767",258410,"Syngnathus perlatus","LC"
"45768",258410,"Syngnathus ponticus","LC"
"45769",258410,"Syngnathus pyrois","LC"
"45770",258410,"Syngnathus rondeletii","LC"
"45771",258410,"Syngnathus rotundatus","LC"
"45772",258410,"Syngnathus schlegeli","LC"
"45773",258410,"Syngnathus spicifer","LC"
"45774",258410,"Syngnathus tapeinosoma","LC"
"45775",258410,"Syngnathus thyphle","LC"
"45776",258410,"Syngnathus tweedlei","LC"
"45777",258410,"Syngnathus vercoi","VU"
"45778",258410,"Syngnathus viridis","LC"
"45779",258410,"Syngnathus watermayeri","CR"
"45780",258410,"Syngnathus watermeyeri","CR"
"45781",258410,"Synodus cinereus","LC"
"45782",258410,"Synodus saurus","LC"
"45783",258410,"Synthliboramphus antiquus","LC"
"45784",258410,"Synthliboramphus craveri","VU"
"45785",258410,"Synthliboramphus hypoleucus","EN"
"45786",258410,"Synthliboramphus scrippsi","VU"
"45787",258410,"Syphonostoma typhle","LC"
"45788",258410,"Syringodium isoetifolium","LC"
"45789",258410,"Syrrhothonus charrieri","LC"
"45790",258410,"Tabebuia palustris","VU"
"45791",258410,"Taboguilla signata","LC"
"45792",258410,"Tachisurus brandti","LC"
"45793",258410,"Tachisurus dasycephalus","LC"
"45794",258410,"Tachisurus elatturus","LC"
"45795",258410,"Tachisurus gulosus","LC"
"45796",258410,"Tachisurus hypophthalmus","LC"
"45797",258410,"Tachisurus insculptus","LC"
"45798",258410,"Tachisurus longicephalus","LC"
"45799",258410,"Tachisurus peruvianus","LC"
"45800",258410,"Tachybaptus pelzelnii","VU"
"45801",258410,"Tachybaptus ruficollis","LC"
"45802",258410,"Tachycineta albiventer","LC"
"45803",258410,"Tachycineta leucopyga leucopyga","LC"
"45804",258410,"Tachycineta leucorrhoa","LC"
"45805",258410,"Tachycineta meyeni","LC"
"45806",258410,"Tachycineta stolzmanni","LC"
"45807",258410,"Tachycineta thalassina","LC"
"45808",258410,"Tachyeres brachypterus","LC"
"45809",258410,"Tachyeres leucocephala leucocephala","VU"
"45810",258410,"Tachysurus dussumieri","LC"
"45811",258410,"Tachysurus emmelane","LC"
"45812",258410,"Tachysurus equatorialis","LC"
"45813",258410,"Tachysurus platystomus","LC"
"45814",258410,"Tadorna cristata","CR"
"45815",258410,"Tadorna radjah","LC"
"45816",258410,"Tadorna tadorna","LC"
"45817",258410,"Tadorna tadornoides","LC"
"45818",258410,"Tadorna variegata","LC"
"45819",258410,"Tadorna variegate variegate","LC"
"45820",258410,"Taenioconger digueti","LC"
"45821",258410,"Taenioconger klausewitzi","LC"
"45822",258410,"Taenioides jacksoni","NT"
"45823",258410,"Taeniopygia guttata","LC"
"45824",258410,"Taeniura melanospilos","VU"
"45825",258410,"Taeniurops meyeni","VU"
"45826",258410,"Taius tumifrons","LC"
"45827",258410,"Takifugu alboplumbeus","LC"
"45828",258410,"Takifugu bimaculatus","LC"
"45829",258410,"Takifugu chinensis","CR"
"45830",258410,"Takifugu coronoidus","LC"
"45831",258410,"Takifugu flavidus","NT"
"45832",258410,"Takifugu hispidus","LC"
"45833",258410,"Takifugu obscurus","LC"
"45834",258410,"Takifugu orbimaculatus","LC"
"45835",258410,"Takifugu plagiocellatus","EN"
"45836",258410,"Takifugu stellatus","LC"
"45837",258410,"Takifugu strictonotus","LC"
"45838",258410,"Takyfugu niphobles","LC"
"45839",258410,"Takyfugu oblongus","LC"
"45840",258410,"Takyfugu ocellatus","NT"
"45841",258410,"Talismania grandisquamis","LC"
"45842",258410,"Talismania mekistonema","LC"
"45843",258410,"Tamandareia oliveirai","LC"
"45844",258410,"Tamanka bivittata","LC"
"45845",258410,"Tamanka mindora","LC"
"45846",258410,"Taningia persica","LC"
"45847",258410,"Tanysiphon rivalis","LC"
"45848",258410,"Taonius belone","LC"
"45849",258410,"Taonius borealis","LC"
"45850",258410,"Taonius pavo","LC"
"45851",258410,"Tarandichthys filamentosus","LC"
"45852",258410,"Taurichthys bleekeri","LC"
"45853",258410,"Taurichthys macrolepidotus","LC"
"45854",258410,"Taurichthys monoceros","LC"
"45855",258410,"Taurichthys varius","LC"
"45856",258410,"Taurichthys viridis","LC"
"45857",258410,"Tautoga dimidiatus","LC"
"45858",258410,"Tautoga inscripta","LC"
"45859",258410,"Tautoga laticlavia","LC"
"45860",258410,"Tautoga luculenta","LC"
"45861",258410,"Tautoga parila","LC"
"45862",258410,"Tautoga psittacula","LC"
"45863",258410,"Tautoga tetrica","LC"
"45864",258410,"Tautogolabrus brandaonis","LC"
"45865",258410,"Teixeirichthys formosanus","LC"
"45866",258410,"Teixeirichthys mossambicus","LC"
"45867",258410,"Telescopium mauritsi Butot, 1954","LC"
"45868",258410,"Telespiza ultima","CR"
"45869",258410,"Telespyza ultima ultima","CR"
"45870",258410,"Tellina flumiatiles","LC"
"45871",258410,"Tellina fluminea","LC"
"45872",258410,"Temera hardwickii","VU"
"45873",258410,"Tenuisepia mira","LC"
"45874",258410,"Terapon timorensis","LC"
"45875",258410,"Terelabrus rubrovittatus","LC"
"45876",258410,"Testudo caretta","EN"
"45877",258410,"Testudo coriacea","VU"
"45878",258410,"Testudo imbricata","CR"
"45879",258410,"Testudo mydas","EN"
"45880",258410,"Tetragnoptrus melanopus","LC"
"45881",258410,"Tetragonoptrus auriga","LC"
"45882",258410,"Tetragonoptrus blackburni","LC"
"45883",258410,"Tetragonoptrus dizoster","LC"
"45884",258410,"Tetragonoptrus dorsalis","LC"
"45885",258410,"Tetragonoptrus kleini","LC"
"45886",258410,"Tetragonoptrus lineolatus","LC"
"45887",258410,"Tetragonoptrus melanotus","LC"
"45888",258410,"Tetragonoptrus mitratus","LC"
"45889",258410,"Tetragonoptrus pulcher","LC"
"45890",258410,"Tetragonoptrus setifer","LC"
"45891",258410,"Tetragonoptrus trifasciatus","LC"
"45892",258410,"Tetragonoptrus vittatus","LC"
"45893",258410,"Tetragonoptrus zoster","LC"
"45894",258410,"Tetraodon aerostatious","LC"
"45895",258410,"Tetraodon alboreticulatus","LC"
"45896",258410,"Tetraodon amabilis","LC"
"45897",258410,"Tetraodon argenteus","LC"
"45898",258410,"Tetraodon armilla","LC"
"45899",258410,"Tetraodon aspilos","LC"
"45900",258410,"Tetraodon bicolor","LC"
"45901",258410,"Tetraodon blochii","LC"
"45902",258410,"Tetraodon calamara","LC"
"45903",258410,"Tetraodon coronatus","LC"
"45904",258410,"Tetraodon darwinii","LC"
"45905",258410,"Tetraodon diadematus","LC"
"45906",258410,"Tetraodon dissutidens","LC"
"45907",258410,"Tetraodon firmamentum","LC"
"45908",258410,"Tetraodon fluviatilis","LC"
"45909",258410,"Tetraodon gronovii","LC"
"45910",258410,"Tetraodon guttifer","LC"
"45911",258410,"Tetraodon hartlaubii","LC"
"45912",258410,"Tetraodon hispidus","LC"
"45913",258410,"Tetraodon honckenii","LC"
"45914",258410,"Tetraodon hypselogeneion","LC"
"45915",258410,"Tetraodon immaculatus","LC"
"45916",258410,"Tetraodon inermis","LC"
"45917",258410,"Tetraodon janthinus","LC"
"45918",258410,"Tetraodon kappa","LC"
"45919",258410,"Tetraodon kunhardtii","LC"
"45920",258410,"Tetraodon lacrymatus","LC"
"45921",258410,"Tetraodon laevigatus","LC"
"45922",258410,"Tetraodon lagocephalus","LC"
"45923",258410,"Tetraodon lunaris","LC"
"45924",258410,"Tetraodon maculatus","LC"
"45925",258410,"Tetraodon maculatus","LC"
"45926",258410,"Tetraodon mappa","LC"
"45927",258410,"Tetraodon margaritatus","LC"
"45928",258410,"Tetraodon meleagris","LC"
"45929",258410,"Tetraodon modestus","LC"
"45930",258410,"Tetraodon nigropunctatus","LC"
"45931",258410,"Tetraodon oblongus","LC"
"45932",258410,"Tetraodon ocellatus","NT"
"45933",258410,"Tetraodon papua","LC"
"45934",258410,"Tetraodon pardalis","LC"
"45935",258410,"Tetraodon parvus","LC"
"45936",258410,"Tetraodon patoca","LC"
"45937",258410,"Tetraodon perspicillaris","LC"
"45938",258410,"Tetraodon poecilonotus","LC"
"45939",258410,"Tetraodon porphyreus","LC"
"45940",258410,"Tetraodon punctatus","LC"
"45941",258410,"Tetraodon reticularis","LC"
"45942",258410,"Tetraodon rivulatus","LC"
"45943",258410,"Tetraodon rubripes","NT"
"45944",258410,"Tetraodon sazanami","LC"
"45945",258410,"Tetraodon scaber","LC"
"45946",258410,"Tetraodon sceleratus","LC"
"45947",258410,"Tetraodon semistriatus","LC"
"45948",258410,"Tetraodon sordidus","LC"
"45949",258410,"Tetraodon spadiceus","LC"
"45950",258410,"Tetraodon stellatus","LC"
"45951",258410,"Tetraodon stictonotus","LC"
"45952",258410,"Tetraodon striolatus","LC"
"45953",258410,"Tetraodon testudineus","LC"
"45954",258410,"Tetraodon trichocephalus","LC"
"45955",258410,"Tetraodon valentini","LC"
"45956",258410,"Tetraodon vermicularis","NT"
"45957",258410,"Tetraodon xanthopterus","LC"
"45958",258410,"Tetrapturus albidus","VU"
"45959",258410,"Tetrapturus amplus","VU"
"45960",258410,"Tetrapturus audax","NT"
"45961",258410,"Tetrapturus herschelii","VU"
"45962",258410,"Tetrapturus lessonae","VU"
"45963",258410,"Tetrapturus mazara","VU"
"45964",258410,"Tetrapturus pfluegeri","LC"
"45965",258410,"Tetrodon alboplumbeus","LC"
"45966",258410,"Tetrodon altipinnis","LC"
"45967",258410,"Tetrodon angusticeps","LC"
"45968",258410,"Tetrodon annulatus","LC"
"45969",258410,"Tetrodon basilevskianus","LC"
"45970",258410,"Tetrodon bimaculatus","LC"
"45971",258410,"Tetrodon brevipinnis","LC"
"45972",258410,"Tetrodon callisternus","LC"
"45973",258410,"Tetrodon capistratus","LC"
"45974",258410,"Tetrodon caudofasciatus","LC"
"45975",258410,"Tetrodon chrysops","LC"
"45976",258410,"Tetrodon compressus","LC"
"45977",258410,"Tetrodon cutaneus","LC"
"45978",258410,"Tetrodon darwinii","LC"
"45979",258410,"Tetrodon fasciatus","LC"
"45980",258410,"Tetrodon florealis","LC"
"45981",258410,"Tetrodon formosus","LC"
"45982",258410,"Tetrodon glaber","LC"
"45983",258410,"Tetrodon guttifer","LC"
"45984",258410,"Tetrodon hamiltoni","LC"
"45985",258410,"Tetrodon hispidus","LC"
"45986",258410,"Tetrodon honckenii","LC"
"45987",258410,"Tetrodon hypselogeneion","LC"
"45988",258410,"Tetrodon immaculatus","LC"
"45989",258410,"Tetrodon insignitus","LC"
"45990",258410,"Tetrodon insularum","LC"
"45991",258410,"Tetrodon laevigatus","LC"
"45992",258410,"Tetrodon laterna","LC"
"45993",258410,"Tetrodon lineolatus","LC"
"45994",258410,"Tetrodon manilensis","LC"
"45995",258410,"Tetrodon mappa","LC"
"45996",258410,"Tetrodon marmoratus","LC"
"45997",258410,"Tetrodon meleagris","LC"
"45998",258410,"Tetrodon nephelus","LC"
"45999",258410,"Tetrodon nigropunctatus","LC"
"46000",258410,"Tetrodon oblongus","LC"
"46001",258410,"Tetrodon ocellatus","NT"
"46002",258410,"Tetrodon ocellatus","LC"
"46003",258410,"Tetrodon ornatus","LC"
"46004",258410,"Tetrodon oxyrrhynchus","LC"
"46005",258410,"Tetrodon pachygaster","LC"
"46006",258410,"Tetrodon pennantii","LC"
"46007",258410,"Tetrodon petersii","LC"
"46008",258410,"Tetrodon pleurogramma","LC"
"46009",258410,"Tetrodon pleurospilus","EN"
"46010",258410,"Tetrodon pleurostictus","LC"
"46011",258410,"Tetrodon psittacus","LC"
"46012",258410,"Tetrodon punctatissimus","LC"
"46013",258410,"Tetrodon pusillus","LC"
"46014",258410,"Tetrodon reticularis","LC"
"46015",258410,"Tetrodon richei","LC"
"46016",258410,"Tetrodon rostratus","LC"
"46017",258410,"Tetrodon sanctaehelenae","EN"
"46018",258410,"Tetrodon setosus","LC"
"46019",258410,"Tetrodon solandri","LC"
"46020",258410,"Tetrodon spengleri","LC"
"46021",258410,"Tetrodon staigeri","LC"
"46022",258410,"Tetrodon stellatus","LC"
"46023",258410,"Tetrodon taeniatus","LC"
"46024",258410,"Tetrodon turgidus","LC"
"46025",258410,"Tetrodon virgatus","LC"
"46026",258410,"Tetronychoteuthis massyae","LC"
"46027",258410,"Teuthis achilles","LC"
"46028",258410,"Teuthis aterrimus","LC"
"46029",258410,"Teuthis atrimentatus","LC"
"46030",258410,"Teuthis australis","LC"
"46031",258410,"Teuthis bishopi","LC"
"46032",258410,"Teuthis coeruleus","LC"
"46033",258410,"Teuthis crestonis","LC"
"46034",258410,"Teuthis dussumieri","LC"
"46035",258410,"Teuthis elegans","LC"
"46036",258410,"Teuthis guentheri","LC"
"46037",258410,"Teuthis güntheri","LC"
"46038",258410,"Teuthis guttatus","LC"
"46039",258410,"Teuthis helioides","LC"
"46040",258410,"Teuthis hepatus","LC"
"46041",258410,"Teuthis leucopareius","LC"
"46042",258410,"Teuthis lineatus","LC"
"46043",258410,"Teuthis lucillae","LC"
"46044",258410,"Teuthis munroviae","LC"
"46045",258410,"Teuthis olivaceus","LC"
"46046",258410,"Teuthis sandvicensis","LC"
"46047",258410,"Teuthis thompsoni","LC"
"46048",258410,"Teuthis triostegus","LC"
"46049",258410,"Teuthis troughtoni","LC"
"46050",258410,"Teuthis umbra","LC"
"46051",258410,"Teuthis xanthopterus","LC"
"46052",258410,"Thalarctos maritimus","VU"
"46053",258410,"Thalassarche carteri","EN"
"46054",258410,"Thalassarche eremita","VU"
"46055",258410,"Thalassarche impavida","VU"
"46056",258410,"Thalassarche melanophris melanophris","NT"
"46057",258410,"Thalassarche melanophrys","NT"
"46058",258410,"Thalassarche salvini","VU"
"46059",258410,"Thalassarche steadi","NT"
"46060",258410,"Thalasseus bernsteini","CR"
"46061",258410,"Thalasseus sandvicensis","LC"
"46062",258410,"Thalassia hemprichii","LC"
"46063",258410,"Thalassochelys kempii","CR"
"46064",258410,"Thalassodendron ciliatum","LC"
"46065",258410,"Thalassodendron pachyrhizum","LC"
"46066",258410,"Thalassoica antarctica","LC"
"46067",258410,"Thalassoma amblycephala","LC"
"46068",258410,"Thalassoma amblycephalus","LC"
"46069",258410,"Thalassoma bisfaciatum","LC"
"46070",258410,"Thalassoma commersoni","LC"
"46071",258410,"Thalassoma duperreyi","LC"
"46072",258410,"Thalassoma fuscum","LC"
"46073",258410,"Thalassoma fuscus","LC"
"46074",258410,"Thalassoma genivittatum","LC"
"46075",258410,"Thalassoma hardwickei","LC"
"46076",258410,"Thalassoma hardwicki","LC"
"46077",258410,"Thalassoma hardwickii","LC"
"46078",258410,"Thalassoma heiseri","LC"
"46079",258410,"Thalassoma janseni","LC"
"46080",258410,"Thalassoma klunzingeri","LC"
"46081",258410,"Thalassoma mascarenna","LC"
"46082",258410,"Thalassoma melanochir","LC"
"46083",258410,"Thalassoma newtoni","LC"
"46084",258410,"Thalassoma nitida","LC"
"46085",258410,"Thalassoma parvo","LC"
"46086",258410,"Thalassoma pavo lemniscata","LC"
"46087",258410,"Thalassoma pavo taeniata","LC"
"46088",258410,"Thalassoma pavo torquata","LC"
"46089",258410,"Thalassoma purpurea","LC"
"46090",258410,"Thalassoma pyrrhovinctum","LC"
"46091",258410,"Thalassoma quinquevittata","LC"
"46092",258410,"Thalassoma quinquevittatus","LC"
"46093",258410,"Thalassoma quiquivittatum","LC"
"46094",258410,"Thalassoma qunquevittatum","LC"
"46095",258410,"Thalassoma robertsoni","VU"
"46096",258410,"Thalassoma schwanefeldi","LC"
"46097",258410,"Thalassoma schwanenfeldii","LC"
"46098",258410,"Thalassoma semicaeruleus","LC"
"46099",258410,"Thalassoma semicoeruleus","LC"
"46100",258410,"Thalassoma stuckiae","LC"
"46101",258410,"Thalassoma umbrostigma","LC"
"46102",258410,"Thalassoma umbrostygma","LC"
"46103",258410,"Thalassoma unimaculata","LC"
"46104",258410,"Thalassoma unimaculatum","LC"
"46105",258410,"Thalassoma virens","VU"
"46106",258410,"Thalassophina viperina","LC"
"46107",258410,"Thalassophis anguillaeformis","LC"
"46108",258410,"Thalassophis muraeneformis","LC"
"46109",258410,"Thalassophis viperina","LC"
"46110",258410,"Thalassophryne depressa","LC"
"46111",258410,"Thalassophryne dowi","LC"
"46112",258410,"Thalassophryne reticulata","VU"
"46113",258410,"Thalliurus blochii","LC"
"46114",258410,"Thalliurus chlororus","LC"
"46115",258410,"Thalliurus chlorurus","LC"
"46116",258410,"Thaumastocheles dochmiodon","LC"
"46117",258410,"Thaumastocheles japonicus","LC"
"46118",258410,"Thecapteryx lioderma","LC"
"46119",258410,"Theodoxus reticularis","LC"
"46120",258410,"Theodoxus virginea","LC"
"46121",258410,"Therapon cinereus","LC"
"46122",258410,"Therapon farna","LC"
"46123",258410,"Therapon nigripinnis","LC"
"46124",258410,"Therapon obscurus","LC"
"46125",258410,"Therapon rubricatus","LC"
"46126",258410,"Therapon squalidus","LC"
"46127",258410,"Therapon theraps","LC"
"46128",258410,"Therapon transversus","LC"
"46129",258410,"Thiara paludomoidea","LC"
"46130",258410,"Thiara riqueti","LC"
"46131",258410,"Thinornis cucullatus","VU"
"46132",258410,"Thinornis novaeseelandiae","EN"
"46133",258410,"Thinornis rubricollis","VU"
"46134",258410,"Thorogobius macrolepis","LC"
"46135",258410,"Threskiornis bernieri","EN"
"46136",258410,"Threskiornis melanocephalus","NT"
"46137",258410,"Threskiornis molucca","LC"
"46138",258410,"Threskiornis moluccus","LC"
"46139",258410,"Thrissocles mystax","LC"
"46140",258410,"Thryssa poorawa","LC"
"46141",258410,"Thryssa poorawah","LC"
"46142",258410,"Thryssa subspinosa","LC"
"46143",258410,"Thryssa valenciennesi","LC"
"46144",258410,"Thunnus albacora","NT"
"46145",258410,"Thunnus allisoni","NT"
"46146",258410,"Thunnus balteatus","LC"
"46147",258410,"Thunnus coretta","LC"
"46148",258410,"Thunnus germo","NT"
"46149",258410,"Thunnus mebachi","VU"
"46150",258410,"Thunnus pacificus","NT"
"46151",258410,"Thunnus phillipsi","CR"
"46152",258410,"Thunnus saliens","VU"
"46153",258410,"Thunnus thynnus maccoyii","CR"
"46154",258410,"Thunnus thynnus orientalis","CR"
"46155",258410,"Thunnus vulgaris","EN"
"46156",258410,"Thunus albacares","NT"
"46157",258410,"Thymopides grobovi","LC"
"46158",258410,"Thymopsis nilenta","LC"
"46159",258410,"Thynnichthys brevipinnis","LC"
"46160",258410,"Thynnichthys thunnina","LC"
"46161",258410,"Thynnus affinis","LC"
"46162",258410,"Thynnus alalonga","NT"
"46163",258410,"Thynnus alalunga","NT"
"46164",258410,"Thynnus albacora","NT"
"46165",258410,"Thynnus argentivittatus","NT"
"46166",258410,"Thynnus atlanticus","LC"
"46167",258410,"Thynnus balteatus","LC"
"46168",258410,"Thynnus bicarinatus","LC"
"46169",258410,"Thynnus bilineatus","LC"
"46170",258410,"Thynnus brachypterus","LC"
"46171",258410,"Thynnus brasiliensis","LC"
"46172",258410,"Thynnus brevipinnis","LC"
"46173",258410,"Thynnus leachianus","LC"
"46174",258410,"Thynnus linnei","EN"
"46175",258410,"Thynnus maccoyii","CR"
"46176",258410,"Thynnus macropterus","NT"
"46177",258410,"Thynnus mediterraneus","EN"
"46178",258410,"Thynnus obesus","VU"
"46179",258410,"Thynnus orientalis","VU"
"46180",258410,"Thynnus pacificus","NT"
"46181",258410,"Thynnus peregrinus","LC"
"46182",258410,"Thynnus rocheanus","LC"
"46183",258410,"Thynnus secundodorsalis","EN"
"46184",258410,"Thynnus sibi","VU"
"46185",258410,"Thynnus thunina","LC"
"46186",258410,"Thynnus unicolor","LC"
"46187",258410,"Thynnus vagans","LC"
"46188",258410,"Thyrina crystallina","NT"
"46189",258410,"Thysanocheilus ornatus","LC"
"46190",258410,"Tilapia affinis","LC"
"46191",258410,"Tilapia cf. guineensis","LC"
"46192",258410,"Tilapia guineensis","LC"
"46193",258410,"Tilapia guineensis (part.)","LC"
"46194",258410,"Tilapia guinensis","LC"
"46195",258410,"Tilapia haugi","LC"
"46196",258410,"Tilapia haugi (part.)","LC"
"46197",258410,"Tilapia lata","LC"
"46198",258410,"Tilapia melanopleura","LC"
"46199",258410,"Tilapia melanopleura camerunensis","LC"
"46200",258410,"Tilapia melanpleura (part.)","LC"
"46201",258410,"Tilapia polycentra","LC"
"46202",258410,"Tilapia quineensis","LC"
"46203",258410,"Tilapia zillii","LC"
"46204",258410,"Tilapia zillii guineensis","LC"
"46205",258410,"Tiphle hexagonus","LC"
"46206",258410,"Tirus marmoratus","LC"
"46207",258410,"Tissa marina","LC"
"46208",258410,"Todiramphus chloris","LC"
"46209",258410,"Todiramphus recurvirostris","LC"
