"am_sid","sciname","am_category","iucn_sid","iucn_category","popn_trend","parent_sid","subpop_sid","popn_category","info_source","spp_group","id_no","spatial_source","category_score","trend_score"
"Fis-54335","Praealticus tanegasimae",NA,48342316,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342316,"iucn",0,0
"Fis-54493","Eptatretus cirrhatus","LC",154825,"LC","Unknown",NA,NA,"LC","iucn","hagfishes",NA,"iucn",0,NA
"Fis-55125","Takifugu poecilonotus","DD",21342,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",21342,"iucn",0,NA
"Fis-5681","Chlorurus gibbus","LC",190753,"LC","Unknown",NA,NA,"LC","iucn","PARROTFISH",NA,"iucn",0,NA
"Fis-5683","Chlorurus microrhinos","LC",190728,"LC","Unknown",NA,NA,"LC","iucn","PARROTFISH",NA,"iucn",0,NA
"Fis-56917","Omobranchus zebra",NA,172376,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",172376,"iucn",0,0
"Fis-57938","Halichoeres cosmetus","LC",187467,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-57950","Chlorurus strongylocephalus","LC",190742,"LC","Unknown",NA,NA,"LC","iucn","PARROTFISH",NA,"iucn",0,NA
"Fis-57962","Aspidontus taeniatus",NA,48342346,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342346,"iucn",0,0
"Fis-58068","Chaetodon gardineri","LC",165649,"LC","Stable",NA,NA,"LC","iucn","BUTTERFLYFISH",NA,"iucn",0,0
"Fis-58074","Pomacanthus rhomboides","LC",165842,"LC","Stable",NA,NA,"LC","iucn","ANGELFISH",NA,"iucn",0,0
"Fis-58081","Chelmonops curiosus","LC",165706,"LC","Stable",NA,NA,"LC","iucn","BUTTERFLYFISH",NA,"iucn",0,0
"Fis-58115","Ecsenius nalolo",NA,48342458,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342458,"iucn",0,0
"Fis-58516","Chlorurus japanensis","LC",190719,"LC","Unknown",NA,NA,"LC","iucn","PARROTFISH",NA,"iucn",0,NA
"Fis-58535","Coris batuensis","LC",187417,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-58538","Halichoeres vrolikii","LC",187473,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-58548","Entomacrodus vermiculatus",NA,172447,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",172447,"iucn",0,0
"Fis-58702","Bodianus opercularis","LC",187378,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-58709","Oxycheilinus mentalis","LC",187735,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-58778","Thalassoma rueppellii","LC",187524,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-58799","Salarias alboguttatus",NA,48342516,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342516,"iucn",0,0
"Fis-59174","Aidablennius sphynx",NA,185168,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",185168,"iucn",0,0
"Fis-59414","Chaetodon zanzibarensis","LC",165612,"LC","Stable",NA,NA,"LC","iucn","BUTTERFLYFISH",NA,"iucn",0,0
"Fis-59453","Centropyge vrolikii","LC",165860,"LC","Stable",NA,NA,"LC","iucn","ANGELFISH",NA,"iucn",0,0
"Fis-59583","Blenniella cyanostigma",NA,48342298,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342298,"iucn",0,0
"Fis-59608","Pereulixia kosiensis",NA,46080027,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",46080027,"iucn",0,0
"Fis-59731","Parablennius zvonimiri","DD",154972,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",154972,"iucn",0,0
"Fis-60581","Torquigener flavimaculosus",NA,193703,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193703,"iucn",0,NA
"Fis-61198","Scartichthys viridis","LC",183260,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",183260,"iucn",0,0
"Fis-6123","Sparus aurata",NA,170253,"LC","Stable",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170253,"iucn",0,0
"Fis-61510","Blenniella caudolineata",NA,48342489,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342489,"iucn",0,0
"Fis-61523","Blenniella interrupta",NA,48342431,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342431,"iucn",0,0
"Fis-61558","Blenniella paula",NA,48342126,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342126,"iucn",0,0
"Fis-61706","Sphoeroides lispus","LC",183607,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",183607,"iucn",0,NA
"Fis-61804","Thalassoma noronhanum","LC",187787,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-61993","Ecsenius portenoyi",NA,48342501,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342501,"iucn",0,0
"Fis-61995","Ecsenius tessera",NA,48342512,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342512,"iucn",0,0
"Fis-62262","Ecsenius fourmanoiri",NA,48342341,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342341,"iucn",0,0
"Fis-62298","Entomacrodus niuafoouensis",NA,48342201,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342201,"iucn",0,0
"Fis-62626","Bodianus unimaculatus","LC",187812,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-62637","Torquigener altipinnis",NA,193704,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193704,"iucn",0,NA
"Fis-62815","Marilyna darwinii",NA,193785,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193785,"iucn",0,NA
"Fis-62867","Entomacrodus epalzeocheilos",NA,48342383,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342383,"iucn",0,0
"Fis-62923","Chelmon muelleri","LC",165660,"LC","Stable",NA,NA,"LC","iucn","BUTTERFLYFISH",NA,"iucn",0,0
"Fis-63048","Marilyna pleurosticta",NA,193686,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193686,"iucn",0,NA
"Fis-63983","Chlorurus sordidus","LC",190715,"LC","Unknown",NA,NA,"LC","iucn","PARROTFISH",NA,"iucn",0,NA
"Fis-64430","Lagocephalus guentheri",NA,193718,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193718,"iucn",0,NA
"Fis-7176","Iniistius pavo","LC",187705,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-8229","Sparidentex hasta",NA,170174,"LC","Unknown",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170174,"iucn",0,NA
"Fis-8368","Scarus tricolor","LC",190704,"LC","Unknown",NA,NA,"LC","iucn","PARROTFISH",NA,"iucn",0,NA
"Fis-9972","Ecsenius midas",NA,48342333,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342333,"iucn",0,0
"Fis-25661","Bodianus diana","LC",187587,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-29373","Epinephelus analogus","LC",132744,"LC","Stable",NA,NA,"LC","iucn","GROUPERS",NA,"iucn",0,0
"ITS-180420","Sousa teuszii","VU",20425,"VU","Decreasing",NA,NA,"VU","iucn","MAMMMARINE",NA,"iucn",0.4,-0.5
"ITS-180450","Cephalorhynchus eutropia","NT",4160,"NT","Decreasing",NA,NA,"NT","iucn","MAMMMARINE",NA,"iucn",0.2,-0.5
"ITS-180452","Cephalorhynchus hectori","EN",4162,"EN","Decreasing",NA,39427,"EN","iucn","MAMMMARINE",NA,"iucn_parent",0.6,-0.5
"ITS-180474","Phocoena sinus","CR",17028,"CR","Decreasing",NA,NA,"CR","iucn","MAMMMARINE",NA,"iucn",0.8,-0.5
"ITS-180478","Neophocaena phocaenoides","VU",198920,"VU","Decreasing",NA,NA,"VU","iucn","MAMMMARINE",NA,"iucn",0.4,-0.5
"ITS-180488","Physeter macrocephalus",NA,41755,"VU","Unknown",NA,16370739,"VU","iucn","MAMMMARINE",NA,"iucn_parent",0.4,NA
"ITS-180617","Phocarctos hookeri","VU",17026,"VU","Decreasing",NA,NA,"VU","iucn","MAMMMARINE",NA,"iucn",0.4,-0.5
"ITS-180629","Arctocephalus pusillus","LC",2060,"LC","Increasing",NA,NA,"LC","iucn","MAMMMARINE",NA,"iucn",0,0.5
"ITS-180634","Arctocephalus galapagoensis","EN",2057,"EN","Decreasing",NA,NA,"EN","iucn","MAMMMARINE",NA,"iucn",0.6,-0.5
"ITS-180635","Arctocephalus philippii","NT",2059,"NT","Increasing",NA,NA,"NT","iucn","MAMMMARINE",NA,"iucn",0.2,0.5
"ITS-180659","Monachus monachus","CR",13653,"CR","Decreasing",NA,NA,"CR","iucn","MAMMMARINE",NA,"iucn",0.8,-0.5
"ITS-180661","Monachus schauinslandi","CR",13654,"CR","Decreasing",NA,NA,"CR","iucn","MAMMMARINE",NA,"iucn",0.8,-0.5
"ITS-180671","Mirounga leonina","LC",13583,"LC","Unknown",NA,NA,"LC","iucn","MAMMMARINE",NA,"iucn",0,NA
"ITS-612591","Eubalaena japonica","EN",41711,"EN","Unknown",NA,133706,"EN","iucn","MAMMMARINE",NA,"iucn_parent",0.6,NA
"Fis-112900","Halichoeres stigmaticus","LC",187465,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-113012","Antennablennius adenensis",NA,46079214,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",46079214,"iucn",0,0
"Fis-113020","Mimoblennius cirrosus",NA,46079868,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",46079868,"iucn",0,0
"Fis-113024","Parablennius opercularis",NA,46079911,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",46079911,"iucn",0,0
"Fis-113197","Bodianus sanguineus","LC",187429,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-113245","Cirrhilabrus flavidorsalis","LC",187505,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-113380","Meiacanthus abditus",NA,48342460,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342460,"iucn",0,0
"Fis-113466","Meiacanthus crinitus",NA,48342398,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342398,"iucn",0,0
"Fis-113469","Meiacanthus geminatus",NA,48342185,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342185,"iucn",0,0
"Fis-113542","Meiacanthus tongaensis",NA,48342099,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342099,"iucn",0,0
"Fis-114176","Pictilabrus viridis","LC",187630,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-115419","Ecsenius lubbocki",NA,48342234,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342234,"iucn",0,0
"Fis-121765","Myxine mcmillanae","LC",196065,"LC","Unknown",NA,NA,"LC","iucn","hagfishes",NA,"iucn",0,NA
"Fis-125999","Parablennius salensis",NA,185136,"LC","Unknown",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",185136,"iucn",0,NA
"Fis-126141","Choerodon zosterophorus","LC",187499,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-127175","Torquigener andersonae",NA,193637,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193637,"iucn",0,NA
"Fis-131556","Nemamyxine kreffti","NT",196072,"NT","Unknown",NA,NA,"NT","iucn","hagfishes",NA,"iucn",0.2,NA
"Fis-131591","Myxine mccoskeri","LC",196064,"LC","Unknown",NA,NA,"LC","iucn","hagfishes",NA,"iucn",0,NA
"Fis-131598","Myxine robinsorum","LC",196068,"LC","Unknown",NA,NA,"LC","iucn","hagfishes",NA,"iucn",0,NA
"Fis-131607","Eptatretus caribbeaus","LC",196017,"LC","Unknown",NA,NA,"LC","iucn","hagfishes",NA,"iucn",0,NA
"Fis-131620","Paramyxine fernholmi","VU",196082,"VU","Unknown",NA,NA,"VU","iucn","hagfishes",NA,"iucn",0.4,NA
"Fis-131621","Eptatretus fritzi","LC",196022,"LC","Unknown",NA,NA,"LC","iucn","hagfishes",NA,"iucn",0,NA
"Fis-131624","Eptatretus mendozai","LC",154797,"LC","Unknown",NA,NA,"LC","iucn","hagfishes",NA,"iucn",0,NA
"Fis-131708","Eptatretus sinus","LC",196043,"LC","Unknown",NA,NA,"LC","iucn","hagfishes",NA,"iucn",0,NA
"Fis-132096","Cirrhilabrus condei","LC",187440,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-132105","Cirrhilabrus pylei","LC",187580,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-132106","Cirrhilabrus walindi","LC",187770,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-132342","Halichoeres orientalis","LC",187537,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-132415","Eptatretus grouseri","LC",196025,"LC","Unknown",NA,NA,"LC","iucn","hagfishes",NA,"iucn",0,NA
"Fis-134060","Torquigener vicinus",NA,193614,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193614,"iucn",0,NA
"Fis-134084","Lagocephalus suezensis",NA,193628,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193628,"iucn",0,NA
"Fis-134094","Takifugu ocellatus",NA,167006,"NT","Decreasing",NA,NA,"NT","iucn","PUFFERFISH",167006,"iucn",0.2,-0.5
"Fis-135029","Coris hewetti","LC",187659,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-135071","Coris roseoviridis","LC",187603,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-138294","Parablennius cyclops",NA,48342258,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342258,"iucn",0,0
"Fis-138523","Cirrhilabrus adornatus","LC",187798,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-139509","Centrolabrus caeruleus","LC",187595,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-139756","Stethojulis terina","LC",187738,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-140176","Xyrichtys mundiceps","LC",183754,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-142115","Choerodon margaritiferus","LC",187371,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-142137","Halichoeres chlorocephalus","LC",187687,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-143520","Myxine sotoi","VU",196069,"VU","Unknown",NA,NA,"VU","iucn","hagfishes",NA,"iucn",0.4,NA
"Fis-143809","Parablennius sierraensis",NA,185140,"LC","Unknown",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",185140,"iucn",0,NA
"Fis-144755","Salarias patzneri",NA,48342256,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342256,"iucn",0,0
"Fis-145041","Cephalopholis polyspila","LC",132803,"LC","Unknown",NA,NA,"LC","iucn","GROUPERS",NA,"iucn",0,NA
"Fis-145098","Entomacrodus williamsi",NA,48342518,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342518,"iucn",0,0
"Fis-145099","Entomacrodus lemuria",NA,48342356,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342356,"iucn",0,0
"Fis-145208","Scarus trispinosus","EN",190748,"EN","Decreasing",NA,NA,"EN","iucn","PARROTFISH",NA,"iucn",0.6,-0.5
"Fis-145245","Cirrhilabrus earlei","LC",187415,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-145250","Paracheilinus attenuatus","LC",187413,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-145261","Eptatretus menezesi","LC",196034,"LC","Unknown",NA,NA,"LC","iucn","hagfishes",NA,"iucn",0,NA
"Fis-145446","Dodekablennos fraseri",NA,48342448,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342448,"iucn",0,0
"Fis-145460","Alticus montanoi",NA,48321164,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48321164,"iucn",0,0
"Fis-145524","Takifugu snyderi",NA,193779,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193779,"iucn",0,NA
"Fis-145527","Takifugu reticularis",NA,193624,"LC","Decreasing",NA,NA,"LC","iucn","PUFFERFISH",193624,"iucn",0,-0.5
"Fis-145595","Paracheilinus flavianalis","LC",187635,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-145631","Meiacanthus fraseri",NA,48342416,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342416,"iucn",0,0
"Fis-145633","Praealticus triangulus",NA,48342122,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342122,"iucn",0,0
"Fis-145639","Hypleurochilus multifilis",NA,196688,"LC","Unknown",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",196688,"iucn",0,NA
"Fis-145643","Enchelyurus brunneolus",NA,48342148,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342148,"iucn",0,0
"Fis-146176","Ecsenius tricolor",NA,48342339,"VU","Unknown",NA,NA,"VU","iucn","COMBTOOTHBLENNIES",48342339,"iucn",0.4,NA
"Fis-146270","Cirrhilabrus bathyphilus","LC",187427,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-148572","Prognathodes brasiliensis","LC",165613,"LC","Unknown",NA,NA,"LC","iucn","BUTTERFLYFISH",NA,"iucn",0,NA
"Fis-149115","Suezichthys caudavittatus","LC",187390,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-149493","Eptatretus mccoskeri","LC",196033,"LC","Unknown",NA,NA,"LC","iucn","hagfishes",NA,"iucn",0,NA
"Fis-149524","Siphonognathus caninis","LC",190680,"LC","Unknown",NA,NA,"LC","iucn","PARROTFISH",NA,"iucn",0,NA
"Fis-150216","Canthigaster jamestyleri",NA,193725,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193725,"iucn",0,NA
"Fis-150301","Meiacanthus urostigma",NA,48342378,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342378,"iucn",0,0
"Fis-150910","Canthigaster natalensis",NA,193695,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193695,"iucn",0,NA
"Fis-153187","Cirrhilabrus marjorie","LC",187410,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-160906","Acanthopagrus chinshira",NA,170179,"NT","Unknown",NA,NA,"NT","iucn","SEABREAMS_PORGIES",170179,"iucn",0.2,NA
"Fis-161080","Epibulus brevis","LC",187622,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-161183","Cirrhilabrus cenderawasih","LC",187543,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-161547","Cirrhilabrus beauperryi","LC",187742,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-161602","Centropyge abei","LC",169679,"LC","Stable",NA,NA,"LC","iucn","ANGELFISH",NA,"iucn",0,0
"Fis-162302","Rhabdoblennius nigropunctatus",NA,48342411,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342411,"iucn",0,0
"Fis-162910","Roa jayakari","LC",165614,"LC","Stable",NA,NA,"LC","iucn","BUTTERFLYFISH",NA,"iucn",0,0
"Fis-163700","Canthigaster cyanospilota",NA,193799,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193799,"iucn",0,NA
"Fis-21777","Macropharyngodon cyanoguttatus","LC",187667,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-21839","Scarus dubius","LC",154706,"LC","Unknown",NA,NA,"LC","iucn","PARROTFISH",NA,"iucn",0,NA
"Fis-25103","Cirripectes vanderbilti",NA,48342499,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342499,"iucn",0,0
"Fis-25393","Prionurus biafraensis","LC",178021,"LC","Stable",NA,NA,"LC","iucn","SURGEONFISH_TANGS_UNICORNFISH",178021,"iucn",0,0
"Fis-25982","Litobranchus fowleri",NA,48342473,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342473,"iucn",0,0
"Fis-25998","Petroscirtes thepassii",NA,48342300,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342300,"iucn",0,0
"Fis-26703","Centropyge fisheri","LC",165828,"LC","Stable",NA,NA,"LC","iucn","ANGELFISH",NA,"iucn",0,0
"Fis-26714","Plagiotremus goslinei",NA,48342392,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342392,"iucn",0,0
"Fis-26846","Virididentex acromegalus",NA,170246,"LC","Unknown",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170246,"iucn",0,NA
"Fis-26856","Acanthopagrus palmaris",NA,170181,"LC","Unknown",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170181,"iucn",0,NA
"Fis-26857","Archosargus pourtalesii",NA,47137303,"NT","Unknown",NA,NA,"NT","iucn","SEABREAMS_PORGIES",47137303,"iucn",0.2,NA
"Fis-26998","Choerodon oligacanthus","LC",187568,"LC","Decreasing",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,-0.5
"Fis-27546","Hypleurochilus langi",NA,185170,"LC","Unknown",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",185170,"iucn",0,NA
"Fis-27747","Coradion melanopus","LC",155193,"LC","Stable",NA,NA,"LC","iucn","BUTTERFLYFISH",NA,"iucn",0,0
"Fis-27754","Takifugu porphyreus",NA,193667,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193667,"iucn",0,NA
"Fis-27991","Genicanthus semicinctus","LC",165866,"LC","Stable",NA,NA,"LC","iucn","ANGELFISH",NA,"iucn",0,0
"Fis-28533","Stegastes redemptus","VU",183567,"VU","Unknown",NA,NA,"VU","iucn","DAMSELFISH",183567,"iucn",0.4,NA
"Fis-28684","Sphoeroides angusticeps","LC",183925,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",183925,"iucn",0,NA
"Fis-28766","Takifugu exascurus",NA,193659,"LC","Stable",NA,NA,"LC","iucn","PUFFERFISH",193659,"iucn",0,0
"Fis-28767","Takifugu stictonotus",NA,193772,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193772,"iucn",0,NA
"Fis-30135","Hypleurochilus bermudensis",NA,46104052,"LC","Unknown",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",46104052,"iucn",0,NA
"Fis-30948","Cirripectes hutchinsi",NA,48342486,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342486,"iucn",0,0
"Fis-30953","Cirripectes randalli",NA,48342103,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342103,"iucn",0,0
"Fis-31112","Paracheilinus lineopunctatus","LC",187560,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-31116","Paracheilinus angulatus","LC",187656,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-31126","Labropsis polynesica","LC",187743,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-31841","Cephalopholis oligosticta","LC",132779,"LC","Unknown",NA,NA,"LC","iucn","GROUPERS",NA,"iucn",0,NA
"Fis-31906","Chaetodon tricinctus","LC",165687,"LC","Unknown",NA,NA,"LC","iucn","BUTTERFLYFISH",NA,"iucn",0,NA
"Fis-32320","Epinephelus tuamotuensis","LC",64407,"LC","Unknown",NA,NA,"LC","iucn","GROUPERS",NA,"iucn",0,NA
"Fis-32477","Ecsenius melarchus",NA,48342349,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342349,"iucn",0,0
"Fis-32478","Ecsenius stigmatura",NA,48342269,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342269,"iucn",0,0
"Fis-32480","Ecsenius dilemma","LC",180122,"LC","Unknown",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",180122,"iucn",0,NA
"Fis-32481","Ecsenius bimaculatus",NA,48342183,"LC","Decreasing",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342183,"iucn",0,-0.5
"Fis-32519","Labroides phthirophagus","LC",155017,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-32520","Cirrhilabrus jordani","LC",187447,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-32544","Chaetodon multicinctus","LC",165655,"LC","Stable",NA,NA,"LC","iucn","BUTTERFLYFISH",NA,"iucn",0,0
"Fis-34196","Chaetodontoplus ballinae","LC",165847,"LC","Unknown",NA,NA,"LC","iucn","ANGELFISH",NA,"iucn",0,NA
"Fis-34261","Centropyge joculator","LC",165890,"LC","Stable",NA,NA,"LC","iucn","ANGELFISH",NA,"iucn",0,0
"Fis-34362","Genicanthus spinus","LC",165846,"LC","Stable",NA,NA,"LC","iucn","ANGELFISH",NA,"iucn",0,0
"Fis-34870","Azurina hirundo","NT",183774,"NT","Unknown",NA,NA,"NT","iucn","DAMSELFISH",183774,"iucn",0.2,NA
"Fis-34878","Chromis intercrusma","LC",183793,"LC","Unknown",NA,NA,"LC","iucn","DAMSELFISH",183793,"iucn",0,NA
"Fis-34881","Chromis limbaughi","LC",183452,"LC","Unknown",NA,NA,"LC","iucn","DAMSELFISH",183452,"iucn",0,NA
"Fis-35234","Chaetodon nigropunctatus","LC",165696,"LC","Stable",NA,NA,"LC","iucn","BUTTERFLYFISH",NA,"iucn",0,0
"Fis-35287","Ecsenius bandanus",NA,48342240,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342240,"iucn",0,0
"Fis-35316","Ecsenius bathi",NA,48342278,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342278,"iucn",0,0
"Fis-35462","Cirrhilabrus rubripinnis","LC",155032,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-35466","Meiacanthus vittatus",NA,48342373,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342373,"iucn",0,0
"Fis-35826","Scarus collana","LC",190693,"LC","Unknown",NA,NA,"LC","iucn","PARROTFISH",NA,"iucn",0,NA
