"yr","r0","r1","r2","id","w","v","r2_v","r1_v","r0_v","r2_w_avg","r1_w_avg","r0_w_avg","r2_n","r1_n","r0_n","r2_n_notna","r1_n_notna","r0_n_notna","z_level","z_ids","z_w_avg","z_n","z_n_pct","z_g_score","z"
2010,126,126,126,126,1,0.520970294298512,0.520970294298512,0.520970294298512,0.520970294298512,1,1,1,1,1,1,1,1,1,"v","126",1,1,1,0,0.520970294298512
2010,127,127,127,127,1,0.666028089433484,0.666028089433484,0.666028089433484,0.666028089433484,1,1,1,1,1,1,1,1,1,"v","127",1,1,1,0,0.666028089433484
2010,129,129,129,129,1,0.515667135153339,0.515667135153339,0.515667135153339,0.515667135153339,1,1,1,1,1,1,1,1,1,"v","129",1,1,1,0,0.515667135153339
2010,130,130,130,130,1,0.622607255648827,0.622607255648827,0.622607255648827,0.622607255648827,1,1,1,1,1,1,1,1,1,"v","130",1,1,1,0,0.622607255648827
2010,131,131,131,131,1,0.372230998746565,0.372230998746565,0.372230998746565,0.372230998746565,1,1,1,1,1,1,1,1,1,"v","131",1,1,1,0,0.372230998746565
2010,132,132,132,132,1,0.425838679337175,0.425838679337175,0.425838679337175,0.425838679337175,1,1,1,1,1,1,1,1,1,"v","132",1,1,1,0,0.425838679337175
2010,133,133,133,133,1,0.378354614051681,0.378354614051681,0.378354614051681,0.378354614051681,1,1,1,1,1,1,1,1,1,"v","133",1,1,1,0,0.378354614051681
2010,134,134,134,134,1,0.479565789292593,0.479565789292593,0.479565789292593,0.479565789292593,1,1,1,1,1,1,1,1,1,"v","134",1,1,1,0,0.479565789292593
2010,135,135,135,135,1,0.462359414335729,0.462359414335729,0.462359414335729,0.462359414335729,1,1,1,1,1,1,1,1,1,"v","135",1,1,1,0,0.462359414335729
2010,136,136,136,136,1,0.382774958522227,0.382774958522227,0.382774958522227,0.382774958522227,1,1,1,1,1,1,1,1,1,"v","136",1,1,1,0,0.382774958522227
2010,137,137,137,137,1,0.339079265780101,0.339079265780101,0.339079265780101,0.339079265780101,1,1,1,1,1,1,1,1,1,"v","137",1,1,1,0,0.339079265780101
2010,138,138,138,138,1,0.449881504573964,0.449881504573964,0.449881504573964,0.449881504573964,1,1,1,1,1,1,1,1,1,"v","138",1,1,1,0,0.449881504573964
2010,139,139,139,139,1,0.243101075396392,0.243101075396392,0.243101075396392,0.243101075396392,1,1,1,1,1,1,1,1,1,"v","139",1,1,1,0,0.243101075396392
2010,143,143,143,143,1,0.786759266525105,0.786759266525105,0.786759266525105,0.786759266525105,1,1,1,1,1,1,1,1,1,"v","143",1,1,1,0,0.786759266525105
2010,152,152,152,152,1,0.556587611147312,0.556587611147312,0.556587611147312,0.556587611147312,1,1,1,1,1,1,1,1,1,"v","152",1,1,1,0,0.556587611147312
2010,155,155,155,155,1,0.496245061639878,0.496245061639878,0.496245061639878,0.496245061639878,1,1,1,1,1,1,1,1,1,"v","155",1,1,1,0,0.496245061639878
2010,162,162,162,153,0,0.425512374858017,0.855002864150624,0.855002864150624,0.855002864150624,0.333333333333333,0.333333333333333,0.333333333333333,4,4,4,3,3,3,"v","153",0,1,1,0,0.425512374858017
2010,162,162,162,154,0,0.433162052139284,0.855002864150624,0.855002864150624,0.855002864150624,0.333333333333333,0.333333333333333,0.333333333333333,4,4,4,3,3,3,"v","154",0,1,1,0,0.433162052139284
2010,162,162,162,162,1,0.855002864150624,0.855002864150624,0.855002864150624,0.855002864150624,0.333333333333333,0.333333333333333,0.333333333333333,4,4,4,3,3,3,"v","162",1,1,1,0,0.855002864150624
2010,163,163,163,13,0,0.62820623743655,0.747657813105884,0.747657813105884,0.747657813105884,0.25,0.25,0.25,9,9,9,4,4,4,"v","13",0,1,1,0,0.62820623743655
2010,163,163,163,116,0,0.623196946560485,0.747657813105884,0.747657813105884,0.747657813105884,0.25,0.25,0.25,9,9,9,4,4,4,"v","116",0,1,1,0,0.623196946560485
2010,163,163,163,151,0,0.645568618645312,0.747657813105884,0.747657813105884,0.747657813105884,0.25,0.25,0.25,9,9,9,4,4,4,"v","151",0,1,1,0,0.645568618645312
2010,163,163,163,163,1,0.747657813105884,0.747657813105884,0.747657813105884,0.747657813105884,0.25,0.25,0.25,9,9,9,4,4,4,"v","163",1,1,1,0,0.747657813105884
2010,164,164,164,164,1,0.480435641227468,0.480435641227468,0.480435641227468,0.480435641227468,1,1,1,1,1,1,1,1,1,"v","164",1,1,1,0,0.480435641227468
2010,166,166,166,166,1,0.487076783364962,0.487076783364962,0.487076783364962,0.487076783364962,1,1,1,1,1,1,1,1,1,"v","166",1,1,1,0,0.487076783364962
2010,167,167,167,167,1,0.429334210167696,0.429334210167696,0.429334210167696,0.429334210167696,1,1,1,1,1,1,1,1,1,"v","167",1,1,1,0,0.429334210167696
2010,168,168,168,168,1,0.470669736405085,0.470669736405085,0.470669736405085,0.470669736405085,1,1,1,1,1,1,1,1,1,"v","168",1,1,1,0,0.470669736405085
2010,171,171,171,171,1,0.521871049747338,0.521871049747338,0.521871049747338,0.521871049747338,1,1,1,1,1,1,1,1,1,"v","171",1,1,1,0,0.521871049747338
2010,172,172,172,172,1,0.442026098790205,0.442026098790205,0.442026098790205,0.442026098790205,1,1,1,1,1,1,1,1,1,"v","172",1,1,1,0,0.442026098790205
2010,173,173,173,173,1,0.664088604349839,0.664088604349839,0.664088604349839,0.664088604349839,1,1,1,1,1,1,1,1,1,"v","173",1,1,1,0,0.664088604349839
2010,174,174,174,174,1,0.873563666037824,0.873563666037824,0.873563666037824,0.873563666037824,1,1,1,1,1,1,1,1,1,"v","174",1,1,1,0,0.873563666037824
2010,175,175,175,145,0,0.770867858911436,0.863360001521174,0.863360001521174,0.863360001521174,0.5,0.5,0.5,3,3,3,2,2,2,"v","145",0,1,1,0,0.770867858911436
2010,175,175,175,175,1,0.863360001521174,0.863360001521174,0.863360001521174,0.863360001521174,0.5,0.5,0.5,3,3,3,2,2,2,"v","175",1,1,1,0,0.863360001521174
2010,176,176,176,176,1,0.786379051849439,0.786379051849439,0.786379051849439,0.786379051849439,1,1,1,1,1,1,1,1,1,"v","176",1,1,1,0,0.786379051849439
2010,177,177,177,177,1,0.828506082460544,0.828506082460544,0.828506082460544,0.828506082460544,0.142857142857143,0.142857142857143,0.142857142857143,7,7,7,7,7,7,"v","177",1,1,1,0,0.828506082460544
2010,177,177,177,220,0,0.659514592624593,0.828506082460544,0.828506082460544,0.828506082460544,0.142857142857143,0.142857142857143,0.142857142857143,7,7,7,7,7,7,"v","220",0,1,1,0,0.659514592624593
2010,177,177,177,244,0,0.659514592624593,0.828506082460544,0.828506082460544,0.828506082460544,0.142857142857143,0.142857142857143,0.142857142857143,7,7,7,7,7,7,"v","244",0,1,1,0,0.659514592624593
2010,177,177,177,245,0,0.659514592624593,0.828506082460544,0.828506082460544,0.828506082460544,0.142857142857143,0.142857142857143,0.142857142857143,7,7,7,7,7,7,"v","245",0,1,1,0,0.659514592624593
2010,177,177,177,248,0,0.659514592624593,0.828506082460544,0.828506082460544,0.828506082460544,0.142857142857143,0.142857142857143,0.142857142857143,7,7,7,7,7,7,"v","248",0,1,1,0,0.659514592624593
2010,177,177,177,249,0,0.659514592624593,0.828506082460544,0.828506082460544,0.828506082460544,0.142857142857143,0.142857142857143,0.142857142857143,7,7,7,7,7,7,"v","249",0,1,1,0,0.659514592624593
2010,177,177,177,250,0,0.750903820530069,0.828506082460544,0.828506082460544,0.828506082460544,0.142857142857143,0.142857142857143,0.142857142857143,7,7,7,7,7,7,"v","250",0,1,1,0,0.750903820530069
2010,178,178,178,178,1,0.656900596658026,0.656900596658026,0.656900596658026,0.656900596658026,1,1,1,1,1,1,1,1,1,"v","178",1,1,1,0,0.656900596658026
2010,179,179,179,32,0,0.684513818260724,0.75250441094763,0.75250441094763,0.75250441094763,0.25,0.25,0.25,19,19,19,4,4,4,"v","32",0,1,1,0,0.684513818260724
2010,179,179,179,140,0,0.646014776945524,0.75250441094763,0.75250441094763,0.75250441094763,0.25,0.25,0.25,19,19,19,4,4,4,"v","140",0,1,1,0,0.646014776945524
2010,179,179,179,169,0,0.701148549005679,0.75250441094763,0.75250441094763,0.75250441094763,0.25,0.25,0.25,19,19,19,4,4,4,"v","169",0,1,1,0,0.701148549005679
2010,179,179,179,179,1,0.75250441094763,0.75250441094763,0.75250441094763,0.75250441094763,0.25,0.25,0.25,19,19,19,4,4,4,"v","179",1,1,1,0,0.75250441094763
2010,180,180,180,108,0,0.727401952511341,0.777121310974827,0.777121310974827,0.777121310974827,0.25,0.25,0.25,17,17,17,4,4,4,"v","108",0,1,1,0,0.727401952511341
2010,180,180,180,113,0,0.704675431281705,0.777121310974827,0.777121310974827,0.777121310974827,0.25,0.25,0.25,17,17,17,4,4,4,"v","113",0,1,1,0,0.704675431281705
2010,180,180,180,118,0,0.769895398222638,0.777121310974827,0.777121310974827,0.777121310974827,0.25,0.25,0.25,17,17,17,4,4,4,"v","118",0,1,1,0,0.769895398222638
2010,180,180,180,180,1,0.777121310974827,0.777121310974827,0.777121310974827,0.777121310974827,0.25,0.25,0.25,17,17,17,4,4,4,"v","180",1,1,1,0,0.777121310974827
2010,181,181,181,181,1,0.791334968115679,0.791334968115679,0.791334968115679,0.791334968115679,1,1,1,1,1,1,1,1,1,"v","181",1,1,1,0,0.791334968115679
2010,182,182,182,182,1,0.671492349157759,0.671492349157759,0.671492349157759,0.671492349157759,1,1,1,2,2,2,1,1,1,"v","182",1,1,1,0,0.671492349157759
2010,183,183,183,183,1,0.687263968750644,0.687263968750644,0.687263968750644,0.687263968750644,1,1,1,3,3,3,1,1,1,"v","183",1,1,1,0,0.687263968750644
2010,184,184,184,184,1,0.604580181802586,0.604580181802586,0.604580181802586,0.604580181802586,1,1,1,1,1,1,1,1,1,"v","184",1,1,1,0,0.604580181802586
2010,185,185,185,185,1,0.695342191792243,0.695342191792243,0.695342191792243,0.695342191792243,1,1,1,1,1,1,1,1,1,"v","185",1,1,1,0,0.695342191792243
2010,186,186,186,186,1,0.517535090596172,0.517535090596172,0.517535090596172,0.517535090596172,1,1,1,1,1,1,1,1,1,"v","186",1,1,1,0,0.517535090596172
2010,187,187,187,187,1,0.577890917459023,0.577890917459023,0.577890917459023,0.577890917459023,1,1,1,1,1,1,1,1,1,"v","187",1,1,1,0,0.577890917459023
2010,188,188,188,188,1,0.682937637656482,0.682937637656482,0.682937637656482,0.682937637656482,1,1,1,1,1,1,1,1,1,"v","188",1,1,1,0,0.682937637656482
2010,189,189,189,189,1,0.643958845878979,0.643958845878979,0.643958845878979,0.643958845878979,1,1,1,1,1,1,1,1,1,"v","189",1,1,1,0,0.643958845878979
2010,190,190,190,190,1,0.641195511887488,0.641195511887488,0.641195511887488,0.641195511887488,1,1,1,1,1,1,1,1,1,"v","190",1,1,1,0,0.641195511887488
2010,191,191,191,191,1,0.25532415937803,0.25532415937803,0.25532415937803,0.25532415937803,1,1,1,1,1,1,1,1,1,"v","191",1,1,1,0,0.25532415937803
2010,192,192,192,192,1,0.21640381544671,0.21640381544671,0.21640381544671,0.21640381544671,1,1,1,1,1,1,1,1,1,"v","192",1,1,1,0,0.21640381544671
2010,193,193,193,193,1,0.29544983719637,0.29544983719637,0.29544983719637,0.29544983719637,1,1,1,1,1,1,1,1,1,"v","193",1,1,1,0,0.29544983719637
2010,194,194,194,194,1,0.248946142756789,0.248946142756789,0.248946142756789,0.248946142756789,1,1,1,1,1,1,1,1,1,"v","194",1,1,1,0,0.248946142756789
2010,195,195,195,195,1,0.259684724625696,0.259684724625696,0.259684724625696,0.259684724625696,1,1,1,1,1,1,1,1,1,"v","195",1,1,1,0,0.259684724625696
2010,196,196,196,196,1,0.265621025278132,0.265621025278132,0.265621025278132,0.265621025278132,1,1,1,1,1,1,1,1,1,"v","196",1,1,1,0,0.265621025278132
2010,197,197,197,197,1,0.318519837775115,0.318519837775115,0.318519837775115,0.318519837775115,1,1,1,1,1,1,1,1,1,"v","197",1,1,1,0,0.318519837775115
2010,198,198,198,198,1,0.392215529621647,0.392215529621647,0.392215529621647,0.392215529621647,1,1,1,1,1,1,1,1,1,"v","198",1,1,1,0,0.392215529621647
2010,199,199,199,199,1,0.166023751919462,0.166023751919462,0.166023751919462,0.166023751919462,1,1,1,1,1,1,1,1,1,"v","199",1,1,1,0,0.166023751919462
2010,200,200,200,200,1,0.298118887481951,0.298118887481951,0.298118887481951,0.298118887481951,1,1,1,1,1,1,1,1,1,"v","200",1,1,1,0,0.298118887481951
2010,202,202,202,202,1,0.427706333591773,0.427706333591773,0.427706333591773,0.427706333591773,1,1,1,1,1,1,1,1,1,"v","202",1,1,1,0,0.427706333591773
2010,203,203,203,203,1,0.442943336066454,0.442943336066454,0.442943336066454,0.442943336066454,1,1,1,2,2,2,1,1,1,"v","203",1,1,1,0,0.442943336066454
2010,204,204,204,204,1,0.330993310509131,0.330993310509131,0.330993310509131,0.330993310509131,1,1,1,1,1,1,1,1,1,"v","204",1,1,1,0,0.330993310509131
2010,205,205,205,205,1,0.151292963368354,0.151292963368354,0.151292963368354,0.151292963368354,1,1,1,1,1,1,1,1,1,"v","205",1,1,1,0,0.151292963368354
2010,206,206,206,206,1,0.567611190155338,0.567611190155338,0.567611190155338,0.567611190155338,1,1,1,1,1,1,1,1,1,"v","206",1,1,1,0,0.567611190155338
2010,207,207,207,207,1,0.386690954895385,0.386690954895385,0.386690954895385,0.386690954895385,1,1,1,1,1,1,1,1,1,"v","207",1,1,1,0,0.386690954895385
2010,208,208,208,208,1,0.796418281097604,0.796418281097604,0.796418281097604,0.796418281097604,1,1,1,1,1,1,1,1,1,"v","208",1,1,1,0,0.796418281097604
2010,209,209,209,209,1,0.391199117068651,0.391199117068651,0.391199117068651,0.391199117068651,1,1,1,1,1,1,1,1,1,"v","209",1,1,1,0,0.391199117068651
2010,210,210,210,210,1,0.744595959317969,0.744595959317969,0.744595959317969,0.744595959317969,1,1,1,1,1,1,1,1,1,"v","210",1,1,1,0,0.744595959317969
2010,212,212,212,212,1,0.49940495782918,0.49940495782918,0.49940495782918,0.49940495782918,1,1,1,3,3,3,1,1,1,"v","212",1,1,1,0,0.49940495782918
2010,214,214,214,214,1,0.391539897569935,0.391539897569935,0.391539897569935,0.391539897569935,1,1,1,1,1,1,1,1,1,"v","214",1,1,1,0,0.391539897569935
2010,215,215,215,215,1,0.484580532522477,0.484580532522477,0.484580532522477,0.484580532522477,1,1,1,1,1,1,1,1,1,"v","215",1,1,1,0,0.484580532522477
2010,216,216,216,216,1,0.403239795472153,0.403239795472153,0.403239795472153,0.403239795472153,1,1,1,1,1,1,1,1,1,"v","216",1,1,1,0,0.403239795472153
2010,218,218,218,218,1,0.822129727155215,0.822129727155215,0.822129727155215,0.822129727155215,1,1,1,1,1,1,1,1,1,"v","218",1,1,1,0,0.822129727155215
2010,222,222,222,222,1,0.854124197300176,0.854124197300176,0.854124197300176,0.854124197300176,1,1,1,1,1,1,1,1,1,"v","222",1,1,1,0,0.854124197300176
2010,223,223,223,223,1,0.844704712620562,0.844704712620562,0.844704712620562,0.844704712620562,1,1,1,3,3,3,1,1,1,"v","223",1,1,1,0,0.844704712620562
2010,224,224,224,224,1,0.743062694323173,0.743062694323173,0.743062694323173,0.743062694323173,1,1,1,1,1,1,1,1,1,"v","224",1,1,1,0,0.743062694323173
2010,231,231,231,231,1,0.334546266393437,0.334546266393437,0.334546266393437,0.334546266393437,1,1,1,2,2,2,1,1,1,"v","231",1,1,1,0,0.334546266393437
2010,232,232,232,232,1,0.422105540209658,0.422105540209658,0.422105540209658,0.422105540209658,1,1,1,1,1,1,1,1,1,"v","232",1,1,1,0,0.422105540209658
2010,237,237,237,247,0,0.643309685910346,,,,0,0,0,1,1,1,1,1,1,"v","247",0,1,1,0,0.643309685910346
2011,6,6,6,6,1,0.545280675213063,0.545280675213063,0.545280675213063,0.545280675213063,1,1,1,1,1,1,1,1,1,"v","6",1,1,1,0,0.545280675213063
2011,7,7,7,7,1,0.415115820875819,0.415115820875819,0.415115820875819,0.415115820875819,1,1,1,1,1,1,1,1,1,"v","7",1,1,1,0,0.415115820875819
2011,8,8,8,8,1,0.541873208376579,0.541873208376579,0.541873208376579,0.541873208376579,1,1,1,1,1,1,1,1,1,"v","8",1,1,1,0,0.541873208376579
2011,9,9,9,9,1,0.505207189705831,0.505207189705831,0.505207189705831,0.505207189705831,1,1,1,1,1,1,1,1,1,"v","9",1,1,1,0,0.505207189705831
2011,10,10,10,10,1,0.534555058605417,0.534555058605417,0.534555058605417,0.534555058605417,1,1,1,1,1,1,1,1,1,"v","10",1,1,1,0,0.534555058605417
2011,11,11,11,11,1,0.489393317904712,0.489393317904712,0.489393317904712,0.489393317904712,1,1,1,1,1,1,1,1,1,"v","11",1,1,1,0,0.489393317904712
2011,14,14,14,14,1,0.698772450270509,0.698772450270509,0.698772450270509,0.698772450270509,1,1,1,1,1,1,1,1,1,"v","14",1,1,1,0,0.698772450270509
2011,15,15,15,15,1,0.407732031031092,0.407732031031092,0.407732031031092,0.407732031031092,1,1,1,1,1,1,1,1,1,"v","15",1,1,1,0,0.407732031031092
2011,16,16,16,16,1,0.825888949442997,0.825888949442997,0.825888949442997,0.825888949442997,1,1,1,6,6,6,1,1,1,"v","16",1,1,1,0,0.825888949442997
2011,17,17,17,17,1,0.368194209673942,0.368194209673942,0.368194209673942,0.368194209673942,1,1,1,1,1,1,1,1,1,"v","17",1,1,1,0,0.368194209673942
2011,18,18,18,18,1,0.383172223966617,0.383172223966617,0.383172223966617,0.383172223966617,1,1,1,1,1,1,1,1,1,"v","18",1,1,1,0,0.383172223966617
2011,19,19,19,19,1,0.501855184201518,0.501855184201518,0.501855184201518,0.501855184201518,1,1,1,1,1,1,1,1,1,"v","19",1,1,1,0,0.501855184201518
2011,20,20,20,20,1,0.657276617719099,0.657276617719099,0.657276617719099,0.657276617719099,1,1,1,1,1,1,1,1,1,"v","20",1,1,1,0,0.657276617719099
2011,21,21,21,21,1,0.181963696573228,0.181963696573228,0.181963696573228,0.181963696573228,1,1,1,1,1,1,1,1,1,"v","21",1,1,1,0,0.181963696573228
2011,24,24,24,24,1,0.336015388259147,0.336015388259147,0.336015388259147,0.336015388259147,1,1,1,1,1,1,1,1,1,"v","24",1,1,1,0,0.336015388259147
2011,25,25,25,25,1,0.445831919870708,0.445831919870708,0.445831919870708,0.445831919870708,1,1,1,1,1,1,1,1,1,"v","25",1,1,1,0,0.445831919870708
2011,28,28,28,28,1,0.308012907648415,0.308012907648415,0.308012907648415,0.308012907648415,1,1,1,1,1,1,1,1,1,"v","28",1,1,1,0,0.308012907648415
2011,31,31,31,31,1,0.535969016305089,0.535969016305089,0.535969016305089,0.535969016305089,1,1,1,1,1,1,1,1,1,"v","31",1,1,1,0,0.535969016305089
2011,37,37,37,37,1,0.663308100536803,0.663308100536803,0.663308100536803,0.663308100536803,1,1,1,1,1,1,1,1,1,"v","37",1,1,1,0,0.663308100536803
2011,39,39,39,39,1,0.425934892117063,0.425934892117063,0.425934892117063,0.425934892117063,1,1,1,1,1,1,1,1,1,"v","39",1,1,1,0,0.425934892117063
2011,40,40,40,40,1,0.436297811943116,0.436297811943116,0.436297811943116,0.436297811943116,1,1,1,1,1,1,1,1,1,"v","40",1,1,1,0,0.436297811943116
2011,41,41,41,41,1,0.433705589703215,0.433705589703215,0.433705589703215,0.433705589703215,1,1,1,1,1,1,1,1,1,"v","41",1,1,1,0,0.433705589703215
2011,42,42,42,42,1,0.355720414817467,0.355720414817467,0.355720414817467,0.355720414817467,1,1,1,1,1,1,1,1,1,"v","42",1,1,1,0,0.355720414817467
2011,43,43,43,43,1,0.360374634611961,0.360374634611961,0.360374634611961,0.360374634611961,1,1,1,1,1,1,1,1,1,"v","43",1,1,1,0,0.360374634611961
2011,44,44,44,44,1,0.0425435596874457,0.0425435596874457,0.0425435596874457,0.0425435596874457,1,1,1,1,1,1,1,1,1,"v","44",1,1,1,0,0.0425435596874457
2011,45,45,45,45,1,0.218999582275001,0.218999582275001,0.218999582275001,0.218999582275001,1,1,1,1,1,1,1,1,1,"v","45",1,1,1,0,0.218999582275001
2011,46,46,46,46,1,0.373009640059604,0.373009640059604,0.373009640059604,0.373009640059604,1,1,1,1,1,1,1,1,1,"v","46",1,1,1,0,0.373009640059604
2011,47,47,47,47,1,0.225615418417127,0.225615418417127,0.225615418417127,0.225615418417127,1,1,1,1,1,1,1,1,1,"v","47",1,1,1,0,0.225615418417127
2011,48,48,48,48,1,0.519111096761666,0.519111096761666,0.519111096761666,0.519111096761666,1,1,1,1,1,1,1,1,1,"v","48",1,1,1,0,0.519111096761666
2011,49,49,49,49,1,0.184861309759132,0.184861309759132,0.184861309759132,0.184861309759132,1,1,1,1,1,1,1,1,1,"v","49",1,1,1,0,0.184861309759132
2011,50,50,50,50,1,0.405113488371162,0.405113488371162,0.405113488371162,0.405113488371162,1,1,1,1,1,1,1,1,1,"v","50",1,1,1,0,0.405113488371162
2011,51,51,51,51,1,0.518240632401908,0.518240632401908,0.518240632401908,0.518240632401908,1,1,1,1,1,1,1,1,1,"v","51",1,1,1,0,0.518240632401908
2011,52,52,52,52,1,0.491388767762903,0.491388767762903,0.491388767762903,0.491388767762903,1,1,1,1,1,1,1,1,1,"v","52",1,1,1,0,0.491388767762903
2011,53,53,53,53,1,0.264514300330157,0.264514300330157,0.264514300330157,0.264514300330157,1,1,1,1,1,1,1,1,1,"v","53",1,1,1,0,0.264514300330157
2011,54,54,54,54,1,0.604763269612856,0.604763269612856,0.604763269612856,0.604763269612856,1,1,1,1,1,1,1,1,1,"v","54",1,1,1,0,0.604763269612856
2011,56,56,56,56,1,0.609961024494858,0.609961024494858,0.609961024494858,0.609961024494858,1,1,1,1,1,1,1,1,1,"v","56",1,1,1,0,0.609961024494858
2011,59,59,59,59,1,0.771495336191293,0.771495336191293,0.771495336191293,0.771495336191293,1,1,1,1,1,1,1,1,1,"v","59",1,1,1,0,0.771495336191293
2011,61,61,61,61,1,0.459478244455789,0.459478244455789,0.459478244455789,0.459478244455789,1,1,1,1,1,1,1,1,1,"v","61",1,1,1,0,0.459478244455789
2011,62,62,62,62,1,0.435673485312142,0.435673485312142,0.435673485312142,0.435673485312142,1,1,1,2,2,2,1,1,1,"v","62",1,1,1,0,0.435673485312142
2011,64,64,64,64,1,0.32968951222195,0.32968951222195,0.32968951222195,0.32968951222195,1,1,1,1,1,1,1,1,1,"v","64",1,1,1,0,0.32968951222195
2011,65,65,65,65,1,0.397785458111827,0.397785458111827,0.397785458111827,0.397785458111827,1,1,1,1,1,1,1,1,1,"v","65",1,1,1,0,0.397785458111827
2011,66,66,66,66,1,0.422894356415328,0.422894356415328,0.422894356415328,0.422894356415328,1,1,1,1,1,1,1,1,1,"v","66",1,1,1,0,0.422894356415328
2011,67,67,67,67,1,0.226638728446421,0.226638728446421,0.226638728446421,0.226638728446421,1,1,1,1,1,1,1,1,1,"v","67",1,1,1,0,0.226638728446421
2011,68,68,68,68,1,0.728365810586984,0.728365810586984,0.728365810586984,0.728365810586984,1,1,1,1,1,1,1,1,1,"v","68",1,1,1,0,0.728365810586984
2011,69,69,69,69,1,0.62084736563239,0.62084736563239,0.62084736563239,0.62084736563239,1,1,1,1,1,1,1,1,1,"v","69",1,1,1,0,0.62084736563239
2011,70,70,70,70,1,0.709136316520527,0.709136316520527,0.709136316520527,0.709136316520527,1,1,1,1,1,1,1,1,1,"v","70",1,1,1,0,0.709136316520527
2011,71,71,71,71,1,0.533511687400064,0.533511687400064,0.533511687400064,0.533511687400064,1,1,1,1,1,1,1,1,1,"v","71",1,1,1,0,0.533511687400064
2011,72,72,72,72,1,0.524487763286521,0.524487763286521,0.524487763286521,0.524487763286521,1,1,1,1,1,1,1,1,1,"v","72",1,1,1,0,0.524487763286521
2011,73,73,73,73,1,0.352279959839304,0.352279959839304,0.352279959839304,0.352279959839304,1,1,1,1,1,1,1,1,1,"v","73",1,1,1,0,0.352279959839304
2011,74,74,74,74,1,0.506219897952309,0.506219897952309,0.506219897952309,0.506219897952309,1,1,1,1,1,1,1,1,1,"v","74",1,1,1,0,0.506219897952309
2011,75,75,75,75,1,0.385111939917853,0.385111939917853,0.385111939917853,0.385111939917853,1,1,1,1,1,1,1,1,1,"v","75",1,1,1,0,0.385111939917853
2011,76,76,76,76,1,0.491738142232425,0.491738142232425,0.491738142232425,0.491738142232425,1,1,1,1,1,1,1,1,1,"v","76",1,1,1,0,0.491738142232425
2011,77,77,77,77,1,0.26938601034016,0.26938601034016,0.26938601034016,0.26938601034016,1,1,1,1,1,1,1,1,1,"v","77",1,1,1,0,0.26938601034016
2011,78,78,78,78,1,0.372486395788468,0.372486395788468,0.372486395788468,0.372486395788468,1,1,1,1,1,1,1,1,1,"v","78",1,1,1,0,0.372486395788468
2011,79,79,79,79,1,0.627040967577088,0.627040967577088,0.627040967577088,0.627040967577088,1,1,1,1,1,1,1,1,1,"v","79",1,1,1,0,0.627040967577088
2011,80,80,80,80,1,0.568487766849598,0.568487766849598,0.568487766849598,0.568487766849598,1,1,1,1,1,1,1,1,1,"v","80",1,1,1,0,0.568487766849598
2011,81,81,81,81,1,0.71292847702527,0.71292847702527,0.71292847702527,0.71292847702527,1,1,1,1,1,1,1,1,1,"v","81",1,1,1,0,0.71292847702527
2011,82,82,82,82,1,0.455875031997887,0.455875031997887,0.455875031997887,0.455875031997887,1,1,1,1,1,1,1,1,1,"v","82",1,1,1,0,0.455875031997887
2011,84,84,84,84,1,0.315768943212588,0.315768943212588,0.315768943212588,0.315768943212588,1,1,1,1,1,1,1,1,1,"v","84",1,1,1,0,0.315768943212588
2011,96,96,96,96,1,0.366997757600384,0.366997757600384,0.366997757600384,0.366997757600384,1,1,1,1,1,1,1,1,1,"v","96",1,1,1,0,0.366997757600384
2011,97,97,97,97,1,0.344903274400195,0.344903274400195,0.344903274400195,0.344903274400195,1,1,1,1,1,1,1,1,1,"v","97",1,1,1,0,0.344903274400195
2011,98,98,98,98,1,0.324155970209299,0.324155970209299,0.324155970209299,0.324155970209299,1,1,1,1,1,1,1,1,1,"v","98",1,1,1,0,0.324155970209299
2011,99,99,99,99,1,0.440228146074712,0.440228146074712,0.440228146074712,0.440228146074712,1,1,1,1,1,1,1,1,1,"v","99",1,1,1,0,0.440228146074712
2011,100,100,100,100,1,0.294354086475043,0.294354086475043,0.294354086475043,0.294354086475043,1,1,1,1,1,1,1,1,1,"v","100",1,1,1,0,0.294354086475043
2011,101,101,101,101,1,0.563380427856272,0.563380427856272,0.563380427856272,0.563380427856272,1,1,1,1,1,1,1,1,1,"v","101",1,1,1,0,0.563380427856272
2011,102,102,102,102,1,0.553053575571424,0.553053575571424,0.553053575571424,0.553053575571424,1,1,1,2,2,2,1,1,1,"v","102",1,1,1,0,0.553053575571424
2011,103,103,103,103,1,0.421913198755538,0.421913198755538,0.421913198755538,0.421913198755538,1,1,1,1,1,1,1,1,1,"v","103",1,1,1,0,0.421913198755538
2011,104,104,104,104,1,0.251932034983261,0.251932034983261,0.251932034983261,0.251932034983261,1,1,1,1,1,1,1,1,1,"v","104",1,1,1,0,0.251932034983261
2011,106,106,106,106,1,0.524024626700832,0.524024626700832,0.524024626700832,0.524024626700832,1,1,1,1,1,1,1,1,1,"v","106",1,1,1,0,0.524024626700832
2011,110,110,110,110,1,0.681849151754868,0.681849151754868,0.681849151754868,0.681849151754868,1,1,1,1,1,1,1,1,1,"v","110",1,1,1,0,0.681849151754868
2011,112,112,112,112,1,0.381689660005162,0.381689660005162,0.381689660005162,0.381689660005162,1,1,1,1,1,1,1,1,1,"v","112",1,1,1,0,0.381689660005162
2011,114,114,114,114,1,0.262247297043346,0.262247297043346,0.262247297043346,0.262247297043346,1,1,1,1,1,1,1,1,1,"v","114",1,1,1,0,0.262247297043346
