"cntry_key","sector","year","USD"
"KIR","cf",1997,17573431.01
"KIR","cf",2002,16272862.38
"KIR","cf",2007,31297895.55
"KIR","mar",1988,145.61
"KIR","mar",1989,379.77
"KIR","mar",1990,1390.6
"KIR","mar",1991,2122.6
"KIR","mar",1992,948.7
"KIR","mar",1993,591
"KIR","mar",1994,1011.8
"KIR","mar",1995,1604.5
"KIR","mar",1996,459.46
"KIR","mar",1997,339.73
"KIR","mar",1998,229.28
"KIR","mar",1999,380.57
"KIR","mar",2000,410.81
"KIR","mar",2001,310.76
"KIR","mar",2002,157.67
"KIR","mar",2003,167.37
"KIR","mar",2004,170.83
"KIR","mar",2005,219.56
"KIR","mar",2006,373.04
"KIR","mar",2007,52.63
"KIR","mar",2008,109.7
"KIR","mar",2009,159.13
"KIR","mar",2010,452.87
"KIR","mar",2011,441.7
"KIR","tour",1988,2e+07
"KIR","tour",1989,2e+07
"KIR","tour",1990,1e+07
"KIR","tour",1991,2e+07
"KIR","tour",1992,2e+07
"KIR","tour",1993,2e+07
"KIR","tour",1994,2e+07
"KIR","tour",1995,2e+07
"KIR","tour",1996,2e+07
"KIR","tour",1997,2e+07
"KIR","tour",1998,2e+07
"KIR","tour",1999,1e+07
"KIR","tour",2000,2e+07
"KIR","tour",2001,2e+07
"KIR","tour",2002,3e+07
"KIR","tour",2003,3e+07
"KIR","tour",2004,2e+07
"KIR","tour",2005,2e+07
"KIR","tour",2006,2e+07
"KIR","tour",2007,3e+07
"KIR","tour",2008,3e+07
"KIR","tour",2009,4e+07
"KIR","tour",2010,4e+07
"KIR","tour",2011,4e+07
"KIR","tour",2012,4e+07
"KIR","tour",2013,4e+07
"KNA","mar",1989,18
"KNA","mar",1990,18
"KNA","mar",1991,18
"KNA","mmw",1991,0
"KNA","mmw",1994,0
"KNA","mmw",1998,0
"KNA","mmw",2008,0
"KNA","tour",1988,1.56e+08
"KNA","tour",1989,1.66e+08
"KNA","tour",1990,1.68e+08
"KNA","tour",1991,1.95e+08
"KNA","tour",1992,1.72e+08
"KNA","tour",1993,1.72e+08
"KNA","tour",1994,1.79e+08
"KNA","tour",1995,1.54e+08
"KNA","tour",1996,1.55e+08
"KNA","tour",1997,1.84e+08
"KNA","tour",1998,1.64e+08
"KNA","tour",1999,1.37e+08
"KNA","tour",2000,1e+08
"KNA","tour",2001,1.01e+08
"KNA","tour",2002,1.02e+08
"KNA","tour",2003,1.4e+08
"KNA","tour",2004,2e+08
"KNA","tour",2005,2.52e+08
"KNA","tour",2006,2.5e+08
"KNA","tour",2007,2.35e+08
"KNA","tour",2008,2.05e+08
"KNA","tour",2009,1.61e+08
"KNA","tour",2010,1.58e+08
"KNA","tour",2011,1.64e+08
"KNA","tour",2012,1.66e+08
"KNA","tour",2013,1.74e+08
"KOR","aqf",1976,0
"KOR","aqf",1977,0
"KOR","aqf",1978,0
"KOR","aqf",1979,0
"KOR","aqf",1980,0
"KOR","aqf",1981,0
"KOR","aqf",1982,0
"KOR","aqf",1983,0
"KOR","aqf",1984,46
"KOR","aqf",1985,0
"KOR","aqf",1986,52
"KOR","aqf",1987,205
"KOR","aqf",1988,319
"KOR","aqf",1989,373
"KOR","aqf",1990,334
"KOR","aqf",1991,554
"KOR","aqf",1992,507
"KOR","aqf",1993,959
"KOR","aqf",1994,887
"KOR","aqf",1995,547
"KOR","aqf",1996,465
"KOR","aqf",1997,384
"KOR","aqf",1998,382
"KOR","aqf",1999,301
"KOR","aqf",2000,295
"KOR","aqf",2001,291
"KOR","aqf",2002,364
"KOR","aqf",2003,397
"KOR","aqf",2004,487
"KOR","aqf",2005,353
"KOR","aqf",2006,433
"KOR","aqf",2007,432
"KOR","aqf",2008,459
"KOR","aqf",2009,319
"KOR","cf",1997,9714247955
"KOR","cf",2002,5380688614
"KOR","cf",2007,7864670306
"KOR","mar",2005,1321445.01
"KOR","mar",2006,1519298.73
"KOR","mar",2007,1707947.09
"KOR","mar",2008,1401294.26
"KOR","mar",2009,1458566.46
"KOR","mar",2011,1619150.75
"KOR","tour",1988,3.1734e+10
"KOR","tour",1989,3.0606e+10
"KOR","tour",1990,3.4103e+10
"KOR","tour",1991,3.4378e+10
"KOR","tour",1992,3.5012e+10
"KOR","tour",1993,3.7349e+10
"KOR","tour",1994,3.757e+10
"KOR","tour",1995,4.2008e+10
"KOR","tour",1996,4.3242e+10
"KOR","tour",1997,4.7527e+10
"KOR","tour",1998,5.1726e+10
"KOR","tour",1999,5.283e+10
"KOR","tour",2000,5.1641e+10
"KOR","tour",2001,5.5865e+10
"KOR","tour",2002,6.0065e+10
"KOR","tour",2003,5.919e+10
"KOR","tour",2004,6.0624e+10
"KOR","tour",2005,5.771e+10
"KOR","tour",2006,5.7624e+10
"KOR","tour",2007,5.9991e+10
"KOR","tour",2008,6.3234e+10
"KOR","tour",2009,6.7992e+10
"KOR","tour",2010,6.6055e+10
"KOR","tour",2011,6.4493e+10
"KOR","tour",2012,6.8334e+10
"KOR","tour",2013,6.9801e+10
"KWT","aqf",1976,0
"KWT","aqf",1977,0
"KWT","aqf",1978,0
"KWT","aqf",1979,0
"KWT","aqf",1980,0
"KWT","aqf",1981,0
"KWT","aqf",1982,0
"KWT","aqf",1983,0
"KWT","aqf",1984,0
"KWT","aqf",1985,0
"KWT","aqf",1986,0
"KWT","aqf",1987,0
"KWT","aqf",1988,0
"KWT","aqf",1989,0
"KWT","aqf",1990,0
"KWT","aqf",1991,0
"KWT","aqf",1992,0
"KWT","aqf",1993,0
"KWT","aqf",1994,0
"KWT","aqf",1995,0
"KWT","aqf",1996,0
"KWT","aqf",1997,0
"KWT","aqf",1998,0
"KWT","aqf",1999,0
"KWT","aqf",2000,0
"KWT","aqf",2001,0
"KWT","aqf",2002,0
"KWT","aqf",2003,0
"KWT","aqf",2004,0
"KWT","aqf",2005,2
"KWT","aqf",2006,0
"KWT","aqf",2007,0
"KWT","aqf",2008,0
"KWT","aqf",2009,3
"KWT","cf",1997,30737423.04
"KWT","cf",2002,13515082.99
"KWT","cf",2007,8003279.75
"KWT","mar",2000,2354
"KWT","mar",2001,1228.6
"KWT","mar",2002,1228.6
"KWT","mar",2007,1355.5
"KWT","tour",1988,8.825e+09
"KWT","tour",1989,6.794e+09
"KWT","tour",1990,5.631e+09
"KWT","tour",1991,6.107e+09
"KWT","tour",1992,5.892e+09
"KWT","tour",1993,4.652e+09
"KWT","tour",1994,6.304e+09
"KWT","tour",1995,5.645e+09
"KWT","tour",1996,7.236e+09
"KWT","tour",1997,7.12e+09
"KWT","tour",1998,6.797e+09
"KWT","tour",1999,6.08e+09
"KWT","tour",2000,6.057e+09
"KWT","tour",2001,5.747e+09
"KWT","tour",2002,5.91e+09
"KWT","tour",2003,6.7e+09
"KWT","tour",2004,7.003e+09
"KWT","tour",2005,6.807e+09
"KWT","tour",2006,7.021e+09
"KWT","tour",2007,7.811e+09
"KWT","tour",2008,7.272e+09
"KWT","tour",2009,8.083e+09
"KWT","tour",2010,6.914e+09
"KWT","tour",2011,6.053e+09
"KWT","tour",2012,6.768e+09
"KWT","tour",2013,6.512e+09
"LBN","aqf",1976,0
"LBN","aqf",1977,0
"LBN","aqf",1978,0
"LBN","aqf",1979,0
"LBN","aqf",1980,0
"LBN","aqf",1981,0
"LBN","aqf",1982,0
"LBN","aqf",1983,0
"LBN","aqf",1984,0
"LBN","aqf",1985,0
"LBN","aqf",1986,0
"LBN","aqf",1987,0
"LBN","aqf",1988,0
"LBN","aqf",1989,0
"LBN","aqf",1990,0
"LBN","aqf",1991,0
"LBN","aqf",1992,0
"LBN","aqf",1993,0
"LBN","aqf",1994,0
"LBN","aqf",1995,0
"LBN","aqf",1996,0
"LBN","aqf",1997,0
"LBN","aqf",1998,0
"LBN","aqf",1999,0
"LBN","aqf",2000,0
"LBN","aqf",2001,0
"LBN","aqf",2002,0
"LBN","aqf",2003,0
"LBN","aqf",2004,0
"LBN","aqf",2005,0
"LBN","aqf",2006,0
"LBN","aqf",2007,0
"LBN","aqf",2008,0
"LBN","aqf",2009,9
"LBN","cf",1997,12906884.06
"LBN","cf",2002,20198146.07
"LBN","cf",2007,5760523.125
"LBN","tour",1988,3.779e+09
"LBN","tour",1989,1.703e+09
"LBN","tour",1990,8.12e+08
"LBN","tour",1991,8.97e+08
"LBN","tour",1992,4.29e+08
"LBN","tour",1993,8.15e+08
"LBN","tour",1994,1.98e+08
"LBN","tour",1995,9.86e+08
"LBN","tour",1996,9.15e+08
"LBN","tour",1997,9.81e+08
"LBN","tour",1998,1.288e+09
"LBN","tour",1999,3.49e+08
"LBN","tour",2000,2.97e+08
"LBN","tour",2001,5.41e+08
"LBN","tour",2002,5.935e+09
"LBN","tour",2003,1.0004e+10
"LBN","tour",2004,9.227e+09
"LBN","tour",2005,9.166e+09
"LBN","tour",2006,8.54e+09
"LBN","tour",2007,8.945e+09
"LBN","tour",2008,8.993e+09
"LBN","tour",2009,9.941e+09
"LBN","tour",2010,1.212e+10
"LBN","tour",2011,1.0041e+10
"LBN","tour",2012,9.015e+09
"LBN","tour",2013,8.782e+09
"LBR","aqf",1976,0
"LBR","aqf",1977,0
"LBR","aqf",1978,0
"LBR","aqf",1979,0
"LBR","aqf",1980,0
"LBR","aqf",1981,0
"LBR","aqf",1982,0
"LBR","aqf",1983,0
"LBR","aqf",1984,0
"LBR","aqf",1985,0
"LBR","aqf",1986,0
"LBR","aqf",1987,0
"LBR","aqf",1988,112
"LBR","aqf",1989,49
"LBR","aqf",1990,50
"LBR","aqf",1991,72
"LBR","aqf",1992,62
"LBR","aqf",1993,66
"LBR","aqf",1994,79
"LBR","aqf",1995,99
"LBR","aqf",1996,120
"LBR","aqf",1997,64
"LBR","aqf",1998,52
"LBR","aqf",1999,131
"LBR","aqf",2000,136
"LBR","aqf",2001,201
"LBR","aqf",2002,184
"LBR","aqf",2003,191
"LBR","aqf",2004,238
"LBR","aqf",2005,317
"LBR","aqf",2006,478
"LBR","aqf",2007,733
"LBR","aqf",2008,868
"LBR","aqf",2009,653
"LBR","cf",1997,19135565.22
"LBR","cf",2002,11153389.9
"LBR","cf",2007,32431356.75
"LBY","aqf",1976,0
"LBY","aqf",1977,0
"LBY","aqf",1978,0
"LBY","aqf",1979,0
"LBY","aqf",1980,0
"LBY","aqf",1981,0
"LBY","aqf",1982,0
"LBY","aqf",1983,0
"LBY","aqf",1984,0
"LBY","aqf",1985,0
"LBY","aqf",1986,0
"LBY","aqf",1987,0
"LBY","aqf",1988,665
"LBY","aqf",1989,0
"LBY","aqf",1990,4
"LBY","aqf",1991,0
"LBY","aqf",1992,4
"LBY","aqf",1993,0
"LBY","aqf",1994,12
"LBY","aqf",1995,4
"LBY","aqf",1996,11
"LBY","aqf",1997,12
"LBY","aqf",1998,14
"LBY","aqf",1999,9
"LBY","aqf",2000,16
"LBY","aqf",2001,17
"LBY","aqf",2002,62
"LBY","aqf",2003,54
"LBY","aqf",2004,55
"LBY","aqf",2005,51
"LBY","aqf",2006,78
"LBY","aqf",2007,82
"LBY","aqf",2008,56
"LBY","aqf",2009,104
"LBY","cf",1997,196452717.4
"LBY","cf",2002,120457979.3
"LBY","cf",2007,43324900.72
"LBY","mar",2004,1094
"LBY","mar",2005,1094
"LBY","mar",2006,1090
"LBY","mar",2007,1090
"LBY","mar",2008,1090
"LBY","mar",2009,1090
"LBY","mar",2010,1090
"LBY","mar",2011,1090
"LBY","tour",1988,1.342e+09
"LBY","tour",1989,1.464e+09
"LBY","tour",1990,1.558e+09
"LBY","tour",1991,1.964e+09
"LBY","tour",1992,1.675e+09
"LBY","tour",1993,1.739e+09
"LBY","tour",1994,1.928e+09
"LBY","tour",1995,1.983e+09
"LBY","tour",1996,2.123e+09
"LBY","tour",1997,2.697e+09
"LBY","tour",1998,2.594e+09
"LBY","tour",1999,2.619e+09
"LBY","tour",2000,2.949e+09
"LBY","tour",2001,2.856e+09
"LBY","tour",2002,3.326e+09
"LBY","tour",2003,3.959e+09
"LBY","tour",2004,4.328e+09
"LBY","tour",2005,5.243e+09
"LBY","tour",2006,3.619e+09
"LBY","tour",2007,3.548e+09
"LBY","tour",2008,3.43e+09
"LBY","tour",2009,4.092e+09
"LBY","tour",2010,3.838e+09
"LBY","tour",2011,1.849e+09
"LBY","tour",2012,2.448e+09
"LBY","tour",2013,2.466e+09
"LCA","aqf",1976,0
"LCA","aqf",1977,0
"LCA","aqf",1978,0
"LCA","aqf",1979,0
"LCA","aqf",1980,0
"LCA","aqf",1981,0
"LCA","aqf",1982,0
"LCA","aqf",1983,0
"LCA","aqf",1984,0
"LCA","aqf",1985,0
"LCA","aqf",1986,0
"LCA","aqf",1987,0
"LCA","aqf",1988,0
"LCA","aqf",1989,0
"LCA","aqf",1990,0
"LCA","aqf",1991,0
"LCA","aqf",1992,0
"LCA","aqf",1993,0
"LCA","aqf",1994,0
"LCA","aqf",1995,0
"LCA","aqf",1996,0
"LCA","aqf",1997,0
"LCA","aqf",1998,0
"LCA","aqf",1999,0
"LCA","aqf",2000,0
"LCA","aqf",2001,0
"LCA","aqf",2002,0
"LCA","aqf",2003,0
"LCA","aqf",2004,0
"LCA","aqf",2005,0
"LCA","aqf",2006,0
"LCA","aqf",2007,0
"LCA","aqf",2008,0
"LCA","aqf",2009,0
"LCA","cf",1997,2997594.784
"LCA","cf",2002,2257909.14
"LCA","cf",2007,1648201.893
"LCA","mar",1985,30
"LCA","mar",1986,30
"LCA","mar",1987,30
"LCA","mar",1988,12.4
"LCA","mar",1989,12.4
"LCA","mar",1990,12.8
"LCA","mar",1991,12.8
"LCA","mar",1992,6.4
"LCA","mar",1993,3.3
"LCA","mar",1994,3.3
"LCA","mar",1995,3.3
"LCA","mar",1996,3
"LCA","mar",1997,0
"LCA","mar",1998,0
"LCA","mar",1999,228.15
"LCA","mar",2001,12.22
"LCA","mar",2002,8
"LCA","mar",2003,8
"LCA","mar",2004,13.18
"LCA","mar",2005,10
"LCA","mar",2006,16.29
"LCA","mar",2007,4.53
"LCA","mar",2008,7.41
"LCA","mar",2009,8.96
"LCA","mar",2010,12.55
"LCA","mar",2011,8.07
"LCA","mmw",1991,0
"LCA","mmw",1994,0
"LCA","mmw",1998,1161.44
"LCA","mmw",2008,228950.3486
"LCA","tour",1988,3.39e+08
"LCA","tour",1989,3.57e+08
"LCA","tour",1990,3.71e+08
"LCA","tour",1991,3.76e+08
"LCA","tour",1992,4.53e+08
"LCA","tour",1993,4.87e+08
"LCA","tour",1994,4.52e+08
"LCA","tour",1995,4.97e+08
"LCA","tour",1996,4.96e+08
"LCA","tour",1997,5.79e+08
"LCA","tour",1998,5.71e+08
"LCA","tour",1999,4.99e+08
"LCA","tour",2000,4.94e+08
"LCA","tour",2001,4.61e+08
"LCA","tour",2002,4.43e+08
"LCA","tour",2003,5.33e+08
"LCA","tour",2004,6.05e+08
"LCA","tour",2005,6.69e+08
"LCA","tour",2006,5.49e+08
"LCA","tour",2007,5.11e+08
"LCA","tour",2008,5.08e+08
"LCA","tour",2009,4.66e+08
"LCA","tour",2010,4.54e+08
"LCA","tour",2011,4.87e+08
"LCA","tour",2012,5.07e+08
"LCA","tour",2013,5.2e+08
"LKA","aqf",1976,8
"LKA","aqf",1977,9
"LKA","aqf",1978,11
"LKA","aqf",1979,14
"LKA","aqf",1980,11
"LKA","aqf",1981,13
"LKA","aqf",1982,14
"LKA","aqf",1983,0
"LKA","aqf",1984,0
"LKA","aqf",1985,4
"LKA","aqf",1986,5
"LKA","aqf",1987,7
"LKA","aqf",1988,10
"LKA","aqf",1989,0
"LKA","aqf",1990,13
"LKA","aqf",1991,18
"LKA","aqf",1992,0
"LKA","aqf",1993,35
"LKA","aqf",1994,51
"LKA","aqf",1995,40
"LKA","aqf",1996,43
"LKA","aqf",1997,54
"LKA","aqf",1998,57
"LKA","aqf",1999,51
"LKA","aqf",2000,46
"LKA","aqf",2001,61
"LKA","aqf",2002,79
"LKA","aqf",2003,94
"LKA","aqf",2004,112
"LKA","aqf",2005,109
"LKA","aqf",2006,105
"LKA","aqf",2007,121
"LKA","aqf",2008,129
"LKA","aqf",2009,8671
"LKA","cf",1997,389193845.4
"LKA","cf",2002,335936967.7
"LKA","cf",2007,208095950.5
"LKA","mar",2011,24721.26
"LKA","mmw",1991,0
"LKA","mmw",1994,0
"LKA","mmw",1998,0
"LKA","mmw",2008,7433.217143
"LKA","tour",1988,7.75e+08
"LKA","tour",1989,8.54e+08
"LKA","tour",1990,1.174e+09
"LKA","tour",1991,1.269e+09
"LKA","tour",1992,1.512e+09
"LKA","tour",1993,1.56e+09
"LKA","tour",1994,1.594e+09
"LKA","tour",1995,2.014e+09
"LKA","tour",1996,1.829e+09
"LKA","tour",1997,2.111e+09
"LKA","tour",1998,2.152e+09
"LKA","tour",1999,2.363e+09
"LKA","tour",2000,2.351e+09
"LKA","tour",2001,2.579e+09
"LKA","tour",2002,3.296e+09
"LKA","tour",2003,3.477e+09
"LKA","tour",2004,3.838e+09
"LKA","tour",2005,3.763e+09
"LKA","tour",2006,4.036e+09
"LKA","tour",2007,4.199e+09
"LKA","tour",2008,4.2e+09
"LKA","tour",2009,4.102e+09
"LKA","tour",2010,4.576e+09
"LKA","tour",2011,5.076e+09
"LKA","tour",2012,5.898e+09
"LKA","tour",2013,6.325e+09
"LTU","aqf",1976,0
"LTU","aqf",1977,0
"LTU","aqf",1978,0
"LTU","aqf",1979,0
"LTU","aqf",1980,0
"LTU","aqf",1981,0
"LTU","aqf",1982,0
"LTU","aqf",1983,0
"LTU","aqf",1984,0
"LTU","aqf",1985,0
"LTU","aqf",1986,0
"LTU","aqf",1987,0
"LTU","aqf",1988,0
"LTU","aqf",1989,0
"LTU","aqf",1990,0
"LTU","aqf",1991,69
"LTU","aqf",1992,0
"LTU","aqf",1993,0
"LTU","aqf",1994,0
"LTU","aqf",1995,0
"LTU","aqf",1996,0
"LTU","aqf",1997,0
"LTU","aqf",1998,0
"LTU","aqf",1999,0
"LTU","aqf",2000,0
"LTU","aqf",2001,0
"LTU","aqf",2002,0
"LTU","aqf",2003,0
"LTU","aqf",2004,0
"LTU","aqf",2005,0
"LTU","aqf",2006,0
"LTU","aqf",2007,0
"LTU","aqf",2008,0
"LTU","aqf",2009,0
"LTU","cf",1997,40542280.44
"LTU","cf",2002,177928049.2
"LTU","cf",2007,390761961.5
"LTU","tour",1988,6.82e+08
"LTU","tour",1989,7.11e+08
"LTU","tour",1990,7.42e+08
"LTU","tour",1991,7.86e+08
"LTU","tour",1992,7.85e+08
"LTU","tour",1993,1.356e+09
"LTU","tour",1994,1.296e+09
"LTU","tour",1995,1.02e+09
"LTU","tour",1996,1.171e+09
"LTU","tour",1997,1.4e+09
"LTU","tour",1998,1.901e+09
"LTU","tour",1999,2.369e+09
"LTU","tour",2000,1.985e+09
"LTU","tour",2001,2.038e+09
"LTU","tour",2002,1.921e+09
"LTU","tour",2003,2.136e+09
"LTU","tour",2004,2.442e+09
"LTU","tour",2005,2.542e+09
"LTU","tour",2006,2.658e+09
"LTU","tour",2007,2.731e+09
"LTU","tour",2008,2.147e+09
"LTU","tour",2009,2.188e+09
"LTU","tour",2010,1.65e+09
"LTU","tour",2011,1.979e+09
"LTU","tour",2012,2.082e+09
"LTU","tour",2013,2.079e+09
"LVA","aqf",1976,0
"LVA","aqf",1977,0
"LVA","aqf",1978,0
"LVA","aqf",1979,0
"LVA","aqf",1980,0
"LVA","aqf",1981,0
"LVA","aqf",1982,0
"LVA","aqf",1983,0
"LVA","aqf",1984,0
"LVA","aqf",1985,0
"LVA","aqf",1986,0
"LVA","aqf",1987,0
"LVA","aqf",1988,0
"LVA","aqf",1989,0
"LVA","aqf",1990,0
"LVA","aqf",1991,0
"LVA","aqf",1992,0
"LVA","aqf",1993,0
"LVA","aqf",1994,0
"LVA","aqf",1995,0
"LVA","aqf",1996,0
"LVA","aqf",1997,0
"LVA","aqf",1998,0
"LVA","aqf",1999,74
"LVA","aqf",2000,83
"LVA","aqf",2001,103
"LVA","aqf",2002,56
"LVA","aqf",2003,100
"LVA","aqf",2004,108
"LVA","aqf",2005,92
"LVA","aqf",2006,107
"LVA","aqf",2007,102
"LVA","aqf",2008,71
"LVA","aqf",2009,52
"LVA","cf",1997,214283433.9
"LVA","cf",2002,250776100.2
"LVA","cf",2007,415623917.8
"LVA","tour",1988,5e+07
"LVA","tour",1989,7e+07
"LVA","tour",1990,9e+07
"LVA","tour",1991,1.26e+08
"LVA","tour",1992,1.06e+08
"LVA","tour",1993,1.67e+08
"LVA","tour",1994,4.58e+08
"LVA","tour",1995,3.03e+08
"LVA","tour",1996,7.16e+08
"LVA","tour",1997,9.57e+08
"LVA","tour",1998,9.4e+08
"LVA","tour",1999,8.61e+08
"LVA","tour",2000,1.181e+09
"LVA","tour",2001,1.185e+09
"LVA","tour",2002,1.426e+09
"LVA","tour",2003,1.496e+09
"LVA","tour",2004,1.733e+09
"LVA","tour",2005,2.067e+09
"LVA","tour",2006,2.325e+09
"LVA","tour",2007,2.499e+09
"LVA","tour",2008,2.579e+09
"LVA","tour",2009,2.275e+09
"LVA","tour",2010,2.136e+09
"LVA","tour",2011,2.254e+09
"LVA","tour",2012,2.314e+09
"LVA","tour",2013,2.455e+09
"MAF","mmw",1991,0
"MAF","mmw",1994,0
"MAF","mmw",1998,5843.495
"MAF","mmw",2008,211128.3025
"Malaysia","aqf",1976,0
"Malaysia","aqf",1977,0
"Malaysia","aqf",1978,0
"Malaysia","aqf",1979,0
"Malaysia","aqf",1980,0
"Malaysia","aqf",1981,0
"Malaysia","aqf",1982,0
"Malaysia","aqf",1983,0
"Malaysia","aqf",1984,0
"Malaysia","aqf",1985,0
"Malaysia","aqf",1986,0
"Malaysia","aqf",1987,0
"Malaysia","aqf",1988,0
"Malaysia","aqf",1989,0
"Malaysia","aqf",1990,0
"Malaysia","aqf",1991,0
"Malaysia","aqf",1992,0
"Malaysia","aqf",1993,0
"Malaysia","aqf",1994,0
"Malaysia","aqf",1995,0
"Malaysia","aqf",1996,33
"Malaysia","aqf",1997,83
"Malaysia","aqf",1998,86
"Malaysia","aqf",1999,54
"Malaysia","aqf",2000,39
"Malaysia","aqf",2001,52
"Malaysia","aqf",2002,124
"Malaysia","aqf",2003,63
"Malaysia","aqf",2004,264
"Malaysia","aqf",2005,120
"Malaysia","aqf",2006,144
"Malaysia","aqf",2007,98
"Malaysia","aqf",2008,129
"Malaysia","aqf",2009,311
"Malaysia","tour",1988,6.494e+09
"Malaysia","tour",1989,7.857e+09
"Malaysia","tour",1990,9.915e+09
"Malaysia","tour",1991,1.072e+10
"Malaysia","tour",1992,1.1976e+10
"Malaysia","tour",1993,1.2631e+10
"Malaysia","tour",1994,1.6575e+10
"Malaysia","tour",1995,1.993e+10
"Malaysia","tour",1996,2.4905e+10
"Malaysia","tour",1997,2.6447e+10
"Malaysia","tour",1998,1.9245e+10
"Malaysia","tour",1999,2.2556e+10
"Malaysia","tour",2000,2.5519e+10
"Malaysia","tour",2001,2.7719e+10
"Malaysia","tour",2002,2.8651e+10
"Malaysia","tour",2003,2.7434e+10
"Malaysia","tour",2004,3.1437e+10
"Malaysia","tour",2005,3.4009e+10
"Malaysia","tour",2006,3.6605e+10
"Malaysia","tour",2007,4.3033e+10
"Malaysia","tour",2008,4.0618e+10
"Malaysia","tour",2009,4.295e+10
"Malaysia","tour",2010,4.4184e+10
"Malaysia","tour",2011,4.4261e+10
"Malaysia","tour",2012,4.6911e+10
"Malaysia","tour",2013,5.0339e+10
"MAR","aqf",1976,0
"MAR","aqf",1977,0
"MAR","aqf",1978,0
"MAR","aqf",1979,0
"MAR","aqf",1980,0
"MAR","aqf",1981,0
"MAR","aqf",1982,0
"MAR","aqf",1983,0
"MAR","aqf",1984,0
"MAR","aqf",1985,0
"MAR","aqf",1986,0
"MAR","aqf",1987,0
"MAR","aqf",1988,0
"MAR","aqf",1989,0
"MAR","aqf",1990,0
"MAR","aqf",1991,0
"MAR","aqf",1992,0
"MAR","aqf",1993,0
"MAR","aqf",1994,317
"MAR","aqf",1995,194
"MAR","aqf",1996,0
"MAR","aqf",1997,190
"MAR","aqf",1998,175
"MAR","aqf",1999,111
"MAR","aqf",2000,153
"MAR","aqf",2001,110
"MAR","aqf",2002,108
"MAR","aqf",2003,72
"MAR","aqf",2004,32
"MAR","aqf",2005,0
"MAR","aqf",2006,1145
"MAR","aqf",2007,4
"MAR","aqf",2008,4
"MAR","aqf",2009,20
"MAR","cf",1997,1119418554
"MAR","cf",2002,869441842.1
"MAR","cf",2007,888255457.8
"MAR","mar",1997,6710.3
"MAR","mar",1998,5520.21
"MAR","mar",1999,5409.5
"MAR","mar",2000,4058.97
"MAR","mmw",1991,0
"MAR","mmw",1994,0
"MAR","mmw",1998,0
"MAR","mmw",2008,0
"MAR","tour",1988,3.942e+09
"MAR","tour",1989,4.102e+09
"MAR","tour",1990,4.164e+09
"MAR","tour",1991,4.216e+09
"MAR","tour",1992,4.679e+09
"MAR","tour",1993,4.765e+09
"MAR","tour",1994,4.944e+09
"MAR","tour",1995,4.788e+09
"MAR","tour",1996,6.047e+09
"MAR","tour",1997,5.934e+09
"MAR","tour",1998,6.414e+09
"MAR","tour",1999,6.691e+09
"MAR","tour",2000,6.998e+09
"MAR","tour",2001,9.214e+09
"MAR","tour",2002,9.438e+09
"MAR","tour",2003,9.997e+09
"MAR","tour",2004,1.1646e+10
"MAR","tour",2005,1.3608e+10
"MAR","tour",2006,1.6478e+10
"MAR","tour",2007,1.8202e+10
"MAR","tour",2008,1.8048e+10
"MAR","tour",2009,1.733e+10
"MAR","tour",2010,1.7993e+10
"MAR","tour",2011,1.8847e+10
"MAR","tour",2012,1.9308e+10
"MAR","tour",2013,1.9676e+10
"MCO","mmw",1991,0
"MCO","mmw",1994,0
"MCO","mmw",1998,0
"MCO","mmw",2008,0
"MDG","aqf",1976,0
"MDG","aqf",1977,0
"MDG","aqf",1978,0
"MDG","aqf",1979,0
"MDG","aqf",1980,0
"MDG","aqf",1981,0
"MDG","aqf",1982,0
"MDG","aqf",1983,0
"MDG","aqf",1984,0
"MDG","aqf",1985,0
"MDG","aqf",1986,0
"MDG","aqf",1987,0
"MDG","aqf",1988,0
"MDG","aqf",1989,0
"MDG","aqf",1990,0
"MDG","aqf",1991,0
"MDG","aqf",1992,0
"MDG","aqf",1993,0
"MDG","aqf",1994,0
"MDG","aqf",1995,0
"MDG","aqf",1996,0
"MDG","aqf",1997,0
"MDG","aqf",1998,0
"MDG","aqf",1999,0
"MDG","aqf",2000,0
"MDG","aqf",2001,3
"MDG","aqf",2002,3
"MDG","aqf",2003,0
"MDG","aqf",2004,0
"MDG","aqf",2005,0
"MDG","aqf",2006,1
"MDG","aqf",2007,0
"MDG","aqf",2008,0
"MDG","aqf",2009,0
"MDG","cf",1997,70875006.09
"MDG","cf",2002,59257706.66
"MDG","cf",2007,78349217.25
"MDG","mar",2007,42802.75
"MDG","mar",2008,40517.75
"MDG","mar",2009,16811
"MDG","mar",2010,20565
"MDG","mar",2011,40251.21
"MDG","mmw",1991,3048.780487
"MDG","mmw",1994,161149.8257
"MDG","mmw",1998,112369.3386
"MDG","mmw",2008,265044.7157
"MDG","tour",1988,2.43e+08
"MDG","tour",1989,2.77e+08
"MDG","tour",1990,3.03e+08
"MDG","tour",1991,2.44e+08
"MDG","tour",1992,2.79e+08
"MDG","tour",1993,2.68e+08
"MDG","tour",1994,3.22e+08
"MDG","tour",1995,3.77e+08
"MDG","tour",1996,2.78e+08
"MDG","tour",1997,3.84e+08
"MDG","tour",1998,4.56e+08
"MDG","tour",1999,4.59e+08
"MDG","tour",2000,4.82e+08
"MDG","tour",2001,5.54e+08
"MDG","tour",2002,4.86e+08
"MDG","tour",2003,4.45e+08
