id,goal,component,type,value,count
26,biodiversity,species,ecological,0.678950823267954,1
26,biodiversity,species,social,0.409511954033,1
27,biodiversity,species,social,0.458549364067,1
27,biodiversity,species,ecological,0.611723462579939,1
28,biodiversity,species,social,0.387463895567,1
28,biodiversity,species,ecological,0.65466534280192,1
29,biodiversity,species,social,0.345726269633,1
29,biodiversity,species,ecological,0.699531172616824,1
30,biodiversity,species,social,0.0492303823333,1
30,biodiversity,species,ecological,0.459052390082481,1
31,biodiversity,species,ecological,0.581591324399195,1
31,biodiversity,species,social,0.226209184467,1
32,biodiversity,species,ecological,0.53277226045044,1
32,biodiversity,species,social,0.3983088031,1
33,biodiversity,species,social,0.250784448933,1
33,biodiversity,species,ecological,0.47389200982487,1
34,biodiversity,species,social,0.573501596233,1
34,biodiversity,species,ecological,0.459575277688704,1
35,biodiversity,species,social,0.192012810267,1
35,biodiversity,species,ecological,0.470265105864639,1
36,biodiversity,species,ecological,0.675660690903742,1
36,biodiversity,species,social,0.441892775333,1
37,biodiversity,species,social,0.543077514533,1
37,biodiversity,species,ecological,0.4841210016835,1
38,biodiversity,species,social,0.5430914941,1
38,biodiversity,species,ecological,0.368402518777665,1
39,biodiversity,species,social,0.268264391,1
39,biodiversity,species,ecological,0.607184524922936,1
40,biodiversity,species,ecological,0.580243828273918,1
40,biodiversity,species,social,0.6027361303,1
41,biodiversity,species,ecological,0.557933831433431,1
41,biodiversity,species,social,0.5957836065,1
42,biodiversity,species,ecological,0.65544667129852,1
42,biodiversity,species,social,0.757710279233,1
43,biodiversity,species,ecological,0.65357046399268,1
43,biodiversity,species,social,0.635297819766,1
44,biodiversity,species,ecological,0.642589582999314,1
44,biodiversity,species,social,0.490209304567,1
45,biodiversity,species,social,0.4424465205,1
45,biodiversity,species,ecological,0.760980768039842,1
46,biodiversity,species,ecological,0.120178979907212,1
46,biodiversity,species,social,0.306264365966,1
47,biodiversity,species,social,0.325244284467,1
47,biodiversity,species,ecological,0.612273049053139,1
48,biodiversity,species,social,0.408933868567,1
48,biodiversity,species,ecological,0.68816881112715,1
49,biodiversity,species,ecological,0.642245764385379,1
49,biodiversity,species,social,0.434624861433,1
50,biodiversity,species,social,0.325487029533,1
50,biodiversity,species,ecological,0.454527266714769,1
51,biodiversity,species,social,0.7379977621,1
51,biodiversity,species,ecological,0.61646234177662,1
52,biodiversity,species,social,0.632954492333,1
52,biodiversity,species,ecological,0.655040448577486,1
53,biodiversity,species,ecological,0.630576729597555,1
53,biodiversity,species,social,0.7149119914,1
54,biodiversity,species,social,0.5538542523,1
54,biodiversity,species,ecological,0.475716855503889,1
55,biodiversity,species,ecological,0.597583978007592,1
55,biodiversity,species,social,0.5441772435,1
56,biodiversity,species,social,0.356298626533,1
56,biodiversity,species,ecological,0.615132837088629,1
57,biodiversity,species,social,0.475177726733,1
57,biodiversity,species,ecological,0.489839262332315,1
58,biodiversity,species,social,0.390644000367,1
58,biodiversity,species,ecological,0.611760617906215,1
59,biodiversity,species,ecological,0.676668421389807,1
59,biodiversity,species,social,0.495909829167,1
60,biodiversity,species,ecological,0.595454978909125,1
60,biodiversity,species,social,0.319344114,1
61,biodiversity,species,social,0.366128767067,1
61,biodiversity,species,ecological,0.560143334803056,1
62,biodiversity,species,social,0.5978959523,1
62,biodiversity,species,ecological,0.706776746052088,1
63,biodiversity,species,social,0.599379958067,1
63,biodiversity,species,ecological,0.702505667044385,1
64,biodiversity,species,social,0.706746311467,1
64,biodiversity,species,ecological,0.723806382726506,1
65,biodiversity,species,ecological,0.606305857294288,1
65,biodiversity,species,social,0.475071900333,1
66,biodiversity,species,social,0.333564475867,1
66,biodiversity,species,ecological,0.603000156253821,1
67,biodiversity,species,ecological,0.694037187803609,1
67,biodiversity,species,social,0.78472786186,1
68,biodiversity,species,social,0.78472786186,1
68,biodiversity,species,ecological,0.698811337547707,1
69,biodiversity,species,ecological,0.592816405902061,1
69,biodiversity,species,social,0.348130338067,1
70,biodiversity,species,social,0.321774677133,1
70,biodiversity,species,ecological,0.614678757699738,1
71,biodiversity,species,ecological,0.538933960415443,1
71,biodiversity,species,social,0.319421610633,1
72,biodiversity,species,ecological,0.580563288306343,1
72,biodiversity,species,social,0.452469771633,1
73,biodiversity,species,social,0.287814192767,1
73,biodiversity,species,ecological,0.512942579159442,1
74,biodiversity,species,ecological,0.659103184624027,1
74,biodiversity,species,social,0.562655772533,1
75,biodiversity,species,social,0.555549617467,1
75,biodiversity,species,ecological,0.637830132895271,1
76,biodiversity,species,ecological,0.460781887436976,1
76,biodiversity,species,social,0.427365112567,1
77,biodiversity,species,social,0.244572235767,1
77,biodiversity,species,ecological,0.469372700773162,1
78,biodiversity,species,social,0.526651669833,1
78,biodiversity,species,ecological,0.607094578946433,1
79,biodiversity,species,ecological,0.554663010058846,1
79,biodiversity,species,social,0.570286176466,1
80,biodiversity,species,social,0.6950950701,1
80,biodiversity,species,ecological,0.644667063594272,1
81,biodiversity,species,ecological,0.692847523511049,1
81,biodiversity,species,social,0.362331282967,1
82,biodiversity,species,ecological,0.357829445246111,1
82,biodiversity,species,social,0.293649289933,1
83,biodiversity,species,social,0.4417294742,1
83,biodiversity,species,ecological,0.650492256850564,1
84,biodiversity,species,ecological,0.326816056897631,1
84,biodiversity,species,social,0.635852040952,1
85,biodiversity,species,ecological,0.631260020470751,1
85,biodiversity,species,social,0.719829662908,1
86,biodiversity,species,ecological,0.486843409506746,1
86,biodiversity,species,social,0.682539496233,1
87,biodiversity,species,social,0.657356191967,1
87,biodiversity,species,ecological,0.612134131215144,1
88,biodiversity,species,ecological,0.67494100729517,1
88,biodiversity,species,social,0.686312804867,1
89,biodiversity,species,ecological,0.620569815499206,1
89,biodiversity,species,social,0.646966141667,1
90,biodiversity,species,ecological,0.667161450260991,1
90,biodiversity,species,social,0.717413464433,1
91,biodiversity,species,ecological,0.610560926727596,1
91,biodiversity,species,social,0.578931349067,1
92,biodiversity,species,ecological,0.519911422642826,1
92,biodiversity,species,social,0.540738687333,1
93,biodiversity,species,ecological,0.628071326593827,1
93,biodiversity,species,social,0.679242448433,1
94,biodiversity,species,ecological,0.632032163259156,1
94,biodiversity,species,social,0.656007354933,1
95,biodiversity,species,ecological,0.695056755706247,1
95,biodiversity,species,social,0.534923413633,1
96,biodiversity,species,ecological,0.697435014164941,1
96,biodiversity,species,social,0.6281465304,1
97,biodiversity,species,social,0.365748307433,1
97,biodiversity,species,ecological,0.522442946885072,1
98,biodiversity,species,social,0.4222288331,1
98,biodiversity,species,ecological,0.638480078563405,1
99,biodiversity,species,social,0.385049224733,1
99,biodiversity,species,ecological,0.686399236856851,1
100,biodiversity,species,ecological,0.687646396722085,1
100,biodiversity,species,social,0.4831941203,1
101,biodiversity,species,social,0.470921956,1
101,biodiversity,species,ecological,0.679704504390063,1
102,biodiversity,species,social,0.382006267133,1
102,biodiversity,species,ecological,0.630937894153181,1
103,biodiversity,species,ecological,0.668295026988489,1
103,biodiversity,species,social,0.3192274527,1
104,biodiversity,species,social,0.4384717005,1
104,biodiversity,species,ecological,0.594946463087668,1
105,biodiversity,species,social,0.246011984933,1
105,biodiversity,species,ecological,0.472202127091009,1
106,biodiversity,species,ecological,0.6420845312588,1
106,biodiversity,species,social,0.646465105533,1
107,biodiversity,species,ecological,0.479268793534999,1
107,biodiversity,species,social,0.800701610833,1
108,biodiversity,species,ecological,0.656232381233331,1
108,biodiversity,species,social,0.557929791372,1
109,biodiversity,species,ecological,0.648250470562633,1
109,biodiversity,species,social,0.557929791372,1
110,biodiversity,species,ecological,0.258307872665347,1
110,biodiversity,species,social,0.570286176466,1
111,biodiversity,species,ecological,0.251591817768625,1
111,biodiversity,species,social,0.637456684527,1
112,biodiversity,species,social,0.5717954572,1
112,biodiversity,species,ecological,0.683116046019269,1
113,biodiversity,species,ecological,0.376009240331009,1
113,biodiversity,species,social,0.448356518833,1
114,biodiversity,species,social,0.570286176466,1
114,biodiversity,species,ecological,0.259605313386941,1
115,biodiversity,species,social,0.846776750135,1
115,biodiversity,species,ecological,0.642001484139751,1
116,biodiversity,species,ecological,0.327745835010352,1
116,biodiversity,species,social,0.732689881267,1
117,biodiversity,species,ecological,0.648535366896491,1
117,biodiversity,species,social,0.483943516133,1
118,biodiversity,species,social,0.4901664376,1
118,biodiversity,species,ecological,0.466286235464526,1
119,biodiversity,species,ecological,0.575625188169166,1
119,biodiversity,species,social,0.4210690995,1
120,biodiversity,species,ecological,0.47486697107762,1
120,biodiversity,species,social,0.482427988633,1
121,biodiversity,species,social,0.697006732833,1
121,biodiversity,species,ecological,0.635034215288333,1
122,biodiversity,species,social,0.5267458302,1
122,biodiversity,species,ecological,0.673829316419519,1
123,biodiversity,species,social,0.425494550333,1
123,biodiversity,species,ecological,0.603884255302815,1
124,biodiversity,species,ecological,0.583914226152826,1
124,biodiversity,species,social,0.666151020267,1
125,biodiversity,species,social,0.863508022133,1
125,biodiversity,species,ecological,0.713310662595947,1
126,biodiversity,species,social,0.766035630009,1
126,biodiversity,species,ecological,0.688685353838835,1
127,biodiversity,species,ecological,0.699985626255004,1
127,biodiversity,species,social,0.784447896767,1
128,biodiversity,species,ecological,0.697299920766835,1
128,biodiversity,species,social,0.8250786229,1
129,biodiversity,species,social,0.655871495733,1
129,biodiversity,species,ecological,0.674871648261667,1
130,biodiversity,species,ecological,0.729354182730404,1
130,biodiversity,species,social,0.7425987845,1
131,biodiversity,species,ecological,0.706371582833751,1
131,biodiversity,species,social,0.762383126133,1
132,biodiversity,species,ecological,0.686084960050242,1
132,biodiversity,species,social,0.790381404433,1
133,biodiversity,species,social,0.6752006673,1
133,biodiversity,species,ecological,0.667890625899286,1
134,biodiversity,species,ecological,0.701061239139694,1
134,biodiversity,species,social,0.7121151493,1
135,biodiversity,species,ecological,0.616563237554538,1
135,biodiversity,species,social,0.614332724167,1
136,biodiversity,species,ecological,0.480867337092517,1
136,biodiversity,species,social,0.761399710411,1
137,biodiversity,species,ecological,0.218326528363433,1
137,biodiversity,species,social,0.635297819766,1
138,biodiversity,species,social,0.5867781746,1
138,biodiversity,species,ecological,0.607275140690437,1
139,biodiversity,species,social,0.702634595733,1
139,biodiversity,species,ecological,0.648162012853107,1
140,biodiversity,species,ecological,0.699195839431719,1
140,biodiversity,species,social,0.640030362033,1
141,biodiversity,species,ecological,0.658673400723069,1
141,biodiversity,species,social,0.6526736857,1
142,biodiversity,species,social,0.259478085733,1
142,biodiversity,species,ecological,0.611509152380371,1
143,biodiversity,species,ecological,0.361386681391461,1
143,biodiversity,species,social,0.199753721333,1
144,biodiversity,species,ecological,0.594473214285715,1
144,biodiversity,species,social,0.299964357267,1
145,biodiversity,species,ecological,0.579230727691371,1
145,biodiversity,species,social,0.2125297609,1
146,biodiversity,species,social,0.254363165367,1
146,biodiversity,species,ecological,0.643769111975131,1
147,biodiversity,species,social,0.2656065838,1
147,biodiversity,species,ecological,0.466830461804991,1
148,biodiversity,species,social,0.3359728824,1
148,biodiversity,species,ecological,0.632043995956042,1
149,biodiversity,species,ecological,0.479326569264065,1
149,biodiversity,species,social,0.378274572567,1
150,biodiversity,species,ecological,0.535494649983079,1
150,biodiversity,species,social,0.165588877967,1
151,biodiversity,species,social,0.305424873033,1
151,biodiversity,species,ecological,0.469900075490364,1
152,biodiversity,species,ecological,0.625302913448152,1
152,biodiversity,species,social,0.442828114533,1
153,biodiversity,species,social,0.457125592567,1
153,biodiversity,species,ecological,0.716776345084956,1
154,biodiversity,species,ecological,0.608166456228951,1
154,biodiversity,species,social,0.320880522167,1
155,biodiversity,species,social,0.122642299067,1
155,biodiversity,species,ecological,0.51023782244847,1
156,biodiversity,species,ecological,0.741926655422958,1
156,biodiversity,species,social,0.5475601776,1
157,biodiversity,species,social,0.396807718567,1
157,biodiversity,species,ecological,0.637574890921746,1
158,biodiversity,species,ecological,0.610699652902835,1
158,biodiversity,species,social,0.7882058287,1
159,biodiversity,species,social,0.3983024705,1
159,biodiversity,species,ecological,0.726572578403477,1
160,biodiversity,species,social,0.732488580067,1
160,biodiversity,species,ecological,0.570694865730392,1
161,biodiversity,species,social,0.509123536733,1
161,biodiversity,species,ecological,0.398398914452648,1
162,biodiversity,species,ecological,1.4672975193543e-05,1
163,biodiversity,species,ecological,0.674138330960306,1
163,biodiversity,species,social,0.4124982904,1
164,biodiversity,species,social,0.506896721567,1
164,biodiversity,species,ecological,0.799722297250223,1
165,biodiversity,species,ecological,0.679829586362129,1
165,biodiversity,species,social,0.418158347733,1
166,biodiversity,species,social,0.8231894458,1
166,biodiversity,species,ecological,0.66372955578739,1
167,biodiversity,species,social,0.778894951592,1
167,biodiversity,species,ecological,0.658676272201746,1
168,biodiversity,species,ecological,0.669292020510765,1
168,biodiversity,species,social,0.8486417764,1
169,biodiversity,species,social,0.822956297,1
169,biodiversity,species,ecological,0.719489269133974,1
170,biodiversity,species,ecological,0.779069835869794,1
170,biodiversity,species,social,0.7307969122,1
171,biodiversity,species,ecological,0.354770164516882,1
171,biodiversity,species,social,0.335973524067,1
172,biodiversity,species,social,0.432752504733,1
172,biodiversity,species,ecological,0.479508362453555,1
1,carbon-storage,habitats-ca-default,ecological,0.999997342569078,1
1,carbon-storage,habitats-ca-default,social,0.816606397061,1
2,carbon-storage,habitats-ca-default,social,0.816606397061,1
2,carbon-storage,habitats-ca-default,ecological,0.671523981290905,1
3,carbon-storage,habitats-ca-default,ecological,0.353979749196546,1
3,carbon-storage,habitats-ca-default,social,0.364278916434,1
4,carbon-storage,habitats-ca-default,ecological,0.394558915049575,1
